dataset,pair_type,biological_pair_id,independent_unit_id,method,epsilon,tau,grid_role,arm,witness,score,claim_status,normalized_excess_aurc,relative_improvement_over_random,fixed_qc_nex_aurc,fixed_qc_gain,relative_fixed_qc_gain,negative_control_pass,leakage_control_pass,confound_direction_pass,confound_significance_pass,directions
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151507_151508,spatialLIBD_manual::Br5292,uot,0.25,5.0,tau_scan,N,label_error_shared_closed_set,source_boundary_proximity,post-review sensitivity analysis; manual cortical-layer extension,0.9887379856960059,0.011262014303994039,0.9887379856960059,0.0,0.0,0.0,1.0,0.5,0.0,2
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151507_151508,spatialLIBD_manual::Br5292,uot,0.25,5.0,tau_scan,N,source_only_open_set,exact_I_EXPR,post-review sensitivity analysis; manual cortical-layer extension,,,,,,0.0,0.0,0.0,0.0,2
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151507_151508,spatialLIBD_manual::Br5292,uot,0.25,5.0,tau_scan,N,source_only_open_set,exact_I_SPATIAL,post-review sensitivity analysis; manual cortical-layer extension,,,,,,0.0,0.0,0.0,0.0,2
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151507_151508,spatialLIBD_manual::Br5292,uot,0.25,5.0,tau_scan,N,source_only_open_set,exact_combined,post-review sensitivity analysis; manual cortical-layer extension,,,,,,0.0,0.0,0.0,0.0,2
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151507_151508,spatialLIBD_manual::Br5292,uot,0.25,5.0,tau_scan,N,source_only_open_set,matched_fd_I_EXPR,post-review sensitivity analysis; manual cortical-layer extension,,,,,,0.0,0.0,0.0,0.0,2
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151507_151508,spatialLIBD_manual::Br5292,uot,0.25,5.0,tau_scan,N,source_only_open_set,matched_fd_I_SPATIAL,post-review sensitivity analysis; manual cortical-layer extension,,,,,,0.0,0.0,0.0,0.0,2
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151507_151508,spatialLIBD_manual::Br5292,uot,0.25,5.0,tau_scan,N,source_only_open_set,matched_fd_combined,post-review sensitivity analysis; manual cortical-layer extension,,,,,,0.0,0.0,0.0,0.0,2
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151507_151508,spatialLIBD_manual::Br5292,uot,0.25,5.0,tau_scan,N,source_only_open_set,source_boundary_proximity,post-review sensitivity analysis; manual cortical-layer extension,,,,,,0.0,0.0,0.0,0.0,2
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151507_151508,spatialLIBD_manual::Br5292,uot,0.25,5.0,tau_scan,R,heldout_loss,exact_I_EXPR,post-review sensitivity analysis; manual cortical-layer extension,0.4647306664626936,0.5352693335373064,0.6893538156842439,0.2246231492215503,0.31715404543039605,1.0,1.0,1.0,1.0,2
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151507_151508,spatialLIBD_manual::Br5292,uot,0.25,5.0,tau_scan,R,heldout_loss,exact_I_SPATIAL,post-review sensitivity analysis; manual cortical-layer extension,0.7933539584066226,0.2066460415933774,0.6893538156842439,-0.10400014272237867,-0.15450641658437655,1.0,1.0,0.0,0.0,2
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151507_151508,spatialLIBD_manual::Br5292,uot,0.25,5.0,tau_scan,R,heldout_loss,exact_combined,post-review sensitivity analysis; manual cortical-layer extension,0.7933539584066226,0.2066460415933774,0.6893538156842439,-0.10400014272237867,-0.15450641658437655,1.0,1.0,0.0,0.0,2
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151507_151508,spatialLIBD_manual::Br5292,uot,0.25,5.0,tau_scan,R,heldout_loss,matched_fd_I_EXPR,post-review sensitivity analysis; manual cortical-layer extension,0.42637136244465196,0.5736286375553481,0.6893538156842439,0.26298245323959196,0.3738582550629056,1.0,1.0,1.0,1.0,2
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151507_151508,spatialLIBD_manual::Br5292,uot,0.25,5.0,tau_scan,R,heldout_loss,matched_fd_I_SPATIAL,post-review sensitivity analysis; manual cortical-layer extension,0.9420258240686286,0.0579741759313715,0.6893538156842439,-0.2526720083843846,-0.3767452206749188,0.5,1.0,0.5,0.0,2
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151507_151508,spatialLIBD_manual::Br5292,uot,0.25,5.0,tau_scan,R,heldout_loss,matched_fd_combined,post-review sensitivity analysis; manual cortical-layer extension,0.9420258240686286,0.0579741759313715,0.6893538156842439,-0.2526720083843846,-0.3767452206749188,0.5,1.0,0.5,0.0,2
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151507_151508,spatialLIBD_manual::Br5292,uot,0.25,5.0,tau_scan,R,heldout_loss,source_boundary_proximity,post-review sensitivity analysis; manual cortical-layer extension,0.6893538156842439,0.3106461843157561,0.6893538156842439,0.0,0.0,1.0,1.0,1.0,1.0,2
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151507_151508,spatialLIBD_manual::Br5292,uot,0.25,5.0,tau_scan,R,label_error_shared_closed_set,exact_I_EXPR,post-review sensitivity analysis; manual cortical-layer extension,1.2177854565140445,-0.21778545651404446,0.9887379856960059,-0.2290474708180385,-0.23397388745930697,0.0,1.0,0.0,1.0,2
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151507_151508,spatialLIBD_manual::Br5292,uot,0.25,5.0,tau_scan,R,label_error_shared_closed_set,exact_I_SPATIAL,post-review sensitivity analysis; manual cortical-layer extension,0.9287243655337822,0.07127563446621782,0.9887379856960059,0.06001362016222378,0.06045532192865086,0.0,1.0,1.0,0.0,2
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151507_151508,spatialLIBD_manual::Br5292,uot,0.25,5.0,tau_scan,R,label_error_shared_closed_set,exact_combined,post-review sensitivity analysis; manual cortical-layer extension,0.9287243655337822,0.07127563446621782,0.9887379856960059,0.06001362016222378,0.06045532192865086,0.0,1.0,1.0,0.0,2
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151507_151508,spatialLIBD_manual::Br5292,uot,0.25,5.0,tau_scan,R,label_error_shared_closed_set,matched_fd_I_EXPR,post-review sensitivity analysis; manual cortical-layer extension,1.2206363274569876,-0.22063632745698747,0.9887379856960059,-0.2318983417609815,-0.23662605147560772,0.0,1.0,0.0,1.0,2
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151507_151508,spatialLIBD_manual::Br5292,uot,0.25,5.0,tau_scan,R,label_error_shared_closed_set,matched_fd_I_SPATIAL,post-review sensitivity analysis; manual cortical-layer extension,1.0493947540502007,-0.04939475405020066,0.9887379856960059,-0.0606567683541947,-0.062480065507969265,0.0,1.0,0.5,0.5,2
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151507_151508,spatialLIBD_manual::Br5292,uot,0.25,5.0,tau_scan,R,label_error_shared_closed_set,matched_fd_combined,post-review sensitivity analysis; manual cortical-layer extension,1.0493947540502007,-0.04939475405020066,0.9887379856960059,-0.0606567683541947,-0.062480065507969265,0.0,1.0,0.5,0.5,2
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151507_151508,spatialLIBD_manual::Br5292,uot,0.25,5.0,tau_scan,R,label_error_shared_closed_set,source_boundary_proximity,post-review sensitivity analysis; manual cortical-layer extension,0.9887379856960059,0.011262014303994039,0.9887379856960059,0.0,0.0,0.0,1.0,0.5,0.0,2
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151507_151508,spatialLIBD_manual::Br5292,uot,0.25,5.0,tau_scan,R,source_only_open_set,exact_I_EXPR,post-review sensitivity analysis; manual cortical-layer extension,,,,,,0.0,0.0,0.0,0.0,2
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151507_151508,spatialLIBD_manual::Br5292,uot,0.25,5.0,tau_scan,R,source_only_open_set,exact_I_SPATIAL,post-review sensitivity analysis; manual cortical-layer extension,,,,,,0.0,0.0,0.0,0.0,2
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151507_151508,spatialLIBD_manual::Br5292,uot,0.25,5.0,tau_scan,R,source_only_open_set,exact_combined,post-review sensitivity analysis; manual cortical-layer extension,,,,,,0.0,0.0,0.0,0.0,2
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151507_151508,spatialLIBD_manual::Br5292,uot,0.25,5.0,tau_scan,R,source_only_open_set,matched_fd_I_EXPR,post-review sensitivity analysis; manual cortical-layer extension,,,,,,0.0,0.0,0.0,0.0,2
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151507_151508,spatialLIBD_manual::Br5292,uot,0.25,5.0,tau_scan,R,source_only_open_set,matched_fd_I_SPATIAL,post-review sensitivity analysis; manual cortical-layer extension,,,,,,0.0,0.0,0.0,0.0,2
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151507_151508,spatialLIBD_manual::Br5292,uot,0.25,5.0,tau_scan,R,source_only_open_set,matched_fd_combined,post-review sensitivity analysis; manual cortical-layer extension,,,,,,0.0,0.0,0.0,0.0,2
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151507_151508,spatialLIBD_manual::Br5292,uot,0.25,5.0,tau_scan,R,source_only_open_set,source_boundary_proximity,post-review sensitivity analysis; manual cortical-layer extension,,,,,,0.0,0.0,0.0,0.0,2
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151507_151508,spatialLIBD_manual::Br5292,uot,0.5,1.0,interaction_corner,N,heldout_loss,exact_I_EXPR,post-review sensitivity analysis; manual cortical-layer extension,0.4037650618225621,0.5962349381774379,0.6883658326409554,0.2846007708183933,0.4140987410021179,1.0,1.0,1.0,1.0,2
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151507_151508,spatialLIBD_manual::Br5292,uot,0.5,1.0,interaction_corner,N,heldout_loss,exact_I_SPATIAL,post-review sensitivity analysis; manual cortical-layer extension,0.7245520830822252,0.27544791691777487,0.6883658326409554,-0.03618625044126972,-0.055904063507022234,1.0,1.0,0.5,0.0,2
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151507_151508,spatialLIBD_manual::Br5292,uot,0.5,1.0,interaction_corner,N,heldout_loss,exact_combined,post-review sensitivity analysis; manual cortical-layer extension,0.7245520830822252,0.27544791691777487,0.6883658326409554,-0.03618625044126972,-0.055904063507022234,1.0,1.0,0.5,0.0,2
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151507_151508,spatialLIBD_manual::Br5292,uot,0.5,1.0,interaction_corner,N,heldout_loss,matched_fd_I_EXPR,post-review sensitivity analysis; manual cortical-layer extension,0.5824125407492982,0.41758745925070184,0.6883658326409554,0.10595329189165725,0.1515981519752313,1.0,1.0,1.0,0.5,2
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151507_151508,spatialLIBD_manual::Br5292,uot,0.5,1.0,interaction_corner,N,heldout_loss,matched_fd_I_SPATIAL,post-review sensitivity analysis; manual cortical-layer extension,0.5858530398905405,0.4141469601094595,0.6883658326409554,0.10251279275041492,0.1464830864755622,1.0,1.0,1.0,0.5,2
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151507_151508,spatialLIBD_manual::Br5292,uot,0.5,1.0,interaction_corner,N,heldout_loss,matched_fd_combined,post-review sensitivity analysis; manual cortical-layer extension,0.5858530398905405,0.4141469601094595,0.6883658326409554,0.10251279275041492,0.1464830864755622,1.0,1.0,1.0,0.5,2
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151507_151508,spatialLIBD_manual::Br5292,uot,0.5,1.0,interaction_corner,N,heldout_loss,source_boundary_proximity,post-review sensitivity analysis; manual cortical-layer extension,0.6883658326409554,0.3116341673590446,0.6883658326409554,0.0,0.0,1.0,1.0,1.0,1.0,2
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151507_151508,spatialLIBD_manual::Br5292,uot,0.5,1.0,interaction_corner,N,label_error_shared_closed_set,exact_I_EXPR,post-review sensitivity analysis; manual cortical-layer extension,1.0541202558348168,-0.05412025583481678,1.006266815103238,-0.04785344073157899,-0.04863945523723828,0.0,1.0,0.0,0.0,2
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151507_151508,spatialLIBD_manual::Br5292,uot,0.5,1.0,interaction_corner,N,label_error_shared_closed_set,exact_I_SPATIAL,post-review sensitivity analysis; manual cortical-layer extension,0.9738306422005923,0.026169357799407655,1.006266815103238,0.032436172902645444,0.030699094845468813,0.0,1.0,1.0,0.0,2
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151507_151508,spatialLIBD_manual::Br5292,uot,0.5,1.0,interaction_corner,N,label_error_shared_closed_set,exact_combined,post-review sensitivity analysis; manual cortical-layer extension,0.9738306422005923,0.026169357799407655,1.006266815103238,0.032436172902645444,0.030699094845468813,0.0,1.0,1.0,0.0,2
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151507_151508,spatialLIBD_manual::Br5292,uot,0.5,1.0,interaction_corner,N,label_error_shared_closed_set,matched_fd_I_EXPR,post-review sensitivity analysis; manual cortical-layer extension,0.995871586858236,0.004128413141764042,1.006266815103238,0.01039522824500183,0.009599653663661523,0.0,1.0,1.0,0.0,2
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151507_151508,spatialLIBD_manual::Br5292,uot,0.5,1.0,interaction_corner,N,label_error_shared_closed_set,matched_fd_I_SPATIAL,post-review sensitivity analysis; manual cortical-layer extension,0.995177063235722,0.00482293676427803,1.006266815103238,0.011089751867515818,0.010259398435433794,0.0,1.0,1.0,0.0,2
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151507_151508,spatialLIBD_manual::Br5292,uot,0.5,1.0,interaction_corner,N,label_error_shared_closed_set,matched_fd_combined,post-review sensitivity analysis; manual cortical-layer extension,0.995177063235722,0.00482293676427803,1.006266815103238,0.011089751867515818,0.010259398435433794,0.0,1.0,1.0,0.0,2
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151507_151508,spatialLIBD_manual::Br5292,uot,0.5,1.0,interaction_corner,N,label_error_shared_closed_set,source_boundary_proximity,post-review sensitivity analysis; manual cortical-layer extension,1.006266815103238,-0.006266815103237788,1.006266815103238,0.0,0.0,0.5,1.0,0.5,0.0,2
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151507_151508,spatialLIBD_manual::Br5292,uot,0.5,1.0,interaction_corner,N,source_only_open_set,exact_I_EXPR,post-review sensitivity analysis; manual cortical-layer extension,,,,,,0.0,0.0,0.0,0.0,2
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151507_151508,spatialLIBD_manual::Br5292,uot,0.5,1.0,interaction_corner,N,source_only_open_set,exact_I_SPATIAL,post-review sensitivity analysis; manual cortical-layer extension,,,,,,0.0,0.0,0.0,0.0,2
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151507_151508,spatialLIBD_manual::Br5292,uot,0.5,1.0,interaction_corner,N,source_only_open_set,exact_combined,post-review sensitivity analysis; manual cortical-layer extension,,,,,,0.0,0.0,0.0,0.0,2
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151507_151508,spatialLIBD_manual::Br5292,uot,0.5,1.0,interaction_corner,N,source_only_open_set,matched_fd_I_EXPR,post-review sensitivity analysis; manual cortical-layer extension,,,,,,0.0,0.0,0.0,0.0,2
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151507_151508,spatialLIBD_manual::Br5292,uot,0.5,1.0,interaction_corner,N,source_only_open_set,matched_fd_I_SPATIAL,post-review sensitivity analysis; manual cortical-layer extension,,,,,,0.0,0.0,0.0,0.0,2
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151507_151508,spatialLIBD_manual::Br5292,uot,0.5,1.0,interaction_corner,N,source_only_open_set,matched_fd_combined,post-review sensitivity analysis; manual cortical-layer extension,,,,,,0.0,0.0,0.0,0.0,2
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151507_151508,spatialLIBD_manual::Br5292,uot,0.5,1.0,interaction_corner,N,source_only_open_set,source_boundary_proximity,post-review sensitivity analysis; manual cortical-layer extension,,,,,,0.0,0.0,0.0,0.0,2
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151507_151508,spatialLIBD_manual::Br5292,uot,0.5,1.0,interaction_corner,R,heldout_loss,exact_I_EXPR,post-review sensitivity analysis; manual cortical-layer extension,0.08223347542652204,0.917766524573478,0.6883658326409554,0.6061323572144334,0.8777583721929025,1.0,1.0,1.0,0.5,2
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151507_151508,spatialLIBD_manual::Br5292,uot,0.5,1.0,interaction_corner,R,heldout_loss,exact_I_SPATIAL,post-review sensitivity analysis; manual cortical-layer extension,0.8025901589801642,0.19740984101983583,0.6883658326409554,-0.11422432633920876,-0.1698732088286426,1.0,1.0,0.0,0.0,2
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151507_151508,spatialLIBD_manual::Br5292,uot,0.5,1.0,interaction_corner,R,heldout_loss,exact_combined,post-review sensitivity analysis; manual cortical-layer extension,0.8025901589801634,0.1974098410198366,0.6883658326409554,-0.11422432633920798,-0.1698732088286416,1.0,1.0,0.5,0.0,2
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151507_151508,spatialLIBD_manual::Br5292,uot,0.5,1.0,interaction_corner,R,heldout_loss,matched_fd_I_EXPR,post-review sensitivity analysis; manual cortical-layer extension,0.08203783346183749,0.9179621665381625,0.6883658326409554,0.606327999179118,0.8780645720704852,1.0,1.0,1.0,0.5,2
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151507_151508,spatialLIBD_manual::Br5292,uot,0.5,1.0,interaction_corner,R,heldout_loss,matched_fd_I_SPATIAL,post-review sensitivity analysis; manual cortical-layer extension,0.8102532149962711,0.18974678500372882,0.6883658326409554,-0.12188738235531577,-0.1832705188637534,1.0,1.0,0.0,0.5,2
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151507_151508,spatialLIBD_manual::Br5292,uot,0.5,1.0,interaction_corner,R,heldout_loss,matched_fd_combined,post-review sensitivity analysis; manual cortical-layer extension,0.8004203552133801,0.19957964478661994,0.6883658326409554,-0.11205452257242465,-0.1705950701799853,1.0,1.0,0.5,0.5,2
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151507_151508,spatialLIBD_manual::Br5292,uot,0.5,1.0,interaction_corner,R,heldout_loss,source_boundary_proximity,post-review sensitivity analysis; manual cortical-layer extension,0.6883658326409554,0.3116341673590446,0.6883658326409554,0.0,0.0,1.0,1.0,1.0,1.0,2
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151507_151508,spatialLIBD_manual::Br5292,uot,0.5,1.0,interaction_corner,R,label_error_shared_closed_set,exact_I_EXPR,post-review sensitivity analysis; manual cortical-layer extension,1.150271252030572,-0.150271252030572,1.006266815103238,-0.14400443692733422,-0.14872002258072212,0.0,1.0,0.5,0.5,2
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151507_151508,spatialLIBD_manual::Br5292,uot,0.5,1.0,interaction_corner,R,label_error_shared_closed_set,exact_I_SPATIAL,post-review sensitivity analysis; manual cortical-layer extension,0.9565925252760972,0.04340747472390277,1.006266815103238,0.04967428982714056,0.04695532999815788,0.0,1.0,1.0,0.0,2
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151507_151508,spatialLIBD_manual::Br5292,uot,0.5,1.0,interaction_corner,R,label_error_shared_closed_set,exact_combined,post-review sensitivity analysis; manual cortical-layer extension,0.9565925252760972,0.04340747472390277,1.006266815103238,0.04967428982714056,0.04695532999815788,0.0,1.0,1.0,0.0,2
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151507_151508,spatialLIBD_manual::Br5292,uot,0.5,1.0,interaction_corner,R,label_error_shared_closed_set,matched_fd_I_EXPR,post-review sensitivity analysis; manual cortical-layer extension,1.1499592854542489,-0.14995928545424886,1.006266815103238,-0.14369247035101107,-0.14842939180837594,0.0,1.0,0.5,0.5,2
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151507_151508,spatialLIBD_manual::Br5292,uot,0.5,1.0,interaction_corner,R,label_error_shared_closed_set,matched_fd_I_SPATIAL,post-review sensitivity analysis; manual cortical-layer extension,0.9658173140426395,0.034182685957360515,1.006266815103238,0.0404495010605983,0.037995628535438135,0.0,1.0,1.0,0.0,2
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151507_151508,spatialLIBD_manual::Br5292,uot,0.5,1.0,interaction_corner,R,label_error_shared_closed_set,matched_fd_combined,post-review sensitivity analysis; manual cortical-layer extension,0.96532548144008,0.03467451855991999,1.006266815103238,0.040941333663157775,0.03853119974804745,0.0,1.0,1.0,0.0,2
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151507_151508,spatialLIBD_manual::Br5292,uot,0.5,1.0,interaction_corner,R,label_error_shared_closed_set,source_boundary_proximity,post-review sensitivity analysis; manual cortical-layer extension,1.006266815103238,-0.006266815103237788,1.006266815103238,0.0,0.0,0.5,1.0,0.5,0.0,2
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151507_151508,spatialLIBD_manual::Br5292,uot,0.5,1.0,interaction_corner,R,source_only_open_set,exact_I_EXPR,post-review sensitivity analysis; manual cortical-layer extension,,,,,,0.0,0.0,0.0,0.0,2
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151507_151508,spatialLIBD_manual::Br5292,uot,0.5,1.0,interaction_corner,R,source_only_open_set,exact_I_SPATIAL,post-review sensitivity analysis; manual cortical-layer extension,,,,,,0.0,0.0,0.0,0.0,2
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151507_151508,spatialLIBD_manual::Br5292,uot,0.5,1.0,interaction_corner,R,source_only_open_set,exact_combined,post-review sensitivity analysis; manual cortical-layer extension,,,,,,0.0,0.0,0.0,0.0,2
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151507_151508,spatialLIBD_manual::Br5292,uot,0.5,1.0,interaction_corner,R,source_only_open_set,matched_fd_I_EXPR,post-review sensitivity analysis; manual cortical-layer extension,,,,,,0.0,0.0,0.0,0.0,2
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151507_151508,spatialLIBD_manual::Br5292,uot,0.5,1.0,interaction_corner,R,source_only_open_set,matched_fd_I_SPATIAL,post-review sensitivity analysis; manual cortical-layer extension,,,,,,0.0,0.0,0.0,0.0,2
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151507_151508,spatialLIBD_manual::Br5292,uot,0.5,1.0,interaction_corner,R,source_only_open_set,matched_fd_combined,post-review sensitivity analysis; manual cortical-layer extension,,,,,,0.0,0.0,0.0,0.0,2
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151507_151508,spatialLIBD_manual::Br5292,uot,0.5,1.0,interaction_corner,R,source_only_open_set,source_boundary_proximity,post-review sensitivity analysis; manual cortical-layer extension,,,,,,0.0,0.0,0.0,0.0,2
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151507_151508,spatialLIBD_manual::Br5292,uot,0.5,2.0,epsilon_scan,N,heldout_loss,exact_I_EXPR,post-review sensitivity analysis; manual cortical-layer extension,0.6219626521141017,0.3780373478858983,0.6888662230870979,0.0669035709729962,0.09598756083757445,1.0,1.0,1.0,0.5,2
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151507_151508,spatialLIBD_manual::Br5292,uot,0.5,2.0,epsilon_scan,N,heldout_loss,exact_I_SPATIAL,post-review sensitivity analysis; manual cortical-layer extension,0.7628444096342921,0.23715559036570794,0.6888662230870979,-0.07397818654719418,-0.11092189418215406,1.0,1.0,0.5,0.0,2
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151507_151508,spatialLIBD_manual::Br5292,uot,0.5,2.0,epsilon_scan,N,heldout_loss,exact_combined,post-review sensitivity analysis; manual cortical-layer extension,0.7628444096342921,0.23715559036570794,0.6888662230870979,-0.07397818654719418,-0.11092189418215406,1.0,1.0,0.5,0.0,2
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151507_151508,spatialLIBD_manual::Br5292,uot,0.5,2.0,epsilon_scan,N,heldout_loss,matched_fd_I_EXPR,post-review sensitivity analysis; manual cortical-layer extension,0.714837098708695,0.28516290129130495,0.6888662230870979,-0.025970875621597167,-0.04091206631203089,1.0,1.0,0.5,0.0,2
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151507_151508,spatialLIBD_manual::Br5292,uot,0.5,2.0,epsilon_scan,N,heldout_loss,matched_fd_I_SPATIAL,post-review sensitivity analysis; manual cortical-layer extension,0.7168281212154428,0.28317187878455713,0.6888662230870979,-0.027961898128344986,-0.04385835338971556,1.0,1.0,0.5,0.0,2
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151507_151508,spatialLIBD_manual::Br5292,uot,0.5,2.0,epsilon_scan,N,heldout_loss,matched_fd_combined,post-review sensitivity analysis; manual cortical-layer extension,0.7168281212154428,0.28317187878455713,0.6888662230870979,-0.027961898128344986,-0.04385835338971556,1.0,1.0,0.5,0.0,2
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151507_151508,spatialLIBD_manual::Br5292,uot,0.5,2.0,epsilon_scan,N,heldout_loss,source_boundary_proximity,post-review sensitivity analysis; manual cortical-layer extension,0.6888662230870979,0.3111337769129021,0.6888662230870979,0.0,0.0,1.0,1.0,1.0,1.0,2
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151507_151508,spatialLIBD_manual::Br5292,uot,0.5,2.0,epsilon_scan,N,label_error_shared_closed_set,exact_I_EXPR,post-review sensitivity analysis; manual cortical-layer extension,1.033628469541105,-0.033628469541105155,1.0466628011950678,0.013034331653962672,0.01245411432096503,0.0,1.0,0.5,0.0,2
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151507_151508,spatialLIBD_manual::Br5292,uot,0.5,2.0,epsilon_scan,N,label_error_shared_closed_set,exact_I_SPATIAL,post-review sensitivity analysis; manual cortical-layer extension,0.9900841610955593,0.0099158389044407,1.0466628011950678,0.056578640099508526,0.05292768723617858,0.0,1.0,1.0,0.0,2
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151507_151508,spatialLIBD_manual::Br5292,uot,0.5,2.0,epsilon_scan,N,label_error_shared_closed_set,exact_combined,post-review sensitivity analysis; manual cortical-layer extension,0.9900841610955593,0.0099158389044407,1.0466628011950678,0.056578640099508526,0.05292768723617858,0.0,1.0,1.0,0.0,2
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151507_151508,spatialLIBD_manual::Br5292,uot,0.5,2.0,epsilon_scan,N,label_error_shared_closed_set,matched_fd_I_EXPR,post-review sensitivity analysis; manual cortical-layer extension,0.9988667845909499,0.0011332154090500923,1.0466628011950678,0.04779601660411792,0.045325682962246885,0.0,1.0,1.0,0.0,2
