independent_unit_id,method,epsilon,tau,grid_role,arm,witness,score,claim_status,normalized_excess_aurc,relative_improvement_over_random,fixed_qc_nex_aurc,fixed_qc_gain,relative_fixed_qc_gain,negative_control_pass,leakage_control_pass,confound_direction_pass,confound_significance_pass,biological_pairs,technology
spatialLIBD_manual::Br5595,balanced_ot,0.5,,epsilon_scan,R,label_error_shared_closed_set,matched_fd_I_EXPR,post-review sensitivity analysis; manual cortical-layer extension,1.2137909249539085,-0.21379092495390856,1.1329616035226628,-0.08082932143124572,-0.07370895012404696,0.0,1.0,0.0,1.0,2,spatialLIBD_manual_layers
spatialLIBD_manual::Br5595,balanced_ot,0.5,,epsilon_scan,R,label_error_shared_closed_set,matched_fd_I_SPATIAL,post-review sensitivity analysis; manual cortical-layer extension,1.0855423273115914,-0.08554232731159145,1.1329616035226628,0.04741927621107139,0.0417408429584005,0.0,1.0,0.5,0.0,2,spatialLIBD_manual_layers
spatialLIBD_manual::Br5595,balanced_ot,0.5,,epsilon_scan,R,label_error_shared_closed_set,matched_fd_combined,post-review sensitivity analysis; manual cortical-layer extension,1.0855423273115914,-0.08554232731159145,1.1329616035226628,0.04741927621107139,0.0417408429584005,0.0,1.0,0.5,0.0,2,spatialLIBD_manual_layers
spatialLIBD_manual::Br5595,balanced_ot,0.5,,epsilon_scan,R,label_error_shared_closed_set,source_boundary_proximity,post-review sensitivity analysis; manual cortical-layer extension,1.1329616035226628,-0.13296160352266284,1.1329616035226628,0.0,0.0,0.0,1.0,0.0,0.25,2,spatialLIBD_manual_layers
spatialLIBD_manual::Br5595,balanced_ot,0.5,,epsilon_scan,R,source_only_open_set,exact_I_EXPR,post-review sensitivity analysis; manual cortical-layer extension,,,,,,0.0,0.0,0.0,0.0,2,spatialLIBD_manual_layers
spatialLIBD_manual::Br5595,balanced_ot,0.5,,epsilon_scan,R,source_only_open_set,exact_I_SPATIAL,post-review sensitivity analysis; manual cortical-layer extension,,,,,,0.0,0.0,0.0,0.0,2,spatialLIBD_manual_layers
spatialLIBD_manual::Br5595,balanced_ot,0.5,,epsilon_scan,R,source_only_open_set,exact_combined,post-review sensitivity analysis; manual cortical-layer extension,,,,,,0.0,0.0,0.0,0.0,2,spatialLIBD_manual_layers
spatialLIBD_manual::Br5595,balanced_ot,0.5,,epsilon_scan,R,source_only_open_set,matched_fd_I_EXPR,post-review sensitivity analysis; manual cortical-layer extension,,,,,,0.0,0.0,0.0,0.0,2,spatialLIBD_manual_layers
spatialLIBD_manual::Br5595,balanced_ot,0.5,,epsilon_scan,R,source_only_open_set,matched_fd_I_SPATIAL,post-review sensitivity analysis; manual cortical-layer extension,,,,,,0.0,0.0,0.0,0.0,2,spatialLIBD_manual_layers
spatialLIBD_manual::Br5595,balanced_ot,0.5,,epsilon_scan,R,source_only_open_set,matched_fd_combined,post-review sensitivity analysis; manual cortical-layer extension,,,,,,0.0,0.0,0.0,0.0,2,spatialLIBD_manual_layers
spatialLIBD_manual::Br5595,balanced_ot,0.5,,epsilon_scan,R,source_only_open_set,source_boundary_proximity,post-review sensitivity analysis; manual cortical-layer extension,,,,,,0.0,0.0,0.0,0.0,2,spatialLIBD_manual_layers
spatialLIBD_manual::Br5595,row_softmax,0.1,,epsilon_scan,N,heldout_loss,exact_I_EXPR,post-review sensitivity analysis; manual cortical-layer extension,0.4303263379163756,0.5696736620836245,0.6550400252415851,0.2247136873252095,0.33859123837108296,0.5,1.0,0.75,0.5,2,spatialLIBD_manual_layers
spatialLIBD_manual::Br5595,row_softmax,0.1,,epsilon_scan,N,heldout_loss,exact_I_SPATIAL,post-review sensitivity analysis; manual cortical-layer extension,0.6332998296418131,0.3667001703581869,0.6550400252415851,0.021740195599772028,0.04068734901668808,1.0,1.0,0.0,1.0,2,spatialLIBD_manual_layers
spatialLIBD_manual::Br5595,row_softmax,0.1,,epsilon_scan,N,heldout_loss,exact_combined,post-review sensitivity analysis; manual cortical-layer extension,0.6309316803153656,0.3690683196846344,0.6550400252415851,0.024108344926219494,0.04434386716985253,1.0,1.0,0.0,1.0,2,spatialLIBD_manual_layers
spatialLIBD_manual::Br5595,row_softmax,0.1,,epsilon_scan,N,heldout_loss,matched_fd_I_EXPR,post-review sensitivity analysis; manual cortical-layer extension,0.4548558848572417,0.5451441151427583,0.6550400252415851,0.2001841403843434,0.30414575533479815,0.75,1.0,0.5,0.75,2,spatialLIBD_manual_layers
spatialLIBD_manual::Br5595,row_softmax,0.1,,epsilon_scan,N,heldout_loss,matched_fd_I_SPATIAL,post-review sensitivity analysis; manual cortical-layer extension,0.45667891851465925,0.5433210814853408,0.6550400252415851,0.19836110672692583,0.30144314850252746,0.75,1.0,0.5,0.75,2,spatialLIBD_manual_layers
spatialLIBD_manual::Br5595,row_softmax,0.1,,epsilon_scan,N,heldout_loss,matched_fd_combined,post-review sensitivity analysis; manual cortical-layer extension,0.4564235408708231,0.543576459129177,0.6550400252415851,0.19861648437076204,0.3018380104752446,0.75,1.0,0.5,0.75,2,spatialLIBD_manual_layers
spatialLIBD_manual::Br5595,row_softmax,0.1,,epsilon_scan,N,heldout_loss,source_boundary_proximity,post-review sensitivity analysis; manual cortical-layer extension,0.6550400252415851,0.3449599747584149,0.6550400252415851,0.0,0.0,1.0,1.0,1.0,0.75,2,spatialLIBD_manual_layers
spatialLIBD_manual::Br5595,row_softmax,0.1,,epsilon_scan,N,label_error_shared_closed_set,exact_I_EXPR,post-review sensitivity analysis; manual cortical-layer extension,1.1443176942756335,-0.1443176942756336,1.037903005845869,-0.10641468842976468,-0.11014886031514917,0.0,1.0,0.5,0.0,2,spatialLIBD_manual_layers
spatialLIBD_manual::Br5595,row_softmax,0.1,,epsilon_scan,N,label_error_shared_closed_set,exact_I_SPATIAL,post-review sensitivity analysis; manual cortical-layer extension,1.3310534813119297,-0.3310534813119298,1.037903005845869,-0.2931504754660609,-0.28710787997415943,0.0,1.0,0.5,0.25,2,spatialLIBD_manual_layers
spatialLIBD_manual::Br5595,row_softmax,0.1,,epsilon_scan,N,label_error_shared_closed_set,exact_combined,post-review sensitivity analysis; manual cortical-layer extension,1.3285116408813629,-0.3285116408813628,1.037903005845869,-0.2906086350354939,-0.2846792401962579,0.0,1.0,0.5,0.25,2,spatialLIBD_manual_layers
spatialLIBD_manual::Br5595,row_softmax,0.1,,epsilon_scan,N,label_error_shared_closed_set,matched_fd_I_EXPR,post-review sensitivity analysis; manual cortical-layer extension,1.2379842292271237,-0.2379842292271237,1.037903005845869,-0.20008122338125478,-0.1989451194642714,0.0,1.0,0.75,0.0,2,spatialLIBD_manual_layers
spatialLIBD_manual::Br5595,row_softmax,0.1,,epsilon_scan,N,label_error_shared_closed_set,matched_fd_I_SPATIAL,post-review sensitivity analysis; manual cortical-layer extension,1.240971521587643,-0.24097152158764293,1.037903005845869,-0.203068515741774,-0.2017580815070285,0.0,1.0,0.75,0.0,2,spatialLIBD_manual_layers
spatialLIBD_manual::Br5595,row_softmax,0.1,,epsilon_scan,N,label_error_shared_closed_set,matched_fd_combined,post-review sensitivity analysis; manual cortical-layer extension,1.240644260311063,-0.24064426031106306,1.037903005845869,-0.20274125446519414,-0.20144500523999598,0.0,1.0,0.75,0.0,2,spatialLIBD_manual_layers
spatialLIBD_manual::Br5595,row_softmax,0.1,,epsilon_scan,N,label_error_shared_closed_set,source_boundary_proximity,post-review sensitivity analysis; manual cortical-layer extension,1.037903005845869,-0.03790300584586892,1.037903005845869,0.0,0.0,0.0,1.0,0.0,0.0,2,spatialLIBD_manual_layers
spatialLIBD_manual::Br5595,row_softmax,0.1,,epsilon_scan,N,source_only_open_set,exact_I_EXPR,post-review sensitivity analysis; manual cortical-layer extension,,,,,,0.0,0.0,0.0,0.0,2,spatialLIBD_manual_layers
spatialLIBD_manual::Br5595,row_softmax,0.1,,epsilon_scan,N,source_only_open_set,exact_I_SPATIAL,post-review sensitivity analysis; manual cortical-layer extension,,,,,,0.0,0.0,0.0,0.0,2,spatialLIBD_manual_layers
spatialLIBD_manual::Br5595,row_softmax,0.1,,epsilon_scan,N,source_only_open_set,exact_combined,post-review sensitivity analysis; manual cortical-layer extension,,,,,,0.0,0.0,0.0,0.0,2,spatialLIBD_manual_layers
spatialLIBD_manual::Br5595,row_softmax,0.1,,epsilon_scan,N,source_only_open_set,matched_fd_I_EXPR,post-review sensitivity analysis; manual cortical-layer extension,,,,,,0.0,0.0,0.0,0.0,2,spatialLIBD_manual_layers
spatialLIBD_manual::Br5595,row_softmax,0.1,,epsilon_scan,N,source_only_open_set,matched_fd_I_SPATIAL,post-review sensitivity analysis; manual cortical-layer extension,,,,,,0.0,0.0,0.0,0.0,2,spatialLIBD_manual_layers
spatialLIBD_manual::Br5595,row_softmax,0.1,,epsilon_scan,N,source_only_open_set,matched_fd_combined,post-review sensitivity analysis; manual cortical-layer extension,,,,,,0.0,0.0,0.0,0.0,2,spatialLIBD_manual_layers
spatialLIBD_manual::Br5595,row_softmax,0.1,,epsilon_scan,N,source_only_open_set,source_boundary_proximity,post-review sensitivity analysis; manual cortical-layer extension,,,,,,0.0,0.0,0.0,0.0,2,spatialLIBD_manual_layers
spatialLIBD_manual::Br5595,row_softmax,0.1,,epsilon_scan,R,heldout_loss,exact_I_EXPR,post-review sensitivity analysis; manual cortical-layer extension,0.7129466651377626,0.2870533348622374,0.6550400252415851,-0.0579066398961775,-0.09531573219461908,0.0,1.0,0.5,1.0,2,spatialLIBD_manual_layers
spatialLIBD_manual::Br5595,row_softmax,0.1,,epsilon_scan,R,heldout_loss,exact_I_SPATIAL,post-review sensitivity analysis; manual cortical-layer extension,0.6221039173108113,0.37789608268918873,0.6550400252415851,0.03293610793077381,0.056127332577084646,1.0,1.0,0.0,1.0,2,spatialLIBD_manual_layers
spatialLIBD_manual::Br5595,row_softmax,0.1,,epsilon_scan,R,heldout_loss,exact_combined,post-review sensitivity analysis; manual cortical-layer extension,0.6221039173108113,0.37789608268918873,0.6550400252415851,0.03293610793077381,0.056127332577084646,1.0,1.0,0.0,1.0,2,spatialLIBD_manual_layers
spatialLIBD_manual::Br5595,row_softmax,0.1,,epsilon_scan,R,heldout_loss,matched_fd_I_EXPR,post-review sensitivity analysis; manual cortical-layer extension,0.7068687893739525,0.29313121062604763,0.6550400252415851,-0.05182876413236728,-0.08163452839644772,0.0,1.0,0.5,1.0,2,spatialLIBD_manual_layers
spatialLIBD_manual::Br5595,row_softmax,0.1,,epsilon_scan,R,heldout_loss,matched_fd_I_SPATIAL,post-review sensitivity analysis; manual cortical-layer extension,0.3940853295156529,0.6059146704843471,0.6550400252415851,0.2609546957259323,0.3985248767782817,1.0,1.0,0.5,0.5,2,spatialLIBD_manual_layers
spatialLIBD_manual::Br5595,row_softmax,0.1,,epsilon_scan,R,heldout_loss,matched_fd_combined,post-review sensitivity analysis; manual cortical-layer extension,0.39411222821398273,0.6058877717860174,0.6550400252415851,0.26092779702760244,0.3984825982923519,1.0,1.0,0.5,0.5,2,spatialLIBD_manual_layers
spatialLIBD_manual::Br5595,row_softmax,0.1,,epsilon_scan,R,heldout_loss,source_boundary_proximity,post-review sensitivity analysis; manual cortical-layer extension,0.6550400252415851,0.3449599747584149,0.6550400252415851,0.0,0.0,1.0,1.0,1.0,0.75,2,spatialLIBD_manual_layers
spatialLIBD_manual::Br5595,row_softmax,0.1,,epsilon_scan,R,label_error_shared_closed_set,exact_I_EXPR,post-review sensitivity analysis; manual cortical-layer extension,1.1287138274857917,-0.12871382748579172,1.037903005845869,-0.0908108216399228,-0.09583822864598475,0.0,1.0,0.5,0.5,2,spatialLIBD_manual_layers
spatialLIBD_manual::Br5595,row_softmax,0.1,,epsilon_scan,R,label_error_shared_closed_set,exact_I_SPATIAL,post-review sensitivity analysis; manual cortical-layer extension,1.2582156647160985,-0.25821566471609847,1.037903005845869,-0.22031265887022955,-0.21675183994527691,0.0,1.0,0.5,0.5,2,spatialLIBD_manual_layers
spatialLIBD_manual::Br5595,row_softmax,0.1,,epsilon_scan,R,label_error_shared_closed_set,exact_combined,post-review sensitivity analysis; manual cortical-layer extension,1.2582156647160985,-0.25821566471609847,1.037903005845869,-0.22031265887022955,-0.21675183994527691,0.0,1.0,0.5,0.5,2,spatialLIBD_manual_layers
spatialLIBD_manual::Br5595,row_softmax,0.1,,epsilon_scan,R,label_error_shared_closed_set,matched_fd_I_EXPR,post-review sensitivity analysis; manual cortical-layer extension,1.2660190297037426,-0.2660190297037425,1.037903005845869,-0.2281160238578736,-0.22488082310500146,0.0,1.0,0.5,0.25,2,spatialLIBD_manual_layers
spatialLIBD_manual::Br5595,row_softmax,0.1,,epsilon_scan,R,label_error_shared_closed_set,matched_fd_I_SPATIAL,post-review sensitivity analysis; manual cortical-layer extension,1.2467656304101746,-0.24676563041017457,1.037903005845869,-0.20886262456430565,-0.20720336204093195,0.0,1.0,0.25,0.0,2,spatialLIBD_manual_layers
spatialLIBD_manual::Br5595,row_softmax,0.1,,epsilon_scan,R,label_error_shared_closed_set,matched_fd_combined,post-review sensitivity analysis; manual cortical-layer extension,1.2467949930500972,-0.2467949930500974,1.037903005845869,-0.20889198720422847,-0.20723174095641156,0.0,1.0,0.25,0.0,2,spatialLIBD_manual_layers
spatialLIBD_manual::Br5595,row_softmax,0.1,,epsilon_scan,R,label_error_shared_closed_set,source_boundary_proximity,post-review sensitivity analysis; manual cortical-layer extension,1.037903005845869,-0.03790300584586892,1.037903005845869,0.0,0.0,0.0,1.0,0.0,0.0,2,spatialLIBD_manual_layers
spatialLIBD_manual::Br5595,row_softmax,0.1,,epsilon_scan,R,source_only_open_set,exact_I_EXPR,post-review sensitivity analysis; manual cortical-layer extension,,,,,,0.0,0.0,0.0,0.0,2,spatialLIBD_manual_layers
spatialLIBD_manual::Br5595,row_softmax,0.1,,epsilon_scan,R,source_only_open_set,exact_I_SPATIAL,post-review sensitivity analysis; manual cortical-layer extension,,,,,,0.0,0.0,0.0,0.0,2,spatialLIBD_manual_layers
spatialLIBD_manual::Br5595,row_softmax,0.1,,epsilon_scan,R,source_only_open_set,exact_combined,post-review sensitivity analysis; manual cortical-layer extension,,,,,,0.0,0.0,0.0,0.0,2,spatialLIBD_manual_layers
spatialLIBD_manual::Br5595,row_softmax,0.1,,epsilon_scan,R,source_only_open_set,matched_fd_I_EXPR,post-review sensitivity analysis; manual cortical-layer extension,,,,,,0.0,0.0,0.0,0.0,2,spatialLIBD_manual_layers
spatialLIBD_manual::Br5595,row_softmax,0.1,,epsilon_scan,R,source_only_open_set,matched_fd_I_SPATIAL,post-review sensitivity analysis; manual cortical-layer extension,,,,,,0.0,0.0,0.0,0.0,2,spatialLIBD_manual_layers
spatialLIBD_manual::Br5595,row_softmax,0.1,,epsilon_scan,R,source_only_open_set,matched_fd_combined,post-review sensitivity analysis; manual cortical-layer extension,,,,,,0.0,0.0,0.0,0.0,2,spatialLIBD_manual_layers
spatialLIBD_manual::Br5595,row_softmax,0.1,,epsilon_scan,R,source_only_open_set,source_boundary_proximity,post-review sensitivity analysis; manual cortical-layer extension,,,,,,0.0,0.0,0.0,0.0,2,spatialLIBD_manual_layers
spatialLIBD_manual::Br5595,row_softmax,0.25,,baseline,N,heldout_loss,exact_I_EXPR,post-review sensitivity analysis; manual cortical-layer extension,0.43003693333298554,0.5699630666670145,0.6539762235088478,0.2239392901758622,0.34096137596928444,1.0,1.0,0.5,0.5,2,spatialLIBD_manual_layers
spatialLIBD_manual::Br5595,row_softmax,0.25,,baseline,N,heldout_loss,exact_I_SPATIAL,post-review sensitivity analysis; manual cortical-layer extension,0.663942146768655,0.3360578532313449,0.6539762235088478,-0.009965923259807372,-0.009789614444219163,1.0,1.0,0.0,1.0,2,spatialLIBD_manual_layers
spatialLIBD_manual::Br5595,row_softmax,0.25,,baseline,N,heldout_loss,exact_combined,post-review sensitivity analysis; manual cortical-layer extension,0.663942146768655,0.3360578532313449,0.6539762235088478,-0.009965923259807372,-0.009789614444219163,1.0,1.0,0.0,1.0,2,spatialLIBD_manual_layers
spatialLIBD_manual::Br5595,row_softmax,0.25,,baseline,N,heldout_loss,matched_fd_I_EXPR,post-review sensitivity analysis; manual cortical-layer extension,0.46393520356921203,0.5360647964307879,0.6539762235088478,0.19004101993963565,0.2931015200677949,1.0,1.0,0.5,0.5,2,spatialLIBD_manual_layers
spatialLIBD_manual::Br5595,row_softmax,0.25,,baseline,N,heldout_loss,matched_fd_I_SPATIAL,post-review sensitivity analysis; manual cortical-layer extension,0.467182682132145,0.532817317867855,0.6539762235088478,0.18679354137670273,0.2882174187471859,1.0,1.0,0.5,0.5,2,spatialLIBD_manual_layers
spatialLIBD_manual::Br5595,row_softmax,0.25,,baseline,N,heldout_loss,matched_fd_combined,post-review sensitivity analysis; manual cortical-layer extension,0.467182682132145,0.532817317867855,0.6539762235088478,0.18679354137670273,0.2882174187471859,1.0,1.0,0.5,0.5,2,spatialLIBD_manual_layers
spatialLIBD_manual::Br5595,row_softmax,0.25,,baseline,N,heldout_loss,source_boundary_proximity,post-review sensitivity analysis; manual cortical-layer extension,0.6539762235088478,0.3460237764911523,0.6539762235088478,0.0,0.0,1.0,1.0,1.0,0.75,2,spatialLIBD_manual_layers
spatialLIBD_manual::Br5595,row_softmax,0.25,,baseline,N,label_error_shared_closed_set,exact_I_EXPR,post-review sensitivity analysis; manual cortical-layer extension,1.1789687795515684,-0.17896877955156837,1.037903005845869,-0.14106577370569945,-0.144138585304101,0.0,1.0,0.5,0.5,2,spatialLIBD_manual_layers
spatialLIBD_manual::Br5595,row_softmax,0.25,,baseline,N,label_error_shared_closed_set,exact_I_SPATIAL,post-review sensitivity analysis; manual cortical-layer extension,1.2305994083915281,-0.2305994083915282,1.037903005845869,-0.19269640254565928,-0.18998598483203596,0.0,1.0,0.5,0.25,2,spatialLIBD_manual_layers
spatialLIBD_manual::Br5595,row_softmax,0.25,,baseline,N,label_error_shared_closed_set,exact_combined,post-review sensitivity analysis; manual cortical-layer extension,1.2305994083915281,-0.2305994083915282,1.037903005845869,-0.19269640254565928,-0.18998598483203596,0.0,1.0,0.5,0.25,2,spatialLIBD_manual_layers
spatialLIBD_manual::Br5595,row_softmax,0.25,,baseline,N,label_error_shared_closed_set,matched_fd_I_EXPR,post-review sensitivity analysis; manual cortical-layer extension,1.2504534072185889,-0.25045340721858894,1.037903005845869,-0.21255040137272002,-0.21095379554492355,0.0,1.0,0.5,0.5,2,spatialLIBD_manual_layers
spatialLIBD_manual::Br5595,row_softmax,0.25,,baseline,N,label_error_shared_closed_set,matched_fd_I_SPATIAL,post-review sensitivity analysis; manual cortical-layer extension,1.2518371052726867,-0.2518371052726866,1.037903005845869,-0.21393409942681768,-0.21224298564453714,0.0,1.0,0.5,0.5,2,spatialLIBD_manual_layers
spatialLIBD_manual::Br5595,row_softmax,0.25,,baseline,N,label_error_shared_closed_set,matched_fd_combined,post-review sensitivity analysis; manual cortical-layer extension,1.2518371052726867,-0.2518371052726866,1.037903005845869,-0.21393409942681768,-0.21224298564453714,0.0,1.0,0.5,0.5,2,spatialLIBD_manual_layers
spatialLIBD_manual::Br5595,row_softmax,0.25,,baseline,N,label_error_shared_closed_set,source_boundary_proximity,post-review sensitivity analysis; manual cortical-layer extension,1.037903005845869,-0.03790300584586892,1.037903005845869,0.0,0.0,0.0,1.0,0.0,0.0,2,spatialLIBD_manual_layers
spatialLIBD_manual::Br5595,row_softmax,0.25,,baseline,N,source_only_open_set,exact_I_EXPR,post-review sensitivity analysis; manual cortical-layer extension,,,,,,0.0,0.0,0.0,0.0,2,spatialLIBD_manual_layers
spatialLIBD_manual::Br5595,row_softmax,0.25,,baseline,N,source_only_open_set,exact_I_SPATIAL,post-review sensitivity analysis; manual cortical-layer extension,,,,,,0.0,0.0,0.0,0.0,2,spatialLIBD_manual_layers
spatialLIBD_manual::Br5595,row_softmax,0.25,,baseline,N,source_only_open_set,exact_combined,post-review sensitivity analysis; manual cortical-layer extension,,,,,,0.0,0.0,0.0,0.0,2,spatialLIBD_manual_layers
spatialLIBD_manual::Br5595,row_softmax,0.25,,baseline,N,source_only_open_set,matched_fd_I_EXPR,post-review sensitivity analysis; manual cortical-layer extension,,,,,,0.0,0.0,0.0,0.0,2,spatialLIBD_manual_layers
spatialLIBD_manual::Br5595,row_softmax,0.25,,baseline,N,source_only_open_set,matched_fd_I_SPATIAL,post-review sensitivity analysis; manual cortical-layer extension,,,,,,0.0,0.0,0.0,0.0,2,spatialLIBD_manual_layers
spatialLIBD_manual::Br5595,row_softmax,0.25,,baseline,N,source_only_open_set,matched_fd_combined,post-review sensitivity analysis; manual cortical-layer extension,,,,,,0.0,0.0,0.0,0.0,2,spatialLIBD_manual_layers
spatialLIBD_manual::Br5595,row_softmax,0.25,,baseline,N,source_only_open_set,source_boundary_proximity,post-review sensitivity analysis; manual cortical-layer extension,,,,,,0.0,0.0,0.0,0.0,2,spatialLIBD_manual_layers
spatialLIBD_manual::Br5595,row_softmax,0.25,,baseline,R,heldout_loss,exact_I_EXPR,post-review sensitivity analysis; manual cortical-layer extension,1.1626769603255651,-0.162676960325565,0.6539762235088478,-0.5087007368167173,-0.78294193863528,0.0,1.0,0.0,0.5,2,spatialLIBD_manual_layers
spatialLIBD_manual::Br5595,row_softmax,0.25,,baseline,R,heldout_loss,exact_I_SPATIAL,post-review sensitivity analysis; manual cortical-layer extension,0.7284635624400482,0.2715364375599518,0.6539762235088478,-0.07448733893120044,-0.11131306654256463,1.0,1.0,0.0,0.75,2,spatialLIBD_manual_layers
spatialLIBD_manual::Br5595,row_softmax,0.25,,baseline,R,heldout_loss,exact_combined,post-review sensitivity analysis; manual cortical-layer extension,0.7284635624400482,0.2715364375599518,0.6539762235088478,-0.07448733893120044,-0.11131306654256463,1.0,1.0,0.0,0.75,2,spatialLIBD_manual_layers
spatialLIBD_manual::Br5595,row_softmax,0.25,,baseline,R,heldout_loss,matched_fd_I_EXPR,post-review sensitivity analysis; manual cortical-layer extension,1.041715394961653,-0.041715394961653246,0.6539762235088478,-0.38773917145280556,-0.5958846245058229,0.0,1.0,0.5,0.5,2,spatialLIBD_manual_layers
spatialLIBD_manual::Br5595,row_softmax,0.25,,baseline,R,heldout_loss,matched_fd_I_SPATIAL,post-review sensitivity analysis; manual cortical-layer extension,0.5626566722238846,0.4373433277761155,0.6539762235088478,0.0913195512849632,0.14428661496279882,1.0,1.0,0.0,0.5,2,spatialLIBD_manual_layers
spatialLIBD_manual::Br5595,row_softmax,0.25,,baseline,R,heldout_loss,matched_fd_combined,post-review sensitivity analysis; manual cortical-layer extension,0.5626566722238846,0.4373433277761155,0.6539762235088478,0.0913195512849632,0.14428661496279882,1.0,1.0,0.0,0.5,2,spatialLIBD_manual_layers
spatialLIBD_manual::Br5595,row_softmax,0.25,,baseline,R,heldout_loss,source_boundary_proximity,post-review sensitivity analysis; manual cortical-layer extension,0.6539762235088478,0.3460237764911523,0.6539762235088478,0.0,0.0,1.0,1.0,1.0,0.75,2,spatialLIBD_manual_layers
spatialLIBD_manual::Br5595,row_softmax,0.25,,baseline,R,label_error_shared_closed_set,exact_I_EXPR,post-review sensitivity analysis; manual cortical-layer extension,1.0044770760175639,-0.004477076017563725,1.037903005845869,0.033425929828305195,0.02600165027024473,0.0,1.0,0.5,0.5,2,spatialLIBD_manual_layers
spatialLIBD_manual::Br5595,row_softmax,0.25,,baseline,R,label_error_shared_closed_set,exact_I_SPATIAL,post-review sensitivity analysis; manual cortical-layer extension,1.1273773917064975,-0.12737739170649748,1.037903005845869,-0.08947438586062856,-0.0892248521291346,0.0,1.0,0.5,0.25,2,spatialLIBD_manual_layers
spatialLIBD_manual::Br5595,row_softmax,0.25,,baseline,R,label_error_shared_closed_set,exact_combined,post-review sensitivity analysis; manual cortical-layer extension,1.1273773917064975,-0.12737739170649748,1.037903005845869,-0.08947438586062856,-0.0892248521291346,0.0,1.0,0.5,0.25,2,spatialLIBD_manual_layers
spatialLIBD_manual::Br5595,row_softmax,0.25,,baseline,R,label_error_shared_closed_set,matched_fd_I_EXPR,post-review sensitivity analysis; manual cortical-layer extension,1.1126279457562738,-0.11262794575627372,1.037903005845869,-0.0747249399104048,-0.07791454976160918,0.0,1.0,0.5,0.75,2,spatialLIBD_manual_layers
spatialLIBD_manual::Br5595,row_softmax,0.25,,baseline,R,label_error_shared_closed_set,matched_fd_I_SPATIAL,post-review sensitivity analysis; manual cortical-layer extension,1.2163019388195364,-0.21630193881953647,1.037903005845869,-0.17839893297366755,-0.17624708819412666,0.0,1.0,0.25,0.75,2,spatialLIBD_manual_layers
spatialLIBD_manual::Br5595,row_softmax,0.25,,baseline,R,label_error_shared_closed_set,matched_fd_combined,post-review sensitivity analysis; manual cortical-layer extension,1.2163019388195364,-0.21630193881953647,1.037903005845869,-0.17839893297366755,-0.17624708819412666,0.0,1.0,0.25,0.75,2,spatialLIBD_manual_layers
spatialLIBD_manual::Br5595,row_softmax,0.25,,baseline,R,label_error_shared_closed_set,source_boundary_proximity,post-review sensitivity analysis; manual cortical-layer extension,1.037903005845869,-0.03790300584586892,1.037903005845869,0.0,0.0,0.0,1.0,0.0,0.0,2,spatialLIBD_manual_layers
spatialLIBD_manual::Br5595,row_softmax,0.25,,baseline,R,source_only_open_set,exact_I_EXPR,post-review sensitivity analysis; manual cortical-layer extension,,,,,,0.0,0.0,0.0,0.0,2,spatialLIBD_manual_layers
spatialLIBD_manual::Br5595,row_softmax,0.25,,baseline,R,source_only_open_set,exact_I_SPATIAL,post-review sensitivity analysis; manual cortical-layer extension,,,,,,0.0,0.0,0.0,0.0,2,spatialLIBD_manual_layers
spatialLIBD_manual::Br5595,row_softmax,0.25,,baseline,R,source_only_open_set,exact_combined,post-review sensitivity analysis; manual cortical-layer extension,,,,,,0.0,0.0,0.0,0.0,2,spatialLIBD_manual_layers
spatialLIBD_manual::Br5595,row_softmax,0.25,,baseline,R,source_only_open_set,matched_fd_I_EXPR,post-review sensitivity analysis; manual cortical-layer extension,,,,,,0.0,0.0,0.0,0.0,2,spatialLIBD_manual_layers
spatialLIBD_manual::Br5595,row_softmax,0.25,,baseline,R,source_only_open_set,matched_fd_I_SPATIAL,post-review sensitivity analysis; manual cortical-layer extension,,,,,,0.0,0.0,0.0,0.0,2,spatialLIBD_manual_layers
spatialLIBD_manual::Br5595,row_softmax,0.25,,baseline,R,source_only_open_set,matched_fd_combined,post-review sensitivity analysis; manual cortical-layer extension,,,,,,0.0,0.0,0.0,0.0,2,spatialLIBD_manual_layers
spatialLIBD_manual::Br5595,row_softmax,0.25,,baseline,R,source_only_open_set,source_boundary_proximity,post-review sensitivity analysis; manual cortical-layer extension,,,,,,0.0,0.0,0.0,0.0,2,spatialLIBD_manual_layers
spatialLIBD_manual::Br5595,row_softmax,0.5,,epsilon_scan,N,heldout_loss,exact_I_EXPR,post-review sensitivity analysis; manual cortical-layer extension,0.5229933464877419,0.4770066535122581,0.6533811500608382,0.1303878035730962,0.20213617025277192,1.0,1.0,0.25,0.5,2,spatialLIBD_manual_layers
spatialLIBD_manual::Br5595,row_softmax,0.5,,epsilon_scan,N,heldout_loss,exact_I_SPATIAL,post-review sensitivity analysis; manual cortical-layer extension,0.6961480835829414,0.30385191641705855,0.6533811500608382,-0.04276693352210331,-0.061724177141076156,1.0,1.0,0.0,1.0,2,spatialLIBD_manual_layers
spatialLIBD_manual::Br5595,row_softmax,0.5,,epsilon_scan,N,heldout_loss,exact_combined,post-review sensitivity analysis; manual cortical-layer extension,0.6961480835829414,0.30385191641705855,0.6533811500608382,-0.04276693352210331,-0.061724177141076156,1.0,1.0,0.0,1.0,2,spatialLIBD_manual_layers
