dataset,pair_type,biological_pair_id,direction,pair_id,independent_unit_id,method,epsilon,tau,grid_role,parameter_index,pair_file_id,arm,intervention,score,spearman,top_decile_overlap,raw_mae,reference_mad,nmae,reference_response_median,reference_response_iqr,estimable,spearman_gate_pass,overlap_gate_pass,nmae_gate_pass,gate_pass,claim_status
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151507_151508,forward,DLPFCML_151507_151508,spatialLIBD_manual::Br5292,uot,0.1,2.0,epsilon_scan,0,DLPFCML_151507_151508,N,I_SPATIAL,registered_finite_difference_fixed_score,-0.4111948920866188,0.02,0.3296743529682793,0.06731265682434467,4.897657714337126,0.630323905561593,0.13436734021695995,True,False,False,False,False,post-review sensitivity analysis; manual cortical-layer extension
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151507_151508,forward,DLPFCML_151507_151508,spatialLIBD_manual::Br5292,uot,0.25,2.0,baseline,1,DLPFCML_151507_151508,R,I_EXPR,matched_finite_difference,0.9921132658281183,0.9866666666666667,0.001377028223956526,0.008541191170538923,0.16122203524799922,0.06671502197570939,0.0212975811099737,True,True,True,True,True,post-review sensitivity analysis; manual cortical-layer extension
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151507_151508,forward,DLPFCML_151507_151508,spatialLIBD_manual::Br5292,uot,0.25,2.0,baseline,1,DLPFCML_151507_151508,R,I_EXPR,registered_finite_difference_fixed_score,0.9921132658281183,0.9866666666666667,0.001377028223956526,0.008541191170538923,0.16122203524799922,0.06671502197570939,0.0212975811099737,True,True,True,True,True,post-review sensitivity analysis; manual cortical-layer extension
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151507_151508,forward,DLPFCML_151507_151508,spatialLIBD_manual::Br5292,uot,0.25,2.0,baseline,1,DLPFCML_151507_151508,R,I_SPATIAL,matched_finite_difference,0.4336473429543747,0.26,0.1823336709842953,0.07924484666801021,2.3008899461711025,0.464307781722437,0.16036203662955234,True,False,False,False,False,post-review sensitivity analysis; manual cortical-layer extension
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151507_151508,forward,DLPFCML_151507_151508,spatialLIBD_manual::Br5292,uot,0.25,2.0,baseline,1,DLPFCML_151507_151508,R,I_SPATIAL,registered_finite_difference_fixed_score,0.4336473429543747,0.26,0.1823336709842953,0.07924484666801021,2.3008899461711025,0.464307781722437,0.16036203662955234,True,False,False,False,False,post-review sensitivity analysis; manual cortical-layer extension
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151507_151508,forward,DLPFCML_151507_151508,spatialLIBD_manual::Br5292,uot,0.25,2.0,baseline,1,DLPFCML_151507_151508,N,I_EXPR,matched_finite_difference,0.7519009528448679,0.7133333333333334,0.07303952010394087,0.012114485817288481,6.029106080565696,0.21171586399546216,0.0244909129604077,True,True,True,False,False,post-review sensitivity analysis; manual cortical-layer extension
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151507_151508,forward,DLPFCML_151507_151508,spatialLIBD_manual::Br5292,uot,0.25,2.0,baseline,1,DLPFCML_151507_151508,N,I_EXPR,registered_finite_difference_fixed_score,0.19290093551152693,0.24,0.13798377525751074,0.012114485817288481,11.389981988389078,0.21171586399546216,0.0244909129604077,True,False,False,False,False,post-review sensitivity analysis; manual cortical-layer extension
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151507_151508,forward,DLPFCML_151507_151508,spatialLIBD_manual::Br5292,uot,0.25,2.0,baseline,1,DLPFCML_151507_151508,N,I_SPATIAL,matched_finite_difference,0.6023050072466699,0.28,0.17234605777971743,0.07729838666699762,2.229620373866098,0.46805551733318873,0.15782444841597876,True,False,False,False,False,post-review sensitivity analysis; manual cortical-layer extension
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151507_151508,forward,DLPFCML_151507_151508,spatialLIBD_manual::Br5292,uot,0.25,2.0,baseline,1,DLPFCML_151507_151508,N,I_SPATIAL,registered_finite_difference_fixed_score,0.4398286008127115,0.28,0.1850134831340241,0.07729838666699762,2.3934973433671316,0.46805551733318873,0.15782444841597876,True,False,False,False,False,post-review sensitivity analysis; manual cortical-layer extension
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151507_151508,forward,DLPFCML_151507_151508,spatialLIBD_manual::Br5292,uot,0.5,2.0,epsilon_scan,2,DLPFCML_151507_151508,R,I_EXPR,matched_finite_difference,0.998275014344451,0.9933333333333333,0.0004638708439913612,0.007063297924332846,0.06567340765753917,0.05212612853760645,0.0203954781085067,True,True,True,True,True,post-review sensitivity analysis; manual cortical-layer extension
