dataset,pair_type,biological_pair_id,direction,pair_id,independent_unit_id,method,epsilon,tau,grid_role,parameter_index,pair_file_id,arm,stage,intervention,expression_weight,spatial_weight,ce_positive_median,cs_positive_median,mixed_cost_positive_median,cost_over_epsilon_q05,cost_over_epsilon_median,cost_over_epsilon_q95,plan_entropy,transported_mass,solver_iterations,converged,runtime_seconds,peak_memory_mb,memory_measurement,solver_last_error,row_mass_l1,col_mass_l1
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151671_151672,forward,DLPFCML_151671_151672,spatialLIBD_manual::Br5595,uot,0.25,1.0,tau_scan,3,DLPFCML_151671_151672,R,full_endpoint,I_SPATIAL,0.5,0.0,1.0,1.0,0.5,1.0752326901714604,2.0,4.346203505676102,14.595263724913945,3.9887237286555224,45,True,2.474193499998364,371.59765625,process_rss_after_solve,7.545189362190285e-09,2.9887237286555246,2.988723728655525
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151671_151672,forward,DLPFCML_151671_151672,spatialLIBD_manual::Br5595,uot,0.25,1.0,tau_scan,3,DLPFCML_151671_151672,R,matched_fd,I_SPATIAL,0.5,0.495,1.0,1.0,1.085967210531078,1.6761311496108218,4.343868842124312,9.6920787822997,13.955293987596406,3.4426363147493664,45,True,2.482720899999549,371.59765625,process_rss_after_solve,6.773994698505703e-09,2.442636314749367,2.442636314749367
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151671_151672,forward,DLPFCML_151671_151672,spatialLIBD_manual::Br5595,uot,0.25,1.0,tau_scan,3,DLPFCML_151671_151672,N,full_endpoint,I_EXPR,0.0,1.0,1.0,1.0,1.0,0.27748554383714225,4.0,13.556837159692671,13.524889409398147,4.094687993130899,45,True,2.4542164000013145,388.765625,process_rss_after_solve,7.538751845004299e-09,3.0946879931309,3.0946879931309
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151671_151672,forward,DLPFCML_151671_151672,spatialLIBD_manual::Br5595,uot,0.25,1.0,tau_scan,3,DLPFCML_151671_151672,N,matched_fd,I_EXPR,0.495,0.505,1.0,1.0,1.0904024640521168,1.6690661931439648,4.361609856208467,9.789502906117336,13.9436681418713,3.4448707405987933,45,True,2.2693937000003643,388.765625,process_rss_after_solve,6.774520500130166e-09,2.4448707405987937,2.444870740598794
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151671_151672,forward,DLPFCML_151671_151672,spatialLIBD_manual::Br5595,uot,0.25,1.0,tau_scan,3,DLPFCML_151671_151672,N,full_endpoint,I_SPATIAL,1.0,0.0,1.0,1.0,1.0,2.150465380342921,4.0,8.692407011352204,14.522364821320703,3.195868078156125,45,True,2.509261900002457,405.93359375,process_rss_after_solve,6.6529022291206275e-09,2.196737303432549,2.1961556211671196
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151671_151672,forward,DLPFCML_151671_151672,spatialLIBD_manual::Br5595,uot,0.25,1.0,tau_scan,3,DLPFCML_151671_151672,N,matched_fd,I_SPATIAL,0.505,0.495,1.0,1.0,1.091776259314872,1.6895116667370738,4.367105037259488,9.725325148071432,13.954650997834976,3.4348884341532924,45,True,2.4421204999998736,405.93359375,process_rss_after_solve,6.764340199083563e-09,2.434888434153292,2.4348884341532924
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151671_151672,forward,DLPFCML_151671_151672,spatialLIBD_manual::Br5595,uot,0.25,5.0,tau_scan,4,DLPFCML_151671_151672,shared,base,NONE,0.5,0.5,1.0,1.0,1.0911030028596698,1.6795540858480795,4.364412011438679,9.75704985790455,13.934543160748929,1.3090801395661034,185,True,10.205194199999823,284.390625,process_rss_after_solve,8.607002222049687e-09,0.30908013956610414,0.30908013956610414
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151671_151672,forward,DLPFCML_151671_151672,spatialLIBD_manual::Br5595,uot,0.25,5.0,tau_scan,4,DLPFCML_151671_151672,R,full_endpoint,I_EXPR,0.0,0.5,1.0,1.0,0.5,0.13874277191857112,2.0,6.778418579846336,13.9842791177128,1.3808425822666888,190,True,10.162430500000482,353.0625,process_rss_after_solve,6.179698530672795e-09,0.3808425822666882,0.38084258226668827
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151671_151672,forward,DLPFCML_151671_151672,spatialLIBD_manual::Br5595,uot,0.25,5.0,tau_scan,4,DLPFCML_151671_151672,R,matched_fd,I_EXPR,0.495,0.5,1.0,1.0,1.0853200124352664,1.6660365572704516,4.341280049741066,9.724029094423164,13.935163045198207,1.3097668747179703,185,True,9.523637100002816,353.0625,process_rss_after_solve,8.620267166747908e-09,0.30976687471797004,0.30976687471797004
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151671_151672,forward,DLPFCML_151671_151672,spatialLIBD_manual::Br5595,uot,0.25,5.0,tau_scan,4,DLPFCML_151671_151672,R,full_endpoint,I_SPATIAL,0.5,0.0,1.0,1.0,0.5,1.0752326901714604,2.0,4.346203505676102,14.606483042016063,1.3526393356976154,185,True,10.070768699999462,370.23046875,process_rss_after_solve,9.628392305671696e-09,0.3526393356976143,0.3526393356976143
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151671_151672,forward,DLPFCML_151671_151672,spatialLIBD_manual::Br5595,uot,0.25,5.0,tau_scan,4,DLPFCML_151671_151672,R,matched_fd,I_SPATIAL,0.5,0.495,1.0,1.0,1.085967210531078,1.6761311496108218,4.343868842124312,9.6920787822997,13.940762321965563,1.3093107618206925,185,True,9.937573299997894,370.23046875,process_rss_after_solve,8.613040947125228e-09,0.3093107618206926,0.3093107618206926
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151671_151672,forward,DLPFCML_151671_151672,spatialLIBD_manual::Br5595,uot,0.25,5.0,tau_scan,4,DLPFCML_151671_151672,N,full_endpoint,I_EXPR,0.0,1.0,1.0,1.0,1.0,0.27748554383714225,4.0,13.556837159692671,13.51277976971516,1.3624530155207462,185,True,10.150067099999433,387.3984375,process_rss_after_solve,9.642723064473557e-09,0.36245301552074605,0.362453015520746
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151671_151672,forward,DLPFCML_151671_151672,spatialLIBD_manual::Br5595,uot,0.25,5.0,tau_scan,4,DLPFCML_151671_151672,N,matched_fd,I_EXPR,0.495,0.505,1.0,1.0,1.0904024640521168,1.6690661931439648,4.361609856208467,9.789502906117336,13.928984881931239,1.3095379710372492,185,True,10.044721800000843,387.3984375,process_rss_after_solve,8.61427729148545e-09,0.30953797103725,0.30953797103724995
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151671_151672,forward,DLPFCML_151671_151672,spatialLIBD_manual::Br5595,uot,0.25,5.0,tau_scan,4,DLPFCML_151671_151672,N,full_endpoint,I_SPATIAL,1.0,0.0,1.0,1.0,1.0,2.150465380342921,4.0,8.692407011352204,14.547338898260806,1.283150440143976,185,True,10.372217000000092,404.56640625,process_rss_after_solve,8.401195294993613e-09,0.2834228938116884,0.2832557829557395
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151671_151672,forward,DLPFCML_151671_151672,spatialLIBD_manual::Br5595,uot,0.25,5.0,tau_scan,4,DLPFCML_151671_151672,N,matched_fd,I_SPATIAL,0.505,0.495,1.0,1.0,1.091776259314872,1.6895116667370738,4.367105037259488,9.725325148071432,13.94014005831579,1.3086244065386585,185,True,10.129916399997455,404.56640625,process_rss_after_solve,8.599799095065919e-09,0.3086244065386585,0.3086244065386585
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151671_151672,forward,DLPFCML_151671_151672,spatialLIBD_manual::Br5595,uot,0.1,1.0,interaction_corner,5,DLPFCML_151671_151672,shared,base,NONE,0.5,0.5,1.0,1.0,1.0911030028596698,4.198885214620199,10.911030028596695,24.392624644761373,13.223714409985124,1.4165373661720624,100,True,5.4046047999981965,284.7109375,process_rss_after_solve,4.7515575918311015e-09,0.4226526810525578,0.4211555597797056
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151671_151672,forward,DLPFCML_151671_151672,spatialLIBD_manual::Br5595,uot,0.1,1.0,interaction_corner,5,DLPFCML_151671_151672,R,full_endpoint,I_EXPR,0.0,0.5,1.0,1.0,0.5,0.3468569297964278,5.0,16.946046449615835,13.34907957618026,1.8130292193927695,100,True,5.159941800000524,353.3828125,process_rss_after_solve,7.2524093397419165e-09,0.8130292193927701,0.8130292193927702
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151671_151672,forward,DLPFCML_151671_151672,spatialLIBD_manual::Br5595,uot,0.1,1.0,interaction_corner,5,DLPFCML_151671_151672,R,matched_fd,I_EXPR,0.495,0.5,1.0,1.0,1.0853200124352664,4.165091393176128,10.853200124352663,24.310072736057908,13.225188835849107,1.419868320321934,100,True,5.391759799997089,353.3828125,process_rss_after_solve,4.772632067329141e-09,0.4254682704955513,0.4239766241173587
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151671_151672,forward,DLPFCML_151671_151672,spatialLIBD_manual::Br5595,uot,0.1,1.0,interaction_corner,5,DLPFCML_151671_151672,R,full_endpoint,I_SPATIAL,0.5,0.0,1.0,1.0,0.5,2.688081725428651,5.0,10.865508764190254,14.510215765585425,1.5551646962661763,100,True,5.423495099999855,370.55078125,process_rss_after_solve,6.0207643315379755e-09,0.55753145002997,0.5571297862710127
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151671_151672,forward,DLPFCML_151671_151672,spatialLIBD_manual::Br5595,uot,0.1,1.0,interaction_corner,5,DLPFCML_151671_151672,R,matched_fd,I_SPATIAL,0.5,0.495,1.0,1.0,1.085967210531078,4.190327874027054,10.859672105310779,24.23019695574925,13.231088875362307,1.4170749007217212,100,True,5.447926000000734,370.55078125,process_rss_after_solve,4.757119143050659e-09,0.4231628517368402,0.42167775828903975
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151671_151672,forward,DLPFCML_151671_151672,spatialLIBD_manual::Br5595,uot,0.1,1.0,interaction_corner,5,DLPFCML_151671_151672,N,full_endpoint,I_EXPR,0.0,1.0,1.0,1.0,1.0,0.6937138595928556,10.0,33.89209289923167,12.792712741009694,1.7612542960071302,100,True,5.422931900000549,387.71875,process_rss_after_solve,6.897967530505866e-09,0.7612542960071293,0.7612542960071288
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151671_151672,forward,DLPFCML_151671_151672,spatialLIBD_manual::Br5595,uot,0.1,1.0,interaction_corner,5,DLPFCML_151671_151672,N,matched_fd,I_EXPR,0.495,0.505,1.0,1.0,1.0904024640521168,4.1726654828599115,10.904024640521168,24.47375726529334,13.21787354899921,1.4193342068787325,100,True,5.476869400001306,387.71875,process_rss_after_solve,4.7671249170377905e-09,0.4249601963841547,0.42345709536668386
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151671_151672,forward,DLPFCML_151671_151672,spatialLIBD_manual::Br5595,uot,0.1,1.0,interaction_corner,5,DLPFCML_151671_151672,N,full_endpoint,I_SPATIAL,1.0,0.0,1.0,1.0,1.0,5.376163450857302,10.0,21.73101752838051,14.317556745141312,1.2366030199885791,100,True,5.653529700000945,404.8828125,process_rss_after_solve,4.160909838901716e-09,0.3379883373842739,0.33137299867769787
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151671_151672,forward,DLPFCML_151671_151672,spatialLIBD_manual::Br5595,uot,0.1,1.0,interaction_corner,5,DLPFCML_151671_151672,N,matched_fd,I_SPATIAL,0.505,0.495,1.0,1.0,1.091776259314872,4.223779166842684,10.91776259314872,24.31331287017858,13.22960941557791,1.4137532429068496,100,True,5.665309599997272,404.8828125,process_rss_after_solve,4.736104036728861e-09,0.4203925352740845,0.4188879084959544
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151671_151672,forward,DLPFCML_151671_151672,spatialLIBD_manual::Br5595,uot,0.1,5.0,interaction_corner,6,DLPFCML_151671_151672,shared,base,NONE,0.5,0.5,1.0,1.0,1.0911030028596698,4.198885214620199,10.911030028596695,24.392624644761373,13.204750591527958,1.0733113927840474,420,True,22.703434099999868,286.2265625,process_rss_after_solve,9.741929041240383e-09,0.07474042261117542,0.07440684895242725
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151671_151672,forward,DLPFCML_151671_151672,spatialLIBD_manual::Br5595,uot,0.1,5.0,interaction_corner,6,DLPFCML_151671_151672,R,full_endpoint,I_EXPR,0.0,0.5,1.0,1.0,0.5,0.3468569297964278,5.0,16.946046449615835,13.343583318257197,1.1316575453427258,435,True,23.406342999998742,354.8984375,process_rss_after_solve,8.41364311554571e-09,0.1316575453427262,0.13165754534272617
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151671_151672,forward,DLPFCML_151671_151672,spatialLIBD_manual::Br5595,uot,0.1,5.0,interaction_corner,6,DLPFCML_151671_151672,R,matched_fd,I_EXPR,0.495,0.5,1.0,1.0,1.0853200124352664,4.165091393176128,10.853200124352663,24.310072736057908,13.206401937337361,1.0738670013722065,420,True,22.81483020000087,354.8984375,process_rss_after_solve,9.790424471134429e-09,0.07517929024787884,0.07484633028105586
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151671_151672,forward,DLPFCML_151671_151672,spatialLIBD_manual::Br5595,uot,0.1,5.0,interaction_corner,6,DLPFCML_151671_151672,R,full_endpoint,I_SPATIAL,0.5,0.0,1.0,1.0,0.5,2.688081725428651,5.0,10.865508764190254,14.503284827513058,1.0942523549929022,430,True,21.87336299999879,372.06640625,process_rss_after_solve,8.406400020533056e-09,0.09483115638829279,0.09473114664466084
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151671_151672,forward,DLPFCML_151671_151672,spatialLIBD_manual::Br5595,uot,0.1,5.0,interaction_corner,6,DLPFCML_151671_151672,R,matched_fd,I_SPATIAL,0.5,0.495,1.0,1.0,1.085967210531078,4.190327874027054,10.859672105310779,24.23019695574925,13.21205953446473,1.0733953836015273,420,True,23.082834700002422,372.06640625,process_rss_after_solve,9.753876817342189e-09,0.07481824575206797,0.07448724610247744
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151671_151672,forward,DLPFCML_151671_151672,spatialLIBD_manual::Br5595,uot,0.1,5.0,interaction_corner,6,DLPFCML_151671_151672,N,full_endpoint,I_EXPR,0.0,1.0,1.0,1.0,1.0,0.6937138595928556,10.0,33.89209289923167,12.788477256092625,1.1248535661951182,430,True,22.827400999998645,389.234375,process_rss_after_solve,9.75514691248236e-09,0.12485356619511828,0.12485356619511792
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151671_151672,forward,DLPFCML_151671_151672,spatialLIBD_manual::Br5595,uot,0.1,5.0,interaction_corner,6,DLPFCML_151671_151672,N,matched_fd,I_EXPR,0.495,0.505,1.0,1.0,1.0904024640521168,4.1726654828599115,10.904024640521168,24.47375726529334,13.199150935571605,1.0737836611172067,420,True,23.058712600002764,389.234375,process_rss_after_solve,9.778598930587634e-09,0.07510178894141059,0.07476646448236615
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151671_151672,forward,DLPFCML_151671_151672,spatialLIBD_manual::Br5595,uot,0.1,5.0,interaction_corner,6,DLPFCML_151671_151672,N,full_endpoint,I_SPATIAL,1.0,0.0,1.0,1.0,1.0,5.376163450857302,10.0,21.73101752838051,14.279424597992701,1.0390470796064508,415,True,22.76615320000201,406.40234375,process_rss_after_solve,9.852699989210123e-09,0.06476481954300202,0.06294265563240276
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151671_151672,forward,DLPFCML_151671_151672,spatialLIBD_manual::Br5595,uot,0.1,5.0,interaction_corner,6,DLPFCML_151671_151672,N,matched_fd,I_SPATIAL,0.505,0.495,1.0,1.0,1.091776259314872,4.223779166842684,10.91776259314872,24.31331287017858,13.210401616144637,1.072840199352732,420,True,22.397906399997737,406.40234375,process_rss_after_solve,9.705480863431148e-09,0.07438855562268773,0.0740494811256297
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151671_151672,forward,DLPFCML_151671_151672,spatialLIBD_manual::Br5595,uot,0.5,1.0,interaction_corner,7,DLPFCML_151671_151672,shared,base,NONE,0.5,0.5,1.0,1.0,1.0911030028596698,0.8397770429240398,2.1822060057193395,4.878524928952275,14.333847790006503,12.551271390332714,30,True,1.6925756000018737,284.92578125,process_rss_after_solve,2.6053292856431653e-10,11.551271390332717,11.551271390332715
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151671_151672,forward,DLPFCML_151671_151672,spatialLIBD_manual::Br5595,uot,0.5,1.0,interaction_corner,7,DLPFCML_151671_151672,R,full_endpoint,I_EXPR,0.0,0.5,1.0,1.0,0.5,0.06937138595928556,1.0,3.389209289923168,14.355799913342217,15.56119766888689,30,True,1.635156200001802,353.59765625,process_rss_after_solve,2.8055602285803616e-10,14.561197668886887,14.561197668886885
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151671_151672,forward,DLPFCML_151671_151672,spatialLIBD_manual::Br5595,uot,0.5,1.0,interaction_corner,7,DLPFCML_151671_151672,R,matched_fd,I_EXPR,0.495,0.5,1.0,1.0,1.0853200124352664,0.8330182786352258,2.170640024870533,4.862014547211582,14.33418141981969,12.57733315057542,30,True,1.6876053999985743,353.59765625,process_rss_after_solve,2.6071500514035506e-10,11.577333150575424,11.577333150575424
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151671_151672,forward,DLPFCML_151671_151672,spatialLIBD_manual::Br5595,uot,0.5,1.0,interaction_corner,7,DLPFCML_151671_151672,R,full_endpoint,I_SPATIAL,0.5,0.0,1.0,1.0,0.5,0.5376163450857302,1.0,2.173101752838051,14.610753243678547,14.963742309060446,30,True,1.8426814999984344,370.765625,process_rss_after_solve,2.7756286158364674e-10,13.96374230906045,13.963742309060452
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151671_151672,forward,DLPFCML_151671_151672,spatialLIBD_manual::Br5595,uot,0.5,1.0,interaction_corner,7,DLPFCML_151671_151672,R,matched_fd,I_SPATIAL,0.5,0.495,1.0,1.0,1.085967210531078,0.8380655748054109,2.171934421062156,4.84603939114985,14.337680629815736,12.56660922597327,30,True,1.7771240999973088,370.765625,process_rss_after_solve,2.6065372082939575e-10,11.566609225973268,11.566609225973266
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151671_151672,forward,DLPFCML_151671_151672,spatialLIBD_manual::Br5595,uot,0.5,1.0,interaction_corner,7,DLPFCML_151671_151672,N,full_endpoint,I_EXPR,0.0,1.0,1.0,1.0,1.0,0.13874277191857112,2.0,6.778418579846336,14.005729066265992,14.13578597599045,30,True,1.6953743999984,387.93359375,process_rss_after_solve,2.708686608343669e-10,13.13578597599045,13.135785975990451
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151671_151672,forward,DLPFCML_151671_151672,spatialLIBD_manual::Br5595,uot,0.5,1.0,interaction_corner,7,DLPFCML_151671_151672,N,matched_fd,I_EXPR,0.495,0.505,1.0,1.0,1.0904024640521168,0.8345330965719824,2.1808049281042337,4.894751453058668,14.330349206447892,12.56207378190124,30,True,1.697047500001645,387.93359375,process_rss_after_solve,2.6059421287527584e-10,11.562073781901248,11.56207378190125
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151671_151672,forward,DLPFCML_151671_151672,spatialLIBD_manual::Br5595,uot,0.5,1.0,interaction_corner,7,DLPFCML_151671_151672,N,full_endpoint,I_SPATIAL,1.0,0.0,1.0,1.0,1.0,1.0752326901714604,2.0,4.346203505676102,14.57199340101049,12.195106198923694,30,True,1.7430739000010362,405.1015625,process_rss_after_solve,2.601607818064622e-10,11.1951061989237,11.1951061989237
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151671_151672,forward,DLPFCML_151671_151672,spatialLIBD_manual::Br5595,uot,0.5,1.0,interaction_corner,7,DLPFCML_151671_151672,N,matched_fd,I_SPATIAL,0.505,0.495,1.0,1.0,1.091776259314872,0.8447558333685369,2.183552518629744,4.862662574035716,14.337344923066617,12.540584190094526,30,True,1.761828400001832,405.1015625,process_rss_after_solve,2.6047164425335723e-10,11.540584190094524,11.540584190094524
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151671_151672,forward,DLPFCML_151671_151672,spatialLIBD_manual::Br5595,uot,0.5,5.0,interaction_corner,8,DLPFCML_151671_151672,shared,base,NONE,0.5,0.5,1.0,1.0,1.0911030028596698,0.8397770429240398,2.1822060057193395,4.878524928952275,14.330034385823202,1.8226507697250147,100,True,5.179699799999071,284.4609375,process_rss_after_solve,7.3799277799935226e-09,0.8226507697250144,0.8226507697250144
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151671_151672,forward,DLPFCML_151671_151672,spatialLIBD_manual::Br5595,uot,0.5,5.0,interaction_corner,8,DLPFCML_151671_151672,R,full_endpoint,I_EXPR,0.0,0.5,1.0,1.0,0.5,0.06937138595928556,1.0,3.389209289923168,14.34694495289159,1.9214627894895417,100,True,5.055070200000046,353.1328125,process_rss_after_solve,7.963135928434895e-09,0.9214627894895414,0.9214627894895413
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151671_151672,forward,DLPFCML_151671_151672,spatialLIBD_manual::Br5595,uot,0.5,5.0,interaction_corner,8,DLPFCML_151671_151672,R,matched_fd,I_EXPR,0.495,0.5,1.0,1.0,1.0853200124352664,0.8330182786352258,2.170640024870533,4.862014547211582,14.330256073921609,1.823600427291026,100,True,4.976675999998406,353.1328125,process_rss_after_solve,7.385338562926336e-09,0.8236004272910271,0.8236004272910271
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151671_151672,forward,DLPFCML_151671_151672,spatialLIBD_manual::Br5595,uot,0.5,5.0,interaction_corner,8,DLPFCML_151671_151672,R,full_endpoint,I_SPATIAL,0.5,0.0,1.0,1.0,0.5,0.5376163450857302,1.0,2.173101752838051,14.621166675538971,1.9019413275234676,100,True,4.955819300001167,370.30078125,process_rss_after_solve,7.87352227860083e-09,0.9019413275234667,0.9019413275234669
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151671_151672,forward,DLPFCML_151671_151672,spatialLIBD_manual::Br5595,uot,0.5,5.0,interaction_corner,8,DLPFCML_151671_151672,R,matched_fd,I_SPATIAL,0.5,0.495,1.0,1.0,1.085967210531078,0.8380655748054109,2.171934421062156,4.84603939114985,14.334078216999366,1.8231867449242516,100,True,5.3447417999996105,370.30078125,process_rss_after_solve,7.383453848319732e-09,0.8231867449242518,0.8231867449242518
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151671_151672,forward,DLPFCML_151671_151672,spatialLIBD_manual::Br5595,uot,0.5,5.0,interaction_corner,8,DLPFCML_151671_151672,N,full_endpoint,I_EXPR,0.0,1.0,1.0,1.0,1.0,0.13874277191857112,2.0,6.778418579846336,13.98786445999036,1.8778212677284294,100,True,5.505817199999001,387.46875,process_rss_after_solve,7.685325265072152e-09,0.8778212677284289,0.8778212677284289
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151671_151672,forward,DLPFCML_151671_151672,spatialLIBD_manual::Br5595,uot,0.5,5.0,interaction_corner,8,DLPFCML_151671_151672,N,matched_fd,I_EXPR,0.495,0.505,1.0,1.0,1.0904024640521168,0.8345330965719824,2.1808049281042337,4.894751453058668,14.326214892829926,1.8230676301856625,100,True,5.54653479999979,387.46875,process_rss_after_solve,7.38183203452536e-09,0.8230676301856632,0.8230676301856632
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151671_151672,forward,DLPFCML_151671_151672,spatialLIBD_manual::Br5595,uot,0.5,5.0,interaction_corner,8,DLPFCML_151671_151672,N,full_endpoint,I_SPATIAL,1.0,0.0,1.0,1.0,1.0,1.0752326901714604,2.0,4.346203505676102,14.60523988962029,1.8051856774485775,100,True,5.512118099999498,404.63671875,process_rss_after_solve,7.356701914318364e-09,0.8051856774485789,0.8051856774485788
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151671_151672,forward,DLPFCML_151671_151672,spatialLIBD_manual::Br5595,uot,0.5,5.0,interaction_corner,8,DLPFCML_151671_151672,N,matched_fd,I_SPATIAL,0.505,0.495,1.0,1.0,1.091776259314872,0.8447558333685369,2.183552518629744,4.862662574035716,14.333856027649036,1.8222374420721459,100,True,5.433748400002514,404.63671875,process_rss_after_solve,7.378049282635857e-09,0.8222374420721459,0.8222374420721459
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151671_151672,forward,DLPFCML_151671_151672,spatialLIBD_manual::Br5595,row_softmax,0.1,,epsilon_scan,0,DLPFCML_151671_151672,shared,base,NONE,0.5,0.5,1.0,1.0,1.0911030028596698,4.198885214620199,10.911030028596695,24.392624644761373,13.068634153742089,1.0000000000000004,1,True,0.04875950000132434,284.18359375,process_rss_after_solve,,,
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151671_151672,forward,DLPFCML_151671_151672,spatialLIBD_manual::Br5595,row_softmax,0.1,,epsilon_scan,0,DLPFCML_151671_151672,R,full_endpoint,I_EXPR,0.0,0.5,1.0,1.0,0.5,0.3468569297964278,5.0,16.946046449615835,13.359853223990047,0.9999999999999993,1,True,0.05296040000030189,352.8671875,process_rss_after_solve,,,
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151671_151672,forward,DLPFCML_151671_151672,spatialLIBD_manual::Br5595,row_softmax,0.1,,epsilon_scan,0,DLPFCML_151671_151672,R,matched_fd,I_EXPR,0.495,0.5,1.0,1.0,1.0853200124352664,4.165091393176128,10.853200124352663,24.310072736057908,13.072389648744199,0.9999999999999997,1,True,0.05005929999970249,352.8671875,process_rss_after_solve,,,
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151671_151672,forward,DLPFCML_151671_151672,spatialLIBD_manual::Br5595,row_softmax,0.1,,epsilon_scan,0,DLPFCML_151671_151672,R,full_endpoint,I_SPATIAL,0.5,0.0,1.0,1.0,0.5,2.688081725428651,5.0,10.865508764190254,14.256500149965108,0.9999999999999998,1,True,0.05159569999887026,370.03515625,process_rss_after_solve,,,
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151671_151672,forward,DLPFCML_151671_151672,spatialLIBD_manual::Br5595,row_softmax,0.1,,epsilon_scan,0,DLPFCML_151671_151672,R,matched_fd,I_SPATIAL,0.5,0.495,1.0,1.0,1.085967210531078,4.190327874027054,10.859672105310779,24.23019695574925,13.076000975675395,1.0,1,True,0.05635410000104457,370.03515625,process_rss_after_solve,,,
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151671_151672,forward,DLPFCML_151671_151672,spatialLIBD_manual::Br5595,row_softmax,0.1,,epsilon_scan,0,DLPFCML_151671_151672,N,full_endpoint,I_EXPR,0.0,1.0,1.0,1.0,1.0,0.6937138595928556,10.0,33.89209289923167,12.79770829117407,0.9999999999999991,1,True,0.05995189999885042,387.203125,process_rss_after_solve,,,
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151671_151672,forward,DLPFCML_151671_151672,spatialLIBD_manual::Br5595,row_softmax,0.1,,epsilon_scan,0,DLPFCML_151671_151672,N,matched_fd,I_EXPR,0.495,0.505,1.0,1.0,1.0904024640521168,4.1726654828599115,10.904024640521168,24.47375726529334,13.065082082244498,0.9999999999999993,1,True,0.05066889999943669,387.203125,process_rss_after_solve,,,
