independent_unit_id	pair_id	direction	fold	repeat	model	pair_purity	n_train_available	n_train_selected	n_test	top1	top5	top10	mean_reciprocal_rank	median_true_rank	region_label_accuracy	true_pair_cosine
HER2ST::A	HER2ST_A1_CONTROLLED__reverse	reverse	1	1	linear32	1.0	194	156	79	0.012658227848101266	0.012658227848101266	0.012658227848101266	0.02233522807740122	153.0	0.5443037974683544	0.0071343183517456055
HER2ST::A	HER2ST_A1_CONTROLLED__reverse	reverse	1	1	mlp64_32	1.0	194	156	79	0.0	0.012658227848101266	0.02531645569620253	0.014520866484097776	152.0	0.569620253164557	0.023185571655631065
HER2ST::A	HER2ST_A1_CONTROLLED__reverse	reverse	1	1	mlp128_64_32	1.0	194	156	79	0.012658227848101266	0.012658227848101266	0.012658227848101266	0.022501293530770596	143.0	0.5316455696202531	-0.022770652547478676
HER2ST::A	HER2ST_A1_CONTROLLED__reverse	reverse	2	0	linear32	0.0	183	147	90	0.0	0.0	0.022222222222222223	0.012574682188372426	189.5	0.7888888888888889	-0.029804907739162445
HER2ST::A	HER2ST_A1_CONTROLLED__reverse	reverse	2	0	mlp64_32	0.0	183	147	90	0.0	0.022222222222222223	0.022222222222222223	0.017158690353816005	158.5	0.7555555555555555	-0.0030700783245265484
HER2ST::A	HER2ST_A1_CONTROLLED__reverse	reverse	2	0	mlp128_64_32	0.0	183	147	90	0.0	0.022222222222222223	0.022222222222222223	0.018933409504743422	132.5	0.6888888888888889	-0.03874591365456581
HER2ST::A	HER2ST_A1_CONTROLLED__reverse	reverse	2	0	linear32	0.5	183	147	90	0.0	0.011111111111111112	0.044444444444444446	0.019322410069043703	143.0	0.8777777777777778	0.03988225385546684
HER2ST::A	HER2ST_A1_CONTROLLED__reverse	reverse	2	0	mlp64_32	0.5	183	147	90	0.011111111111111112	0.022222222222222223	0.03333333333333333	0.02878572079280819	174.0	0.7555555555555555	-0.018768299371004105
HER2ST::A	HER2ST_A1_CONTROLLED__reverse	reverse	2	0	mlp128_64_32	0.5	183	147	90	0.011111111111111112	0.022222222222222223	0.044444444444444446	0.02951284670243656	131.0	0.7666666666666667	0.002145172096788883
HER2ST::A	HER2ST_A1_CONTROLLED__reverse	reverse	2	0	linear32	1.0	183	147	90	0.011111111111111112	0.011111111111111112	0.044444444444444446	0.02688618575840381	151.5	0.8666666666666667	0.02410665899515152
HER2ST::A	HER2ST_A1_CONTROLLED__reverse	reverse	2	0	mlp64_32	1.0	183	147	90	0.0	0.0	0.011111111111111112	0.012125328539298026	162.0	0.8777777777777778	0.005631560925394297
HER2ST::A	HER2ST_A1_CONTROLLED__reverse	reverse	2	0	mlp128_64_32	1.0	183	147	90	0.011111111111111112	0.022222222222222223	0.044444444444444446	0.025873220695015887	140.0	0.8666666666666667	0.015607872046530247
HER2ST::A	HER2ST_A1_CONTROLLED__reverse	reverse	2	1	linear32	0.0	183	147	90	0.0	0.0	0.0	0.009074937108961309	195.0	0.7888888888888889	-0.035065412521362305
HER2ST::A	HER2ST_A1_CONTROLLED__reverse	reverse	2	1	mlp64_32	0.0	183	147	90	0.0	0.0	0.022222222222222223	0.012766021281017116	177.0	0.7444444444444445	-0.0431085079908371
HER2ST::A	HER2ST_A1_CONTROLLED__reverse	reverse	2	1	mlp128_64_32	0.0	183	147	90	0.0	0.011111111111111112	0.011111111111111112	0.011831373807775764	177.5	0.7777777777777778	-0.14107371866703033
HER2ST::A	HER2ST_A1_CONTROLLED__reverse	reverse	2	1	linear32	0.5	183	147	90	0.0	0.011111111111111112	0.044444444444444446	0.02256260112753002	140.5	0.8333333333333334	0.04654063656926155
HER2ST::A	HER2ST_A1_CONTROLLED__reverse	reverse	2	1	mlp64_32	0.5	183	147	90	0.0	0.0	0.044444444444444446	0.01588383282481143	151.5	0.8444444444444444	-0.04936978593468666
HER2ST::A	HER2ST_A1_CONTROLLED__reverse	reverse	2	1	mlp128_64_32	0.5	183	147	90	0.0	0.011111111111111112	0.011111111111111112	0.01376725995307338	154.0	0.8777777777777778	-0.07947859913110733
HER2ST::A	HER2ST_A1_CONTROLLED__reverse	reverse	2	1	linear32	1.0	183	147	90	0.0	0.0	0.011111111111111112	0.014875009256185427	141.0	0.8666666666666667	0.04791859909892082
HER2ST::A	HER2ST_A1_CONTROLLED__reverse	reverse	2	1	mlp64_32	1.0	183	147	90	0.011111111111111112	0.022222222222222223	0.03333333333333333	0.02671974227259563	167.5	0.8777777777777778	0.007430248893797398
HER2ST::A	HER2ST_A1_CONTROLLED__reverse	reverse	2	1	mlp128_64_32	1.0	183	147	90	0.0	0.0	0.011111111111111112	0.00931659324690597	173.0	0.8333333333333334	-0.11502274125814438
HER2ST::B	HER2ST_B1_CONTROLLED	forward	0	0	linear32	0.0	141	113	74	0.0	0.02702702702702703	0.04054054054054054	0.02230656085657265	98.0	0.22972972972972974	0.0042462837882339954
HER2ST::B	HER2ST_B1_CONTROLLED	forward	0	0	mlp64_32	0.0	141	113	74	0.013513513513513514	0.0945945945945946	0.12162162162162163	0.05871540601615979	80.0	0.28378378378378377	0.012041869573295116
HER2ST::B	HER2ST_B1_CONTROLLED	forward	0	0	mlp128_64_32	0.0	141	113	74	0.0	0.0	0.013513513513513514	0.017471208997163475	100.5	0.06756756756756757	-0.1611817330121994
HER2ST::B	HER2ST_B1_CONTROLLED	forward	0	0	linear32	0.5	141	113	74	0.0	0.02702702702702703	0.02702702702702703	0.02826995120382293	78.0	0.22972972972972974	0.11175739765167236
HER2ST::B	HER2ST_B1_CONTROLLED	forward	0	0	mlp64_32	0.5	141	113	74	0.0	0.013513513513513514	0.04054054054054054	0.02222421616526062	82.0	0.13513513513513514	0.056487392634153366
HER2ST::B	HER2ST_B1_CONTROLLED	forward	0	0	mlp128_64_32	0.5	141	113	74	0.013513513513513514	0.02702702702702703	0.02702702702702703	0.03210726914040318	91.0	0.35135135135135137	-0.033765099942684174
HER2ST::B	HER2ST_B1_CONTROLLED	forward	0	0	linear32	1.0	141	113	74	0.0	0.0	0.04054054054054054	0.02775562999808744	56.5	0.36486486486486486	0.1772797852754593
HER2ST::B	HER2ST_B1_CONTROLLED	forward	0	0	mlp64_32	1.0	141	113	74	0.0	0.02702702702702703	0.05405405405405406	0.030523956820921305	67.5	0.35135135135135137	0.1691858023405075
HER2ST::B	HER2ST_B1_CONTROLLED	forward	0	0	mlp128_64_32	1.0	141	113	74	0.0	0.0	0.02702702702702703	0.019635285075898026	87.5	0.25675675675675674	0.008952727541327477
HER2ST::B	HER2ST_B1_CONTROLLED	forward	0	1	linear32	0.0	141	113	74	0.0	0.0	0.0	0.01085114426892264	142.0	0.16216216216216217	-0.1000705137848854
HER2ST::B	HER2ST_B1_CONTROLLED	forward	0	1	mlp64_32	0.0	141	113	74	0.0	0.013513513513513514	0.04054054054054054	0.01814312717723303	105.0	0.16216216216216217	-0.0202680341899395
HER2ST::B	HER2ST_B1_CONTROLLED	forward	0	1	mlp128_64_32	0.0	141	113	74	0.0	0.02702702702702703	0.04054054054054054	0.021137326237346186	118.0	0.17567567567567569	-0.12044554948806763
HER2ST::B	HER2ST_B1_CONTROLLED	forward	0	1	linear32	0.5	141	113	74	0.0	0.0	0.02702702702702703	0.017342241901535774	122.5	0.32432432432432434	-0.008899702690541744
HER2ST::B	HER2ST_B1_CONTROLLED	forward	0	1	mlp64_32	0.5	141	113	74	0.0	0.0	0.013513513513513514	0.012095726039136473	131.0	0.13513513513513514	-0.13482047617435455
HER2ST::B	HER2ST_B1_CONTROLLED	forward	0	1	mlp128_64_32	0.5	141	113	74	0.0	0.0	0.02702702702702703	0.016919540704398092	105.0	0.44594594594594594	-0.0850500613451004
HER2ST::B	HER2ST_B1_CONTROLLED	forward	0	1	linear32	1.0	141	113	74	0.0	0.04054054054054054	0.06756756756756757	0.03768201333002644	55.5	0.6756756756756757	0.16626904904842377
HER2ST::B	HER2ST_B1_CONTROLLED	forward	0	1	mlp64_32	1.0	141	113	74	0.0	0.0	0.02702702702702703	0.021244566593663253	97.0	0.3783783783783784	0.11297924816608429
HER2ST::B	HER2ST_B1_CONTROLLED	forward	0	1	mlp128_64_32	1.0	141	113	74	0.0	0.0	0.02702702702702703	0.02380404100612505	68.0	0.43243243243243246	0.1620103418827057
HER2ST::B	HER2ST_B1_CONTROLLED	forward	1	0	linear32	0.0	146	117	69	0.0	0.057971014492753624	0.11594202898550725	0.03443328136958132	102.0	0.34782608695652173	0.01361499261111021
