dataset	pair_id	pair_type	independent_unit_id	cohort_role	direction	pair_file_id	method	epsilon	tau	variant	stage	converged	iterations	seconds	arm	intervention	t
spatialDLPFC	SDLPFC_Br2720_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2720	primary_expansion	forward	SDLPFC_Br2720_ANT_MID	row_softmax	0.25		label_free_rigid	base	True	1	0.045192000005044974			
spatialDLPFC	SDLPFC_Br2720_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2720	primary_expansion	forward	SDLPFC_Br2720_ANT_MID	row_softmax	0.25		label_free_rigid	coordinate_response	True	1	0.04568370000924915	R	I_SPATIAL	0.00125
spatialDLPFC	SDLPFC_Br2720_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2720	primary_expansion	forward	SDLPFC_Br2720_ANT_MID	row_softmax	0.25		label_free_rigid	coordinate_response	True	1	0.03762289999576751	R	I_SPATIAL	0.000625
spatialDLPFC	SDLPFC_Br2720_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2720	primary_expansion	forward	SDLPFC_Br2720_ANT_MID	row_softmax	0.25		label_free_rigid	coordinate_response	True	1	0.0392071000096621	R	I_SPATIAL	0.01
spatialDLPFC	SDLPFC_Br2720_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2720	primary_expansion	forward	SDLPFC_Br2720_ANT_MID	row_softmax	0.25		label_free_rigid	coordinate_response	True	1	0.03796499999589287	R	I_SPATIAL	1.0
spatialDLPFC	SDLPFC_Br2720_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2720	primary_expansion	forward	SDLPFC_Br2720_ANT_MID	row_softmax	0.25		label_free_rigid	coordinate_response	True	1	0.037266899991664104	N	I_SPATIAL	0.00125
spatialDLPFC	SDLPFC_Br2720_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2720	primary_expansion	forward	SDLPFC_Br2720_ANT_MID	row_softmax	0.25		label_free_rigid	coordinate_response	True	1	0.037368399993283674	N	I_SPATIAL	0.000625
spatialDLPFC	SDLPFC_Br2720_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2720	primary_expansion	forward	SDLPFC_Br2720_ANT_MID	row_softmax	0.25		label_free_rigid	coordinate_response	True	1	0.03854059999866877	N	I_SPATIAL	0.01
spatialDLPFC	SDLPFC_Br2720_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2720	primary_expansion	forward	SDLPFC_Br2720_ANT_MID	row_softmax	0.25		label_free_rigid	coordinate_response	True	1	0.04120659999898635	N	I_SPATIAL	1.0
spatialDLPFC	SDLPFC_Br2720_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2720	primary_expansion	reverse	SDLPFC_Br2720_ANT_MID__reverse	balanced_ot	0.25		baseline	base	True	200	8.267059300007531			
spatialDLPFC	SDLPFC_Br2720_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2720	primary_expansion	forward	SDLPFC_Br2720_ANT_MID	balanced_ot	0.25		label_free_rigid	base	True	200	8.254719299991848			
spatialDLPFC	SDLPFC_Br2720_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2720	primary_expansion	forward	SDLPFC_Br2720_ANT_MID	balanced_ot	0.25		label_free_rigid	coordinate_response	True	200	8.149759300009464	R	I_SPATIAL	0.00125
spatialDLPFC	SDLPFC_Br2720_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2720	primary_expansion	forward	SDLPFC_Br2720_ANT_MID	balanced_ot	0.25		label_free_rigid	coordinate_response	True	200	8.228759300007368	R	I_SPATIAL	0.000625
spatialDLPFC	SDLPFC_Br2720_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2720	primary_expansion	forward	SDLPFC_Br2720_ANT_MID	balanced_ot	0.25		label_free_rigid	coordinate_response	True	200	8.293467199997394	R	I_SPATIAL	0.01
spatialDLPFC	SDLPFC_Br2720_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2720	primary_expansion	forward	SDLPFC_Br2720_ANT_MID	balanced_ot	0.25		label_free_rigid	coordinate_response	True	200	8.313414700009162	R	I_SPATIAL	1.0
spatialDLPFC	SDLPFC_Br2720_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2720	primary_expansion	forward	SDLPFC_Br2720_ANT_MID	balanced_ot	0.25		label_free_rigid	coordinate_response	True	200	8.359354000000167	N	I_SPATIAL	0.00125
spatialDLPFC	SDLPFC_Br2720_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2720	primary_expansion	forward	SDLPFC_Br2720_ANT_MID	balanced_ot	0.25		label_free_rigid	coordinate_response	True	200	8.218451199994888	N	I_SPATIAL	0.000625
spatialDLPFC	SDLPFC_Br2720_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2720	primary_expansion	forward	SDLPFC_Br2720_ANT_MID	balanced_ot	0.25		label_free_rigid	coordinate_response	True	200	8.38209939999797	N	I_SPATIAL	0.01
spatialDLPFC	SDLPFC_Br2720_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2720	primary_expansion	forward	SDLPFC_Br2720_ANT_MID	balanced_ot	0.25		label_free_rigid	coordinate_response	True	200	8.385044599999674	N	I_SPATIAL	1.0
spatialDLPFC	SDLPFC_Br2720_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2720	primary_expansion	reverse	SDLPFC_Br2720_ANT_MID__reverse	uot	0.25	2.0	baseline	base	True	85	3.5906167999928584			
spatialDLPFC	SDLPFC_Br2720_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2720	primary_expansion	reverse	SDLPFC_Br2720_ANT_MID__reverse	uot	0.25	2.0	label_free_rigid	base	True	85	3.487602399996831			
spatialDLPFC	SDLPFC_Br2720_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2720	primary_expansion	reverse	SDLPFC_Br2720_ANT_MID__reverse	uot	0.25	2.0	label_free_rigid	coordinate_response	True	85	3.5191395999863744	R	I_SPATIAL	0.00125
spatialDLPFC	SDLPFC_Br2720_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2720	primary_expansion	reverse	SDLPFC_Br2720_ANT_MID__reverse	uot	0.25	2.0	label_free_rigid	coordinate_response	True	85	3.4999964000016917	R	I_SPATIAL	0.000625
spatialDLPFC	SDLPFC_Br2720_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2720	primary_expansion	reverse	SDLPFC_Br2720_ANT_MID__reverse	uot	0.25	2.0	label_free_rigid	coordinate_response	True	85	3.544448000000557	R	I_SPATIAL	0.01
spatialDLPFC	SDLPFC_Br2720_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2720	primary_expansion	reverse	SDLPFC_Br2720_ANT_MID__reverse	uot	0.25	2.0	label_free_rigid	coordinate_response	True	85	3.5265613999945344	R	I_SPATIAL	1.0
spatialDLPFC	SDLPFC_Br2720_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2720	primary_expansion	reverse	SDLPFC_Br2720_ANT_MID__reverse	uot	0.25	2.0	label_free_rigid	coordinate_response	True	85	3.4960671000008006	N	I_SPATIAL	0.00125
spatialDLPFC	SDLPFC_Br2720_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2720	primary_expansion	reverse	SDLPFC_Br2720_ANT_MID__reverse	uot	0.25	2.0	label_free_rigid	coordinate_response	True	85	3.536890300005325	N	I_SPATIAL	0.000625
spatialDLPFC	SDLPFC_Br2720_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2720	primary_expansion	reverse	SDLPFC_Br2720_ANT_MID__reverse	uot	0.25	2.0	label_free_rigid	coordinate_response	True	85	3.5566748999990523	N	I_SPATIAL	0.01
spatialDLPFC	SDLPFC_Br2720_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2720	primary_expansion	reverse	SDLPFC_Br2720_ANT_MID__reverse	uot	0.25	2.0	label_free_rigid	coordinate_response	True	85	3.479718000002322	N	I_SPATIAL	1.0
spatialDLPFC	SDLPFC_Br2720_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2720	primary_expansion	reverse	SDLPFC_Br2720_ANT_MID__reverse	row_softmax	0.25		baseline	base	True	1	0.036902300009387545			
spatialDLPFC	SDLPFC_Br2720_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2720	primary_expansion	reverse	SDLPFC_Br2720_ANT_MID__reverse	row_softmax	0.25		label_free_rigid	base	True	1	0.03693419999035541			
spatialDLPFC	SDLPFC_Br2720_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2720	primary_expansion	reverse	SDLPFC_Br2720_ANT_MID__reverse	row_softmax	0.25		label_free_rigid	coordinate_response	True	1	0.038184700009878725	R	I_SPATIAL	0.00125
spatialDLPFC	SDLPFC_Br2720_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2720	primary_expansion	reverse	SDLPFC_Br2720_ANT_MID__reverse	row_softmax	0.25		label_free_rigid	coordinate_response	True	1	0.039030699990689754	R	I_SPATIAL	0.000625
spatialDLPFC	SDLPFC_Br2720_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2720	primary_expansion	reverse	SDLPFC_Br2720_ANT_MID__reverse	row_softmax	0.25		label_free_rigid	coordinate_response	True	1	0.03690710000228137	R	I_SPATIAL	0.01
spatialDLPFC	SDLPFC_Br2720_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2720	primary_expansion	reverse	SDLPFC_Br2720_ANT_MID__reverse	row_softmax	0.25		label_free_rigid	coordinate_response	True	1	0.037559599993983284	R	I_SPATIAL	1.0
spatialDLPFC	SDLPFC_Br2720_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2720	primary_expansion	reverse	SDLPFC_Br2720_ANT_MID__reverse	row_softmax	0.25		label_free_rigid	coordinate_response	True	1	0.036862299995846115	N	I_SPATIAL	0.00125
spatialDLPFC	SDLPFC_Br2720_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2720	primary_expansion	reverse	SDLPFC_Br2720_ANT_MID__reverse	row_softmax	0.25		label_free_rigid	coordinate_response	True	1	0.03745980000530835	N	I_SPATIAL	0.000625
spatialDLPFC	SDLPFC_Br2720_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2720	primary_expansion	reverse	SDLPFC_Br2720_ANT_MID__reverse	row_softmax	0.25		label_free_rigid	coordinate_response	True	1	0.04327969999576453	N	I_SPATIAL	0.01
spatialDLPFC	SDLPFC_Br2720_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2720	primary_expansion	reverse	SDLPFC_Br2720_ANT_MID__reverse	row_softmax	0.25		label_free_rigid	coordinate_response	True	1	0.03756969999813009	N	I_SPATIAL	1.0
spatialDLPFC	SDLPFC_Br2743_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2743	primary_expansion	forward	SDLPFC_Br2743_ANT_MID	balanced_ot	0.25		baseline	base	True	200	8.183533999996143			
spatialDLPFC	SDLPFC_Br2720_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2720	primary_expansion	reverse	SDLPFC_Br2720_ANT_MID__reverse	balanced_ot	0.25		label_free_rigid	base	True	200	8.311526199991931			
spatialDLPFC	SDLPFC_Br2720_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2720	primary_expansion	reverse	SDLPFC_Br2720_ANT_MID__reverse	balanced_ot	0.25		label_free_rigid	coordinate_response	True	200	8.39004240000213	R	I_SPATIAL	0.00125
spatialDLPFC	SDLPFC_Br2720_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2720	primary_expansion	reverse	SDLPFC_Br2720_ANT_MID__reverse	balanced_ot	0.25		label_free_rigid	coordinate_response	True	200	8.33530159998918	R	I_SPATIAL	0.000625
spatialDLPFC	SDLPFC_Br2720_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2720	primary_expansion	reverse	SDLPFC_Br2720_ANT_MID__reverse	balanced_ot	0.25		label_free_rigid	coordinate_response	True	200	8.313750600005733	R	I_SPATIAL	0.01
spatialDLPFC	SDLPFC_Br2720_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2720	primary_expansion	reverse	SDLPFC_Br2720_ANT_MID__reverse	balanced_ot	0.25		label_free_rigid	coordinate_response	True	200	8.315133399999468	R	I_SPATIAL	1.0
spatialDLPFC	SDLPFC_Br2720_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2720	primary_expansion	reverse	SDLPFC_Br2720_ANT_MID__reverse	balanced_ot	0.25		label_free_rigid	coordinate_response	True	200	8.308347400001367	N	I_SPATIAL	0.00125
spatialDLPFC	SDLPFC_Br2720_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2720	primary_expansion	reverse	SDLPFC_Br2720_ANT_MID__reverse	balanced_ot	0.25		label_free_rigid	coordinate_response	True	200	8.235532199993031	N	I_SPATIAL	0.000625
spatialDLPFC	SDLPFC_Br2720_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2720	primary_expansion	reverse	SDLPFC_Br2720_ANT_MID__reverse	balanced_ot	0.25		label_free_rigid	coordinate_response	True	200	8.250881200001459	N	I_SPATIAL	0.01
spatialDLPFC	SDLPFC_Br2720_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2720	primary_expansion	reverse	SDLPFC_Br2720_ANT_MID__reverse	balanced_ot	0.25		label_free_rigid	coordinate_response	True	200	8.187839000005624	N	I_SPATIAL	1.0
spatialDLPFC	SDLPFC_Br2743_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2743	primary_expansion	forward	SDLPFC_Br2743_ANT_MID	uot	0.25	2.0	baseline	base	True	85	3.5128621000039857			
spatialDLPFC	SDLPFC_Br2743_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2743	primary_expansion	forward	SDLPFC_Br2743_ANT_MID	uot	0.25	2.0	label_free_rigid	base	True	85	3.5070650999987265			
spatialDLPFC	SDLPFC_Br2743_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2743	primary_expansion	forward	SDLPFC_Br2743_ANT_MID	uot	0.25	2.0	label_free_rigid	coordinate_response	True	85	3.4661993000045186	R	I_SPATIAL	0.00125
spatialDLPFC	SDLPFC_Br2743_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2743	primary_expansion	forward	SDLPFC_Br2743_ANT_MID	uot	0.25	2.0	label_free_rigid	coordinate_response	True	85	3.5023470999876736	R	I_SPATIAL	0.000625
spatialDLPFC	SDLPFC_Br2743_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2743	primary_expansion	forward	SDLPFC_Br2743_ANT_MID	uot	0.25	2.0	label_free_rigid	coordinate_response	True	85	3.4368929999909597	R	I_SPATIAL	0.01
spatialDLPFC	SDLPFC_Br2743_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2743	primary_expansion	forward	SDLPFC_Br2743_ANT_MID	uot	0.25	2.0	label_free_rigid	coordinate_response	True	85	3.565371699995012	R	I_SPATIAL	1.0
spatialDLPFC	SDLPFC_Br2743_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2743	primary_expansion	forward	SDLPFC_Br2743_ANT_MID	uot	0.25	2.0	label_free_rigid	coordinate_response	True	85	3.516136899997946	N	I_SPATIAL	0.00125
spatialDLPFC	SDLPFC_Br2743_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2743	primary_expansion	forward	SDLPFC_Br2743_ANT_MID	uot	0.25	2.0	label_free_rigid	coordinate_response	True	85	3.4854128000006313	N	I_SPATIAL	0.000625
spatialDLPFC	SDLPFC_Br2743_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2743	primary_expansion	forward	SDLPFC_Br2743_ANT_MID	uot	0.25	2.0	label_free_rigid	coordinate_response	True	85	3.515163500007475	N	I_SPATIAL	0.01
spatialDLPFC	SDLPFC_Br2743_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2743	primary_expansion	forward	SDLPFC_Br2743_ANT_MID	uot	0.25	2.0	label_free_rigid	coordinate_response	True	80	3.3587184000061825	N	I_SPATIAL	1.0
spatialDLPFC	SDLPFC_Br2743_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2743	primary_expansion	forward	SDLPFC_Br2743_ANT_MID	row_softmax	0.25		baseline	base	True	1	0.03738530000555329			
spatialDLPFC	SDLPFC_Br2743_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2743	primary_expansion	forward	SDLPFC_Br2743_ANT_MID	row_softmax	0.25		label_free_rigid	base	True	1	0.038074399999459274			
spatialDLPFC	SDLPFC_Br2743_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2743	primary_expansion	forward	SDLPFC_Br2743_ANT_MID	row_softmax	0.25		label_free_rigid	coordinate_response	True	1	0.03772350000508595	R	I_SPATIAL	0.00125
spatialDLPFC	SDLPFC_Br2743_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2743	primary_expansion	forward	SDLPFC_Br2743_ANT_MID	row_softmax	0.25		label_free_rigid	coordinate_response	True	1	0.03954219998558983	R	I_SPATIAL	0.000625
spatialDLPFC	SDLPFC_Br2743_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2743	primary_expansion	forward	SDLPFC_Br2743_ANT_MID	row_softmax	0.25		label_free_rigid	coordinate_response	True	1	0.037886900012381375	R	I_SPATIAL	0.01
spatialDLPFC	SDLPFC_Br2743_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2743	primary_expansion	forward	SDLPFC_Br2743_ANT_MID	row_softmax	0.25		label_free_rigid	coordinate_response	True	1	0.038805599993793294	R	I_SPATIAL	1.0
spatialDLPFC	SDLPFC_Br2743_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2743	primary_expansion	forward	SDLPFC_Br2743_ANT_MID	row_softmax	0.25		label_free_rigid	coordinate_response	True	1	0.037822199999936856	N	I_SPATIAL	0.00125
spatialDLPFC	SDLPFC_Br2743_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2743	primary_expansion	forward	SDLPFC_Br2743_ANT_MID	row_softmax	0.25		label_free_rigid	coordinate_response	True	1	0.03763759999128524	N	I_SPATIAL	0.000625
spatialDLPFC	SDLPFC_Br2743_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2743	primary_expansion	forward	SDLPFC_Br2743_ANT_MID	row_softmax	0.25		label_free_rigid	coordinate_response	True	1	0.03744410000217613	N	I_SPATIAL	0.01
spatialDLPFC	SDLPFC_Br2743_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2743	primary_expansion	forward	SDLPFC_Br2743_ANT_MID	row_softmax	0.25		label_free_rigid	coordinate_response	True	1	0.03857679999782704	N	I_SPATIAL	1.0
spatialDLPFC	SDLPFC_Br2743_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2743	primary_expansion	reverse	SDLPFC_Br2743_ANT_MID__reverse	balanced_ot	0.25		baseline	base	True	200	8.221389899990754			
spatialDLPFC	SDLPFC_Br2743_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2743	primary_expansion	forward	SDLPFC_Br2743_ANT_MID	balanced_ot	0.25		label_free_rigid	base	True	200	8.223293100003502			
spatialDLPFC	SDLPFC_Br2743_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2743	primary_expansion	forward	SDLPFC_Br2743_ANT_MID	balanced_ot	0.25		label_free_rigid	coordinate_response	True	200	8.239908100003959	R	I_SPATIAL	0.00125
spatialDLPFC	SDLPFC_Br2743_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2743	primary_expansion	forward	SDLPFC_Br2743_ANT_MID	balanced_ot	0.25		label_free_rigid	coordinate_response	True	200	8.276651799998945	R	I_SPATIAL	0.000625
spatialDLPFC	SDLPFC_Br2743_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2743	primary_expansion	forward	SDLPFC_Br2743_ANT_MID	balanced_ot	0.25		label_free_rigid	coordinate_response	True	200	8.292265500000212	R	I_SPATIAL	0.01
spatialDLPFC	SDLPFC_Br2743_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2743	primary_expansion	forward	SDLPFC_Br2743_ANT_MID	balanced_ot	0.25		label_free_rigid	coordinate_response	True	200	8.173423600004753	R	I_SPATIAL	1.0
spatialDLPFC	SDLPFC_Br2743_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2743	primary_expansion	forward	SDLPFC_Br2743_ANT_MID	balanced_ot	0.25		label_free_rigid	coordinate_response	True	200	8.25557980001031	N	I_SPATIAL	0.00125
spatialDLPFC	SDLPFC_Br2743_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2743	primary_expansion	forward	SDLPFC_Br2743_ANT_MID	balanced_ot	0.25		label_free_rigid	coordinate_response	True	200	8.200271000008797	N	I_SPATIAL	0.000625
spatialDLPFC	SDLPFC_Br2743_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2743	primary_expansion	forward	SDLPFC_Br2743_ANT_MID	balanced_ot	0.25		label_free_rigid	coordinate_response	True	200	8.237686500011478	N	I_SPATIAL	0.01
spatialDLPFC	SDLPFC_Br2743_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2743	primary_expansion	forward	SDLPFC_Br2743_ANT_MID	balanced_ot	0.25		label_free_rigid	coordinate_response	True	200	8.190070700002252	N	I_SPATIAL	1.0
spatialDLPFC	SDLPFC_Br2743_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2743	primary_expansion	reverse	SDLPFC_Br2743_ANT_MID__reverse	uot	0.25	2.0	baseline	base	True	85	3.530683899996802			
spatialDLPFC	SDLPFC_Br2743_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2743	primary_expansion	reverse	SDLPFC_Br2743_ANT_MID__reverse	uot	0.25	2.0	label_free_rigid	base	True	85	3.550356899999315			
spatialDLPFC	SDLPFC_Br2743_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2743	primary_expansion	reverse	SDLPFC_Br2743_ANT_MID__reverse	uot	0.25	2.0	label_free_rigid	coordinate_response	True	85	3.538612699994701	R	I_SPATIAL	0.00125
spatialDLPFC	SDLPFC_Br2743_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2743	primary_expansion	reverse	SDLPFC_Br2743_ANT_MID__reverse	uot	0.25	2.0	label_free_rigid	coordinate_response	True	85	3.513202399990405	R	I_SPATIAL	0.000625
spatialDLPFC	SDLPFC_Br2743_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2743	primary_expansion	reverse	SDLPFC_Br2743_ANT_MID__reverse	uot	0.25	2.0	label_free_rigid	coordinate_response	True	85	3.5600127000070643	R	I_SPATIAL	0.01
spatialDLPFC	SDLPFC_Br2743_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2743	primary_expansion	reverse	SDLPFC_Br2743_ANT_MID__reverse	uot	0.25	2.0	label_free_rigid	coordinate_response	True	85	3.480125300004147	R	I_SPATIAL	1.0
spatialDLPFC	SDLPFC_Br2743_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2743	primary_expansion	reverse	SDLPFC_Br2743_ANT_MID__reverse	uot	0.25	2.0	label_free_rigid	coordinate_response	True	85	3.5563148999935947	N	I_SPATIAL	0.00125
spatialDLPFC	SDLPFC_Br2743_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2743	primary_expansion	reverse	SDLPFC_Br2743_ANT_MID__reverse	uot	0.25	2.0	label_free_rigid	coordinate_response	True	85	3.585067199994228	N	I_SPATIAL	0.000625
spatialDLPFC	SDLPFC_Br2743_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2743	primary_expansion	reverse	SDLPFC_Br2743_ANT_MID__reverse	uot	0.25	2.0	label_free_rigid	coordinate_response	True	85	3.5344203999993624	N	I_SPATIAL	0.01
spatialDLPFC	SDLPFC_Br2743_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2743	primary_expansion	reverse	SDLPFC_Br2743_ANT_MID__reverse	uot	0.25	2.0	label_free_rigid	coordinate_response	True	85	3.5162774000054924	N	I_SPATIAL	1.0
spatialDLPFC	SDLPFC_Br2743_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2743	primary_expansion	reverse	SDLPFC_Br2743_ANT_MID__reverse	row_softmax	0.25		baseline	base	True	1	0.03818339999997988			
spatialDLPFC	SDLPFC_Br2743_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2743	primary_expansion	reverse	SDLPFC_Br2743_ANT_MID__reverse	row_softmax	0.25		label_free_rigid	base	True	1	0.03801319999911357			
spatialDLPFC	SDLPFC_Br2743_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2743	primary_expansion	reverse	SDLPFC_Br2743_ANT_MID__reverse	row_softmax	0.25		label_free_rigid	coordinate_response	True	1	0.036392699999851175	R	I_SPATIAL	0.00125
spatialDLPFC	SDLPFC_Br2743_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2743	primary_expansion	reverse	SDLPFC_Br2743_ANT_MID__reverse	row_softmax	0.25		label_free_rigid	coordinate_response	True	1	0.03813529999752063	R	I_SPATIAL	0.000625
spatialDLPFC	SDLPFC_Br2743_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2743	primary_expansion	reverse	SDLPFC_Br2743_ANT_MID__reverse	row_softmax	0.25		label_free_rigid	coordinate_response	True	1	0.03719960000307765	R	I_SPATIAL	0.01
spatialDLPFC	SDLPFC_Br2743_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2743	primary_expansion	reverse	SDLPFC_Br2743_ANT_MID__reverse	row_softmax	0.25		label_free_rigid	coordinate_response	True	1	0.036801399997784756	R	I_SPATIAL	1.0
spatialDLPFC	SDLPFC_Br2743_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2743	primary_expansion	reverse	SDLPFC_Br2743_ANT_MID__reverse	row_softmax	0.25		label_free_rigid	coordinate_response	True	1	0.037275599999702536	N	I_SPATIAL	0.00125
spatialDLPFC	SDLPFC_Br2743_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2743	primary_expansion	reverse	SDLPFC_Br2743_ANT_MID__reverse	row_softmax	0.25		label_free_rigid	coordinate_response	True	1	0.03876880000461824	N	I_SPATIAL	0.000625
spatialDLPFC	SDLPFC_Br2743_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2743	primary_expansion	reverse	SDLPFC_Br2743_ANT_MID__reverse	row_softmax	0.25		label_free_rigid	coordinate_response	True	1	0.03666260000318289	N	I_SPATIAL	0.01
spatialDLPFC	SDLPFC_Br2743_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2743	primary_expansion	reverse	SDLPFC_Br2743_ANT_MID__reverse	row_softmax	0.25		label_free_rigid	coordinate_response	True	1	0.04102609999245033	N	I_SPATIAL	1.0
spatialDLPFC	SDLPFC_Br3942_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br3942	primary_expansion	forward	SDLPFC_Br3942_ANT_MID	balanced_ot	0.25		baseline	base	True	200	8.204656400004751			
spatialDLPFC	SDLPFC_Br2743_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2743	primary_expansion	reverse	SDLPFC_Br2743_ANT_MID__reverse	balanced_ot	0.25		label_free_rigid	base	True	200	8.262997999991057			
spatialDLPFC	SDLPFC_Br2743_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2743	primary_expansion	reverse	SDLPFC_Br2743_ANT_MID__reverse	balanced_ot	0.25		label_free_rigid	coordinate_response	True	200	8.122501200006809	R	I_SPATIAL	0.00125
spatialDLPFC	SDLPFC_Br2743_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2743	primary_expansion	reverse	SDLPFC_Br2743_ANT_MID__reverse	balanced_ot	0.25		label_free_rigid	coordinate_response	True	200	8.191848400005256	R	I_SPATIAL	0.000625
