independent_unit_id	cohort_role	method	epsilon	tau	variant	arm	intervention	score	spatial_cost_pearson_vs_baseline	spatial_cost_scale_ratio	local_fidelity_n_estimable	local_fidelity_spearman	local_fidelity_top_overlap	local_fidelity_raw_mae	local_fidelity_rmae	local_fidelity_intercept	local_fidelity_slope	local_fidelity_r2	endpoint_transfer_n_estimable	endpoint_transfer_spearman	endpoint_transfer_top_overlap	endpoint_transfer_raw_mae	endpoint_transfer_rmae	endpoint_transfer_intercept	endpoint_transfer_slope	endpoint_transfer_r2	heldout_aurc	heldout_oracle_aurc	heldout_random_aurc	heldout_normalized_excess_aurc	heldout_retained_loss_at_80pct_coverage	heldout_retained_loss_at_90pct_coverage
HER2ST::D	manual_truth_controlled	balanced_ot	0.25		baseline	N	I_SPATIAL	finite_response_h001	1.0	1.0	229.5	0.9999078446783043	1.0	0.00108980096671508	0.004036406692093983	0.00030405493819834394	0.9948581885477925	0.9999155247888891	229.5	0.19008853199192102	0.30128205128205127	0.17911314699602854	0.40066803119789207	0.25507252371577144	0.7109956977237128	0.047180745893924014	0.13672755732425004	0.11288360487925189	0.14370165830300324	0.7753623448846103	0.1362037834795299	0.13858848441054167
HER2ST::D	manual_truth_controlled	balanced_ot	0.25		baseline	N	I_SPATIAL	local_reference	1.0	1.0	229.5	0.9999078446783043	1.0	0.00108980096671508	0.004036406692093983	0.00030405493819834394	0.9948581885477925	0.9999155247888891	229.5	0.19008853199192102	0.30128205128205127	0.17911314699602854	0.40066803119789207	0.25507252371577144	0.7109956977237128	0.047180745893924014	0.13667158981087596	0.11288360487925189	0.14370165830300324	0.7735653922572889	0.13620378347952994	0.13858848441054167
HER2ST::D	manual_truth_controlled	balanced_ot	0.25		baseline	R	I_SPATIAL	endpoint_response	1.0	1.0	229.5	0.9998893502595836	1.0	0.0011081345553120912	0.004020283577856233	0.00039102542040793425	0.9945828647050523	0.9999215704069506	229.5	0.1906618733196046	0.32509157509157505	0.17843128391167934	0.39489004964353724	0.25408863247536867	0.7174751144129189	0.05144219913158421	0.1426176805798962	0.11288360487925189	0.14370165830300324	0.9639196908837742	0.1413086966235898	0.13968666510021513
HER2ST::D	manual_truth_controlled	balanced_ot	0.25		baseline	R	I_SPATIAL	finite_response_h001	1.0	1.0	229.5	0.9998893502595836	1.0	0.0011081345553120912	0.004020283577856233	0.00039102542040793425	0.9945828647050523	0.9999215704069506	229.5	0.1906618733196046	0.32509157509157505	0.17843128391167934	0.39489004964353724	0.25408863247536867	0.7174751144129189	0.05144219913158421	0.13564351094306576	0.11288360487925189	0.14370165830300324	0.7389783320733085	0.13516404956212524	0.13865949597083194
HER2ST::D	manual_truth_controlled	balanced_ot	0.25		baseline	R	I_SPATIAL	local_reference	1.0	1.0	229.5	0.9998893502595836	1.0	0.0011081345553120912	0.004020283577856233	0.00039102542040793425	0.9945828647050523	0.9999215704069506	229.5	0.1906618733196046	0.32509157509157505	0.17843128391167934	0.39489004964353724	0.25408863247536867	0.7174751144129189	0.05144219913158421	0.13555624992809698	0.11288360487925189	0.14370165830300324	0.7361592925578659	0.13516404956212524	0.1385315210889683
HER2ST::D	manual_truth_controlled	balanced_ot	0.25		her2_oracle	N	I_SPATIAL	endpoint_response	0.9787416002522523	0.9955181811294932	229.5	0.9999012973342618	0.9807692307692308	0.0011113789861266455	0.004099952524372841	0.0002766884991213068	0.9949005464435317	0.9999114938889762	229.5	0.17123906578675854	0.3443223443223443	0.18129250971810262	0.40215880476348875	0.2792269279366497	0.6327987918323925	0.04711690045069522	0.1428376298368349	0.11246395702724447	0.1431923224227921	0.9883881085849245	0.1413098704452117	0.14069736780712316
HER2ST::D	manual_truth_controlled	balanced_ot	0.25		her2_oracle	N	I_SPATIAL	finite_response_h001	0.9787416002522523	0.9955181811294932	229.5	0.9999012973342618	0.9807692307692308	0.0011113789861266455	0.004099952524372841	0.0002766884991213068	0.9949005464435317	0.9999114938889762	229.5	0.17123906578675854	0.3443223443223443	0.18129250971810262	0.40215880476348875	0.2792269279366497	0.6327987918323925	0.04711690045069522	0.13660498747502697	0.11246395702724447	0.1431923224227921	0.7868284025224926	0.13654246658863528	0.13810259386884094
HER2ST::D	manual_truth_controlled	balanced_ot	0.25		her2_oracle	N	I_SPATIAL	local_reference	0.9787416002522523	0.9955181811294932	229.5	0.9999012973342618	0.9807692307692308	0.0011113789861266455	0.004099952524372841	0.0002766884991213068	0.9949005464435317	0.9999114938889762	229.5	0.17123906578675854	0.3443223443223443	0.18129250971810262	0.40215880476348875	0.2792269279366497	0.6327987918323925	0.04711690045069522	0.13651357934870867	0.11246395702724447	0.1431923224227921	0.7838630553122207	0.13643223521094872	0.13810259386884094
HER2ST::D	manual_truth_controlled	balanced_ot	0.25		her2_oracle	R	I_SPATIAL	endpoint_response	0.9787416002522523	0.9955181811294932	229.5	0.9999125037383085	1.0	0.0011265603018420377	0.004066968145377419	0.0003064765900500525	0.9948483678739856	0.9999174899698315	229.5	0.17358378658005125	0.33974358974358976	0.18028687687506292	0.39571613015667556	0.2787024795231654	0.6383963820222147	0.0501242843555762	0.1427023254122652	0.11246395702724447	0.1431923224227921	0.9838402260373846	0.14145295209695247	0.1408838287434616
HER2ST::D	manual_truth_controlled	balanced_ot	0.25		her2_oracle	R	I_SPATIAL	finite_response_h001	0.9787416002522523	0.9955181811294932	229.5	0.9999125037383085	1.0	0.0011265603018420377	0.004066968145377419	0.0003064765900500525	0.9948483678739856	0.9999174899698315	229.5	0.17358378658005125	0.33974358974358976	0.18028687687506292	0.39571613015667556	0.2787024795231654	0.6383963820222147	0.0501242843555762	0.13518106022396165	0.11246395702724447	0.1431923224227921	0.7398686090324624	0.1352734260632666	0.13736781646703627
HER2ST::D	manual_truth_controlled	balanced_ot	0.25		her2_oracle	R	I_SPATIAL	local_reference	0.9787416002522523	0.9955181811294932	229.5	0.9999125037383085	1.0	0.0011265603018420377	0.004066968145377419	0.0003064765900500525	0.9948483678739856	0.9999174899698315	229.5	0.17358378658005125	0.33974358974358976	0.18028687687506292	0.39571613015667556	0.2787024795231654	0.6383963820222147	0.0501242843555762	0.13508976646944004	0.11246395702724447	0.1431923224227921	0.7369462476366399	0.13519786939067663	0.1372615354059034
HER2ST::D	manual_truth_controlled	balanced_ot	0.25		label_free_rigid	N	I_SPATIAL	endpoint_response	-0.07351760627608403	1.0371473182613369	229.5	0.9998647778722689	1.0	0.0011299481931109907	0.0040389660216329035	0.00027850098475063324	0.9949840975179114	0.999908042092224	229.5	0.12156290371679687	0.15293040293040294	0.18459507869821734	0.39913912560534515	0.34483275796848345	0.42115115202076736	0.019590945548851435	0.1519438272871227	0.12141030733935959	0.15456891827185137	0.9208772415561947	0.15071607442634	0.15202969291217003
HER2ST::D	manual_truth_controlled	balanced_ot	0.25		label_free_rigid	N	I_SPATIAL	finite_response_h001	-0.07351760627608403	1.0371473182613369	229.5	0.9998647778722689	1.0	0.0011299481931109907	0.0040389660216329035	0.00027850098475063324	0.9949840975179114	0.999908042092224	229.5	0.12156290371679687	0.15293040293040294	0.18459507869821734	0.39913912560534515	0.34483275796848345	0.42115115202076736	0.019590945548851435	0.1463273906603807	0.12141030733935959	0.15456891827185137	0.7508944037563681	0.14868646279899642	0.1491789885338926
HER2ST::D	manual_truth_controlled	balanced_ot	0.25		label_free_rigid	N	I_SPATIAL	local_reference	-0.07351760627608403	1.0371473182613369	229.5	0.9998647778722689	1.0	0.0011299481931109907	0.0040389660216329035	0.00027850098475063324	0.9949840975179114	0.999908042092224	229.5	0.12156290371679687	0.15293040293040294	0.18459507869821734	0.39913912560534515	0.34483275796848345	0.42115115202076736	0.019590945548851435	0.14624192392534832	0.12141030733935959	0.15456891827185137	0.7483464502177626	0.1487206998127294	0.1491789885338926
HER2ST::D	manual_truth_controlled	balanced_ot	0.25		label_free_rigid	R	I_SPATIAL	endpoint_response	-0.07351760627608403	1.0371473182613369	229.5	0.9998633077045411	1.0	0.0011406634035701457	0.004089827489672506	0.0003615920129446783	0.9946340521361814	0.9999041733545535	229.5	0.13696100203390696	0.17673992673992672	0.18481441872512527	0.40011749909158995	0.32692909634638834	0.484564629399168	0.024815735631841473	0.1518550290889642	0.12141030733935959	0.15456891827185137	0.9182475388304292	0.15126403890982465	0.1528977347452497
HER2ST::D	manual_truth_controlled	balanced_ot	0.25		label_free_rigid	R	I_SPATIAL	finite_response_h001	-0.07351760627608403	1.0371473182613369	229.5	0.9998633077045411	1.0	0.0011406634035701457	0.004089827489672506	0.0003615920129446783	0.9946340521361814	0.9999041733545535	229.5	0.13696100203390696	0.17673992673992672	0.18481441872512527	0.40011749909158995	0.32692909634638834	0.484564629399168	0.024815735631841473	0.14588212308791493	0.12141030733935959	0.15456891827185137	0.7373653992066334	0.14788798013437274	0.14869383230442734
HER2ST::D	manual_truth_controlled	balanced_ot	0.25		label_free_rigid	R	I_SPATIAL	local_reference	-0.07351760627608403	1.0371473182613369	229.5	0.9998633077045411	1.0	0.0011406634035701457	0.004089827489672506	0.0003615920129446783	0.9946340521361814	0.9999041733545535	229.5	0.13696100203390696	0.17673992673992672	0.18481441872512527	0.40011749909158995	0.32692909634638834	0.484564629399168	0.024815735631841473	0.14584784822856958	0.12141030733935959	0.15456891827185137	0.7363869898649227	0.1478879801343727	0.14869383230442731
