dataset	pair_id	pair_type	independent_unit_id	cohort_role	direction	pair_file_id	method	epsilon	tau	variant	arm	intervention	score	spatial_cost_pearson_vs_baseline	spatial_cost_scale_ratio	local_fidelity_n_estimable	local_fidelity_spearman	local_fidelity_top_overlap	local_fidelity_raw_mae	local_fidelity_rmae	local_fidelity_intercept	local_fidelity_slope	local_fidelity_r2	endpoint_transfer_n_estimable	endpoint_transfer_spearman	endpoint_transfer_top_overlap	endpoint_transfer_raw_mae	endpoint_transfer_rmae	endpoint_transfer_intercept	endpoint_transfer_slope	endpoint_transfer_r2	heldout_aurc	heldout_oracle_aurc	heldout_random_aurc	heldout_normalized_excess_aurc	heldout_retained_loss_at_80pct_coverage	heldout_retained_loss_at_90pct_coverage
HER2ST_manual_controlled	HER2ST_D1_CONTROLLED	within_section_controlled_combined	HER2ST::D	manual_truth_controlled	reverse	HER2ST_D1_CONTROLLED__reverse	row_softmax	0.25		her2_oracle	R	I_SPATIAL	local_reference	0.9810824119773311	0.9556032773962069	204	0.9999307376440906	1.0	0.0010905494306881433	0.0038944771774389163	0.0004179389351824824	0.9946339130221705	0.9999687731616078	204	0.5687612639673195	0.23809523809523808	0.18505840153464106	0.3979040283147511	0.06900687916796225	1.4144333054017408	0.3393868085044298	0.13857999447634256	0.11648421942863804	0.14850790366968752	0.689982291899478	0.1400318913642365	0.14204061155724762
HER2ST_manual_controlled	HER2ST_D1_CONTROLLED	within_section_controlled_combined	HER2ST::D	manual_truth_controlled	reverse	HER2ST_D1_CONTROLLED__reverse	row_softmax	0.25		her2_oracle	R	I_SPATIAL	endpoint_response	0.9810824119773311	0.9556032773962069	204	0.9999307376440906	1.0	0.0010905494306881433	0.0038944771774389163	0.0004179389351824824	0.9946339130221705	0.9999687731616078	204	0.5687612639673195	0.23809523809523808	0.18505840153464106	0.3979040283147511	0.06900687916796225	1.4144333054017408	0.3393868085044298	0.1460031966241252	0.11648421942863804	0.14850790366968752	0.9217857937047832	0.14558413203030002	0.14707896811484586
HER2ST_manual_controlled	HER2ST_D1_CONTROLLED	within_section_controlled_combined	HER2ST::D	manual_truth_controlled	reverse	HER2ST_D1_CONTROLLED__reverse	row_softmax	0.25		her2_oracle	N	I_SPATIAL	finite_response_h001	0.9810824119773311	0.9556032773962069	204	0.9999067078471422	1.0	0.001087815291051075	0.00395946039334369	0.000285984647116905	0.9950193255064503	0.9999625366630551	204	0.4929189842463478	0.19047619047619047	0.18821178416315076	0.40654879126984134	0.11153121163397205	1.2791040835387069	0.267002900669544	0.13782826898194972	0.11648421942863804	0.14850790366968752	0.6665082441061501	0.1396407014826623	0.14211587329436237
HER2ST_manual_controlled	HER2ST_D1_CONTROLLED	within_section_controlled_combined	HER2ST::D	manual_truth_controlled	reverse	HER2ST_D1_CONTROLLED__reverse	row_softmax	0.25		her2_oracle	N	I_SPATIAL	local_reference	0.9810824119773311	0.9556032773962069	204	0.9999067078471422	1.0	0.001087815291051075	0.00395946039334369	0.000285984647116905	0.9950193255064503	0.9999625366630551	204	0.4929189842463478	0.19047619047619047	0.18821178416315076	0.40654879126984134	0.11153121163397205	1.2791040835387069	0.267002900669544	0.13779923137147948	0.11648421942863804	0.14850790366968752	0.6656014898972443	0.13964070148266228	0.14211587329436234
HER2ST_manual_controlled	HER2ST_D1_CONTROLLED	within_section_controlled_combined	HER2ST::D	manual_truth_controlled	reverse	HER2ST_D1_CONTROLLED__reverse	row_softmax	0.25		her2_oracle	N	I_SPATIAL	endpoint_response	0.9810824119773311	0.9556032773962069	204	0.9999067078471422	1.0	0.001087815291051075	0.00395946039334369	0.000285984647116905	0.9950193255064503	0.9999625366630551	204	0.4929189842463478	0.19047619047619047	0.18821178416315076	0.40654879126984134	0.11153121163397205	1.2791040835387069	0.267002900669544	0.14630432870757037	0.11648421942863804	0.14850790366968752	0.9311892115369879	0.145957802385514	0.14755623763069117
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED	within_section_controlled_combined	HER2ST::E	manual_truth_controlled	forward	HER2ST_E1_CONTROLLED	balanced_ot	0.25		baseline	R	I_SPATIAL	finite_response_h001	1.0	1.0	534	0.9999468059850752	0.9814814814814815	0.0011186619961651837	0.004078277526605882	0.0005978454902401323	0.9937675899057262	0.9999370397696484	534	0.138564064999934	0.07407407407407407	0.1799664556324841	0.3968231469274188	0.34295685987263974	0.4030700746383694	0.020873484005669574	0.3126471600683077	0.2785162865114773	0.31804282295843117	0.8634926463297717	0.3126909935415928	0.31516106566894203
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED	within_section_controlled_combined	HER2ST::E	manual_truth_controlled	forward	HER2ST_E1_CONTROLLED	balanced_ot	0.25		baseline	R	I_SPATIAL	local_reference	1.0	1.0	534	0.9999468059850752	0.9814814814814815	0.0011186619961651837	0.004078277526605882	0.0005978454902401323	0.9937675899057262	0.9999370397696484	534	0.138564064999934	0.07407407407407407	0.1799664556324841	0.3968231469274188	0.34295685987263974	0.4030700746383694	0.020873484005669574	0.31248315880005884	0.2785162865114773	0.31804282295843117	0.859343502919017	0.3124669892754241	0.315161065668942
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED	within_section_controlled_combined	HER2ST::E	manual_truth_controlled	forward	HER2ST_E1_CONTROLLED	balanced_ot	0.25		baseline	R	I_SPATIAL	endpoint_response	1.0	1.0	534	0.9999468059850752	0.9814814814814815	0.0011186619961651837	0.004078277526605882	0.0005978454902401323	0.9937675899057262	0.9999370397696484	534	0.138564064999934	0.07407407407407407	0.1799664556324841	0.3968231469274188	0.34295685987263974	0.4030700746383694	0.020873484005669574	0.34031020844246895	0.2785162865114773	0.31804282295843117	1.5633528127090384	0.33723917242797397	0.3300161372288164
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED	within_section_controlled_combined	HER2ST::E	manual_truth_controlled	forward	HER2ST_E1_CONTROLLED	balanced_ot	0.25		baseline	N	I_SPATIAL	finite_response_h001	1.0	1.0	534	0.9999328573322729	1.0	0.0011039702166261945	0.004056011774564493	0.0005710392696002983	0.993870836872477	0.9999364699329749	534	0.12584974976156274	0.1111111111111111	0.17955239282163352	0.3981312761685664	0.3469009793509139	0.38241776528676275	0.01868885966589051	0.31192310767613884	0.2785162865114773	0.31804282295843117	0.8451745123050379	0.31132300081790903	0.31650170334711464
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED	within_section_controlled_combined	HER2ST::E	manual_truth_controlled	forward	HER2ST_E1_CONTROLLED	balanced_ot	0.25		baseline	N	I_SPATIAL	local_reference	1.0	1.0	534	0.9999328573322729	1.0	0.0011039702166261945	0.004056011774564493	0.0005710392696002983	0.993870836872477	0.9999364699329749	534	0.12584974976156274	0.1111111111111111	0.17955239282163352	0.3981312761685664	0.3469009793509139	0.38241776528676275	0.01868885966589051	0.3117382457308226	0.2785162865114773	0.31804282295843117	0.8404976050439036	0.3118047003591949	0.31650170334711464
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED	within_section_controlled_combined	HER2ST::E	manual_truth_controlled	forward	HER2ST_E1_CONTROLLED	balanced_ot	0.25		baseline	N	I_SPATIAL	endpoint_response	1.0	1.0	534	0.9999328573322729	1.0	0.0011039702166261945	0.004056011774564493	0.0005710392696002983	0.993870836872477	0.9999364699329749	534	0.12584974976156274	0.1111111111111111	0.17955239282163352	0.3981312761685664	0.3469009793509139	0.38241776528676275	0.01868885966589051	0.3405354863257385	0.2785162865114773	0.31804282295843117	1.5690522213473812	0.3372029538638661	0.32979160789341305
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED	within_section_controlled_combined	HER2ST::E	manual_truth_controlled	forward	HER2ST_E1_CONTROLLED	balanced_ot	0.25		label_free_rigid	R	I_SPATIAL	finite_response_h001	0.8657881540854212	0.98632479693637	534	0.9999532680728144	1.0	0.0011304424745045732	0.00409807776203513	0.0006817433720199963	0.9934572801255278	0.9999500162504669	534	0.06470933706663377	0.018518518518518517	0.18878844463818836	0.4065202237751869	0.41048967735563396	0.19543962929315942	0.005405921030328331	0.3059932684013016	0.2784604017516874	0.31721836811966014	0.710379548509173	0.30760069853640953	0.3130394062789119
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED	within_section_controlled_combined	HER2ST::E	manual_truth_controlled	forward	HER2ST_E1_CONTROLLED	balanced_ot	0.25		label_free_rigid	R	I_SPATIAL	local_reference	0.8657881540854212	0.98632479693637	534	0.9999532680728144	1.0	0.0011304424745045732	0.00409807776203513	0.0006817433720199963	0.9934572801255278	0.9999500162504669	534	0.06470933706663377	0.018518518518518517	0.18878844463818836	0.4065202237751869	0.41048967735563396	0.19543962929315942	0.005405921030328331	0.30590585559385297	0.2784604017516874	0.31721836811966014	0.7081241977867251	0.30760069853640953	0.3130394062789119
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED	within_section_controlled_combined	HER2ST::E	manual_truth_controlled	forward	HER2ST_E1_CONTROLLED	balanced_ot	0.25		label_free_rigid	R	I_SPATIAL	endpoint_response	0.8657881540854212	0.98632479693637	534	0.9999532680728144	1.0	0.0011304424745045732	0.00409807776203513	0.0006817433720199963	0.9934572801255278	0.9999500162504669	534	0.06470933706663377	0.018518518518518517	0.18878844463818836	0.4065202237751869	0.41048967735563396	0.19543962929315942	0.005405921030328331	0.3384790005599558	0.2784604017516874	0.31721836811966014	1.5485487096625417	0.33653272308578625	0.328221860108335
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED	within_section_controlled_combined	HER2ST::E	manual_truth_controlled	forward	HER2ST_E1_CONTROLLED	balanced_ot	0.25		label_free_rigid	N	I_SPATIAL	finite_response_h001	0.8657881540854212	0.98632479693637	534	0.9999360095701944	1.0	0.0011109094178626702	0.004061996577077876	0.0006077540078423838	0.9937411980378067	0.9999493493266162	534	0.0622516159652182	0.037037037037037035	0.18831551542425945	0.40798908462815503	0.40814087637652763	0.19536143126418407	0.005343029211170469	0.3070519689857424	0.2784604017516874	0.31721836811966014	0.7376952382538146	0.3100372713606198	0.3136522708251377
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED	within_section_controlled_combined	HER2ST::E	manual_truth_controlled	forward	HER2ST_E1_CONTROLLED	balanced_ot	0.25		label_free_rigid	N	I_SPATIAL	local_reference	0.8657881540854212	0.98632479693637	534	0.9999360095701944	1.0	0.0011109094178626702	0.004061996577077876	0.0006077540078423838	0.9937411980378067	0.9999493493266162	534	0.0622516159652182	0.037037037037037035	0.18831551542425945	0.40798908462815503	0.40814087637652763	0.19536143126418407	0.005343029211170469	0.3069654639330024	0.2784604017516874	0.31721836811966014	0.7354633086443324	0.30992927249704777	0.3136522708251377
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED	within_section_controlled_combined	HER2ST::E	manual_truth_controlled	forward	HER2ST_E1_CONTROLLED	balanced_ot	0.25		label_free_rigid	N	I_SPATIAL	endpoint_response	0.8657881540854212	0.98632479693637	534	0.9999360095701944	1.0	0.0011109094178626702	0.004061996577077876	0.0006077540078423838	0.9937411980378067	0.9999493493266162	534	0.0622516159652182	0.037037037037037035	0.18831551542425945	0.40798908462815503	0.40814087637652763	0.19536143126418407	0.005343029211170469	0.3387193750932099	0.2784604017516874	0.31721836811966014	1.554750648406488	0.33624932475110925	0.328420077474213
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED	within_section_controlled_combined	HER2ST::E	manual_truth_controlled	forward	HER2ST_E1_CONTROLLED	uot	0.25	2.0	baseline	R	I_SPATIAL	finite_response_h001	1.0	1.0	534	0.9999402650913882	1.0	0.0011634909960753616	0.00428452256602389	0.0007238250084262186	0.9930796627282534	0.9999411785844202	534	0.24008503949852625	0.2222222222222222	0.20085780101546433	0.42554808871335104	0.24505473926623503	0.8357117196154908	0.07147046836687754	0.3146727365711467	0.2783524170476395	0.3175512863328767	0.9265654899179931	0.3146897500570154	0.3167819916017579
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED	within_section_controlled_combined	HER2ST::E	manual_truth_controlled	forward	HER2ST_E1_CONTROLLED	uot	0.25	2.0	baseline	R	I_SPATIAL	local_reference	1.0	1.0	534	0.9999402650913882	1.0	0.0011634909960753616	0.00428452256602389	0.0007238250084262186	0.9930796627282534	0.9999411785844202	534	0.24008503949852625	0.2222222222222222	0.20085780101546433	0.42554808871335104	0.24505473926623503	0.8357117196154908	0.07147046836687754	0.31448053032616136	0.2783524170476395	0.3175512863328767	0.9216621279463323	0.31414827247897653	0.3167462130410956
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED	within_section_controlled_combined	HER2ST::E	manual_truth_controlled	forward	HER2ST_E1_CONTROLLED	uot	0.25	2.0	baseline	R	I_SPATIAL	endpoint_response	1.0	1.0	534	0.9999402650913882	1.0	0.0011634909960753616	0.00428452256602389	0.0007238250084262186	0.9930796627282534	0.9999411785844202	534	0.24008503949852625	0.2222222222222222	0.20085780101546433	0.42554808871335104	0.24505473926623503	0.8357117196154908	0.07147046836687754	0.34101363324073874	0.2783524170476395	0.3175512863328767	1.59854652278703	0.3382604222739767	0.3288888773102495
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED	within_section_controlled_combined	HER2ST::E	manual_truth_controlled	forward	HER2ST_E1_CONTROLLED	uot	0.25	2.0	baseline	N	I_SPATIAL	finite_response_h001	1.0	1.0	534	0.999941998822245	0.9814814814814815	0.0009703757769497095	0.0033937074687430922	0.0008150047562508891	0.9937770848504683	0.9999385087348112	534	0.2238113748111366	0.16666666666666666	0.16840562281771781	0.3719415913554997	0.2385835268664938	0.7490923720139716	0.06325648834660669	0.31383676639673613	0.2783524170476395	0.3175512863328767	0.9052391050080744	0.31463204527779554	0.3154541882936393
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED	within_section_controlled_combined	HER2ST::E	manual_truth_controlled	forward	HER2ST_E1_CONTROLLED	uot	0.25	2.0	baseline	N	I_SPATIAL	local_reference	1.0	1.0	534	0.999941998822245	0.9814814814814815	0.0009703757769497095	0.0033937074687430922	0.0008150047562508891	0.9937770848504683	0.9999385087348112	534	0.2238113748111366	0.16666666666666666	0.16840562281771781	0.3719415913554997	0.2385835268664938	0.7490923720139716	0.06325648834660669	0.31367619537221053	0.2783524170476395	0.3175512863328767	0.9011427872455088	0.3146320452777954	0.3154541882936392
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED	within_section_controlled_combined	HER2ST::E	manual_truth_controlled	forward	HER2ST_E1_CONTROLLED	uot	0.25	2.0	baseline	N	I_SPATIAL	endpoint_response	1.0	1.0	534	0.999941998822245	0.9814814814814815	0.0009703757769497095	0.0033937074687430922	0.0008150047562508891	0.9937770848504683	0.9999385087348112	534	0.2238113748111366	0.16666666666666666	0.16840562281771781	0.3719415913554997	0.2385835268664938	0.7490923720139716	0.06325648834660669	0.3414409700639942	0.2783524170476395	0.3175512863328767	1.609448286818688	0.33806478325574546	0.3285790009746594
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED	within_section_controlled_combined	HER2ST::E	manual_truth_controlled	forward	HER2ST_E1_CONTROLLED	balanced_ot	0.25		her2_oracle	R	I_SPATIAL	finite_response_h001	0.976722022341239	0.9063429849080077	534	0.9999353003166619	0.9814814814814815	0.0011283260819181641	0.004108287171541132	0.0006602427591234634	0.9935143833445259	0.9999439924678156	534	0.119796428475032	0.05555555555555555	0.1812260266863943	0.39792050922283	0.35774527956182434	0.35568452709862597	0.01669937108671027	0.3083418109311285	0.2779785363683252	0.31695554070821086	0.779004828027078	0.3099276631359117	0.31657622580686834
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED	within_section_controlled_combined	HER2ST::E	manual_truth_controlled	forward	HER2ST_E1_CONTROLLED	balanced_ot	0.25		her2_oracle	R	I_SPATIAL	local_reference	0.976722022341239	0.9063429849080077	534	0.9999353003166619	0.9814814814814815	0.0011283260819181641	0.004108287171541132	0.0006602427591234634	0.9935143833445259	0.9999439924678156	534	0.119796428475032	0.05555555555555555	0.1812260266863943	0.39792050922283	0.35774527956182434	0.35568452709862597	0.01669937108671027	0.30823728833817965	0.2779785363683252	0.31695554070821086	0.7763231803550968	0.31041140228214675	0.31657622580686834
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED	within_section_controlled_combined	HER2ST::E	manual_truth_controlled	forward	HER2ST_E1_CONTROLLED	balanced_ot	0.25		her2_oracle	R	I_SPATIAL	endpoint_response	0.976722022341239	0.9063429849080077	534	0.9999353003166619	0.9814814814814815	0.0011283260819181641	0.004108287171541132	0.0006602427591234634	0.9935143833445259	0.9999439924678156	534	0.119796428475032	0.05555555555555555	0.1812260266863943	0.39792050922283	0.35774527956182434	0.35568452709862597	0.01669937108671027	0.3386067562844942	0.2779785363683252	0.31695554070821086	1.555486906779221	0.33704000341539764	0.32798044414576527
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED	within_section_controlled_combined	HER2ST::E	manual_truth_controlled	forward	HER2ST_E1_CONTROLLED	balanced_ot	0.25		her2_oracle	N	I_SPATIAL	finite_response_h001	0.976722022341239	0.9063429849080077	534	0.9999327785263249	1.0	0.0011117748152197748	0.004089013974871026	0.000642794030521117	0.9935731233987898	0.9999442109230782	534	0.11865854939133243	0.05555555555555555	0.18120329560661858	0.4002889369742641	0.3531836761054564	0.3659436757788142	0.01742077729440772	0.30907309102967084	0.2779785363683252	0.31695554070821086	0.7977666623683082	0.31089440809409125	0.3173913161270105
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED	within_section_controlled_combined	HER2ST::E	manual_truth_controlled	forward	HER2ST_E1_CONTROLLED	balanced_ot	0.25		her2_oracle	N	I_SPATIAL	local_reference	0.976722022341239	0.9063429849080077	534	0.9999327785263249	1.0	0.0011117748152197748	0.004089013974871026	0.000642794030521117	0.9935731233987898	0.9999442109230782	534	0.11865854939133243	0.05555555555555555	0.18120329560661858	0.4002889369742641	0.3531836761054564	0.3659436757788142	0.01742077729440772	0.30895768344799057	0.2779785363683252	0.31695554070821086	0.7948057477563513	0.3108944080940913	0.31739131612701055
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED	within_section_controlled_combined	HER2ST::E	manual_truth_controlled	forward	HER2ST_E1_CONTROLLED	balanced_ot	0.25		her2_oracle	N	I_SPATIAL	endpoint_response	0.976722022341239	0.9063429849080077	534	0.9999327785263249	1.0	0.0011117748152197748	0.004089013974871026	0.000642794030521117	0.9935731233987898	0.9999442109230782	534	0.11865854939133243	0.05555555555555555	0.18120329560661858	0.4002889369742641	0.3531836761054564	0.3659436757788142	0.01742077729440772	0.3389055003808674	0.2779785363683252	0.31695554070821086	1.5631515311245943	0.3369712347096904	0.32798044414576527
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED	within_section_controlled_combined	HER2ST::E	manual_truth_controlled	forward	HER2ST_E1_CONTROLLED	uot	0.25	2.0	label_free_rigid	R	I_SPATIAL	finite_response_h001	0.8657881540854212	0.98632479693637	534	0.9999485397159321	1.0	0.0011655431250945682	0.0043160598675845	0.000700717188117975	0.9931188515641333	0.9999487116489316	534	0.11814040028299218	0.037037037037037035	0.20812501287341964	0.4352680094600792	0.37652871402031046	0.3763220342206298	0.015167828752843726	0.3072956647668818	0.27847723467268637	0.3172480579953523	0.7433019890848649	0.3082715067507235	0.31306376879719583
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED	within_section_controlled_combined	HER2ST::E	manual_truth_controlled	forward	HER2ST_E1_CONTROLLED	uot	0.25	2.0	label_free_rigid	R	I_SPATIAL	local_reference	0.8657881540854212	0.98632479693637	534	0.9999485397159321	1.0	0.0011655431250945682	0.0043160598675845	0.000700717188117975	0.9931188515641333	0.9999487116489316	534	0.11814040028299218	0.037037037037037035	0.20812501287341964	0.4352680094600792	0.37652871402031046	0.3763220342206298	0.015167828752843726	0.30716267023503896	0.27847723467268637	0.3172480579953523	0.7398717154810259	0.30827150675072357	0.3130637687971959
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED	within_section_controlled_combined	HER2ST::E	manual_truth_controlled	forward	HER2ST_E1_CONTROLLED	uot	0.25	2.0	label_free_rigid	R	I_SPATIAL	endpoint_response	0.8657881540854212	0.98632479693637	534	0.9999485397159321	1.0	0.0011655431250945682	0.0043160598675845	0.000700717188117975	0.9931188515641333	0.9999487116489316	534	0.11814040028299218	0.037037037037037035	0.20812501287341964	0.4352680094600792	0.37652871402031046	0.3763220342206298	0.015167828752843726	0.3386037631346259	0.27847723467268637	0.3172480579953523	1.5508189744010115	0.3362354509745183	0.32835393504491195
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED	within_section_controlled_combined	HER2ST::E	manual_truth_controlled	forward	HER2ST_E1_CONTROLLED	uot	0.25	2.0	label_free_rigid	N	I_SPATIAL	finite_response_h001	0.8657881540854212	0.98632479693637	534	0.9999501946408409	1.0	0.0009657770875906498	0.003388527769001878	0.0007184367108726346	0.99411071948211	0.9999533993682305	534	0.12005223258235863	0.037037037037037035	0.1740680726449489	0.3794683320569731	0.3514629078169528	0.3763073173001147	0.017285114989015193	0.30773712939528697	0.27847723467268637	0.3172480579953523	0.7546885058150132	0.3092159507595314	0.31343149704518886
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED	within_section_controlled_combined	HER2ST::E	manual_truth_controlled	forward	HER2ST_E1_CONTROLLED	uot	0.25	2.0	label_free_rigid	N	I_SPATIAL	local_reference	0.8657881540854212	0.98632479693637	534	0.9999501946408409	1.0	0.0009657770875906498	0.003388527769001878	0.0007184367108726346	0.99411071948211	0.9999533993682305	534	0.12005223258235863	0.037037037037037035	0.1740680726449489	0.3794683320569731	0.3514629078169528	0.3763073173001147	0.017285114989015193	0.30756071792042344	0.27847723467268637	0.3172480579953523	0.7501383967447116	0.30869691224107126	0.31343149704518886
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED	within_section_controlled_combined	HER2ST::E	manual_truth_controlled	forward	HER2ST_E1_CONTROLLED	uot	0.25	2.0	label_free_rigid	N	I_SPATIAL	endpoint_response	0.8657881540854212	0.98632479693637	534	0.9999501946408409	1.0	0.0009657770875906498	0.003388527769001878	0.0007184367108726346	0.99411071948211	0.9999533993682305	534	0.12005223258235863	0.037037037037037035	0.1740680726449489	0.3794683320569731	0.3514629078169528	0.3763073173001147	0.017285114989015193	0.33931290151834	0.27847723467268637	0.3172480579953523	1.5691094909013275	0.33647732038398454	0.32835321266550604
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED	within_section_controlled_combined	HER2ST::E	manual_truth_controlled	forward	HER2ST_E1_CONTROLLED	row_softmax	0.25		baseline	R	I_SPATIAL	finite_response_h001	1.0	1.0	534	0.9999631188163189	1.0	0.001116401090820295	0.003977511372612286	0.0007862011276044689	0.9932482680544806	0.9999690259866058	534	0.7078778562969598	0.5	0.18480923212368366	0.39702295616989863	-0.08457511011348759	1.959761947262825	0.5207634703526363	0.3247096797862968	0.279163054688515	0.3178045315610654	1.1786978341435117	0.3235731938770081	0.32365600499988034
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED	within_section_controlled_combined	HER2ST::E	manual_truth_controlled	forward	HER2ST_E1_CONTROLLED	row_softmax	0.25		baseline	R	I_SPATIAL	local_reference	1.0	1.0	534	0.9999631188163189	1.0	0.001116401090820295	0.003977511372612286	0.0007862011276044689	0.9932482680544806	0.9999690259866058	534	0.7078778562969598	0.5	0.18480923212368366	0.39702295616989863	-0.08457511011348759	1.959761947262825	0.5207634703526363	0.32462840687066613	0.279163054688515	0.3178045315610654	1.1765945782069256	0.32357319387700817	0.32365600499988045
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED	within_section_controlled_combined	HER2ST::E	manual_truth_controlled	forward	HER2ST_E1_CONTROLLED	row_softmax	0.25		baseline	R	I_SPATIAL	endpoint_response	1.0	1.0	534	0.9999631188163189	1.0	0.001116401090820295	0.003977511372612286	0.0007862011276044689	0.9932482680544806	0.9999690259866058	534	0.7078778562969598	0.5	0.18480923212368366	0.39702295616989863	-0.08457511011348759	1.959761947262825	0.5207634703526363	0.33934880321965544	0.279163054688515	0.3178045315610654	1.557542656292579	0.33842909963787743	0.3287536943412496
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED	within_section_controlled_combined	HER2ST::E	manual_truth_controlled	forward	HER2ST_E1_CONTROLLED	row_softmax	0.25		baseline	N	I_SPATIAL	finite_response_h001	1.0	1.0	534	0.9999609910557219	0.9814814814814815	0.001107741454179579	0.00397379450400769	0.0007361773972234793	0.9934115019193597	0.9999669233847485	534	0.6368487156305096	0.5555555555555556	0.18827884801826947	0.4031317514299736	-0.016737600475626346	1.7354543184985356	0.43674069242663605	0.3198580690651121	0.279163054688515	0.3178045315610654	1.0531433493295244	0.3216101093193143	0.322507893035617
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED	within_section_controlled_combined	HER2ST::E	manual_truth_controlled	forward	HER2ST_E1_CONTROLLED	row_softmax	0.25		baseline	N	I_SPATIAL	local_reference	1.0	1.0	534	0.9999609910557219	0.9814814814814815	0.001107741454179579	0.00397379450400769	0.0007361773972234793	0.9934115019193597	0.9999669233847485	534	0.6368487156305096	0.5555555555555556	0.18827884801826947	0.4031317514299736	-0.016737600475626346	1.7354543184985356	0.43674069242663605	0.3197906799140356	0.279163054688515	0.3178045315610654	1.0513993903369947	0.3216101093193143	0.3229414972613577
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED	within_section_controlled_combined	HER2ST::E	manual_truth_controlled	forward	HER2ST_E1_CONTROLLED	row_softmax	0.25		baseline	N	I_SPATIAL	endpoint_response	1.0	1.0	534	0.9999609910557219	0.9814814814814815	0.001107741454179579	0.00397379450400769	0.0007361773972234793	0.9934115019193597	0.9999669233847485	534	0.6368487156305096	0.5555555555555556	0.18827884801826947	0.4031317514299736	-0.016737600475626346	1.7354543184985356	0.43674069242663605	0.3377548860863894	0.279163054688515	0.3178045315610654	1.5162937894720079	0.337931095470593	0.328095804603531
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED	within_section_controlled_combined	HER2ST::E	manual_truth_controlled	forward	HER2ST_E1_CONTROLLED	row_softmax	0.25		label_free_rigid	R	I_SPATIAL	finite_response_h001	0.8657881540854212	0.98632479693637	534	0.9999392406140638	1.0	0.001118240263434295	0.0040398149961395485	0.0008028441054371242	0.9930877115197532	0.9999349104994454	534	0.5505721213320017	0.2037037037037037	0.19114967512188152	0.4084791941403935	-0.020561735162154343	1.7648400420609205	0.31163865592113094	0.3208934656168358	0.2791094018188946	0.31795976373684465	1.0755128584435576	0.32008384578246957	0.31887076866801417
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED	within_section_controlled_combined	HER2ST::E	manual_truth_controlled	forward	HER2ST_E1_CONTROLLED	row_softmax	0.25		label_free_rigid	R	I_SPATIAL	local_reference	0.8657881540854212	0.98632479693637	534	0.9999392406140638	1.0	0.001118240263434295	0.0040398149961395485	0.0008028441054371242	0.9930877115197532	0.9999349104994454	534	0.5505721213320017	0.2037037037037037	0.19114967512188152	0.4084791941403935	-0.020561735162154343	1.7648400420609205	0.31163865592113094	0.32069712162455505	0.2791094018188946	0.31795976373684465	1.070459006108915	0.32008384578246957	0.31880544670323613
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED	within_section_controlled_combined	HER2ST::E	manual_truth_controlled	forward	HER2ST_E1_CONTROLLED	row_softmax	0.25		label_free_rigid	R	I_SPATIAL	endpoint_response	0.8657881540854212	0.98632479693637	534	0.9999392406140638	1.0	0.001118240263434295	0.0040398149961395485	0.0008028441054371242	0.9930877115197532	0.9999349104994454	534	0.5505721213320017	0.2037037037037037	0.19114967512188152	0.4084791941403935	-0.020561735162154343	1.7648400420609205	0.31163865592113094	0.3396182052781912	0.2791094018188946	0.31795976373684465	1.5574836493695492	0.33588555264745384	0.3289069585689351
