cohort_role,method,epsilon,tau,grid_role,arm,intervention,score,claim_status,gate_family,independent_units,median_spearman,median_top_decile_overlap,median_nmae,unit_gate_pass_fraction,spearman_gate_pass,overlap_gate_pass,nmae_gate_pass,gate_pass,witness,median_nex_aurc,median_relative_fixed_qc_gain,positive_unit_fraction,positive_technology_count,leave_one_unit_out_fixed_qc_low,negative_control_pass_fraction,leakage_control_pass_fraction,confound_direction_pass_fraction,sensitivity_external_gate,sensitivity_external_gate_with_controls,registered_gate_status,confirmatory
manual_truth_controlled,uot,0.5,5.0,interaction_corner,R,I_EXPR,matched_finite_difference,post-review sensitivity analysis; amended sample expansion,internal_fidelity,8,0.9997544747260505,0.9877946127946128,0.06601074330780421,1.0,True,True,True,True,,,,,,,,,,,,,
manual_truth_controlled,uot,0.5,5.0,interaction_corner,R,I_EXPR,registered_finite_difference_fixed_score,post-review sensitivity analysis; amended sample expansion,internal_fidelity,8,0.9997544747260505,0.9877946127946128,0.06601074330780421,1.0,True,True,True,True,,,,,,,,,,,,,
manual_truth_controlled,uot,0.5,5.0,interaction_corner,R,I_SPATIAL,matched_finite_difference,post-review sensitivity analysis; amended sample expansion,internal_fidelity,8,0.8824283578716283,0.4521598166837306,1.0118088193755679,0.0,True,False,False,False,,,,,,,,,,,,,
manual_truth_controlled,uot,0.5,5.0,interaction_corner,R,I_SPATIAL,registered_finite_difference_fixed_score,post-review sensitivity analysis; amended sample expansion,internal_fidelity,8,0.8824283578716283,0.4521598166837306,1.0118088193755679,0.0,True,False,False,False,,,,,,,,,,,,,
manual_truth_controlled,balanced_ot,0.1,,epsilon_scan,N,,exact_I_EXPR,post-review sensitivity analysis; amended sample expansion,external_utility,8,,,,,,,,,heldout_loss,0.6647042832723717,0.39590900565987236,1.0,1.0,0.3748581853052397,0.8125,1.0,0.625,False,False,immutable; see registered v1.2 frozen sheet,False
manual_truth_controlled,balanced_ot,0.1,,epsilon_scan,N,,exact_I_SPATIAL,post-review sensitivity analysis; amended sample expansion,external_utility,8,,,,,,,,,heldout_loss,1.0877162245167775,-0.0661861221411762,0.375,0.0,-0.1232191853411666,0.0,1.0,0.5,False,False,immutable; see registered v1.2 frozen sheet,False
manual_truth_controlled,balanced_ot,0.1,,epsilon_scan,N,,exact_combined,post-review sensitivity analysis; amended sample expansion,external_utility,8,,,,,,,,,heldout_loss,1.0877162245167775,-0.0117435291952984,0.5,0.0,-0.0132602490121199,0.0625,1.0,0.625,False,False,immutable; see registered v1.2 frozen sheet,False
manual_truth_controlled,balanced_ot,0.1,,epsilon_scan,N,,matched_fd_I_EXPR,post-review sensitivity analysis; amended sample expansion,external_utility,8,,,,,,,,,heldout_loss,0.7016585930992816,0.3602848148137,1.0,1.0,0.3921887212555067,0.8125,1.0,0.75,False,False,immutable; see registered v1.2 frozen sheet,False
manual_truth_controlled,balanced_ot,0.1,,epsilon_scan,N,,matched_fd_I_SPATIAL,post-review sensitivity analysis; amended sample expansion,external_utility,8,,,,,,,,,heldout_loss,0.7021846868783554,0.35972391691256855,1.0,1.0,0.3943230850803923,0.8125,1.0,0.75,False,False,immutable; see registered v1.2 frozen sheet,False
manual_truth_controlled,balanced_ot,0.1,,epsilon_scan,N,,matched_fd_combined,post-review sensitivity analysis; amended sample expansion,external_utility,8,,,,,,,,,heldout_loss,0.7021846868783554,0.35972391691256855,1.0,1.0,0.3943230850803923,0.875,1.0,0.75,False,False,immutable; see registered v1.2 frozen sheet,False
manual_truth_controlled,balanced_ot,0.1,,epsilon_scan,N,,source_boundary_proximity,post-review sensitivity analysis; amended sample expansion,external_utility,8,,,,,,,,,heldout_loss,1.0863272080100166,0.0,0.0,0.0,0.0,0.0625,1.0,0.125,False,False,immutable; see registered v1.2 frozen sheet,False
manual_truth_controlled,balanced_ot,0.1,,epsilon_scan,N,,exact_I_EXPR,post-review sensitivity analysis; amended sample expansion,external_utility,8,,,,,,,,,label_error_shared_closed_set,1.163109946591267,-0.429190368618905,0.25,0.0,-0.3150601258162759,0.0,1.0,0.3125,False,False,immutable; see registered v1.2 frozen sheet,False
manual_truth_controlled,balanced_ot,0.1,,epsilon_scan,N,,exact_I_SPATIAL,post-review sensitivity analysis; amended sample expansion,external_utility,8,,,,,,,,,label_error_shared_closed_set,0.8342754581900554,0.06907808854366905,0.75,1.0,0.0757580777214231,0.4375,1.0,0.6875,False,False,immutable; see registered v1.2 frozen sheet,False
manual_truth_controlled,balanced_ot,0.1,,epsilon_scan,N,,exact_combined,post-review sensitivity analysis; amended sample expansion,external_utility,8,,,,,,,,,label_error_shared_closed_set,0.8342754581900554,0.06907808854366905,0.75,1.0,0.0757580777214231,0.375,1.0,0.6875,False,False,immutable; see registered v1.2 frozen sheet,False
manual_truth_controlled,balanced_ot,0.1,,epsilon_scan,N,,matched_fd_I_EXPR,post-review sensitivity analysis; amended sample expansion,external_utility,8,,,,,,,,,label_error_shared_closed_set,1.09795909928091,-0.3150712749908188,0.25,0.0,-0.2644874146281478,0.0625,1.0,0.4375,False,False,immutable; see registered v1.2 frozen sheet,False
manual_truth_controlled,balanced_ot,0.1,,epsilon_scan,N,,matched_fd_I_SPATIAL,post-review sensitivity analysis; amended sample expansion,external_utility,8,,,,,,,,,label_error_shared_closed_set,1.0927581058007942,-0.3078085094481789,0.25,0.0,-0.2661261824191521,0.125,1.0,0.4375,False,False,immutable; see registered v1.2 frozen sheet,False
manual_truth_controlled,balanced_ot,0.1,,epsilon_scan,N,,matched_fd_combined,post-review sensitivity analysis; amended sample expansion,external_utility,8,,,,,,,,,label_error_shared_closed_set,1.0927581058007942,-0.3078085094481789,0.25,0.0,-0.2661261824191521,0.125,1.0,0.4375,False,False,immutable; see registered v1.2 frozen sheet,False
manual_truth_controlled,balanced_ot,0.1,,epsilon_scan,N,,source_boundary_proximity,post-review sensitivity analysis; amended sample expansion,external_utility,8,,,,,,,,,label_error_shared_closed_set,0.8506430214437106,0.0,0.0,0.0,0.0,0.25,1.0,0.5,False,False,immutable; see registered v1.2 frozen sheet,False
manual_truth_controlled,balanced_ot,0.1,,epsilon_scan,N,,exact_I_EXPR,post-review sensitivity analysis; amended sample expansion,external_utility,8,,,,,,,,,source_only_open_set,0.8716726602773377,-0.4302277818425365,0.0,0.0,-0.2791703354468174,0.0,0.125,0.125,False,False,immutable; see registered v1.2 frozen sheet,False
manual_truth_controlled,balanced_ot,0.1,,epsilon_scan,N,,exact_I_SPATIAL,post-review sensitivity analysis; amended sample expansion,external_utility,8,,,,,,,,,source_only_open_set,0.6161940149483381,0.0019297637573623995,0.125,0.0,-0.0333082516702242,0.0625,0.125,0.125,False,False,immutable; see registered v1.2 frozen sheet,False
manual_truth_controlled,balanced_ot,0.1,,epsilon_scan,N,,exact_combined,post-review sensitivity analysis; amended sample expansion,external_utility,8,,,,,,,,,source_only_open_set,0.6161940149483381,0.0019297637573623995,0.125,0.0,-0.0333082516702242,0.0625,0.125,0.125,False,False,immutable; see registered v1.2 frozen sheet,False
manual_truth_controlled,balanced_ot,0.1,,epsilon_scan,N,,matched_fd_I_EXPR,post-review sensitivity analysis; amended sample expansion,external_utility,8,,,,,,,,,source_only_open_set,0.7391904763568992,-0.17109876601322965,0.125,0.0,-0.3120465386864917,0.0625,0.125,0.125,False,False,immutable; see registered v1.2 frozen sheet,False
manual_truth_controlled,balanced_ot,0.1,,epsilon_scan,N,,matched_fd_I_SPATIAL,post-review sensitivity analysis; amended sample expansion,external_utility,8,,,,,,,,,source_only_open_set,0.7412124078974544,-0.1730561891959692,0.125,0.0,-0.3212076337063897,0.0625,0.125,0.125,False,False,immutable; see registered v1.2 frozen sheet,False
manual_truth_controlled,balanced_ot,0.1,,epsilon_scan,N,,matched_fd_combined,post-review sensitivity analysis; amended sample expansion,external_utility,8,,,,,,,,,source_only_open_set,0.7412124078974544,-0.1730561891959692,0.125,0.0,-0.3212076337063897,0.0625,0.125,0.125,False,False,immutable; see registered v1.2 frozen sheet,False
manual_truth_controlled,balanced_ot,0.1,,epsilon_scan,N,,source_boundary_proximity,post-review sensitivity analysis; amended sample expansion,external_utility,8,,,,,,,,,source_only_open_set,0.6137438897905654,0.0,0.0,0.0,0.0,0.0625,0.125,0.0,False,False,immutable; see registered v1.2 frozen sheet,False
manual_truth_controlled,balanced_ot,0.1,,epsilon_scan,R,,exact_I_EXPR,post-review sensitivity analysis; amended sample expansion,external_utility,8,,,,,,,,,heldout_loss,0.4872496330610167,0.5803667415923908,1.0,1.0,0.6055927448684505,1.0,1.0,0.3125,False,False,immutable; see registered v1.2 frozen sheet,False
manual_truth_controlled,balanced_ot,0.1,,epsilon_scan,R,,exact_I_SPATIAL,post-review sensitivity analysis; amended sample expansion,external_utility,8,,,,,,,,,heldout_loss,1.0643528958765613,-0.015624887232303701,0.5,0.0,-0.0713652411055,0.0,1.0,0.25,False,False,immutable; see registered v1.2 frozen sheet,False
manual_truth_controlled,balanced_ot,0.1,,epsilon_scan,R,,exact_combined,post-review sensitivity analysis; amended sample expansion,external_utility,8,,,,,,,,,heldout_loss,1.0473128251167316,0.016832291391883747,0.625,1.0,0.0175085141156883,0.0,1.0,0.3125,False,False,immutable; see registered v1.2 frozen sheet,False
manual_truth_controlled,balanced_ot,0.1,,epsilon_scan,R,,matched_fd_I_EXPR,post-review sensitivity analysis; amended sample expansion,external_utility,8,,,,,,,,,heldout_loss,0.44373231494029564,0.5853030521864664,1.0,1.0,0.6123462558161623,1.0,1.0,0.25,False,False,immutable; see registered v1.2 frozen sheet,False
manual_truth_controlled,balanced_ot,0.1,,epsilon_scan,R,,matched_fd_I_SPATIAL,post-review sensitivity analysis; amended sample expansion,external_utility,8,,,,,,,,,heldout_loss,0.953666526459096,0.07814913413128009,0.625,1.0,0.0069667753694399,0.125,1.0,0.6875,False,False,immutable; see registered v1.2 frozen sheet,False
manual_truth_controlled,balanced_ot,0.1,,epsilon_scan,R,,matched_fd_combined,post-review sensitivity analysis; amended sample expansion,external_utility,8,,,,,,,,,heldout_loss,0.8418960290964228,0.1506455148230945,0.875,1.0,0.1009672681988097,0.1875,1.0,0.625,False,False,immutable; see registered v1.2 frozen sheet,False
manual_truth_controlled,balanced_ot,0.1,,epsilon_scan,R,,source_boundary_proximity,post-review sensitivity analysis; amended sample expansion,external_utility,8,,,,,,,,,heldout_loss,1.0863272080100166,0.0,0.0,0.0,0.0,0.0625,1.0,0.125,False,False,immutable; see registered v1.2 frozen sheet,False
manual_truth_controlled,balanced_ot,0.1,,epsilon_scan,R,,exact_I_EXPR,post-review sensitivity analysis; amended sample expansion,external_utility,8,,,,,,,,,label_error_shared_closed_set,1.3108536082581332,-0.6614524259041021,0.125,0.0,-0.5092036635448594,0.0,1.0,0.125,False,False,immutable; see registered v1.2 frozen sheet,False
manual_truth_controlled,balanced_ot,0.1,,epsilon_scan,R,,exact_I_SPATIAL,post-review sensitivity analysis; amended sample expansion,external_utility,8,,,,,,,,,label_error_shared_closed_set,0.8739641972244159,0.0197683072093442,0.75,1.0,0.033382666226879,0.3125,1.0,0.6875,False,False,immutable; see registered v1.2 frozen sheet,False
manual_truth_controlled,balanced_ot,0.1,,epsilon_scan,R,,exact_combined,post-review sensitivity analysis; amended sample expansion,external_utility,8,,,,,,,,,label_error_shared_closed_set,0.8739641972244159,0.0197683072093442,0.75,1.0,0.033382666226879,0.25,1.0,0.6875,False,False,immutable; see registered v1.2 frozen sheet,False
manual_truth_controlled,balanced_ot,0.1,,epsilon_scan,R,,matched_fd_I_EXPR,post-review sensitivity analysis; amended sample expansion,external_utility,8,,,,,,,,,label_error_shared_closed_set,1.3538662071787426,-0.7291442823337891,0.125,0.0,-0.5529748903875562,0.0,1.0,0.0625,False,False,immutable; see registered v1.2 frozen sheet,False
manual_truth_controlled,balanced_ot,0.1,,epsilon_scan,R,,matched_fd_I_SPATIAL,post-review sensitivity analysis; amended sample expansion,external_utility,8,,,,,,,,,label_error_shared_closed_set,0.9827451425219534,-0.2627754321435387,0.375,0.0,-0.2025361653135378,0.125,1.0,0.5,False,False,immutable; see registered v1.2 frozen sheet,False
manual_truth_controlled,balanced_ot,0.1,,epsilon_scan,R,,matched_fd_combined,post-review sensitivity analysis; amended sample expansion,external_utility,8,,,,,,,,,label_error_shared_closed_set,1.0033798254706507,-0.2627754321435387,0.375,0.0,-0.2025361653135378,0.1875,1.0,0.375,False,False,immutable; see registered v1.2 frozen sheet,False
manual_truth_controlled,balanced_ot,0.1,,epsilon_scan,R,,source_boundary_proximity,post-review sensitivity analysis; amended sample expansion,external_utility,8,,,,,,,,,label_error_shared_closed_set,0.8506430214437106,0.0,0.0,0.0,0.0,0.25,1.0,0.5,False,False,immutable; see registered v1.2 frozen sheet,False
manual_truth_controlled,balanced_ot,0.1,,epsilon_scan,R,,exact_I_EXPR,post-review sensitivity analysis; amended sample expansion,external_utility,8,,,,,,,,,source_only_open_set,1.0888641278987887,-0.7390081812266955,0.0,0.0,-0.7121641346090016,0.0,0.125,0.0,False,False,immutable; see registered v1.2 frozen sheet,False
manual_truth_controlled,balanced_ot,0.1,,epsilon_scan,R,,exact_I_SPATIAL,post-review sensitivity analysis; amended sample expansion,external_utility,8,,,,,,,,,source_only_open_set,0.721638929791751,-0.17798657564653395,0.0,0.0,-0.1092486404910928,0.0625,0.125,0.0,False,False,immutable; see registered v1.2 frozen sheet,False
manual_truth_controlled,balanced_ot,0.1,,epsilon_scan,R,,exact_combined,post-review sensitivity analysis; amended sample expansion,external_utility,8,,,,,,,,,source_only_open_set,0.721638929791751,-0.17798657564653395,0.0,0.0,-0.1092486404910928,0.0625,0.125,0.0,False,False,immutable; see registered v1.2 frozen sheet,False
manual_truth_controlled,balanced_ot,0.1,,epsilon_scan,R,,matched_fd_I_EXPR,post-review sensitivity analysis; amended sample expansion,external_utility,8,,,,,,,,,source_only_open_set,1.199978934043812,-0.9441001880819463,0.0,0.0,-0.7121641346090016,0.0,0.125,0.0,False,False,immutable; see registered v1.2 frozen sheet,False
manual_truth_controlled,balanced_ot,0.1,,epsilon_scan,R,,matched_fd_I_SPATIAL,post-review sensitivity analysis; amended sample expansion,external_utility,8,,,,,,,,,source_only_open_set,0.7067032501350344,-0.1385688923554936,0.0,0.0,-0.1704222352250725,0.0625,0.125,0.125,False,False,immutable; see registered v1.2 frozen sheet,False
manual_truth_controlled,balanced_ot,0.1,,epsilon_scan,R,,matched_fd_combined,post-review sensitivity analysis; amended sample expansion,external_utility,8,,,,,,,,,source_only_open_set,0.7098880254174258,-0.14444724445553817,0.0,0.0,-0.1704222352250725,0.0625,0.125,0.125,False,False,immutable; see registered v1.2 frozen sheet,False
manual_truth_controlled,balanced_ot,0.1,,epsilon_scan,R,,source_boundary_proximity,post-review sensitivity analysis; amended sample expansion,external_utility,8,,,,,,,,,source_only_open_set,0.6137438897905654,0.0,0.0,0.0,0.0,0.0625,0.125,0.0,False,False,immutable; see registered v1.2 frozen sheet,False
manual_truth_controlled,balanced_ot,0.25,,baseline,N,,exact_I_EXPR,post-review sensitivity analysis; amended sample expansion,external_utility,8,,,,,,,,,heldout_loss,0.8920285653908042,0.11281660853223024,0.75,1.0,0.0624688045388038,0.4375,1.0,0.8125,False,False,immutable; see registered v1.2 frozen sheet,False
manual_truth_controlled,balanced_ot,0.25,,baseline,N,,exact_I_SPATIAL,post-review sensitivity analysis; amended sample expansion,external_utility,8,,,,,,,,,heldout_loss,0.9870420345001594,-0.06407507154730685,0.375,0.0,-0.0512354104684855,0.0,1.0,0.3125,False,False,immutable; see registered v1.2 frozen sheet,False
manual_truth_controlled,balanced_ot,0.25,,baseline,N,,exact_combined,post-review sensitivity analysis; amended sample expansion,external_utility,8,,,,,,,,,heldout_loss,0.9870420345001594,-0.06407507154730685,0.375,0.0,-0.0512354104684855,0.0,1.0,0.3125,False,False,immutable; see registered v1.2 frozen sheet,False
manual_truth_controlled,balanced_ot,0.25,,baseline,N,,matched_fd_I_EXPR,post-review sensitivity analysis; amended sample expansion,external_utility,8,,,,,,,,,heldout_loss,0.9293370730220396,0.06560684358072465,0.75,1.0,0.0404249584195815,0.125,1.0,0.625,False,False,immutable; see registered v1.2 frozen sheet,False
manual_truth_controlled,balanced_ot,0.25,,baseline,N,,matched_fd_I_SPATIAL,post-review sensitivity analysis; amended sample expansion,external_utility,8,,,,,,,,,heldout_loss,0.9297797134086926,0.06664298163176904,0.75,1.0,0.0400933244660629,0.125,1.0,0.625,False,False,immutable; see registered v1.2 frozen sheet,False
manual_truth_controlled,balanced_ot,0.25,,baseline,N,,matched_fd_combined,post-review sensitivity analysis; amended sample expansion,external_utility,8,,,,,,,,,heldout_loss,0.9297797134086926,0.06664298163176904,0.75,1.0,0.0400933244660629,0.125,1.0,0.625,False,False,immutable; see registered v1.2 frozen sheet,False
manual_truth_controlled,balanced_ot,0.25,,baseline,N,,source_boundary_proximity,post-review sensitivity analysis; amended sample expansion,external_utility,8,,,,,,,,,heldout_loss,1.0014853151936076,0.0,0.0,0.0,0.0,0.0625,1.0,0.375,False,False,immutable; see registered v1.2 frozen sheet,False
manual_truth_controlled,balanced_ot,0.25,,baseline,N,,exact_I_EXPR,post-review sensitivity analysis; amended sample expansion,external_utility,8,,,,,,,,,label_error_shared_closed_set,0.9954008887146958,-0.05377338293788755,0.375,0.0,-0.0396866002028987,0.125,1.0,0.625,False,False,immutable; see registered v1.2 frozen sheet,False
manual_truth_controlled,balanced_ot,0.25,,baseline,N,,exact_I_SPATIAL,post-review sensitivity analysis; amended sample expansion,external_utility,8,,,,,,,,,label_error_shared_closed_set,0.9548027696294611,-0.02820634452851195,0.375,0.0,-0.0260209561932202,0.125,1.0,0.5,False,False,immutable; see registered v1.2 frozen sheet,False
manual_truth_controlled,balanced_ot,0.25,,baseline,N,,exact_combined,post-review sensitivity analysis; amended sample expansion,external_utility,8,,,,,,,,,label_error_shared_closed_set,0.9548027696294611,-0.02820634452851195,0.375,0.0,-0.0260209561932202,0.125,1.0,0.5,False,False,immutable; see registered v1.2 frozen sheet,False
manual_truth_controlled,balanced_ot,0.25,,baseline,N,,matched_fd_I_EXPR,post-review sensitivity analysis; amended sample expansion,external_utility,8,,,,,,,,,label_error_shared_closed_set,0.890562641430932,0.12148801674998136,0.625,1.0,0.0888080468999532,0.25,1.0,0.75,False,False,immutable; see registered v1.2 frozen sheet,False
manual_truth_controlled,balanced_ot,0.25,,baseline,N,,matched_fd_I_SPATIAL,post-review sensitivity analysis; amended sample expansion,external_utility,8,,,,,,,,,label_error_shared_closed_set,0.8892963732441601,0.12115712094530356,0.625,1.0,0.0924057112167456,0.3125,1.0,0.75,False,False,immutable; see registered v1.2 frozen sheet,False
manual_truth_controlled,balanced_ot,0.25,,baseline,N,,matched_fd_combined,post-review sensitivity analysis; amended sample expansion,external_utility,8,,,,,,,,,label_error_shared_closed_set,0.8892963732441601,0.12115712094530356,0.625,1.0,0.0924057112167456,0.25,1.0,0.75,False,False,immutable; see registered v1.2 frozen sheet,False
manual_truth_controlled,balanced_ot,0.25,,baseline,N,,source_boundary_proximity,post-review sensitivity analysis; amended sample expansion,external_utility,8,,,,,,,,,label_error_shared_closed_set,0.9205647914819663,0.0,0.0,0.0,0.0,0.1875,1.0,0.4375,False,False,immutable; see registered v1.2 frozen sheet,False
manual_truth_controlled,balanced_ot,0.25,,baseline,N,,exact_I_EXPR,post-review sensitivity analysis; amended sample expansion,external_utility,8,,,,,,,,,source_only_open_set,0.8524141652517715,-0.31167909923611403,0.125,0.0,-0.665174271415608,0.0625,0.125,0.0625,False,False,immutable; see registered v1.2 frozen sheet,False
manual_truth_controlled,balanced_ot,0.25,,baseline,N,,exact_I_SPATIAL,post-review sensitivity analysis; amended sample expansion,external_utility,8,,,,,,,,,source_only_open_set,0.6627213125546509,-0.1436565558816186,0.125,0.0,-0.3728803107689266,0.0,0.125,0.0,False,False,immutable; see registered v1.2 frozen sheet,False
manual_truth_controlled,balanced_ot,0.25,,baseline,N,,exact_combined,post-review sensitivity analysis; amended sample expansion,external_utility,8,,,,,,,,,source_only_open_set,0.6627213125546509,-0.1436565558816186,0.125,0.0,-0.3728803107689266,0.0,0.125,0.0,False,False,immutable; see registered v1.2 frozen sheet,False
manual_truth_controlled,balanced_ot,0.25,,baseline,N,,matched_fd_I_EXPR,post-review sensitivity analysis; amended sample expansion,external_utility,8,,,,,,,,,source_only_open_set,0.887262909802742,-0.3668993701847464,0.125,0.0,-0.7121641346090016,0.0625,0.125,0.0625,False,False,immutable; see registered v1.2 frozen sheet,False
manual_truth_controlled,balanced_ot,0.25,,baseline,N,,matched_fd_I_SPATIAL,post-review sensitivity analysis; amended sample expansion,external_utility,8,,,,,,,,,source_only_open_set,0.887262909802742,-0.3668993701847464,0.125,0.0,-0.7121641346090016,0.0625,0.125,0.0625,False,False,immutable; see registered v1.2 frozen sheet,False
manual_truth_controlled,balanced_ot,0.25,,baseline,N,,matched_fd_combined,post-review sensitivity analysis; amended sample expansion,external_utility,8,,,,,,,,,source_only_open_set,0.887262909802742,-0.3668993701847464,0.125,0.0,-0.7121641346090016,0.0625,0.125,0.0625,False,False,immutable; see registered v1.2 frozen sheet,False
manual_truth_controlled,balanced_ot,0.25,,baseline,N,,source_boundary_proximity,post-review sensitivity analysis; amended sample expansion,external_utility,8,,,,,,,,,source_only_open_set,0.6137438897905654,0.0,0.0,0.0,0.0,0.0625,0.125,0.0625,False,False,immutable; see registered v1.2 frozen sheet,False
manual_truth_controlled,balanced_ot,0.25,,baseline,R,,exact_I_EXPR,post-review sensitivity analysis; amended sample expansion,external_utility,8,,,,,,,,,heldout_loss,0.35673545989400024,0.6652005349275238,1.0,1.0,0.6226635236854846,1.0,1.0,0.75,False,False,immutable; see registered v1.2 frozen sheet,False
manual_truth_controlled,balanced_ot,0.25,,baseline,R,,exact_I_SPATIAL,post-review sensitivity analysis; amended sample expansion,external_utility,8,,,,,,,,,heldout_loss,0.9796852757989929,-0.0434872220325226,0.375,0.0,-0.0378135962398484,0.0,1.0,0.3125,False,False,immutable; see registered v1.2 frozen sheet,False
manual_truth_controlled,balanced_ot,0.25,,baseline,R,,exact_combined,post-review sensitivity analysis; amended sample expansion,external_utility,8,,,,,,,,,heldout_loss,0.9796852757989929,-0.0434872220325226,0.375,0.0,-0.0378135962398484,0.0,1.0,0.3125,False,False,immutable; see registered v1.2 frozen sheet,False
manual_truth_controlled,balanced_ot,0.25,,baseline,R,,matched_fd_I_EXPR,post-review sensitivity analysis; amended sample expansion,external_utility,8,,,,,,,,,heldout_loss,0.34058661344575647,0.6897508662035479,1.0,1.0,0.6484078056858978,1.0,1.0,0.625,False,False,immutable; see registered v1.2 frozen sheet,False
manual_truth_controlled,balanced_ot,0.25,,baseline,R,,matched_fd_I_SPATIAL,post-review sensitivity analysis; amended sample expansion,external_utility,8,,,,,,,,,heldout_loss,0.9241112726887453,0.02462237050541115,0.5,1.0,-0.0020900460646934,0.0,1.0,0.625,False,False,immutable; see registered v1.2 frozen sheet,False
manual_truth_controlled,balanced_ot,0.25,,baseline,R,,matched_fd_combined,post-review sensitivity analysis; amended sample expansion,external_utility,8,,,,,,,,,heldout_loss,0.9241112726887453,0.0475922604519185,0.625,1.0,0.0472697974908516,0.0625,1.0,0.6875,False,False,immutable; see registered v1.2 frozen sheet,False
manual_truth_controlled,balanced_ot,0.25,,baseline,R,,source_boundary_proximity,post-review sensitivity analysis; amended sample expansion,external_utility,8,,,,,,,,,heldout_loss,1.0014853151936076,0.0,0.0,0.0,0.0,0.125,1.0,0.375,False,False,immutable; see registered v1.2 frozen sheet,False
manual_truth_controlled,balanced_ot,0.25,,baseline,R,,exact_I_EXPR,post-review sensitivity analysis; amended sample expansion,external_utility,8,,,,,,,,,label_error_shared_closed_set,1.2090688174176814,-0.3213168648560048,0.125,0.0,-0.3031626278835859,0.0,1.0,0.1875,False,False,immutable; see registered v1.2 frozen sheet,False
manual_truth_controlled,balanced_ot,0.25,,baseline,R,,exact_I_SPATIAL,post-review sensitivity analysis; amended sample expansion,external_utility,8,,,,,,,,,label_error_shared_closed_set,0.9600523337852518,-0.0304759044731252,0.375,0.0,-0.0342096668840062,0.125,1.0,0.5625,False,False,immutable; see registered v1.2 frozen sheet,False
manual_truth_controlled,balanced_ot,0.25,,baseline,R,,exact_combined,post-review sensitivity analysis; amended sample expansion,external_utility,8,,,,,,,,,label_error_shared_closed_set,0.9600523337852518,-0.0304759044731252,0.375,0.0,-0.0342096668840062,0.125,1.0,0.5625,False,False,immutable; see registered v1.2 frozen sheet,False
manual_truth_controlled,balanced_ot,0.25,,baseline,R,,matched_fd_I_EXPR,post-review sensitivity analysis; amended sample expansion,external_utility,8,,,,,,,,,label_error_shared_closed_set,1.2312785384162608,-0.335381984103149,0.125,0.0,-0.323357925992339,0.0,1.0,0.1875,False,False,immutable; see registered v1.2 frozen sheet,False
manual_truth_controlled,balanced_ot,0.25,,baseline,R,,matched_fd_I_SPATIAL,post-review sensitivity analysis; amended sample expansion,external_utility,8,,,,,,,,,label_error_shared_closed_set,0.9195623275727722,0.07175113265240254,0.625,1.0,0.048565893321487,0.3125,1.0,0.5625,False,False,immutable; see registered v1.2 frozen sheet,False
manual_truth_controlled,balanced_ot,0.25,,baseline,R,,matched_fd_combined,post-review sensitivity analysis; amended sample expansion,external_utility,8,,,,,,,,,label_error_shared_closed_set,0.9195623275727722,0.07175113265240254,0.625,1.0,0.048565893321487,0.25,1.0,0.5625,False,False,immutable; see registered v1.2 frozen sheet,False
manual_truth_controlled,balanced_ot,0.25,,baseline,R,,source_boundary_proximity,post-review sensitivity analysis; amended sample expansion,external_utility,8,,,,,,,,,label_error_shared_closed_set,0.9205647914819663,0.0,0.0,0.0,0.0,0.1875,1.0,0.4375,False,False,immutable; see registered v1.2 frozen sheet,False
manual_truth_controlled,balanced_ot,0.25,,baseline,R,,exact_I_EXPR,post-review sensitivity analysis; amended sample expansion,external_utility,8,,,,,,,,,source_only_open_set,0.922867627503475,-0.43261737177336756,0.125,0.0,-0.7121641346090016,0.0625,0.125,0.0,False,False,immutable; see registered v1.2 frozen sheet,False
manual_truth_controlled,balanced_ot,0.25,,baseline,R,,exact_I_SPATIAL,post-review sensitivity analysis; amended sample expansion,external_utility,8,,,,,,,,,source_only_open_set,0.6696611815666537,-0.1548537136231185,0.125,0.0,-0.3784371650127327,0.0,0.125,0.0625,False,False,immutable; see registered v1.2 frozen sheet,False
manual_truth_controlled,balanced_ot,0.25,,baseline,R,,exact_combined,post-review sensitivity analysis; amended sample expansion,external_utility,8,,,,,,,,,source_only_open_set,0.6696611815666537,-0.1548537136231185,0.125,0.0,-0.3784371650127327,0.0,0.125,0.0625,False,False,immutable; see registered v1.2 frozen sheet,False
manual_truth_controlled,balanced_ot,0.25,,baseline,R,,matched_fd_I_EXPR,post-review sensitivity analysis; amended sample expansion,external_utility,8,,,,,,,,,source_only_open_set,0.9456287356962355,-0.47462906687914935,0.125,0.0,-0.7121641346090016,0.0625,0.125,0.0,False,False,immutable; see registered v1.2 frozen sheet,False
manual_truth_controlled,balanced_ot,0.25,,baseline,R,,matched_fd_I_SPATIAL,post-review sensitivity analysis; amended sample expansion,external_utility,8,,,,,,,,,source_only_open_set,0.9061609934062277,-0.4017808232189942,0.125,0.0,-0.7121641346090016,0.0625,0.125,0.0625,False,False,immutable; see registered v1.2 frozen sheet,False
manual_truth_controlled,balanced_ot,0.25,,baseline,R,,matched_fd_combined,post-review sensitivity analysis; amended sample expansion,external_utility,8,,,,,,,,,source_only_open_set,0.9061609934062277,-0.4017808232189942,0.125,0.0,-0.7121641346090016,0.0625,0.125,0.0625,False,False,immutable; see registered v1.2 frozen sheet,False
