cohort_role,method,epsilon,tau,grid_role,arm,intervention,score,claim_status,independent_units,median_spearman,median_top_decile_overlap,median_nmae,unit_gate_pass_fraction,estimable_units
legacy_replication,uot,0.1,2.0,epsilon_scan,N,I_EXPR,matched_finite_difference,post-review sensitivity analysis; amended sample expansion,3,0.8571967720874543,0.6266666666666667,3.059547590845539,0.0,3
legacy_replication,uot,0.1,2.0,epsilon_scan,N,I_EXPR,registered_finite_difference_fixed_score,post-review sensitivity analysis; amended sample expansion,3,0.5834162255183224,0.6133333333333333,4.06357756663575,0.0,3
legacy_replication,uot,0.1,2.0,epsilon_scan,N,I_SPATIAL,matched_finite_difference,post-review sensitivity analysis; amended sample expansion,3,0.0858916079518257,0.1966666666666666,3.700630576311979,0.0,3
legacy_replication,uot,0.1,2.0,epsilon_scan,N,I_SPATIAL,registered_finite_difference_fixed_score,post-review sensitivity analysis; amended sample expansion,3,-0.0890712111427605,0.1066666666666666,4.157255042930055,0.0,3
legacy_replication,uot,0.1,2.0,epsilon_scan,R,I_EXPR,matched_finite_difference,post-review sensitivity analysis; amended sample expansion,3,0.9765863309272582,0.8300000000000001,0.3802837533589698,1.0,3
legacy_replication,uot,0.1,2.0,epsilon_scan,R,I_EXPR,registered_finite_difference_fixed_score,post-review sensitivity analysis; amended sample expansion,3,0.9765863309272582,0.8300000000000001,0.3802837533589698,1.0,3
legacy_replication,uot,0.1,2.0,epsilon_scan,R,I_SPATIAL,matched_finite_difference,post-review sensitivity analysis; amended sample expansion,3,-0.2030707818092363,0.0966666666666666,4.633406722762471,0.0,3
legacy_replication,uot,0.1,2.0,epsilon_scan,R,I_SPATIAL,registered_finite_difference_fixed_score,post-review sensitivity analysis; amended sample expansion,3,-0.2030707818092363,0.0966666666666666,4.633406722762471,0.0,3
legacy_replication,uot,0.1,5.0,interaction_corner,N,I_EXPR,matched_finite_difference,post-review sensitivity analysis; amended sample expansion,3,0.8409187950750201,0.6,3.188420542052912,0.0,3
legacy_replication,uot,0.1,5.0,interaction_corner,N,I_EXPR,registered_finite_difference_fixed_score,post-review sensitivity analysis; amended sample expansion,3,0.5835737384772172,0.6433333333333333,4.046489083532483,0.0,3
legacy_replication,uot,0.1,5.0,interaction_corner,N,I_SPATIAL,matched_finite_difference,post-review sensitivity analysis; amended sample expansion,3,0.0653662992739107,0.1699999999999999,3.633531771641883,0.0,3
legacy_replication,uot,0.1,5.0,interaction_corner,N,I_SPATIAL,registered_finite_difference_fixed_score,post-review sensitivity analysis; amended sample expansion,3,-0.0903862961716872,0.0966666666666666,4.028928538775918,0.0,3
legacy_replication,uot,0.1,5.0,interaction_corner,R,I_EXPR,matched_finite_difference,post-review sensitivity analysis; amended sample expansion,3,0.9767618883386172,0.8133333333333334,0.3832975473055225,1.0,3
legacy_replication,uot,0.1,5.0,interaction_corner,R,I_EXPR,registered_finite_difference_fixed_score,post-review sensitivity analysis; amended sample expansion,3,0.9767618883386172,0.8133333333333334,0.3832975473055225,1.0,3
legacy_replication,uot,0.1,5.0,interaction_corner,R,I_SPATIAL,matched_finite_difference,post-review sensitivity analysis; amended sample expansion,3,-0.2087397958843537,0.09,4.665209435185243,0.0,3
legacy_replication,uot,0.1,5.0,interaction_corner,R,I_SPATIAL,registered_finite_difference_fixed_score,post-review sensitivity analysis; amended sample expansion,3,-0.2087397958843537,0.09,4.665209435185243,0.0,3
legacy_replication,uot,0.25,1.0,tau_scan,N,I_EXPR,matched_finite_difference,post-review sensitivity analysis; amended sample expansion,3,0.788469609097604,0.6466666666666667,4.647512071854781,0.0,3
legacy_replication,uot,0.25,1.0,tau_scan,N,I_EXPR,registered_finite_difference_fixed_score,post-review sensitivity analysis; amended sample expansion,3,0.4457258105448047,0.5466666666666666,7.158232779629433,0.0,3
legacy_replication,uot,0.25,1.0,tau_scan,N,I_SPATIAL,matched_finite_difference,post-review sensitivity analysis; amended sample expansion,3,0.5599748213221428,0.3533333333333333,2.209795118590727,0.0,3
legacy_replication,uot,0.25,1.0,tau_scan,N,I_SPATIAL,registered_finite_difference_fixed_score,post-review sensitivity analysis; amended sample expansion,3,0.4893817872807944,0.3866666666666666,2.6783242436018617,0.0,3
legacy_replication,uot,0.25,1.0,tau_scan,R,I_EXPR,matched_finite_difference,post-review sensitivity analysis; amended sample expansion,3,0.9957326985478662,0.9466666666666668,0.124140857249575,1.0,3
legacy_replication,uot,0.25,1.0,tau_scan,R,I_EXPR,registered_finite_difference_fixed_score,post-review sensitivity analysis; amended sample expansion,3,0.9957326985478662,0.9466666666666668,0.124140857249575,1.0,3
legacy_replication,uot,0.25,1.0,tau_scan,R,I_SPATIAL,matched_finite_difference,post-review sensitivity analysis; amended sample expansion,3,0.4865632455836647,0.4366666666666666,2.386084216943947,0.0,3
legacy_replication,uot,0.25,1.0,tau_scan,R,I_SPATIAL,registered_finite_difference_fixed_score,post-review sensitivity analysis; amended sample expansion,3,0.4865632455836647,0.4366666666666666,2.386084216943947,0.0,3
legacy_replication,uot,0.25,2.0,baseline,N,I_EXPR,matched_finite_difference,post-review sensitivity analysis; amended sample expansion,3,0.7551805560802473,0.6033333333333333,5.463749578436869,0.0,3
legacy_replication,uot,0.25,2.0,baseline,N,I_EXPR,registered_finite_difference_fixed_score,post-review sensitivity analysis; amended sample expansion,3,0.2096461518427342,0.3266666666666666,9.20326461021414,0.0,3
legacy_replication,uot,0.25,2.0,baseline,N,I_SPATIAL,matched_finite_difference,post-review sensitivity analysis; amended sample expansion,3,0.4668397345954377,0.3466666666666667,2.2607177388416657,0.0,3
legacy_replication,uot,0.25,2.0,baseline,N,I_SPATIAL,registered_finite_difference_fixed_score,post-review sensitivity analysis; amended sample expansion,3,0.4558290790351462,0.35,2.507142176902703,0.0,3
legacy_replication,uot,0.25,2.0,baseline,R,I_EXPR,matched_finite_difference,post-review sensitivity analysis; amended sample expansion,3,0.9971034333793038,0.93,0.1350835375066648,1.0,3
legacy_replication,uot,0.25,2.0,baseline,R,I_EXPR,registered_finite_difference_fixed_score,post-review sensitivity analysis; amended sample expansion,3,0.9971034333793038,0.93,0.1350835375066648,1.0,3
legacy_replication,uot,0.25,2.0,baseline,R,I_SPATIAL,matched_finite_difference,post-review sensitivity analysis; amended sample expansion,3,0.4447507398892177,0.41,2.3576033902484923,0.0,3
legacy_replication,uot,0.25,2.0,baseline,R,I_SPATIAL,registered_finite_difference_fixed_score,post-review sensitivity analysis; amended sample expansion,3,0.4447507398892177,0.41,2.3576033902484923,0.0,3
legacy_replication,uot,0.25,5.0,tau_scan,N,I_EXPR,matched_finite_difference,post-review sensitivity analysis; amended sample expansion,3,0.7437929083524039,0.54,5.107971932770463,0.0,3
legacy_replication,uot,0.25,5.0,tau_scan,N,I_EXPR,registered_finite_difference_fixed_score,post-review sensitivity analysis; amended sample expansion,3,0.1077955554646913,0.29,8.792900962256411,0.0,3
legacy_replication,uot,0.25,5.0,tau_scan,N,I_SPATIAL,matched_finite_difference,post-review sensitivity analysis; amended sample expansion,3,0.3872094272041899,0.31,2.28649369167096,0.0,3
legacy_replication,uot,0.25,5.0,tau_scan,N,I_SPATIAL,registered_finite_difference_fixed_score,post-review sensitivity analysis; amended sample expansion,3,0.4276418078408035,0.36,2.403392022475773,0.0,3
legacy_replication,uot,0.25,5.0,tau_scan,R,I_EXPR,matched_finite_difference,post-review sensitivity analysis; amended sample expansion,3,0.9973531970458652,0.92,0.1407607982647427,1.0,3
legacy_replication,uot,0.25,5.0,tau_scan,R,I_EXPR,registered_finite_difference_fixed_score,post-review sensitivity analysis; amended sample expansion,3,0.9973531970458652,0.92,0.1407607982647427,1.0,3
legacy_replication,uot,0.25,5.0,tau_scan,R,I_SPATIAL,matched_finite_difference,post-review sensitivity analysis; amended sample expansion,3,0.4118198719199431,0.3933333333333333,2.343608790175248,0.0,3
legacy_replication,uot,0.25,5.0,tau_scan,R,I_SPATIAL,registered_finite_difference_fixed_score,post-review sensitivity analysis; amended sample expansion,3,0.4118198719199431,0.3933333333333333,2.343608790175248,0.0,3
legacy_replication,uot,0.5,1.0,interaction_corner,N,I_EXPR,matched_finite_difference,post-review sensitivity analysis; amended sample expansion,3,0.9443786063904918,0.7466666666666667,2.4951052924303125,0.0,3
legacy_replication,uot,0.5,1.0,interaction_corner,N,I_EXPR,registered_finite_difference_fixed_score,post-review sensitivity analysis; amended sample expansion,3,0.1142290001017778,0.3866666666666666,4.930519045787403,0.0,3
legacy_replication,uot,0.5,1.0,interaction_corner,N,I_SPATIAL,matched_finite_difference,post-review sensitivity analysis; amended sample expansion,3,0.9343448383754838,0.5433333333333333,1.0634761777589337,0.0,3
legacy_replication,uot,0.5,1.0,interaction_corner,N,I_SPATIAL,registered_finite_difference_fixed_score,post-review sensitivity analysis; amended sample expansion,3,0.9566495949553756,0.54,1.379843874689988,0.0,3
legacy_replication,uot,0.5,1.0,interaction_corner,R,I_EXPR,matched_finite_difference,post-review sensitivity analysis; amended sample expansion,3,0.9994547268687676,0.9866666666666668,0.0376888463168948,1.0,3
legacy_replication,uot,0.5,1.0,interaction_corner,R,I_EXPR,registered_finite_difference_fixed_score,post-review sensitivity analysis; amended sample expansion,3,0.9994547268687676,0.9866666666666668,0.0376888463168948,1.0,3
legacy_replication,uot,0.5,1.0,interaction_corner,R,I_SPATIAL,matched_finite_difference,post-review sensitivity analysis; amended sample expansion,3,0.966291771685232,0.6666666666666667,1.1338395591950057,0.0,3
legacy_replication,uot,0.5,1.0,interaction_corner,R,I_SPATIAL,registered_finite_difference_fixed_score,post-review sensitivity analysis; amended sample expansion,3,0.966291771685232,0.6666666666666667,1.1338395591950057,0.0,3
legacy_replication,uot,0.5,2.0,epsilon_scan,N,I_EXPR,matched_finite_difference,post-review sensitivity analysis; amended sample expansion,3,0.9637574292255242,0.7666666666666666,2.611004928237992,0.0,3
legacy_replication,uot,0.5,2.0,epsilon_scan,N,I_EXPR,registered_finite_difference_fixed_score,post-review sensitivity analysis; amended sample expansion,3,0.0219939368861941,0.2066666666666666,6.351908396852996,0.0,3
legacy_replication,uot,0.5,2.0,epsilon_scan,N,I_SPATIAL,matched_finite_difference,post-review sensitivity analysis; amended sample expansion,3,0.9464517593118932,0.5766666666666667,1.0424487221575869,0.0,3
legacy_replication,uot,0.5,2.0,epsilon_scan,N,I_SPATIAL,registered_finite_difference_fixed_score,post-review sensitivity analysis; amended sample expansion,3,0.9559545439797974,0.5533333333333333,1.1720603035137305,0.0,3
legacy_replication,uot,0.5,2.0,epsilon_scan,R,I_EXPR,matched_finite_difference,post-review sensitivity analysis; amended sample expansion,3,0.9990978627101612,0.97,0.0687232146768841,1.0,3
legacy_replication,uot,0.5,2.0,epsilon_scan,R,I_EXPR,registered_finite_difference_fixed_score,post-review sensitivity analysis; amended sample expansion,3,0.9990978627101612,0.97,0.0687232146768841,1.0,3
legacy_replication,uot,0.5,2.0,epsilon_scan,R,I_SPATIAL,matched_finite_difference,post-review sensitivity analysis; amended sample expansion,3,0.9608476377100612,0.6466666666666667,1.0901538627207352,0.0,3
legacy_replication,uot,0.5,2.0,epsilon_scan,R,I_SPATIAL,registered_finite_difference_fixed_score,post-review sensitivity analysis; amended sample expansion,3,0.9608476377100612,0.6466666666666667,1.0901538627207352,0.0,3
legacy_replication,uot,0.5,5.0,interaction_corner,N,I_EXPR,matched_finite_difference,post-review sensitivity analysis; amended sample expansion,3,0.964843187930306,0.7366666666666666,2.6452756247953437,0.0,3
legacy_replication,uot,0.5,5.0,interaction_corner,N,I_EXPR,registered_finite_difference_fixed_score,post-review sensitivity analysis; amended sample expansion,3,-0.0784886944394197,0.12,6.958153792250377,0.0,3
legacy_replication,uot,0.5,5.0,interaction_corner,N,I_SPATIAL,matched_finite_difference,post-review sensitivity analysis; amended sample expansion,3,0.95190782751459,0.5666666666666667,1.0180795542605967,0.0,3
legacy_replication,uot,0.5,5.0,interaction_corner,N,I_SPATIAL,registered_finite_difference_fixed_score,post-review sensitivity analysis; amended sample expansion,3,0.9544473948655088,0.5533333333333333,1.035340360744288,0.0,3
legacy_replication,uot,0.5,5.0,interaction_corner,R,I_EXPR,matched_finite_difference,post-review sensitivity analysis; amended sample expansion,3,0.9993959179537414,0.9666666666666668,0.062339080291876,1.0,3
legacy_replication,uot,0.5,5.0,interaction_corner,R,I_EXPR,registered_finite_difference_fixed_score,post-review sensitivity analysis; amended sample expansion,3,0.9993959179537414,0.9666666666666668,0.062339080291876,1.0,3
legacy_replication,uot,0.5,5.0,interaction_corner,R,I_SPATIAL,matched_finite_difference,post-review sensitivity analysis; amended sample expansion,3,0.9558036319127254,0.6133333333333333,1.0583491311163065,0.0,3
legacy_replication,uot,0.5,5.0,interaction_corner,R,I_SPATIAL,registered_finite_difference_fixed_score,post-review sensitivity analysis; amended sample expansion,3,0.9558036319127254,0.6133333333333333,1.0583491311163065,0.0,3
manual_truth_controlled,balanced_ot,0.1,,epsilon_scan,N,I_EXPR,matched_finite_difference,post-review sensitivity analysis; amended sample expansion,8,0.9171157769997953,0.7373150105708246,4.8220077384563975,0.0,8
manual_truth_controlled,balanced_ot,0.1,,epsilon_scan,N,I_EXPR,registered_finite_difference_fixed_score,post-review sensitivity analysis; amended sample expansion,8,0.25873428473126714,0.28211910041178334,8.861264422923137,0.0,8
manual_truth_controlled,balanced_ot,0.1,,epsilon_scan,N,I_SPATIAL,matched_finite_difference,post-review sensitivity analysis; amended sample expansion,8,-0.4764364564387017,0.0168350168350168,5.03246443435864,0.0,8
manual_truth_controlled,balanced_ot,0.1,,epsilon_scan,N,I_SPATIAL,registered_finite_difference_fixed_score,post-review sensitivity analysis; amended sample expansion,8,-0.47510480147273837,0.0,5.119263511800049,0.0,8
manual_truth_controlled,balanced_ot,0.1,,epsilon_scan,R,I_EXPR,matched_finite_difference,post-review sensitivity analysis; amended sample expansion,8,0.984818151797344,0.889237371521268,1.2001917253034755,0.25,8
manual_truth_controlled,balanced_ot,0.1,,epsilon_scan,R,I_EXPR,registered_finite_difference_fixed_score,post-review sensitivity analysis; amended sample expansion,8,0.984818151797344,0.889237371521268,1.2001917253034755,0.25,8
manual_truth_controlled,balanced_ot,0.1,,epsilon_scan,R,I_SPATIAL,matched_finite_difference,post-review sensitivity analysis; amended sample expansion,8,-0.5250718453215225,0.0,5.258229127619288,0.0,8
manual_truth_controlled,balanced_ot,0.1,,epsilon_scan,R,I_SPATIAL,registered_finite_difference_fixed_score,post-review sensitivity analysis; amended sample expansion,8,-0.5250718453215225,0.0,5.258229127619288,0.0,8
manual_truth_controlled,balanced_ot,0.25,,baseline,N,I_EXPR,matched_finite_difference,post-review sensitivity analysis; amended sample expansion,8,0.803556224890099,0.5819039451114922,5.4668709443496555,0.0,8
manual_truth_controlled,balanced_ot,0.25,,baseline,N,I_EXPR,registered_finite_difference_fixed_score,post-review sensitivity analysis; amended sample expansion,8,0.042192090859028294,0.1243387709851124,13.139206707932146,0.0,8
manual_truth_controlled,balanced_ot,0.25,,baseline,N,I_SPATIAL,matched_finite_difference,post-review sensitivity analysis; amended sample expansion,8,0.2247674165730147,0.15489803697350865,2.1880589417873972,0.0,8
