dataset,pair_type,biological_pair_id,direction,pair_id,independent_unit_id,method,epsilon,tau,grid_role,parameter_index,pair_file_id,intervention,max_absolute_plan_difference,mean_absolute_plan_difference,normalized_l1_plan_difference,equivalence_tolerance,equivalence_pass,row_response_spearman,row_response_nmae,transported_mass_difference,objective_n,objective_s,objective_ratio_s_over_n,gate_n,gate_s_reference,gate_conclusion_consistent,claim_status
Stereo-seq,same_age_sections,ST_E15_5_S1_S2,reverse,ST_E15_5_S1_S2__reverse,ST_E15_5_S1_S2,balanced_ot,0.25,,baseline,1,ST_E15_5_S1_S2__reverse,I_SPATIAL,0.0,0.0,0.0,1e-07,True,1.0,0.0,0.0,-2.8962279689787875,-1.4481139844893938,0.5,False,False,True,post-review sensitivity analysis; amended sample expansion
Stereo-seq,same_age_sections,ST_E15_5_S1_S2,reverse,ST_E15_5_S1_S2__reverse,ST_E15_5_S1_S2,uot,0.25,2.0,baseline,1,ST_E15_5_S1_S2__reverse,I_EXPR,0.0,0.0,0.0,1e-07,True,1.0,0.0,0.0,-4.959848788488089,-2.4799243942440445,0.5,False,False,True,post-review sensitivity analysis; amended sample expansion
Stereo-seq,same_age_sections,ST_E15_5_S1_S2,reverse,ST_E15_5_S1_S2__reverse,ST_E15_5_S1_S2,uot,0.25,2.0,baseline,1,ST_E15_5_S1_S2__reverse,I_SPATIAL,0.0,0.0,0.0,1e-07,True,1.0,0.0,0.0,-3.9426285450045935,-1.9713142725022967,0.5,False,False,True,post-review sensitivity analysis; amended sample expansion
Stereo-seq,same_age_sections,ST_E15_5_S1_S2,reverse,ST_E15_5_S1_S2__reverse,ST_E15_5_S1_S2,row_softmax,0.25,,baseline,1,ST_E15_5_S1_S2__reverse,I_EXPR,0.0,0.0,0.0,1e-07,True,1.0,0.0,0.0,,,,False,False,True,post-review sensitivity analysis; amended sample expansion
Stereo-seq,same_age_sections,ST_E15_5_S1_S2,reverse,ST_E15_5_S1_S2__reverse,ST_E15_5_S1_S2,row_softmax,0.25,,baseline,1,ST_E15_5_S1_S2__reverse,I_SPATIAL,0.0,0.0,0.0,1e-07,True,1.0,0.0,0.0,,,,False,False,True,post-review sensitivity analysis; amended sample expansion
STARmap_PLUS,same_age_replicates,STAR_8M_D1_D2,forward,STAR_8M_D1_D2,STAR_8M_D1_D2,balanced_ot,0.25,,baseline,1,STAR_8M_D1_D2,I_EXPR,0.0,0.0,0.0,1e-07,True,1.0,0.0,0.0,-3.4275505857512245,-1.7137752928756123,0.5,False,False,True,post-review sensitivity analysis; amended sample expansion
STARmap_PLUS,same_age_replicates,STAR_8M_D1_D2,forward,STAR_8M_D1_D2,STAR_8M_D1_D2,balanced_ot,0.25,,baseline,1,STAR_8M_D1_D2,I_SPATIAL,0.0,0.0,0.0,1e-07,True,1.0,0.0,0.0,-2.948032243490939,-1.4740161217454695,0.5,False,False,True,post-review sensitivity analysis; amended sample expansion
STARmap_PLUS,same_age_replicates,STAR_8M_D1_D2,forward,STAR_8M_D1_D2,STAR_8M_D1_D2,uot,0.25,2.0,baseline,1,STAR_8M_D1_D2,I_EXPR,0.0,0.0,0.0,1e-07,True,1.0,0.0,0.0,-4.978679791128518,-2.489339895564259,0.5,False,False,True,post-review sensitivity analysis; amended sample expansion
STARmap_PLUS,same_age_replicates,STAR_8M_D1_D2,forward,STAR_8M_D1_D2,STAR_8M_D1_D2,uot,0.25,2.0,baseline,1,STAR_8M_D1_D2,I_SPATIAL,0.0,0.0,0.0,1e-07,True,1.0,0.0,0.0,-4.023294425062257,-2.0116472125311287,0.5,False,False,True,post-review sensitivity analysis; amended sample expansion
STARmap_PLUS,same_age_replicates,STAR_8M_D1_D2,forward,STAR_8M_D1_D2,STAR_8M_D1_D2,row_softmax,0.25,,baseline,1,STAR_8M_D1_D2,I_EXPR,0.0,0.0,0.0,1e-07,True,1.0,0.0,0.0,,,,False,False,True,post-review sensitivity analysis; amended sample expansion
STARmap_PLUS,same_age_replicates,STAR_8M_D1_D2,forward,STAR_8M_D1_D2,STAR_8M_D1_D2,row_softmax,0.25,,baseline,1,STAR_8M_D1_D2,I_SPATIAL,0.0,0.0,0.0,1e-07,True,1.0,0.0,0.0,,,,False,False,True,post-review sensitivity analysis; amended sample expansion
STARmap_PLUS,same_age_replicates,STAR_8M_D1_D2,reverse,STAR_8M_D1_D2__reverse,STAR_8M_D1_D2,balanced_ot,0.25,,baseline,1,STAR_8M_D1_D2__reverse,I_EXPR,0.0,0.0,0.0,1e-07,True,1.0,0.0,0.0,-3.4275505857512254,-1.7137752928756127,0.5,False,False,True,post-review sensitivity analysis; amended sample expansion
STARmap_PLUS,same_age_replicates,STAR_8M_D1_D2,reverse,STAR_8M_D1_D2__reverse,STAR_8M_D1_D2,balanced_ot,0.25,,baseline,1,STAR_8M_D1_D2__reverse,I_SPATIAL,0.0,0.0,0.0,1e-07,True,1.0,0.0,0.0,-2.948032243490935,-1.4740161217454675,0.5,False,False,True,post-review sensitivity analysis; amended sample expansion
STARmap_PLUS,same_age_replicates,STAR_8M_D1_D2,reverse,STAR_8M_D1_D2__reverse,STAR_8M_D1_D2,uot,0.25,2.0,baseline,1,STAR_8M_D1_D2__reverse,I_EXPR,0.0,0.0,0.0,1e-07,True,1.0,0.0,0.0,-4.978679791128516,-2.489339895564258,0.5,False,False,True,post-review sensitivity analysis; amended sample expansion
STARmap_PLUS,same_age_replicates,STAR_8M_D1_D2,reverse,STAR_8M_D1_D2__reverse,STAR_8M_D1_D2,uot,0.25,2.0,baseline,1,STAR_8M_D1_D2__reverse,I_SPATIAL,0.0,0.0,0.0,1e-07,True,1.0,0.0,0.0,-4.023294425062256,-2.011647212531128,0.5,False,False,True,post-review sensitivity analysis; amended sample expansion
STARmap_PLUS,same_age_replicates,STAR_8M_D1_D2,reverse,STAR_8M_D1_D2__reverse,STAR_8M_D1_D2,row_softmax,0.25,,baseline,1,STAR_8M_D1_D2__reverse,I_EXPR,0.0,0.0,0.0,1e-07,True,1.0,0.0,0.0,,,,False,False,True,post-review sensitivity analysis; amended sample expansion
STARmap_PLUS,same_age_replicates,STAR_8M_D1_D2,reverse,STAR_8M_D1_D2__reverse,STAR_8M_D1_D2,row_softmax,0.25,,baseline,1,STAR_8M_D1_D2__reverse,I_SPATIAL,0.0,0.0,0.0,1e-07,True,1.0,0.0,0.0,,,,False,False,True,post-review sensitivity analysis; amended sample expansion
