dataset	pair_id	pair_type	independent_unit_id	cohort_role	direction	pair_file_id	method	epsilon	tau	arm	intervention	mass_local_to_endpoint_n_estimable	mass_local_to_endpoint_spearman	mass_local_to_endpoint_top_overlap	mass_local_to_endpoint_raw_mae	mass_local_to_endpoint_rmae	mass_local_to_endpoint_intercept	mass_local_to_endpoint_slope	mass_local_to_endpoint_r2	shape_local_to_endpoint_n_estimable	shape_local_to_endpoint_spearman	shape_local_to_endpoint_top_overlap	shape_local_to_endpoint_raw_mae	shape_local_to_endpoint_rmae	shape_local_to_endpoint_intercept	shape_local_to_endpoint_slope	shape_local_to_endpoint_r2	local_mass_n_estimable	local_mass_median	local_mass_q90	local_mass_mean	local_mass_maximum	local_shape_n_estimable	local_shape_median	local_shape_q90	local_shape_mean	local_shape_maximum	endpoint_mass_n_estimable	endpoint_mass_median	endpoint_mass_q90	endpoint_mass_mean	endpoint_mass_maximum	endpoint_shape_n_estimable	endpoint_shape_median	endpoint_shape_q90	endpoint_shape_mean	endpoint_shape_maximum
spatialDLPFC	SDLPFC_Br8492_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br8492	primary_expansion	reverse	SDLPFC_Br8492_ANT_MID__reverse	uot	0.25	2.0	R	I_SPATIAL	1500	-0.029485701993645332	0.41333333333333333	0.01931434690208153	0.4650714315219037	0.027957540109098938	0.6077447137940452	0.03320711574627577	1500	0.6932688734528327	0.6733333333333333	0.18186429567599474	0.3906809853740385	-0.5800603985897831	3.6466908021017246	0.4320209407358059	1500	0.021799890916159335	0.02714934830034493	0.022332255341772633	0.03406804044908372	1500	0.2837686109835197	0.31271921218824994	0.28671646014642654	0.34846598355110014	1500	0.0392919097135199	0.059954663031601366	0.04152985024016009	0.08131291404992953	1500	0.4803558824097236	0.596756613085774	0.46550587943735633	0.6801204470749334
spatialDLPFC	SDLPFC_Br8492_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br8492	primary_expansion	reverse	SDLPFC_Br8492_ANT_MID__reverse	uot	0.25	2.0	N	I_EXPR	1500	0.9947569505586448	0.96	0.006208813149747044	0.14295003817927782	0.006252870436935099	0.9988164481253282	0.9930186994897202	1500	0.5458595741598108	0.22	0.08138262704768992	0.38942010367731766	0.0690798839816863	0.48181911293032614	0.29146874842092674	1500	0.03423608850631436	0.06330245943119395	0.03722463554902413	0.10268768281219079	1500	0.2888759265631301	0.31803694118921677	0.29036677111007614	0.36467731319586416	1500	0.04003199370952854	0.06972981456052806	0.04343344869877118	0.10955306328799726	1500	0.20806274773066308	0.23371515189588363	0.2089841440623862	0.27204951942337346
spatialDLPFC	SDLPFC_Br8492_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br8492	primary_expansion	reverse	SDLPFC_Br8492_ANT_MID__reverse	uot	0.25	2.0	N	I_SPATIAL	1500	0.6688590243817887	0.72	0.01773174272926292	0.8873431308617169	-0.0005559976712467546	0.5517571323025376	0.5582626133499407	1500	0.5818064274695234	0.58	0.18154845962599525	0.3876035869667465	-0.3556056915397622	2.8377649156098874	0.29928247016300946	1500	0.03423608850166773	0.0633024594436952	0.03722463555703703	0.10268768282576121	1500	0.2888759264966224	0.3180369410886952	0.29036677108756637	0.36467731321393304	1500	0.017831030328475127	0.038075562308129016	0.019982960494711065	0.07202951049422922	1500	0.47958649773884154	0.5991674570734228	0.46838694411146087	0.6858505076559485
spatialDLPFC	SDLPFC_Br8667_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br8667	primary_expansion	forward	SDLPFC_Br8667_ANT_MID	uot	0.25	2.0	R	I_EXPR	1500	0.9999845084375594	0.9866666666666667	0.0006209199606502483	0.009578667047790236	-0.0002937296897092889	0.9951579339167183	0.9999688764863311	1500	0.9877362861050162	0.9	0.0025682932259651252	0.048382510743242374	0.0060816776713491635	0.9004011859060675	0.9681263481340574	1500	0.05282188482514637	0.13781341622904422	0.06543377593235995	0.20590762305164023	1500	0.04695066957797408	0.07548627143128489	0.052200523694788864	0.1387153906886629	1500	0.05224367241234825	0.13686262994744705	0.06482321157550751	0.2040001938977967	1500	0.04923872178841307	0.07445023664492595	0.05308309111105485	0.12664917913040108
spatialDLPFC	SDLPFC_Br8667_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br8667	primary_expansion	forward	SDLPFC_Br8667_ANT_MID	uot	0.25	2.0	R	I_SPATIAL	1500	0.38198909066181813	0.5133333333333333	0.01900550375448423	0.45439972596151085	0.022298899080635648	0.8511467497970491	0.31531237380257326	1500	0.38352851534600685	0.36666666666666664	0.18254815442051517	0.3950025788312541	-0.03194151609788829	1.750433289550476	0.15731612361431413	1500	0.0208198099007826	0.03738416967617223	0.022941541591381964	0.05519951080631751	1500	0.2788383750985587	0.3141304734402268	0.2822648130801165	0.38127423723417614	1500	0.0388307756980329	0.06357243532244282	0.041825517641474234	0.10034131412876604	1500	0.4731883298092774	0.6000268117415899	0.4621442091862902	0.6909911613903255
spatialDLPFC	SDLPFC_Br8667_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br8667	primary_expansion	forward	SDLPFC_Br8667_ANT_MID	uot	0.25	2.0	N	I_EXPR	1500	0.9786961718649654	0.9666666666666667	0.005113762234183358	0.10316592507356678	0.003067938638657906	1.014048696538106	0.9912441574937838	1500	0.578779265235229	0.3333333333333333	0.07968129113022458	0.38707252310313817	0.05618557418879943	0.5241715911344902	0.39316498628988883	1500	0.03005280523464387	0.11642959267101369	0.04585616824116742	0.1752601848870883	1500	0.28277041979136797	0.32045068037073376	0.2855375231650491	0.3839011645867058	1500	0.03507344108074405	0.12023117905433717	0.04956832627184582	0.18312716924801048	1500	0.20438508171227981	0.23600610957362375	0.2058562320348245	0.2667674090155333
spatialDLPFC	SDLPFC_Br8667_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br8667	primary_expansion	forward	SDLPFC_Br8667_ANT_MID	uot	0.25	2.0	N	I_SPATIAL	1500	0.7130217426763301	0.8666666666666667	0.0157294461881671	0.4068087568574886	0.004241497529977035	0.750694182067961	0.8238443073843584	1500	0.3085241620107387	0.31333333333333335	0.18283143274458885	0.3927106073300549	0.08372732614128597	1.337251321240723	0.10326932140071066	1500	0.030052805240603456	0.11642959268234722	0.04585616824647516	0.17526018490328607	1500	0.2827704197362056	0.3204506803616934	0.2855375231354033	0.38390116460052726	1500	0.026582450031076715	0.09946261664169309	0.03866545624453549	0.15295306887132779	1500	0.4768294234691472	0.6034321362829276	0.46556275621790777	0.7033346104585664
spatialDLPFC	SDLPFC_Br8667_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br8667	primary_expansion	reverse	SDLPFC_Br8667_ANT_MID__reverse	uot	0.25	2.0	R	I_EXPR	1500	0.9997604727824324	0.9933333333333333	0.0009690152253405939	0.015318657850328555	0.0009840747592831497	0.9997582280362343	0.9996253255496238	1500	0.995472271765454	0.8933333333333333	0.002390461780564987	0.037926245731572696	0.00267895600337324	0.9839133857782816	0.9809754002337232	1500	0.05641212497610851	0.0916620982110457	0.06228817315293565	0.1516625207304144	1500	0.0569718373376522	0.08354509743799939	0.06133697067507794	0.19667158292368186	1500	0.057223742896552826	0.09222042564410848	0.06325718837827626	0.1541449942395226	1500	0.059082438827285144	0.08694845053278624	0.06302922249367236	0.18147177258891403
spatialDLPFC	SDLPFC_Br8667_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br8667	primary_expansion	reverse	SDLPFC_Br8667_ANT_MID__reverse	uot	0.25	2.0	R	I_SPATIAL	1500	0.363926231078325	0.5466666666666666	0.018898749833303436	0.453322401801383	0.02264391209880174	0.8313107852836708	0.212224279497934	1500	0.4734879224390766	0.38	0.18279715581029898	0.3960183887511878	-0.2167933368005317	2.4059069148081895	0.2065377545510103	1500	0.023570116412895754	0.03223025600832593	0.02291021874543539	0.05091505054070964	1500	0.28197334421646614	0.3102262712356525	0.2819647250497896	0.34269366508375587	1500	0.03928155479566589	0.060579075471322484	0.041689424035090294	0.10001572917073959	1500	0.47063083660181815	0.6042697245203877	0.46158754492874726	0.696814553044357
spatialDLPFC	SDLPFC_Br8667_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br8667	primary_expansion	reverse	SDLPFC_Br8667_ANT_MID__reverse	uot	0.25	2.0	N	I_EXPR	1500	0.9895116540051796	0.9866666666666667	0.006801006569696919	0.14711627056248494	0.006839253777013478	0.9990299426445988	0.9911801120652889	1500	0.648552668690075	0.4266666666666667	0.07887719599788569	0.3793777485986152	0.03831841287169006	0.5913528116176242	0.4968898489315575	1500	0.033636062582589006	0.06850912990390373	0.03942777929942499	0.14849309293899166	1500	0.28622912497050457	0.3228171033621329	0.2867892211212632	0.36595579054601396	1500	0.04085420330084616	0.07480239903839739	0.04622878586912191	0.15108479175815923	1500	0.20754616263627873	0.23701360349845643	0.2079120251233775	0.2854944181161031
spatialDLPFC	SDLPFC_Br8667_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br8667	primary_expansion	reverse	SDLPFC_Br8667_ANT_MID__reverse	uot	0.25	2.0	N	I_SPATIAL	1500	0.6573405872624833	0.78	0.016382078166233393	0.6555373081838332	-0.00434632254282441	0.7440598842959664	0.6563493415320597	1500	0.3820467297985466	0.35333333333333333	0.18120785734481373	0.3895079431828416	0.043932353217902925	1.4689887600364198	0.13112297233657633	1500	0.03363606259153147	0.06850912991238804	0.039427779307249076	0.14849309297291177	1500	0.2862291250177023	0.3228171032178855	0.2867892210912609	0.3659557905132603	1500	0.0192305835919616	0.05187043114412721	0.02499030636657425	0.11608480956157516	1500	0.47367772963741617	0.6063409563313764	0.4652224955005647	0.6975977994815803
HER2ST_manual_controlled	HER2ST_A1_CONTROLLED	within_section_controlled_combined	HER2ST::A	manual_truth_controlled	forward	HER2ST_A1_CONTROLLED	uot	0.25	2.0	R	I_EXPR	341	0.99991798540685	1.0	5.502833541240567e-05	0.0009330391617241616	-0.0006085838595873049	1.0100710298223639	0.9993911574694181	341	0.9973510194323139	0.9428571428571428	0.0005025738313370625	0.025510253945693947	0.0040889539257862725	0.7732791622673217	0.9473005298010293	341	0.057877060133597384	0.06621479047326252	0.05899199329749337	0.09133748886605143	341	0.018793194982779808	0.02648699480063646	0.020189218222505655	0.09384299942886612	341	0.057835259974736465	0.06619302576139231	0.05897751956168581	0.09380202047588489	341	0.018477007996274615	0.026042398764548304	0.019700855679717584	0.06210534694328819
HER2ST_manual_controlled	HER2ST_A1_CONTROLLED	within_section_controlled_combined	HER2ST::A	manual_truth_controlled	forward	HER2ST_A1_CONTROLLED	uot	0.25	2.0	R	I_SPATIAL	341	0.662122271350275	0.8857142857142857	0.017719647111959353	0.41067276327067614	0.016834754358078595	1.0347996565224664	0.82574267172757	341	0.07590102563636969	0.02857142857142857	0.17741119629874305	0.3940234003277136	0.3940198710786158	0.20602654917006055	0.007030914049725556	341	0.019869411286826087	0.05531625310030272	0.025428203675214128	0.1247472642824863	341	0.2735213056919917	0.326483983588423	0.2729532277283574	0.37181438692920804	341	0.034584742289932795	0.07771590224211802	0.04314785078717348	0.1621373240158237	341	0.45386464197254206	0.582340984896933	0.45025548267231896	0.6559916306061626
HER2ST_manual_controlled	HER2ST_A1_CONTROLLED	within_section_controlled_combined	HER2ST::A	manual_truth_controlled	forward	HER2ST_A1_CONTROLLED	uot	0.25	2.0	N	I_EXPR	341	0.9778176249663316	0.8571428571428571	0.005244759925624048	0.13016287579079608	0.0036263534594794507	1.003730258888873	0.915458837663233	341	0.9022540394456903	0.8285714285714286	0.07249718033805218	0.3687800525178839	0.03625830829478768	0.5958302342963198	0.8340467951590902	341	0.03878130195638705	0.053176414821044835	0.036531199074141436	0.07871058995107381	341	0.26768424547960595	0.3224564024604094	0.26908368181249526	0.37751795341082	341	0.04309780916428033	0.05674372279533855	0.040293823363688384	0.08305247740780852	341	0.19778108444788772	0.2297751081136796	0.19658650147444306	0.2653097593620376
HER2ST_manual_controlled	HER2ST_A1_CONTROLLED	within_section_controlled_combined	HER2ST::A	manual_truth_controlled	forward	HER2ST_A1_CONTROLLED	uot	0.25	2.0	N	I_SPATIAL	341	0.3731088978267646	0.22857142857142856	0.016735773679289967	0.666531088240511	0.013540483423850292	0.3166685928041201	0.1246599398332604	341	0.05294601866058971	0.05714285714285714	0.17797469067613667	0.3982187680052219	0.4030669148212217	0.16299767022656383	0.004537492297233214	341	0.03878130196195918	0.0531764148272935	0.036531199078762386	0.07871058995557345	341	0.267684245396336	0.3224564025618549	0.26908368179175984	0.3775179534992243	341	0.026305745679092888	0.039279798596465805	0.025108766829569144	0.09036368997392819	341	0.45242879909616374	0.57868157371694	0.44692692804926476	0.6542611108649141
HER2ST_manual_controlled	HER2ST_A1_CONTROLLED	within_section_controlled_combined	HER2ST::A	manual_truth_controlled	reverse	HER2ST_A1_CONTROLLED__reverse	uot	0.25	2.0	R	I_EXPR	273	0.999940430973063	1.0	4.458650085693496e-05	0.0007574350932657641	-0.0007235591417368749	1.012081835895355	0.9995858817177363	273	0.9955771471980144	0.8928571428571429	0.0004969767984016172	0.02551936356554951	0.004554508571958155	0.7472831560683074	0.9343312318336735	273	0.05824494347236549	0.06529147262930816	0.058877323997096886	0.09698584882400121	273	0.018700599478133434	0.024702175947238437	0.01996564414868439	0.08338550731749658	273	0.058210861034458126	0.06524186183090767	0.05886511102185059	0.09890793703258006	273	0.018355809469702895	0.023976440525955326	0.019474498144323754	0.05500409554636188
HER2ST_manual_controlled	HER2ST_A1_CONTROLLED	within_section_controlled_combined	HER2ST::A	manual_truth_controlled	reverse	HER2ST_A1_CONTROLLED__reverse	uot	0.25	2.0	R	I_SPATIAL	273	0.8550756349704395	0.6785714285714286	0.017711742538196795	0.41292977865716307	0.006707986791832673	1.4356983637562961	0.7443615538705837	273	0.24396170596256472	0.10714285714285714	0.1785748285902841	0.39565055116918774	0.26595266673314344	0.6793267017325516	0.05366850784990718	273	0.024670038381208684	0.04036630009243962	0.025203679435926156	0.06005165193415431	273	0.270499061076428	0.318743953638537	0.27290574228576814	0.36621590480858335	273	0.040870395345161424	0.07150249640960633	0.04289286811863006	0.09797088703718616	273	0.45589362968467056	0.588125796170938	0.45134482452400804	0.652014332612145
HER2ST_manual_controlled	HER2ST_A1_CONTROLLED	within_section_controlled_combined	HER2ST::A	manual_truth_controlled	reverse	HER2ST_A1_CONTROLLED__reverse	uot	0.25	2.0	N	I_EXPR	273	0.9880006747224437	0.9285714285714286	0.005397553297724685	0.13621916960227293	0.008075530926526658	0.9200170443691689	0.9744820635438378	273	0.8672117920722472	0.6785714285714286	0.07278015560283549	0.3710420442639233	0.05997606796965517	0.5063555472268133	0.7943555121125484	273	0.03389178919283265	0.05458518383391575	0.034291218184635264	0.06910455033427869	273	0.2663231000853716	0.31570541624721027	0.26893085261405275	0.3633615779040473	273	0.03861290949960064	0.0585383618284376	0.03962403612857308	0.07317248353327975	273	0.19484852969580296	0.22290165867988207	0.1961506970112173	0.2511444523667102
HER2ST_manual_controlled	HER2ST_A1_CONTROLLED	within_section_controlled_combined	HER2ST::A	manual_truth_controlled	reverse	HER2ST_A1_CONTROLLED__reverse	uot	0.25	2.0	N	I_SPATIAL	273	0.6724098679336978	0.6071428571428571	0.014127446378323935	0.618274803636771	8.290909407933056e-06	0.6661033164624324	0.4251083633625157	273	0.2080698927521598	0.17857142857142858	0.17918856814186349	0.40004949938529116	0.2921739227273575	0.5791156619310768	0.040580606664231356	273	0.033891789195904805	0.0545851838371373	0.03429121819053696	0.06910455034329056	273	0.2663231000570675	0.3157054161762619	0.2689308525906196	0.36336157800754165	273	0.021952134718183653	0.04345192356825627	0.0228497850716615	0.05669210269038704	273	0.4524906523908649	0.580574968075396	0.4479159914390629	0.6498395882315195
HER2ST_manual_controlled	HER2ST_B1_CONTROLLED	within_section_controlled_combined	HER2ST::B	manual_truth_controlled	forward	HER2ST_B1_CONTROLLED	uot	0.25	2.0	R	I_EXPR	269	0.9997423045861152	1.0	0.00012443296302305616	0.002154447545060477	-0.0008117785381238057	1.0151747605143393	0.9995449595371589	269	0.9981178370847127	0.9629629629629629	0.0015797607610779712	0.06104571619537302	0.003381303227016875	0.822833920198139	0.9876335766976273	269	0.05591278364392316	0.06832809500616899	0.057692627286710874	0.09432375634930598	269	0.022854018833373145	0.04645630741112963	0.027340899802891894	0.06859612220896086	269	0.05582146686526828	0.06859723173276869	0.05775632055110593	0.09417767904168943	269	0.022832821908231285	0.04210030167771191	0.02587832299357493	0.05949070008894371
HER2ST_manual_controlled	HER2ST_B1_CONTROLLED	within_section_controlled_combined	HER2ST::B	manual_truth_controlled	forward	HER2ST_B1_CONTROLLED	uot	0.25	2.0	R	I_SPATIAL	269	0.9083109853458852	0.8888888888888888	0.01595235156664033	0.3220756600287791	-0.003400351981736358	1.4431317978957803	0.9789632319112958	269	0.3695660483209725	0.37037037037037035	0.16569797913122963	0.376448845873135	0.13401938029529206	1.10376593412156	0.17264732666173044	269	0.02167436045301995	0.10058231404149656	0.036677300421292316	0.17273184982578524	269	0.27943363635645796	0.3385374289632627	0.27736070481383346	0.375635097558332	269	0.026324694353483287	0.14239885592606039	0.049529826517206874	0.24620547040949262	269	0.4382513412921262	0.5846824064611228	0.4401606777327473	0.7260053311757757
HER2ST_manual_controlled	HER2ST_B1_CONTROLLED	within_section_controlled_combined	HER2ST::B	manual_truth_controlled	forward	HER2ST_B1_CONTROLLED	uot	0.25	2.0	N	I_EXPR	269	0.9402775465917006	0.8518518518518519	0.006562868146013484	0.15324178431175217	0.007289595830987236	0.8147410057536741	0.8539706374933729	269	0.9217179283261512	0.7037037037037037	0.07067703432486516	0.354923295744234	0.026906288468730766	0.6383261742555036	0.831287024520152	269	0.046890663387529063	0.07307316175451145	0.043617895850848395	0.11102115070158483	269	0.26852983949652925	0.3349853802272045	0.26981029825070424	0.37753716415806926	269	0.04522016151064304	0.0693536031133022	0.04282688416536647	0.08746973088166476	269	0.20428599535136005	0.2397175157897351	0.19913326392583902	0.26550886358818054
HER2ST_manual_controlled	HER2ST_B1_CONTROLLED	within_section_controlled_combined	HER2ST::B	manual_truth_controlled	forward	HER2ST_B1_CONTROLLED	uot	0.25	2.0	N	I_SPATIAL	269	0.718477007774017	0.3333333333333333	0.01633467409655844	0.3383078109761281	0.007095822642953464	0.9442831608697372	0.4895265594724282	269	0.4521401665772747	0.48148148148148145	0.15941003612593546	0.37341934092821866	0.08787767392394297	1.2564944704093959	0.2520986707894646	269	0.04689066335963213	0.07307316176585138	0.043617895848526815	0.1110211506570271	269	0.268529839580908	0.3349853801134974	0.2698102982219134	0.3775371642195427	269	0.046975207514441876	0.08690534560496747	0.04828346720528737	0.18798731533536892	269	0.4216737351712575	0.5780831593152661	0.4268928216992874	0.7240573252643224
HER2ST_manual_controlled	HER2ST_B1_CONTROLLED	within_section_controlled_combined	HER2ST::B	manual_truth_controlled	reverse	HER2ST_B1_CONTROLLED__reverse	uot	0.25	2.0	R	I_EXPR	215	0.9998864981042769	0.9545454545454546	8.62725643028699e-05	0.0014952751310891204	-0.0004759245827297316	1.0093452102766605	0.9998234760257038	215	0.9948284189427419	0.9090909090909091	0.0016977523704981032	0.06534381021136863	0.0034371002426615825	0.8200622612130977	0.9813853723977671	215	0.05594647687873665	0.06950573622208603	0.05763410444932249	0.07424329154099157	215	0.02427451092455478	0.04542457222205285	0.027491496727721786	0.062031903855073636	215	0.055947822120532176	0.06973485282542104	0.057696782691778706	0.07444864254486105	215	0.023573976767101178	0.04073720916641561	0.025981839213329576	0.05311933289165573
HER2ST_manual_controlled	HER2ST_B1_CONTROLLED	within_section_controlled_combined	HER2ST::B	manual_truth_controlled	reverse	HER2ST_B1_CONTROLLED__reverse	uot	0.25	2.0	R	I_SPATIAL	215	0.9401192977372069	0.7272727272727273	0.01841158142158594	0.36689538325121934	-0.010947996870513772	1.76125230933642	0.8620675555507342	215	0.30221932430148035	0.3181818181818182	0.1648419245075698	0.37520858156218106	0.2434532038133843	0.7088668563418449	0.04399789010355193	215	0.03663012430534117	0.05500597039420093	0.03470831419685821	0.07947471078812811	215	0.2783952525000913	0.3143776551008611	0.276329601917879	0.35187614247647586	215	0.04977936800971996	0.09158457900793898	0.0501821016618768	0.14221407847347323	215	0.4480747090823123	0.5783505597784365	0.4393341000391046	0.6807955606262992
HER2ST_manual_controlled	HER2ST_B1_CONTROLLED	within_section_controlled_combined	HER2ST::B	manual_truth_controlled	reverse	HER2ST_B1_CONTROLLED__reverse	uot	0.25	2.0	N	I_EXPR	215	0.9538180105774108	0.8636363636363636	0.00725205230324846	0.20757306993937474	0.00956725899377467	0.8305464667755146	0.9313179894795425	215	0.7618766451737544	0.6363636363636364	0.07015629164620668	0.35418868428092853	0.02375933229486953	0.6498720951733811	0.7078726987219859	215	0.02349815137722088	0.06632129748733379	0.030546259226083877	0.10186847544994405	215	0.269145673541485	0.3069361957284598	0.26823233066094115	0.3518887148408745	215	0.03246859802792451	0.06410691339086783	0.03493734666720758	0.09351997200759092	215	0.2025182273594382	0.22339537057147899	0.1980760390147345	0.24312226625282957
HER2ST_manual_controlled	HER2ST_B1_CONTROLLED	within_section_controlled_combined	HER2ST::B	manual_truth_controlled	reverse	HER2ST_B1_CONTROLLED__reverse	uot	0.25	2.0	N	I_SPATIAL	215	0.488561665338453	0.8636363636363636	0.01395133365638842	0.4479908563161395	0.012580915342161133	0.6076387257809541	0.46024870284724095	215	0.2785553865101789	0.36363636363636365	0.15942587475728273	0.37409115867506876	0.22163209959255176	0.7625345464632073	0.050122471700385196	215	0.023498151371779834	0.06632129750048787	0.030546259228797373	0.10186847546576193	215	0.26914567359392844	0.3069361958012084	0.2682323306366101	0.3518887146785286	215	0.026769690841550505	0.06361974899430797	0.03114200537732226	0.0929677600749287	215	0.4300527398267986	0.5597019537313963	0.4261685181813083	0.6665518640051216
HER2ST_manual_controlled	HER2ST_C1_CONTROLLED	within_section_controlled_combined	HER2ST::C	manual_truth_controlled	forward	HER2ST_C1_CONTROLLED	uot	0.25	2.0	R	I_EXPR	167	0.9997397631587084	1.0	0.0002230969913585517	0.0037397574127996285	-0.0061245671028722	1.1044357103230595	0.9822792334468101	167	0.9921671287373619	0.8823529411764706	0.002857839492659719	0.11097822422378092	0.01000598177832259	0.5514392876374637	0.9637082792023476	167	0.05772505314536578	0.06676225012038473	0.05955986200166026	0.09624174139095715	167	0.023849533179111856	0.0363627734743912	0.02855322818597069	0.3386239280529753	167	0.057699405068820014	0.06661251986279872	0.059655471393674844	0.10300525732328952	167	0.02269098354343291	0.03417002164527761	0.025751353588944235	0.18307387980914455
HER2ST_manual_controlled	HER2ST_C1_CONTROLLED	within_section_controlled_combined	HER2ST::C	manual_truth_controlled	forward	HER2ST_C1_CONTROLLED	uot	0.25	2.0	R	I_SPATIAL	167	0.9010146660207984	0.9411764705882353	0.016699020533937077	0.32476350814965393	0.0009460765597612045	1.3364130760358162	0.9645997243750244	167	0.5869242581961722	0.6470588235294118	0.15589009417991465	0.3578814791047286	-0.09845690885354201	1.8856237700184477	0.36883696731405835	167	0.02310815185927293	0.10072797567110366	0.03776747019493648	0.20112433807907001	167	0.28163718111313024	0.32858901950601793	0.2832210308345814	0.3753419330559941	167	0.0315139718288915	0.13287113034237313	0.051419017577067246	0.2628450325558804	167	0.4433697456238108	0.5742908063903629	0.4355913990572721	0.6822583087370998
HER2ST_manual_controlled	HER2ST_C1_CONTROLLED	within_section_controlled_combined	HER2ST::C	manual_truth_controlled	forward	HER2ST_C1_CONTROLLED	uot	0.25	2.0	N	I_EXPR	167	0.9464144001154319	0.9411764705882353	0.006473185035646345	0.14401049478702785	0.0094966448967541	0.8018636675687159	0.8851166521788733	167	0.8440975192472199	0.7058823529411765	0.07568741345462386	0.36979012270708195	0.029673577030179314	0.624199410262465	0.7399581249225644	167	0.04428517768689813	0.07212602697455338	0.04421294349992415	0.12890990219022408	167	0.2766488912668422	0.32988801036829696	0.28036409032351184	0.4405401180073019	167	0.046061582460091115	0.0700648161694454	0.0449493979256117	0.1070486548420575	167	0.2050544928211731	0.23941528547447594	0.20467667686888802	0.3150432035054389
HER2ST_manual_controlled	HER2ST_C1_CONTROLLED	within_section_controlled_combined	HER2ST::C	manual_truth_controlled	forward	HER2ST_C1_CONTROLLED	uot	0.25	2.0	N	I_SPATIAL	167	0.7673405340781432	0.47058823529411764	0.015983205976565384	0.34483105221057503	0.00012327847361400825	1.0455660561864009	0.5778396198832805	167	0.5930771847011658	0.7058823529411765	0.1539581019172993	0.35713539158168234	-0.036856068642030775	1.6690716876333982	0.3614625804434216	167	0.04428517768554971	0.0721260269876278	0.044212943499518785	0.12890990214676068	167	0.2766488913470358	0.32988801035596416	0.28036409031058085	0.44054011811300253	167	0.04300168158306478	0.07953031924335455	0.04635083144079802	0.19652927424702396	167	0.4373007312705016	0.5772768544813498	0.43109169672445286	0.6842085724937139
HER2ST_manual_controlled	HER2ST_C1_CONTROLLED	within_section_controlled_combined	HER2ST::C	manual_truth_controlled	reverse	HER2ST_C1_CONTROLLED__reverse	uot	0.25	2.0	R	I_EXPR	134	0.9997506203319245	1.0	0.00019572545590209694	0.00329082273385392	-0.00432074285781948	1.073961612863162	0.9946908761317635	134	0.9894811656005688	0.9285714285714286	0.002755531365982987	0.11061209335411723	0.009467128669485417	0.5597235697810685	0.9492750314610132	134	0.05854709429375231	0.06576454960069662	0.059403323974030565	0.10031969983002932	134	0.022955110200832865	0.03522447122642275	0.027593149055971617	0.2362411898165126	134	0.058522955966744866	0.06577391178812123	0.059476146766763285	0.10808803005026558	134	0.022005539750138334	0.0333373707190219	0.02491166456059499	0.12995271822544852
HER2ST_manual_controlled	HER2ST_C1_CONTROLLED	within_section_controlled_combined	HER2ST::C	manual_truth_controlled	reverse	HER2ST_C1_CONTROLLED__reverse	uot	0.25	2.0	R	I_SPATIAL	134	0.9340640157607951	0.9285714285714286	0.01816435421430574	0.363732304415194	-0.006329851924899451	1.6632522119586057	0.891830708605664	134	0.5740744897068543	0.5714285714285714	0.1553873372139134	0.3571243046627916	-0.06386322082602436	1.761921473774574	0.31829612828385634	134	0.034187792251284974	0.05947633797117366	0.033830497804149096	0.08884412463278654	134	0.2842665970702817	0.3307721013316457	0.2831967116234173	0.3713792033326003	134	0.04604371113849381	0.09558986184632257	0.049938798379512234	0.14942105181980553	134	0.44127357317518856	0.5609480838826407	0.4351071466856202	0.6827302688890213
HER2ST_manual_controlled	HER2ST_C1_CONTROLLED	within_section_controlled_combined	HER2ST::C	manual_truth_controlled	reverse	HER2ST_C1_CONTROLLED__reverse	uot	0.25	2.0	N	I_EXPR	134	0.9567076896220651	0.9285714285714286	0.006606282897476852	0.18579490091356943	0.009121754097805319	0.8568883982330455	0.9370178672358376	134	0.7506203319243383	0.5714285714285714	0.07594923999972691	0.3722268010950736	0.06807416069636942	0.48561135670866956	0.5933291084005156	134	0.02874985273973788	0.06379153853636918	0.030850112914564576	0.1237271726463391	134	0.2795639091227612	0.3213338953989335	0.2799894643368457	0.36718918527475214	134	0.03486532324524742	0.06422759749821483	0.035556857938475135	0.12474160181454146	134	0.20702347216943862	0.23008822269505846	0.2040402243371188	0.24949728418518305
