independent_unit_id	cohort_role	method	epsilon	tau	arm	intervention	mass_local_to_endpoint_n_estimable	mass_local_to_endpoint_spearman	mass_local_to_endpoint_top_overlap	mass_local_to_endpoint_raw_mae	mass_local_to_endpoint_rmae	mass_local_to_endpoint_intercept	mass_local_to_endpoint_slope	mass_local_to_endpoint_r2	shape_local_to_endpoint_n_estimable	shape_local_to_endpoint_spearman	shape_local_to_endpoint_top_overlap	shape_local_to_endpoint_raw_mae	shape_local_to_endpoint_rmae	shape_local_to_endpoint_intercept	shape_local_to_endpoint_slope	shape_local_to_endpoint_r2	local_mass_n_estimable	local_mass_median	local_mass_q90	local_mass_mean	local_mass_maximum	local_shape_n_estimable	local_shape_median	local_shape_q90	local_shape_mean	local_shape_maximum	endpoint_mass_n_estimable	endpoint_mass_median	endpoint_mass_q90	endpoint_mass_mean	endpoint_mass_maximum	endpoint_shape_n_estimable	endpoint_shape_median	endpoint_shape_q90	endpoint_shape_mean	endpoint_shape_maximum	biological_pairs
spatialDLPFC::Br2720	primary_expansion	uot	0.25	2.0	N	I_SPATIAL	1500.0	0.5778879101724046	0.44666666666666666	0.01575215767942456	0.7314265210790467	0.0038979342281891902	0.4991535124744132	0.3435446202590531	1500.0	0.5664919211075206	0.3833333333333333	0.1774595805943427	0.382659264430378	-0.21676245941526212	2.3528613073181663	0.30153895886840626	1500.0	0.034211464020525786	0.05679600364854759	0.0353589257874991	0.0830313800512392	1500.0	0.2873248742326708	0.32314815013786513	0.2892308119709892	0.3646483476108454	1500.0	0.021150156706892784	0.03898435996726783	0.02153381791154419	0.06415553616399094	1500.0	0.47863165216038384	0.5906411548567102	0.46375284949406703	0.7043720925988599	1
spatialDLPFC::Br2720	primary_expansion	uot	0.25	2.0	R	I_EXPR	1500.0	0.9999247857443493	0.9966666666666666	0.00010775304579326201	0.0018433309145228594	0.0003020148930353003	0.9957727858075095	0.9998952396434122	1500.0	0.9983623583832704	0.9633333333333334	0.0004048296677534467	0.011132646388539565	7.30478445722944e-05	1.0006435291871205	0.9970495526646515	1500.0	0.0563978935806572	0.07555440485691511	0.058401461534725106	0.09887719907635541	1500.0	0.0337575334455744	0.04982762073653099	0.03641621023593356	0.08323425856194754	1500.0	0.05639123698856747	0.07556648677642919	0.05845641446838885	0.09882207101100532	1500.0	0.03389964975639387	0.04998178528060748	0.036507394215636736	0.08436980012065534	1
spatialDLPFC::Br2720	primary_expansion	uot	0.25	2.0	R	I_SPATIAL	1500.0	0.40974575899811516	0.69	0.018872596141139224	0.4508966487227658	0.015533928532350949	1.138021206574404	0.34344790452302615	1500.0	0.5723657939403529	0.4066666666666667	0.1791505455872675	0.3882669338087329	-0.3176460258061581	2.733121461676471	0.30484706106568416	1500.0	0.023354731522837242	0.03336866799616653	0.023128231452155916	0.048024606089288616	1500.0	0.282813545541689	0.3155609030961951	0.28505735813404853	0.3474855733521679	1500.0	0.03819664273358311	0.06432735971983111	0.04185565597690191	0.09249101867721748	1500.0	0.47742613006873913	0.5877585184601962	0.4614108898263729	0.6879763795722528	1
spatialDLPFC::Br2743	primary_expansion	uot	0.25	2.0	N	I_EXPR	1500.0	0.9681380107280049	0.9733333333333334	0.00617271522015928	0.12689881962837263	0.005735433822748477	0.9855824789477393	0.9793332260068119	1500.0	0.6650301426800636	0.6333333333333333	0.08140718333785624	0.38152563538261636	0.07270308858842081	0.47690948314404685	0.5326434727988472	1500.0	0.030795093643626682	0.09805152457167074	0.04416474993630574	0.15237037224022196	1500.0	0.2902851942707152	0.34459241967749765	0.2948093013050004	0.40007156104743435	1500.0	0.037066425805244226	0.1029618439464643	0.04939018549516548	0.15639684541356727	1500.0	0.2117941909398493	0.24501636026450174	0.2134021179671441	0.29395364775027283	1
spatialDLPFC::Br2743	primary_expansion	uot	0.25	2.0	N	I_SPATIAL	1500.0	0.690921183520526	0.7	0.01746711076687041	0.6077706625098016	0.003569275446673489	0.6204869743608035	0.6644514635507008	1500.0	0.6178787403905514	0.33666666666666667	0.17325058261786086	0.3723587133372537	-0.1319792503679777	2.0275107809846054	0.3660498889595743	1500.0	0.03079509364769393	0.09805152458461043	0.04416474994295472	0.15237037225733394	1500.0	0.2902851943055117	0.3445924196781097	0.2948093012952997	0.4000715610832691	1500.0	0.023621749207809174	0.071878886804155	0.03145965358679216	0.11950974770674017	1500.0	0.47716799517175357	0.6015363003916442	0.465246264780832	0.7451977323596067	1
spatialDLPFC::Br2743	primary_expansion	uot	0.25	2.0	R	I_EXPR	1500.0	0.9996531074013811	0.9966666666666666	0.0011270568431378481	0.01753781701389274	0.0007665045834001113	0.9907507202989018	0.9997035737413414	1500.0	0.9903510499338002	0.8233333333333333	0.0026300604159187413	0.04382909856402328	0.002449708277302244	0.9773664383321776	0.9735694874121714	1500.0	0.053649040172580556	0.11838955403786057	0.0642564545443467	0.17183956090288893	1500.0	0.0550721507362585	0.08730423332473738	0.059619917280449616	0.13701430602620812	1500.0	0.053797869575928525	0.11805957201523465	0.06443072883474302	0.17085615425448963	1500.0	0.05694863676098126	0.08871632812470011	0.06088559707551067	0.1338041711880517	1
spatialDLPFC::Br2743	primary_expansion	uot	0.25	2.0	R	I_SPATIAL	1500.0	0.3764484286437461	0.6033333333333333	0.019031892766299244	0.4556884727952381	0.017722331243893684	1.050812633655323	0.28416244658549134	1500.0	0.6731822956365758	0.49	0.1769256120701237	0.38393033888418066	-0.3692406341300738	2.8982380368572453	0.425167425153929	1500.0	0.02296739498833379	0.03228423253499925	0.02286948024560423	0.05123739576925257	1500.0	0.28471667327387107	0.31881830231522224	0.28636694364124715	0.36221528225267857	1500.0	0.03912513024799252	0.062095749793001254	0.04176484721252306	0.09896493038912794	1500.0	0.47403267794898374	0.5905983758550928	0.4608249083885513	0.7112872345952159	1
spatialDLPFC::Br3942	primary_expansion	uot	0.25	2.0	N	I_EXPR	1500.0	0.9939495919775966	0.9833333333333334	0.005696381456142071	0.1245753079199457	0.005808141310257205	0.9918274458299414	0.9918295240370258	1500.0	0.7296658762959451	0.5	0.07629789090493638	0.3768283909311295	0.04260045429176672	0.5734551829160347	0.5660973939474405	1500.0	0.03301948634848378	0.08195724489163513	0.040271553768185746	0.14784276711188513	1500.0	0.2753239441280614	0.3155947453304848	0.2787748659106428	0.37182662641729525	1500.0	0.038653235332462926	0.08817441793029399	0.04575908147862923	0.15263795820847637	1500.0	0.20105397284201415	0.22960118335692098	0.20247697500570638	0.2702601327216689	1
spatialDLPFC::Br3942	primary_expansion	uot	0.25	2.0	N	I_SPATIAL	1500.0	0.6884347166376519	0.8	0.0155734523626225	0.5412141874904182	-0.0005768686316852249	0.7318173440028967	0.7096833938685416	1500.0	0.3693376859278604	0.45333333333333337	0.18321405874515118	0.3987492362368841	0.013478121412906066	1.6001396120550881	0.15554294399577145	1500.0	0.03301948635708213	0.08195724490286682	0.04027155377514779	0.14784276712416122	1500.0	0.2753239441490576	0.3155947452567638	0.2787748658776556	0.37182662642344944	1500.0	0.022154105779121656	0.06420255841221843	0.028905336976584314	0.13471748233524958	1500.0	0.467259190043144	0.5979608982608857	0.4594687533644974	0.6953696973911752	1
spatialDLPFC::Br3942	primary_expansion	uot	0.25	2.0	R	I_EXPR	1500.0	0.9999548426465967	0.9966666666666666	0.00039328302842052247	0.006258707268244276	0.00039585085438873766	0.9957880273328333	0.9999076750550444	1500.0	0.993815792807019	0.9166666666666667	0.001673442682982416	0.03267252779200553	0.001734907203894622	0.9886186875521297	0.9885884736097668	1500.0	0.05478781412947685	0.10678344156696529	0.06278609657696241	0.1684509188295374	1500.0	0.04496448083141645	0.06912340303020789	0.05005925776737413	0.14186740019619312	1500.0	0.05485793658400617	0.10649583196239523	0.0629176316920624	0.16755210275093943	1500.0	0.04605176344978831	0.07104753115451429	0.05124927722173612	0.13874913255252486	1
spatialDLPFC::Br3942	primary_expansion	uot	0.25	2.0	R	I_SPATIAL	1500.0	0.3316329989479996	0.69	0.01879866509248241	0.4519011258013712	0.015113857108502948	1.158801445680912	0.34542189425398556	1500.0	0.41955710735871443	0.45	0.18408567572792833	0.39948672952669845	-0.08883428497010425	1.967974206235903	0.17731286685183795	1500.0	0.022265832686759916	0.031920368035590126	0.022869196208744842	0.05396045881475716	1500.0	0.27713226335607877	0.3108200547324061	0.2792458013303576	0.3482531495166852	1500.0	0.037697746086163136	0.06360472590966934	0.04159898848448577	0.09803771624863952	1500.0	0.47212936597168165	0.5943046954736664	0.46080476163454853	0.6877111302437742	1
spatialDLPFC::Br6423	primary_expansion	uot	0.25	2.0	N	I_EXPR	1500.0	0.9356129793835465	0.9133333333333333	0.006181408627231188	0.11358350300113682	0.005467787416415092	0.9800252372805573	0.9613660597488627	1500.0	0.7421204240535217	0.6433333333333333	0.077783429055284	0.36197501329285686	0.04774742312429378	0.5706312238916711	0.6038967481545172	1500.0	0.032243430841726345	0.11532787921742135	0.05095118689003804	0.17383702015114105	1500.0	0.2884258338333241	0.3446193340269037	0.2927087134958599	0.400612551014619	1500.0	0.038263955411244374	0.11898088250060085	0.055483700196977494	0.17640953949989624	1500.0	0.2125294403182901	0.25323876017828206	0.2149252844405759	0.3031323263515239	1
spatialDLPFC::Br6423	primary_expansion	uot	0.25	2.0	N	I_SPATIAL	1500.0	0.7636417562852251	0.7266666666666666	0.01736428111645443	0.4951571616522439	0.0019686323319061537	0.7369542381148018	0.7338822374997536	1500.0	0.48352482467769997	0.31333333333333335	0.17382076351451006	0.3743824946042773	0.04276734845799286	1.4411828008775314	0.2264531437841225	1500.0	0.03224343083495451	0.11532787922548829	0.05095118689587109	0.17383702017651975	1500.0	0.288425833864958	0.34461933397553923	0.29270871348292166	0.40061255100810444	1500.0	0.028155308554421915	0.09625920714008057	0.03989075542392567	0.14004149261788773	1500.0	0.47491652486428826	0.5942520723999871	0.4642447726750808	0.7161222728798811	1
spatialDLPFC::Br6423	primary_expansion	uot	0.25	2.0	R	I_EXPR	1500.0	0.9994614059828473	0.9966666666666666	0.0018989436446846292	0.02683205465808782	0.00113811978402045	0.9856469014627363	0.9992614481365818	1500.0	0.9909324066366253	0.8833333333333333	0.0032520495784053426	0.049043964303066186	0.004713270870289663	0.9501378495223519	0.974095211944902	1500.0	0.05416306931855921	0.13603402771307632	0.0708006294350833	0.1865833736984342	1500.0	0.05797019931777452	0.09928019621356962	0.0644943681283495	0.15098349482482243	1500.0	0.054432438824667896	0.1352334636385878	0.07093632790964224	0.18494207016661685	1500.0	0.06077272537797172	0.1001405991832639	0.0664367261450576	0.14960285523429015	1
spatialDLPFC::Br6423	primary_expansion	uot	0.25	2.0	R	I_SPATIAL	1500.0	0.41640334595704265	0.7	0.018912595897267445	0.45700195867854343	0.017318767946860936	1.0660316671453114	0.34355935183916175	1500.0	0.4725843380374836	0.2833333333333333	0.18015703466913557	0.3901417932974631	-0.03767236651515062	1.7620522743647933	0.20502472242346742	1500.0	0.02219595474727435	0.03176290616674069	0.022566861108545284	0.05388880456804449	1500.0	0.28084588311436964	0.3203971211506196	0.28343293718782575	0.35121651880616855	1500.0	0.038770060891008276	0.06168033183560159	0.04138408426172934	0.10239594302199306	1500.0	0.4741725925085521	0.5900665480894225	0.46176817721649643	0.6771075799317312	1
spatialDLPFC::Br6432	primary_expansion	uot	0.25	2.0	N	I_EXPR	1500.0	0.9927166652074069	0.9766666666666667	0.005984698588158515	0.13300996120396802	0.0059861353503797374	0.9919867778054963	0.9921580335825892	1500.0	0.558301263245006	0.43999999999999995	0.07932552337397106	0.3818411126130494	0.08479923244766976	0.42839785940243147	0.38544536751594144	1500.0	0.03247594340408215	0.08024811718465372	0.03940065429985547	0.13366004229171713	1500.0	0.285121997235971	0.3198177095520264	0.28707120021061605	0.3734924026500584	1500.0	0.03833369053883218	0.0856946746509459	0.04509310768089345	0.13794781372932466	1500.0	0.2089789541168774	0.2295235943164178	0.207745676836645	0.25696195521104653	1
spatialDLPFC::Br6432	primary_expansion	uot	0.25	2.0	N	I_SPATIAL	1500.0	0.6657428985523994	0.77	0.016001820461475653	0.6106985226187535	-0.0006078264951047877	0.6939315306679391	0.6407426952577873	1500.0	0.5650398866843941	0.41000000000000003	0.17616153034231405	0.38194827698877276	-0.20605281661260133	2.3236094525893587	0.31070900046711725	1500.0	0.03247594341128439	0.08024811719285285	0.039400654306732334	0.13366004230923087	1500.0	0.28512199722068515	0.31981770959590206	0.2870712001940111	0.3734924025807461	1500.0	0.02032845145218345	0.06270973300534867	0.026831251690599262	0.11240507352838269	1500.0	0.47361521128179057	0.5888868156249728	0.46121764313867364	0.6865130317405823	1
spatialDLPFC::Br6432	primary_expansion	uot	0.25	2.0	R	I_EXPR	1500.0	0.9999244639664284	0.9966666666666666	0.0005255851765970978	0.008461749954127	0.00043899268147146566	0.9945695181263879	0.9998831992774646	1500.0	0.9951480547324688	0.9133333333333333	0.0014517503626277845	0.030201066078305028	0.0014055346405266933	0.9820797872347331	0.9859846533235112	1500.0	0.0551250193402963	0.10309118236824048	0.062107460818997526	0.14919043204093546	1500.0	0.04467277525118661	0.06513376227468312	0.04786379347885247	0.11666076519200619	1500.0	0.05518713784300209	0.10311694821063035	0.06221043208746184	0.14880377719319465	1500.0	0.0456620932245579	0.06586758295442596	0.0485866199249716	0.11086234475413169	1
spatialDLPFC::Br6432	primary_expansion	uot	0.25	2.0	R	I_SPATIAL	1500.0	0.45042456463313985	0.7733333333333333	0.018645247202938118	0.44428892602805664	0.014458537973568653	1.173841005192303	0.4569779581178814	1500.0	0.5903888526172679	0.4066666666666667	0.17800591107580876	0.3876104510056678	-0.26812066672065216	2.568786688537811	0.33492040240586074	1500.0	0.023391043163352967	0.03418524704193199	0.023434437748952652	0.06253834214832746	1500.0	0.2810579074383714	0.31334889298154217	0.28314607311976103	0.35613503557945325	1500.0	0.03770398694108074	0.06397707869098478	0.04196645099623132	0.10653097779961936	1500.0	0.4724193648612115	0.5840366909147856	0.4592386772774921	0.685167032848531	1
spatialDLPFC::Br6471	primary_expansion	uot	0.25	2.0	N	I_EXPR	1500.0	0.9893370388164617	0.9766666666666667	0.005390995537255188	0.12528834066100386	0.004558887400595495	1.0089876337665933	0.9912484578395426	1500.0	0.7729210439649085	0.5666666666666667	0.07180496046461951	0.36410320649621547	0.03439654735460857	0.6052241491016435	0.687744287438872	1500.0	0.029526790544364065	0.08381955953041266	0.03817949261651646	0.13132066901540024	1500.0	0.26564537970341484	0.3055342112867515	0.26901655116348455	0.4084388790541793	1500.0	0.03538783855881816	0.08859609216328737	0.043082697656303306	0.13609928378499034	1500.0	0.1971386277227395	0.22234057352255274	0.19721159069886507	0.29654169132303754	1
spatialDLPFC::Br6471	primary_expansion	uot	0.25	2.0	N	I_SPATIAL	1500.0	0.7291038867128385	0.7666666666666666	0.015228790732198925	0.5783465128880065	0.0011194005688793523	0.6882092874446996	0.7429856626291138	1500.0	0.39235633082503596	0.5066666666666666	0.17450311951040148	0.3956289183992864	0.07342432380818942	1.3668299676901587	0.16311283878024696	1500.0	0.02952679054454331	0.08381955953751871	0.03817949262199362	0.1313206690236604	1500.0	0.2656453796761107	0.30553421123344926	0.2690165511347068	0.4084388790769353	1500.0	0.020632558752050063	0.06285984420234499	0.02739950590391458	0.11416511270479604	1500.0	0.45317257936307564	0.5679288437121468	0.4410779120879956	0.6596335793881987	1
spatialDLPFC::Br6471	primary_expansion	uot	0.25	2.0	R	I_EXPR	1500.0	0.9997922274632123	0.9866666666666667	0.0005695141642163217	0.009614737051106614	0.00039873599444893563	0.9997804722919442	0.9995951251192292	1500.0	0.9924687984305771	0.9233333333333333	0.0036985882426280974	0.05316944343323313	2.632988228227324e-05	1.048416232148445	0.9835247312689881	1500.0	0.051450821718054235	0.10327312748385233	0.05889688901403785	0.14876767515846195	1500.0	0.05978044096488547	0.10311577942667952	0.06631609843542134	0.1813116883923241	1500.0	0.05172201890909878	0.10387755105331715	0.05928352843552109	0.1499712092864245	1500.0	0.06349161734554701	0.10767042443867172	0.06957464493141594	0.19164435301885144	1
spatialDLPFC::Br6471	primary_expansion	uot	0.25	2.0	R	I_SPATIAL	1500.0	0.22149090732929216	0.68	0.01828055285138903	0.45829871069943107	0.018316546080212808	0.9952163261865368	0.17585826204145472	1500.0	0.5067290821018143	0.46	0.18107021002826476	0.39759662407120555	-0.22392388140632324	2.4542004371833377	0.24755630645717025	1500.0	0.02185440801762116	0.027809247468179102	0.021688664305829955	0.042008643934932616	1500.0	0.2741967636707013	0.30492268325367117	0.2768050842562589	0.3585254166817492	1500.0	0.037360918871874926	0.057947314624878954	0.03988802849865332	0.08405923448430153	1500.0	0.47038976473186783	0.5793393448066466	0.4554118285416285	0.6633107247052091	1
spatialDLPFC::Br6522	primary_expansion	uot	0.25	2.0	N	I_EXPR	1500.0	0.964778851901712	0.9733333333333334	0.006537806898114499	0.13583715145614544	0.005847237207579445	1.0005479881560937	0.988555913429179	1500.0	0.6317648638954951	0.4033333333333333	0.0845052939582702	0.38888657497221923	0.04014632564820001	0.5870076716697562	0.4481779469749266	1500.0	0.024461528559566844	0.11008333388336355	0.04226946823502141	0.18678895729996214	1500.0	0.30010799399294236	0.33907473521677667	0.30180810784586865	0.43322578011216495	1500.0	0.03160811409035967	0.1147147142578885	0.04814844670047334	0.19580107007153702	1500.0	0.2171118645725958	0.25167214970805174	0.21730281388759842	0.3290930941351052	1
spatialDLPFC::Br6522	primary_expansion	uot	0.25	2.0	N	I_SPATIAL	1500.0	0.6383715708318094	0.8400000000000001	0.01680138997796131	0.4917200400366949	0.004711148446124879	0.7063734794644055	0.7826420677064208	1500.0	0.45406815914140414	0.48333333333333334	0.1830502034315014	0.3796789253560571	-0.010054503150651907	1.630598550783065	0.20901438394602972	1500.0	0.024461528560749082	0.11008333388542545	0.04226946824125835	0.1867889573125332	1500.0	0.30010799395946597	0.33907473520977316	0.30180810783075307	0.4332257802579764	1500.0	0.023118495803944025	0.08807142297817475	0.034537923954799654	0.15873994038996098	1500.0	0.4912219775373116	0.6154857669484772	0.48211349487286587	0.7236477376290089	1
spatialDLPFC::Br6522	primary_expansion	uot	0.25	2.0	R	I_EXPR	1500.0	0.9997936710194094	0.9866666666666667	0.000648905282492289	0.010163519839516117	0.0006279008515280788	0.9964285783297191	0.9997461800451956	1500.0	0.981530134013393	0.7866666666666666	0.0054282355223080146	0.06993062428804046	0.00882901634723024	0.9143586547548022	0.9452214400168688	1500.0	0.047340399843671666	0.1305254132691672	0.06354891113163097	0.20614161601957193	1500.0	0.07063152101142142	0.10758027169621617	0.07532956732937363	0.21193359439715437	1500.0	0.04761959439860796	0.13060881850115857	0.06394929566272624	0.20696717755817376	1500.0	0.07464949120709985	0.11036719437813391	0.07774452854185152	0.1974591451202481	1
spatialDLPFC::Br6522	primary_expansion	uot	0.25	2.0	R	I_SPATIAL	1500.0	0.3623390605951381	0.5366666666666666	0.019283877090040154	0.45896005637979526	0.019340019105069255	0.9907397923384074	0.238957664525545	1500.0	0.7181482302881024	0.5333333333333333	0.18190930392626903	0.3889407097239991	-0.6544688613847278	3.8909352841934526	0.4617928490155626	1500.0	0.023441637973283865	0.031291149355333614	0.022888537096431738	0.04609146187901546	1500.0	0.28611659024947045	0.3137370498011841	0.2884303037988875	0.353968081419772	1500.0	0.03869183190729296	0.06378000319979596	0.04201643151186006	0.09118858630163815	1500.0	0.48179976360055715	0.5993892627839257	0.46770401203546774	0.6878664427581598	1
spatialDLPFC::Br8325	primary_expansion	uot	0.25	2.0	N	I_EXPR	1500.0	0.9963056463580651	0.9733333333333334	0.005980690906028544	0.1346711868792662	0.0053333641028102076	1.0121998935107157	0.9913322254663015	1500.0	0.7988467532652238	0.5133333333333333	0.07819320326989213	0.3757413480341132	0.04655671006796186	0.5642676479460378	0.6532296448167131	1500.0	0.03418946382768701	0.07477933564216971	0.03860771266145509	0.1175436503291896	1500.0	0.28433848671776785	0.3272470361950889	0.2862970096118831	0.4112080991357846	1500.0	0.03998690754281582	0.08077383349724404	0.04441060701612094	0.12561228683582962	1500.0	0.20836478518588356	0.237136392927488	0.20810380634199088	0.2851887297767489	1
spatialDLPFC::Br8325	primary_expansion	uot	0.25	2.0	N	I_SPATIAL	1500.0	0.6955266664562962	0.7333333333333333	0.01668072164386352	0.6928751592751861	-0.001926255100569141	0.683285056272319	0.6490942854480793	1500.0	0.27728776235011665	0.2733333333333333	0.18087786135074863	0.3890790973735123	0.1997701602210885	0.9259036263184506	0.08500257687164953	1500.0	0.03418946383726306	0.07477933565446623	0.03860771266838278	0.11754365034534105	1500.0	0.2843384866973889	0.32724703618003914	0.2862970095911148	0.41120809921211654	1500.0	0.018958894076641673	0.056632750578015284	0.024472413214289303	0.09671891843271574	1500.0	0.4801702711195827	0.5864434329106984	0.4648687560922914	0.6828506005595447	1
spatialDLPFC::Br8325	primary_expansion	uot	0.25	2.0	R	I_EXPR	1500.0	0.9999681262080562	0.99	0.00024076335274296574	0.003942740749217834	0.00027052051720629223	0.9978694962827884	0.9998689355613501	1500.0	0.995620678942524	0.9166666666666667	0.0013432916177027869	0.027084378573878486	0.002262387125883316	0.9668797054756102	0.9864310364932518	1500.0	0.05588940512168518	0.09748178830911211	0.060927631235682574	0.13969148923304264	1500.0	0.04428408835899469	0.06580390681339993	0.04900775092097672	0.14944267440779574	1500.0	0.05594169418119062	0.09780750022040949	0.0610682699673983	0.1398234532736964	1500.0	0.04513027682829225	0.06748142236726444	0.04964309162021833	0.14199665748063373	1
spatialDLPFC::Br8325	primary_expansion	uot	0.25	2.0	R	I_SPATIAL	1500.0	0.19949121755165228	0.5933333333333333	0.0188883326526847	0.45584965636775415	0.019577749919362918	0.966340921870249	0.18677141202424608	1500.0	0.33973591632707395	0.2733333333333333	0.18250991070106903	0.3945658611093503	0.09905165009405559	1.288051483436061	0.1215297526110567	1500.0	0.021885153458292356	0.02993262413695092	0.02261753560522953	0.048105520406556426	1500.0	0.2798611498534262	0.3201677541132454	0.282208717921821	0.36801543720642815	1500.0	0.03903147999879572	0.05915132322785447	0.041434825357940526	0.09757315161047778	1500.0	0.4784694608318145	0.5871537462678991	0.46255241553688853	0.6750304669760809	1
spatialDLPFC::Br8492	primary_expansion	uot	0.25	2.0	N	I_EXPR	1500.0	0.9954530379791281	0.9666666666666667	0.006130945840853471	0.14142057367592473	0.006594661279895895	0.9867002471207311	0.9924206128160793	1500.0	0.5981439689528751	0.3733333333333333	0.0812178158664617	0.3883370671043722	0.06636285705202957	0.49173375114767615	0.378288700563292	1500.0	0.03462803090674065	0.06453788956004419	0.03725282304419002	0.10840326592269565	1500.0	0.28838042876305797	0.3201160033152739	0.29036083830094034	0.36493696555351307	1500.0	0.04051721331687766	0.07027614304289743	0.043351689458185794	0.11468247620289675	1500.0	0.2086670693895375	0.23285567560377599	0.20914302243447858	0.2664181647652464	1
spatialDLPFC::Br8492	primary_expansion	uot	0.25	2.0	N	I_SPATIAL	1500.0	0.6702656970069765	0.6533333333333333	0.016470583109647597	0.7404152988926105	0.00017003438131421242	0.6075639965253254	0.5529927670684123	1500.0	0.6321241973885322	0.5533333333333332	0.1793061030262571	0.3843952598070761	-0.38810890760940275	2.9430834367767433	0.3613579658159624	1500.0	0.034628030908981616	0.06453788956847126	0.03725282305190119	0.10840326594273811	1500.0	0.28838042873540976	0.3201160032270575	0.290360838278626	0.3649369655249646	1500.0	0.01993617754746281	0.04565269858272099	0.022805081492276724	0.08370499949842666	1500.0	0.4793848501467781	0.5984531590843583	0.4664466413823679	0.69941449390507	1
spatialDLPFC::Br8492	primary_expansion	uot	0.25	2.0	R	I_EXPR	1500.0	0.9999928799968357	0.9966666666666666	0.00011449289117810787	0.0019204844919439453	0.0003523549156553315	0.9952912714953726	0.999987450269475	1500.0	0.9959028710679427	0.9299999999999999	0.0005283414725932057	0.012610131160431366	0.0009887214497644905	0.9841745067199225	0.9903360603161591	1500.0	0.05651093089802475	0.08588519152034776	0.05952620080111305	0.13006059739801107	1500.0	0.0401310595368357	0.04896227522729102	0.04158332248302929	0.07872173652702805	1500.0	0.05656677329197756	0.0858902805126753	0.059598261667611736	0.1300302117140561	1500.0	0.04041282471618409	0.049508726167225084	0.041911103187347594	0.07683667554882882	1
spatialDLPFC::Br8492	primary_expansion	uot	0.25	2.0	R	I_SPATIAL	1500.0	0.017655602513601112	0.42000000000000004	0.01917418502470572	0.46327968975682776	0.026255698801501318	0.6774502080485441	0.048259695244550205	1500.0	0.6819148524066012	0.6033333333333333	0.18079683578523714	0.38937749215174555	-0.5604388506282403	3.5760592561255238	0.4212201752915312	1500.0	0.021941284913972917	0.02732715756636296	0.022335847737484378	0.03598674951269808	1500.0	0.28386732538827875	0.31354139634711076	0.28655744835386926	0.3452613417224719	1500.0	0.039220372040368476	0.059527554917469236	0.04138737390791936	0.08055847639738797	1500.0	0.47969651412055797	0.5966339370305991	0.46431879621806227	0.6930227484504998	1
spatialDLPFC::Br8667	primary_expansion	uot	0.25	2.0	N	I_EXPR	1500.0	0.9841039129350725	0.9766666666666667	0.005957384401940139	0.12514109781802585	0.0049535962078356924	1.0065393195913523	0.9912121347795364	1500.0	0.6136659669626521	0.38	0.07927924356405514	0.3832251358508767	0.04725199353024474	0.5577622013760573	0.4450274176107232	1500.0	0.03184443390861644	0.09246936128745871	0.0426419737702962	0.16187663891304	1500.0	0.28449977238093627	0.3216338918664333	0.2861633721431561	0.3749284775663599	1500.0	0.0379638221907951	0.09751678904636728	0.047898556070483864	0.16710598050308484	1500.0	0.20596562217427927	0.2365098565360401	0.206884128579101	0.2761309135658182	1
spatialDLPFC::Br8667	primary_expansion	uot	0.25	2.0	N	I_SPATIAL	1500.0	0.6851811649694067	0.8233333333333334	0.01605576217720025	0.5311730325206608	-5.241250642368765e-05	0.7473770331819637	0.7400968244582091	1500.0	0.3452854459046426	0.33333333333333337	0.1820196450447013	0.39110927525644823	0.06382983967959445	1.4031200406385715	0.11719614686864349	1500.0	0.03184443391606746	0.09246936129736763	0.042641973776862116	0.16187663893809892	1500.0	0.28449977237695395	0.3216338917897894	0.2861633721133321	0.3749284775568938	1500.0	0.02290651681151916	0.07566652389291015	0.03182788130555487	0.13451893921645147	1500.0	0.4752535765532817	0.604886546307152	0.46539262585923624	0.7004662049700734	1
spatialDLPFC::Br8667	primary_expansion	uot	0.25	2.0	R	I_EXPR	1500.0	0.9998724906099958	0.99	0.0007949675929954212	0.012448662449059397	0.00034517253478693043	0.9974580809764763	0.9997971010179775	1500.0	0.9916042789352351	0.8966666666666667	0.002479377503265056	0.04315437823740753	0.004380316837361202	0.9421572858421745	0.9745508741838903	1500.0	0.05461700490062744	0.11473775722004496	0.0638609745426478	0.17878507189102733	1500.0	0.05196125345781314	0.07951568443464213	0.0567687471849334	0.16769348680617238	1500.0	0.05473370765445054	0.11454152779577777	0.06404019997689189	0.17907259406865966	1500.0	0.05416058030784911	0.0806993435888561	0.058056156802363604	0.15406047585965754	1
spatialDLPFC::Br8667	primary_expansion	uot	0.25	2.0	R	I_SPATIAL	1500.0	0.37295766087007154	0.53	0.018952126793893832	0.4538610638814469	0.022471405589718694	0.8412287675403599	0.2637683266502536	1500.0	0.42850821889254176	0.3733333333333333	0.1826726551154071	0.39551048379122095	-0.12436742644920999	2.0781701021793326	0.18192693908266222	1500.0	0.02219496315683918	0.03480721284224908	0.02292588016840868	0.05305728067351358	1500.0	0.2804058596575124	0.31217837233793966	0.28211476906495303	0.361983951158966	1500.0	0.03905616524684939	0.06207575539688265	0.04175747083828227	0.10017852164975281	1500.0	0.47190958320554777	0.6021482681309889	0.4618658770575187	0.6939028572173412	1
