dataset	pair_id	biological_pair_id	independent_unit_id	direction	method	representation_features	model	ridge_alpha	fold	strategy	coverage	repeat	source_ids_sha256	n_train_available	n_train_selected	n_test	training_positive_precision	top1	top5	top10	mean_reciprocal_rank	median_true_rank	region_label_accuracy	true_pair_cosine
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED__reverse	HER2ST_E1_CONTROLLED	HER2ST::E	reverse	uot	cost_features_500	multioutput_ridge	1.0	2	random_gate	0.8	3	4200b19feba48abb9b8694b402d585eaf1567c673ebcad0d1f3ab532703e76a4	332	266	95	0.868421052631579	0.0	0.0	0.0	0.002727104989946442	422.0	0.21052631578947367	0.6884980311259955
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED__reverse	HER2ST_E1_CONTROLLED	HER2ST::E	reverse	uot	cost_features_500	multioutput_ridge	1.0	2	random_gate	0.8	4	4200b19feba48abb9b8694b402d585eaf1567c673ebcad0d1f3ab532703e76a4	332	266	95	0.8947368421052632	0.0	0.0	0.0	0.0027385376130163682	421.0	0.2736842105263158	0.6889531672181091
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED__reverse	HER2ST_E1_CONTROLLED	HER2ST::E	reverse	uot	cost_features_500	multioutput_ridge	1.0	3	identity_no_training	0.0	0	4200b19feba48abb9b8694b402d585eaf1567c673ebcad0d1f3ab532703e76a4	334	0	93		1.0	1.0	1.0	1.0	1.0	1.0	0.3943156261019013
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED__reverse	HER2ST_E1_CONTROLLED	HER2ST::E	reverse	uot	cost_features_500	multioutput_ridge	1.0	3	all_top1	1.0	0	4200b19feba48abb9b8694b402d585eaf1567c673ebcad0d1f3ab532703e76a4	334	334	93	0.8143712574850299	0.0	0.0	0.0	0.004974522239518215	292.0	0.16129032258064516	0.7409033208820645
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED__reverse	HER2ST_E1_CONTROLLED	HER2ST::E	reverse	uot	cost_features_500	multioutput_ridge	1.0	3	max_probability_gate	0.8	0	4200b19feba48abb9b8694b402d585eaf1567c673ebcad0d1f3ab532703e76a4	334	268	93	0.8059701492537313	0.0	0.0	0.0	0.004780719688030728	290.0	0.17204301075268819	0.7397590314177527
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED__reverse	HER2ST_E1_CONTROLLED	HER2ST::E	reverse	uot	cost_features_500	multioutput_ridge	1.0	3	top2_margin_gate	0.8	0	4200b19feba48abb9b8694b402d585eaf1567c673ebcad0d1f3ab532703e76a4	334	268	93	0.9514925373134329	0.0	0.0	0.0	0.0045990622089886225	300.0	0.0967741935483871	0.7398926053908066
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED__reverse	HER2ST_E1_CONTROLLED	HER2ST::E	reverse	uot	cost_features_500	multioutput_ridge	1.0	3	oracle_truth	0.8	0	4200b19feba48abb9b8694b402d585eaf1567c673ebcad0d1f3ab532703e76a4	334	268	93	1.0	0.0	0.0	0.0	0.004482419977512377	300.0	0.07526881720430108	0.740333936146508
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED__reverse	HER2ST_E1_CONTROLLED	HER2ST::E	reverse	uot	cost_features_500	multioutput_ridge	1.0	3	random_gate	0.8	0	4200b19feba48abb9b8694b402d585eaf1567c673ebcad0d1f3ab532703e76a4	334	268	93	0.8059701492537313	0.0	0.0	0.0	0.004633129396333291	293.0	0.07526881720430108	0.7392489625701412
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED__reverse	HER2ST_E1_CONTROLLED	HER2ST::E	reverse	uot	cost_features_500	multioutput_ridge	1.0	3	random_gate	0.8	1	4200b19feba48abb9b8694b402d585eaf1567c673ebcad0d1f3ab532703e76a4	334	268	93	0.8208955223880597	0.0	0.0	0.0	0.0045165586637653165	291.0	0.0967741935483871	0.7386614997487382
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED__reverse	HER2ST_E1_CONTROLLED	HER2ST::E	reverse	uot	cost_features_500	multioutput_ridge	1.0	3	random_gate	0.8	2	4200b19feba48abb9b8694b402d585eaf1567c673ebcad0d1f3ab532703e76a4	334	268	93	0.8171641791044776	0.0	0.0	0.0	0.004634733513012867	295.0	0.11827956989247312	0.7395384280236617
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED__reverse	HER2ST_E1_CONTROLLED	HER2ST::E	reverse	uot	cost_features_500	multioutput_ridge	1.0	3	random_gate	0.8	3	4200b19feba48abb9b8694b402d585eaf1567c673ebcad0d1f3ab532703e76a4	334	268	93	0.8059701492537313	0.0	0.0	0.0	0.004855461496679889	298.0	0.10752688172043011	0.7392163748932002
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED__reverse	HER2ST_E1_CONTROLLED	HER2ST::E	reverse	uot	cost_features_500	multioutput_ridge	1.0	3	random_gate	0.8	4	4200b19feba48abb9b8694b402d585eaf1567c673ebcad0d1f3ab532703e76a4	334	268	93	0.8171641791044776	0.0	0.0	0.0	0.004737229639245155	299.0	0.1935483870967742	0.7391254658654279
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED__reverse	HER2ST_E1_CONTROLLED	HER2ST::E	reverse	uot	cost_features_500	multioutput_ridge	1.0	4	identity_no_training	0.0	0	4200b19feba48abb9b8694b402d585eaf1567c673ebcad0d1f3ab532703e76a4	354	0	73		1.0	1.0	1.0	1.0	1.0	1.0	0.3905775880071249
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED__reverse	HER2ST_E1_CONTROLLED	HER2ST::E	reverse	uot	cost_features_500	multioutput_ridge	1.0	4	all_top1	1.0	0	4200b19feba48abb9b8694b402d585eaf1567c673ebcad0d1f3ab532703e76a4	354	354	73	0.8135593220338984	0.0	0.0	0.0	0.004236834265312892	303.0	0.6986301369863014	0.7551982322041947
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED__reverse	HER2ST_E1_CONTROLLED	HER2ST::E	reverse	uot	cost_features_500	multioutput_ridge	1.0	4	max_probability_gate	0.8	0	4200b19feba48abb9b8694b402d585eaf1567c673ebcad0d1f3ab532703e76a4	354	284	73	0.8098591549295775	0.0	0.0	0.0	0.004045924101057565	311.0	0.7397260273972602	0.7530451270190086
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED__reverse	HER2ST_E1_CONTROLLED	HER2ST::E	reverse	uot	cost_features_500	multioutput_ridge	1.0	4	top2_margin_gate	0.8	0	4200b19feba48abb9b8694b402d585eaf1567c673ebcad0d1f3ab532703e76a4	354	284	73	0.9507042253521126	0.0	0.0	0.0	0.00430571551359491	302.0	0.7808219178082192	0.7561757278341009
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED__reverse	HER2ST_E1_CONTROLLED	HER2ST::E	reverse	uot	cost_features_500	multioutput_ridge	1.0	4	oracle_truth	0.8	0	4200b19feba48abb9b8694b402d585eaf1567c673ebcad0d1f3ab532703e76a4	354	284	73	1.0	0.0	0.0	0.0	0.0044698967072311305	298.0	0.8356164383561644	0.7576944767421147
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED__reverse	HER2ST_E1_CONTROLLED	HER2ST::E	reverse	uot	cost_features_500	multioutput_ridge	1.0	4	random_gate	0.8	0	4200b19feba48abb9b8694b402d585eaf1567c673ebcad0d1f3ab532703e76a4	354	284	73	0.823943661971831	0.0	0.0	0.0	0.004088508523731328	315.0	0.6986301369863014	0.7538338805988388
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED__reverse	HER2ST_E1_CONTROLLED	HER2ST::E	reverse	uot	cost_features_500	multioutput_ridge	1.0	4	random_gate	0.8	1	4200b19feba48abb9b8694b402d585eaf1567c673ebcad0d1f3ab532703e76a4	354	284	73	0.823943661971831	0.0	0.0	0.0	0.004172424848684079	308.0	0.6712328767123288	0.754536451215819
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED__reverse	HER2ST_E1_CONTROLLED	HER2ST::E	reverse	uot	cost_features_500	multioutput_ridge	1.0	4	random_gate	0.8	2	4200b19feba48abb9b8694b402d585eaf1567c673ebcad0d1f3ab532703e76a4	354	284	73	0.8098591549295775	0.0	0.0	0.0	0.004134761206074211	308.0	0.6986301369863014	0.7542404264660754
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED__reverse	HER2ST_E1_CONTROLLED	HER2ST::E	reverse	uot	cost_features_500	multioutput_ridge	1.0	4	random_gate	0.8	3	4200b19feba48abb9b8694b402d585eaf1567c673ebcad0d1f3ab532703e76a4	354	284	73	0.8133802816901409	0.0	0.0	0.0	0.004058813087664331	307.0	0.8082191780821918	0.7537004246961374
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED__reverse	HER2ST_E1_CONTROLLED	HER2ST::E	reverse	uot	cost_features_500	multioutput_ridge	1.0	4	random_gate	0.8	4	4200b19feba48abb9b8694b402d585eaf1567c673ebcad0d1f3ab532703e76a4	354	284	73	0.795774647887324	0.0	0.0	0.0	0.004066474788528924	307.0	0.7123287671232876	0.7533172575779999
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED__reverse	HER2ST_E1_CONTROLLED	HER2ST::E	reverse	row_softmax	cost_features_500	multioutput_ridge	1.0	0	identity_no_training	0.0	0	4200b19feba48abb9b8694b402d585eaf1567c673ebcad0d1f3ab532703e76a4	347	0	80		0.975	1.0	1.0	0.9875	1.0	0.975	0.38675543565816617
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED__reverse	HER2ST_E1_CONTROLLED	HER2ST::E	reverse	row_softmax	cost_features_500	multioutput_ridge	1.0	0	all_top1	1.0	0	4200b19feba48abb9b8694b402d585eaf1567c673ebcad0d1f3ab532703e76a4	347	347	80	0.9711815561959655	0.0	0.025	0.025	0.01890913997617432	155.0	0.4625	0.8059772999850001
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED__reverse	HER2ST_E1_CONTROLLED	HER2ST::E	reverse	row_softmax	cost_features_500	multioutput_ridge	1.0	0	max_probability_gate	0.8	0	4200b19feba48abb9b8694b402d585eaf1567c673ebcad0d1f3ab532703e76a4	347	278	80	0.9640287769784173	0.0	0.025	0.025	0.018474749748972192	162.5	0.4875	0.8055193842752004
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED__reverse	HER2ST_E1_CONTROLLED	HER2ST::E	reverse	row_softmax	cost_features_500	multioutput_ridge	1.0	0	top2_margin_gate	0.8	0	4200b19feba48abb9b8694b402d585eaf1567c673ebcad0d1f3ab532703e76a4	347	278	80	1.0	0.0	0.025	0.025	0.01713912850928743	151.5	0.2875	0.8047227600705309
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED__reverse	HER2ST_E1_CONTROLLED	HER2ST::E	reverse	row_softmax	cost_features_500	multioutput_ridge	1.0	0	oracle_truth	0.8	0	4200b19feba48abb9b8694b402d585eaf1567c673ebcad0d1f3ab532703e76a4	347	278	80	1.0	0.0	0.025	0.025	0.01759955404028642	159.0	0.3375	0.8051760594764754
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED__reverse	HER2ST_E1_CONTROLLED	HER2ST::E	reverse	row_softmax	cost_features_500	multioutput_ridge	1.0	0	random_gate	0.8	0	4200b19feba48abb9b8694b402d585eaf1567c673ebcad0d1f3ab532703e76a4	347	278	80	0.9748201438848921	0.0	0.025	0.025	0.018638509153148963	158.0	0.3875	0.8054997945052416
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED__reverse	HER2ST_E1_CONTROLLED	HER2ST::E	reverse	row_softmax	cost_features_500	multioutput_ridge	1.0	0	random_gate	0.8	1	4200b19feba48abb9b8694b402d585eaf1567c673ebcad0d1f3ab532703e76a4	347	278	80	0.9748201438848921	0.0	0.025	0.025	0.01835379286860212	163.5	0.4125	0.8050100913713463
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED__reverse	HER2ST_E1_CONTROLLED	HER2ST::E	reverse	row_softmax	cost_features_500	multioutput_ridge	1.0	0	random_gate	0.8	2	4200b19feba48abb9b8694b402d585eaf1567c673ebcad0d1f3ab532703e76a4	347	278	80	0.9712230215827338	0.0	0.025	0.025	0.018439615760482555	159.0	0.4375	0.80509870958046
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED__reverse	HER2ST_E1_CONTROLLED	HER2ST::E	reverse	row_softmax	cost_features_500	multioutput_ridge	1.0	0	random_gate	0.8	3	4200b19feba48abb9b8694b402d585eaf1567c673ebcad0d1f3ab532703e76a4	347	278	80	0.9712230215827338	0.0	0.025	0.025	0.01839537858448765	159.0	0.375	0.8051661695284178
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED__reverse	HER2ST_E1_CONTROLLED	HER2ST::E	reverse	row_softmax	cost_features_500	multioutput_ridge	1.0	0	random_gate	0.8	4	4200b19feba48abb9b8694b402d585eaf1567c673ebcad0d1f3ab532703e76a4	347	278	80	0.9712230215827338	0.0	0.025	0.025	0.018415520648376545	161.0	0.4125	0.8053161912367518
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED__reverse	HER2ST_E1_CONTROLLED	HER2ST::E	reverse	row_softmax	cost_features_500	multioutput_ridge	1.0	1	identity_no_training	0.0	0	4200b19feba48abb9b8694b402d585eaf1567c673ebcad0d1f3ab532703e76a4	341	0	86		1.0	1.0	1.0	1.0	1.0	1.0	0.38801597929242077
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED__reverse	HER2ST_E1_CONTROLLED	HER2ST::E	reverse	row_softmax	cost_features_500	multioutput_ridge	1.0	1	all_top1	1.0	0	4200b19feba48abb9b8694b402d585eaf1567c673ebcad0d1f3ab532703e76a4	341	341	86	0.9970674486803519	0.0	0.023255813953488372	0.05813953488372093	0.02119427722594717	178.0	0.5813953488372093	0.792709600704234
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED__reverse	HER2ST_E1_CONTROLLED	HER2ST::E	reverse	row_softmax	cost_features_500	multioutput_ridge	1.0	1	max_probability_gate	0.8	0	4200b19feba48abb9b8694b402d585eaf1567c673ebcad0d1f3ab532703e76a4	341	273	86	0.9963369963369964	0.0	0.023255813953488372	0.05813953488372093	0.020150663217320564	191.5	0.5813953488372093	0.7904345325090126
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED__reverse	HER2ST_E1_CONTROLLED	HER2ST::E	reverse	row_softmax	cost_features_500	multioutput_ridge	1.0	1	top2_margin_gate	0.8	0	4200b19feba48abb9b8694b402d585eaf1567c673ebcad0d1f3ab532703e76a4	341	273	86	1.0	0.0	0.023255813953488372	0.05813953488372093	0.02065997863935718	187.0	0.5930232558139535	0.791495784014091
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED__reverse	HER2ST_E1_CONTROLLED	HER2ST::E	reverse	row_softmax	cost_features_500	multioutput_ridge	1.0	1	oracle_truth	0.8	0	4200b19feba48abb9b8694b402d585eaf1567c673ebcad0d1f3ab532703e76a4	341	273	86	1.0	0.0	0.023255813953488372	0.05813953488372093	0.0203229601104266	186.5	0.5930232558139535	0.7914969785668956
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED__reverse	HER2ST_E1_CONTROLLED	HER2ST::E	reverse	row_softmax	cost_features_500	multioutput_ridge	1.0	1	random_gate	0.8	0	4200b19feba48abb9b8694b402d585eaf1567c673ebcad0d1f3ab532703e76a4	341	273	86	0.9963369963369964	0.0	0.023255813953488372	0.046511627906976744	0.01904793240320846	196.0	0.5930232558139535	0.7908721971430626
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED__reverse	HER2ST_E1_CONTROLLED	HER2ST::E	reverse	row_softmax	cost_features_500	multioutput_ridge	1.0	1	random_gate	0.8	1	4200b19feba48abb9b8694b402d585eaf1567c673ebcad0d1f3ab532703e76a4	341	273	86	0.9963369963369964	0.0	0.023255813953488372	0.05813953488372093	0.02080098389911187	186.5	0.5813953488372093	0.7914789397255659
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED__reverse	HER2ST_E1_CONTROLLED	HER2ST::E	reverse	row_softmax	cost_features_500	multioutput_ridge	1.0	1	random_gate	0.8	2	4200b19feba48abb9b8694b402d585eaf1567c673ebcad0d1f3ab532703e76a4	341	273	86	0.9963369963369964	0.0	0.023255813953488372	0.05813953488372093	0.02023078582697846	188.0	0.5813953488372093	0.7911753107140664
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED__reverse	HER2ST_E1_CONTROLLED	HER2ST::E	reverse	row_softmax	cost_features_500	multioutput_ridge	1.0	1	random_gate	0.8	3	4200b19feba48abb9b8694b402d585eaf1567c673ebcad0d1f3ab532703e76a4	341	273	86	0.9963369963369964	0.0	0.023255813953488372	0.046511627906976744	0.02005289963668652	187.0	0.5930232558139535	0.790780396908445
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED__reverse	HER2ST_E1_CONTROLLED	HER2ST::E	reverse	row_softmax	cost_features_500	multioutput_ridge	1.0	1	random_gate	0.8	4	4200b19feba48abb9b8694b402d585eaf1567c673ebcad0d1f3ab532703e76a4	341	273	86	0.9963369963369964	0.0	0.023255813953488372	0.046511627906976744	0.02012773148278271	190.0	0.5813953488372093	0.7914188878051254
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED__reverse	HER2ST_E1_CONTROLLED	HER2ST::E	reverse	row_softmax	cost_features_500	multioutput_ridge	1.0	2	identity_no_training	0.0	0	4200b19feba48abb9b8694b402d585eaf1567c673ebcad0d1f3ab532703e76a4	332	0	95		1.0	1.0	1.0	1.0	1.0	1.0	0.38482477985699726
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED__reverse	HER2ST_E1_CONTROLLED	HER2ST::E	reverse	row_softmax	cost_features_500	multioutput_ridge	1.0	2	all_top1	1.0	0	4200b19feba48abb9b8694b402d585eaf1567c673ebcad0d1f3ab532703e76a4	332	332	95	0.9668674698795181	0.0	0.0	0.0	0.002816050087264766	415.0	0.2736842105263158	0.6914411481572373
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED__reverse	HER2ST_E1_CONTROLLED	HER2ST::E	reverse	row_softmax	cost_features_500	multioutput_ridge	1.0	2	max_probability_gate	0.8	0	4200b19feba48abb9b8694b402d585eaf1567c673ebcad0d1f3ab532703e76a4	332	266	95	0.9624060150375939	0.0	0.0	0.0	0.002747446281455271	419.0	0.28421052631578947	0.6888252881764794
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED__reverse	HER2ST_E1_CONTROLLED	HER2ST::E	reverse	row_softmax	cost_features_500	multioutput_ridge	1.0	2	top2_margin_gate	0.8	0	4200b19feba48abb9b8694b402d585eaf1567c673ebcad0d1f3ab532703e76a4	332	266	95	1.0	0.0	0.0	0.0	0.0027913185470614843	419.0	0.2	0.6910796228266174
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED__reverse	HER2ST_E1_CONTROLLED	HER2ST::E	reverse	row_softmax	cost_features_500	multioutput_ridge	1.0	2	oracle_truth	0.8	0	4200b19feba48abb9b8694b402d585eaf1567c673ebcad0d1f3ab532703e76a4	332	266	95	1.0	0.0	0.0	0.0	0.0027744268260125496	422.0	0.21052631578947367	0.6901873393677046
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED__reverse	HER2ST_E1_CONTROLLED	HER2ST::E	reverse	row_softmax	cost_features_500	multioutput_ridge	1.0	2	random_gate	0.8	0	4200b19feba48abb9b8694b402d585eaf1567c673ebcad0d1f3ab532703e76a4	332	266	95	0.9661654135338346	0.0	0.0	0.0	0.0027641892696403806	420.0	0.25263157894736843	0.6894785820377799
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED__reverse	HER2ST_E1_CONTROLLED	HER2ST::E	reverse	row_softmax	cost_features_500	multioutput_ridge	1.0	2	random_gate	0.8	1	4200b19feba48abb9b8694b402d585eaf1567c673ebcad0d1f3ab532703e76a4	332	266	95	0.9624060150375939	0.0	0.0	0.0	0.0027574910606302295	421.0	0.3473684210526316	0.6891558309024193
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED__reverse	HER2ST_E1_CONTROLLED	HER2ST::E	reverse	row_softmax	cost_features_500	multioutput_ridge	1.0	2	random_gate	0.8	2	4200b19feba48abb9b8694b402d585eaf1567c673ebcad0d1f3ab532703e76a4	332	266	95	0.9699248120300752	0.0	0.0	0.0	0.002743385818871407	422.0	0.2631578947368421	0.6891005651815622
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED__reverse	HER2ST_E1_CONTROLLED	HER2ST::E	reverse	row_softmax	cost_features_500	multioutput_ridge	1.0	2	random_gate	0.8	3	4200b19feba48abb9b8694b402d585eaf1567c673ebcad0d1f3ab532703e76a4	332	266	95	0.9661654135338346	0.0	0.0	0.0	0.0027525075794494007	419.0	0.21052631578947367	0.6892699595937702
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED__reverse	HER2ST_E1_CONTROLLED	HER2ST::E	reverse	row_softmax	cost_features_500	multioutput_ridge	1.0	2	random_gate	0.8	4	4200b19feba48abb9b8694b402d585eaf1567c673ebcad0d1f3ab532703e76a4	332	266	95	0.9699248120300752	0.0	0.0	0.0	0.002771082684603094	418.0	0.3473684210526316	0.6894001723852767
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED__reverse	HER2ST_E1_CONTROLLED	HER2ST::E	reverse	row_softmax	cost_features_500	multioutput_ridge	1.0	3	identity_no_training	0.0	0	4200b19feba48abb9b8694b402d585eaf1567c673ebcad0d1f3ab532703e76a4	334	0	93		1.0	1.0	1.0	1.0	1.0	1.0	0.3943156261019013
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED__reverse	HER2ST_E1_CONTROLLED	HER2ST::E	reverse	row_softmax	cost_features_500	multioutput_ridge	1.0	3	all_top1	1.0	0	4200b19feba48abb9b8694b402d585eaf1567c673ebcad0d1f3ab532703e76a4	334	334	93	0.9670658682634731	0.0	0.0	0.0	0.004863040408280127	294.0	0.1935483870967742	0.7420176485160626
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED__reverse	HER2ST_E1_CONTROLLED	HER2ST::E	reverse	row_softmax	cost_features_500	multioutput_ridge	1.0	3	max_probability_gate	0.8	0	4200b19feba48abb9b8694b402d585eaf1567c673ebcad0d1f3ab532703e76a4	334	268	93	0.9589552238805971	0.0	0.0	0.0	0.0048272343687826786	292.0	0.20430107526881722	0.7408153785364755
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED__reverse	HER2ST_E1_CONTROLLED	HER2ST::E	reverse	row_softmax	cost_features_500	multioutput_ridge	1.0	3	top2_margin_gate	0.8	0	4200b19feba48abb9b8694b402d585eaf1567c673ebcad0d1f3ab532703e76a4	334	268	93	1.0	0.0	0.0	0.0	0.004424264683039715	299.0	0.053763440860215055	0.7396081555457937
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED__reverse	HER2ST_E1_CONTROLLED	HER2ST::E	reverse	row_softmax	cost_features_500	multioutput_ridge	1.0	3	oracle_truth	0.8	0	4200b19feba48abb9b8694b402d585eaf1567c673ebcad0d1f3ab532703e76a4	334	268	93	1.0	0.0	0.0	0.0	0.004447033095121781	293.0	0.11827956989247312	0.7395980016754199
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED__reverse	HER2ST_E1_CONTROLLED	HER2ST::E	reverse	row_softmax	cost_features_500	multioutput_ridge	1.0	3	random_gate	0.8	0	4200b19feba48abb9b8694b402d585eaf1567c673ebcad0d1f3ab532703e76a4	334	268	93	0.9738805970149254	0.0	0.0	0.0	0.0043574174820844155	296.0	0.20430107526881722	0.7396060825738191
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED__reverse	HER2ST_E1_CONTROLLED	HER2ST::E	reverse	row_softmax	cost_features_500	multioutput_ridge	1.0	3	random_gate	0.8	1	4200b19feba48abb9b8694b402d585eaf1567c673ebcad0d1f3ab532703e76a4	334	268	93	0.9664179104477612	0.0	0.0	0.0	0.004479851298045163	299.0	0.1935483870967742	0.7397923350275283
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED__reverse	HER2ST_E1_CONTROLLED	HER2ST::E	reverse	row_softmax	cost_features_500	multioutput_ridge	1.0	3	random_gate	0.8	2	4200b19feba48abb9b8694b402d585eaf1567c673ebcad0d1f3ab532703e76a4	334	268	93	0.9664179104477612	0.0	0.0	0.0	0.004592069239449833	304.0	0.13978494623655913	0.7397243858741315
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED__reverse	HER2ST_E1_CONTROLLED	HER2ST::E	reverse	row_softmax	cost_features_500	multioutput_ridge	1.0	3	random_gate	0.8	3	4200b19feba48abb9b8694b402d585eaf1567c673ebcad0d1f3ab532703e76a4	334	268	93	0.9701492537313433	0.0	0.0	0.0	0.004555198723090881	308.0	0.13978494623655913	0.7406154265322957
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED__reverse	HER2ST_E1_CONTROLLED	HER2ST::E	reverse	row_softmax	cost_features_500	multioutput_ridge	1.0	3	random_gate	0.8	4	4200b19feba48abb9b8694b402d585eaf1567c673ebcad0d1f3ab532703e76a4	334	268	93	0.9664179104477612	0.0	0.0	0.0	0.0046641424363575035	304.0	0.23655913978494625	0.7405901895270532
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED__reverse	HER2ST_E1_CONTROLLED	HER2ST::E	reverse	row_softmax	cost_features_500	multioutput_ridge	1.0	4	identity_no_training	0.0	0	4200b19feba48abb9b8694b402d585eaf1567c673ebcad0d1f3ab532703e76a4	354	0	73		1.0	1.0	1.0	1.0	1.0	1.0	0.3905775880071249
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED__reverse	HER2ST_E1_CONTROLLED	HER2ST::E	reverse	row_softmax	cost_features_500	multioutput_ridge	1.0	4	all_top1	1.0	0	4200b19feba48abb9b8694b402d585eaf1567c673ebcad0d1f3ab532703e76a4	354	354	73	0.9689265536723164	0.0	0.0	0.0	0.004538718218583021	290.0	0.684931506849315	0.7586948781132734
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED__reverse	HER2ST_E1_CONTROLLED	HER2ST::E	reverse	row_softmax	cost_features_500	multioutput_ridge	1.0	4	max_probability_gate	0.8	0	4200b19feba48abb9b8694b402d585eaf1567c673ebcad0d1f3ab532703e76a4	354	284	73	0.9612676056338029	0.0	0.0	0.0	0.004257278177431407	308.0	0.6027397260273972	0.755270772759405
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED__reverse	HER2ST_E1_CONTROLLED	HER2ST::E	reverse	row_softmax	cost_features_500	multioutput_ridge	1.0	4	top2_margin_gate	0.8	0	4200b19feba48abb9b8694b402d585eaf1567c673ebcad0d1f3ab532703e76a4	354	284	73	1.0	0.0	0.0	0.0	0.004397854594231765	297.0	0.8767123287671232	0.7571163539808218
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED__reverse	HER2ST_E1_CONTROLLED	HER2ST::E	reverse	row_softmax	cost_features_500	multioutput_ridge	1.0	4	oracle_truth	0.8	0	4200b19feba48abb9b8694b402d585eaf1567c673ebcad0d1f3ab532703e76a4	354	284	73	1.0	0.0	0.0	0.0	0.004392507288548322	301.0	0.8356164383561644	0.757118143538501
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED__reverse	HER2ST_E1_CONTROLLED	HER2ST::E	reverse	row_softmax	cost_features_500	multioutput_ridge	1.0	4	random_gate	0.8	0	4200b19feba48abb9b8694b402d585eaf1567c673ebcad0d1f3ab532703e76a4	354	284	73	0.9788732394366197	0.0	0.0	0.0	0.004395919806423003	307.0	0.7945205479452054	0.7569379282667406
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED__reverse	HER2ST_E1_CONTROLLED	HER2ST::E	reverse	row_softmax	cost_features_500	multioutput_ridge	1.0	4	random_gate	0.8	1	4200b19feba48abb9b8694b402d585eaf1567c673ebcad0d1f3ab532703e76a4	354	284	73	0.9683098591549296	0.0	0.0	0.0	0.004335450851132571	304.0	0.7123287671232876	0.7564270828988192
