independent_unit_id	method	metric	max_probability	top2_margin	raw_margin_minus_max	beneficial_margin_effect
HER2ST::E	uot	mean_reciprocal_rank	0.02101790895893147	0.022081124510454655	0.001063215551523184	0.001063215551523184
HER2ST::F	uot	mean_reciprocal_rank	0.020920521777910147	0.022142498188492343	0.0012219764105821963	0.0012219764105821963
HER2ST::G	uot	mean_reciprocal_rank	0.023767848039757407	0.02462135337970319	0.0008535053399457843	0.0008535053399457843
HER2ST::H	uot	mean_reciprocal_rank	0.02296416586784216	0.024998265908577975	0.0020341000407358145	0.0020341000407358145
HER2ST::A	balanced_ot	median_true_rank	131.85000000000002	131.35	-0.5000000000000284	0.5000000000000284
HER2ST::B	balanced_ot	median_true_rank	114.7	114.75	0.04999999999999716	-0.04999999999999716
HER2ST::C	balanced_ot	median_true_rank	72.6	71.75	-0.8499999999999943	0.8499999999999943
HER2ST::D	balanced_ot	median_true_rank	116.25	113.80000000000001	-2.4499999999999886	2.4499999999999886
HER2ST::E	balanced_ot	median_true_rank	207.45	198.7	-8.75	8.75
HER2ST::F	balanced_ot	median_true_rank	219.54999999999998	208.0	-11.549999999999983	11.549999999999983
HER2ST::G	balanced_ot	median_true_rank	153.3	148.05	-5.25	5.25
HER2ST::H	balanced_ot	median_true_rank	181.25	179.45	-1.8000000000000114	1.8000000000000114
HER2ST::A	row_softmax	median_true_rank	132.0	130.9	-1.0999999999999943	1.0999999999999943
HER2ST::B	row_softmax	median_true_rank	112.85	113.55000000000001	0.700000000000017	-0.700000000000017
HER2ST::C	row_softmax	median_true_rank	72.19999999999999	69.55000000000001	-2.6499999999999773	2.6499999999999773
HER2ST::D	row_softmax	median_true_rank	113.35	112.8	-0.5499999999999972	0.5499999999999972
HER2ST::E	row_softmax	median_true_rank	192.65	191.6	-1.0500000000000114	1.0500000000000114
HER2ST::F	row_softmax	median_true_rank	208.60000000000002	203.8	-4.800000000000011	4.800000000000011
HER2ST::G	row_softmax	median_true_rank	151.7	149.39999999999998	-2.3000000000000114	2.3000000000000114
HER2ST::H	row_softmax	median_true_rank	180.45	179.25	-1.1999999999999886	1.1999999999999886
HER2ST::A	uot	median_true_rank	131.5	131.55	0.05000000000001137	-0.05000000000001137
HER2ST::B	uot	median_true_rank	113.75	114.14999999999999	0.3999999999999915	-0.3999999999999915
HER2ST::C	uot	median_true_rank	72.3	71.19999999999999	-1.1000000000000085	1.1000000000000085
HER2ST::D	uot	median_true_rank	115.5	113.5	-2.0	2.0
HER2ST::E	uot	median_true_rank	195.45	192.2	-3.25	3.25
HER2ST::F	uot	median_true_rank	209.15	205.70000000000002	-3.4499999999999886	3.4499999999999886
HER2ST::G	uot	median_true_rank	150.6	147.85000000000002	-2.7499999999999716	2.7499999999999716
HER2ST::H	uot	median_true_rank	179.4	176.45	-2.950000000000017	2.950000000000017
HER2ST::A	balanced_ot	region_label_accuracy	0.870542013331387	0.8686901614795353	-0.0018518518518517713	-0.0018518518518517713
HER2ST::B	balanced_ot	region_label_accuracy	0.30312005741248693	0.30824826254069204	0.00512820512820511	0.00512820512820511
HER2ST::C	balanced_ot	region_label_accuracy	0.7953042328042328	0.7991137566137566	0.003809523809523818	0.003809523809523818
HER2ST::D	balanced_ot	region_label_accuracy	0.44491300519539156	0.44695515324845103	0.002042148053059467	0.002042148053059467
HER2ST::E	balanced_ot	region_label_accuracy	0.5299152444313531	0.5153225460951179	-0.014592698336235221	-0.014592698336235221
HER2ST::F	balanced_ot	region_label_accuracy	0.9219911041373097	0.9197365145685186	-0.002254589568791099	-0.002254589568791099
HER2ST::G	balanced_ot	region_label_accuracy	0.3584589339482658	0.3383705155703738	-0.020088418377891992	-0.020088418377891992
HER2ST::H	balanced_ot	region_label_accuracy	0.19059128802129205	0.15824743632085703	-0.03234385170043502	-0.03234385170043502
HER2ST::A	row_softmax	region_label_accuracy	0.870542013331387	0.8686901614795353	-0.0018518518518517713	-0.0018518518518517713
HER2ST::B	row_softmax	region_label_accuracy	0.2905909198833494	0.28802681731924684	-0.002564102564102555	-0.002564102564102555
HER2ST::C	row_softmax	region_label_accuracy	0.7284558618769145	0.8057804232804233	0.07732456140350885	0.07732456140350885
HER2ST::D	row_softmax	region_label_accuracy	0.4833037228431696	0.47484553468985946	-0.00845818815331012	-0.00845818815331012
HER2ST::E	row_softmax	region_label_accuracy	0.5384420894376682	0.518723237719064	-0.019718851718604213	-0.019718851718604213
HER2ST::F	row_softmax	region_label_accuracy	0.9178422585045123	0.914859990736604	-0.002982267767908331	-0.002982267767908331
HER2ST::G	row_softmax	region_label_accuracy	0.26461605260538446	0.22921109298989853	-0.035404959615485926	-0.035404959615485926
HER2ST::H	row_softmax	region_label_accuracy	0.17288389106410823	0.16636115667052986	-0.006522734393578367	-0.006522734393578367
HER2ST::A	uot	region_label_accuracy	0.870542013331387	0.870542013331387	0.0	0.0
HER2ST::B	uot	region_label_accuracy	0.30795688724931675	0.30824826254069204	0.0002913752913752954	0.0002913752913752954
HER2ST::C	uot	region_label_accuracy	0.7309656084656084	0.7479100529100529	0.01694444444444443	0.01694444444444443
HER2ST::D	uot	region_label_accuracy	0.4325163886540382	0.4101998503570763	-0.022316538296961896	-0.022316538296961896
HER2ST::E	uot	region_label_accuracy	0.5301905000900631	0.5169143740591734	-0.013276126030889679	-0.013276126030889679
HER2ST::F	uot	region_label_accuracy	0.9159579195249362	0.9163613400710385	0.0004034205461023177	0.0004034205461023177
HER2ST::G	uot	region_label_accuracy	0.34103445481326033	0.3209298157612529	-0.020104639052007434	-0.020104639052007434
HER2ST::H	uot	region_label_accuracy	0.1721053218072781	0.16407564595341445	-0.00802967585386366	-0.00802967585386366
HER2ST::A	balanced_ot	true_pair_cosine	0.8295256681902601	0.8318326923373469	0.0023070241470868336	0.0023070241470868336
HER2ST::B	balanced_ot	true_pair_cosine	0.7787846305566555	0.7797993742292504	0.0010147436725949088	0.0010147436725949088
HER2ST::C	balanced_ot	true_pair_cosine	0.846919642501138	0.8472396746383445	0.00032003213720643853	0.00032003213720643853
HER2ST::D	balanced_ot	true_pair_cosine	0.8378395254268627	0.8384455805706705	0.0006060551438078488	0.0006060551438078488
HER2ST::E	balanced_ot	true_pair_cosine	0.7728792759083682	0.7749137868317597	0.0020345109233914638	0.0020345109233914638
HER2ST::F	balanced_ot	true_pair_cosine	0.8048662177939785	0.8070606517175217	0.0021944339235432375	0.0021944339235432375
HER2ST::G	balanced_ot	true_pair_cosine	0.7924586975394945	0.7947178219011377	0.0022591243616432166	0.0022591243616432166
HER2ST::H	balanced_ot	true_pair_cosine	0.7759423076759773	0.7779112475256429	0.0019689398496656185	0.0019689398496656185
