dataset	pair_type	biological_pair_id	independent_unit_id	cohort_role	pair_id	direction	method	epsilon	tau	stage	converged	iterations	seconds	t
Stereo-seq	cross_stage	ST_DEV_E13_5_E14_5	Stereo-seq::shared_developmental_series	legacy_replication	ST_DEV_E13_5_E14_5__reverse	reverse	balanced_ot	0.25		baseline	True	200	8.295447900003637	
Stereo-seq	cross_stage	ST_DEV_E14_5_E15_5	Stereo-seq::shared_developmental_series	legacy_replication	ST_DEV_E14_5_E15_5	forward	uot	0.25	2.0	baseline	True	85	3.5667545000032987	
Stereo-seq	cross_stage	ST_DEV_E14_5_E15_5	Stereo-seq::shared_developmental_series	legacy_replication	ST_DEV_E14_5_E15_5	forward	row_softmax	0.25		baseline	True	1	0.037774999989778735	
Stereo-seq	cross_stage	ST_DEV_E14_5_E15_5	Stereo-seq::shared_developmental_series	legacy_replication	ST_DEV_E14_5_E15_5	forward	balanced_ot	0.25		baseline	True	200	8.404329600001802	
Stereo-seq	cross_stage	ST_DEV_E14_5_E15_5	Stereo-seq::shared_developmental_series	legacy_replication	ST_DEV_E14_5_E15_5__reverse	reverse	uot	0.25	2.0	baseline	True	85	3.6036102999933064	
Stereo-seq	cross_stage	ST_DEV_E14_5_E15_5	Stereo-seq::shared_developmental_series	legacy_replication	ST_DEV_E14_5_E15_5__reverse	reverse	row_softmax	0.25		baseline	True	1	0.036569000003510155	
Stereo-seq	cross_stage	ST_DEV_E14_5_E15_5	Stereo-seq::shared_developmental_series	legacy_replication	ST_DEV_E14_5_E15_5__reverse	reverse	balanced_ot	0.25		baseline	True	200	8.390343899998697	
Stereo-seq	cross_stage	ST_DEV_E15_5_E16_5	Stereo-seq::shared_developmental_series	legacy_replication	ST_DEV_E15_5_E16_5	forward	uot	0.25	2.0	baseline	True	85	3.5860858999949414	
Stereo-seq	cross_stage	ST_DEV_E15_5_E16_5	Stereo-seq::shared_developmental_series	legacy_replication	ST_DEV_E15_5_E16_5	forward	row_softmax	0.25		baseline	True	1	0.036488800004008226	
Stereo-seq	cross_stage	ST_DEV_E15_5_E16_5	Stereo-seq::shared_developmental_series	legacy_replication	ST_DEV_E15_5_E16_5	forward	balanced_ot	0.25		baseline	True	200	8.407922300000791	
Stereo-seq	cross_stage	ST_DEV_E15_5_E16_5	Stereo-seq::shared_developmental_series	legacy_replication	ST_DEV_E15_5_E16_5__reverse	reverse	uot	0.25	2.0	baseline	True	85	3.737035099999048	
Stereo-seq	cross_stage	ST_DEV_E15_5_E16_5	Stereo-seq::shared_developmental_series	legacy_replication	ST_DEV_E15_5_E16_5__reverse	reverse	row_softmax	0.25		baseline	True	1	0.042889599993941374	
Stereo-seq	cross_stage	ST_DEV_E15_5_E16_5	Stereo-seq::shared_developmental_series	legacy_replication	ST_DEV_E15_5_E16_5__reverse	reverse	balanced_ot	0.25		baseline	True	200	8.531146199995419	
Stereo-seq	same_age_sections	ST_E15_5_S1_S2	ST_E15_5_S1_S2	legacy_replication	ST_E15_5_S1_S2	forward	uot	0.25	2.0	baseline	True	85	3.5302654999977676	
Stereo-seq	same_age_sections	ST_E15_5_S1_S2	ST_E15_5_S1_S2	legacy_replication	ST_E15_5_S1_S2	forward	row_softmax	0.25		baseline	True	1	0.036635099997511134	
Stereo-seq	same_age_sections	ST_E15_5_S1_S2	ST_E15_5_S1_S2	legacy_replication	ST_E15_5_S1_S2	forward	balanced_ot	0.25		baseline	True	200	8.298654500002158	
Stereo-seq	same_age_sections	ST_E15_5_S1_S2	ST_E15_5_S1_S2	legacy_replication	ST_E15_5_S1_S2__reverse	reverse	uot	0.25	2.0	baseline	True	85	3.5931447000039043	
Stereo-seq	same_age_sections	ST_E15_5_S1_S2	ST_E15_5_S1_S2	legacy_replication	ST_E15_5_S1_S2__reverse	reverse	row_softmax	0.25		baseline	True	1	0.03755539999110624	
Stereo-seq	same_age_sections	ST_E15_5_S1_S2	ST_E15_5_S1_S2	legacy_replication	ST_E15_5_S1_S2__reverse	reverse	balanced_ot	0.25		baseline	True	200	8.382437599997502	
STARmap_PLUS	same_age_replicates	STAR_8M_D1_D2	STAR_8M_D1_D2	legacy_replication	STAR_8M_D1_D2	forward	uot	0.25	2.0	baseline	True	85	3.633720900004846	
STARmap_PLUS	same_age_replicates	STAR_8M_D1_D2	STAR_8M_D1_D2	legacy_replication	STAR_8M_D1_D2	forward	row_softmax	0.25		baseline	True	1	0.03695410001091659	
STARmap_PLUS	same_age_replicates	STAR_8M_D1_D2	STAR_8M_D1_D2	legacy_replication	STAR_8M_D1_D2	forward	balanced_ot	0.25		baseline	True	200	8.345355899989954	
STARmap_PLUS	same_age_replicates	STAR_8M_D1_D2	STAR_8M_D1_D2	legacy_replication	STAR_8M_D1_D2__reverse	reverse	uot	0.25	2.0	baseline	True	85	3.644228799996199	
STARmap_PLUS	same_age_replicates	STAR_8M_D1_D2	STAR_8M_D1_D2	legacy_replication	STAR_8M_D1_D2__reverse	reverse	row_softmax	0.25		baseline	True	1	0.03673980000894517	
STARmap_PLUS	same_age_replicates	STAR_8M_D1_D2	STAR_8M_D1_D2	legacy_replication	STAR_8M_D1_D2__reverse	reverse	balanced_ot	0.25		baseline	True	200	8.361409300006926	
spatialLIBD_manual_layers	within_donor_adjacent_replicates	DLPFCML_151507_151508	spatialLIBD_manual::Br5292	manual_layer_truth	DLPFCML_151507_151508	forward	uot	0.25	2.0	base	True	85	3.565019799993024	
spatialLIBD_manual_layers	within_donor_adjacent_replicates	DLPFCML_151507_151508	spatialLIBD_manual::Br5292	manual_layer_truth	DLPFCML_151507_151508	forward	uot	0.25	2.0	manual_response	True	85	3.59113200000138	0.00125
spatialLIBD_manual_layers	within_donor_adjacent_replicates	DLPFCML_151507_151508	spatialLIBD_manual::Br5292	manual_layer_truth	DLPFCML_151507_151508	forward	uot	0.25	2.0	manual_response	True	85	3.5404828999890015	0.000625
spatialLIBD_manual_layers	within_donor_adjacent_replicates	DLPFCML_151507_151508	spatialLIBD_manual::Br5292	manual_layer_truth	DLPFCML_151507_151508	forward	uot	0.25	2.0	manual_response	True	85	3.5466968000109773	0.01
spatialLIBD_manual_layers	within_donor_adjacent_replicates	DLPFCML_151507_151508	spatialLIBD_manual::Br5292	manual_layer_truth	DLPFCML_151507_151508	forward	uot	0.25	2.0	manual_response	True	85	3.5977158000023337	1.0
spatialLIBD_manual_layers	within_donor_adjacent_replicates	DLPFCML_151507_151508	spatialLIBD_manual::Br5292	manual_layer_truth	DLPFCML_151507_151508	forward	row_softmax	0.25		base	True	1	0.03675829998974223	
spatialLIBD_manual_layers	within_donor_adjacent_replicates	DLPFCML_151507_151508	spatialLIBD_manual::Br5292	manual_layer_truth	DLPFCML_151507_151508	forward	row_softmax	0.25		manual_response	True	1	0.03772620001109317	0.00125
spatialLIBD_manual_layers	within_donor_adjacent_replicates	DLPFCML_151507_151508	spatialLIBD_manual::Br5292	manual_layer_truth	DLPFCML_151507_151508	forward	row_softmax	0.25		manual_response	True	1	0.04354609998699743	0.000625
spatialLIBD_manual_layers	within_donor_adjacent_replicates	DLPFCML_151507_151508	spatialLIBD_manual::Br5292	manual_layer_truth	DLPFCML_151507_151508	forward	row_softmax	0.25		manual_response	True	1	0.037600199997541495	0.01
spatialLIBD_manual_layers	within_donor_adjacent_replicates	DLPFCML_151507_151508	spatialLIBD_manual::Br5292	manual_layer_truth	DLPFCML_151507_151508	forward	row_softmax	0.25		manual_response	True	1	0.046052600009716116	1.0
spatialLIBD_manual_layers	within_donor_adjacent_replicates	DLPFCML_151507_151508	spatialLIBD_manual::Br5292	manual_layer_truth	DLPFCML_151507_151508	forward	balanced_ot	0.25		base	True	200	8.329576299991459	
spatialLIBD_manual_layers	within_donor_adjacent_replicates	DLPFCML_151507_151508	spatialLIBD_manual::Br5292	manual_layer_truth	DLPFCML_151507_151508	forward	balanced_ot	0.25		manual_response	True	200	8.341628299996955	0.00125
spatialLIBD_manual_layers	within_donor_adjacent_replicates	DLPFCML_151507_151508	spatialLIBD_manual::Br5292	manual_layer_truth	DLPFCML_151507_151508	forward	balanced_ot	0.25		manual_response	True	200	8.395428799994988	0.000625
spatialLIBD_manual_layers	within_donor_adjacent_replicates	DLPFCML_151507_151508	spatialLIBD_manual::Br5292	manual_layer_truth	DLPFCML_151507_151508	forward	balanced_ot	0.25		manual_response	True	200	8.50531169999158	0.01
spatialLIBD_manual_layers	within_donor_adjacent_replicates	DLPFCML_151507_151508	spatialLIBD_manual::Br5292	manual_layer_truth	DLPFCML_151507_151508	forward	balanced_ot	0.25		manual_response	True	200	8.33568189998914	1.0
spatialLIBD_manual_layers	within_donor_adjacent_replicates	DLPFCML_151507_151508	spatialLIBD_manual::Br5292	manual_layer_truth	DLPFCML_151507_151508__reverse	reverse	uot	0.25	2.0	base	True	85	3.6131277000094997	
spatialLIBD_manual_layers	within_donor_adjacent_replicates	DLPFCML_151507_151508	spatialLIBD_manual::Br5292	manual_layer_truth	DLPFCML_151507_151508__reverse	reverse	uot	0.25	2.0	manual_response	True	85	3.603465399995912	0.00125
spatialLIBD_manual_layers	within_donor_adjacent_replicates	DLPFCML_151507_151508	spatialLIBD_manual::Br5292	manual_layer_truth	DLPFCML_151507_151508__reverse	reverse	uot	0.25	2.0	manual_response	True	85	3.5196931999962544	0.000625
spatialLIBD_manual_layers	within_donor_adjacent_replicates	DLPFCML_151507_151508	spatialLIBD_manual::Br5292	manual_layer_truth	DLPFCML_151507_151508__reverse	reverse	uot	0.25	2.0	manual_response	True	85	3.5565871999860974	0.01
spatialLIBD_manual_layers	within_donor_adjacent_replicates	DLPFCML_151507_151508	spatialLIBD_manual::Br5292	manual_layer_truth	DLPFCML_151507_151508__reverse	reverse	uot	0.25	2.0	manual_response	True	85	3.522426199997426	1.0
spatialLIBD_manual_layers	within_donor_adjacent_replicates	DLPFCML_151507_151508	spatialLIBD_manual::Br5292	manual_layer_truth	DLPFCML_151507_151508__reverse	reverse	row_softmax	0.25		base	True	1	0.041867799998726696	
spatialLIBD_manual_layers	within_donor_adjacent_replicates	DLPFCML_151507_151508	spatialLIBD_manual::Br5292	manual_layer_truth	DLPFCML_151507_151508__reverse	reverse	row_softmax	0.25		manual_response	True	1	0.038219599999138154	0.00125
spatialLIBD_manual_layers	within_donor_adjacent_replicates	DLPFCML_151507_151508	spatialLIBD_manual::Br5292	manual_layer_truth	DLPFCML_151507_151508__reverse	reverse	row_softmax	0.25		manual_response	True	1	0.037156600010348484	0.000625
spatialLIBD_manual_layers	within_donor_adjacent_replicates	DLPFCML_151507_151508	spatialLIBD_manual::Br5292	manual_layer_truth	DLPFCML_151507_151508__reverse	reverse	row_softmax	0.25		manual_response	True	1	0.03629259999433998	0.01
spatialLIBD_manual_layers	within_donor_adjacent_replicates	DLPFCML_151507_151508	spatialLIBD_manual::Br5292	manual_layer_truth	DLPFCML_151507_151508__reverse	reverse	row_softmax	0.25		manual_response	True	1	0.03742009999405127	1.0
spatialLIBD_manual_layers	within_donor_adjacent_replicates	DLPFCML_151507_151508	spatialLIBD_manual::Br5292	manual_layer_truth	DLPFCML_151507_151508__reverse	reverse	balanced_ot	0.25		base	True	200	8.31882260000566	
spatialLIBD_manual_layers	within_donor_adjacent_replicates	DLPFCML_151507_151508	spatialLIBD_manual::Br5292	manual_layer_truth	DLPFCML_151507_151508__reverse	reverse	balanced_ot	0.25		manual_response	True	200	8.47135910000361	0.00125
spatialLIBD_manual_layers	within_donor_adjacent_replicates	DLPFCML_151507_151508	spatialLIBD_manual::Br5292	manual_layer_truth	DLPFCML_151507_151508__reverse	reverse	balanced_ot	0.25		manual_response	True	200	8.46780279999075	0.000625
spatialLIBD_manual_layers	within_donor_adjacent_replicates	DLPFCML_151507_151508	spatialLIBD_manual::Br5292	manual_layer_truth	DLPFCML_151507_151508__reverse	reverse	balanced_ot	0.25		manual_response	True	200	8.344018700008746	0.01
spatialLIBD_manual_layers	within_donor_adjacent_replicates	DLPFCML_151507_151508	spatialLIBD_manual::Br5292	manual_layer_truth	DLPFCML_151507_151508__reverse	reverse	balanced_ot	0.25		manual_response	True	200	8.32433210000454	1.0
spatialLIBD_manual_layers	within_donor_adjacent_replicates	DLPFCML_151509_151510	spatialLIBD_manual::Br5292	manual_layer_truth	DLPFCML_151509_151510	forward	uot	0.25	2.0	base	True	85	3.5837799000000814	
spatialLIBD_manual_layers	within_donor_adjacent_replicates	DLPFCML_151509_151510	spatialLIBD_manual::Br5292	manual_layer_truth	DLPFCML_151509_151510	forward	uot	0.25	2.0	manual_response	True	85	3.608928699992248	0.00125
spatialLIBD_manual_layers	within_donor_adjacent_replicates	DLPFCML_151509_151510	spatialLIBD_manual::Br5292	manual_layer_truth	DLPFCML_151509_151510	forward	uot	0.25	2.0	manual_response	True	85	3.5656358000123873	0.000625
spatialLIBD_manual_layers	within_donor_adjacent_replicates	DLPFCML_151509_151510	spatialLIBD_manual::Br5292	manual_layer_truth	DLPFCML_151509_151510	forward	uot	0.25	2.0	manual_response	True	85	3.5985381999926176	0.01
spatialLIBD_manual_layers	within_donor_adjacent_replicates	DLPFCML_151509_151510	spatialLIBD_manual::Br5292	manual_layer_truth	DLPFCML_151509_151510	forward	uot	0.25	2.0	manual_response	True	85	3.5863252999988617	1.0
spatialLIBD_manual_layers	within_donor_adjacent_replicates	DLPFCML_151509_151510	spatialLIBD_manual::Br5292	manual_layer_truth	DLPFCML_151509_151510	forward	row_softmax	0.25		base	True	1	0.036724599995068274	
spatialLIBD_manual_layers	within_donor_adjacent_replicates	DLPFCML_151509_151510	spatialLIBD_manual::Br5292	manual_layer_truth	DLPFCML_151509_151510	forward	row_softmax	0.25		manual_response	True	1	0.038238799999817275	0.00125
spatialLIBD_manual_layers	within_donor_adjacent_replicates	DLPFCML_151509_151510	spatialLIBD_manual::Br5292	manual_layer_truth	DLPFCML_151509_151510	forward	row_softmax	0.25		manual_response	True	1	0.04277090000687167	0.000625
spatialLIBD_manual_layers	within_donor_adjacent_replicates	DLPFCML_151509_151510	spatialLIBD_manual::Br5292	manual_layer_truth	DLPFCML_151509_151510	forward	row_softmax	0.25		manual_response	True	1	0.03866359998937696	0.01
spatialLIBD_manual_layers	within_donor_adjacent_replicates	DLPFCML_151509_151510	spatialLIBD_manual::Br5292	manual_layer_truth	DLPFCML_151509_151510	forward	row_softmax	0.25		manual_response	True	1	0.037104599992744625	1.0
spatialLIBD_manual_layers	within_donor_adjacent_replicates	DLPFCML_151509_151510	spatialLIBD_manual::Br5292	manual_layer_truth	DLPFCML_151509_151510	forward	balanced_ot	0.25		base	True	200	8.46514830000524	
spatialLIBD_manual_layers	within_donor_adjacent_replicates	DLPFCML_151509_151510	spatialLIBD_manual::Br5292	manual_layer_truth	DLPFCML_151509_151510	forward	balanced_ot	0.25		manual_response	True	200	8.366721500002313	0.00125
spatialLIBD_manual_layers	within_donor_adjacent_replicates	DLPFCML_151509_151510	spatialLIBD_manual::Br5292	manual_layer_truth	DLPFCML_151509_151510	forward	balanced_ot	0.25		manual_response	True	200	8.366462000005413	0.000625
spatialLIBD_manual_layers	within_donor_adjacent_replicates	DLPFCML_151509_151510	spatialLIBD_manual::Br5292	manual_layer_truth	DLPFCML_151509_151510	forward	balanced_ot	0.25		manual_response	True	200	8.595418800003245	0.01
spatialLIBD_manual_layers	within_donor_adjacent_replicates	DLPFCML_151509_151510	spatialLIBD_manual::Br5292	manual_layer_truth	DLPFCML_151509_151510	forward	balanced_ot	0.25		manual_response	True	200	8.438608500000555	1.0
spatialLIBD_manual_layers	within_donor_adjacent_replicates	DLPFCML_151509_151510	spatialLIBD_manual::Br5292	manual_layer_truth	DLPFCML_151509_151510__reverse	reverse	uot	0.25	2.0	base	True	85	3.5791068999969866	
spatialLIBD_manual_layers	within_donor_adjacent_replicates	DLPFCML_151509_151510	spatialLIBD_manual::Br5292	manual_layer_truth	DLPFCML_151509_151510__reverse	reverse	uot	0.25	2.0	manual_response	True	85	3.510320799992769	0.00125
spatialLIBD_manual_layers	within_donor_adjacent_replicates	DLPFCML_151509_151510	spatialLIBD_manual::Br5292	manual_layer_truth	DLPFCML_151509_151510__reverse	reverse	uot	0.25	2.0	manual_response	True	85	3.5652524000033736	0.000625
spatialLIBD_manual_layers	within_donor_adjacent_replicates	DLPFCML_151509_151510	spatialLIBD_manual::Br5292	manual_layer_truth	DLPFCML_151509_151510__reverse	reverse	uot	0.25	2.0	manual_response	True	85	3.571231699999771	0.01
spatialLIBD_manual_layers	within_donor_adjacent_replicates	DLPFCML_151509_151510	spatialLIBD_manual::Br5292	manual_layer_truth	DLPFCML_151509_151510__reverse	reverse	uot	0.25	2.0	manual_response	True	85	3.5489675999997417	1.0
spatialLIBD_manual_layers	within_donor_adjacent_replicates	DLPFCML_151509_151510	spatialLIBD_manual::Br5292	manual_layer_truth	DLPFCML_151509_151510__reverse	reverse	row_softmax	0.25		base	True	1	0.03862890000164043	
spatialLIBD_manual_layers	within_donor_adjacent_replicates	DLPFCML_151509_151510	spatialLIBD_manual::Br5292	manual_layer_truth	DLPFCML_151509_151510__reverse	reverse	row_softmax	0.25		manual_response	True	1	0.03696130000753328	0.00125
spatialLIBD_manual_layers	within_donor_adjacent_replicates	DLPFCML_151509_151510	spatialLIBD_manual::Br5292	manual_layer_truth	DLPFCML_151509_151510__reverse	reverse	row_softmax	0.25		manual_response	True	1	0.039837899996200576	0.000625
spatialLIBD_manual_layers	within_donor_adjacent_replicates	DLPFCML_151509_151510	spatialLIBD_manual::Br5292	manual_layer_truth	DLPFCML_151509_151510__reverse	reverse	row_softmax	0.25		manual_response	True	1	0.03740829999151174	0.01
spatialLIBD_manual_layers	within_donor_adjacent_replicates	DLPFCML_151509_151510	spatialLIBD_manual::Br5292	manual_layer_truth	DLPFCML_151509_151510__reverse	reverse	row_softmax	0.25		manual_response	True	1	0.03699449999839999	1.0
spatialLIBD_manual_layers	within_donor_adjacent_replicates	DLPFCML_151509_151510	spatialLIBD_manual::Br5292	manual_layer_truth	DLPFCML_151509_151510__reverse	reverse	balanced_ot	0.25		base	True	200	8.455593899998348	
spatialLIBD_manual_layers	within_donor_adjacent_replicates	DLPFCML_151509_151510	spatialLIBD_manual::Br5292	manual_layer_truth	DLPFCML_151509_151510__reverse	reverse	balanced_ot	0.25		manual_response	True	200	8.45441479999863	0.00125
spatialLIBD_manual_layers	within_donor_adjacent_replicates	DLPFCML_151509_151510	spatialLIBD_manual::Br5292	manual_layer_truth	DLPFCML_151509_151510__reverse	reverse	balanced_ot	0.25		manual_response	True	200	8.41602150000108	0.000625
spatialLIBD_manual_layers	within_donor_adjacent_replicates	DLPFCML_151509_151510	spatialLIBD_manual::Br5292	manual_layer_truth	DLPFCML_151509_151510__reverse	reverse	balanced_ot	0.25		manual_response	True	200	8.352274800010491	0.01
spatialLIBD_manual_layers	within_donor_adjacent_replicates	DLPFCML_151509_151510	spatialLIBD_manual::Br5292	manual_layer_truth	DLPFCML_151509_151510__reverse	reverse	balanced_ot	0.25		manual_response	True	200	8.359462599997642	1.0
spatialLIBD_manual_layers	within_donor_adjacent_replicates	DLPFCML_151669_151670	spatialLIBD_manual::Br5595	manual_layer_truth	DLPFCML_151669_151670	forward	uot	0.25	2.0	base	True	85	3.5564849999936996	
spatialLIBD_manual_layers	within_donor_adjacent_replicates	DLPFCML_151669_151670	spatialLIBD_manual::Br5595	manual_layer_truth	DLPFCML_151669_151670	forward	uot	0.25	2.0	manual_response	True	85	3.601051199992071	0.00125
spatialLIBD_manual_layers	within_donor_adjacent_replicates	DLPFCML_151669_151670	spatialLIBD_manual::Br5595	manual_layer_truth	DLPFCML_151669_151670	forward	uot	0.25	2.0	manual_response	True	85	3.542416199998115	0.000625
spatialLIBD_manual_layers	within_donor_adjacent_replicates	DLPFCML_151669_151670	spatialLIBD_manual::Br5595	manual_layer_truth	DLPFCML_151669_151670	forward	uot	0.25	2.0	manual_response	True	85	3.6231039999984205	0.01
spatialLIBD_manual_layers	within_donor_adjacent_replicates	DLPFCML_151669_151670	spatialLIBD_manual::Br5595	manual_layer_truth	DLPFCML_151669_151670	forward	uot	0.25	2.0	manual_response	True	85	3.5278032000060193	1.0
spatialLIBD_manual_layers	within_donor_adjacent_replicates	DLPFCML_151669_151670	spatialLIBD_manual::Br5595	manual_layer_truth	DLPFCML_151669_151670	forward	row_softmax	0.25		base	True	1	0.03744070000539068	
spatialLIBD_manual_layers	within_donor_adjacent_replicates	DLPFCML_151669_151670	spatialLIBD_manual::Br5595	manual_layer_truth	DLPFCML_151669_151670	forward	row_softmax	0.25		manual_response	True	1	0.04034230000979733	0.00125
spatialLIBD_manual_layers	within_donor_adjacent_replicates	DLPFCML_151669_151670	spatialLIBD_manual::Br5595	manual_layer_truth	DLPFCML_151669_151670	forward	row_softmax	0.25		manual_response	True	1	0.03673359999083914	0.000625
spatialLIBD_manual_layers	within_donor_adjacent_replicates	DLPFCML_151669_151670	spatialLIBD_manual::Br5595	manual_layer_truth	DLPFCML_151669_151670	forward	row_softmax	0.25		manual_response	True	1	0.0381892000004882	0.01
spatialLIBD_manual_layers	within_donor_adjacent_replicates	DLPFCML_151669_151670	spatialLIBD_manual::Br5595	manual_layer_truth	DLPFCML_151669_151670	forward	row_softmax	0.25		manual_response	True	1	0.037000099997385405	1.0
