independent_unit_id	cohort_role	method	epsilon0	tau0	contrast_type	regularization_regime	u	v	alpha	beta	metric	reference_value	comparison_value	contrast
spatialDLPFC::Br6522	primary_expansion	uot	0.25	2.0	fixed_v_scale	fixed	0.5	0.25	0.375	0.125	h001_response_median	0.15575832631164144	0.2075812015981131	0.051822875286471684
spatialDLPFC::Br6522	primary_expansion	uot	0.25	2.0	fixed_v_scale	fixed	0.5	0.25	0.375	0.125	h001_response_q90	0.18188391439738968	0.22753173972555651	0.04564782532816683
spatialDLPFC::Br6522	primary_expansion	uot	0.25	2.0	fixed_v_scale	fixed	0.5	0.25	0.375	0.125	uot_endpoint_combined_median	0.1967314737213549	0.3107193501657243	0.11398787644436938
spatialDLPFC::Br6522	primary_expansion	uot	0.25	2.0	fixed_v_scale	fixed	0.5	0.25	0.375	0.125	uot_endpoint_mass_median	0.010096903207045201	0.03912511664409715	0.029028213437051954
spatialDLPFC::Br6522	primary_expansion	uot	0.25	2.0	fixed_v_scale	fixed	0.5	0.25	0.375	0.125	uot_endpoint_shape_median	0.19124528497279444	0.3195511994619511	0.12830591448915665
spatialDLPFC::Br6522	primary_expansion	uot	0.25	2.0	fixed_v_scale	fixed	0.5	0.25	0.375	0.125	uot_h001_combined_median	0.15577376971351484	0.20751204430376527	0.05173827459025043
spatialDLPFC::Br6522	primary_expansion	uot	0.25	2.0	fixed_v_scale	fixed	0.5	0.25	0.375	0.125	uot_h001_mass_median	0.01222200038667614	0.030848911186790583	0.018626910800114443
spatialDLPFC::Br6522	primary_expansion	uot	0.25	2.0	fixed_v_scale	fixed	0.5	0.25	0.375	0.125	uot_h001_shape_median	0.15039730152371186	0.21457812509463078	0.06418082357091892
spatialDLPFC::Br6522	primary_expansion	uot	0.25	2.0	fixed_v_scale	fixed	0.5	0.5	0.25	0.25	endpoint_response_mean	0.0	0.18662243894142866	0.18662243894142866
spatialDLPFC::Br6522	primary_expansion	uot	0.25	2.0	fixed_v_scale	fixed	0.5	0.5	0.25	0.25	endpoint_response_median	0.0	0.1854155024444275	0.1854155024444275
spatialDLPFC::Br6522	primary_expansion	uot	0.25	2.0	fixed_v_scale	fixed	0.5	0.5	0.25	0.25	endpoint_response_q90	0.0	0.22149355605827503	0.22149355605827503
spatialDLPFC::Br6522	primary_expansion	uot	0.25	2.0	fixed_v_scale	fixed	0.5	0.5	0.25	0.25	h001_response_mean	0.0	0.14127017163749042	0.14127017163749042
spatialDLPFC::Br6522	primary_expansion	uot	0.25	2.0	fixed_v_scale	fixed	0.5	0.5	0.25	0.25	h001_response_median	0.0	0.1402429016819721	0.1402429016819721
spatialDLPFC::Br6522	primary_expansion	uot	0.25	2.0	fixed_v_scale	fixed	0.5	0.5	0.25	0.25	h001_response_q90	0.0	0.15797742280803723	0.15797742280803723
spatialDLPFC::Br6522	primary_expansion	uot	0.25	2.0	fixed_v_scale	fixed	0.5	0.5	0.25	0.25	uot_endpoint_combined_median	0.0	0.17711239957553662	0.17711239957553662
spatialDLPFC::Br6522	primary_expansion	uot	0.25	2.0	fixed_v_scale	fixed	0.5	0.5	0.25	0.25	uot_endpoint_mass_median	0.0	0.03923049640396356	0.03923049640396356
spatialDLPFC::Br6522	primary_expansion	uot	0.25	2.0	fixed_v_scale	fixed	0.5	0.5	0.25	0.25	uot_endpoint_shape_median	0.0	0.18541605002960754	0.18541605002960754
spatialDLPFC::Br6522	primary_expansion	uot	0.25	2.0	fixed_v_scale	fixed	0.5	0.5	0.25	0.25	uot_h001_combined_median	0.0	0.14017066800880018	0.14017066800880018
spatialDLPFC::Br6522	primary_expansion	uot	0.25	2.0	fixed_v_scale	fixed	0.5	0.5	0.25	0.25	uot_h001_mass_median	0.0	0.03625573578115215	0.03625573578115215
spatialDLPFC::Br6522	primary_expansion	uot	0.25	2.0	fixed_v_scale	fixed	0.5	0.5	0.25	0.25	uot_h001_shape_median	0.0	0.1460178868114641	0.1460178868114641
spatialDLPFC::Br6522	primary_expansion	uot	0.25	2.0	fixed_v_scale	fixed	0.5	0.75	0.125	0.375	endpoint_response_mean	0.13630011666658903	0.11071701950870452	-0.025583097157884503
spatialDLPFC::Br6522	primary_expansion	uot	0.25	2.0	fixed_v_scale	fixed	0.5	0.75	0.125	0.375	endpoint_response_median	0.1346960077439453	0.1034435174112176	-0.03125249033272769
spatialDLPFC::Br6522	primary_expansion	uot	0.25	2.0	fixed_v_scale	fixed	0.5	0.75	0.125	0.375	endpoint_response_q90	0.1619736187563982	0.14996500495591875	-0.012008613800479462
spatialDLPFC::Br6522	primary_expansion	uot	0.25	2.0	fixed_v_scale	fixed	0.5	0.75	0.125	0.375	h001_response_mean	0.15753082416263148	0.09725013346652156	-0.0602806906961099
spatialDLPFC::Br6522	primary_expansion	uot	0.25	2.0	fixed_v_scale	fixed	0.5	0.75	0.125	0.375	h001_response_median	0.15513570028154014	0.09086595065307838	-0.06426974962846176
spatialDLPFC::Br6522	primary_expansion	uot	0.25	2.0	fixed_v_scale	fixed	0.5	0.75	0.125	0.375	h001_response_q90	0.18135438244988805	0.13126864933122145	-0.050085733118666625
spatialDLPFC::Br6522	primary_expansion	uot	0.25	2.0	fixed_v_scale	fixed	0.5	0.75	0.125	0.375	uot_endpoint_combined_median	0.13247543909285706	0.09917600979691774	-0.03329942929593932
spatialDLPFC::Br6522	primary_expansion	uot	0.25	2.0	fixed_v_scale	fixed	0.5	0.75	0.125	0.375	uot_endpoint_mass_median	0.014261804497493698	0.04241319091583927	0.028151386418345574
spatialDLPFC::Br6522	primary_expansion	uot	0.25	2.0	fixed_v_scale	fixed	0.5	0.75	0.125	0.375	uot_endpoint_shape_median	0.12559585789223937	0.09733691541181809	-0.02825894248042128
spatialDLPFC::Br6522	primary_expansion	uot	0.25	2.0	fixed_v_scale	fixed	0.5	0.75	0.125	0.375	uot_h001_combined_median	0.15511892999408494	0.09083106828985618	-0.06428786170422876
spatialDLPFC::Br6522	primary_expansion	uot	0.25	2.0	fixed_v_scale	fixed	0.5	0.75	0.125	0.375	uot_h001_mass_median	0.012248502763373878	0.04178389509407767	0.02953539233070379
spatialDLPFC::Br6522	primary_expansion	uot	0.25	2.0	fixed_v_scale	fixed	0.5	0.75	0.125	0.375	uot_h001_shape_median	0.14976641787068629	0.08945789962687753	-0.06030851824380876
spatialDLPFC::Br6522	primary_expansion	uot	0.25	2.0	fixed_v_scale	fixed	0.5	1.0	0.0	0.5	endpoint_response_mean	0.24614314543405347	0.10481151648300771	-0.14133162895104578
spatialDLPFC::Br6522	primary_expansion	uot	0.25	2.0	fixed_v_scale	fixed	0.5	1.0	0.0	0.5	endpoint_response_median	0.2433791352364074	0.08681433272267979	-0.15656480251372762
spatialDLPFC::Br6522	primary_expansion	uot	0.25	2.0	fixed_v_scale	fixed	0.5	1.0	0.0	0.5	endpoint_response_q90	0.30369878188749844	0.1842915884558911	-0.11940719343160733
spatialDLPFC::Br6522	primary_expansion	uot	0.25	2.0	fixed_v_scale	fixed	0.5	1.0	0.0	0.5	h001_response_mean	0.3145092009533667	0.09304365138289633	-0.22146554957047038
spatialDLPFC::Br6522	primary_expansion	uot	0.25	2.0	fixed_v_scale	fixed	0.5	1.0	0.0	0.5	h001_response_median	0.30971422657740133	0.07731926456600378	-0.23239496201139753
spatialDLPFC::Br6522	primary_expansion	uot	0.25	2.0	fixed_v_scale	fixed	0.5	1.0	0.0	0.5	h001_response_q90	0.36217039978125304	0.16167751376632056	-0.20049288601493248
spatialDLPFC::Br6522	primary_expansion	uot	0.25	2.0	fixed_v_scale	fixed	0.5	1.0	0.0	0.5	uot_endpoint_combined_median	0.23372377612123799	0.08300997075393397	-0.150713805367304
spatialDLPFC::Br6522	primary_expansion	uot	0.25	2.0	fixed_v_scale	fixed	0.5	1.0	0.0	0.5	uot_endpoint_mass_median	0.03160811409035967	0.04761959439860796	0.016011480308248286
spatialDLPFC::Br6522	primary_expansion	uot	0.25	2.0	fixed_v_scale	fixed	0.5	1.0	0.0	0.5	uot_endpoint_shape_median	0.2171118645725958	0.07464949120709985	-0.14246237336549594
spatialDLPFC::Br6522	primary_expansion	uot	0.25	2.0	fixed_v_scale	fixed	0.5	1.0	0.0	0.5	uot_h001_combined_median	0.3095924866816102	0.07729194557276062	-0.23230054110884957
spatialDLPFC::Br6522	primary_expansion	uot	0.25	2.0	fixed_v_scale	fixed	0.5	1.0	0.0	0.5	uot_h001_mass_median	0.02453447547282791	0.04734224095700629	0.02280776548417838
spatialDLPFC::Br6522	primary_expansion	uot	0.25	2.0	fixed_v_scale	fixed	0.5	1.0	0.0	0.5	uot_h001_shape_median	0.29892308426576386	0.07067850635573272	-0.22824457791003114
spatialDLPFC::Br6522	primary_expansion	uot	0.25	2.0	fixed_v_scale	fixed	0.75	0.0	0.75	0.0	endpoint_response_mean	0.4781778909693022	0.47907931764353345	0.0009014266742312926
spatialDLPFC::Br6522	primary_expansion	uot	0.25	2.0	fixed_v_scale	fixed	0.75	0.0	0.75	0.0	endpoint_response_median	0.4857224249412615	0.488302451467609	0.0025800265263475064
spatialDLPFC::Br6522	primary_expansion	uot	0.25	2.0	fixed_v_scale	fixed	0.75	0.0	0.75	0.0	endpoint_response_q90	0.6146479057487356	0.6205438593694342	0.005895953620698613
spatialDLPFC::Br6522	primary_expansion	uot	0.25	2.0	fixed_v_scale	fixed	0.75	0.0	0.75	0.0	h001_response_mean	0.31673759027045667	0.2972237074917929	-0.019513882778663783
spatialDLPFC::Br6522	primary_expansion	uot	0.25	2.0	fixed_v_scale	fixed	0.75	0.0	0.75	0.0	h001_response_median	0.31207071934642977	0.2948448736465854	-0.017225845699844367
spatialDLPFC::Br6522	primary_expansion	uot	0.25	2.0	fixed_v_scale	fixed	0.75	0.0	0.75	0.0	h001_response_q90	0.3643549442973947	0.328839571111432	-0.03551537318596268
spatialDLPFC::Br6522	primary_expansion	uot	0.25	2.0	fixed_v_scale	fixed	0.75	0.0	0.75	0.0	uot_endpoint_combined_median	0.4953476087506234	0.48398169108866906	-0.011365917661954328
spatialDLPFC::Br6522	primary_expansion	uot	0.25	2.0	fixed_v_scale	fixed	0.75	0.0	0.75	0.0	uot_endpoint_mass_median	0.023118495803944025	0.020539871755470278	-0.002578624048473751
spatialDLPFC::Br6522	primary_expansion	uot	0.25	2.0	fixed_v_scale	fixed	0.75	0.0	0.75	0.0	uot_endpoint_shape_median	0.4912219775373116	0.4849817410349011	-0.00624023650241054
spatialDLPFC::Br6522	primary_expansion	uot	0.25	2.0	fixed_v_scale	fixed	0.75	0.0	0.75	0.0	uot_h001_combined_median	0.3121836604164122	0.2948669473955123	-0.017316713020899904
spatialDLPFC::Br6522	primary_expansion	uot	0.25	2.0	fixed_v_scale	fixed	0.75	0.0	0.75	0.0	uot_h001_mass_median	0.024394418154522802	0.010756737377822248	-0.013637680776700552
spatialDLPFC::Br6522	primary_expansion	uot	0.25	2.0	fixed_v_scale	fixed	0.75	0.0	0.75	0.0	uot_h001_shape_median	0.3014657721857389	0.2920843317754089	-0.00938144041033001
spatialDLPFC::Br6522	primary_expansion	uot	0.25	2.0	fixed_v_scale	fixed	0.75	0.25	0.5625	0.1875	endpoint_response_mean	0.19476621694659818	0.24943672068454698	0.05467050373794877
spatialDLPFC::Br6522	primary_expansion	uot	0.25	2.0	fixed_v_scale	fixed	0.75	0.25	0.5625	0.1875	endpoint_response_median	0.1933546142965888	0.2492888428234726	0.05593422852688382
spatialDLPFC::Br6522	primary_expansion	uot	0.25	2.0	fixed_v_scale	fixed	0.75	0.25	0.5625	0.1875	endpoint_response_q90	0.23250813711798202	0.30277754366172904	0.07026940654374704
spatialDLPFC::Br6522	primary_expansion	uot	0.25	2.0	fixed_v_scale	fixed	0.75	0.25	0.5625	0.1875	h001_response_mean	0.15808790555537466	0.1798888833072313	0.02180097775185663
spatialDLPFC::Br6522	primary_expansion	uot	0.25	2.0	fixed_v_scale	fixed	0.75	0.25	0.5625	0.1875	h001_response_median	0.15575832631164144	0.17852538556726266	0.02276705925562124
spatialDLPFC::Br6522	primary_expansion	uot	0.25	2.0	fixed_v_scale	fixed	0.75	0.25	0.5625	0.1875	h001_response_q90	0.18188391439738968	0.19639230677494166	0.01450839237755197
spatialDLPFC::Br6522	primary_expansion	uot	0.25	2.0	fixed_v_scale	fixed	0.75	0.25	0.5625	0.1875	uot_endpoint_combined_median	0.1967314737213549	0.2461955913017192	0.049464117580364314
spatialDLPFC::Br6522	primary_expansion	uot	0.25	2.0	fixed_v_scale	fixed	0.75	0.25	0.5625	0.1875	uot_endpoint_mass_median	0.010096903207045201	0.012217742221487568	0.002120839014442367
spatialDLPFC::Br6522	primary_expansion	uot	0.25	2.0	fixed_v_scale	fixed	0.75	0.25	0.5625	0.1875	uot_endpoint_shape_median	0.19124528497279444	0.24926682249356172	0.058021537520767275
spatialDLPFC::Br6522	primary_expansion	uot	0.25	2.0	fixed_v_scale	fixed	0.75	0.25	0.5625	0.1875	uot_h001_combined_median	0.15577376971351484	0.17851095256159658	0.02273718284808174
spatialDLPFC::Br6522	primary_expansion	uot	0.25	2.0	fixed_v_scale	fixed	0.75	0.25	0.5625	0.1875	uot_h001_mass_median	0.01222200038667614	0.007937149469192061	-0.004284850917484077
spatialDLPFC::Br6522	primary_expansion	uot	0.25	2.0	fixed_v_scale	fixed	0.75	0.25	0.5625	0.1875	uot_h001_shape_median	0.15039730152371186	0.18011936753933677	0.029722066015624896
spatialDLPFC::Br6522	primary_expansion	uot	0.25	2.0	fixed_v_scale	fixed	0.75	0.5	0.375	0.375	endpoint_response_mean	0.0	0.08029833066662084	0.08029833066662084
spatialDLPFC::Br6522	primary_expansion	uot	0.25	2.0	fixed_v_scale	fixed	0.75	0.5	0.375	0.375	endpoint_response_median	0.0	0.07935211091430117	0.07935211091430117
spatialDLPFC::Br6522	primary_expansion	uot	0.25	2.0	fixed_v_scale	fixed	0.75	0.5	0.375	0.375	endpoint_response_q90	0.0	0.09211149753123797	0.09211149753123797
spatialDLPFC::Br6522	primary_expansion	uot	0.25	2.0	fixed_v_scale	fixed	0.75	0.5	0.375	0.375	h001_response_mean	0.0	0.07054917901046243	0.07054917901046243
spatialDLPFC::Br6522	primary_expansion	uot	0.25	2.0	fixed_v_scale	fixed	0.75	0.5	0.375	0.375	h001_response_median	0.0	0.0700408191617636	0.0700408191617636
spatialDLPFC::Br6522	primary_expansion	uot	0.25	2.0	fixed_v_scale	fixed	0.75	0.5	0.375	0.375	h001_response_q90	0.0	0.07886585157993317	0.07886585157993317
spatialDLPFC::Br6522	primary_expansion	uot	0.25	2.0	fixed_v_scale	fixed	0.75	0.5	0.375	0.375	uot_endpoint_combined_median	0.0	0.0776501267241666	0.0776501267241666
spatialDLPFC::Br6522	primary_expansion	uot	0.25	2.0	fixed_v_scale	fixed	0.75	0.5	0.375	0.375	uot_endpoint_mass_median	0.0	0.01875800131292676	0.01875800131292676
spatialDLPFC::Br6522	primary_expansion	uot	0.25	2.0	fixed_v_scale	fixed	0.75	0.5	0.375	0.375	uot_endpoint_shape_median	0.0	0.081290797430293	0.081290797430293
spatialDLPFC::Br6522	primary_expansion	uot	0.25	2.0	fixed_v_scale	fixed	0.75	0.5	0.375	0.375	uot_h001_combined_median	0.0	0.0700269395513321	0.0700269395513321
spatialDLPFC::Br6522	primary_expansion	uot	0.25	2.0	fixed_v_scale	fixed	0.75	0.5	0.375	0.375	uot_h001_mass_median	0.0	0.018121997493396838	0.018121997493396838
spatialDLPFC::Br6522	primary_expansion	uot	0.25	2.0	fixed_v_scale	fixed	0.75	0.5	0.375	0.375	uot_h001_shape_median	0.0	0.07293260887171152	0.07293260887171152
spatialDLPFC::Br6522	primary_expansion	uot	0.25	2.0	fixed_v_scale	fixed	0.75	0.75	0.1875	0.5625	endpoint_response_mean	0.13630011666658903	0.0749750378250468	-0.06132507884154224
spatialDLPFC::Br6522	primary_expansion	uot	0.25	2.0	fixed_v_scale	fixed	0.75	0.75	0.1875	0.5625	endpoint_response_median	0.1346960077439453	0.06721359486526424	-0.06748241287868106
spatialDLPFC::Br6522	primary_expansion	uot	0.25	2.0	fixed_v_scale	fixed	0.75	0.75	0.1875	0.5625	endpoint_response_q90	0.1619736187563982	0.11637879510364191	-0.04559482365275631
spatialDLPFC::Br6522	primary_expansion	uot	0.25	2.0	fixed_v_scale	fixed	0.75	0.75	0.1875	0.5625	h001_response_mean	0.15753082416263148	0.07243010904798353	-0.08510071511464795
spatialDLPFC::Br6522	primary_expansion	uot	0.25	2.0	fixed_v_scale	fixed	0.75	0.75	0.1875	0.5625	h001_response_median	0.15513570028154014	0.06588194874769182	-0.08925375153384832
spatialDLPFC::Br6522	primary_expansion	uot	0.25	2.0	fixed_v_scale	fixed	0.75	0.75	0.1875	0.5625	h001_response_q90	0.18135438244988805	0.10978079456238551	-0.07157358788750257
spatialDLPFC::Br6522	primary_expansion	uot	0.25	2.0	fixed_v_scale	fixed	0.75	0.75	0.1875	0.5625	uot_endpoint_combined_median	0.13247543909285706	0.06540190770704712	-0.06707353138580993
spatialDLPFC::Br6522	primary_expansion	uot	0.25	2.0	fixed_v_scale	fixed	0.75	0.75	0.1875	0.5625	uot_endpoint_mass_median	0.014261804497493698	0.026938595169140128	0.01267679067164643
spatialDLPFC::Br6522	primary_expansion	uot	0.25	2.0	fixed_v_scale	fixed	0.75	0.75	0.1875	0.5625	uot_endpoint_shape_median	0.12559585789223937	0.05732275463655268	-0.0682731032556867
spatialDLPFC::Br6522	primary_expansion	uot	0.25	2.0	fixed_v_scale	fixed	0.75	0.75	0.1875	0.5625	uot_h001_combined_median	0.15511892999408494	0.06586851836680555	-0.0892504116272794
spatialDLPFC::Br6522	primary_expansion	uot	0.25	2.0	fixed_v_scale	fixed	0.75	0.75	0.1875	0.5625	uot_h001_mass_median	0.012248502763373878	0.02666520576366327	0.014416703000289391
spatialDLPFC::Br6522	primary_expansion	uot	0.25	2.0	fixed_v_scale	fixed	0.75	0.75	0.1875	0.5625	uot_h001_shape_median	0.14976641787068629	0.05791900762579692	-0.09184741024488935
spatialDLPFC::Br6522	primary_expansion	uot	0.25	2.0	fixed_v_scale	fixed	0.75	1.0	0.0	0.75	endpoint_response_mean	0.24614314543405347	0.17117073143470135	-0.07497241399935214
spatialDLPFC::Br6522	primary_expansion	uot	0.25	2.0	fixed_v_scale	fixed	0.75	1.0	0.0	0.75	endpoint_response_median	0.2433791352364074	0.1632324704389104	-0.08014666479749699
spatialDLPFC::Br6522	primary_expansion	uot	0.25	2.0	fixed_v_scale	fixed	0.75	1.0	0.0	0.75	endpoint_response_q90	0.30369878188749844	0.2315663874704778	-0.07213239441702061
spatialDLPFC::Br6522	primary_expansion	uot	0.25	2.0	fixed_v_scale	fixed	0.75	1.0	0.0	0.75	h001_response_mean	0.3145092009533667	0.1836743084452897	-0.130834892508077
spatialDLPFC::Br6522	primary_expansion	uot	0.25	2.0	fixed_v_scale	fixed	0.75	1.0	0.0	0.75	h001_response_median	0.30971422657740133	0.17793661257863996	-0.13177761399876137
spatialDLPFC::Br6522	primary_expansion	uot	0.25	2.0	fixed_v_scale	fixed	0.75	1.0	0.0	0.75	h001_response_q90	0.36217039978125304	0.2325097801283274	-0.12966061965292563
spatialDLPFC::Br6522	primary_expansion	uot	0.25	2.0	fixed_v_scale	fixed	0.75	1.0	0.0	0.75	uot_endpoint_combined_median	0.23372377612123799	0.15629538843424146	-0.07742838768699654
spatialDLPFC::Br6522	primary_expansion	uot	0.25	2.0	fixed_v_scale	fixed	0.75	1.0	0.0	0.75	uot_endpoint_mass_median	0.03160811409035967	0.038281386457283385	0.006673272366923711
spatialDLPFC::Br6522	primary_expansion	uot	0.25	2.0	fixed_v_scale	fixed	0.75	1.0	0.0	0.75	uot_endpoint_shape_median	0.2171118645725958	0.13912392577307447	-0.07798793879952132
spatialDLPFC::Br6522	primary_expansion	uot	0.25	2.0	fixed_v_scale	fixed	0.75	1.0	0.0	0.75	uot_h001_combined_median	0.3095924866816102	0.1778796371049387	-0.13171284957667145
spatialDLPFC::Br6522	primary_expansion	uot	0.25	2.0	fixed_v_scale	fixed	0.75	1.0	0.0	0.75	uot_h001_mass_median	0.02453447547282791	0.03558926634170047	0.011054790868872557
spatialDLPFC::Br6522	primary_expansion	uot	0.25	2.0	fixed_v_scale	fixed	0.75	1.0	0.0	0.75	uot_h001_shape_median	0.29892308426576386	0.1633166576207961	-0.13560642664496775
spatialDLPFC::Br8325	primary_expansion	balanced_ot	0.25		coregularized_minus_fixed	coregularized-fixed	0.5	0.0	0.5	0.0	endpoint_response_mean	0.463062091147032	0.46540473148618966	0.002342640339157681
spatialDLPFC::Br8325	primary_expansion	balanced_ot	0.25		coregularized_minus_fixed	coregularized-fixed	0.5	0.0	0.5	0.0	endpoint_response_median	0.4794418556346871	0.48064776256064384	0.0012059069259567345
spatialDLPFC::Br8325	primary_expansion	balanced_ot	0.25		coregularized_minus_fixed	coregularized-fixed	0.5	0.0	0.5	0.0	endpoint_response_q90	0.5898539280266586	0.5892164117172215	-0.0006375163094370917
spatialDLPFC::Br8325	primary_expansion	balanced_ot	0.25		coregularized_minus_fixed	coregularized-fixed	0.5	0.0	0.5	0.0	h001_response_mean	0.283407762161925	0.14419748961541484	-0.13921027254651017
spatialDLPFC::Br8325	primary_expansion	balanced_ot	0.25		coregularized_minus_fixed	coregularized-fixed	0.5	0.0	0.5	0.0	h001_response_median	0.28161414293570974	0.1432847495174679	-0.13832939341824185
spatialDLPFC::Br8325	primary_expansion	balanced_ot	0.25		coregularized_minus_fixed	coregularized-fixed	0.5	0.0	0.5	0.0	h001_response_q90	0.3209297572483474	0.1641852931275507	-0.1567444641207967
spatialDLPFC::Br8325	primary_expansion	balanced_ot	0.25		coregularized_minus_fixed	coregularized-fixed	0.5	0.25	0.375	0.125	endpoint_response_mean	0.30865336219120576	0.18078576762115703	-0.12786759457004873
spatialDLPFC::Br8325	primary_expansion	balanced_ot	0.25		coregularized_minus_fixed	coregularized-fixed	0.5	0.25	0.375	0.125	endpoint_response_median	0.3128362010900452	0.17756161458501007	-0.13527458650503513
spatialDLPFC::Br8325	primary_expansion	balanced_ot	0.25		coregularized_minus_fixed	coregularized-fixed	0.5	0.25	0.375	0.125	endpoint_response_q90	0.3713486047961089	0.21264327274213418	-0.15870533205397475
spatialDLPFC::Br8325	primary_expansion	balanced_ot	0.25		coregularized_minus_fixed	coregularized-fixed	0.5	0.25	0.375	0.125	h001_response_mean	0.21260202892434282	0.07202530340613392	-0.14057672551820888
spatialDLPFC::Br8325	primary_expansion	balanced_ot	0.25		coregularized_minus_fixed	coregularized-fixed	0.5	0.25	0.375	0.125	h001_response_median	0.21162932193382003	0.07157667297845591	-0.14005264895536412
spatialDLPFC::Br8325	primary_expansion	balanced_ot	0.25		coregularized_minus_fixed	coregularized-fixed	0.5	0.25	0.375	0.125	h001_response_q90	0.23984259037131203	0.08200495520046477	-0.15783763517084726
spatialDLPFC::Br8325	primary_expansion	balanced_ot	0.25		coregularized_minus_fixed	coregularized-fixed	0.5	0.5	0.25	0.25	endpoint_response_mean	0.18036599548391913	0.0	-0.18036599548391913
spatialDLPFC::Br8325	primary_expansion	balanced_ot	0.25		coregularized_minus_fixed	coregularized-fixed	0.5	0.5	0.25	0.25	endpoint_response_median	0.1790525692236355	0.0	-0.1790525692236355
spatialDLPFC::Br8325	primary_expansion	balanced_ot	0.25		coregularized_minus_fixed	coregularized-fixed	0.5	0.5	0.25	0.25	endpoint_response_q90	0.2118035006356005	0.0	-0.2118035006356005
spatialDLPFC::Br8325	primary_expansion	balanced_ot	0.25		coregularized_minus_fixed	coregularized-fixed	0.5	0.5	0.25	0.25	h001_response_mean	0.1432380651451906	8.499897515120007e-14	-0.14323806514510562
spatialDLPFC::Br8325	primary_expansion	balanced_ot	0.25		coregularized_minus_fixed	coregularized-fixed	0.5	0.5	0.25	0.25	h001_response_median	0.14281836680813195	6.907508698835077e-14	-0.14281836680806287
spatialDLPFC::Br8325	primary_expansion	balanced_ot	0.25		coregularized_minus_fixed	coregularized-fixed	0.5	0.5	0.25	0.25	h001_response_q90	0.16081223083874102	1.4297657856851757e-13	-0.16081223083859802
spatialDLPFC::Br8325	primary_expansion	balanced_ot	0.25		coregularized_minus_fixed	coregularized-fixed	0.5	0.75	0.125	0.375	endpoint_response_mean	0.08636501341123606	0.11977943268691332	0.03341441927567726
spatialDLPFC::Br8325	primary_expansion	balanced_ot	0.25		coregularized_minus_fixed	coregularized-fixed	0.5	0.75	0.125	0.375	endpoint_response_median	0.0844706322771979	0.11973716753241986	0.03526653525522198
spatialDLPFC::Br8325	primary_expansion	balanced_ot	0.25		coregularized_minus_fixed	coregularized-fixed	0.5	0.75	0.125	0.375	endpoint_response_q90	0.09916856187302683	0.13581628276545385	0.03664772089242701
spatialDLPFC::Br8325	primary_expansion	balanced_ot	0.25		coregularized_minus_fixed	coregularized-fixed	0.5	0.75	0.125	0.375	h001_response_mean	0.07906758136651813	0.07187895865461855	-0.0071886227118995935
spatialDLPFC::Br8325	primary_expansion	balanced_ot	0.25		coregularized_minus_fixed	coregularized-fixed	0.5	0.75	0.125	0.375	h001_response_median	0.07724826263759936	0.07143900338804329	-0.0058092592495560605
spatialDLPFC::Br8325	primary_expansion	balanced_ot	0.25		coregularized_minus_fixed	coregularized-fixed	0.5	0.75	0.125	0.375	h001_response_q90	0.08978118038339603	0.08182923693122796	-0.00795194345216807
spatialDLPFC::Br8325	primary_expansion	balanced_ot	0.25		coregularized_minus_fixed	coregularized-fixed	0.5	1.0	0.0	0.5	endpoint_response_mean	0.04569377780351919	0.20762832815464852	0.16193455035112933
spatialDLPFC::Br8325	primary_expansion	balanced_ot	0.25		coregularized_minus_fixed	coregularized-fixed	0.5	1.0	0.0	0.5	endpoint_response_median	0.03931152972732799	0.2071528038691317	0.16784127414180372
spatialDLPFC::Br8325	primary_expansion	balanced_ot	0.25		coregularized_minus_fixed	coregularized-fixed	0.5	1.0	0.0	0.5	endpoint_response_q90	0.06569765229280738	0.235736788389997	0.17003913609718962
spatialDLPFC::Br8325	primary_expansion	balanced_ot	0.25		coregularized_minus_fixed	coregularized-fixed	0.5	1.0	0.0	0.5	h001_response_mean	0.04600491311046798	0.14361210081348164	0.09760718770301363
spatialDLPFC::Br8325	primary_expansion	balanced_ot	0.25		coregularized_minus_fixed	coregularized-fixed	0.5	1.0	0.0	0.5	h001_response_median	0.03946241412682	0.14274912580758484	0.10328671168076484
spatialDLPFC::Br8325	primary_expansion	balanced_ot	0.25		coregularized_minus_fixed	coregularized-fixed	0.5	1.0	0.0	0.5	h001_response_q90	0.06675927590460877	0.1634813111648903	0.09672203526028153
spatialDLPFC::Br8325	primary_expansion	balanced_ot	0.25		coregularized_minus_fixed	coregularized-fixed	0.75	0.0	0.75	0.0	endpoint_response_mean	0.4637748703592112	0.46540473148618966	0.0016298611269784102
spatialDLPFC::Br8325	primary_expansion	balanced_ot	0.25		coregularized_minus_fixed	coregularized-fixed	0.75	0.0	0.75	0.0	endpoint_response_median	0.47971689205543266	0.4806477625606436	0.000930870505210929
spatialDLPFC::Br8325	primary_expansion	balanced_ot	0.25		coregularized_minus_fixed	coregularized-fixed	0.75	0.0	0.75	0.0	endpoint_response_q90	0.5898014699428721	0.5892164117172212	-0.0005850582256508585
spatialDLPFC::Br8325	primary_expansion	balanced_ot	0.25		coregularized_minus_fixed	coregularized-fixed	0.75	0.0	0.75	0.0	h001_response_mean	0.2844820291770005	0.21597277647405838	-0.06850925270294213
spatialDLPFC::Br8325	primary_expansion	balanced_ot	0.25		coregularized_minus_fixed	coregularized-fixed	0.75	0.0	0.75	0.0	h001_response_median	0.2826108605143833	0.2145428367517391	-0.06806802376264418
