dataset	pair_id	pair_type	independent_unit_id	cohort_role	direction	pair_file_id	method	epsilon0	tau0	channel	regularization_regime	metric	baseline	delta_removal	delta_compensation	delta_joint	delta_interaction
Stereo-seq	ST_DEV_E12_5_E13_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	reverse	ST_DEV_E12_5_E13_5__reverse	uot	0.25	2.0	expression	fixed	endpoint_response_median	0.0	0.08476234117428084	0.19183928910180606	0.22077247245850584	-0.05582915781758105
Stereo-seq	ST_DEV_E12_5_E13_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	reverse	ST_DEV_E12_5_E13_5__reverse	uot	0.25	2.0	expression	fixed	endpoint_response_q90	0.0	0.1396714402097777	0.22016818390448098	0.2730133410873025	-0.08682628302695616
Stereo-seq	ST_DEV_E12_5_E13_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	reverse	ST_DEV_E12_5_E13_5__reverse	uot	0.25	2.0	expression	fixed	endpoint_response_mean	0.0	0.0974638914624839	0.1906382630363189	0.22781672906080044	-0.06028542543800233
Stereo-seq	ST_DEV_E12_5_E13_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	reverse	ST_DEV_E12_5_E13_5__reverse	uot	0.25	2.0	expression	fixed	h001_response_median	0.0	0.07913739307298912	0.26679168481489735	0.28073296760773325	-0.06519611028015321
Stereo-seq	ST_DEV_E12_5_E13_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	reverse	ST_DEV_E12_5_E13_5__reverse	uot	0.25	2.0	expression	fixed	h001_response_q90	0.0	0.12842796189741357	0.3166346008713577	0.34587397915116674	-0.09918858361760452
Stereo-seq	ST_DEV_E12_5_E13_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	reverse	ST_DEV_E12_5_E13_5__reverse	uot	0.25	2.0	expression	fixed	h001_response_mean	0.0	0.08937765511672345	0.2666124577121715	0.28478749111268475	-0.07120262171621022
Stereo-seq	ST_DEV_E12_5_E13_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	reverse	ST_DEV_E12_5_E13_5__reverse	uot	0.25	2.0	expression	fixed	uot_endpoint_mass_median	0.0	0.0530951507639572	0.015301732983703114	0.036968645397503344	-0.03142823835015697
Stereo-seq	ST_DEV_E12_5_E13_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	reverse	ST_DEV_E12_5_E13_5__reverse	uot	0.25	2.0	expression	fixed	uot_endpoint_shape_median	0.0	0.06343046839739444	0.19831302937439776	0.1985980356426494	-0.0631454621291428
Stereo-seq	ST_DEV_E12_5_E13_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	reverse	ST_DEV_E12_5_E13_5__reverse	uot	0.25	2.0	expression	fixed	uot_endpoint_combined_median	0.0	0.07994762527110488	0.19473313093496059	0.2122405038287643	-0.062440252377301164
Stereo-seq	ST_DEV_E12_5_E13_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	reverse	ST_DEV_E12_5_E13_5__reverse	uot	0.25	2.0	expression	fixed	uot_h001_mass_median	0.0	0.05306052334024308	0.020606043850944836	0.03274794313649855	-0.040918624054689365
Stereo-seq	ST_DEV_E12_5_E13_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	reverse	ST_DEV_E12_5_E13_5__reverse	uot	0.25	2.0	expression	fixed	uot_h001_shape_median	0.0	0.0628827194349845	0.2716035993098213	0.26813974970722354	-0.06634656903758226
Stereo-seq	ST_DEV_E12_5_E13_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	reverse	ST_DEV_E12_5_E13_5__reverse	uot	0.25	2.0	expression	fixed	uot_h001_combined_median	0.0	0.07909767789094765	0.26685432439468804	0.2806528164776957	-0.06529918580794
Stereo-seq	ST_DEV_E12_5_E13_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	reverse	ST_DEV_E12_5_E13_5__reverse	uot	0.25	2.0	spatial	fixed	endpoint_response_median	0.0	0.480241804211532	0.07355740188299642	0.4532099627415683	-0.10058924335296016
Stereo-seq	ST_DEV_E12_5_E13_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	reverse	ST_DEV_E12_5_E13_5__reverse	uot	0.25	2.0	spatial	fixed	endpoint_response_q90	0.0	0.6082602064879715	0.11658594601135115	0.5842463795398096	-0.14059977295951304
Stereo-seq	ST_DEV_E12_5_E13_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	reverse	ST_DEV_E12_5_E13_5__reverse	uot	0.25	2.0	spatial	fixed	endpoint_response_mean	0.0	0.47447002773382047	0.08157311094311259	0.44916066426585227	-0.10688247441108079
Stereo-seq	ST_DEV_E12_5_E13_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	reverse	ST_DEV_E12_5_E13_5__reverse	uot	0.25	2.0	spatial	fixed	h001_response_median	0.0	0.26864466484533345	0.07902864696523132	0.282532779473711	-0.06514053233685374
Stereo-seq	ST_DEV_E12_5_E13_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	reverse	ST_DEV_E12_5_E13_5__reverse	uot	0.25	2.0	spatial	fixed	h001_response_q90	0.0	0.3195988117716974	0.12827105203156788	0.3484086011018721	-0.09946126270139319
Stereo-seq	ST_DEV_E12_5_E13_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	reverse	ST_DEV_E12_5_E13_5__reverse	uot	0.25	2.0	spatial	fixed	h001_response_mean	0.0	0.26888193376599867	0.08921986398186758	0.2865602562302883	-0.07154154151757795
Stereo-seq	ST_DEV_E12_5_E13_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	reverse	ST_DEV_E12_5_E13_5__reverse	uot	0.25	2.0	spatial	fixed	uot_endpoint_mass_median	0.0	0.03774862658685359	0.05294550125640167	0.01817790129455014	-0.07251622654870511
Stereo-seq	ST_DEV_E12_5_E13_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	reverse	ST_DEV_E12_5_E13_5__reverse	uot	0.25	2.0	spatial	fixed	uot_endpoint_shape_median	0.0	0.4666137777857221	0.06172010859194893	0.4567365179889947	-0.07159736838867636
Stereo-seq	ST_DEV_E12_5_E13_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	reverse	ST_DEV_E12_5_E13_5__reverse	uot	0.25	2.0	spatial	fixed	uot_endpoint_combined_median	0.0	0.45982631816328146	0.07775340695242178	0.4600828337748405	-0.07749689134086274
Stereo-seq	ST_DEV_E12_5_E13_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	reverse	ST_DEV_E12_5_E13_5__reverse	uot	0.25	2.0	spatial	fixed	uot_h001_mass_median	0.0	0.020759175169922088	0.053061387522050626	0.032551867507664894	-0.04126869518430782
Stereo-seq	ST_DEV_E12_5_E13_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	reverse	ST_DEV_E12_5_E13_5__reverse	uot	0.25	2.0	spatial	fixed	uot_h001_shape_median	0.0	0.27348809282839986	0.06287097319448312	0.2701920379071334	-0.06616702811574957
Stereo-seq	ST_DEV_E12_5_E13_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	reverse	ST_DEV_E12_5_E13_5__reverse	uot	0.25	2.0	spatial	fixed	uot_h001_combined_median	0.0	0.2685885838586546	0.07907811236269176	0.28255059645169023	-0.06511609976965611
Stereo-seq	ST_DEV_E12_5_E13_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	reverse	ST_DEV_E12_5_E13_5__reverse	uot	0.25	2.0	expression	coregularized	endpoint_response_median	0.0	0.22077247245850584	0.08501661407485833	0.22077247245850584	-0.08501661407485833
Stereo-seq	ST_DEV_E12_5_E13_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	reverse	ST_DEV_E12_5_E13_5__reverse	uot	0.25	2.0	expression	coregularized	endpoint_response_q90	0.0	0.2730133410873025	0.10426037539123856	0.2730133410873025	-0.10426037539123856
Stereo-seq	ST_DEV_E12_5_E13_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	reverse	ST_DEV_E12_5_E13_5__reverse	uot	0.25	2.0	expression	coregularized	endpoint_response_mean	0.0	0.22781672906080044	0.08683765323199312	0.22781672906080044	-0.08683765323199312
Stereo-seq	ST_DEV_E12_5_E13_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	reverse	ST_DEV_E12_5_E13_5__reverse	uot	0.25	2.0	expression	coregularized	h001_response_median	0.0	0.14132697010830342	0.1399232791657863	0.28073296760773325	-0.0005172816663564783
Stereo-seq	ST_DEV_E12_5_E13_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	reverse	ST_DEV_E12_5_E13_5__reverse	uot	0.25	2.0	expression	coregularized	h001_response_q90	0.0	0.17414069696921916	0.1724112104088286	0.34587397915116674	-0.0006779282268810083
Stereo-seq	ST_DEV_E12_5_E13_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	reverse	ST_DEV_E12_5_E13_5__reverse	uot	0.25	2.0	expression	coregularized	h001_response_mean	0.0	0.14332917434227713	0.14190520708819543	0.28478749111268475	-0.0004468903177878014
Stereo-seq	ST_DEV_E12_5_E13_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	reverse	ST_DEV_E12_5_E13_5__reverse	uot	0.25	2.0	expression	coregularized	uot_endpoint_mass_median	0.0	0.036968645397503344	0.011472773254863032	0.036968645397503344	-0.011472773254863032
Stereo-seq	ST_DEV_E12_5_E13_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	reverse	ST_DEV_E12_5_E13_5__reverse	uot	0.25	2.0	expression	coregularized	uot_endpoint_shape_median	0.0	0.1985980356426494	0.07959879980372322	0.1985980356426494	-0.07959879980372322
Stereo-seq	ST_DEV_E12_5_E13_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	reverse	ST_DEV_E12_5_E13_5__reverse	uot	0.25	2.0	expression	coregularized	uot_endpoint_combined_median	0.0	0.2122405038287643	0.08394533334180937	0.2122405038287643	-0.08394533334180937
Stereo-seq	ST_DEV_E12_5_E13_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	reverse	ST_DEV_E12_5_E13_5__reverse	uot	0.25	2.0	expression	coregularized	uot_h001_mass_median	0.0	0.01642930756017028	0.01626559746108429	0.03274794313649855	5.30381152439828e-05
Stereo-seq	ST_DEV_E12_5_E13_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	reverse	ST_DEV_E12_5_E13_5__reverse	uot	0.25	2.0	expression	coregularized	uot_h001_shape_median	0.0	0.135029012725217	0.13368865509760075	0.26813974970722354	-0.0005779181155942115
Stereo-seq	ST_DEV_E12_5_E13_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	reverse	ST_DEV_E12_5_E13_5__reverse	uot	0.25	2.0	expression	coregularized	uot_h001_combined_median	0.0	0.14130672116597842	0.13990343109141684	0.2806528164776957	-0.0005573357796995748
Stereo-seq	ST_DEV_E12_5_E13_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	reverse	ST_DEV_E12_5_E13_5__reverse	uot	0.25	2.0	spatial	coregularized	endpoint_response_median	0.0	0.4532099627415683	0.10551156520594465	0.4532099627415683	-0.10551156520594465
Stereo-seq	ST_DEV_E12_5_E13_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	reverse	ST_DEV_E12_5_E13_5__reverse	uot	0.25	2.0	spatial	coregularized	endpoint_response_q90	0.0	0.5842463795398096	0.13277452100475765	0.5842463795398096	-0.13277452100475765
Stereo-seq	ST_DEV_E12_5_E13_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	reverse	ST_DEV_E12_5_E13_5__reverse	uot	0.25	2.0	spatial	coregularized	endpoint_response_mean	0.0	0.44916066426585227	0.10711920926213603	0.44916066426585227	-0.10711920926213603
Stereo-seq	ST_DEV_E12_5_E13_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	reverse	ST_DEV_E12_5_E13_5__reverse	uot	0.25	2.0	spatial	coregularized	h001_response_median	0.0	0.14173609717713082	0.1403246043127066	0.282532779473711	0.0004720779838736089
Stereo-seq	ST_DEV_E12_5_E13_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	reverse	ST_DEV_E12_5_E13_5__reverse	uot	0.25	2.0	spatial	coregularized	h001_response_q90	0.0	0.17480229894210433	0.17305971176369503	0.3484086011018721	0.0005465903960727436
Stereo-seq	ST_DEV_E12_5_E13_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	reverse	ST_DEV_E12_5_E13_5__reverse	uot	0.25	2.0	spatial	coregularized	h001_response_mean	0.0	0.1437768255008367	0.14234399410941995	0.2865602562302883	0.0004394366200316524
Stereo-seq	ST_DEV_E12_5_E13_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	reverse	ST_DEV_E12_5_E13_5__reverse	uot	0.25	2.0	spatial	coregularized	uot_endpoint_mass_median	0.0	0.01817790129455014	0.009832335696746426	0.01817790129455014	-0.009832335696746426
Stereo-seq	ST_DEV_E12_5_E13_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	reverse	ST_DEV_E12_5_E13_5__reverse	uot	0.25	2.0	spatial	coregularized	uot_endpoint_shape_median	0.0	0.4567365179889947	0.10301906089155727	0.4567365179889947	-0.10301906089155727
Stereo-seq	ST_DEV_E12_5_E13_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	reverse	ST_DEV_E12_5_E13_5__reverse	uot	0.25	2.0	spatial	coregularized	uot_endpoint_combined_median	0.0	0.4600828337748405	0.10657885329915959	0.4600828337748405	-0.10657885329915959
Stereo-seq	ST_DEV_E12_5_E13_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	reverse	ST_DEV_E12_5_E13_5__reverse	uot	0.25	2.0	spatial	coregularized	uot_h001_mass_median	0.0	0.016381522558447728	0.016218758675143347	0.032551867507664894	-4.84137259261809e-05
Stereo-seq	ST_DEV_E12_5_E13_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	reverse	ST_DEV_E12_5_E13_5__reverse	uot	0.25	2.0	spatial	coregularized	uot_h001_shape_median	0.0	0.13550309476419586	0.13415210584699605	0.2701920379071334	0.0005368372959415058
Stereo-seq	ST_DEV_E12_5_E13_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	reverse	ST_DEV_E12_5_E13_5__reverse	uot	0.25	2.0	spatial	coregularized	uot_h001_combined_median	0.0	0.14177104421551867	0.1403588593949341	0.28255059645169023	0.00042069284123746886
Stereo-seq	ST_DEV_E13_5_E14_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	forward	ST_DEV_E13_5_E14_5	balanced_ot	0.25		expression	fixed	endpoint_response_median	0.0	0.0581317004767969	0.2014177860934404	0.20018272290913006	-0.05936676366110727
Stereo-seq	ST_DEV_E13_5_E14_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	forward	ST_DEV_E13_5_E14_5	balanced_ot	0.25		expression	fixed	endpoint_response_q90	0.0	0.0990371550795797	0.22666690400033765	0.23297991003498086	-0.0927241490449365
Stereo-seq	ST_DEV_E13_5_E14_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	forward	ST_DEV_E13_5_E14_5	balanced_ot	0.25		expression	fixed	endpoint_response_mean	0.0	0.06393670313866728	0.19855376596855576	0.19940548940914216	-0.06308497969808088
Stereo-seq	ST_DEV_E13_5_E14_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	forward	ST_DEV_E13_5_E14_5	balanced_ot	0.25		expression	fixed	h001_response_median	0.0	0.058327021692176295	0.273218451201261	0.26899458000827686	-0.06255089288516041
Stereo-seq	ST_DEV_E13_5_E14_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	forward	ST_DEV_E13_5_E14_5	balanced_ot	0.25		expression	fixed	h001_response_q90	0.0	0.10044442039432838	0.32826866105906854	0.33269819188594724	-0.09601488956744969
Stereo-seq	ST_DEV_E13_5_E14_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	forward	ST_DEV_E13_5_E14_5	balanced_ot	0.25		expression	fixed	h001_response_mean	0.0	0.06474920296338492	0.27334905239893664	0.27126846118942466	-0.06682979417289692
Stereo-seq	ST_DEV_E13_5_E14_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	forward	ST_DEV_E13_5_E14_5	balanced_ot	0.25		spatial	fixed	endpoint_response_median	0.0	0.4693154456920502	0.05807100679748889	0.4594898759587892	-0.06789657653074987
Stereo-seq	ST_DEV_E13_5_E14_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	forward	ST_DEV_E13_5_E14_5	balanced_ot	0.25		spatial	fixed	endpoint_response_q90	0.0	0.5909535772692036	0.098605342762797	0.6007478515911854	-0.08881106844081524
Stereo-seq	ST_DEV_E13_5_E14_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	forward	ST_DEV_E13_5_E14_5	balanced_ot	0.25		spatial	fixed	endpoint_response_mean	0.0	0.4609877161922644	0.06462418955340028	0.45236447208411773	-0.07324743366154697
Stereo-seq	ST_DEV_E13_5_E14_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	forward	ST_DEV_E13_5_E14_5	balanced_ot	0.25		spatial	fixed	h001_response_median	0.0	0.2753660565024274	0.058332482655609585	0.2709720970870222	-0.0627264420710148
Stereo-seq	ST_DEV_E13_5_E14_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	forward	ST_DEV_E13_5_E14_5	balanced_ot	0.25		spatial	fixed	h001_response_q90	0.0	0.33117601751506487	0.10040716655323831	0.3359231409078054	-0.09566004316049778
Stereo-seq	ST_DEV_E13_5_E14_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	forward	ST_DEV_E13_5_E14_5	balanced_ot	0.25		spatial	fixed	h001_response_mean	0.0	0.27552357541870615	0.06475709732893199	0.27337655893799495	-0.06690411380964319
Stereo-seq	ST_DEV_E13_5_E14_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	forward	ST_DEV_E13_5_E14_5	balanced_ot	0.25		expression	coregularized	endpoint_response_median	0.0	0.20018272290913006	0.08048650250687545	0.20018272290913006	-0.08048650250687545
Stereo-seq	ST_DEV_E13_5_E14_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	forward	ST_DEV_E13_5_E14_5	balanced_ot	0.25		expression	coregularized	endpoint_response_q90	0.0	0.23297991003498086	0.0970583367324697	0.23297991003498086	-0.0970583367324697
Stereo-seq	ST_DEV_E13_5_E14_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	forward	ST_DEV_E13_5_E14_5	balanced_ot	0.25		expression	coregularized	endpoint_response_mean	0.0	0.19940548940914216	0.08057734489427876	0.19940548940914216	-0.08057734489427876
Stereo-seq	ST_DEV_E13_5_E14_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	forward	ST_DEV_E13_5_E14_5	balanced_ot	0.25		expression	coregularized	h001_response_median	0.0	0.13542603448864873	0.13408062564081474	0.26899458000827686	-0.0005120801211866144
Stereo-seq	ST_DEV_E13_5_E14_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	forward	ST_DEV_E13_5_E14_5	balanced_ot	0.25		expression	coregularized	h001_response_q90	0.0	0.16753812923895559	0.16587449383655292	0.33269819188594724	-0.0007144311895612709
Stereo-seq	ST_DEV_E13_5_E14_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	forward	ST_DEV_E13_5_E14_5	balanced_ot	0.25		expression	coregularized	h001_response_mean	0.0	0.13657752859036473	0.13522115844537955	0.27126846118942466	-0.0005302258463196208
Stereo-seq	ST_DEV_E13_5_E14_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	forward	ST_DEV_E13_5_E14_5	balanced_ot	0.25		spatial	coregularized	endpoint_response_median	0.0	0.4594898759587892	0.10363575577819092	0.4594898759587892	-0.10363575577819092
Stereo-seq	ST_DEV_E13_5_E14_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	forward	ST_DEV_E13_5_E14_5	balanced_ot	0.25		spatial	coregularized	endpoint_response_q90	0.0	0.6007478515911854	0.13064464117516053	0.6007478515911854	-0.13064464117516053
Stereo-seq	ST_DEV_E13_5_E14_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	forward	ST_DEV_E13_5_E14_5	balanced_ot	0.25		spatial	coregularized	endpoint_response_mean	0.0	0.45236447208411773	0.10452997984020125	0.45236447208411773	-0.10452997984020125
Stereo-seq	ST_DEV_E13_5_E14_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	forward	ST_DEV_E13_5_E14_5	balanced_ot	0.25		spatial	coregularized	h001_response_median	0.0	0.135914267951499	0.13455946026243776	0.2709720970870222	0.0004983688730854363
Stereo-seq	ST_DEV_E13_5_E14_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	forward	ST_DEV_E13_5_E14_5	balanced_ot	0.25		spatial	coregularized	h001_response_q90	0.0	0.16838149702421457	0.16670177908504513	0.3359231409078054	0.0008398647985456975
Stereo-seq	ST_DEV_E13_5_E14_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	forward	ST_DEV_E13_5_E14_5	balanced_ot	0.25		spatial	coregularized	h001_response_mean	0.0	0.13710987005079328	0.13574295886667526	0.27337655893799495	0.0005237300205264139
Stereo-seq	ST_DEV_E13_5_E14_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	forward	ST_DEV_E13_5_E14_5	row_softmax	0.25		expression	fixed	endpoint_response_median	0.0	0.0940524882539217	0.19878083476520395	0.20973787759296475	-0.0830954454261609
Stereo-seq	ST_DEV_E13_5_E14_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	forward	ST_DEV_E13_5_E14_5	row_softmax	0.25		expression	fixed	endpoint_response_q90	0.0	0.13462644192554352	0.23079688973803042	0.24289168793355653	-0.1225316437300174
Stereo-seq	ST_DEV_E13_5_E14_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	forward	ST_DEV_E13_5_E14_5	row_softmax	0.25		expression	fixed	endpoint_response_mean	0.0	0.10021309751910248	0.19904100834543412	0.20944567083013954	-0.08980843503439706
Stereo-seq	ST_DEV_E13_5_E14_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	forward	ST_DEV_E13_5_E14_5	row_softmax	0.25		expression	fixed	h001_response_median	0.0	0.08791084950461736	0.27127720757837104	0.2736225354164983	-0.08556552166649012
Stereo-seq	ST_DEV_E13_5_E14_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	forward	ST_DEV_E13_5_E14_5	row_softmax	0.25		expression	fixed	h001_response_q90	0.0	0.12459767840283477	0.32710838904211265	0.3346706916221598	-0.11703537582278761
Stereo-seq	ST_DEV_E13_5_E14_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	forward	ST_DEV_E13_5_E14_5	row_softmax	0.25		expression	fixed	h001_response_mean	0.0	0.09394925838293805	0.27297764472987956	0.2767502003360869	-0.09017670277673073
Stereo-seq	ST_DEV_E13_5_E14_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	forward	ST_DEV_E13_5_E14_5	row_softmax	0.25		spatial	fixed	endpoint_response_median	0.0	0.46792010115771016	0.08303920548897584	0.45902113582386683	-0.09193817082281916
Stereo-seq	ST_DEV_E13_5_E14_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	forward	ST_DEV_E13_5_E14_5	row_softmax	0.25		spatial	fixed	endpoint_response_q90	0.0	0.5744088483491515	0.11941898676284668	0.589941444959097	-0.10388639015290124
Stereo-seq	ST_DEV_E13_5_E14_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	forward	ST_DEV_E13_5_E14_5	row_softmax	0.25		spatial	fixed	endpoint_response_mean	0.0	0.4626689043666715	0.08891178498188101	0.45898043297937907	-0.09260025636917346
Stereo-seq	ST_DEV_E13_5_E14_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	forward	ST_DEV_E13_5_E14_5	row_softmax	0.25		spatial	fixed	h001_response_median	0.0	0.27349614216556883	0.08778298524975882	0.275736742971489	-0.08554238444383867
Stereo-seq	ST_DEV_E13_5_E14_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	forward	ST_DEV_E13_5_E14_5	row_softmax	0.25		spatial	fixed	h001_response_q90	0.0	0.32980929985197605	0.12467707828863209	0.3374453150864174	-0.11704106305419074
Stereo-seq	ST_DEV_E13_5_E14_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	forward	ST_DEV_E13_5_E14_5	row_softmax	0.25		spatial	fixed	h001_response_mean	0.0	0.27513012475756554	0.09384169630685346	0.2787779226922039	-0.09019389837221509
Stereo-seq	ST_DEV_E13_5_E14_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	forward	ST_DEV_E13_5_E14_5	row_softmax	0.25		expression	coregularized	endpoint_response_median	0.0	0.20973787759296475	0.08225841684544859	0.20973787759296475	-0.08225841684544859
Stereo-seq	ST_DEV_E13_5_E14_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	forward	ST_DEV_E13_5_E14_5	row_softmax	0.25		expression	coregularized	endpoint_response_q90	0.0	0.24289168793355653	0.09905451673915745	0.24289168793355653	-0.09905451673915745
Stereo-seq	ST_DEV_E13_5_E14_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	forward	ST_DEV_E13_5_E14_5	row_softmax	0.25		expression	coregularized	endpoint_response_mean	0.0	0.20944567083013954	0.08285840334428882	0.20944567083013954	-0.08285840334428882
Stereo-seq	ST_DEV_E13_5_E14_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	forward	ST_DEV_E13_5_E14_5	row_softmax	0.25		expression	coregularized	h001_response_median	0.0	0.13769327832726108	0.13632487109488362	0.2736225354164983	-0.00039561400564641636
Stereo-seq	ST_DEV_E13_5_E14_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	forward	ST_DEV_E13_5_E14_5	row_softmax	0.25		expression	coregularized	h001_response_q90	0.0	0.1685266097181726	0.16685321691681845	0.3346706916221598	-0.0007091350128312635
Stereo-seq	ST_DEV_E13_5_E14_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	forward	ST_DEV_E13_5_E14_5	row_softmax	0.25		expression	coregularized	h001_response_mean	0.0	0.13932210430759245	0.13793832485993504	0.2767502003360869	-0.0005102288314406123
Stereo-seq	ST_DEV_E13_5_E14_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	forward	ST_DEV_E13_5_E14_5	row_softmax	0.25		spatial	coregularized	endpoint_response_median	0.0	0.45902113582386683	0.10521209363931905	0.45902113582386683	-0.10521209363931905
Stereo-seq	ST_DEV_E13_5_E14_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	forward	ST_DEV_E13_5_E14_5	row_softmax	0.25		spatial	coregularized	endpoint_response_q90	0.0	0.589941444959097	0.12992452774217544	0.589941444959097	-0.12992452774217544
Stereo-seq	ST_DEV_E13_5_E14_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	forward	ST_DEV_E13_5_E14_5	row_softmax	0.25		spatial	coregularized	endpoint_response_mean	0.0	0.45898043297937907	0.10594941032582496	0.45898043297937907	-0.10594941032582496
Stereo-seq	ST_DEV_E13_5_E14_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	forward	ST_DEV_E13_5_E14_5	row_softmax	0.25		spatial	coregularized	h001_response_median	0.0	0.1382632265246918	0.1368840697940744	0.275736742971489	0.000589446652722786
