dataset	pair_type	biological_pair_id	independent_unit_id	cohort_role	method	epsilon0	tau0	channel	regularization_regime	metric	baseline	delta_removal	delta_compensation	delta_joint	delta_interaction
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_E1_CONTROLLED	HER2ST::E	manual_truth_controlled	uot	0.25	2.0	expression	fixed	uot_endpoint_combined_median	0.0	0.06078499851755324	0.19813099926714153	0.2131057149119443	-0.04581028287275048
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_E1_CONTROLLED	HER2ST::E	manual_truth_controlled	uot	0.25	2.0	expression	fixed	uot_endpoint_mass_median	0.0	0.05844398586061613	0.0192388314041278	0.04009164631305004	-0.03759117095169389
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_E1_CONTROLLED	HER2ST::E	manual_truth_controlled	uot	0.25	2.0	expression	fixed	uot_endpoint_shape_median	0.0	0.01979425703752749	0.20320440263261708	0.20145707171914762	-0.021541587950996963
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_E1_CONTROLLED	HER2ST::E	manual_truth_controlled	uot	0.25	2.0	expression	fixed	uot_h001_combined_median	0.0	0.061329094628829434	0.2705293529934531	0.2851519402764785	-0.046706507345804005
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_E1_CONTROLLED	HER2ST::E	manual_truth_controlled	uot	0.25	2.0	expression	fixed	uot_h001_mass_median	0.0	0.05845813014591347	0.027224479583134183	0.033553223498030936	-0.05212938623101671
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_E1_CONTROLLED	HER2ST::E	manual_truth_controlled	uot	0.25	2.0	expression	fixed	uot_h001_shape_median	0.0	0.020219006822818276	0.2761105977733008	0.27413566921502075	-0.02219393538109829
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_E1_CONTROLLED	HER2ST::E	manual_truth_controlled	uot	0.25	2.0	spatial	coregularized	endpoint_response_mean	0.0	0.4515321803385482	0.10796180291978971	0.4515321803385482	-0.10796180291978971
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_E1_CONTROLLED	HER2ST::E	manual_truth_controlled	uot	0.25	2.0	spatial	coregularized	endpoint_response_median	0.0	0.4533638782881489	0.10809318634304688	0.4533638782881489	-0.10809318634304688
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_E1_CONTROLLED	HER2ST::E	manual_truth_controlled	uot	0.25	2.0	spatial	coregularized	endpoint_response_q90	0.0	0.592914100876382	0.1268247095701029	0.592914100876382	-0.1268247095701029
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_E1_CONTROLLED	HER2ST::E	manual_truth_controlled	uot	0.25	2.0	spatial	coregularized	h001_response_mean	0.0	0.1437928638721198	0.14235968445321145	0.2866299024957204	0.0004773541703891049
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_E1_CONTROLLED	HER2ST::E	manual_truth_controlled	uot	0.25	2.0	spatial	coregularized	h001_response_median	0.0	0.1440397391569673	0.142603929734277	0.28700967342373174	0.00036600453248744613
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_E1_CONTROLLED	HER2ST::E	manual_truth_controlled	uot	0.25	2.0	spatial	coregularized	h001_response_q90	0.0	0.16762049854230035	0.16594945833328995	0.3342124066405488	0.0006424497649585165
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_E1_CONTROLLED	HER2ST::E	manual_truth_controlled	uot	0.25	2.0	spatial	coregularized	uot_endpoint_combined_median	0.0	0.46439658338252526	0.10900720171882766	0.46439658338252526	-0.10900720171882766
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_E1_CONTROLLED	HER2ST::E	manual_truth_controlled	uot	0.25	2.0	spatial	coregularized	uot_endpoint_mass_median	0.0	0.030879528746359373	0.010064955947782252	0.030879528746359373	-0.010064955947782252
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_E1_CONTROLLED	HER2ST::E	manual_truth_controlled	uot	0.25	2.0	spatial	coregularized	uot_endpoint_shape_median	0.0	0.45764191102740004	0.10632734965890747	0.45764191102740004	-0.10632734965890747
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_E1_CONTROLLED	HER2ST::E	manual_truth_controlled	uot	0.25	2.0	spatial	coregularized	uot_h001_combined_median	0.0	0.144075196694205	0.1426386846549248	0.28712770984542235	0.0004138284962925537
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_E1_CONTROLLED	HER2ST::E	manual_truth_controlled	uot	0.25	2.0	spatial	coregularized	uot_h001_mass_median	0.0	0.016777788950926395	0.01661118573396795	0.03332734148672888	-6.163319816545991e-05
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_E1_CONTROLLED	HER2ST::E	manual_truth_controlled	uot	0.25	2.0	spatial	coregularized	uot_h001_shape_median	0.0	0.1386226496006504	0.13723966599743367	0.2764688228538804	0.0006065072557963763
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_E1_CONTROLLED	HER2ST::E	manual_truth_controlled	uot	0.25	2.0	spatial	fixed	endpoint_response_mean	0.0	0.4706879460810408	0.059138540623414476	0.4515321803385482	-0.07829430636590706
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_E1_CONTROLLED	HER2ST::E	manual_truth_controlled	uot	0.25	2.0	spatial	fixed	endpoint_response_median	0.0	0.4718805032462058	0.058343610202822804	0.4533638782881489	-0.0768602351608797
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_E1_CONTROLLED	HER2ST::E	manual_truth_controlled	uot	0.25	2.0	spatial	fixed	endpoint_response_q90	0.0	0.623357688076059	0.06706769913280453	0.592914100876382	-0.09751128633248152
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_E1_CONTROLLED	HER2ST::E	manual_truth_controlled	uot	0.25	2.0	spatial	fixed	h001_response_mean	0.0	0.27245564789385784	0.06184228104136731	0.2866299024957204	-0.047668026439504754
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_E1_CONTROLLED	HER2ST::E	manual_truth_controlled	uot	0.25	2.0	spatial	fixed	h001_response_median	0.0	0.272890398605517	0.06130460683936953	0.28700967342373174	-0.0471853320211548
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_E1_CONTROLLED	HER2ST::E	manual_truth_controlled	uot	0.25	2.0	spatial	fixed	h001_response_q90	0.0	0.3206633911161707	0.06984896567471982	0.3342124066405488	-0.05629995015034173
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_E1_CONTROLLED	HER2ST::E	manual_truth_controlled	uot	0.25	2.0	spatial	fixed	uot_endpoint_combined_median	0.0	0.4555138300324433	0.06183141329855012	0.46439658338252526	-0.05294865994846813
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_E1_CONTROLLED	HER2ST::E	manual_truth_controlled	uot	0.25	2.0	spatial	fixed	uot_endpoint_mass_median	0.0	0.03915681668210316	0.058322344688410216	0.030879528746359373	-0.06659963262415401
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_E1_CONTROLLED	HER2ST::E	manual_truth_controlled	uot	0.25	2.0	spatial	fixed	uot_endpoint_shape_median	0.0	0.4600107777744282	0.02080581512316952	0.45764191102740004	-0.023174681870197708
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_E1_CONTROLLED	HER2ST::E	manual_truth_controlled	uot	0.25	2.0	spatial	fixed	uot_h001_combined_median	0.0	0.2727865202565886	0.061340417449520054	0.28712770984542235	-0.04699922786068632
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_E1_CONTROLLED	HER2ST::E	manual_truth_controlled	uot	0.25	2.0	spatial	fixed	uot_h001_mass_median	0.0	0.027484930054521146	0.05845656176458256	0.03332734148672888	-0.05261415033237482
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_E1_CONTROLLED	HER2ST::E	manual_truth_controlled	uot	0.25	2.0	spatial	fixed	uot_h001_shape_median	0.0	0.27869035920385454	0.020228008076130868	0.2764688228538804	-0.02244954442610497
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_F1_CONTROLLED	HER2ST::F	manual_truth_controlled	balanced_ot	0.25		expression	coregularized	endpoint_response_mean	0.0	0.197405343509271	0.08031248433950891	0.197405343509271	-0.08031248433950891
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_F1_CONTROLLED	HER2ST::F	manual_truth_controlled	balanced_ot	0.25		expression	coregularized	endpoint_response_median	0.0	0.19889232045579897	0.08059915118530794	0.19889232045579897	-0.08059915118530794
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_F1_CONTROLLED	HER2ST::F	manual_truth_controlled	balanced_ot	0.25		expression	coregularized	endpoint_response_q90	0.0	0.2195490116141816	0.09122743756270416	0.2195490116141816	-0.09122743756270416
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_F1_CONTROLLED	HER2ST::F	manual_truth_controlled	balanced_ot	0.25		expression	coregularized	h001_response_mean	0.0	0.1367484135031044	0.1353904530749292	0.2715865356707148	-0.0005523309073187654
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_F1_CONTROLLED	HER2ST::F	manual_truth_controlled	balanced_ot	0.25		expression	coregularized	h001_response_median	0.0	0.13592881600787854	0.13457805457115699	0.27003531148736537	-0.00047155909167016785
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_F1_CONTROLLED	HER2ST::F	manual_truth_controlled	balanced_ot	0.25		expression	coregularized	h001_response_q90	0.0	0.15842235045413555	0.1568495271932635	0.31455208496918297	-0.0007197926782161468
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_F1_CONTROLLED	HER2ST::F	manual_truth_controlled	balanced_ot	0.25		expression	fixed	endpoint_response_mean	0.0	0.01877463990637962	0.19820106439566743	0.197405343509271	-0.019570360792776062
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_F1_CONTROLLED	HER2ST::F	manual_truth_controlled	balanced_ot	0.25		expression	fixed	endpoint_response_median	0.0	0.018420837928667316	0.19947842200855292	0.19889232045579897	-0.019006939481421306
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_F1_CONTROLLED	HER2ST::F	manual_truth_controlled	balanced_ot	0.25		expression	fixed	endpoint_response_q90	0.0	0.022188857086299123	0.22056258514299654	0.2195490116141816	-0.023202430615114053
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_F1_CONTROLLED	HER2ST::F	manual_truth_controlled	balanced_ot	0.25		expression	fixed	h001_response_mean	0.0	0.01909705380284127	0.2730911568761577	0.2715865356707148	-0.020601675008284165
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_F1_CONTROLLED	HER2ST::F	manual_truth_controlled	balanced_ot	0.25		expression	fixed	h001_response_median	0.0	0.018649641710699646	0.2715862042303069	0.27003531148736537	-0.020200534453641145
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_F1_CONTROLLED	HER2ST::F	manual_truth_controlled	balanced_ot	0.25		expression	fixed	h001_response_q90	0.0	0.022731724903971448	0.31616716848269905	0.31455208496918297	-0.024346808417487542
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_F1_CONTROLLED	HER2ST::F	manual_truth_controlled	balanced_ot	0.25		spatial	coregularized	endpoint_response_mean	0.0	0.4414556331113417	0.10524248705695984	0.4414556331113417	-0.10524248705695984
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_F1_CONTROLLED	HER2ST::F	manual_truth_controlled	balanced_ot	0.25		spatial	coregularized	endpoint_response_median	0.0	0.4501349359914463	0.10456264542165782	0.4501349359914463	-0.10456264542165782
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_F1_CONTROLLED	HER2ST::F	manual_truth_controlled	balanced_ot	0.25		spatial	coregularized	endpoint_response_q90	0.0	0.5712327842138941	0.1243636089317077	0.5712327842138941	-0.1243636089317077
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_F1_CONTROLLED	HER2ST::F	manual_truth_controlled	balanced_ot	0.25		spatial	coregularized	h001_response_mean	0.0	0.1373031856949617	0.13593423972675273	0.2737835784981293	0.0005461530764148265
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_F1_CONTROLLED	HER2ST::F	manual_truth_controlled	balanced_ot	0.25		spatial	coregularized	h001_response_median	0.0	0.13649044046841005	0.1351298810105635	0.2722351988330506	0.0006148773540770314
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_F1_CONTROLLED	HER2ST::F	manual_truth_controlled	balanced_ot	0.25		spatial	coregularized	h001_response_q90	0.0	0.159165071898104	0.15757763819643997	0.3174800352212187	0.0007373251266747094
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_F1_CONTROLLED	HER2ST::F	manual_truth_controlled	balanced_ot	0.25		spatial	fixed	endpoint_response_mean	0.0	0.442765482451421	0.019562764386808804	0.4414556331113417	-0.020872613726888103
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_F1_CONTROLLED	HER2ST::F	manual_truth_controlled	balanced_ot	0.25		spatial	fixed	endpoint_response_median	0.0	0.45093845904874075	0.018869945412635813	0.4501349359914463	-0.01967346846993026
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_F1_CONTROLLED	HER2ST::F	manual_truth_controlled	balanced_ot	0.25		spatial	fixed	endpoint_response_q90	0.0	0.5731150720296738	0.02358075683018516	0.5712327842138941	-0.025463044645964866
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_F1_CONTROLLED	HER2ST::F	manual_truth_controlled	balanced_ot	0.25		spatial	fixed	h001_response_mean	0.0	0.2752980786031791	0.019104728294172025	0.2737835784981293	-0.020619228399221912
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_F1_CONTROLLED	HER2ST::F	manual_truth_controlled	balanced_ot	0.25		spatial	fixed	h001_response_median	0.0	0.2735710768246206	0.018651597112982275	0.2722351988330506	-0.01998747510455231
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_F1_CONTROLLED	HER2ST::F	manual_truth_controlled	balanced_ot	0.25		spatial	fixed	h001_response_q90	0.0	0.3192384057590659	0.022745395240126184	0.3174800352212187	-0.024503765777973405
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_F1_CONTROLLED	HER2ST::F	manual_truth_controlled	row_softmax	0.25		expression	coregularized	endpoint_response_mean	0.0	0.2059498537106746	0.08327916622710874	0.2059498537106746	-0.08327916622710874
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_F1_CONTROLLED	HER2ST::F	manual_truth_controlled	row_softmax	0.25		expression	coregularized	endpoint_response_median	0.0	0.2040323689950038	0.0819971949324313	0.2040323689950038	-0.0819971949324313
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_F1_CONTROLLED	HER2ST::F	manual_truth_controlled	row_softmax	0.25		expression	coregularized	endpoint_response_q90	0.0	0.2391575243326459	0.09861950838125874	0.2391575243326459	-0.09861950838125874
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_F1_CONTROLLED	HER2ST::F	manual_truth_controlled	row_softmax	0.25		expression	coregularized	h001_response_mean	0.0	0.14110771974793174	0.13970634996108366	0.28026821799864854	-0.0005458517103668764
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_F1_CONTROLLED	HER2ST::F	manual_truth_controlled	row_softmax	0.25		expression	coregularized	h001_response_median	0.0	0.13857290418572343	0.137197269174618	0.2752252023690254	-0.0005449709913159934
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_F1_CONTROLLED	HER2ST::F	manual_truth_controlled	row_softmax	0.25		expression	coregularized	h001_response_q90	0.0	0.1684704286058711	0.16679741901027428	0.3345608407445393	-0.0007070068716061306
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_F1_CONTROLLED	HER2ST::F	manual_truth_controlled	row_softmax	0.25		expression	fixed	endpoint_response_mean	0.0	0.03579701683499653	0.20554753162315992	0.2059498537106746	-0.03539469474748183
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_F1_CONTROLLED	HER2ST::F	manual_truth_controlled	row_softmax	0.25		expression	fixed	endpoint_response_median	0.0	0.03568687817668979	0.20299579714435145	0.2040323689950038	-0.03465030632603744
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_F1_CONTROLLED	HER2ST::F	manual_truth_controlled	row_softmax	0.25		expression	fixed	endpoint_response_q90	0.0	0.03890157495837347	0.2384189605881743	0.2391575243326459	-0.03816301121390189
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_F1_CONTROLLED	HER2ST::F	manual_truth_controlled	row_softmax	0.25		expression	fixed	h001_response_mean	0.0	0.03569965560231593	0.28080321745697856	0.28026821799864854	-0.03623465506064591
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_F1_CONTROLLED	HER2ST::F	manual_truth_controlled	row_softmax	0.25		expression	fixed	h001_response_median	0.0	0.03556964996536872	0.27681364375064577	0.2752252023690254	-0.03715809134698904
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_F1_CONTROLLED	HER2ST::F	manual_truth_controlled	row_softmax	0.25		expression	fixed	h001_response_q90	0.0	0.038750064262513526	0.33342237941438824	0.3345608407445393	-0.03761160293236249
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_F1_CONTROLLED	HER2ST::F	manual_truth_controlled	row_softmax	0.25		spatial	coregularized	endpoint_response_mean	0.0	0.4589039490890322	0.10792517377834608	0.4589039490890322	-0.10792517377834608
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_F1_CONTROLLED	HER2ST::F	manual_truth_controlled	row_softmax	0.25		spatial	coregularized	endpoint_response_median	0.0	0.45997084920644227	0.10653402302042153	0.45997084920644227	-0.10653402302042153
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_F1_CONTROLLED	HER2ST::F	manual_truth_controlled	row_softmax	0.25		spatial	coregularized	endpoint_response_q90	0.0	0.5878882672313593	0.1303252968022074	0.5878882672313593	-0.1303252968022074
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_F1_CONTROLLED	HER2ST::F	manual_truth_controlled	row_softmax	0.25		spatial	coregularized	h001_response_mean	0.0	0.14165567559621617	0.14024345515763037	0.2824382411064973	0.000539110352650779
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_F1_CONTROLLED	HER2ST::F	manual_truth_controlled	row_softmax	0.25		spatial	coregularized	h001_response_median	0.0	0.13919474620871136	0.1378062412271147	0.2775859072496403	0.0005849198138141998
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_F1_CONTROLLED	HER2ST::F	manual_truth_controlled	row_softmax	0.25		spatial	coregularized	h001_response_q90	0.0	0.16914908813771068	0.1674626565768424	0.33727824541639817	0.0006665007018451102
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_F1_CONTROLLED	HER2ST::F	manual_truth_controlled	row_softmax	0.25		spatial	fixed	endpoint_response_mean	0.0	0.458806619918005	0.03567465977582479	0.4589039490890322	-0.03557733060479759
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_F1_CONTROLLED	HER2ST::F	manual_truth_controlled	row_softmax	0.25		spatial	fixed	endpoint_response_median	0.0	0.46089261666163617	0.035555399812660676	0.45997084920644227	-0.03647716726785455
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_F1_CONTROLLED	HER2ST::F	manual_truth_controlled	row_softmax	0.25		spatial	fixed	endpoint_response_q90	0.0	0.5890525499471402	0.03871811703346298	0.5878882672313593	-0.03988239974924376
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_F1_CONTROLLED	HER2ST::F	manual_truth_controlled	row_softmax	0.25		spatial	fixed	h001_response_mean	0.0	0.28299016223214135	0.03569836448007242	0.2824382411064973	-0.03625028560571651
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_F1_CONTROLLED	HER2ST::F	manual_truth_controlled	row_softmax	0.25		spatial	fixed	h001_response_median	0.0	0.2789619306498533	0.03556853778166147	0.2775859072496403	-0.036944561181874475
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_F1_CONTROLLED	HER2ST::F	manual_truth_controlled	row_softmax	0.25		spatial	fixed	h001_response_q90	0.0	0.3363087237521545	0.03874953955465796	0.33727824541639817	-0.03778001789041424
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_F1_CONTROLLED	HER2ST::F	manual_truth_controlled	uot	0.25	2.0	expression	coregularized	endpoint_response_mean	0.0	0.22083280345176134	0.08592974338745152	0.22083280345176134	-0.08592974338745152
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_F1_CONTROLLED	HER2ST::F	manual_truth_controlled	uot	0.25	2.0	expression	coregularized	endpoint_response_median	0.0	0.22228809284775064	0.086186451232285	0.22228809284775064	-0.086186451232285
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_F1_CONTROLLED	HER2ST::F	manual_truth_controlled	uot	0.25	2.0	expression	coregularized	endpoint_response_q90	0.0	0.24239461148415192	0.09666590558152427	0.24239461148415192	-0.09666590558152427
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_F1_CONTROLLED	HER2ST::F	manual_truth_controlled	uot	0.25	2.0	expression	coregularized	h001_response_mean	0.0	0.14314718663353987	0.1417252130531051	0.28438872591503284	-0.00048367377161211145
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_F1_CONTROLLED	HER2ST::F	manual_truth_controlled	uot	0.25	2.0	expression	coregularized	h001_response_median	0.0	0.14198473932595262	0.14057424072618396	0.28213584712086115	-0.0004231329312753829
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_F1_CONTROLLED	HER2ST::F	manual_truth_controlled	uot	0.25	2.0	expression	coregularized	h001_response_q90	0.0	0.16384888975059514	0.16222173366241407	0.3254246187270712	-0.000646004685938048
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_F1_CONTROLLED	HER2ST::F	manual_truth_controlled	uot	0.25	2.0	expression	coregularized	uot_endpoint_combined_median	0.0	0.2142143665309284	0.08503475323455952	0.2142143665309284	-0.08503475323455952
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_F1_CONTROLLED	HER2ST::F	manual_truth_controlled	uot	0.25	2.0	expression	coregularized	uot_endpoint_mass_median	0.0	0.03897741554136269	0.012022648205055976	0.03897741554136269	-0.012022648205055976
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_F1_CONTROLLED	HER2ST::F	manual_truth_controlled	uot	0.25	2.0	expression	coregularized	uot_endpoint_shape_median	0.0	0.2019515535168399	0.0807345764431919	0.2019515535168399	-0.0807345764431919
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_F1_CONTROLLED	HER2ST::F	manual_truth_controlled	uot	0.25	2.0	expression	coregularized	uot_h001_combined_median	0.0	0.1419621828817112	0.14055226674046933	0.2820269915125869	-0.00048745810959364977
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_F1_CONTROLLED	HER2ST::F	manual_truth_controlled	uot	0.25	2.0	expression	coregularized	uot_h001_mass_median	0.0	0.01720399147862896	0.01703264688401934	0.03426707297225014	3.0434609601835347e-05
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_F1_CONTROLLED	HER2ST::F	manual_truth_controlled	uot	0.25	2.0	expression	coregularized	uot_h001_shape_median	0.0	0.13610265809436461	0.1347508961708751	0.2703215338085545	-0.00053202045668517
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_F1_CONTROLLED	HER2ST::F	manual_truth_controlled	uot	0.25	2.0	expression	fixed	endpoint_response_mean	0.0	0.0645070038589787	0.19258839912744297	0.22083280345176134	-0.03626259953466031
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_F1_CONTROLLED	HER2ST::F	manual_truth_controlled	uot	0.25	2.0	expression	fixed	endpoint_response_median	0.0	0.06388259639282753	0.19455546111933825	0.22228809284775064	-0.03614996466441513
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_F1_CONTROLLED	HER2ST::F	manual_truth_controlled	uot	0.25	2.0	expression	fixed	endpoint_response_q90	0.0	0.07188274602482306	0.21427337079749412	0.24239461148415192	-0.04376150533816525
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_F1_CONTROLLED	HER2ST::F	manual_truth_controlled	uot	0.25	2.0	expression	fixed	h001_response_mean	0.0	0.06119533697527781	0.26912748359675065	0.28438872591503284	-0.045934094656995605
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_F1_CONTROLLED	HER2ST::F	manual_truth_controlled	uot	0.25	2.0	expression	fixed	h001_response_median	0.0	0.060488870781516324	0.26701553116793697	0.28213584712086115	-0.045368554828592145
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_F1_CONTROLLED	HER2ST::F	manual_truth_controlled	uot	0.25	2.0	expression	fixed	h001_response_q90	0.0	0.06796052683102805	0.3134777154461884	0.3254246187270712	-0.05601362355014533
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_F1_CONTROLLED	HER2ST::F	manual_truth_controlled	uot	0.25	2.0	expression	fixed	uot_endpoint_combined_median	0.0	0.06010390638684497	0.19879695949366274	0.2142143665309284	-0.0446864993495793
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_F1_CONTROLLED	HER2ST::F	manual_truth_controlled	uot	0.25	2.0	expression	fixed	uot_endpoint_mass_median	0.0	0.05834761356380104	0.019883829488958553	0.03897741554136269	-0.0392540275113969
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_F1_CONTROLLED	HER2ST::F	manual_truth_controlled	uot	0.25	2.0	expression	fixed	uot_endpoint_shape_median	0.0	0.018852771066338318	0.2025234808596425	0.2019515535168399	-0.019424698409140934
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_F1_CONTROLLED	HER2ST::F	manual_truth_controlled	uot	0.25	2.0	expression	fixed	uot_h001_combined_median	0.0	0.06045402075727377	0.267100711586391	0.2820269915125869	-0.045527740831077856
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_F1_CONTROLLED	HER2ST::F	manual_truth_controlled	uot	0.25	2.0	expression	fixed	uot_h001_mass_median	0.0	0.05838502658543127	0.025600571966433	0.03426707297225014	-0.049718525579614134
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_F1_CONTROLLED	HER2ST::F	manual_truth_controlled	uot	0.25	2.0	expression	fixed	uot_h001_shape_median	0.0	0.019036828155358676	0.2723666811125799	0.2703215338085545	-0.021081975459384006
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_F1_CONTROLLED	HER2ST::F	manual_truth_controlled	uot	0.25	2.0	spatial	coregularized	endpoint_response_mean	0.0	0.4418431075639623	0.10781288431934756	0.4418431075639623	-0.10781288431934756
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_F1_CONTROLLED	HER2ST::F	manual_truth_controlled	uot	0.25	2.0	spatial	coregularized	endpoint_response_median	0.0	0.4468400920643777	0.10730140459105564	0.4468400920643777	-0.10730140459105564
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_F1_CONTROLLED	HER2ST::F	manual_truth_controlled	uot	0.25	2.0	spatial	coregularized	endpoint_response_q90	0.0	0.5865051011581941	0.12667607682152257	0.5865051011581941	-0.12667607682152257
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_F1_CONTROLLED	HER2ST::F	manual_truth_controlled	uot	0.25	2.0	spatial	coregularized	h001_response_mean	0.0	0.14363207685454116	0.14220050195588185	0.2863089456130226	0.00047636680259958986
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_F1_CONTROLLED	HER2ST::F	manual_truth_controlled	uot	0.25	2.0	spatial	coregularized	h001_response_median	0.0	0.14244995413168007	0.14102958447052538	0.2838926851996905	0.00041314659748505067
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_F1_CONTROLLED	HER2ST::F	manual_truth_controlled	uot	0.25	2.0	spatial	coregularized	h001_response_q90	0.0	0.16449361949632546	0.16285373457067914	0.32799123643055433	0.0006438823635497165
