independent_unit_id	cohort_role	method	epsilon	tau	split	score	local_fidelity_n_estimable	local_fidelity_spearman	local_fidelity_top_overlap	local_fidelity_raw_mae	local_fidelity_rmae	local_fidelity_intercept	local_fidelity_slope	local_fidelity_r2	endpoint_transfer_n_estimable	endpoint_transfer_spearman	endpoint_transfer_top_overlap	endpoint_transfer_raw_mae	endpoint_transfer_rmae	endpoint_transfer_intercept	endpoint_transfer_slope	endpoint_transfer_r2	heldout_aurc	heldout_oracle_aurc	heldout_random_aurc	heldout_normalized_excess_aurc	heldout_retained_loss_at_80pct_coverage	heldout_retained_loss_at_90pct_coverage
spatialDLPFC::Br2720	primary_expansion	balanced_ot	0.25		historical	finite_response_h001	1500.0	0.9999996124442723	1.0	2.4141149026289202e-06	6.924847253000526e-05	-5.050441303523249e-07	1.0000265428210189	0.999999851468173	1500.0	0.9993937437305529	0.9866666666666667	0.00024256675549793618	0.00697316830686023	0.00018407913186809587	0.9925424518739692	0.9986338752507782	0.34018024330956403	0.31813977211721656	0.3458910317156193	0.8059409968742905	0.34133677741966395	0.34381369867270184
spatialDLPFC::Br2720	primary_expansion	balanced_ot	0.25		historical	local_reference	1500.0	0.9999996124442723	1.0	2.4141149026289202e-06	6.924847253000526e-05	-5.050441303523249e-07	1.0000265428210189	0.999999851468173	1500.0	0.9993937437305529	0.9866666666666667	0.00024256675549793618	0.00697316830686023	0.00018407913186809587	0.9925424518739692	0.9986338752507782	0.34017953419879937	0.31813977211721656	0.3458910317156193	0.8059134367931188	0.34133677741966395	0.34381369867270184
spatialDLPFC::Br2720	primary_expansion	balanced_ot	0.25		random_20260720	endpoint_response	1500.0	0.9999993528886014	1.0	2.9396564269652166e-06	6.515820083540916e-05	3.130048984056122e-06	0.9999636868859875	0.9999997822218192	1500.0	0.9990190288973464	0.97	0.0003035243122437607	0.006756608535877343	-9.860518749150622e-05	0.9979056185555084	0.9979803289247072	0.43425695483220467	0.39791384381638306	0.4446664928799072	0.7834499418918657	0.43629313898488803	0.44107369728832624
spatialDLPFC::Br2720	primary_expansion	balanced_ot	0.25		random_20260720	finite_response_h001	1500.0	0.9999993528886014	1.0	2.9396564269652166e-06	6.515820083540916e-05	3.130048984056122e-06	0.9999636868859875	0.9999997822218192	1500.0	0.9990190288973464	0.97	0.0003035243122437607	0.006756608535877343	-9.860518749150622e-05	0.9979056185555084	0.9979803289247072	0.4334368534640548	0.39791384381638306	0.4446664928799072	0.7658924248743457	0.4355909031913763	0.44069177988692737
spatialDLPFC::Br2720	primary_expansion	balanced_ot	0.25		random_20260720	local_reference	1500.0	0.9999993528886014	1.0	2.9396564269652166e-06	6.515820083540916e-05	3.130048984056122e-06	0.9999636868859875	0.9999997822218192	1500.0	0.9990190288973464	0.97	0.0003035243122437607	0.006756608535877343	-9.860518749150622e-05	0.9979056185555084	0.9979803289247072	0.43342861866137766	0.39791384381638306	0.4446664928799072	0.7657166433459209	0.4355909031913763	0.44069177988692737
spatialDLPFC::Br2720	primary_expansion	balanced_ot	0.25		random_20260721	endpoint_response	1500.0	0.9999994293330798	0.9966666666666666	2.91498460240401e-06	6.504998932887644e-05	2.180823393328666e-06	0.9999853595021301	0.9999997746604588	1500.0	0.9989960315537918	0.97	0.0003040652124253699	0.0068150928320216235	-2.4760603415266782e-05	0.9962007778153444	0.9979071492307915	0.45407517117974916	0.4231422623196731	0.465390869321329	0.7716301188201194	0.455877389620873	0.4612555598576433
spatialDLPFC::Br2720	primary_expansion	balanced_ot	0.25		random_20260721	finite_response_h001	1500.0	0.9999994293330798	0.9966666666666666	2.91498460240401e-06	6.504998932887644e-05	2.180823393328666e-06	0.9999853595021301	0.9999997746604588	1500.0	0.9989960315537918	0.97	0.0003040652124253699	0.0068150928320216235	-2.4760603415266782e-05	0.9962007778153444	0.9979071492307915	0.4533699053527672	0.4231422623196731	0.465390869321329	0.7550068883234905	0.4553295438133472	0.46096567766609076
spatialDLPFC::Br2720	primary_expansion	balanced_ot	0.25		random_20260721	local_reference	1500.0	0.9999994293330798	0.9966666666666666	2.91498460240401e-06	6.504998932887644e-05	2.180823393328666e-06	0.9999853595021301	0.9999997746604588	1500.0	0.9989960315537918	0.97	0.0003040652124253699	0.0068150928320216235	-2.4760603415266782e-05	0.9962007778153444	0.9979071492307915	0.4533694343381123	0.4231422623196731	0.465390869321329	0.7549936839937242	0.4553295438133472	0.4608800061709557
spatialDLPFC::Br2720	primary_expansion	balanced_ot	0.25		random_20260722	endpoint_response	1500.0	0.9999992746663444	1.0	2.9667031890255257e-06	6.539201290460211e-05	3.169147352945761e-06	0.9999637991848082	0.9999997716065833	1500.0	0.9989725026544457	0.9766666666666667	0.00030758885207051676	0.006809427324338401	-9.394387654276264e-05	0.997729677030831	0.9978951253062631	0.48811562564365296	0.4440124502628722	0.5014746054428026	0.8170282354470266	0.49161934041824096	0.4969982527008352
spatialDLPFC::Br2720	primary_expansion	balanced_ot	0.25		random_20260722	finite_response_h001	1500.0	0.9999992746663444	1.0	2.9667031890255257e-06	6.539201290460211e-05	3.169147352945761e-06	0.9999637991848082	0.9999997716065833	1500.0	0.9989725026544457	0.9766666666666667	0.00030758885207051676	0.006809427324338401	-9.394387654276264e-05	0.997729677030831	0.9978951253062631	0.4870770730763583	0.4440124502628722	0.5014746054428026	0.7988519472881883	0.49066825532938263	0.4968421422658452
