dataset,pair_type,biological_pair_id,direction,pair_id,independent_unit_id,method,epsilon,tau,grid_role,parameter_index,pair_file_id,intervention,max_absolute_plan_difference,mean_absolute_plan_difference,normalized_l1_plan_difference,equivalence_tolerance,equivalence_pass,row_response_spearman,row_response_nmae,transported_mass_difference,objective_n,objective_s,objective_ratio_s_over_n,gate_n,gate_s_reference,gate_conclusion_consistent,claim_status,cohort
HER2ST_manual_controlled,within_section_controlled_combined,HER2ST_G2_CONTROLLED,reverse,HER2ST_G2_CONTROLLED__reverse,HER2ST::G,balanced_ot,0.25,,baseline,1,HER2ST_G2_CONTROLLED__reverse,I_EXPR,0.0,0.0,0.0,1e-07,True,1.0,0.0,0.0,-2.6388300825727584,-1.3194150412863792,0.5,False,False,True,post-review sensitivity analysis; amended sample expansion,expanded_v2
HER2ST_manual_controlled,within_section_controlled_combined,HER2ST_G2_CONTROLLED,reverse,HER2ST_G2_CONTROLLED__reverse,HER2ST::G,balanced_ot,0.25,,baseline,1,HER2ST_G2_CONTROLLED__reverse,I_SPATIAL,0.0,0.0,0.0,1e-07,True,1.0,0.0,0.0,-2.194022226161867,-1.0970111130809337,0.5,False,False,True,post-review sensitivity analysis; amended sample expansion,expanded_v2
HER2ST_manual_controlled,within_section_controlled_combined,HER2ST_G2_CONTROLLED,reverse,HER2ST_G2_CONTROLLED__reverse,HER2ST::G,uot,0.25,2.0,baseline,1,HER2ST_G2_CONTROLLED__reverse,I_EXPR,0.0,0.0,0.0,1e-07,True,1.0,0.0,0.0,-3.4960174251559346,-1.7480087125779673,0.5,False,False,True,post-review sensitivity analysis; amended sample expansion,expanded_v2
HER2ST_manual_controlled,within_section_controlled_combined,HER2ST_G2_CONTROLLED,reverse,HER2ST_G2_CONTROLLED__reverse,HER2ST::G,uot,0.25,2.0,baseline,1,HER2ST_G2_CONTROLLED__reverse,I_SPATIAL,0.0,0.0,0.0,1e-07,True,1.0,0.0,0.0,-2.716649597503353,-1.3583247987516764,0.5,False,False,True,post-review sensitivity analysis; amended sample expansion,expanded_v2
HER2ST_manual_controlled,within_section_controlled_combined,HER2ST_G2_CONTROLLED,reverse,HER2ST_G2_CONTROLLED__reverse,HER2ST::G,row_softmax,0.25,,baseline,1,HER2ST_G2_CONTROLLED__reverse,I_EXPR,0.0,0.0,0.0,1e-07,True,1.0,0.0,0.0,,,,False,False,True,post-review sensitivity analysis; amended sample expansion,expanded_v2
HER2ST_manual_controlled,within_section_controlled_combined,HER2ST_G2_CONTROLLED,reverse,HER2ST_G2_CONTROLLED__reverse,HER2ST::G,row_softmax,0.25,,baseline,1,HER2ST_G2_CONTROLLED__reverse,I_SPATIAL,0.0,0.0,0.0,1e-07,True,1.0,0.0,0.0,,,,False,False,True,post-review sensitivity analysis; amended sample expansion,expanded_v2
HER2ST_manual_controlled,within_section_controlled_combined,HER2ST_H1_CONTROLLED,forward,HER2ST_H1_CONTROLLED,HER2ST::H,balanced_ot,0.25,,baseline,1,HER2ST_H1_CONTROLLED,I_EXPR,0.0,0.0,0.0,1e-07,True,1.0,0.0,0.0,-2.7514941764869256,-1.3757470882434628,0.5,False,False,True,post-review sensitivity analysis; amended sample expansion,expanded_v2
HER2ST_manual_controlled,within_section_controlled_combined,HER2ST_H1_CONTROLLED,forward,HER2ST_H1_CONTROLLED,HER2ST::H,balanced_ot,0.25,,baseline,1,HER2ST_H1_CONTROLLED,I_SPATIAL,0.0,0.0,0.0,1e-07,True,1.0,0.0,0.0,-2.3333453919910228,-1.1666726959955114,0.5,False,False,True,post-review sensitivity analysis; amended sample expansion,expanded_v2
HER2ST_manual_controlled,within_section_controlled_combined,HER2ST_H1_CONTROLLED,forward,HER2ST_H1_CONTROLLED,HER2ST::H,uot,0.25,2.0,baseline,1,HER2ST_H1_CONTROLLED,I_EXPR,0.0,0.0,0.0,1e-07,True,1.0,0.0,0.0,-3.7259137900558734,-1.8629568950279367,0.5,False,False,True,post-review sensitivity analysis; amended sample expansion,expanded_v2
HER2ST_manual_controlled,within_section_controlled_combined,HER2ST_H1_CONTROLLED,forward,HER2ST_H1_CONTROLLED,HER2ST::H,uot,0.25,2.0,baseline,1,HER2ST_H1_CONTROLLED,I_SPATIAL,0.0,0.0,0.0,1e-07,True,1.0,0.0,0.0,-2.940277262206505,-1.4701386311032527,0.5,False,False,True,post-review sensitivity analysis; amended sample expansion,expanded_v2
HER2ST_manual_controlled,within_section_controlled_combined,HER2ST_H1_CONTROLLED,forward,HER2ST_H1_CONTROLLED,HER2ST::H,row_softmax,0.25,,baseline,1,HER2ST_H1_CONTROLLED,I_EXPR,0.0,0.0,0.0,1e-07,True,1.0,0.0,0.0,,,,False,False,True,post-review sensitivity analysis; amended sample expansion,expanded_v2
HER2ST_manual_controlled,within_section_controlled_combined,HER2ST_H1_CONTROLLED,forward,HER2ST_H1_CONTROLLED,HER2ST::H,row_softmax,0.25,,baseline,1,HER2ST_H1_CONTROLLED,I_SPATIAL,0.0,0.0,0.0,1e-07,True,1.0,0.0,0.0,,,,False,False,True,post-review sensitivity analysis; amended sample expansion,expanded_v2
HER2ST_manual_controlled,within_section_controlled_combined,HER2ST_H1_CONTROLLED,reverse,HER2ST_H1_CONTROLLED__reverse,HER2ST::H,balanced_ot,0.25,,baseline,1,HER2ST_H1_CONTROLLED__reverse,I_EXPR,0.0,0.0,0.0,1e-07,True,1.0,0.0,0.0,-2.7514941764869256,-1.3757470882434628,0.5,False,False,True,post-review sensitivity analysis; amended sample expansion,expanded_v2
HER2ST_manual_controlled,within_section_controlled_combined,HER2ST_H1_CONTROLLED,reverse,HER2ST_H1_CONTROLLED__reverse,HER2ST::H,balanced_ot,0.25,,baseline,1,HER2ST_H1_CONTROLLED__reverse,I_SPATIAL,0.0,0.0,0.0,1e-07,True,1.0,0.0,0.0,-2.333345391991024,-1.1666726959955118,0.5,False,False,True,post-review sensitivity analysis; amended sample expansion,expanded_v2
HER2ST_manual_controlled,within_section_controlled_combined,HER2ST_H1_CONTROLLED,reverse,HER2ST_H1_CONTROLLED__reverse,HER2ST::H,uot,0.25,2.0,baseline,1,HER2ST_H1_CONTROLLED__reverse,I_EXPR,0.0,0.0,0.0,1e-07,True,1.0,0.0,0.0,-3.725913790055875,-1.8629568950279376,0.5,False,False,True,post-review sensitivity analysis; amended sample expansion,expanded_v2
HER2ST_manual_controlled,within_section_controlled_combined,HER2ST_H1_CONTROLLED,reverse,HER2ST_H1_CONTROLLED__reverse,HER2ST::H,uot,0.25,2.0,baseline,1,HER2ST_H1_CONTROLLED__reverse,I_SPATIAL,0.0,0.0,0.0,1e-07,True,1.0,0.0,0.0,-2.9402772622065063,-1.4701386311032532,0.5,False,False,True,post-review sensitivity analysis; amended sample expansion,expanded_v2
HER2ST_manual_controlled,within_section_controlled_combined,HER2ST_H1_CONTROLLED,reverse,HER2ST_H1_CONTROLLED__reverse,HER2ST::H,row_softmax,0.25,,baseline,1,HER2ST_H1_CONTROLLED__reverse,I_EXPR,0.0,0.0,0.0,1e-07,True,1.0,0.0,0.0,,,,False,False,True,post-review sensitivity analysis; amended sample expansion,expanded_v2
HER2ST_manual_controlled,within_section_controlled_combined,HER2ST_H1_CONTROLLED,reverse,HER2ST_H1_CONTROLLED__reverse,HER2ST::H,row_softmax,0.25,,baseline,1,HER2ST_H1_CONTROLLED__reverse,I_SPATIAL,0.0,0.0,0.0,1e-07,True,1.0,0.0,0.0,,,,False,False,True,post-review sensitivity analysis; amended sample expansion,expanded_v2
Stereo-seq,cross_stage,ST_DEV_E11_5_E12_5,forward,ST_DEV_E11_5_E12_5,Stereo-seq::shared_developmental_series,balanced_ot,0.25,,baseline,1,ST_DEV_E11_5_E12_5,I_EXPR,0.0,0.0,0.0,1e-07,True,1.0,0.0,0.0,-3.4218645570809265,-1.7109322785404633,0.5,False,False,True,post-review sensitivity analysis; amended sample expansion,expanded_v2
Stereo-seq,cross_stage,ST_DEV_E11_5_E12_5,forward,ST_DEV_E11_5_E12_5,Stereo-seq::shared_developmental_series,balanced_ot,0.25,,baseline,1,ST_DEV_E11_5_E12_5,I_SPATIAL,0.0,0.0,0.0,1e-07,True,1.0,0.0,0.0,-2.866989132537988,-1.433494566268994,0.5,False,False,True,post-review sensitivity analysis; amended sample expansion,expanded_v2
Stereo-seq,cross_stage,ST_DEV_E11_5_E12_5,forward,ST_DEV_E11_5_E12_5,Stereo-seq::shared_developmental_series,uot,0.25,2.0,baseline,1,ST_DEV_E11_5_E12_5,I_EXPR,0.0,0.0,0.0,1e-07,True,1.0,0.0,0.0,-4.969978666853243,-2.484989333426621,0.5,False,False,True,post-review sensitivity analysis; amended sample expansion,expanded_v2
Stereo-seq,cross_stage,ST_DEV_E11_5_E12_5,forward,ST_DEV_E11_5_E12_5,Stereo-seq::shared_developmental_series,uot,0.25,2.0,baseline,1,ST_DEV_E11_5_E12_5,I_SPATIAL,0.0,0.0,0.0,1e-07,True,1.0,0.0,0.0,-3.9035371774732543,-1.9517685887366272,0.5,False,False,True,post-review sensitivity analysis; amended sample expansion,expanded_v2
Stereo-seq,cross_stage,ST_DEV_E11_5_E12_5,forward,ST_DEV_E11_5_E12_5,Stereo-seq::shared_developmental_series,row_softmax,0.25,,baseline,1,ST_DEV_E11_5_E12_5,I_EXPR,0.0,0.0,0.0,1e-07,True,1.0,0.0,0.0,,,,False,False,True,post-review sensitivity analysis; amended sample expansion,expanded_v2
Stereo-seq,cross_stage,ST_DEV_E11_5_E12_5,forward,ST_DEV_E11_5_E12_5,Stereo-seq::shared_developmental_series,row_softmax,0.25,,baseline,1,ST_DEV_E11_5_E12_5,I_SPATIAL,0.0,0.0,0.0,1e-07,True,1.0,0.0,0.0,,,,False,False,True,post-review sensitivity analysis; amended sample expansion,expanded_v2
Stereo-seq,cross_stage,ST_DEV_E11_5_E12_5,reverse,ST_DEV_E11_5_E12_5__reverse,Stereo-seq::shared_developmental_series,balanced_ot,0.25,,baseline,1,ST_DEV_E11_5_E12_5__reverse,I_EXPR,0.0,0.0,0.0,1e-07,True,1.0,0.0,0.0,-3.4218645570809247,-1.7109322785404624,0.5,False,False,True,post-review sensitivity analysis; amended sample expansion,expanded_v2
Stereo-seq,cross_stage,ST_DEV_E11_5_E12_5,reverse,ST_DEV_E11_5_E12_5__reverse,Stereo-seq::shared_developmental_series,balanced_ot,0.25,,baseline,1,ST_DEV_E11_5_E12_5__reverse,I_SPATIAL,0.0,0.0,0.0,1e-07,True,1.0,0.0,0.0,-2.866989132537987,-1.4334945662689935,0.5,False,False,True,post-review sensitivity analysis; amended sample expansion,expanded_v2
Stereo-seq,cross_stage,ST_DEV_E11_5_E12_5,reverse,ST_DEV_E11_5_E12_5__reverse,Stereo-seq::shared_developmental_series,uot,0.25,2.0,baseline,1,ST_DEV_E11_5_E12_5__reverse,I_EXPR,0.0,0.0,0.0,1e-07,True,1.0,0.0,0.0,-4.969978666853248,-2.484989333426624,0.5,False,False,True,post-review sensitivity analysis; amended sample expansion,expanded_v2
Stereo-seq,cross_stage,ST_DEV_E11_5_E12_5,reverse,ST_DEV_E11_5_E12_5__reverse,Stereo-seq::shared_developmental_series,uot,0.25,2.0,baseline,1,ST_DEV_E11_5_E12_5__reverse,I_SPATIAL,0.0,0.0,0.0,1e-07,True,1.0,0.0,0.0,-3.903537177473262,-1.951768588736631,0.5,False,False,True,post-review sensitivity analysis; amended sample expansion,expanded_v2
Stereo-seq,cross_stage,ST_DEV_E11_5_E12_5,reverse,ST_DEV_E11_5_E12_5__reverse,Stereo-seq::shared_developmental_series,row_softmax,0.25,,baseline,1,ST_DEV_E11_5_E12_5__reverse,I_EXPR,0.0,0.0,0.0,1e-07,True,1.0,0.0,0.0,,,,False,False,True,post-review sensitivity analysis; amended sample expansion,expanded_v2
Stereo-seq,cross_stage,ST_DEV_E11_5_E12_5,reverse,ST_DEV_E11_5_E12_5__reverse,Stereo-seq::shared_developmental_series,row_softmax,0.25,,baseline,1,ST_DEV_E11_5_E12_5__reverse,I_SPATIAL,0.0,0.0,0.0,1e-07,True,1.0,0.0,0.0,,,,False,False,True,post-review sensitivity analysis; amended sample expansion,expanded_v2
Stereo-seq,cross_stage,ST_DEV_E12_5_E13_5,forward,ST_DEV_E12_5_E13_5,Stereo-seq::shared_developmental_series,balanced_ot,0.25,,baseline,1,ST_DEV_E12_5_E13_5,I_EXPR,0.0,0.0,0.0,1e-07,True,1.0,0.0,0.0,-3.421495013342485,-1.7107475066712423,0.5,False,False,True,post-review sensitivity analysis; amended sample expansion,expanded_v2
Stereo-seq,cross_stage,ST_DEV_E12_5_E13_5,forward,ST_DEV_E12_5_E13_5,Stereo-seq::shared_developmental_series,balanced_ot,0.25,,baseline,1,ST_DEV_E12_5_E13_5,I_SPATIAL,0.0,0.0,0.0,1e-07,True,1.0,0.0,0.0,-2.820616609736024,-1.4103083048680118,0.5,False,False,True,post-review sensitivity analysis; amended sample expansion,expanded_v2
Stereo-seq,cross_stage,ST_DEV_E12_5_E13_5,forward,ST_DEV_E12_5_E13_5,Stereo-seq::shared_developmental_series,uot,0.25,2.0,baseline,1,ST_DEV_E12_5_E13_5,I_EXPR,0.0,0.0,0.0,1e-07,True,1.0,0.0,0.0,-4.96726736650718,-2.48363368325359,0.5,False,False,True,post-review sensitivity analysis; amended sample expansion,expanded_v2
Stereo-seq,cross_stage,ST_DEV_E12_5_E13_5,forward,ST_DEV_E12_5_E13_5,Stereo-seq::shared_developmental_series,uot,0.25,2.0,baseline,1,ST_DEV_E12_5_E13_5,I_SPATIAL,0.0,0.0,0.0,1e-07,True,1.0,0.0,0.0,-3.83570261458976,-1.91785130729488,0.5,False,False,True,post-review sensitivity analysis; amended sample expansion,expanded_v2
Stereo-seq,cross_stage,ST_DEV_E12_5_E13_5,forward,ST_DEV_E12_5_E13_5,Stereo-seq::shared_developmental_series,row_softmax,0.25,,baseline,1,ST_DEV_E12_5_E13_5,I_EXPR,0.0,0.0,0.0,1e-07,True,1.0,0.0,0.0,,,,False,False,True,post-review sensitivity analysis; amended sample expansion,expanded_v2
Stereo-seq,cross_stage,ST_DEV_E12_5_E13_5,forward,ST_DEV_E12_5_E13_5,Stereo-seq::shared_developmental_series,row_softmax,0.25,,baseline,1,ST_DEV_E12_5_E13_5,I_SPATIAL,0.0,0.0,0.0,1e-07,True,1.0,0.0,0.0,,,,False,False,True,post-review sensitivity analysis; amended sample expansion,expanded_v2
Stereo-seq,cross_stage,ST_DEV_E12_5_E13_5,reverse,ST_DEV_E12_5_E13_5__reverse,Stereo-seq::shared_developmental_series,balanced_ot,0.25,,baseline,1,ST_DEV_E12_5_E13_5__reverse,I_EXPR,0.0,0.0,0.0,1e-07,True,1.0,0.0,0.0,-3.421495013342486,-1.710747506671243,0.5,False,False,True,post-review sensitivity analysis; amended sample expansion,expanded_v2
Stereo-seq,cross_stage,ST_DEV_E12_5_E13_5,reverse,ST_DEV_E12_5_E13_5__reverse,Stereo-seq::shared_developmental_series,balanced_ot,0.25,,baseline,1,ST_DEV_E12_5_E13_5__reverse,I_SPATIAL,0.0,0.0,0.0,1e-07,True,1.0,0.0,0.0,-2.820616609736025,-1.4103083048680127,0.5,False,False,True,post-review sensitivity analysis; amended sample expansion,expanded_v2
Stereo-seq,cross_stage,ST_DEV_E12_5_E13_5,reverse,ST_DEV_E12_5_E13_5__reverse,Stereo-seq::shared_developmental_series,uot,0.25,2.0,baseline,1,ST_DEV_E12_5_E13_5__reverse,I_EXPR,0.0,0.0,0.0,1e-07,True,1.0,0.0,0.0,-4.967267366507175,-2.483633683253588,0.5,False,False,True,post-review sensitivity analysis; amended sample expansion,expanded_v2
Stereo-seq,cross_stage,ST_DEV_E12_5_E13_5,reverse,ST_DEV_E12_5_E13_5__reverse,Stereo-seq::shared_developmental_series,uot,0.25,2.0,baseline,1,ST_DEV_E12_5_E13_5__reverse,I_SPATIAL,0.0,0.0,0.0,1e-07,True,1.0,0.0,0.0,-3.835702614589758,-1.917851307294879,0.5,False,False,True,post-review sensitivity analysis; amended sample expansion,expanded_v2
Stereo-seq,cross_stage,ST_DEV_E12_5_E13_5,reverse,ST_DEV_E12_5_E13_5__reverse,Stereo-seq::shared_developmental_series,row_softmax,0.25,,baseline,1,ST_DEV_E12_5_E13_5__reverse,I_EXPR,0.0,0.0,0.0,1e-07,True,1.0,0.0,0.0,,,,False,False,True,post-review sensitivity analysis; amended sample expansion,expanded_v2
Stereo-seq,cross_stage,ST_DEV_E12_5_E13_5,reverse,ST_DEV_E12_5_E13_5__reverse,Stereo-seq::shared_developmental_series,row_softmax,0.25,,baseline,1,ST_DEV_E12_5_E13_5__reverse,I_SPATIAL,0.0,0.0,0.0,1e-07,True,1.0,0.0,0.0,,,,False,False,True,post-review sensitivity analysis; amended sample expansion,expanded_v2
Stereo-seq,cross_stage,ST_DEV_E13_5_E14_5,forward,ST_DEV_E13_5_E14_5,Stereo-seq::shared_developmental_series,balanced_ot,0.25,,baseline,1,ST_DEV_E13_5_E14_5,I_EXPR,0.0,0.0,0.0,1e-07,True,1.0,0.0,0.0,-3.423108982657703,-1.7115544913288514,0.5,False,False,True,post-review sensitivity analysis; amended sample expansion,expanded_v2
Stereo-seq,cross_stage,ST_DEV_E13_5_E14_5,forward,ST_DEV_E13_5_E14_5,Stereo-seq::shared_developmental_series,balanced_ot,0.25,,baseline,1,ST_DEV_E13_5_E14_5,I_SPATIAL,0.0,0.0,0.0,1e-07,True,1.0,0.0,0.0,-2.81298373995081,-1.406491869975405,0.5,False,False,True,post-review sensitivity analysis; amended sample expansion,expanded_v2
Stereo-seq,cross_stage,ST_DEV_E13_5_E14_5,forward,ST_DEV_E13_5_E14_5,Stereo-seq::shared_developmental_series,uot,0.25,2.0,baseline,1,ST_DEV_E13_5_E14_5,I_EXPR,0.0,0.0,0.0,1e-07,True,1.0,0.0,0.0,-4.969845251462008,-2.484922625731004,0.5,False,False,True,post-review sensitivity analysis; amended sample expansion,expanded_v2
Stereo-seq,cross_stage,ST_DEV_E13_5_E14_5,forward,ST_DEV_E13_5_E14_5,Stereo-seq::shared_developmental_series,uot,0.25,2.0,baseline,1,ST_DEV_E13_5_E14_5,I_SPATIAL,0.0,0.0,0.0,1e-07,True,1.0,0.0,0.0,-3.8333486076896,-1.9166743038448,0.5,False,False,True,post-review sensitivity analysis; amended sample expansion,expanded_v2
Stereo-seq,cross_stage,ST_DEV_E13_5_E14_5,forward,ST_DEV_E13_5_E14_5,Stereo-seq::shared_developmental_series,row_softmax,0.25,,baseline,1,ST_DEV_E13_5_E14_5,I_EXPR,0.0,0.0,0.0,1e-07,True,1.0,0.0,0.0,,,,False,False,True,post-review sensitivity analysis; amended sample expansion,expanded_v2
Stereo-seq,cross_stage,ST_DEV_E13_5_E14_5,forward,ST_DEV_E13_5_E14_5,Stereo-seq::shared_developmental_series,row_softmax,0.25,,baseline,1,ST_DEV_E13_5_E14_5,I_SPATIAL,0.0,0.0,0.0,1e-07,True,1.0,0.0,0.0,,,,False,False,True,post-review sensitivity analysis; amended sample expansion,expanded_v2
Stereo-seq,cross_stage,ST_DEV_E13_5_E14_5,reverse,ST_DEV_E13_5_E14_5__reverse,Stereo-seq::shared_developmental_series,balanced_ot,0.25,,baseline,1,ST_DEV_E13_5_E14_5__reverse,I_EXPR,0.0,0.0,0.0,1e-07,True,1.0,0.0,0.0,-3.423108982657699,-1.7115544913288494,0.5,False,False,True,post-review sensitivity analysis; amended sample expansion,expanded_v2
Stereo-seq,cross_stage,ST_DEV_E13_5_E14_5,reverse,ST_DEV_E13_5_E14_5__reverse,Stereo-seq::shared_developmental_series,balanced_ot,0.25,,baseline,1,ST_DEV_E13_5_E14_5__reverse,I_SPATIAL,0.0,0.0,0.0,1e-07,True,1.0,0.0,0.0,-2.812983739950809,-1.4064918699754043,0.5,False,False,True,post-review sensitivity analysis; amended sample expansion,expanded_v2
Stereo-seq,cross_stage,ST_DEV_E13_5_E14_5,reverse,ST_DEV_E13_5_E14_5__reverse,Stereo-seq::shared_developmental_series,uot,0.25,2.0,baseline,1,ST_DEV_E13_5_E14_5__reverse,I_EXPR,0.0,0.0,0.0,1e-07,True,1.0,0.0,0.0,-4.969845251462015,-2.4849226257310075,0.5,False,False,True,post-review sensitivity analysis; amended sample expansion,expanded_v2
Stereo-seq,cross_stage,ST_DEV_E13_5_E14_5,reverse,ST_DEV_E13_5_E14_5__reverse,Stereo-seq::shared_developmental_series,uot,0.25,2.0,baseline,1,ST_DEV_E13_5_E14_5__reverse,I_SPATIAL,0.0,0.0,0.0,1e-07,True,1.0,0.0,0.0,-3.8333486076896,-1.9166743038448,0.5,False,False,True,post-review sensitivity analysis; amended sample expansion,expanded_v2
Stereo-seq,cross_stage,ST_DEV_E13_5_E14_5,reverse,ST_DEV_E13_5_E14_5__reverse,Stereo-seq::shared_developmental_series,row_softmax,0.25,,baseline,1,ST_DEV_E13_5_E14_5__reverse,I_EXPR,0.0,0.0,0.0,1e-07,True,1.0,0.0,0.0,,,,False,False,True,post-review sensitivity analysis; amended sample expansion,expanded_v2
Stereo-seq,cross_stage,ST_DEV_E13_5_E14_5,reverse,ST_DEV_E13_5_E14_5__reverse,Stereo-seq::shared_developmental_series,row_softmax,0.25,,baseline,1,ST_DEV_E13_5_E14_5__reverse,I_SPATIAL,0.0,0.0,0.0,1e-07,True,1.0,0.0,0.0,,,,False,False,True,post-review sensitivity analysis; amended sample expansion,expanded_v2
Stereo-seq,cross_stage,ST_DEV_E14_5_E15_5,forward,ST_DEV_E14_5_E15_5,Stereo-seq::shared_developmental_series,balanced_ot,0.25,,baseline,1,ST_DEV_E14_5_E15_5,I_EXPR,0.0,0.0,0.0,1e-07,True,1.0,0.0,0.0,-3.424230482271985,-1.7121152411359926,0.5,False,False,True,post-review sensitivity analysis; amended sample expansion,expanded_v2
Stereo-seq,cross_stage,ST_DEV_E14_5_E15_5,forward,ST_DEV_E14_5_E15_5,Stereo-seq::shared_developmental_series,balanced_ot,0.25,,baseline,1,ST_DEV_E14_5_E15_5,I_SPATIAL,0.0,0.0,0.0,1e-07,True,1.0,0.0,0.0,-2.8311911203219884,-1.4155955601609942,0.5,False,False,True,post-review sensitivity analysis; amended sample expansion,expanded_v2
Stereo-seq,cross_stage,ST_DEV_E14_5_E15_5,forward,ST_DEV_E14_5_E15_5,Stereo-seq::shared_developmental_series,uot,0.25,2.0,baseline,1,ST_DEV_E14_5_E15_5,I_EXPR,0.0,0.0,0.0,1e-07,True,1.0,0.0,0.0,-4.971584586059029,-2.4857922930295144,0.5,False,False,True,post-review sensitivity analysis; amended sample expansion,expanded_v2
Stereo-seq,cross_stage,ST_DEV_E14_5_E15_5,forward,ST_DEV_E14_5_E15_5,Stereo-seq::shared_developmental_series,uot,0.25,2.0,baseline,1,ST_DEV_E14_5_E15_5,I_SPATIAL,0.0,0.0,0.0,1e-07,True,1.0,0.0,0.0,-3.8599580528500033,-1.9299790264250016,0.5,False,False,True,post-review sensitivity analysis; amended sample expansion,expanded_v2
Stereo-seq,cross_stage,ST_DEV_E14_5_E15_5,forward,ST_DEV_E14_5_E15_5,Stereo-seq::shared_developmental_series,row_softmax,0.25,,baseline,1,ST_DEV_E14_5_E15_5,I_EXPR,0.0,0.0,0.0,1e-07,True,1.0,0.0,0.0,,,,False,False,True,post-review sensitivity analysis; amended sample expansion,expanded_v2
Stereo-seq,cross_stage,ST_DEV_E14_5_E15_5,forward,ST_DEV_E14_5_E15_5,Stereo-seq::shared_developmental_series,row_softmax,0.25,,baseline,1,ST_DEV_E14_5_E15_5,I_SPATIAL,0.0,0.0,0.0,1e-07,True,1.0,0.0,0.0,,,,False,False,True,post-review sensitivity analysis; amended sample expansion,expanded_v2
Stereo-seq,cross_stage,ST_DEV_E14_5_E15_5,reverse,ST_DEV_E14_5_E15_5__reverse,Stereo-seq::shared_developmental_series,balanced_ot,0.25,,baseline,1,ST_DEV_E14_5_E15_5__reverse,I_EXPR,0.0,0.0,0.0,1e-07,True,1.0,0.0,0.0,-3.4242304822719825,-1.7121152411359912,0.5,False,False,True,post-review sensitivity analysis; amended sample expansion,expanded_v2
Stereo-seq,cross_stage,ST_DEV_E14_5_E15_5,reverse,ST_DEV_E14_5_E15_5__reverse,Stereo-seq::shared_developmental_series,balanced_ot,0.25,,baseline,1,ST_DEV_E14_5_E15_5__reverse,I_SPATIAL,0.0,0.0,0.0,1e-07,True,1.0,0.0,0.0,-2.831191120321987,-1.4155955601609935,0.5,False,False,True,post-review sensitivity analysis; amended sample expansion,expanded_v2
Stereo-seq,cross_stage,ST_DEV_E14_5_E15_5,reverse,ST_DEV_E14_5_E15_5__reverse,Stereo-seq::shared_developmental_series,uot,0.25,2.0,baseline,1,ST_DEV_E14_5_E15_5__reverse,I_EXPR,0.0,0.0,0.0,1e-07,True,1.0,0.0,0.0,-4.971584586059032,-2.485792293029516,0.5,False,False,True,post-review sensitivity analysis; amended sample expansion,expanded_v2
Stereo-seq,cross_stage,ST_DEV_E14_5_E15_5,reverse,ST_DEV_E14_5_E15_5__reverse,Stereo-seq::shared_developmental_series,uot,0.25,2.0,baseline,1,ST_DEV_E14_5_E15_5__reverse,I_SPATIAL,0.0,0.0,0.0,1e-07,True,1.0,0.0,0.0,-3.859958052850003,-1.9299790264250012,0.5,False,False,True,post-review sensitivity analysis; amended sample expansion,expanded_v2
Stereo-seq,cross_stage,ST_DEV_E14_5_E15_5,reverse,ST_DEV_E14_5_E15_5__reverse,Stereo-seq::shared_developmental_series,row_softmax,0.25,,baseline,1,ST_DEV_E14_5_E15_5__reverse,I_EXPR,0.0,0.0,0.0,1e-07,True,1.0,0.0,0.0,,,,False,False,True,post-review sensitivity analysis; amended sample expansion,expanded_v2
Stereo-seq,cross_stage,ST_DEV_E14_5_E15_5,reverse,ST_DEV_E14_5_E15_5__reverse,Stereo-seq::shared_developmental_series,row_softmax,0.25,,baseline,1,ST_DEV_E14_5_E15_5__reverse,I_SPATIAL,0.0,0.0,0.0,1e-07,True,1.0,0.0,0.0,,,,False,False,True,post-review sensitivity analysis; amended sample expansion,expanded_v2
Stereo-seq,cross_stage,ST_DEV_E15_5_E16_5,forward,ST_DEV_E15_5_E16_5,Stereo-seq::shared_developmental_series,balanced_ot,0.25,,baseline,1,ST_DEV_E15_5_E16_5,I_EXPR,0.0,0.0,0.0,1e-07,True,1.0,0.0,0.0,-3.42325651843095,-1.711628259215475,0.5,False,False,True,post-review sensitivity analysis; amended sample expansion,expanded_v2
Stereo-seq,cross_stage,ST_DEV_E15_5_E16_5,forward,ST_DEV_E15_5_E16_5,Stereo-seq::shared_developmental_series,balanced_ot,0.25,,baseline,1,ST_DEV_E15_5_E16_5,I_SPATIAL,0.0,0.0,0.0,1e-07,True,1.0,0.0,0.0,-2.8687137362914465,-1.4343568681457233,0.5,False,False,True,post-review sensitivity analysis; amended sample expansion,expanded_v2
Stereo-seq,cross_stage,ST_DEV_E15_5_E16_5,forward,ST_DEV_E15_5_E16_5,Stereo-seq::shared_developmental_series,uot,0.25,2.0,baseline,1,ST_DEV_E15_5_E16_5,I_EXPR,0.0,0.0,0.0,1e-07,True,1.0,0.0,0.0,-4.9706197197449695,-2.4853098598724848,0.5,False,False,True,post-review sensitivity analysis; amended sample expansion,expanded_v2
Stereo-seq,cross_stage,ST_DEV_E15_5_E16_5,forward,ST_DEV_E15_5_E16_5,Stereo-seq::shared_developmental_series,uot,0.25,2.0,baseline,1,ST_DEV_E15_5_E16_5,I_SPATIAL,0.0,0.0,0.0,1e-07,True,1.0,0.0,0.0,-3.911833482681571,-1.9559167413407852,0.5,False,False,True,post-review sensitivity analysis; amended sample expansion,expanded_v2
