independent_unit_id	cohort_role	method	epsilon0	tau0	condition_id	physical_id	condition_family	u	v	alpha	beta	regularization_regime	shared_at_u1	endpoint_response_n_estimable	endpoint_response_median	endpoint_response_q90	endpoint_response_mean	endpoint_response_maximum	h001_response_n_estimable	h001_response_median	h001_response_q90	h001_response_mean	h001_response_maximum	h001_to_endpoint_n_estimable	h001_to_endpoint_spearman	h001_to_endpoint_top_overlap	h001_to_endpoint_raw_mae	h001_to_endpoint_rmae	h001_to_endpoint_intercept	h001_to_endpoint_slope	h001_to_endpoint_r2	heldout_endpoint_n_estimable	heldout_endpoint_spearman	heldout_endpoint_aurc	heldout_endpoint_oracle_aurc	heldout_endpoint_random_aurc	heldout_endpoint_normalized_excess_aurc	heldout_endpoint_retained_loss_at_80pct_coverage	heldout_endpoint_retained_loss_at_90pct_coverage	heldout_h001_n_estimable	heldout_h001_spearman	heldout_h001_aurc	heldout_h001_oracle_aurc	heldout_h001_random_aurc	heldout_h001_normalized_excess_aurc	heldout_h001_retained_loss_at_80pct_coverage	heldout_h001_retained_loss_at_90pct_coverage	truth_endpoint_n_estimable	truth_endpoint_spearman	truth_endpoint_aurc	truth_endpoint_oracle_aurc	truth_endpoint_random_aurc	truth_endpoint_normalized_excess_aurc	truth_endpoint_retained_loss_at_80pct_coverage	truth_endpoint_retained_loss_at_90pct_coverage	truth_h001_n_estimable	truth_h001_spearman	truth_h001_aurc	truth_h001_oracle_aurc	truth_h001_random_aurc	truth_h001_normalized_excess_aurc	truth_h001_retained_loss_at_80pct_coverage	truth_h001_retained_loss_at_90pct_coverage	crop_endpoint_n_estimable	crop_endpoint_auroc	crop_endpoint_auprc	crop_h001_n_estimable	crop_h001_auroc	crop_h001_auprc	uot_endpoint_mass_n_estimable	uot_endpoint_mass_median	uot_endpoint_mass_q90	uot_endpoint_mass_mean	uot_endpoint_mass_maximum	uot_h001_mass_n_estimable	uot_h001_mass_median	uot_h001_mass_q90	uot_h001_mass_mean	uot_h001_mass_maximum	uot_endpoint_shape_n_estimable	uot_endpoint_shape_median	uot_endpoint_shape_q90	uot_endpoint_shape_mean	uot_endpoint_shape_maximum	uot_h001_shape_n_estimable	uot_h001_shape_median	uot_h001_shape_q90	uot_h001_shape_mean	uot_h001_shape_maximum	uot_endpoint_combined_n_estimable	uot_endpoint_combined_median	uot_endpoint_combined_q90	uot_endpoint_combined_mean	uot_endpoint_combined_maximum	uot_h001_combined_n_estimable	uot_h001_combined_median	uot_h001_combined_q90	uot_h001_combined_mean	uot_h001_combined_maximum
HER2ST::F	manual_truth_controlled	row_softmax	0.25		factor__expression_compensation_only__coregularized	factor__expression_compensation_only__coregularized	factorial_extra	1.5	0.6666666666666666	0.5	1.0	coregularized	False	593.0	0.0819971949324313	0.09861950838125874	0.08327916622710874	0.109332368408817	593.0	0.137197269174618	0.16679741901027428	0.13970634996108366	0.18657176003298864	593.0	0.9728841026989103	0.9282447112635792	0.056427183733974956	0.677599781383232	0.007860862959502666	0.5396696983564278	0.959737668723589	593.0	0.16815575896927168	0.2030285046554456	0.1755246321124214	0.20774404636471955	0.8545362817827213	0.20371411690260138	0.2052339018988489	593.0	0.1265589261651114	0.2033863239134038	0.1755246321124214	0.20774404636471955	0.8655243838228135	0.20341205435105109	0.20530019975723313	527.0	0.6041803860132192	0.07695885223675746	0.07105039674639885	0.08620941379186528	0.38485828889315743	0.07906171846173224	0.08235986685159961	527.0	0.6558062187666232	0.07648206423497127	0.07105039674639885	0.08620941379186528	0.3541627548523487	0.07891139346520248	0.08236198917639218	593.0	0.9618768328445748	0.8920774233766194	593.0	0.9610143177505607	0.8875491176824423																														
HER2ST::F	manual_truth_controlled	row_softmax	0.25		factor__expression_compensation_only__fixed	factor__expression_compensation_only__fixed	factorial_extra	1.5	0.6666666666666666	0.5	1.0	fixed	False	593.0	0.20299579714435145	0.2384189605881743	0.20554753162315992	0.2651173650150075	593.0	0.27681364375064577	0.33342237941438824	0.28080321745697856	0.3764359858095845	593.0	0.8784236392995904	0.8187535734705547	0.07525568583381861	0.36617544698468685	0.054140123512869065	0.5390340345307598	0.8138833355310477	593.0	0.13649256795419573	0.2041185866235002	0.1755246321124214	0.20774404636471955	0.8884472616891208	0.20463652767527896	0.20559176426230474	593.0	0.0672049389716679	0.2049453075872316	0.1755246321124214	0.20774404636471955	0.913905008106845	0.20552817593788308	0.20521665617796597	527.0	0.5311869306334535	0.07774200447917062	0.07105039674639885	0.08620941379186528	0.4355309214222971	0.07890525991200514	0.08229484767676823	527.0	0.6488166489681632	0.07608649445678357	0.07105039674639885	0.08620941379186528	0.32744038221739974	0.07805756603877291	0.08200579906128402	593.0	0.9693375884077972	0.9098141308983055	593.0	0.9615030763038352	0.8882516386124573																														
HER2ST::F	manual_truth_controlled	row_softmax	0.25		factor__spatial_compensation_only__coregularized	factor__spatial_compensation_only__coregularized	factorial_extra	1.5	0.3333333333333333	1.0	0.5	coregularized	False	593.0	0.10653402302042153	0.1303252968022074	0.10792517377834608	0.14737670095094696	593.0	0.1378062412271147	0.1674626565768424	0.14024345515763037	0.18740271702539224	593.0	0.9571479541921266	0.9413950829045169	0.03231828137928428	0.2994402488218112	-0.011135746296512896	0.8492469991054004	0.9412565443758099	593.0	0.07007376303022564	0.2041833413477535	0.1755246321124214	0.20774404636471955	0.8900907196751602	0.20423683563162487	0.20535120146314706	593.0	0.12500459414656892	0.20339036608815608	0.1755246321124214	0.20774404636471955	0.8656394457459371	0.20341205435105109	0.2053001997572331	527.0	0.6734373145018633	0.0759195859184756	0.07105039674639885	0.08620941379186528	0.317686746368981	0.07813345890597895	0.0820238839067049	527.0	0.6570199709958804	0.07646808364631272	0.07105039674639885	0.08620941379186528	0.35328739984029767	0.07891139346520248	0.08236198917639218	593.0	0.9627680984417227	0.8905250376975186	593.0	0.960956816744293	0.8870910783055858																														
HER2ST::F	manual_truth_controlled	row_softmax	0.25		factor__spatial_compensation_only__fixed	factor__spatial_compensation_only__fixed	factorial_extra	1.5	0.3333333333333333	1.0	0.5	fixed	False	593.0	0.035555399812660676	0.03871811703346298	0.03567465977582479	0.04563422748900931	593.0	0.03556853778166147	0.03874953955465796	0.03569836448007242	0.04262127497875605	593.0	0.9885704243907772	0.8866495140080046	0.00027804597366580693	0.007798129453413552	-0.0008604097393327406	1.0235044232244128	0.9682654467904832	593.0	0.028830602871157976	0.2043733453830497	0.1755246321124214	0.20774404636471955	0.8942421308748716	0.20306251854049784	0.20539187531814898	593.0	-0.029266106730887795	0.2068617412429007	0.1755246321124214	0.20774404636471955	0.9715889585900188	0.20553255795490055	0.20646595788485544	527.0	0.30734040519188177	0.07992568345289632	0.07105039674639885	0.08620941379186528	0.5946940446384464	0.08023763034547363	0.08242470651211861	527.0	0.2860650192081784	0.0802573916687461	0.07105039674639885	0.08620941379186528	0.6163186071900062	0.08049558018230074	0.08272546021072855	593.0	0.11833707089874074	0.11393598830267986	593.0	0.14461503076303833	0.11615009597387291																														
HER2ST::F	manual_truth_controlled	row_softmax	0.25		grid__u0p500000__v0p000000__coregularized	grid__u0p500000__v0p000000__coregularized	grid	0.5	0.0	0.5	0.0	coregularized	False	593.0	0.45997084920644227	0.5878882672313593	0.4589039490890322	0.6613277605695354	593.0	0.13919474620871136	0.16914908813771068	0.14165567559621617	0.18929044038215515	593.0	0.7101216717550474	0.36292166952544314	0.31724827349281604	0.6912288997519417	-0.11261491610959105	4.040938540847236	0.5001896500981373	593.0	-0.018593984413547093	0.20745125734547937	0.1755246321124214	0.20774404636471955	0.9913476774122605	0.20819011325716005	0.207516190094374	593.0	0.12498922661704372	0.20339036608815608	0.1755246321124214	0.20774404636471955	0.8656394457459371	0.20341205435105109	0.2053001997572331	527.0	0.6332661249328518	0.07625947967317943	0.07105039674639885	0.08620941379186528	0.34175605540597187	0.07795260796320438	0.08217635187468217	527.0	0.6570350978052764	0.07646778436160415	0.07105039674639885	0.08620941379186528	0.3532684732528987	0.07891139346520248	0.08236198917639218	593.0	0.9022626645966304	0.5355017682730414	593.0	0.960956816744293	0.8870910783055858																														
HER2ST::F	manual_truth_controlled	row_softmax	0.25		grid__u0p500000__v0p000000__fixed	grid__u0p500000__v0p000000__fixed	grid	0.5	0.0	0.5	0.0	fixed	False	593.0	0.46089261666163617	0.5890525499471402	0.458806619918005	0.6663001598875633	593.0	0.2789619306498533	0.3363087237521545	0.28299016223214135	0.37980060982230235	593.0	0.771740789422518	0.362778730703259	0.17581645768586368	0.3830301632892318	-0.16176195937076235	2.1938646664015873	0.5855157801446006	593.0	-0.038738325944618554	0.2081632188589127	0.1755246321124214	0.20774404636471955	1.0134373480217238	0.20904687572862346	0.20790452821047972	593.0	0.06500727621415406	0.2049939879240517	0.1755246321124214	0.20774404636471955	0.915400850195229	0.2055975965746042	0.20521665617796597	527.0	0.6192807542382943	0.07636743335531462	0.07105039674639885	0.08620941379186528	0.3481067228776876	0.07818345086780785	0.08231410178204564	527.0	0.6502683717354789	0.07606327586170594	0.07105039674639885	0.08620941379186528	0.3259602406855068	0.07793017834508506	0.08195817593073884	593.0	0.8919412339715944	0.5050287939300498	593.0	0.9613880742913	0.8881100105469933																														
HER2ST::F	manual_truth_controlled	row_softmax	0.25		grid__u0p500000__v0p250000__coregularized	grid__u0p500000__v0p250000__coregularized	grid	0.5	0.25	0.375	0.125	coregularized	False	593.0	0.17404789579107835	0.21295665374642886	0.1754453839266927	0.24258059967791373	593.0	0.06951722699626661	0.08448940073600439	0.07075910710076594	0.09453788885293107	593.0	0.9088969225054332	0.879073756432247	0.10468627682592677	0.5966861107082503	-0.027260719178581937	2.866321709197309	0.8608879403507139	593.0	0.04375994097820235	0.20491793874230105	0.1755246321124214	0.20774404636471955	0.9128401946004614	0.2050929539704507	0.2051520525638233	593.0	0.12536452343808202	0.2033710385622015	0.1755246321124214	0.20774404636471955	0.8650408790818154	0.20341205435105109	0.2053001997572331	527.0	0.6646787688794061	0.0757549751755211	0.07105039674639885	0.08620941379186528	0.3070182558697515	0.07795307388492098	0.08177805091760587	527.0	0.6567388337090576	0.07646992976117556	0.07105039674639885	0.08620941379186528	0.3534039010892628	0.07891139346520248	0.08236198917639218	593.0	0.9638031165545397	0.8915455386382088	593.0	0.9608993157380253	0.8870012927485411																														
HER2ST::F	manual_truth_controlled	row_softmax	0.25		grid__u0p500000__v0p250000__fixed	grid__u0p500000__v0p250000__fixed	grid	0.5	0.25	0.375	0.125	fixed	False	593.0	0.30212609503445886	0.37709227909811477	0.3017015517242768	0.4218812931477644	593.0	0.21014779013649615	0.2524452739155153	0.2127940120584217	0.2859461599255173	593.0	0.8745599935081154	0.604774156660949	0.08890753966585513	0.294593072500093	-0.09405129768971188	1.8598586413667504	0.7691393953893961	593.0	-0.031487367167958046	0.20796344329953825	0.1755246321124214	0.20774404636471955	1.0073114384778616	0.20808418935387002	0.20733933900855947	593.0	0.046311723420662705	0.20554989520782402	0.1755246321124214	0.20774404636471955	0.9326346140601642	0.206020135646391	0.20504613279095785	527.0	0.625655741038206	0.0759867675058438	0.07105039674639885	0.08620941379186528	0.3218038777250225	0.07766668620794792	0.08205392595264528	527.0	0.6431355276854228	0.07600991206196309	0.07105039674639885	0.08620941379186528	0.32223457441789916	0.07787051854368715	0.08185897408709	593.0	0.9319331838307171	0.6789225731154788	593.0	0.9601661779081134	0.8853773152053822																														
HER2ST::F	manual_truth_controlled	row_softmax	0.25		grid__u0p500000__v0p500000__coregularized	grid__u0p500000__v0p500000__coregularized	grid	0.5	0.5	0.25	0.25	coregularized	False	593.0	0.0	0.0	0.0	0.0	593.0	8.194599514412687e-15	2.4479347739825448e-14	1.2715340021950201e-14	5.042012064948733e-14	593.0		0.10036050251516732	1.2715340021950201e-14	1.27153400219502e+286	0.0	0.0		593.0		0.20774404636471958	0.1755246321124214	0.20774404636471955	1.0000000000000004	0.20774404636471958	0.2077440463647196	593.0	0.17538511762403702	0.2047594177335772	0.1755246321124214	0.20774404636471955	0.9074081120769427	0.2096636799087625	0.209103887204368	527.0		0.0862094137918653	0.07105039674639885	0.08620941379186528	1.0000000000000004	0.08620941379186531	0.08620941379186531	527.0	-0.0033280210493037247	0.08607990842675484	0.07105039674639885	0.08620941379186528	0.990274999659809	0.08730285456104517	0.08652364869444815	593.0	0.5	0.20030349013657056	593.0	0.743948019090334	0.32980925583028264																														
HER2ST::F	manual_truth_controlled	row_softmax	0.25		grid__u0p500000__v0p500000__fixed	grid__u0p500000__v0p500000__fixed	grid	0.5	0.5	0.25	0.25	fixed	False	593.0	0.17778055155683087	0.21545428637636105	0.17767879417856816	0.24602075765782427	593.0	0.141739619881667	0.16919068098823192	0.14337908191291998	0.19291208481582198	593.0	0.9532404519194488	0.8524871355060035	0.03429971226564821	0.19299711118736687	-0.03795664154745319	1.5035543643761962	0.9164566555572069	593.0	-0.03174691565949246	0.20795305301760947	0.1755246321124214	0.20774404636471955	1.0069994685548167	0.20664996514834233	0.20633280935249504	593.0	0.010856738743865675	0.20650061643835624	0.1755246321124214	0.20774404636471955	0.9621477931708342	0.2060068361563253	0.20544657460174087	527.0	0.6229953493054952	0.0757980002457124	0.07105039674639885	0.08620941379186528	0.3086784253478276	0.0776382886151961	0.0814644855076716	527.0	0.6255685466653462	0.07592636305661492	0.07105039674639885	0.08620941379186528	0.31649207359230624	0.07767014994043346	0.08161446895820731	593.0	0.9468834454602957	0.8075628345905884	593.0	0.9557817261802082	0.8752159233173349																														
HER2ST::F	manual_truth_controlled	row_softmax	0.25		grid__u0p500000__v0p750000__coregularized	grid__u0p500000__v0p750000__coregularized	grid	0.5	0.75	0.125	0.375	coregularized	False	593.0	0.11673038093931011	0.13941012435203715	0.11846051814665268	0.153921687737676	593.0	0.06936899909777874	0.08431948464898434	0.07062212541252766	0.09432660329157416	593.0	0.9484893231720168	0.8847913093196113	0.04783839273412503	0.4038165574189445	0.01656031454964059	1.4422285568383155	0.918782858547842	593.0	0.18109603005472935	0.20292247335560804	0.1755246321124214	0.20774404636471955	0.8512814845286316	0.20375416963061818	0.20518562861307493	593.0	0.12620072932865226	0.20337767692310613	0.1755246321124214	0.20774404636471955	0.8652555730078927	0.20341205435105109	0.20530019975723313	527.0	0.5791240355736644	0.07720889214507122	0.07105039674639885	0.08620941379186528	0.40116441073249026	0.07911748113583451	0.0824406631149463	527.0	0.6561486831722978	0.07647886890935464	0.07105039674639885	0.08620941379186528	0.35396937510735094	0.07891139346520248	0.08236198917639218	593.0	0.9632856074981313	0.8967556142845173	593.0	0.9609999424989937	0.8874612914565435																														
HER2ST::F	manual_truth_controlled	row_softmax	0.25		grid__u0p500000__v0p750000__fixed	grid__u0p500000__v0p750000__fixed	grid	0.5	0.75	0.125	0.375	fixed	False	593.0	0.08371281018434108	0.09964664779853243	0.0839685796237562	0.11343930061025316	593.0	0.07625931867322208	0.08961796156322771	0.07684529082307243	0.10288954615918292	593.0	0.9921285259987982	0.8732132647226987	0.00712328880068376	0.08480200923065126	-0.009089377790670929	1.2106238481800031	0.9838671230625458	593.0	-0.09750896890945708	0.20991316726014847	0.1755246321124214	0.20774404636471955	1.0677917810803952	0.2092750793721739	0.20685825475714634	593.0	-0.08155858151883069	0.20910150902855773	0.1755246321124214	0.20774404636471955	1.042677336281885	0.20874871623078367	0.20613403255727658	527.0	0.5731022126299758	0.07622413431024586	0.07105039674639885	0.08620941379186528	0.3360984825687383	0.07770249455239436	0.08164098132211972	527.0	0.5721656622574546	0.07625563742903345	0.07105039674639885	0.08620941379186528	0.3381708926582614	0.07773521263979725	0.08141497427983987	593.0	0.915286642516244	0.7195106045367713	593.0	0.9174573055028462	0.7664378914313503																														
HER2ST::F	manual_truth_controlled	row_softmax	0.25		grid__u0p500000__v1p000000__coregularized	grid__u0p500000__v1p000000__coregularized	grid	0.5	1.0	0.0	0.5	coregularized	False	593.0	0.2040323689950038	0.2391575243326459	0.2059498537106746	0.2602418531275933	593.0	0.13857290418572343	0.1684704286058711	0.14110771974793174	0.18844268255775654	593.0	0.8627276003711225	0.7525728987993139	0.06484213396274285	0.31480982067920493	0.05244373357252889	1.0868833198644532	0.7846382748624717	593.0	0.21446121122947773	0.20203138844407678	0.1755246321124214	0.20774404636471955	0.8234251700281523	0.20361309345828596	0.20502513696106384	593.0	0.12654119426460142	0.2033863239134038	0.1755246321124214	0.20774404636471955	0.8655243838228135	0.20341205435105109	0.20530019975723313	527.0	0.4997563312871284	0.07834028877116658	0.07105039674639885	0.08620941379186528	0.47707632649816706	0.07957227957655226	0.08259546667045509	527.0	0.6557906000284663	0.07648206423497127	0.07105039674639885	0.08620941379186528	0.3541627548523487	0.07891139346520248	0.08236198917639218	593.0	0.9680725662699097	0.9129307168617041	593.0	0.9610143177505607	0.8875491176824423																														
HER2ST::F	manual_truth_controlled	row_softmax	0.25		grid__u0p500000__v1p000000__fixed	grid__u0p500000__v1p000000__fixed	grid	0.5	1.0	0.0	0.5	fixed	False	593.0	0.03568687817668979	0.03890157495837347	0.03579701683499653	0.04263703702375561	593.0	0.03556964996536872	0.038750064262513526	0.03569965560231593	0.04260960313872646	593.0	0.991407327957709	0.8827901658090338	0.00025618834254211237	0.007159255087317462	0.0004079856709941651	0.9912448047536769	0.9810408355343341	593.0	-0.0785709872828936	0.20887035458435516	0.1755246321124214	0.20774404636471955	1.0340203446354876	0.20737010511337384	0.20807613094874253	593.0	-0.030547335098506642	0.20692168177362358	0.1755246321124214	0.20774404636471955	0.9734507220683847	0.20553255795490055	0.20646595788485544	527.0	0.26470780907392116	0.08067361511997691	0.07105039674639885	0.08620941379186528	0.6438603322772292	0.08075289349820582	0.08314775503760197	527.0	0.28560092541638493	0.08026186767398558	0.07105039674639885	0.08620941379186528	0.6166284523143177	0.08049558018230074	0.08272546021072855	593.0	0.1691104594330401	0.11853699640356569	593.0	0.14506066356161232	0.11619195630577225																														
HER2ST::F	manual_truth_controlled	row_softmax	0.25		grid__u0p750000__v0p000000__coregularized	grid__u0p750000__v0p000000__coregularized	grid	0.75	0.0	0.75	0.0	coregularized	False	593.0	0.45997084920644227	0.5878882672313592	0.4589039490890322	0.6613277605695354	593.0	0.20851182258671092	0.25334075825227237	0.2121555438260391	0.2835435086073828	593.0	0.7114688040340325	0.36292166952544314	0.24674840526299313	0.5375583796075472	-0.11309895589382943	2.7003971289911526	0.5016745973825973	593.0	-0.018593984413547093	0.20745125734547937	0.1755246321124214	0.20774404636471955	0.9913476774122605	0.20819011325716005	0.207516190094374	593.0	0.12462796743107889	0.20338868548114442	0.1755246321124214	0.20774404636471955	0.8655823474095341	0.20341205435105109	0.2053001997572331	527.0	0.6332661249328518	0.07625947967317943	0.07105039674639885	0.08620941379186528	0.34175605540597187	0.07795260796320438	0.08217635187468217	527.0	0.6574520074300921	0.07645955766386422	0.07105039674639885	0.08620941379186528	0.3527420183690716	0.07891139346520248	0.08236198917639218	593.0	0.9022626645966304	0.5355017682730414	593.0	0.9609424414927261	0.8869301060884816																														
HER2ST::F	manual_truth_controlled	row_softmax	0.25		grid__u0p750000__v0p000000__fixed	grid__u0p750000__v0p000000__fixed	grid	0.75	0.0	0.75	0.0	fixed	False	593.0	0.46034141149732577	0.5886656085052598	0.45864758149245055	0.6637291685557614	593.0	0.276979662606881	0.33687473579906	0.2822564122563612	0.37821893380356786	593.0	0.7445527887683328	0.3420526014865638	0.1763911692360893	0.38441382573290594	-0.14092810422737115	2.1264331046632243	0.5462066554533916	593.0	-0.028248833881740612	0.20781033969397922	0.1755246321124214	0.20774404636471955	1.002483438575774	0.20844176552121346	0.20777482685160234	593.0	0.09251447947944312	0.20424456819171383	0.1755246321124214	0.20774404636471955	0.8921464945063697	0.20458052882203948	0.205135626949814	527.0	0.6267943921433075	0.07629716504464357	0.07105039674639885	0.08620941379186528	0.343902011695695	0.0779021276854879	0.0821748478918769	527.0	0.6567206323449064	0.07624204648603572	0.07105039674639885	0.08620941379186528	0.3380486329473915	0.07829797499308722	0.08218334820156203	593.0	0.8974469553217181	0.5207222424495436	593.0	0.9615318268069691	0.8878529523955984																														
HER2ST::F	manual_truth_controlled	row_softmax	0.25		grid__u0p750000__v0p250000__coregularized	grid__u0p750000__v0p250000__coregularized	grid	0.75	0.25	0.5625	0.1875	coregularized	False	593.0	0.17404789579107838	0.21295665374642886	0.1754453839266927	0.24258059967791373	593.0	0.10406783731103983	0.12647968073322943	0.10592365244061908	0.14153100702847785	593.0	0.9092767933212073	0.879073756432247	0.06952173148607362	0.39625467947622517	-0.027253372366107306	1.9146886057434034	0.8614519101086267	593.0	0.04375994097820235	0.20491793874230105	0.1755246321124214	0.20774404636471955	0.9128401946004614	0.2050929539704507	0.2051520525638233	593.0	0.12510209359321253	0.20337916687458596	0.1755246321124214	0.20774404636471955	0.8652956932794436	0.20341205435105109	0.2053001997572331	527.0	0.6646787688794061	0.0757549751755211	0.07105039674639885	0.08620941379186528	0.3070182558697515	0.07795307388492098	0.08177805091760587	527.0	0.656845992190795	0.0764672396396665	0.07105039674639885	0.08620941379186528	0.35323158788021164	0.07891139346520248	0.08236198917639218	593.0	0.9638031165545397	0.8915455386382088	593.0	0.9609280662411592	0.8870628191980876																														
HER2ST::F	manual_truth_controlled	row_softmax	0.25		grid__u0p750000__v0p250000__fixed	grid__u0p750000__v0p250000__fixed	grid	0.75	0.25	0.5625	0.1875	fixed	False	593.0	0.23435117525165633	0.28730860745326303	0.23429003892632047	0.3266601304785912	593.0	0.17346795000086043	0.20980002538777115	0.17635737502269555	0.23636508738078155	593.0	0.8962723409318316	0.7788736420811893	0.05793266390362491	0.24722064559543858	-0.05548861797224855	1.6437146519491168	0.8224887301117866	593.0	-0.0014434858727041186	0.20673348337828243	0.1755246321124214	0.20774404636471955	0.9691729824597599	0.20629644735785652	0.20624347018832595	593.0	0.07670011781834017	0.20464879082355503	0.1755246321124214	0.20774404636471955	0.9046892463661118	0.20501980845796158	0.2050855942854819	527.0	0.6433880101219263	0.0757718989148952	0.07105039674639885	0.08620941379186528	0.3077751302311047	0.07758722159356046	0.08168012944171307	527.0	0.6528162347641464	0.07614327825324435	0.07105039674639885	0.08620941379186528	0.3313269287537672	0.07809727469989526	0.08213633079802314	593.0	0.9528923006152608	0.8233335739622385	593.0	0.9616612040710713	0.8886190416223672																														
HER2ST::F	manual_truth_controlled	row_softmax	0.25		grid__u0p750000__v0p500000__coregularized	grid__u0p750000__v0p500000__coregularized	grid	0.75	0.5	0.375	0.375	coregularized	False	593.0	1.0320579825962563e-16	2.4948473689944364e-16	1.4434901502996434e-16	4.983599955326898e-16	593.0	8.220911183125497e-15	2.4336114123613834e-14	1.294593224062889e-14	4.808098624676491e-14	593.0	0.19708074736178674	0.29102344196683816	1.2801583225598926e-14	88.69887151310084	1.4434901502996431e-16	1.8687446169595864e-30	1.6653345369377348e-16	593.0	0.04069199183512133	0.2077499391524868	0.1755246321124214	0.20774404636471955	1.0000897725126392	0.20804763022399497	0.20796047213330926	593.0	0.21116871968491502	0.2037225830379153	0.1755246321124214	0.20774404636471955	0.8751817543593455	0.20855170093601458	0.20848140088285777	527.0	0.08690794733869821	0.08498786972456224	0.07105039674639885	0.08620941379186528	0.9197789156707104	0.085656444100544	0.0855969509268405	527.0	0.042660759039518936	0.08510801854862265	0.07105039674639885	0.08620941379186528	0.9272230340063414	0.08579592337738723	0.08615199257828898	593.0	0.6363636363636365	0.2583396402750213	593.0	0.7167212926226209	0.31182612574568436																														
HER2ST::F	manual_truth_controlled	row_softmax	0.25		grid__u0p750000__v0p500000__fixed	grid__u0p750000__v0p500000__fixed	grid	0.75	0.5	0.375	0.375	fixed	False	593.0	0.07856142354465007	0.09420372406727212	0.07916393624626267	0.10794368437302773	593.0	0.07080179369746048	0.08450336391546179	0.07162152165164451	0.09635249637692266	593.0	0.987340005808824	0.956546598056032	0.007542414594618149	0.09526264289741414	-0.007810269645210156	1.2142133887855922	0.9812343702100357	593.0	-0.01011512686339771	0.20713968470460545	0.1755246321124214	0.20774404636471955	0.9818724924719314	0.2067423402254575	0.20561835914572002	593.0	0.011008476060090373	0.20650685444608013	0.1755246321124214	0.20774404636471955	0.9623434500988298	0.2060068361563253	0.20544657460174087	527.0	0.6295752244342985	0.07575512888612873	0.07105039674639885	0.08620941379186528	0.30569786774787466	0.07749457574390627	0.08137859954581751	527.0	0.6253974784387626	0.07593040726956259	0.07105039674639885	0.08620941379186528	0.3167596760235249	0.07767014994043345	0.08161446895820731	593.0	0.9550054625955955	0.8702820808255025	593.0	0.955796101431775	0.8752134853910795																														
HER2ST::F	manual_truth_controlled	row_softmax	0.25		grid__u0p750000__v0p750000__coregularized	grid__u0p750000__v0p750000__coregularized	grid	0.75	0.75	0.1875	0.5625	coregularized	False	593.0	0.11673038093931015	0.13941012435203715	0.11846051814665269	0.15392168773767598	593.0	0.10373055446015861	0.1260995300506823	0.1056169762512722	0.1410570927106491	593.0	0.9488019019327802	0.8847913093196113	0.012843541895380499	0.10839434894608412	0.01649899608297492	0.9649460034963886	0.919232483801449	593.0	0.18109603005472935	0.20292247335560804	0.1755246321124214	0.20774404636471955	0.8512814845286316	0.20375416963061818	0.20518562861307493	593.0	0.12634951040482245	0.20338024107582045	0.1755246321124214	0.20774404636471955	0.865334029585501	0.20341205435105109	0.20530019975723313	527.0	0.5791240355736644	0.07720889214507122	0.07105039674639885	0.08620941379186528	0.40116441073249026	0.07911748113583451	0.0824406631149463	527.0	0.6560247581186284	0.07648073821252543	0.07105039674639885	0.08620941379186528	0.3540805977787541	0.07891139346520248	0.08236198917639218	593.0	0.9632856074981313	0.8967556142845173	593.0	0.9610574435052612	0.887608260934227																														
HER2ST::F	manual_truth_controlled	row_softmax	0.25		grid__u0p750000__v0p750000__fixed	grid__u0p750000__v0p750000__fixed	grid	0.75	0.75	0.1875	0.5625	fixed	False	593.0	0.03896509041094563	0.04596051523152267	0.03948568232618273	0.051189701585852385	593.0	0.04007310564051707	0.04788197978170622	0.04079529787479545	0.052877789141712095	593.0	0.9970002962508061	0.9186678101772441	0.001309615548612714	0.03316088696914496	0.0009301184341451405	0.9455830830551754	0.9941798789753966	593.0	0.36262553697217387	0.19716707656865767	0.1755246321124214	0.20774404636471955	0.6715099632084989	0.19994060414946363	0.20398070917268935	593.0	0.35858095363165854	0.1969292384367441	0.1755246321124214	0.20774404636471955	0.6641513157873618	0.19983902648841295	0.20377013601234648	527.0	0.4145393070757065	0.07932175243263173	0.07105039674639885	0.08620941379186528	0.5469876729141193	0.0809363424689461	0.08331549079667198	527.0	0.4441859677648923	0.07899476017578452	0.07105039674639885	0.08620941379186528	0.5247754107099907	0.08063163025302283	0.08313431889836197	593.0	0.9110171928008741	0.7503536604709858	593.0	0.915286642516244	0.7713130589426819																														
HER2ST::F	manual_truth_controlled	row_softmax	0.25		grid__u0p750000__v1p000000__coregularized	grid__u0p750000__v1p000000__coregularized	grid	0.75	1.0	0.0	0.75	coregularized	False	593.0	0.2040323689950038	0.2391575243326459	0.2059498537106746	0.26024185312759335	593.0	0.20713377470535926	0.25181633959423355	0.21092880439260686	0.281644541818428	593.0	0.8636247405062272	0.7620068610634648	0.009719265883491767	0.047248590958310036	0.052210435146285164	0.728213447705691	0.7858989287484744	593.0	0.21446121122947773	0.20203138844407678	0.1755246321124214	0.20774404636471955	0.8234251700281523	0.20361309345828596	0.20502513696106384	593.0	0.12698171276001197	0.2033707335780865	0.1755246321124214	0.20774404636471955	0.8650422151975353	0.20341205435105109	0.20533170617527496	527.0	0.4997563312871284	0.07834028877116658	0.07105039674639885	0.08620941379186528	0.47707632649816706	0.07957227957655226	0.08259546667045509	527.0	0.6553858656404815	0.07648702500218969	0.07105039674639885	0.08620941379186528	0.3544729161922874	0.07895192056273376	0.08234801613375801	593.0	0.9680725662699097	0.9129307168617041	593.0	0.9609999424989937	0.887448746403979																														
