independent_unit_id	pair_id	direction	method	fold	repeat	strategy	coverage	n_train_available	n_train_selected	n_test	training_positive_precision	macro_f1	balanced_accuracy	accuracy
HER2ST::D	HER2ST_D1_CONTROLLED__reverse	reverse	row_softmax	2	0	top2_margin_gate	0.8	144	116	60	0.9913793103448276	0.5078109149928992	0.7374860956618465	0.7333333333333333
HER2ST::D	HER2ST_D1_CONTROLLED__reverse	reverse	row_softmax	2	0	random_gate	0.8	144	116	60	0.9396551724137931	0.5028735632183908	0.7180200222469411	0.7166666666666667
HER2ST::D	HER2ST_D1_CONTROLLED__reverse	reverse	row_softmax	2	0	oracle_truth	0.8	144	116	60	1.0	0.5216777576124219	0.7502780867630701	0.75
HER2ST::D	HER2ST_D1_CONTROLLED__reverse	reverse	row_softmax	2	1	max_probability_gate	0.8	144	116	60	0.9224137931034483	0.4911858974358974	0.721357063403782	0.7166666666666667
HER2ST::D	HER2ST_D1_CONTROLLED__reverse	reverse	row_softmax	2	1	top2_margin_gate	0.8	144	116	60	0.9913793103448276	0.5238095238095238	0.7697441601779755	0.7666666666666667
HER2ST::D	HER2ST_D1_CONTROLLED__reverse	reverse	row_softmax	2	1	random_gate	0.8	144	116	60	0.9396551724137931	0.4251119251119251	0.6212458286985539	0.6166666666666667
HER2ST::D	HER2ST_D1_CONTROLLED__reverse	reverse	row_softmax	2	1	oracle_truth	0.8	144	116	60	1.0	0.4461538461538462	0.6557285873192435	0.65
HER2ST::D	HER2ST_D1_CONTROLLED__reverse	reverse	row_softmax	2	2	max_probability_gate	0.8	144	116	60	0.9224137931034483	0.5307219662058372	0.78587319243604	0.7833333333333333
HER2ST::D	HER2ST_D1_CONTROLLED__reverse	reverse	row_softmax	2	2	top2_margin_gate	0.8	144	116	60	0.9913793103448276	0.5417989417989418	0.8031145717463849	0.8
HER2ST::D	HER2ST_D1_CONTROLLED__reverse	reverse	row_softmax	2	2	random_gate	0.8	144	116	60	0.9482758620689655	0.5417989417989418	0.8031145717463849	0.8
HER2ST::D	HER2ST_D1_CONTROLLED__reverse	reverse	row_softmax	2	2	oracle_truth	0.8	144	116	60	1.0	0.5122950819672131	0.7525027808676307	0.75
HER2ST::E	HER2ST_E1_CONTROLLED	forward	balanced_ot	0	0	max_probability_gate	0.8	298	239	129	0.9456066945606695	0.43145896656534954	0.47511061946902655	0.5503875968992248
HER2ST::E	HER2ST_E1_CONTROLLED	forward	balanced_ot	0	0	top2_margin_gate	0.8	298	239	129	0.99581589958159	0.38719449225473324	0.4532632743362832	0.46511627906976744
HER2ST::E	HER2ST_E1_CONTROLLED	forward	balanced_ot	0	0	random_gate	0.8	298	239	129	0.9372384937238494	0.3695987654320988	0.5027654867256637	0.4108527131782946
HER2ST::E	HER2ST_E1_CONTROLLED	forward	balanced_ot	0	0	oracle_truth	0.8	298	239	129	1.0	0.3695987654320988	0.5027654867256637	0.4108527131782946
HER2ST::E	HER2ST_E1_CONTROLLED	forward	balanced_ot	0	1	max_probability_gate	0.8	298	239	129	0.9456066945606695	0.4413082437275986	0.5019358407079646	0.5503875968992248
HER2ST::E	HER2ST_E1_CONTROLLED	forward	balanced_ot	0	1	top2_margin_gate	0.8	298	239	129	0.99581589958159	0.4435329891803974	0.5423119469026549	0.5271317829457365
HER2ST::E	HER2ST_E1_CONTROLLED	forward	balanced_ot	0	1	random_gate	0.8	298	239	129	0.9246861924686193	0.46561723280861644	0.5420353982300885	0.5736434108527132
HER2ST::E	HER2ST_E1_CONTROLLED	forward	balanced_ot	0	1	oracle_truth	0.8	298	239	129	1.0	0.48080495356037156	0.5553097345132743	0.5968992248062015
HER2ST::E	HER2ST_E1_CONTROLLED	forward	balanced_ot	0	2	max_probability_gate	0.8	298	239	129	0.9456066945606695	0.4190360959870941	0.5425884955752213	0.4806201550387597
HER2ST::E	HER2ST_E1_CONTROLLED	forward	balanced_ot	0	2	top2_margin_gate	0.8	298	239	129	0.99581589958159	0.4027777777777778	0.5293141592920354	0.4573643410852713
HER2ST::E	HER2ST_E1_CONTROLLED	forward	balanced_ot	0	2	random_gate	0.8	298	239	129	0.9288702928870293	0.4351395730706076	0.5558628318584071	0.5038759689922481
HER2ST::E	HER2ST_E1_CONTROLLED	forward	balanced_ot	0	2	oracle_truth	0.8	298	239	129	1.0	0.4351395730706076	0.5558628318584071	0.5038759689922481
HER2ST::E	HER2ST_E1_CONTROLLED	forward	balanced_ot	1	0	max_probability_gate	0.8	254	204	173	0.7401960784313726	0.472101133391456	0.4804878048780488	0.5144508670520231
HER2ST::E	HER2ST_E1_CONTROLLED	forward	balanced_ot	1	0	top2_margin_gate	0.8	254	204	173	0.8725490196078431	0.46962095875139354	0.49390243902439024	0.4913294797687861
HER2ST::E	HER2ST_E1_CONTROLLED	forward	balanced_ot	1	0	random_gate	0.8	254	204	173	0.7254901960784313	0.457566889632107	0.47983739837398376	0.4797687861271676
HER2ST::E	HER2ST_E1_CONTROLLED	forward	balanced_ot	1	0	oracle_truth	0.8	254	204	173	1.0	0.5054316752429959	0.5773170731707317	0.5086705202312138
HER2ST::E	HER2ST_E1_CONTROLLED	forward	balanced_ot	1	1	max_probability_gate	0.8	254	204	173	0.7401960784313726	0.5115753811405985	0.5170731707317073	0.5664739884393064
HER2ST::E	HER2ST_E1_CONTROLLED	forward	balanced_ot	1	1	top2_margin_gate	0.8	254	204	173	0.8725490196078431	0.522377215925603	0.5367479674796748	0.5606936416184971
HER2ST::E	HER2ST_E1_CONTROLLED	forward	balanced_ot	1	1	random_gate	0.8	254	204	173	0.7156862745098039	0.5673870040682267	0.5792682926829269	0.6127167630057804
HER2ST::E	HER2ST_E1_CONTROLLED	forward	balanced_ot	1	1	oracle_truth	0.8	254	204	173	1.0	0.5627415997621171	0.5752032520325203	0.6069364161849711
HER2ST::E	HER2ST_E1_CONTROLLED	forward	balanced_ot	1	2	max_probability_gate	0.8	254	204	173	0.7401960784313726	0.5053478767340887	0.5282926829268293	0.5317919075144508
HER2ST::E	HER2ST_E1_CONTROLLED	forward	balanced_ot	1	2	top2_margin_gate	0.8	254	204	173	0.8725490196078431	0.4479670612454967	0.4795121951219512	0.4624277456647399
HER2ST::E	HER2ST_E1_CONTROLLED	forward	balanced_ot	1	2	random_gate	0.8	254	204	173	0.7254901960784313	0.48167502787068006	0.5079674796747967	0.5028901734104047
HER2ST::E	HER2ST_E1_CONTROLLED	forward	balanced_ot	1	2	oracle_truth	0.8	254	204	173	1.0	0.5105996577375755	0.5401626016260164	0.5317919075144508
HER2ST::E	HER2ST_E1_CONTROLLED	forward	balanced_ot	2	0	max_probability_gate	0.8	302	242	125	0.756198347107438	0.506059009483667	0.532051282051282	0.52
HER2ST::E	HER2ST_E1_CONTROLLED	forward	balanced_ot	2	0	top2_margin_gate	0.8	302	242	125	0.8884297520661157	0.5462639545236627	0.5587358378056052	0.576
HER2ST::E	HER2ST_E1_CONTROLLED	forward	balanced_ot	2	0	random_gate	0.8	302	242	125	0.7355371900826446	0.48217317487266553	0.4912045319022063	0.512
HER2ST::E	HER2ST_E1_CONTROLLED	forward	balanced_ot	2	0	oracle_truth	0.8	302	242	125	1.0	0.5265151515151515	0.531902206320811	0.568
HER2ST::E	HER2ST_E1_CONTROLLED	forward	balanced_ot	2	1	max_probability_gate	0.8	302	242	125	0.756198347107438	0.5571658615136876	0.6171735241502684	0.56
HER2ST::E	HER2ST_E1_CONTROLLED	forward	balanced_ot	2	1	top2_margin_gate	0.8	302	242	125	0.8884297520661157	0.6048472075869336	0.6438580799045915	0.616
HER2ST::E	HER2ST_E1_CONTROLLED	forward	balanced_ot	2	1	random_gate	0.8	302	242	125	0.7396694214876033	0.6213119072708113	0.6624925462134765	0.632
HER2ST::E	HER2ST_E1_CONTROLLED	forward	balanced_ot	2	1	oracle_truth	0.8	302	242	125	1.0	0.5923142370958593	0.5994335122242098	0.632
HER2ST::E	HER2ST_E1_CONTROLLED	forward	balanced_ot	2	2	max_probability_gate	0.8	302	242	125	0.756198347107438	0.5544105256335472	0.6031604054859869	0.56
HER2ST::E	HER2ST_E1_CONTROLLED	forward	balanced_ot	2	2	top2_margin_gate	0.8	302	242	125	0.8884297520661157	0.577922077922078	0.6276088252832439	0.584
HER2ST::E	HER2ST_E1_CONTROLLED	forward	balanced_ot	2	2	random_gate	0.8	302	242	125	0.7603305785123967	0.5429469497722754	0.6125521765056648	0.544
HER2ST::E	HER2ST_E1_CONTROLLED	forward	balanced_ot	2	2	oracle_truth	0.8	302	242	125	1.0	0.6323769688255669	0.68231961836613	0.64
HER2ST::E	HER2ST_E1_CONTROLLED	forward	uot	0	0	max_probability_gate	0.8	298	239	129	0.9874476987447699	0.3596055763345801	0.40873893805309736	0.43410852713178294
HER2ST::E	HER2ST_E1_CONTROLLED	forward	uot	0	0	top2_margin_gate	0.8	298	239	129	1.0	0.3857142857142857	0.49363938053097345	0.4418604651162791
HER2ST::E	HER2ST_E1_CONTROLLED	forward	uot	0	0	random_gate	0.8	298	239	129	0.9832635983263598	0.3686507936507937	0.4579646017699115	0.4263565891472868
HER2ST::E	HER2ST_E1_CONTROLLED	forward	uot	0	0	oracle_truth	0.8	298	239	129	1.0	0.3910644239079848	0.4980641592920354	0.4496124031007752
HER2ST::E	HER2ST_E1_CONTROLLED	forward	uot	0	1	max_probability_gate	0.8	298	239	129	0.9874476987447699	0.3361921097770154	0.4538163716814159	0.37209302325581395
HER2ST::E	HER2ST_E1_CONTROLLED	forward	uot	0	1	top2_margin_gate	0.8	298	239	129	1.0	0.36396234872254596	0.4983407079646018	0.40310077519379844
HER2ST::E	HER2ST_E1_CONTROLLED	forward	uot	0	1	random_gate	0.8	298	239	129	0.9832635983263598	0.3014005602240897	0.42726769911504425	0.32558139534883723
HER2ST::E	HER2ST_E1_CONTROLLED	forward	uot	0	1	oracle_truth	0.8	298	239	129	1.0	0.3073176823176823	0.4316924778761062	0.3333333333333333
HER2ST::E	HER2ST_E1_CONTROLLED	forward	uot	0	2	max_probability_gate	0.8	298	239	129	0.9874476987447699	0.419941348973607	0.5873893805309734	0.46511627906976744
HER2ST::E	HER2ST_E1_CONTROLLED	forward	uot	0	2	top2_margin_gate	0.8	298	239	129	1.0	0.4252881691535252	0.5066371681415929	0.5116279069767442
HER2ST::E	HER2ST_E1_CONTROLLED	forward	uot	0	2	random_gate	0.8	298	239	129	0.9832635983263598	0.3975090814737935	0.5472898230088495	0.4418604651162791
HER2ST::E	HER2ST_E1_CONTROLLED	forward	uot	0	2	oracle_truth	0.8	298	239	129	1.0	0.40872184389732846	0.5561393805309734	0.4573643410852713
HER2ST::E	HER2ST_E1_CONTROLLED	forward	uot	1	0	max_probability_gate	0.8	254	204	173	0.9754901960784313	0.5325810553083281	0.5336585365853659	0.6069364161849711
HER2ST::E	HER2ST_E1_CONTROLLED	forward	uot	1	0	top2_margin_gate	0.8	254	204	173	1.0	0.5780977819068633	0.5836585365853658	0.6358381502890174
HER2ST::E	HER2ST_E1_CONTROLLED	forward	uot	1	0	random_gate	0.8	254	204	173	0.9509803921568627	0.5825870036396352	0.5821138211382114	0.6589595375722543
HER2ST::E	HER2ST_E1_CONTROLLED	forward	uot	1	0	oracle_truth	0.8	254	204	173	1.0	0.6087023193406171	0.6177235772357723	0.6589595375722543
HER2ST::E	HER2ST_E1_CONTROLLED	forward	uot	1	1	max_probability_gate	0.8	254	204	173	0.9754901960784313	0.5086110811491029	0.5245528455284553	0.5433526011560693
HER2ST::E	HER2ST_E1_CONTROLLED	forward	uot	1	1	top2_margin_gate	0.8	254	204	173	1.0	0.49617085535540933	0.5104878048780488	0.5317919075144508
HER2ST::E	HER2ST_E1_CONTROLLED	forward	uot	1	1	random_gate	0.8	254	204	173	0.946078431372549	0.5269605162419337	0.5408130081300813	0.5664739884393064
HER2ST::E	HER2ST_E1_CONTROLLED	forward	uot	1	1	oracle_truth	0.8	254	204	173	1.0	0.5006336243311743	0.5242276422764227	0.5260115606936416
HER2ST::E	HER2ST_E1_CONTROLLED	forward	uot	1	2	max_probability_gate	0.8	254	204	173	0.9754901960784313	0.603937728937729	0.6136585365853658	0.653179190751445
HER2ST::E	HER2ST_E1_CONTROLLED	forward	uot	1	2	top2_margin_gate	0.8	254	204	173	1.0	0.5597629989745148	0.5673983739837398	0.6127167630057804
HER2ST::E	HER2ST_E1_CONTROLLED	forward	uot	1	2	random_gate	0.8	254	204	173	0.9607843137254902	0.5921138211382114	0.5921138211382114	0.6647398843930635
HER2ST::E	HER2ST_E1_CONTROLLED	forward	uot	1	2	oracle_truth	0.8	254	204	173	1.0	0.5921930560549762	0.5939837398373984	0.6589595375722543
HER2ST::E	HER2ST_E1_CONTROLLED	forward	uot	2	0	max_probability_gate	0.8	302	242	125	0.9752066115702479	0.49332181540301684	0.5122242098986285	0.512
HER2ST::E	HER2ST_E1_CONTROLLED	forward	uot	2	0	top2_margin_gate	0.8	302	242	125	1.0	0.4142614601018676	0.41666666666666663	0.448
HER2ST::E	HER2ST_E1_CONTROLLED	forward	uot	2	0	random_gate	0.8	302	242	125	0.9669421487603306	0.4063148036657971	0.4120453190220632	0.432
HER2ST::E	HER2ST_E1_CONTROLLED	forward	uot	2	0	oracle_truth	0.8	302	242	125	1.0	0.4038979888036492	0.40265354800238523	0.448
HER2ST::E	HER2ST_E1_CONTROLLED	forward	uot	2	1	max_probability_gate	0.8	302	242	125	0.9752066115702479	0.47879915324908584	0.5380143112701252	0.48
HER2ST::E	HER2ST_E1_CONTROLLED	forward	uot	2	1	top2_margin_gate	0.8	302	242	125	1.0	0.4958709429613981	0.5706618962432917	0.496
HER2ST::E	HER2ST_E1_CONTROLLED	forward	uot	2	1	random_gate	0.8	302	242	125	0.9545454545454546	0.48638931689779147	0.5438282647584973	0.488
HER2ST::E	HER2ST_E1_CONTROLLED	forward	uot	2	1	oracle_truth	0.8	302	242	125	1.0	0.49275362318840576	0.5426356589147286	0.496
HER2ST::E	HER2ST_E1_CONTROLLED	forward	uot	2	2	max_probability_gate	0.8	302	242	125	0.9752066115702479	0.4627622041182885	0.5614192009540846	0.464
HER2ST::E	HER2ST_E1_CONTROLLED	forward	uot	2	2	top2_margin_gate	0.8	302	242	125	1.0	0.49483610237988324	0.5566487775790101	0.496
HER2ST::E	HER2ST_E1_CONTROLLED	forward	uot	2	2	random_gate	0.8	302	242	125	0.9628099173553719	0.4954833749759754	0.5916815742397138	0.496
HER2ST::E	HER2ST_E1_CONTROLLED	forward	uot	2	2	oracle_truth	0.8	302	242	125	1.0	0.48	0.5590339892665475	0.48
HER2ST::E	HER2ST_E1_CONTROLLED	forward	row_softmax	0	0	max_probability_gate	0.8	298	239	129	0.9079497907949791	0.48839600470035255	0.6001106194690266	0.5813953488372093
HER2ST::E	HER2ST_E1_CONTROLLED	forward	row_softmax	0	0	top2_margin_gate	0.8	298	239	129	0.9623430962343096	0.46561723280861644	0.5420353982300885	0.5736434108527132
HER2ST::E	HER2ST_E1_CONTROLLED	forward	row_softmax	0	0	random_gate	0.8	298	239	129	0.9246861924686193	0.4858951316714855	0.5597345132743363	0.6046511627906976
HER2ST::E	HER2ST_E1_CONTROLLED	forward	row_softmax	0	0	oracle_truth	0.8	298	239	129	1.0	0.49027355623100305	0.5821349557522124	0.5968992248062015
HER2ST::E	HER2ST_E1_CONTROLLED	forward	row_softmax	0	1	max_probability_gate	0.8	298	239	129	0.9079497907949791	0.3343980343980344	0.5478429203539823	0.3488372093023256
HER2ST::E	HER2ST_E1_CONTROLLED	forward	row_softmax	0	1	top2_margin_gate	0.8	298	239	129	0.9623430962343096	0.3018546670720584	0.5257190265486725	0.31007751937984496
HER2ST::E	HER2ST_E1_CONTROLLED	forward	row_softmax	0	1	random_gate	0.8	298	239	129	0.9288702928870293	0.32800147085861375	0.5434181415929203	0.34108527131782945
HER2ST::E	HER2ST_E1_CONTROLLED	forward	row_softmax	0	1	oracle_truth	0.8	298	239	129	1.0	0.3343980343980344	0.5478429203539823	0.3488372093023256
HER2ST::E	HER2ST_E1_CONTROLLED	forward	row_softmax	0	2	max_probability_gate	0.8	298	239	129	0.9079497907949791	0.4027777777777778	0.5741150442477876	0.4418604651162791
HER2ST::E	HER2ST_E1_CONTROLLED	forward	row_softmax	0	2	top2_margin_gate	0.8	298	239	129	0.9623430962343096	0.419941348973607	0.5873893805309734	0.46511627906976744
HER2ST::E	HER2ST_E1_CONTROLLED	forward	row_softmax	0	2	random_gate	0.8	298	239	129	0.9205020920502092	0.4331450094161958	0.533462389380531	0.5116279069767442
HER2ST::E	HER2ST_E1_CONTROLLED	forward	row_softmax	0	2	oracle_truth	0.8	298	239	129	1.0	0.4069767441860465	0.5113384955752213	0.4728682170542636
HER2ST::E	HER2ST_E1_CONTROLLED	forward	row_softmax	1	0	max_probability_gate	0.8	254	204	173	0.9313725490196079	0.5102872134769401	0.5479674796747968	0.5260115606936416
HER2ST::E	HER2ST_E1_CONTROLLED	forward	row_softmax	1	0	top2_margin_gate	0.8	254	204	173	0.9852941176470589	0.4802171945701358	0.49048780487804877	0.5202312138728323
HER2ST::E	HER2ST_E1_CONTROLLED	forward	row_softmax	1	0	random_gate	0.8	254	204	173	0.9362745098039216	0.43008999830191885	0.46918699186991875	0.4393063583815029
HER2ST::E	HER2ST_E1_CONTROLLED	forward	row_softmax	1	0	oracle_truth	0.8	254	204	173	1.0	0.42830375089428674	0.4632520325203252	0.4393063583815029
HER2ST::E	HER2ST_E1_CONTROLLED	forward	row_softmax	1	1	max_probability_gate	0.8	254	204	173	0.9313725490196079	0.47991893261273433	0.5373170731707317	0.48554913294797686
HER2ST::E	HER2ST_E1_CONTROLLED	forward	row_softmax	1	1	top2_margin_gate	0.8	254	204	173	0.9852941176470589	0.5412127293577982	0.5626829268292683	0.5722543352601156
HER2ST::E	HER2ST_E1_CONTROLLED	forward	row_softmax	1	1	random_gate	0.8	254	204	173	0.946078431372549	0.5310687939612284	0.5779674796747968	0.5433526011560693
HER2ST::E	HER2ST_E1_CONTROLLED	forward	row_softmax	1	1	oracle_truth	0.8	254	204	173	1.0	0.5411140583554377	0.5860975609756098	0.5549132947976878
HER2ST::E	HER2ST_E1_CONTROLLED	forward	row_softmax	1	2	max_probability_gate	0.8	254	204	173	0.9313725490196079	0.5929411764705883	0.6170731707317073	0.6242774566473989
HER2ST::E	HER2ST_E1_CONTROLLED	forward	row_softmax	1	2	top2_margin_gate	0.8	254	204	173	0.9852941176470589	0.5415593625200612	0.5511382113821138	0.5895953757225434
HER2ST::E	HER2ST_E1_CONTROLLED	forward	row_softmax	1	2	random_gate	0.8	254	204	173	0.9509803921568627	0.5381673881673882	0.5567479674796748	0.5722543352601156
HER2ST::E	HER2ST_E1_CONTROLLED	forward	row_softmax	1	2	oracle_truth	0.8	254	204	173	1.0	0.5032913165266106	0.5301626016260164	0.5260115606936416
HER2ST::E	HER2ST_E1_CONTROLLED	forward	row_softmax	2	0	max_probability_gate	0.8	302	242	125	0.9669421487603306	0.5485036119711042	0.6043530113297555	0.552
HER2ST::E	HER2ST_E1_CONTROLLED	forward	row_softmax	2	0	top2_margin_gate	0.8	302	242	125	1.0	0.5435576421491914	0.5833333333333333	0.552
HER2ST::E	HER2ST_E1_CONTROLLED	forward	row_softmax	2	0	random_gate	0.8	302	242	125	0.9710743801652892	0.5666409861325116	0.6370005963029218	0.568
HER2ST::E	HER2ST_E1_CONTROLLED	forward	row_softmax	2	0	oracle_truth	0.8	302	242	125	1.0	0.5435325773592159	0.6195587358378056	0.544
HER2ST::E	HER2ST_E1_CONTROLLED	forward	row_softmax	2	1	max_probability_gate	0.8	302	242	125	0.9669421487603306	0.4716956967213115	0.560226595110316	0.472
HER2ST::E	HER2ST_E1_CONTROLLED	forward	row_softmax	2	1	top2_margin_gate	0.8	302	242	125	1.0	0.49275362318840576	0.6127012522361359	0.496
HER2ST::E	HER2ST_E1_CONTROLLED	forward	row_softmax	2	1	random_gate	0.8	302	242	125	0.9752066115702479	0.45316520844055586	0.5626118067978533	0.456
HER2ST::E	HER2ST_E1_CONTROLLED	forward	row_softmax	2	1	oracle_truth	0.8	302	242	125	1.0	0.4428654479684775	0.563804412641622	0.448
HER2ST::E	HER2ST_E1_CONTROLLED	forward	row_softmax	2	2	max_probability_gate	0.8	302	242	125	0.9669421487603306	0.573550070238812	0.5983899821109124	0.592
HER2ST::E	HER2ST_E1_CONTROLLED	forward	row_softmax	2	2	top2_margin_gate	0.8	302	242	125	1.0	0.5376509177193105	0.5447227191413238	0.576
HER2ST::E	HER2ST_E1_CONTROLLED	forward	row_softmax	2	2	random_gate	0.8	302	242	125	0.9793388429752066	0.5833333333333333	0.5948121645796065	0.616
HER2ST::E	HER2ST_E1_CONTROLLED	forward	row_softmax	2	2	oracle_truth	0.8	302	242	125	1.0	0.6519524617996604	0.6775491949910555	0.672
HER2ST::E	HER2ST_E1_CONTROLLED__reverse	reverse	balanced_ot	0	0	max_probability_gate	0.8	254	204	173	0.5441176470588235	0.2666843220338983	0.3659678858162355	0.3583815028901734
HER2ST::E	HER2ST_E1_CONTROLLED__reverse	reverse	balanced_ot	0	0	top2_margin_gate	0.8	254	204	173	0.7107843137254902	0.2631233882599764	0.37355040142729706	0.3468208092485549
HER2ST::E	HER2ST_E1_CONTROLLED__reverse	reverse	balanced_ot	0	0	random_gate	0.8	254	204	173	0.5882352941176471	0.23404383429672446	0.3224055902468035	0.3063583815028902
HER2ST::E	HER2ST_E1_CONTROLLED__reverse	reverse	balanced_ot	0	0	oracle_truth	0.8	254	204	173	1.0	0.291866028708134	0.41272673208444843	0.3930635838150289
HER2ST::E	HER2ST_E1_CONTROLLED__reverse	reverse	balanced_ot	0	1	max_probability_gate	0.8	254	204	173	0.5441176470588235	0.2824302134646962	0.3812072554267023	0.4161849710982659
HER2ST::E	HER2ST_E1_CONTROLLED__reverse	reverse	balanced_ot	0	1	top2_margin_gate	0.8	254	204	173	0.7107843137254902	0.27216532174632735	0.3960749330954505	0.3872832369942196
HER2ST::E	HER2ST_E1_CONTROLLED__reverse	reverse	balanced_ot	0	1	random_gate	0.8	254	204	173	0.5637254901960784	0.2880244088482075	0.3809099018733274	0.41040462427745666
HER2ST::E	HER2ST_E1_CONTROLLED__reverse	reverse	balanced_ot	0	1	oracle_truth	0.8	254	204	173	1.0	0.3054373522458629	0.43933987511150757	0.43352601156069365
HER2ST::E	HER2ST_E1_CONTROLLED__reverse	reverse	balanced_ot	0	2	max_probability_gate	0.8	254	204	173	0.5441176470588235	0.2123066462689104	0.3048617305976806	0.2832369942196532
HER2ST::E	HER2ST_E1_CONTROLLED__reverse	reverse	balanced_ot	0	2	top2_margin_gate	0.8	254	204	173	0.7107843137254902	0.2451992451992452	0.36856972940826643	0.32947976878612717
HER2ST::E	HER2ST_E1_CONTROLLED__reverse	reverse	balanced_ot	0	2	random_gate	0.8	254	204	173	0.5735294117647058	0.23858301323090056	0.33467142432352065	0.3063583815028902
HER2ST::E	HER2ST_E1_CONTROLLED__reverse	reverse	balanced_ot	0	2	oracle_truth	0.8	254	204	173	1.0	0.21619047619047618	0.38782337198929523	0.3063583815028902
HER2ST::E	HER2ST_E1_CONTROLLED__reverse	reverse	balanced_ot	1	0	max_probability_gate	0.8	303	243	124	0.7777777777777778	0.179095882522315	0.33405172413793105	0.29838709677419356
HER2ST::E	HER2ST_E1_CONTROLLED__reverse	reverse	balanced_ot	1	0	top2_margin_gate	0.8	303	243	124	0.934156378600823	0.19570286475682877	0.46336206896551724	0.3225806451612903
HER2ST::E	HER2ST_E1_CONTROLLED__reverse	reverse	balanced_ot	1	0	random_gate	0.8	303	243	124	0.7901234567901234	0.18185640702196992	0.33405172413793105	0.29838709677419356
HER2ST::E	HER2ST_E1_CONTROLLED__reverse	reverse	balanced_ot	1	0	oracle_truth	0.8	303	243	124	1.0	0.18208020050125315	0.33836206896551724	0.3064516129032258
HER2ST::E	HER2ST_E1_CONTROLLED__reverse	reverse	balanced_ot	1	1	max_probability_gate	0.8	303	243	124	0.7777777777777778	0.2586174062083413	0.44612068965517243	0.5080645161290323
HER2ST::E	HER2ST_E1_CONTROLLED__reverse	reverse	balanced_ot	1	1	top2_margin_gate	0.8	303	243	124	0.934156378600823	0.2801932367149758	0.6293103448275862	0.5241935483870968
HER2ST::E	HER2ST_E1_CONTROLLED__reverse	reverse	balanced_ot	1	1	random_gate	0.8	303	243	124	0.7983539094650206	0.31780167264038234	0.6681034482758621	0.5967741935483871
HER2ST::E	HER2ST_E1_CONTROLLED__reverse	reverse	balanced_ot	1	1	oracle_truth	0.8	303	243	124	1.0	0.28192371475953565	0.6293103448275862	0.5241935483870968
HER2ST::E	HER2ST_E1_CONTROLLED__reverse	reverse	balanced_ot	1	2	max_probability_gate	0.8	303	243	124	0.7777777777777778	0.23436354516340627	0.44396551724137934	0.3951612903225806
HER2ST::E	HER2ST_E1_CONTROLLED__reverse	reverse	balanced_ot	1	2	top2_margin_gate	0.8	303	243	124	0.934156378600823	0.277885455858321	0.5086206896551724	0.5161290322580645
HER2ST::E	HER2ST_E1_CONTROLLED__reverse	reverse	balanced_ot	1	2	random_gate	0.8	303	243	124	0.7777777777777778	0.2518518518518518	0.3793103448275862	0.49193548387096775
HER2ST::E	HER2ST_E1_CONTROLLED__reverse	reverse	balanced_ot	1	2	oracle_truth	0.8	303	243	124	1.0	0.2710827347698856	0.5086206896551724	0.5161290322580645
HER2ST::E	HER2ST_E1_CONTROLLED__reverse	reverse	balanced_ot	2	0	max_probability_gate	0.8	297	238	130	0.7815126050420168	0.28028482421005785	0.4111111111111111	0.4076923076923077
HER2ST::E	HER2ST_E1_CONTROLLED__reverse	reverse	balanced_ot	2	0	top2_margin_gate	0.8	297	238	130	0.9495798319327731	0.3541581966842842	0.5163398692810457	0.5384615384615384
HER2ST::E	HER2ST_E1_CONTROLLED__reverse	reverse	balanced_ot	2	0	random_gate	0.8	297	238	130	0.7941176470588235	0.2798704216027051	0.41437908496732023	0.38461538461538464
HER2ST::E	HER2ST_E1_CONTROLLED__reverse	reverse	balanced_ot	2	0	oracle_truth	0.8	297	238	130	1.0	0.3622222222222222	0.5320261437908497	0.5384615384615384
HER2ST::E	HER2ST_E1_CONTROLLED__reverse	reverse	balanced_ot	2	1	max_probability_gate	0.8	297	238	130	0.7815126050420168	0.28458669442275997	0.46339869281045754	0.4076923076923077
HER2ST::E	HER2ST_E1_CONTROLLED__reverse	reverse	balanced_ot	2	1	top2_margin_gate	0.8	297	238	130	0.9495798319327731	0.30847606499780417	0.461437908496732	0.4461538461538462
HER2ST::E	HER2ST_E1_CONTROLLED__reverse	reverse	balanced_ot	2	1	random_gate	0.8	297	238	130	0.819327731092437	0.2962962962962963	0.48104575163398694	0.4307692307692308
HER2ST::E	HER2ST_E1_CONTROLLED__reverse	reverse	balanced_ot	2	1	oracle_truth	0.8	297	238	130	1.0	0.35217144709123316	0.5620915032679739	0.5230769230769231
HER2ST::E	HER2ST_E1_CONTROLLED__reverse	reverse	balanced_ot	2	2	max_probability_gate	0.8	297	238	130	0.7815126050420168	0.26655083311057653	0.4084967320261438	0.3769230769230769
HER2ST::E	HER2ST_E1_CONTROLLED__reverse	reverse	balanced_ot	2	2	top2_margin_gate	0.8	297	238	130	0.9495798319327731	0.30894074714299435	0.4372549019607843	0.46923076923076923
HER2ST::E	HER2ST_E1_CONTROLLED__reverse	reverse	balanced_ot	2	2	random_gate	0.8	297	238	130	0.8067226890756303	0.294728102947281	0.42352941176470593	0.4307692307692308
HER2ST::E	HER2ST_E1_CONTROLLED__reverse	reverse	balanced_ot	2	2	oracle_truth	0.8	297	238	130	1.0	0.3165528165528166	0.4411764705882353	0.45384615384615384
