dataset	pair_type	biological_pair_id	independent_unit_id	cohort_role	pair_id	direction	method	epsilon	tau	branch	witness	score	n_estimable	spearman	aurc	oracle_aurc	random_aurc	normalized_excess_aurc	retained_loss_at_80pct_coverage	retained_loss_at_90pct_coverage
Stereo-seq	cross_stage	ST_DEV_E14_5_E15_5	Stereo-seq::shared_developmental_series	legacy_replication	ST_DEV_E14_5_E15_5__reverse	reverse	row_softmax	0.25		main21	heldout_expression_loss	transported_mass_deficit	1500	0.0030303756240467636	0.31463336150490034	0.2673453322563193	0.3127960034384914	1.0404253230726688	0.3160027283175292	0.3154498521757513
Stereo-seq	cross_stage	ST_DEV_E14_5_E15_5	Stereo-seq::shared_developmental_series	legacy_replication	ST_DEV_E14_5_E15_5__reverse	reverse	row_softmax	0.25		main21	heldout_expression_loss	source_boundary_proximity	1500	0.09649142657528628	0.29528068423920734	0.2673453322563193	0.3127960034384914	0.6146301310033372	0.2936839868640055	0.29709244770931975
Stereo-seq	cross_stage	ST_DEV_E14_5_E15_5	Stereo-seq::shared_developmental_series	legacy_replication	ST_DEV_E14_5_E15_5__reverse	reverse	balanced_ot	0.25		main21	heldout_expression_loss	finite_response_h001	1500	0.18926878100834715	0.30407969612676794	0.267110463930884	0.31233176506784854	0.8175181002402595	0.30916962024281197	0.31139679264062664
Stereo-seq	cross_stage	ST_DEV_E14_5_E15_5	Stereo-seq::shared_developmental_series	legacy_replication	ST_DEV_E14_5_E15_5__reverse	reverse	balanced_ot	0.25		main21	heldout_expression_loss	local_reference	1500	0.18933913837295044	0.3040746573828422	0.267110463930884	0.31233176506784854	0.8174066761149229	0.309169620242812	0.3113967926406267
Stereo-seq	cross_stage	ST_DEV_E14_5_E15_5	Stereo-seq::shared_developmental_series	legacy_replication	ST_DEV_E14_5_E15_5__reverse	reverse	balanced_ot	0.25		main21	heldout_expression_loss	endpoint_response	1500	0.1831120920498187	0.3050662028423891	0.267110463930884	0.31233176506784854	0.8393331893867058	0.3101988479704417	0.31387205985709365
Stereo-seq	cross_stage	ST_DEV_E14_5_E15_5	Stereo-seq::shared_developmental_series	legacy_replication	ST_DEV_E14_5_E15_5__reverse	reverse	balanced_ot	0.25		main21	heldout_expression_loss	conditional_entropy	1500	0.057807687914527964	0.310741583888891	0.267110463930884	0.31233176506784854	0.9648355721976849	0.3086731752370173	0.31039247227804173
Stereo-seq	cross_stage	ST_DEV_E14_5_E15_5	Stereo-seq::shared_developmental_series	legacy_replication	ST_DEV_E14_5_E15_5__reverse	reverse	balanced_ot	0.25		main21	heldout_expression_loss	low_max_probability	1500	-0.214028962679539	0.3200644577848046	0.267110463930884	0.31233176506784854	1.1709966879001459	0.31682917348350303	0.3137736556260577
Stereo-seq	cross_stage	ST_DEV_E14_5_E15_5	Stereo-seq::shared_developmental_series	legacy_replication	ST_DEV_E14_5_E15_5__reverse	reverse	balanced_ot	0.25		main21	heldout_expression_loss	probability_margin_risk	1500	-0.3462319867697719	0.32512115347675935	0.267110463930884	0.31233176506784854	1.2828177891249701	0.32082589933787387	0.316951254018293
Stereo-seq	cross_stage	ST_DEV_E14_5_E15_5	Stereo-seq::shared_developmental_series	legacy_replication	ST_DEV_E14_5_E15_5__reverse	reverse	balanced_ot	0.25		main21	heldout_expression_loss	assigned_raw_cost	1500	0.7995526291345019	0.27275921790988733	0.267110463930884	0.31233176506784854	0.12491356588556796	0.27556332931918015	0.2905569330636609
Stereo-seq	cross_stage	ST_DEV_E14_5_E15_5	Stereo-seq::shared_developmental_series	legacy_replication	ST_DEV_E14_5_E15_5__reverse	reverse	balanced_ot	0.25		main21	heldout_expression_loss	barycentric_displacement	1500	0.12448600377155725	0.2940607774064792	0.267110463930884	0.31233176506784854	0.5959650164414576	0.29100064408618465	0.2992556938883983
Stereo-seq	cross_stage	ST_DEV_E14_5_E15_5	Stereo-seq::shared_developmental_series	legacy_replication	ST_DEV_E14_5_E15_5__reverse	reverse	balanced_ot	0.25		main21	heldout_expression_loss	transported_mass_deficit	1500	0.08737948933577211	0.3087440642844053	0.267110463930884	0.31233176506784854	0.9206634773162113	0.30916319117761415	0.30986359600622343
Stereo-seq	cross_stage	ST_DEV_E14_5_E15_5	Stereo-seq::shared_developmental_series	legacy_replication	ST_DEV_E14_5_E15_5__reverse	reverse	balanced_ot	0.25		main21	heldout_expression_loss	source_boundary_proximity	1500	0.09507230972629342	0.2949967478161961	0.267110463930884	0.31233176506784854	0.6166625723760404	0.29339355964459113	0.29671995885212604
Stereo-seq	cross_stage	ST_DEV_E15_5_E16_5	Stereo-seq::shared_developmental_series	legacy_replication	ST_DEV_E15_5_E16_5	forward	uot	0.25	2.0	main21	heldout_expression_loss	finite_response_h001	1500	0.46164638117616946	0.2571616755195298	0.24036084513942912	0.27855300971256436	0.4399025446156184	0.2586112991059455	0.2661838911327944
Stereo-seq	cross_stage	ST_DEV_E15_5_E16_5	Stereo-seq::shared_developmental_series	legacy_replication	ST_DEV_E15_5_E16_5	forward	uot	0.25	2.0	main21	heldout_expression_loss	local_reference	1500	0.4617299723244322	0.25716249255381113	0.24036084513942912	0.27855300971256436	0.4399239373355774	0.2586112991059455	0.2661838911327944
Stereo-seq	cross_stage	ST_DEV_E15_5_E16_5	Stereo-seq::shared_developmental_series	legacy_replication	ST_DEV_E15_5_E16_5	forward	uot	0.25	2.0	main21	heldout_expression_loss	endpoint_response	1500	0.4595185544526909	0.2568776361517062	0.24036084513942912	0.27855300971256436	0.43246543360088	0.25901570731460366	0.26547709347496357
Stereo-seq	cross_stage	ST_DEV_E15_5_E16_5	Stereo-seq::shared_developmental_series	legacy_replication	ST_DEV_E15_5_E16_5	forward	uot	0.25	2.0	main21	heldout_expression_loss	conditional_entropy	1500	0.03696899420844188	0.2782681799278868	0.24036084513942912	0.27855300971256436	0.9925421931995474	0.2777443341239847	0.2783747305048301
Stereo-seq	cross_stage	ST_DEV_E15_5_E16_5	Stereo-seq::shared_developmental_series	legacy_replication	ST_DEV_E15_5_E16_5	forward	uot	0.25	2.0	main21	heldout_expression_loss	low_max_probability	1500	-0.17085741993663112	0.28388620148835214	0.24036084513942912	0.27855300971256436	1.1396409927375315	0.2817313789553723	0.27907594215389864
Stereo-seq	cross_stage	ST_DEV_E15_5_E16_5	Stereo-seq::shared_developmental_series	legacy_replication	ST_DEV_E15_5_E16_5	forward	uot	0.25	2.0	main21	heldout_expression_loss	probability_margin_risk	1500	-0.20051349711710986	0.28548858842282254	0.24036084513942912	0.27855300971256436	1.1815969005102356	0.2834579943468058	0.2806921897428417
Stereo-seq	cross_stage	ST_DEV_E15_5_E16_5	Stereo-seq::shared_developmental_series	legacy_replication	ST_DEV_E15_5_E16_5	forward	uot	0.25	2.0	main21	heldout_expression_loss	assigned_raw_cost	1500	0.8009391293062796	0.2449806848429394	0.24036084513942912	0.27855300971256436	0.12096302357159164	0.24670125702075457	0.2588117049182204
Stereo-seq	cross_stage	ST_DEV_E15_5_E16_5	Stereo-seq::shared_developmental_series	legacy_replication	ST_DEV_E15_5_E16_5	forward	uot	0.25	2.0	main21	heldout_expression_loss	barycentric_displacement	1500	0.14279504302001914	0.2635126309196581	0.24036084513942912	0.27855300971256436	0.6061920301975808	0.2628201227642955	0.26819111762381725
Stereo-seq	cross_stage	ST_DEV_E15_5_E16_5	Stereo-seq::shared_developmental_series	legacy_replication	ST_DEV_E15_5_E16_5	forward	uot	0.25	2.0	main21	heldout_expression_loss	transported_mass_deficit	1500	0.7319018506230447	0.24679103203247077	0.24036084513942912	0.27855300971256436	0.16836403395592575	0.24843221985562067	0.2586907645687642
Stereo-seq	cross_stage	ST_DEV_E15_5_E16_5	Stereo-seq::shared_developmental_series	legacy_replication	ST_DEV_E15_5_E16_5	forward	uot	0.25	2.0	main21	heldout_expression_loss	source_boundary_proximity	1500	0.09335535406009021	0.2652115764416402	0.24036084513942912	0.27855300971256436	0.6506761682654486	0.2646005375944263	0.2671929699619136
Stereo-seq	cross_stage	ST_DEV_E15_5_E16_5	Stereo-seq::shared_developmental_series	legacy_replication	ST_DEV_E15_5_E16_5	forward	row_softmax	0.25		main21	heldout_expression_loss	finite_response_h001	1500	-0.520243463219317	0.29567589712750425	0.239861810223273	0.27844576011736033	1.4465622896940442	0.2921575069612573	0.28471161076947066
Stereo-seq	cross_stage	ST_DEV_E15_5_E16_5	Stereo-seq::shared_developmental_series	legacy_replication	ST_DEV_E15_5_E16_5	forward	row_softmax	0.25		main21	heldout_expression_loss	local_reference	1500	-0.5193388405950403	0.29564189496588134	0.239861810223273	0.27844576011736033	1.4456810382483978	0.2921120796348356	0.2846608420641314
Stereo-seq	cross_stage	ST_DEV_E15_5_E16_5	Stereo-seq::shared_developmental_series	legacy_replication	ST_DEV_E15_5_E16_5	forward	row_softmax	0.25		main21	heldout_expression_loss	endpoint_response	1500	-0.6015935758193671	0.2984468349595447	0.239861810223273	0.27844576011736033	1.5183781053284382	0.2942117250872307	0.2866030010711041
Stereo-seq	cross_stage	ST_DEV_E15_5_E16_5	Stereo-seq::shared_developmental_series	legacy_replication	ST_DEV_E15_5_E16_5	forward	row_softmax	0.25		main21	heldout_expression_loss	conditional_entropy	1500	0.12141809129692947	0.2756514463081846	0.239861810223273	0.27844576011736033	0.9275783371882327	0.2754609517728621	0.27623019166383994
Stereo-seq	cross_stage	ST_DEV_E15_5_E16_5	Stereo-seq::shared_developmental_series	legacy_replication	ST_DEV_E15_5_E16_5	forward	row_softmax	0.25		main21	heldout_expression_loss	low_max_probability	1500	0.037477979323546365	0.2780326456367579	0.239861810223273	0.27844576011736033	0.9892931003244501	0.2752498080771774	0.2746104497707513
Stereo-seq	cross_stage	ST_DEV_E15_5_E16_5	Stereo-seq::shared_developmental_series	legacy_replication	ST_DEV_E15_5_E16_5	forward	row_softmax	0.25		main21	heldout_expression_loss	probability_margin_risk	1500	-0.06862309894359954	0.2793642231003758	0.239861810223273	0.27844576011736033	1.0238042757555053	0.27868147482453537	0.2783060917112307
Stereo-seq	cross_stage	ST_DEV_E15_5_E16_5	Stereo-seq::shared_developmental_series	legacy_replication	ST_DEV_E15_5_E16_5	forward	row_softmax	0.25		main21	heldout_expression_loss	assigned_raw_cost	1500	0.8736480789547019	0.24242170238495728	0.239861810223273	0.27844576011736033	0.06634603685499205	0.24503680124714994	0.2576871249019665
Stereo-seq	cross_stage	ST_DEV_E15_5_E16_5	Stereo-seq::shared_developmental_series	legacy_replication	ST_DEV_E15_5_E16_5	forward	row_softmax	0.25		main21	heldout_expression_loss	barycentric_displacement	1500	0.1562926383522837	0.26236929955903093	0.239861810223273	0.27844576011736033	0.5833381340567991	0.26095590070484437	0.26731910837787837
Stereo-seq	cross_stage	ST_DEV_E15_5_E16_5	Stereo-seq::shared_developmental_series	legacy_replication	ST_DEV_E15_5_E16_5	forward	row_softmax	0.25		main21	heldout_expression_loss	transported_mass_deficit	1500	-0.022476377267445165	0.28071759399288165	0.239861810223273	0.27844576011736033	1.0588802826501043	0.28105447896107305	0.28037890030655493
Stereo-seq	cross_stage	ST_DEV_E15_5_E16_5	Stereo-seq::shared_developmental_series	legacy_replication	ST_DEV_E15_5_E16_5	forward	row_softmax	0.25		main21	heldout_expression_loss	source_boundary_proximity	1500	0.09172411621389273	0.2649025536302621	0.239861810223273	0.27844576011736033	0.6489937778720367	0.26429246894178243	0.2668553051475828
Stereo-seq	cross_stage	ST_DEV_E15_5_E16_5	Stereo-seq::shared_developmental_series	legacy_replication	ST_DEV_E15_5_E16_5	forward	balanced_ot	0.25		main21	heldout_expression_loss	finite_response_h001	1500	0.18506122713832318	0.2670088850576447	0.2404632509272165	0.2785975470203894	0.6961091943475154	0.2683656789525555	0.2727581772465789
Stereo-seq	cross_stage	ST_DEV_E15_5_E16_5	Stereo-seq::shared_developmental_series	legacy_replication	ST_DEV_E15_5_E16_5	forward	balanced_ot	0.25		main21	heldout_expression_loss	local_reference	1500	0.18542132329836594	0.2669938957408225	0.2404632509272165	0.2785975470203894	0.6957161277812524	0.2683656789525555	0.2727581772465789
Stereo-seq	cross_stage	ST_DEV_E15_5_E16_5	Stereo-seq::shared_developmental_series	legacy_replication	ST_DEV_E15_5_E16_5	forward	balanced_ot	0.25		main21	heldout_expression_loss	endpoint_response	1500	0.16559257848559042	0.2684505087989811	0.2404632509272165	0.2785975470203894	0.7339130582975432	0.2690971228111853	0.2738997200439208
Stereo-seq	cross_stage	ST_DEV_E15_5_E16_5	Stereo-seq::shared_developmental_series	legacy_replication	ST_DEV_E15_5_E16_5	forward	balanced_ot	0.25		main21	heldout_expression_loss	conditional_entropy	1500	0.03133335437037972	0.2784716008170692	0.2404632509272165	0.2785975470203894	0.9966972983318608	0.2778355856352759	0.27858397611268815
Stereo-seq	cross_stage	ST_DEV_E15_5_E16_5	Stereo-seq::shared_developmental_series	legacy_replication	ST_DEV_E15_5_E16_5	forward	balanced_ot	0.25		main21	heldout_expression_loss	low_max_probability	1500	-0.19712898361288161	0.2846065252979599	0.2404632509272165	0.2785975470203894	1.1575741233793544	0.282301139996436	0.27970857001429056
Stereo-seq	cross_stage	ST_DEV_E15_5_E16_5	Stereo-seq::shared_developmental_series	legacy_replication	ST_DEV_E15_5_E16_5	forward	balanced_ot	0.25		main21	heldout_expression_loss	probability_margin_risk	1500	-0.22919020675120302	0.2858623154200518	0.2404632509272165	0.2785975470203894	1.1905048511164988	0.28362635584753754	0.2804392467501608
Stereo-seq	cross_stage	ST_DEV_E15_5_E16_5	Stereo-seq::shared_developmental_series	legacy_replication	ST_DEV_E15_5_E16_5	forward	balanced_ot	0.25		main21	heldout_expression_loss	assigned_raw_cost	1500	0.7464199832977704	0.2472181179151477	0.2404632509272165	0.2785975470203894	0.1771336481844885	0.2495380988768478	0.2610026665092479
Stereo-seq	cross_stage	ST_DEV_E15_5_E16_5	Stereo-seq::shared_developmental_series	legacy_replication	ST_DEV_E15_5_E16_5	forward	balanced_ot	0.25		main21	heldout_expression_loss	barycentric_displacement	1500	0.14244272641898953	0.2636776151799627	0.2404632509272165	0.2785975470203894	0.6087529240352807	0.2632060732920391	0.268472626180406
Stereo-seq	cross_stage	ST_DEV_E15_5_E16_5	Stereo-seq::shared_developmental_series	legacy_replication	ST_DEV_E15_5_E16_5	forward	balanced_ot	0.25		main21	heldout_expression_loss	transported_mass_deficit	1500	0.09054846232063518	0.27504946383671014	0.2404632509272165	0.2785975470203894	0.9069582096124104	0.2765305342162736	0.2769569366596447
Stereo-seq	cross_stage	ST_DEV_E15_5_E16_5	Stereo-seq::shared_developmental_series	legacy_replication	ST_DEV_E15_5_E16_5	forward	balanced_ot	0.25		main21	heldout_expression_loss	source_boundary_proximity	1500	0.0933115173629899	0.2652937610231667	0.2404632509272165	0.2785975470203894	0.6511333009866558	0.26468128413833353	0.26727721100585594
Stereo-seq	cross_stage	ST_DEV_E15_5_E16_5	Stereo-seq::shared_developmental_series	legacy_replication	ST_DEV_E15_5_E16_5__reverse	reverse	uot	0.25	2.0	main21	heldout_expression_loss	finite_response_h001	1500	0.4334226850767489	0.26365524532111245	0.24850701243497963	0.28140042673458077	0.4605247952723627	0.2641348056208983	0.271514713101235
Stereo-seq	cross_stage	ST_DEV_E15_5_E16_5	Stereo-seq::shared_developmental_series	legacy_replication	ST_DEV_E15_5_E16_5__reverse	reverse	uot	0.25	2.0	main21	heldout_expression_loss	local_reference	1500	0.4336441927307524	0.2636418157139885	0.24850701243497963	0.28140042673458077	0.46011651880091914	0.2641348056208983	0.271514713101235
Stereo-seq	cross_stage	ST_DEV_E15_5_E16_5	Stereo-seq::shared_developmental_series	legacy_replication	ST_DEV_E15_5_E16_5__reverse	reverse	uot	0.25	2.0	main21	heldout_expression_loss	endpoint_response	1500	0.4184447548643355	0.26356596169511864	0.24850701243497963	0.28140042673458077	0.45781046391166563	0.26412534307324775	0.2701691766088449
Stereo-seq	cross_stage	ST_DEV_E15_5_E16_5	Stereo-seq::shared_developmental_series	legacy_replication	ST_DEV_E15_5_E16_5__reverse	reverse	uot	0.25	2.0	main21	heldout_expression_loss	conditional_entropy	1500	0.23200498844666156	0.2743342065212913	0.24850701243497963	0.28140042673458077	0.7851782685455325	0.2765501751819037	0.27944562591841476
Stereo-seq	cross_stage	ST_DEV_E15_5_E16_5	Stereo-seq::shared_developmental_series	legacy_replication	ST_DEV_E15_5_E16_5__reverse	reverse	uot	0.25	2.0	main21	heldout_expression_loss	low_max_probability	1500	-0.026026866678607416	0.2796604409252091	0.24850701243497963	0.28140042673458077	0.9471023046278058	0.2808347316727157	0.2820422618813539
Stereo-seq	cross_stage	ST_DEV_E15_5_E16_5	Stereo-seq::shared_developmental_series	legacy_replication	ST_DEV_E15_5_E16_5__reverse	reverse	uot	0.25	2.0	main21	heldout_expression_loss	probability_margin_risk	1500	-0.16517461918871965	0.2860453308875859	0.24850701243497963	0.28140042673458077	1.1412107636713602	0.28489393194658885	0.28287143713673835
Stereo-seq	cross_stage	ST_DEV_E15_5_E16_5	Stereo-seq::shared_developmental_series	legacy_replication	ST_DEV_E15_5_E16_5__reverse	reverse	uot	0.25	2.0	main21	heldout_expression_loss	assigned_raw_cost	1500	0.6110324493477552	0.25822794172381064	0.24850701243497963	0.28140042673458077	0.29552813217534796	0.2588979256478771	0.26722220585280027
Stereo-seq	cross_stage	ST_DEV_E15_5_E16_5	Stereo-seq::shared_developmental_series	legacy_replication	ST_DEV_E15_5_E16_5__reverse	reverse	uot	0.25	2.0	main21	heldout_expression_loss	barycentric_displacement	1500	-0.15229141346285044	0.28112720095557503	0.24850701243497963	0.28140042673458077	0.9916936023570818	0.2777695701372172	0.27814787031292837
Stereo-seq	cross_stage	ST_DEV_E15_5_E16_5	Stereo-seq::shared_developmental_series	legacy_replication	ST_DEV_E15_5_E16_5__reverse	reverse	uot	0.25	2.0	main21	heldout_expression_loss	transported_mass_deficit	1500	0.5422037076460924	0.25966631214219865	0.24850701243497963	0.28140042673458077	0.33925635100015555	0.2594452049110161	0.26603841960787245
Stereo-seq	cross_stage	ST_DEV_E15_5_E16_5	Stereo-seq::shared_developmental_series	legacy_replication	ST_DEV_E15_5_E16_5__reverse	reverse	uot	0.25	2.0	main21	heldout_expression_loss	source_boundary_proximity	1500	-0.14648935454411677	0.2798147849164509	0.24850701243497963	0.28140042673458077	0.9517945506146774	0.2762944704154266	0.2750738082553613
Stereo-seq	cross_stage	ST_DEV_E15_5_E16_5	Stereo-seq::shared_developmental_series	legacy_replication	ST_DEV_E15_5_E16_5__reverse	reverse	row_softmax	0.25		main21	heldout_expression_loss	finite_response_h001	1500	-0.34295901820400815	0.28954423826214604	0.2465446971992642	0.2802593532562808	1.275396106374719	0.28722330334758894	0.2830005642345278
Stereo-seq	cross_stage	ST_DEV_E15_5_E16_5	Stereo-seq::shared_developmental_series	legacy_replication	ST_DEV_E15_5_E16_5__reverse	reverse	row_softmax	0.25		main21	heldout_expression_loss	local_reference	1500	-0.3418067012474228	0.28951349471118554	0.2465446971992642	0.2802593532562808	1.274484231405314	0.28722330334758894	0.2830005642345278
Stereo-seq	cross_stage	ST_DEV_E15_5_E16_5	Stereo-seq::shared_developmental_series	legacy_replication	ST_DEV_E15_5_E16_5__reverse	reverse	row_softmax	0.25		main21	heldout_expression_loss	endpoint_response	1500	-0.4682541921129743	0.2923190181423155	0.2465446971992642	0.2802593532562808	1.3576979953655741	0.28901283622445517	0.28524766514704264
Stereo-seq	cross_stage	ST_DEV_E15_5_E16_5	Stereo-seq::shared_developmental_series	legacy_replication	ST_DEV_E15_5_E16_5__reverse	reverse	row_softmax	0.25		main21	heldout_expression_loss	conditional_entropy	1500	0.317362455716647	0.27099143162858647	0.2465446971992642	0.2802593532562808	0.7251070391457981	0.2729159032330814	0.27647160676244753
Stereo-seq	cross_stage	ST_DEV_E15_5_E16_5	Stereo-seq::shared_developmental_series	legacy_replication	ST_DEV_E15_5_E16_5__reverse	reverse	row_softmax	0.25		main21	heldout_expression_loss	low_max_probability	1500	0.21202945956864871	0.2718946756031376	0.2465446971992642	0.2802593532562808	0.751897879693708	0.2716693325536996	0.2760747606474423
Stereo-seq	cross_stage	ST_DEV_E15_5_E16_5	Stereo-seq::shared_developmental_series	legacy_replication	ST_DEV_E15_5_E16_5__reverse	reverse	row_softmax	0.25		main21	heldout_expression_loss	probability_margin_risk	1500	-0.06562643627841613	0.28286931984982017	0.2465446971992642	0.2802593532562808	1.077413413001322	0.2820097452794423	0.2818803798482084
Stereo-seq	cross_stage	ST_DEV_E15_5_E16_5	Stereo-seq::shared_developmental_series	legacy_replication	ST_DEV_E15_5_E16_5__reverse	reverse	row_softmax	0.25		main21	heldout_expression_loss	assigned_raw_cost	1500	0.7322935770193677	0.2527439768303387	0.2465446971992642	0.2802593532562808	0.1838749183912955	0.25418287199142964	0.26330365411732765
Stereo-seq	cross_stage	ST_DEV_E15_5_E16_5	Stereo-seq::shared_developmental_series	legacy_replication	ST_DEV_E15_5_E16_5__reverse	reverse	row_softmax	0.25		main21	heldout_expression_loss	barycentric_displacement	1500	-0.1263077823590144	0.2780210518839053	0.2465446971992642	0.2802593532562808	0.93361043432891	0.27376098546225996	0.27439549750732745
Stereo-seq	cross_stage	ST_DEV_E15_5_E16_5	Stereo-seq::shared_developmental_series	legacy_replication	ST_DEV_E15_5_E16_5__reverse	reverse	row_softmax	0.25		main21	heldout_expression_loss	transported_mass_deficit	1500	0.03351612979457745	0.28151560095633044	0.2465446971992642	0.2802593532562808	1.0372611750191107	0.2821255196596437	0.28168071032123615
Stereo-seq	cross_stage	ST_DEV_E15_5_E16_5	Stereo-seq::shared_developmental_series	legacy_replication	ST_DEV_E15_5_E16_5__reverse	reverse	row_softmax	0.25		main21	heldout_expression_loss	source_boundary_proximity	1500	-0.15322404756330507	0.2787114676558423	0.2465446971992642	0.2802593532562808	0.9540886432944535	0.2750750356450544	0.2737007284675344
Stereo-seq	cross_stage	ST_DEV_E15_5_E16_5	Stereo-seq::shared_developmental_series	legacy_replication	ST_DEV_E15_5_E16_5__reverse	reverse	balanced_ot	0.25		main21	heldout_expression_loss	finite_response_h001	1500	0.314886426171745	0.2677892155581759	0.24892771324724278	0.2816784155639731	0.5759113843887848	0.26893426222871164	0.27503660857153317
Stereo-seq	cross_stage	ST_DEV_E15_5_E16_5	Stereo-seq::shared_developmental_series	legacy_replication	ST_DEV_E15_5_E16_5__reverse	reverse	balanced_ot	0.25		main21	heldout_expression_loss	local_reference	1500	0.31519753386557064	0.2677824641067673	0.24892771324724278	0.2816784155639731	0.5757052376215089	0.26893426222871164	0.27503660857153317
Stereo-seq	cross_stage	ST_DEV_E15_5_E16_5	Stereo-seq::shared_developmental_series	legacy_replication	ST_DEV_E15_5_E16_5__reverse	reverse	balanced_ot	0.25		main21	heldout_expression_loss	endpoint_response	1500	0.28518775697233645	0.2685401289336236	0.24892771324724278	0.2816784155639731	0.5988395453847123	0.26907438172451775	0.27503605364722916
Stereo-seq	cross_stage	ST_DEV_E15_5_E16_5	Stereo-seq::shared_developmental_series	legacy_replication	ST_DEV_E15_5_E16_5__reverse	reverse	balanced_ot	0.25		main21	heldout_expression_loss	conditional_entropy	1500	0.21321268498341558	0.2749660472441126	0.24892771324724278	0.2816784155639731	0.7950465838886284	0.2771491379590508	0.27996905087938573
Stereo-seq	cross_stage	ST_DEV_E15_5_E16_5	Stereo-seq::shared_developmental_series	legacy_replication	ST_DEV_E15_5_E16_5__reverse	reverse	balanced_ot	0.25		main21	heldout_expression_loss	low_max_probability	1500	-0.07799801866578608	0.2815739694398985	0.24892771324724278	0.2816784155639731	0.9968108737618959	0.28202196705305693	0.282533735489602
Stereo-seq	cross_stage	ST_DEV_E15_5_E16_5	Stereo-seq::shared_developmental_series	legacy_replication	ST_DEV_E15_5_E16_5__reverse	reverse	balanced_ot	0.25		main21	heldout_expression_loss	probability_margin_risk	1500	-0.22457240914329296	0.28763318368375956	0.24892771324724278	0.2816784155639731	1.1818210816427144	0.2856779275755856	0.28331352420900263
Stereo-seq	cross_stage	ST_DEV_E15_5_E16_5	Stereo-seq::shared_developmental_series	legacy_replication	ST_DEV_E15_5_E16_5__reverse	reverse	balanced_ot	0.25		main21	heldout_expression_loss	assigned_raw_cost	1500	0.5576519776231011	0.2606453630486336	0.24892771324724278	0.2816784155639731	0.3577831610470536	0.2619466355911634	0.2695112037938719
Stereo-seq	cross_stage	ST_DEV_E15_5_E16_5	Stereo-seq::shared_developmental_series	legacy_replication	ST_DEV_E15_5_E16_5__reverse	reverse	balanced_ot	0.25		main21	heldout_expression_loss	barycentric_displacement	1500	-0.15772720965653766	0.2818014704529607	0.24892771324724278	0.2816784155639731	1.0037573206155264	0.2785157089430992	0.2788957528642519
Stereo-seq	cross_stage	ST_DEV_E15_5_E16_5	Stereo-seq::shared_developmental_series	legacy_replication	ST_DEV_E15_5_E16_5__reverse	reverse	balanced_ot	0.25		main21	heldout_expression_loss	transported_mass_deficit	1500	-0.004654058855381527	0.28156213214324305	0.24892771324724278	0.2816784155639731	0.9964494373401375	0.28236040383491423	0.28242136150106845
Stereo-seq	cross_stage	ST_DEV_E15_5_E16_5	Stereo-seq::shared_developmental_series	legacy_replication	ST_DEV_E15_5_E16_5__reverse	reverse	balanced_ot	0.25		main21	heldout_expression_loss	source_boundary_proximity	1500	-0.145252908164297	0.28008580145323325	0.24892771324724278	0.2816784155639731	0.9513716043296487	0.27658717869741895	0.27539376529542364
Stereo-seq	same_age_sections	ST_E15_5_S1_S2	ST_E15_5_S1_S2	legacy_replication	ST_E15_5_S1_S2	forward	uot	0.25	2.0	main21	heldout_expression_loss	finite_response_h001	1500	0.5341970907542626	0.19280680826560828	0.17687610106038318	0.2098446752047033	0.4832088623392794	0.19509676117675337	0.2003073210019785
Stereo-seq	same_age_sections	ST_E15_5_S1_S2	ST_E15_5_S1_S2	legacy_replication	ST_E15_5_S1_S2	forward	uot	0.25	2.0	main21	heldout_expression_loss	local_reference	1500	0.5340259297893022	0.19281182536957367	0.17687610106038318	0.2098446752047033	0.483361040712036	0.19523997859432357	0.2003073210019785
Stereo-seq	same_age_sections	ST_E15_5_S1_S2	ST_E15_5_S1_S2	legacy_replication	ST_E15_5_S1_S2	forward	uot	0.25	2.0	main21	heldout_expression_loss	endpoint_response	1500	0.5530491311329472	0.1920620967978859	0.17687610106038318	0.2098446752047033	0.4606203371436676	0.19438217339369535	0.19955683715953262
Stereo-seq	same_age_sections	ST_E15_5_S1_S2	ST_E15_5_S1_S2	legacy_replication	ST_E15_5_S1_S2	forward	uot	0.25	2.0	main21	heldout_expression_loss	conditional_entropy	1500	0.24326331522814013	0.2039156891799158	0.17687610106038318	0.2098446752047033	0.8201624978128161	0.20398564796263552	0.20776454119122403
Stereo-seq	same_age_sections	ST_E15_5_S1_S2	ST_E15_5_S1_S2	legacy_replication	ST_E15_5_S1_S2	forward	uot	0.25	2.0	main21	heldout_expression_loss	low_max_probability	1500	0.09415157606736714	0.20985186299761513	0.17687610106038318	0.2098446752047033	1.0002180195261212	0.20968573990396286	0.20980702966463355
Stereo-seq	same_age_sections	ST_E15_5_S1_S2	ST_E15_5_S1_S2	legacy_replication	ST_E15_5_S1_S2	forward	uot	0.25	2.0	main21	heldout_expression_loss	probability_margin_risk	1500	-0.12017289963239984	0.2136300211676595	0.17687610106038318	0.2098446752047033	1.1148167933009732	0.21287713565837543	0.21076668061953052
Stereo-seq	same_age_sections	ST_E15_5_S1_S2	ST_E15_5_S1_S2	legacy_replication	ST_E15_5_S1_S2	forward	uot	0.25	2.0	main21	heldout_expression_loss	assigned_raw_cost	1500	0.7132823330143704	0.1857410479162008	0.17687610106038318	0.2098446752047033	0.2688908175710381	0.1881539873264985	0.1963723233717205
