dataset	pair_type	biological_pair_id	independent_unit_id	cohort_role	pair_id	direction	method	epsilon	tau	branch	score	reference	amplitude_comparable	n_estimable	spearman	top_overlap	raw_mae	rmae	intercept	slope	r2
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_H1_CONTROLLED	HER2ST::H	manual_truth_controlled	HER2ST_H1_CONTROLLED	forward	balanced_ot	0.25		main21	source_boundary_proximity	endpoint_response	False	530	0.0692833734327221	0.18867924528301888	0.3997316325873493	18.787483941590835	0.021798628452255334	0.0013796689011285857	0.008141263002247157
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_H1_CONTROLLED	HER2ST::H	manual_truth_controlled	HER2ST_H1_CONTROLLED__reverse	reverse	uot	0.25	2.0	main21	finite_response_h001	local_reference	True	424	0.9999976385576309	1.0	2.708825568097696e-05	0.00043136569876701405	-3.8144447868102196e-05	1.0001765990066471	0.9999994911763855
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_H1_CONTROLLED	HER2ST::H	manual_truth_controlled	HER2ST_H1_CONTROLLED__reverse	reverse	uot	0.25	2.0	main21	finite_response_h001	endpoint_response	True	424	0.9987007344085768	0.9534883720930233	0.0029186736511258625	0.04439572527562884	0.002896831463284993	1.000347675166802	0.9956892485447009
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_H1_CONTROLLED	HER2ST::H	manual_truth_controlled	HER2ST_H1_CONTROLLED__reverse	reverse	uot	0.25	2.0	main21	local_reference	local_reference	True	424	0.9999999999999999	1.0	0.0	0.0	2.46220318434379e-17	0.9999999999999997	1.0
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_H1_CONTROLLED	HER2ST::H	manual_truth_controlled	HER2ST_H1_CONTROLLED__reverse	reverse	uot	0.25	2.0	main21	local_reference	endpoint_response	True	424	0.998682000299116	0.9534883720930233	0.0029457235226652313	0.04480717883609787	0.0029379534340129385	1.0001237344242626	0.9955955583053642
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_H1_CONTROLLED	HER2ST::H	manual_truth_controlled	HER2ST_H1_CONTROLLED__reverse	reverse	uot	0.25	2.0	main21	endpoint_response	local_reference	True	424	0.998682000299116	0.9534883720930233	0.0029457235226652313	0.046909040607633894	-0.0026480679907685623	0.9954723841030473	0.9955955583053641
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_H1_CONTROLLED	HER2ST::H	manual_truth_controlled	HER2ST_H1_CONTROLLED__reverse	reverse	uot	0.25	2.0	main21	endpoint_response	endpoint_response	True	424	0.9999999999999999	1.0	0.0	0.0	-1.7289475956730756e-19	1.0	1.0
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_H1_CONTROLLED	HER2ST::H	manual_truth_controlled	HER2ST_H1_CONTROLLED__reverse	reverse	uot	0.25	2.0	main21	conditional_entropy	local_reference	False	424	-0.23659212380255193	0.0	0.8407636724061965	13.388702961044247	0.11333338836162316	-0.05593085102365719	0.09137232714227783
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_H1_CONTROLLED	HER2ST::H	manual_truth_controlled	HER2ST_H1_CONTROLLED__reverse	reverse	uot	0.25	2.0	main21	conditional_entropy	endpoint_response	False	424	-0.21159609889720643	0.0	0.8378179488835311	12.743985774249245	0.11019734025897895	-0.04919995271979239	0.0703747207636315
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_H1_CONTROLLED	HER2ST::H	manual_truth_controlled	HER2ST_H1_CONTROLLED__reverse	reverse	uot	0.25	2.0	main21	low_max_probability	local_reference	False	424	-0.5672483686368968	0.0	0.9256205892301471	14.740003083579774	0.8978222321206438	-0.8448111055771673	0.3734983138749597
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_H1_CONTROLLED	HER2ST::H	manual_truth_controlled	HER2ST_H1_CONTROLLED__reverse	reverse	uot	0.25	2.0	main21	low_max_probability	endpoint_response	False	424	-0.5398809833046023	0.0	0.9226748657074819	14.034737950533085	0.8474557293601149	-0.7908741320901556	0.32580642269586135
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_H1_CONTROLLED	HER2ST::H	manual_truth_controlled	HER2ST_H1_CONTROLLED__reverse	reverse	uot	0.25	2.0	main21	probability_margin_risk	local_reference	False	424	-0.8166716256956414	0.0	0.934075697868766	14.874646077540074	2.2007925825833468	-2.144704296326107	0.6408419029422501
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_H1_CONTROLLED	HER2ST::H	manual_truth_controlled	HER2ST_H1_CONTROLLED__reverse	reverse	uot	0.25	2.0	main21	probability_margin_risk	endpoint_response	False	424	-0.793821522185751	0.0	0.9311299743461007	14.163347971783976	2.11480839943383	-2.0554953616707863	0.585901409415627
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_H1_CONTROLLED	HER2ST::H	manual_truth_controlled	HER2ST_H1_CONTROLLED__reverse	reverse	uot	0.25	2.0	main21	assigned_raw_cost	local_reference	False	424	-0.27497390606182254	0.0	0.36832798277523315	5.865422252967781	0.0750189604309539	-0.028350191010851702	0.10837555703650803
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_H1_CONTROLLED	HER2ST::H	manual_truth_controlled	HER2ST_H1_CONTROLLED__reverse	reverse	uot	0.25	2.0	main21	assigned_raw_cost	endpoint_response	False	424	-0.25717099204193916	0.0	0.36538225925256795	5.557802050293729	0.0777441102761655	-0.027838566905132093	0.10401323307928945
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_H1_CONTROLLED	HER2ST::H	manual_truth_controlled	HER2ST_H1_CONTROLLED__reverse	reverse	uot	0.25	2.0	main21	barycentric_displacement	local_reference	False	424	0.5667268047323304	0.3488372093023256	0.041107093762035724	0.6546080498418486	0.05343557691588573	0.09705152170244266	0.3124905924398811
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_H1_CONTROLLED	HER2ST::H	manual_truth_controlled	HER2ST_H1_CONTROLLED__reverse	reverse	uot	0.25	2.0	main21	barycentric_displacement	endpoint_response	False	424	0.544958556686424	0.32558139534883723	0.039389062414611764	0.5991440643420849	0.05675172740772941	0.09321103455504227	0.28690782170245044
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_H1_CONTROLLED	HER2ST::H	manual_truth_controlled	HER2ST_H1_CONTROLLED__reverse	reverse	uot	0.25	2.0	main21	transported_mass_deficit	local_reference	False	424	0.6932990137042372	0.46511627906976744	0.7446285405391798	11.857803414677477	0.09424159522121797	0.04611853694751518	0.47686076375747477
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_H1_CONTROLLED	HER2ST::H	manual_truth_controlled	HER2ST_H1_CONTROLLED__reverse	reverse	uot	0.25	2.0	main21	transported_mass_deficit	endpoint_response	False	424	0.6763997449642241	0.4418604651162791	0.7475742640618451	11.371295875308832	0.0964872764918199	0.04509182918161709	0.4537448785708178
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_H1_CONTROLLED	HER2ST::H	manual_truth_controlled	HER2ST_H1_CONTROLLED__reverse	reverse	uot	0.25	2.0	main21	source_boundary_proximity	local_reference	False	424	0.06275252904023879	0.20930232558139536	0.3812071236686817	6.070515547879449	0.06369066768773161	0.002808224964831399	0.007967354977139518
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_H1_CONTROLLED	HER2ST::H	manual_truth_controlled	HER2ST_H1_CONTROLLED__reverse	reverse	uot	0.25	2.0	main21	source_boundary_proximity	endpoint_response	False	424	0.042665885187897476	0.18604651162790697	0.3841528471913469	5.843320050934399	0.06635898056150007	0.0019369894361644623	0.0037729440284385296
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_H1_CONTROLLED	HER2ST::H	manual_truth_controlled	HER2ST_H1_CONTROLLED__reverse	reverse	row_softmax	0.25		main21	finite_response_h001	local_reference	True	424	0.9999927582434017	1.0	5.305237377098682e-06	0.00012009739405308255	4.8686316588805015e-06	0.9999206410584338	0.9999983025400581
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_H1_CONTROLLED	HER2ST::H	manual_truth_controlled	HER2ST_H1_CONTROLLED__reverse	reverse	row_softmax	0.25		main21	finite_response_h001	endpoint_response	True	424	0.9907771506836375	0.9534883720930233	0.00046412303851134964	0.010528350500767022	-0.00013006311970330654	1.0009085843009058	0.9875507384948415
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_H1_CONTROLLED	HER2ST::H	manual_truth_controlled	HER2ST_H1_CONTROLLED__reverse	reverse	row_softmax	0.25		main21	local_reference	local_reference	True	424	0.9999999999999999	1.0	0.0	0.0	1.291677717788164e-17	0.9999999999999994	1.0
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_H1_CONTROLLED	HER2ST::H	manual_truth_controlled	HER2ST_H1_CONTROLLED__reverse	reverse	row_softmax	0.25		main21	local_reference	endpoint_response	True	424	0.9905611574216197	0.9534883720930233	0.0004694025386904159	0.010648112770126363	-0.00012842191064737186	1.000840546136337	0.9872614441670035
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_H1_CONTROLLED	HER2ST::H	manual_truth_controlled	HER2ST_H1_CONTROLLED__reverse	reverse	row_softmax	0.25		main21	endpoint_response	local_reference	True	424	0.9905611574216197	0.9534883720930233	0.0004694025386904159	0.010626107307087157	0.0006893983299025378	0.9864323023065412	0.9872614441670035
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_H1_CONTROLLED	HER2ST::H	manual_truth_controlled	HER2ST_H1_CONTROLLED__reverse	reverse	row_softmax	0.25		main21	endpoint_response	endpoint_response	True	424	0.9999999999999999	1.0	0.0	0.0	3.373660134872645e-19	1.0	1.0
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_H1_CONTROLLED	HER2ST::H	manual_truth_controlled	HER2ST_H1_CONTROLLED__reverse	reverse	row_softmax	0.25		main21	conditional_entropy	local_reference	False	424	0.12300139325099771	0.3023255813953488	0.8530294820507733	19.310468234085775	0.028618514307923563	0.01733824798839669	0.015677121714087305
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_H1_CONTROLLED	HER2ST::H	manual_truth_controlled	HER2ST_H1_CONTROLLED__reverse	reverse	row_softmax	0.25		main21	conditional_entropy	endpoint_response	False	424	0.1894967766311663	0.3488372093023256	0.8531207732908109	19.352528910222183	0.019426900520345666	0.02748122901412382	0.03881777213306037
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_H1_CONTROLLED	HER2ST::H	manual_truth_controlled	HER2ST_H1_CONTROLLED__reverse	reverse	row_softmax	0.25		main21	low_max_probability	local_reference	False	424	0.07350870978660431	0.13953488372093023	0.9441859561727324	21.374024341937364	0.028413218936053402	0.015946854564024775	0.00019572312195836883
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_H1_CONTROLLED	HER2ST::H	manual_truth_controlled	HER2ST_H1_CONTROLLED__reverse	reverse	row_softmax	0.25		main21	low_max_probability	endpoint_response	False	424	0.17206728536456736	0.16279069767441862	0.94427724741277	21.420358408728355	-0.07864062835477673	0.12416907232796763	0.011695568445271087
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_H1_CONTROLLED	HER2ST::H	manual_truth_controlled	HER2ST_H1_CONTROLLED__reverse	reverse	row_softmax	0.25		main21	probability_margin_risk	local_reference	False	424	0.10899127053470926	0.16279069767441862	0.9529420866103777	21.572241381591333	-0.16760834042861117	0.21239523117710732	0.010151768047571452
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_H1_CONTROLLED	HER2ST::H	manual_truth_controlled	HER2ST_H1_CONTROLLED__reverse	reverse	row_softmax	0.25		main21	probability_margin_risk	endpoint_response	False	424	0.2108353995954062	0.16279069767441862	0.9530333778504154	21.618985933390032	-0.3716584231840973	0.4169438293010714	0.038557570293141774
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_H1_CONTROLLED	HER2ST::H	manual_truth_controlled	HER2ST_H1_CONTROLLED__reverse	reverse	row_softmax	0.25		main21	assigned_raw_cost	local_reference	False	424	-0.30505647782999185	0.0	0.3626647868462524	8.209829781239852	0.07128241656754894	-0.06663063638283287	0.08987047060517628
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_H1_CONTROLLED	HER2ST::H	manual_truth_controlled	HER2ST_H1_CONTROLLED__reverse	reverse	row_softmax	0.25		main21	assigned_raw_cost	endpoint_response	False	424	-0.23882337198227344	0.0	0.36275607808629	8.22890229415465	0.06652409128359114	-0.05515919134729472	0.060702596641395656
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_H1_CONTROLLED	HER2ST::H	manual_truth_controlled	HER2ST_H1_CONTROLLED__reverse	reverse	row_softmax	0.25		main21	barycentric_displacement	local_reference	False	424	-0.08013696365740194	0.13953488372093023	0.045470749818728666	1.0293448097991509	0.0450671016491518	-0.011235261128614952	0.008429515080274341
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_H1_CONTROLLED	HER2ST::H	manual_truth_controlled	HER2ST_H1_CONTROLLED__reverse	reverse	row_softmax	0.25		main21	barycentric_displacement	endpoint_response	False	424	-0.15491612943852773	0.11627906976744186	0.04575921142823853	1.0380200433498152	0.04573375497499882	-0.020775139762822945	0.02840707730366432
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_H1_CONTROLLED	HER2ST::H	manual_truth_controlled	HER2ST_H1_CONTROLLED__reverse	reverse	row_softmax	0.25		main21	transported_mass_deficit	local_reference	False	424	-0.00204334388629834	0.16156670746634028	0.04417445872933586	0.9999999999999999	0.04417445872933587	5.783431743120578e-20	0.0
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_H1_CONTROLLED	HER2ST::H	manual_truth_controlled	HER2ST_H1_CONTROLLED__reverse	reverse	row_softmax	0.25		main21	transported_mass_deficit	endpoint_response	False	424	-0.004891887766236281	0.16156670746634028	0.04408316748929824	1.0	0.044083167489298226	5.771479663328554e-20	0.0
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_H1_CONTROLLED	HER2ST::H	manual_truth_controlled	HER2ST_H1_CONTROLLED__reverse	reverse	row_softmax	0.25		main21	source_boundary_proximity	local_reference	False	424	-0.009075920164921036	0.09302325581395349	0.3625850833754848	8.208025492674462	0.04434510869309011	0.0005359430576285118	0.0005174665735174777
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_H1_CONTROLLED	HER2ST::H	manual_truth_controlled	HER2ST_H1_CONTROLLED__reverse	reverse	row_softmax	0.25		main21	source_boundary_proximity	endpoint_response	False	424	-0.028562419908245127	0.06976744186046512	0.3624937921354472	8.222952495948647	0.04411752856591791	0.00010791435322828036	2.0677870948171417e-05
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_H1_CONTROLLED	HER2ST::H	manual_truth_controlled	HER2ST_H1_CONTROLLED__reverse	reverse	balanced_ot	0.25		main21	finite_response_h001	local_reference	True	424	0.9999949622562794	1.0	7.502786966203652e-06	0.0003424909269849007	-2.424493245822654e-05	1.0014495554722913	0.9999985034493539
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_H1_CONTROLLED	HER2ST::H	manual_truth_controlled	HER2ST_H1_CONTROLLED__reverse	reverse	balanced_ot	0.25		main21	finite_response_h001	endpoint_response	True	424	0.9964304437150211	0.8604651162790697	0.0006230789709170587	0.029284863158507174	0.0019222682602294278	0.8837934150749798	0.9880552215049719
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_H1_CONTROLLED	HER2ST::H	manual_truth_controlled	HER2ST_H1_CONTROLLED__reverse	reverse	balanced_ot	0.25		main21	local_reference	local_reference	True	424	0.9999999999999999	1.0	0.0	0.0	1.118984827492025e-18	0.9999999999999998	1.0
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_H1_CONTROLLED	HER2ST::H	manual_truth_controlled	HER2ST_H1_CONTROLLED__reverse	reverse	balanced_ot	0.25		main21	local_reference	endpoint_response	True	424	0.9963559795656519	0.8604651162790697	0.0006305817578832624	0.029637495970507428	0.001946282034731992	0.8823946870311649	0.9877891919602607
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_H1_CONTROLLED	HER2ST::H	manual_truth_controlled	HER2ST_H1_CONTROLLED__reverse	reverse	balanced_ot	0.25		main21	endpoint_response	local_reference	True	424	0.9963559795656519	0.8604651162790697	0.0006305817578832624	0.028785107689987502	-0.00191125238786952	1.1194414545759548	0.9877891919602607
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_H1_CONTROLLED	HER2ST::H	manual_truth_controlled	HER2ST_H1_CONTROLLED__reverse	reverse	balanced_ot	0.25		main21	endpoint_response	endpoint_response	True	424	0.9999999999999999	1.0	0.0	0.0	-3.000359558607106e-17	1.000000000000001	1.0
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_H1_CONTROLLED	HER2ST::H	manual_truth_controlled	HER2ST_H1_CONTROLLED__reverse	reverse	balanced_ot	0.25		main21	conditional_entropy	local_reference	False	424	-0.1261606882817358	0.023255813953488372	0.8820872958706297	40.26595677115432	0.03929737880685058	-0.019237798634753125	0.04319312947654119
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_H1_CONTROLLED	HER2ST::H	manual_truth_controlled	HER2ST_H1_CONTROLLED__reverse	reverse	balanced_ot	0.25		main21	conditional_entropy	endpoint_response	False	424	-0.09937909808644453	0.046511627906976744	0.882717337877725	41.48792954662561	0.03324858911098722	-0.01324356775871812	0.025968832111800233
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_H1_CONTROLLED	HER2ST::H	manual_truth_controlled	HER2ST_H1_CONTROLLED__reverse	reverse	balanced_ot	0.25		main21	low_max_probability	local_reference	False	424	-0.4490037074645193	0.0	0.9668180636020346	44.133788726824896	0.41630068979888024	-0.3988918305670427	0.3104391678259858
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_H1_CONTROLLED	HER2ST::H	manual_truth_controlled	HER2ST_H1_CONTROLLED__reverse	reverse	balanced_ot	0.25		main21	low_max_probability	endpoint_response	False	424	-0.4097159184830094	0.0	0.96744810560913	45.470296235518006	0.3331056325152245	-0.315385244399351	0.24619967134397713
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_H1_CONTROLLED	HER2ST::H	manual_truth_controlled	HER2ST_H1_CONTROLLED__reverse	reverse	balanced_ot	0.25		main21	probability_margin_risk	local_reference	False	424	-0.6662746672334127	0.046511627906976744	0.9753748989539041	44.52439537538363	0.9884706049764035	-0.9691989156891978	0.5144792937779648
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_H1_CONTROLLED	HER2ST::H	manual_truth_controlled	HER2ST_H1_CONTROLLED__reverse	reverse	balanced_ot	0.25		main21	probability_margin_risk	endpoint_response	False	424	-0.6216223109075022	0.046511627906976744	0.9760049409609992	45.87246957797659	0.8004704315131276	-0.7813180162204648	0.4241663768871846
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_H1_CONTROLLED	HER2ST::H	manual_truth_controlled	HER2ST_H1_CONTROLLED__reverse	reverse	balanced_ot	0.25		main21	assigned_raw_cost	local_reference	False	424	-0.3367558504734691	0.046511627906976744	0.43273421684214586	19.753665368876035	0.025126846015792154	-0.007083215466407605	0.0566365187993042
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_H1_CONTROLLED	HER2ST::H	manual_truth_controlled	HER2ST_H1_CONTROLLED__reverse	reverse	balanced_ot	0.25		main21	assigned_raw_cost	endpoint_response	False	424	-0.3143585141804614	0.046511627906976744	0.43336425884924096	20.368225554955007	0.023782019301341797	-0.005511018702270867	0.043494857875752246
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_H1_CONTROLLED	HER2ST::H	manual_truth_controlled	HER2ST_H1_CONTROLLED__reverse	reverse	balanced_ot	0.25		main21	barycentric_displacement	local_reference	False	424	0.669047787722074	0.4418604651162791	0.09177401157086318	4.189345430919538	0.015793897042347793	0.05386710528497001	0.43157677684268836
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_H1_CONTROLLED	HER2ST::H	manual_truth_controlled	HER2ST_H1_CONTROLLED__reverse	reverse	balanced_ot	0.25		main21	barycentric_displacement	endpoint_response	False	424	0.6467543548933021	0.4186046511627907	0.09239905952332125	4.342778267949951	0.015954438502921067	0.04690014694334166	0.41504740124860495
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_H1_CONTROLLED	HER2ST::H	manual_truth_controlled	HER2ST_H1_CONTROLLED__reverse	reverse	balanced_ot	0.25		main21	transported_mass_deficit	local_reference	False	424	0.008551279899052853	0.046511627906976744	0.021906527662656817	1.0000000000000069	0.021906527662656668	-3.160599858907739e-18	0.0
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_H1_CONTROLLED	HER2ST::H	manual_truth_controlled	HER2ST_H1_CONTROLLED__reverse	reverse	balanced_ot	0.25		main21	transported_mass_deficit	endpoint_response	False	424	0.013637892253949731	0.09302325581395349	0.02127648565556162	1.0000000000000067	0.021276485655561478	-3.0696995250257284e-18	0.0
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_H1_CONTROLLED	HER2ST::H	manual_truth_controlled	HER2ST_H1_CONTROLLED__reverse	reverse	balanced_ot	0.25		main21	source_boundary_proximity	local_reference	False	424	0.1590132353635184	0.23255813953488372	0.34031715230880555	15.534965538556479	0.02279239860235111	0.002782165138738458	0.0324964050492782
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_H1_CONTROLLED	HER2ST::H	manual_truth_controlled	HER2ST_H1_CONTROLLED__reverse	reverse	balanced_ot	0.25		main21	source_boundary_proximity	endpoint_response	False	424	0.1383898939068645	0.18604651162790697	0.3396871103017104	15.96537679205115	0.02193585967598039	0.0020708292041186917	0.02284002491668946
Stereo-seq	cross_stage	ST_DEV_E11_5_E12_5	Stereo-seq::shared_developmental_series	legacy_replication	ST_DEV_E11_5_E12_5	forward	uot	0.25	2.0	main21	finite_response_h001	local_reference	True	1500	0.9999990506662448	1.0	7.2066556233091e-05	0.0007836804502729294	6.67963341160193e-05	0.9984945312127086	0.9999989202220967
Stereo-seq	cross_stage	ST_DEV_E11_5_E12_5	Stereo-seq::shared_developmental_series	legacy_replication	ST_DEV_E11_5_E12_5	forward	uot	0.25	2.0	main21	finite_response_h001	endpoint_response	True	1500	0.9979589146484066	0.94	0.006892075507340079	0.06970084424970117	-0.004573804199544123	1.1241295049014413	0.990961566888419
Stereo-seq	cross_stage	ST_DEV_E11_5_E12_5	Stereo-seq::shared_developmental_series	legacy_replication	ST_DEV_E11_5_E12_5	forward	uot	0.25	2.0	main21	local_reference	local_reference	True	1500	1.0	1.0	0.0	0.0	1.191504783982187e-16	0.9999999999999997	1.0
Stereo-seq	cross_stage	ST_DEV_E11_5_E12_5	Stereo-seq::shared_developmental_series	legacy_replication	ST_DEV_E11_5_E12_5	forward	uot	0.25	2.0	main21	local_reference	endpoint_response	True	1500	0.9979214141872953	0.94	0.006963858916874057	0.07042680325034063	-0.004639060195446237	1.1257162530790683	0.9907722647352009
Stereo-seq	cross_stage	ST_DEV_E11_5_E12_5	Stereo-seq::shared_developmental_series	legacy_replication	ST_DEV_E11_5_E12_5	forward	uot	0.25	2.0	main21	endpoint_response	local_reference	True	1500	0.9979214141872953	0.94	0.006963858916874057	0.07572777688948468	0.00493153231181945	0.8801261081780002	0.9907722647352009
Stereo-seq	cross_stage	ST_DEV_E11_5_E12_5	Stereo-seq::shared_developmental_series	legacy_replication	ST_DEV_E11_5_E12_5	forward	uot	0.25	2.0	main21	endpoint_response	endpoint_response	True	1500	1.0	1.0	0.0	0.0	-8.655798770080294e-17	1.0000000000000002	1.0
Stereo-seq	cross_stage	ST_DEV_E11_5_E12_5	Stereo-seq::shared_developmental_series	legacy_replication	ST_DEV_E11_5_E12_5	forward	uot	0.25	2.0	main21	conditional_entropy	local_reference	False	1500	-0.019731678102968046	0.006666666666666667	0.8142356476122771	8.854322896812173	0.3356518537394483	-0.26891873132058464	0.03909885017293657
Stereo-seq	cross_stage	ST_DEV_E11_5_E12_5	Stereo-seq::shared_developmental_series	legacy_replication	ST_DEV_E11_5_E12_5	forward	uot	0.25	2.0	main21	conditional_entropy	endpoint_response	False	1500	-0.029923753743890554	0.013333333333333334	0.8073139531419907	8.164516486888783	0.3930189414201596	-0.32458600683953215	0.04453458731614601
Stereo-seq	cross_stage	ST_DEV_E11_5_E12_5	Stereo-seq::shared_developmental_series	legacy_replication	ST_DEV_E11_5_E12_5	forward	uot	0.25	2.0	main21	low_max_probability	local_reference	False	1500	-0.28081418347297044	0.0	0.9038179210632945	9.828476235949118	8.56388140751718	-8.50785069275765	0.420331877531799
Stereo-seq	cross_stage	ST_DEV_E11_5_E12_5	Stereo-seq::shared_developmental_series	legacy_replication	ST_DEV_E11_5_E12_5	forward	uot	0.25	2.0	main21	low_max_probability	endpoint_response	False	1500	-0.2850343097930266	0.0	0.8968962265930083	9.070478715929031	10.017141008396994	-9.96032234275029	0.45041761136197545
Stereo-seq	cross_stage	ST_DEV_E11_5_E12_5	Stereo-seq::shared_developmental_series	legacy_replication	ST_DEV_E11_5_E12_5	forward	uot	0.25	2.0	main21	probability_margin_risk	local_reference	False	1500	-0.28943790641684736	0.03333333333333333	0.9077745001133892	9.87150165319661	11.26733181848215	-11.178350515753745	0.21028260927603248
Stereo-seq	cross_stage	ST_DEV_E11_5_E12_5	Stereo-seq::shared_developmental_series	legacy_replication	ST_DEV_E11_5_E12_5	forward	uot	0.25	2.0	main21	probability_margin_risk	endpoint_response	False	1500	-0.2903900312844584	0.03333333333333333	0.9008528056431031	9.11049233734664	13.234621473791668	-13.139240839190984	0.22714565010321053
Stereo-seq	cross_stage	ST_DEV_E11_5_E12_5	Stereo-seq::shared_developmental_series	legacy_replication	ST_DEV_E11_5_E12_5	forward	uot	0.25	2.0	main21	assigned_raw_cost	local_reference	False	1500	-0.07044018419563743	0.31333333333333335	0.33735144804821365	3.668494077218785	0.05689469322777377	0.08167610959209307	0.11064124826272614
Stereo-seq	cross_stage	ST_DEV_E11_5_E12_5	Stereo-seq::shared_developmental_series	legacy_replication	ST_DEV_E11_5_E12_5	forward	uot	0.25	2.0	main21	assigned_raw_cost	endpoint_response	False	1500	-0.07651451933978638	0.3333333333333333	0.33043721004841026	3.341773096850311	0.05609449500755437	0.09966283867942588	0.1287980992858605
Stereo-seq	cross_stage	ST_DEV_E11_5_E12_5	Stereo-seq::shared_developmental_series	legacy_replication	ST_DEV_E11_5_E12_5	forward	uot	0.25	2.0	main21	barycentric_displacement	local_reference	False	1500	-0.21896338620594943	0.08	0.04888870913954317	0.5316353048398771	0.09948467410301755	-0.10738554699733556	0.009096468482267861
Stereo-seq	cross_stage	ST_DEV_E11_5_E12_5	Stereo-seq::shared_developmental_series	legacy_replication	ST_DEV_E11_5_E12_5	forward	uot	0.25	2.0	main21	barycentric_displacement	endpoint_response	False	1500	-0.20801872000832	0.09333333333333334	0.05257411933508654	0.5316918683548097	0.10617348971789875	-0.10406249761312349	0.006678602717914983
Stereo-seq	cross_stage	ST_DEV_E11_5_E12_5	Stereo-seq::shared_developmental_series	legacy_replication	ST_DEV_E11_5_E12_5	forward	uot	0.25	2.0	main21	transported_mass_deficit	local_reference	False	1500	0.2054937091083152	0.3333333333333333	1.0265039195250087	11.162612672352225	0.3656810749815148	0.2928933558256493	0.3255057986639218
Stereo-seq	cross_stage	ST_DEV_E11_5_E12_5	Stereo-seq::shared_developmental_series	legacy_replication	ST_DEV_E11_5_E12_5	forward	uot	0.25	2.0	main21	transported_mass_deficit	endpoint_response	False	1500	0.2125471522431788	0.35333333333333333	1.0334256139952949	10.451225859035501	0.4259019546385369	0.3499255971983817	0.3632512205711693
