independent_unit_id	cohort_role	method	epsilon	tau	branch	score	reference	amplitude_comparable	n_estimable	spearman	top_overlap	raw_mae	rmae	intercept	slope	r2
HER2ST::A	manual_truth_controlled	row_softmax	0.25		main21	conditional_entropy	local_reference	False	307.0	0.16463194051407842	0.10357142857142856	0.850359865983507	22.393628008620105	0.02717277471841565	0.01215058098749801	0.0566567478425154
HER2ST::A	manual_truth_controlled	row_softmax	0.25		main21	endpoint_response	endpoint_response	True	307.0	1.0	1.0	0.0	0.0	1.3755473939419788e-17	0.9999999999999996	1.0
HER2ST::A	manual_truth_controlled	row_softmax	0.25		main21	endpoint_response	local_reference	True	307.0	0.9778755636970158	0.8607142857142858	0.0008624640327124242	0.022739825462065214	0.0031409190098895066	0.8995910824095985	0.9488452170994224
HER2ST::A	manual_truth_controlled	row_softmax	0.25		main21	finite_response_h001	endpoint_response	True	307.0	0.9781587142086559	0.8607142857142858	0.0008545107832544792	0.02207959386726631	-0.0013597596041240762	1.0553149493089111	0.9500931827983385
HER2ST::A	manual_truth_controlled	row_softmax	0.25		main21	finite_response_h001	local_reference	True	307.0	0.9999882393609872	1.0	8.001624283276556e-06	0.00021098748052413886	7.661512568281611e-06	0.9996307123344175	0.9999915107887325
HER2ST::A	manual_truth_controlled	row_softmax	0.25		main21	local_reference	endpoint_response	True	307.0	0.9778755636970158	0.8607142857142858	0.0008624640327124242	0.02228510330213418	-0.0013412423511216394	1.0550031786757925	0.9488452170994224
HER2ST::A	manual_truth_controlled	row_softmax	0.25		main21	local_reference	local_reference	True	307.0	1.0	1.0	0.0	0.0	6.492780988200244e-18	0.9999999999999998	1.0
HER2ST::A	manual_truth_controlled	row_softmax	0.25		main21	low_max_probability	endpoint_response	False	307.0	0.2996773996811357	0.18928571428571428	0.9447311851034395	24.399504819056943	-0.11572587603435536	0.15723614082368187	0.10803199952622172
HER2ST::A	manual_truth_controlled	row_softmax	0.25		main21	low_max_probability	local_reference	False	307.0	0.23790647081741836	0.1392857142857143	0.945475972999202	24.898771262454495	-0.053770246439150134	0.09348573288197892	0.08064853402823136
HER2ST::A	manual_truth_controlled	row_softmax	0.25		main21	probability_margin_risk	endpoint_response	False	307.0	0.22864010359528958	0.16428571428571428	0.9595324560347619	24.781691404685198	-0.29176288379873494	0.331044846192085	0.03328068840674314
HER2ST::A	manual_truth_controlled	row_softmax	0.25		main21	probability_margin_risk	local_reference	False	307.0	0.15073610568065404	0.13214285714285715	0.9602772439305243	25.28833353034889	0.03969102487506274	-0.0017272890776548755	0.003341446883277366
HER2ST::A	manual_truth_controlled	row_softmax	0.25		main21	source_boundary_proximity	endpoint_response	False	307.0	-0.08378803303846485	0.11428571428571428	0.39548680395074676	10.212775827570441	0.03841154246773747	-0.0007170393293421123	0.04365492630642476
HER2ST::A	manual_truth_controlled	row_softmax	0.25		main21	source_boundary_proximity	local_reference	False	307.0	-0.06002558967747431	0.16428571428571428	0.3947420160549844	10.39157303004773	0.0377614298049032	-0.0004523634672751252	0.04601599790466454
HER2ST::A	manual_truth_controlled	row_softmax	0.25		main21	transported_mass_deficit	endpoint_response	False	307.0	0.02149073259442424	0.0914021164021164	0.03871968401012639	1.0000000000000009	0.03871968401012636	-1.158928913755257e-18	0.0
HER2ST::A	manual_truth_controlled	row_softmax	0.25		main21	transported_mass_deficit	local_reference	False	307.0	0.01834352959694565	0.0873015873015873	0.03797489611436396	1.0000000000000009	0.03797489611436393	-1.133913805063321e-18	5.551115123125783e-17
HER2ST::A	manual_truth_controlled	uot	0.25	2.0	main21	assigned_raw_cost	endpoint_response	False	307.0	0.07283152415773804	0.175	0.4150489605098393	6.358789278916694	0.059906097383736916	0.011115795544067508	0.014904980458986028
HER2ST::A	manual_truth_controlled	uot	0.25	2.0	main21	assigned_raw_cost	local_reference	False	307.0	0.05417447748421132	0.13214285714285715	0.41834312665069445	6.7499232342857365	0.0589380486733848	0.006287457157987249	0.005409290668781264
HER2ST::A	manual_truth_controlled	uot	0.25	2.0	main21	barycentric_displacement	endpoint_response	False	307.0	0.09920947681312674	0.21071428571428572	0.047265671013462435	0.724158446738356	0.06401063726457076	0.014409827816575242	0.01582299702259099
HER2ST::A	manual_truth_controlled	uot	0.25	2.0	main21	barycentric_displacement	local_reference	False	307.0	0.09880903075926553	0.16785714285714284	0.048502775638682355	0.7826074746588256	0.060879192175355326	0.012288878451546702	0.008289193171837295
HER2ST::A	manual_truth_controlled	uot	0.25	2.0	main21	conditional_entropy	endpoint_response	False	307.0	-0.1094887147187496	0.0	0.8261958472747031	12.6578648257259	0.07805775132930393	-0.014343277898739343	0.0060181722439991425
HER2ST::A	manual_truth_controlled	uot	0.25	2.0	main21	conditional_entropy	local_reference	False	307.0	-0.11805075034351428	0.014285714285714285	0.8294900134155583	13.383789579938114	0.07440397530418655	-0.013938112051055405	0.005025515525505397
HER2ST::A	manual_truth_controlled	uot	0.25	2.0	main21	endpoint_response	endpoint_response	True	307.0	1.0	1.0	0.0	0.0	-1.5185006013118277e-17	1.0	1.0
HER2ST::A	manual_truth_controlled	uot	0.25	2.0	main21	endpoint_response	local_reference	True	307.0	0.9987638664325487	0.9571428571428571	0.0034156013479030986	0.05511039309788554	-0.006854690122411057	1.0545499561864498	0.9786034057992679
HER2ST::A	manual_truth_controlled	uot	0.25	2.0	main21	finite_response_h001	endpoint_response	True	307.0	0.9987872244063374	0.9571428571428571	0.0033828295994640244	0.05182692152092727	0.007638543447926529	0.9294446765031409	0.9791372329235692
HER2ST::A	manual_truth_controlled	uot	0.25	2.0	main21	finite_response_h001	local_reference	True	307.0	0.9999968687570243	1.0	3.278854209291514e-05	0.00052903988045025	-0.00011167447497424268	1.001305040800943	0.9999965108890063
HER2ST::A	manual_truth_controlled	uot	0.25	2.0	main21	local_reference	endpoint_response	True	307.0	0.9987638664325487	0.9571428571428571	0.0034156013479030986	0.052329003931550724	0.0077579777584227995	0.9279787915867812	0.9786034057992679
HER2ST::A	manual_truth_controlled	uot	0.25	2.0	main21	local_reference	local_reference	True	307.0	1.0	1.0	0.0	0.0	-1.3088647566388494e-17	1.0000000000000004	1.0
HER2ST::A	manual_truth_controlled	uot	0.25	2.0	main21	low_max_probability	endpoint_response	False	307.0	-0.3032366925945875	0.0	0.9178339403962472	14.061819330456697	0.5536349335940521	-0.4967663028395225	0.15671084762779197
HER2ST::A	manual_truth_controlled	uot	0.25	2.0	main21	low_max_probability	local_reference	False	307.0	-0.31407114717484597	0.0	0.9211281065371023	14.862365559655451	0.6055927631991588	-0.5529564860694032	0.1702540562478847
HER2ST::A	manual_truth_controlled	uot	0.25	2.0	main21	probability_margin_risk	endpoint_response	False	307.0	-0.49524899301184655	0.04285714285714286	0.9325481234585371	14.287235366864198	2.0770010448668854	-2.0160841358456523	0.5567937683416969
