dataset	pair_id	pair_type	independent_unit_id	cohort_role	direction	pair_file_id	method	epsilon	tau	arm	intervention	reference_type	h001_n_estimable	h001_spearman	h001_top_overlap	h001_raw_mae	h001_rmae	h001_intercept	h001_slope	h001_r2	vector_relative_l1_n_estimable	vector_relative_l1_median	vector_relative_l1_q90	vector_relative_l1_mean	vector_relative_l1_maximum	direction_cosine_n_estimable	direction_cosine_median	direction_cosine_q90	direction_cosine_mean	direction_cosine_maximum	vector_rows_estimable	direction_rows_estimable	reference_rows_estimable	analytic_relative_l1_n_estimable	analytic_relative_l1_median	analytic_relative_l1_q90	analytic_relative_l1_mean	analytic_relative_l1_maximum	analytic_scalar_n_estimable	analytic_scalar_spearman	analytic_scalar_top_overlap	analytic_scalar_raw_mae	analytic_scalar_rmae	analytic_scalar_intercept	analytic_scalar_slope	analytic_scalar_r2
HER2ST_manual_controlled	HER2ST_B1_CONTROLLED	within_section_controlled_combined	HER2ST::B	manual_truth_controlled	forward	HER2ST_B1_CONTROLLED	uot	0.25	2.0	N	I_SPATIAL	richardson_vector	269	0.9998964286374817	0.9629629629629629	0.0009395472996883253	0.0033630170951816367	0.00106481496071239	0.9928496293637056	0.999907135450947	269	0.004865994487912903	0.007352215357845045	0.0051979603673441436	0.008786644370588096	269	0.999992637380276	0.9999952963498016	0.9999922777762374	0.9999974800868076	269	269	269													
HER2ST_manual_controlled	HER2ST_B1_CONTROLLED	within_section_controlled_combined	HER2ST::B	manual_truth_controlled	forward	HER2ST_B1_CONTROLLED	row_softmax	0.25		R	I_EXPR	richardson_vector	269	0.9999765731441923	1.0	2.1478877061275602e-05	0.00042695392473956204	1.0202480003634837e-05	0.9997178140464682	0.9999957561553487	269	0.0009540566908281329	0.0015320238089223373	0.0010432020052928489	0.002598702501630673	269	0.9999995314602276	0.9999997707650294	0.999999456618545	0.9999999701323355	269	269	269	269.0	5.966004786380309e-09	1.882982108435968e-08	8.800844462037627e-09	4.468209725194954e-08	269.0	1.0	1.0	1.4713878756199928e-10	2.9248029412195247e-09	3.4203936346480283e-10	0.999999993648368	0.9999999999999997
HER2ST_manual_controlled	HER2ST_B1_CONTROLLED	within_section_controlled_combined	HER2ST::B	manual_truth_controlled	forward	HER2ST_B1_CONTROLLED	row_softmax	0.25		R	I_SPATIAL	richardson_vector	269	0.9999685586935211	1.0	0.0011298423029660351	0.0039801602456181525	0.0011285062787942178	0.9920759250856546	0.9999907925318818	269	0.005816869514184662	0.007025405348007261	0.005632340214865847	0.007996575114015575	269	0.999992891749027	0.9999951606463255	0.999992986934691	0.9999962416559431	269	269	269	269.0	2.6179021610834177e-07	4.3142571589904645e-07	2.7278447011433653e-07	5.153760336992449e-07	269.0	1.0	1.0	2.077214451643513e-08	7.317521889888355e-08	-3.673969023481422e-08	1.000000201752638	0.9999999999999497
HER2ST_manual_controlled	HER2ST_B1_CONTROLLED	within_section_controlled_combined	HER2ST::B	manual_truth_controlled	forward	HER2ST_B1_CONTROLLED	row_softmax	0.25		N	I_EXPR	richardson_vector	269	0.9999697916859321	1.0	0.0010794927979870144	0.003813211523348991	-0.0010158199192169437	1.0074298358469171	0.99999162434094	269	0.005650405863743082	0.006975820301694376	0.005542831131675872	0.007981264654569501	269	0.9999912762817139	0.9999951291657719	0.9999919227772955	0.999996484605034	269	269	269	269.0	2.5437959911991504e-07	4.2994716089961027e-07	2.658930085375518e-07	5.196701964248793e-07	269.0	1.0	1.0	1.86874408788164e-08	6.601170514018735e-08	-3.0898575994246054e-08	1.0000001739708313	0.9999999999999589
HER2ST_manual_controlled	HER2ST_B1_CONTROLLED	within_section_controlled_combined	HER2ST::B	manual_truth_controlled	forward	HER2ST_B1_CONTROLLED	row_softmax	0.25		N	I_SPATIAL	richardson_vector	269	0.9999839710986578	0.9629629629629629	0.0010894574981722574	0.0038484109332409134	0.0010276461042695137	0.9925501912659495	0.9999915906644943	269	0.005700182702357115	0.007064926437155489	0.005596062265698964	0.008083361148199568	269	0.9999911582715876	0.9999950830335598	0.9999918152112051	0.9999964529585981	269	269	269	269.0	2.5481185959622666e-07	4.310746205179187e-07	2.6641400650833045e-07	5.210584391738216e-07	269.0	1.0	1.0	1.8684503429792192e-08	6.600132886554879e-08	-3.0886608692970344e-08	1.0000001739041595	0.9999999999999588
HER2ST_manual_controlled	HER2ST_B1_CONTROLLED	within_section_controlled_combined	HER2ST::B	manual_truth_controlled	reverse	HER2ST_B1_CONTROLLED__reverse	balanced_ot	0.25		R	I_EXPR	richardson_vector	215	0.9999927551981452	1.0	1.9194211044641188e-05	0.0007225619271586634	-3.7050060382451256e-05	1.0020939668314548	0.9999986473685103	215	0.0005877483133850105	0.0024009568454769047	0.0010352826673400825	0.0032364165409551463	215	0.9999997278857718	0.9999999307333803	0.9999996846520328	0.9999999833219652	215	215	215													
HER2ST_manual_controlled	HER2ST_B1_CONTROLLED	within_section_controlled_combined	HER2ST::B	manual_truth_controlled	reverse	HER2ST_B1_CONTROLLED__reverse	balanced_ot	0.25		R	I_SPATIAL	richardson_vector	215	0.9996824361853704	1.0	0.0011126502386373334	0.00413021994588532	-0.000598097606014321	0.9980978083051945	0.9998176722406582	215	0.005981426123323368	0.007539030488580192	0.0059566442246118696	0.007856235830416919	215	0.999992949742114	0.999994529502591	0.9999923644764052	0.9999952805150027	215	215	215													
HER2ST_manual_controlled	HER2ST_B1_CONTROLLED	within_section_controlled_combined	HER2ST::B	manual_truth_controlled	reverse	HER2ST_B1_CONTROLLED__reverse	balanced_ot	0.25		N	I_EXPR	richardson_vector	215	0.9997645439397232	1.0	0.0010314348484010054	0.003928690141013901	0.0002795044679980144	1.0028753662932512	0.9998534826682245	215	0.005795403691811939	0.007243258787568184	0.005740529411048592	0.007621589294797586	215	0.9999922546289672	0.9999943087528386	0.9999919342643575	0.9999956085872757	215	215	215													
HER2ST_manual_controlled	HER2ST_B1_CONTROLLED	within_section_controlled_combined	HER2ST::B	manual_truth_controlled	reverse	HER2ST_B1_CONTROLLED__reverse	balanced_ot	0.25		N	I_SPATIAL	richardson_vector	215	0.9998176724866575	1.0	0.001041629425415357	0.003967520838540951	-0.00022176549973934842	0.9968895151459626	0.9998473285981785	215	0.005861540500956746	0.007348612383898721	0.005803170303835172	0.00772929330794789	215	0.9999921549372062	0.99999422118591	0.9999918053258707	0.999995538305107	215	215	215													
HER2ST_manual_controlled	HER2ST_B1_CONTROLLED	within_section_controlled_combined	HER2ST::B	manual_truth_controlled	reverse	HER2ST_B1_CONTROLLED__reverse	uot	0.25	2.0	R	I_EXPR	richardson_vector	215	0.9999975850660484	1.0	2.3917397487591044e-05	0.0003636217535766733	-7.99487318886153e-05	1.0009769902433634	0.9999995862799194	215	0.0005837226485260684	0.0009291414288980256	0.0006607375142709246	0.0012002253909666645	215	0.9999998434769005	0.9999999740520626	0.9999995307317956	0.9999999966799241	215	215	215													
HER2ST_manual_controlled	HER2ST_B1_CONTROLLED	within_section_controlled_combined	HER2ST::B	manual_truth_controlled	reverse	HER2ST_B1_CONTROLLED__reverse	uot	0.25	2.0	R	I_SPATIAL	richardson_vector	215	0.9997814484773841	0.9545454545454546	0.0011512432731102626	0.004275300517146565	-2.3305100154169498e-05	0.9958290781277747	0.9998311526929643	215	0.006326682143463862	0.007867702330204805	0.006297710249576679	0.00843318522802966	215	0.9999899763475006	0.9999926360225996	0.9999898633029737	0.9999969782282314	215	215	215													
HER2ST_manual_controlled	HER2ST_B1_CONTROLLED	within_section_controlled_combined	HER2ST::B	manual_truth_controlled	reverse	HER2ST_B1_CONTROLLED__reverse	uot	0.25	2.0	N	I_EXPR	richardson_vector	215	0.999820087420609	1.0	0.0009106302467114493	0.0032777091844801865	-0.000422810840695459	1.0048153516597194	0.9998328973679628	215	0.005094320916169527	0.006372805720051027	0.005121669551168119	0.0071994819771731226	215	0.9999923926176513	0.9999939280142474	0.9999923681281342	0.9999981560795238	215	215	215													
HER2ST_manual_controlled	HER2ST_B1_CONTROLLED	within_section_controlled_combined	HER2ST::B	manual_truth_controlled	reverse	HER2ST_B1_CONTROLLED__reverse	uot	0.25	2.0	N	I_SPATIAL	richardson_vector	215	0.9997621290057718	1.0	0.0009199550564894913	0.0033112727686446554	0.0005157236398600105	0.9948494938394111	0.9998285079890731	215	0.005140087630162903	0.006454111260110068	0.005175796739104547	0.007310950901593464	215	0.99999228737071	0.9999938435875447	0.9999922562444495	0.9999981113467225	215	215	215													
HER2ST_manual_controlled	HER2ST_B1_CONTROLLED	within_section_controlled_combined	HER2ST::B	manual_truth_controlled	reverse	HER2ST_B1_CONTROLLED__reverse	row_softmax	0.25		R	I_EXPR	richardson_vector	215	0.9999794730614118	1.0	2.7750741939654832e-05	0.0005700936960988754	-1.609809690643108e-05	1.0001273483678417	0.999993425262555	215	0.001040343496724861	0.0017303545732329383	0.001166980167900923	0.002754916823388223	215	0.9999994158326406	0.9999997150219266	0.999999335664822	0.9999998348613283	215	215	215	215.0	7.178274335699852e-09	2.330593071766411e-08	1.0588302754012124e-08	4.867961544787489e-08	215.0	1.0	1.0	1.6756980291403806e-10	3.4424480716141533e-09	9.192832343916325e-11	1.000000000433225	0.9999999999999997
HER2ST_manual_controlled	HER2ST_B1_CONTROLLED	within_section_controlled_combined	HER2ST::B	manual_truth_controlled	reverse	HER2ST_B1_CONTROLLED__reverse	row_softmax	0.25		R	I_SPATIAL	richardson_vector	215	0.9999432490521384	0.9545454545454546	0.001096725010190175	0.003940199345716457	0.0011213572146316038	0.9920623810917785	0.9999664969623179	215	0.005677054409678221	0.006851743675651282	0.005646823073085008	0.007569226183664798	215	0.9999929896768437	0.9999948734718611	0.9999931185919755	0.9999954682005788	215	215	215	215.0	2.715147583054994e-07	4.0153727060684546e-07	2.7709790284120576e-07	4.628672288267142e-07	215.0	1.0	1.0	2.234083251522138e-08	8.026380898404287e-08	-3.6979552736489715e-08	1.0000002116194346	0.9999999999998325
HER2ST_manual_controlled	HER2ST_B1_CONTROLLED	within_section_controlled_combined	HER2ST::B	manual_truth_controlled	reverse	HER2ST_B1_CONTROLLED__reverse	row_softmax	0.25		N	I_EXPR	richardson_vector	215	0.9999589461228234	1.0	0.0010303986204909716	0.003762398105770991	-0.0007799031258343814	1.006635100710991	0.9999799052058412	215	0.005562794669884026	0.006801406626225696	0.005533860896349293	0.008026717284301507	215	0.9999929354570666	0.999994559374981	0.9999920413157742	0.999995552142954	215	215	215	215.0	2.7046867739449223e-07	3.838402906117545e-07	2.6860227878267233e-07	5.005990207269261e-07	215.0	1.0	1.0	2.0201800905243987e-08	7.376486199196857e-08	-1.2422260277436105e-08	1.000000116691633	0.9999999999998966
HER2ST_manual_controlled	HER2ST_B1_CONTROLLED	within_section_controlled_combined	HER2ST::B	manual_truth_controlled	reverse	HER2ST_B1_CONTROLLED__reverse	row_softmax	0.25		N	I_SPATIAL	richardson_vector	215	0.9999722282595572	1.0	0.0010400803731949995	0.0037977500631574722	0.0007949715995452676	0.9933248407748401	0.9999793824701089	215	0.005618841900630292	0.00687955285746564	0.005588455898135527	0.008131882358640763	215	0.9999928353745059	0.9999944816244628	0.9999919311979037	0.9999955147684633	215	215	215	215.0	2.7107016154147895e-07	3.8464758664725305e-07	2.6914932741844184e-07	5.018438796164202e-07	215.0	1.0	1.0	2.0214435507006736e-08	7.381099598070175e-08	-1.2349566100529988e-08	1.000000116448816	0.9999999999998963
HER2ST_manual_controlled	HER2ST_C1_CONTROLLED	within_section_controlled_combined	HER2ST::C	manual_truth_controlled	forward	HER2ST_C1_CONTROLLED	balanced_ot	0.25		R	I_EXPR	richardson_vector	167	0.999987116988055	1.0	3.7866007598555845e-05	0.0013944818102637503	-0.000109083907578991	1.0054073586599968	0.9999976198824977	167	0.0009507486433050507	0.002510671328546752	0.0012292223053969168	0.006298224248311407	167	0.9999992507623033	0.9999999229108955	0.9999984353165979	0.999999961377257	167	167	167													
HER2ST_manual_controlled	HER2ST_C1_CONTROLLED	within_section_controlled_combined	HER2ST::C	manual_truth_controlled	forward	HER2ST_C1_CONTROLLED	balanced_ot	0.25		R	I_SPATIAL	richardson_vector	167	0.9995800138105889	1.0	0.0011486586294449088	0.004150027645475116	0.0013736056850925395	0.9909248878433713	0.9998255449030267	167	0.0060123531168939665	0.007327893336073316	0.005890328425985723	0.007851959124728808	167	0.9999927756479685	0.9999944970442806	0.9999922151146063	0.9999962212251878	167	167	167													
HER2ST_manual_controlled	HER2ST_C1_CONTROLLED	within_section_controlled_combined	HER2ST::C	manual_truth_controlled	forward	HER2ST_C1_CONTROLLED	balanced_ot	0.25		N	I_EXPR	richardson_vector	167	0.9997268801467634	1.0	0.0011223808199817542	0.004092958758510571	-0.0009971654329117155	1.0077610633314518	0.9998619897584246	167	0.005922785615869902	0.00725057272710879	0.005804980118069321	0.007998767203674687	167	0.9999925448558131	0.9999942933509561	0.9999923159260954	0.9999992422370503	167	167	167													
HER2ST_manual_controlled	HER2ST_C1_CONTROLLED	within_section_controlled_combined	HER2ST::C	manual_truth_controlled	forward	HER2ST_C1_CONTROLLED	balanced_ot	0.25		N	I_SPATIAL	richardson_vector	167	0.9996830779061501	1.0	0.0011322297012846536	0.0041288744338657994	0.001046818289832737	0.9920863931320959	0.9998604794372946	167	0.0059828527557299754	0.007345620485385872	0.005864824431686238	0.00811947520236443	167	0.999992450974771	0.9999942275942052	0.9999922012624112	0.9999992541869012	167	167	167													
HER2ST_manual_controlled	HER2ST_C1_CONTROLLED	within_section_controlled_combined	HER2ST::C	manual_truth_controlled	forward	HER2ST_C1_CONTROLLED	uot	0.25	2.0	R	I_EXPR	richardson_vector	167	1.0	1.0	4.340584065169024e-05	0.0006513392067352094	-0.00021567637917667895	1.0029640518232492	0.9999993602893491	167	0.0006374671170911575	0.0009311819510588631	0.000728032907619438	0.0029760455081067005	167	0.9999998851347618	0.9999999760058668	0.999999735427116	0.9999999927747483	167	167	167													
HER2ST_manual_controlled	HER2ST_C1_CONTROLLED	within_section_controlled_combined	HER2ST::C	manual_truth_controlled	forward	HER2ST_C1_CONTROLLED	uot	0.25	2.0	R	I_SPATIAL	richardson_vector	167	0.999783565399322	1.0	0.001180610124404986	0.00426621309398427	0.0016283244385983276	0.9898928476686604	0.9998952609058198	167	0.006327111628312996	0.007882893118177236	0.006233372333334761	0.009310719385398836	167	0.9999902333250652	0.999994422330837	0.9999899499818107	0.9999965120802922	167	167	167													
HER2ST_manual_controlled	HER2ST_C1_CONTROLLED	within_section_controlled_combined	HER2ST::C	manual_truth_controlled	forward	HER2ST_C1_CONTROLLED	uot	0.25	2.0	N	I_EXPR	richardson_vector	167	0.9998454038566587	1.0	0.0009778519847908572	0.003366621670538077	-0.0014776112989037542	1.0084824090054938	0.9999022947428828	167	0.005040508116830601	0.006548177402289005	0.005136145521011131	0.008088588416212466	167	0.9999928863346871	0.9999963257833274	0.9999927120806914	0.9999990187024805	167	167	167													
HER2ST_manual_controlled	HER2ST_C1_CONTROLLED	within_section_controlled_combined	HER2ST::C	manual_truth_controlled	forward	HER2ST_C1_CONTROLLED	uot	0.25	2.0	N	I_SPATIAL	richardson_vector	167	0.9998840528924939	1.0	0.0009866771785419326	0.0033970057052624273	0.0015289451678566705	0.9913683497180135	0.9999016564777141	167	0.005097114307578135	0.006615628850304215	0.005188371558567619	0.008207010810917304	167	0.9999927664786914	0.9999962771176443	0.9999926076617713	0.9999990329595247	167	167	167													
HER2ST_manual_controlled	HER2ST_C1_CONTROLLED	within_section_controlled_combined	HER2ST::C	manual_truth_controlled	forward	HER2ST_C1_CONTROLLED	row_softmax	0.25		R	I_EXPR	richardson_vector	167	0.9999613509641647	1.0	3.229194501830184e-05	0.0006629957593602599	-0.0002256261902768186	1.0043409199308326	0.9999755539121792	167	0.0012924056094048828	0.002063382138016813	0.0013884649810078907	0.005535892193890952	167	0.9999984304937736	0.9999997377208492	0.999998509180877	0.9999999512021953	167	167	167	167.0	1.6695585907102766e-08	3.7863814035931403e-08	1.961396742146467e-08	1.3965176653233044e-07	167.0	1.0	1.0	4.780670652263235e-10	9.815340441066233e-09	-3.5961587306052903e-09	1.0000000835387355	0.9999999999999964
HER2ST_manual_controlled	HER2ST_C1_CONTROLLED	within_section_controlled_combined	HER2ST::C	manual_truth_controlled	forward	HER2ST_C1_CONTROLLED	row_softmax	0.25		R	I_SPATIAL	richardson_vector	167	0.9999665041689428	1.0	0.0010783246978067302	0.0037500325779269094	0.0006561277134303946	0.9939907218806319	0.9999882892400392	167	0.005734880928499272	0.006860084969311783	0.005554756236315955	0.007484582872655438	167	0.9999930140576335	0.9999953142765894	0.9999930418141595	0.999996426688781	167	167	167	167.0	2.715444833441755e-07	3.8614501057743253e-07	2.636231104433955e-07	4.635843468030165e-07	167.0	1.0	1.0	1.65045059310981e-08	5.7396841220773076e-08	-9.915534583731534e-09	1.0000000903822088	0.9999999999999583
HER2ST_manual_controlled	HER2ST_C1_CONTROLLED	within_section_controlled_combined	HER2ST::C	manual_truth_controlled	forward	HER2ST_C1_CONTROLLED	row_softmax	0.25		N	I_EXPR	richardson_vector	167	0.9999639275665537	1.0	0.0010463623747482432	0.003624196986182825	-0.0004347811457372078	1.0051487718844878	0.9999837177033509	167	0.00569814424676894	0.007363248564367801	0.0056596240741578875	0.008138871622094413	167	0.9999923820803389	0.999994668830044	0.9999915014664353	0.9999969608688273	167	167	167	167.0	2.657091758822059e-07	3.949799705180894e-07	2.6264401867468593e-07	4.907644905497914e-07	167.0	1.0	1.0	1.597223854358092e-08	5.532169083439425e-08	1.986505633006457e-10	1.0000000510627456	0.9999999999999494
HER2ST_manual_controlled	HER2ST_C1_CONTROLLED	within_section_controlled_combined	HER2ST::C	manual_truth_controlled	forward	HER2ST_C1_CONTROLLED	row_softmax	0.25		N	I_SPATIAL	richardson_vector	167	0.9999561977593867	1.0	0.0010546415587669208	0.003652872896501901	0.00044885053239067727	0.9948114345924375	0.9999838910435735	167	0.0057510236078270405	0.007441033425446952	0.00571048899705094	0.008223569741882798	167	0.9999922949884067	0.999994618292642	0.9999914071035937	0.9999969175708904	167	167	167	167.0	2.6617961782090193e-07	3.9586472318456385e-07	2.6313267522674285e-07	4.918646361025755e-07	167.0	1.0	1.0	1.596533619579245e-08	5.529778375653891e-08	2.1839490185184728e-10	1.0000000509553733	0.9999999999999493
HER2ST_manual_controlled	HER2ST_C1_CONTROLLED	within_section_controlled_combined	HER2ST::C	manual_truth_controlled	reverse	HER2ST_C1_CONTROLLED__reverse	balanced_ot	0.25		R	I_EXPR	richardson_vector	134	0.9999800496265542	1.0	3.797087849102391e-05	0.001398343863888956	-0.00011439902812696114	1.0056033682685868	0.9999965281843468	134	0.0010869058124539888	0.002314764846034542	0.0012830545614032863	0.006309390688190354	134	0.9999991608128447	0.9999998975478566	0.9999985828229144	0.9999999633965346	134	134	134													
HER2ST_manual_controlled	HER2ST_C1_CONTROLLED	within_section_controlled_combined	HER2ST::C	manual_truth_controlled	reverse	HER2ST_C1_CONTROLLED__reverse	balanced_ot	0.25		R	I_SPATIAL	richardson_vector	134	0.9997506203319245	1.0	0.001148658629353556	0.0041500276451436734	0.0013745669882916267	0.9909214290728253	0.9998284590274958	134	0.006040099400750572	0.0072534814363464355	0.0058911610014842535	0.00759147507660556	134	0.9999929560816054	0.9999943830167339	0.9999923904381431	0.9999962168462841	134	134	134													
HER2ST_manual_controlled	HER2ST_C1_CONTROLLED	within_section_controlled_combined	HER2ST::C	manual_truth_controlled	reverse	HER2ST_C1_CONTROLLED__reverse	balanced_ot	0.25		N	I_EXPR	richardson_vector	134	0.9997007443983094	1.0	0.0011223808199337243	0.0040929587583361645	-0.0009447569064812986	1.007569160987942	0.9998572454714308	134	0.005900896368599182	0.007227187964680197	0.005808417539872481	0.007607247869218723	134	0.9999927051935602	0.9999941264036675	0.9999922648493726	0.9999989597889894	134	134	134													
HER2ST_manual_controlled	HER2ST_C1_CONTROLLED	within_section_controlled_combined	HER2ST::C	manual_truth_controlled	reverse	HER2ST_C1_CONTROLLED__reverse	balanced_ot	0.25		N	I_SPATIAL	richardson_vector	134	0.9997655831120089	1.0	0.0011322297012961076	0.004128874433907725	0.0010217936240006244	0.9921772747318194	0.9998550671188028	134	0.0059605378937515816	0.0073293536256039465	0.005868315843132491	0.0077185983781759724	134	0.9999925959691399	0.999994033830247	0.9999921487088224	0.9999989762391118	134	134	134													
HER2ST_manual_controlled	HER2ST_C1_CONTROLLED	within_section_controlled_combined	HER2ST::C	manual_truth_controlled	reverse	HER2ST_C1_CONTROLLED__reverse	uot	0.25	2.0	R	I_EXPR	richardson_vector	134	0.9999950124066386	1.0	4.108862456885488e-05	0.0006173234909023384	-0.00019440299979730735	1.0026475710320195	0.9999989200038945	134	0.0006657229462351086	0.0009474208784847583	0.000730449438411435	0.0026765718065542496	134	0.9999998472293486	0.9999999793305105	0.9999996952585004	0.9999999924293704	134	134	134													
HER2ST_manual_controlled	HER2ST_C1_CONTROLLED	within_section_controlled_combined	HER2ST::C	manual_truth_controlled	reverse	HER2ST_C1_CONTROLLED__reverse	uot	0.25	2.0	R	I_SPATIAL	richardson_vector	134	0.999775558298732	1.0	0.001171170729351804	0.0042431554417886735	0.0014032477495344333	0.9907122825305179	0.9998889620596397	134	0.0063851141381877224	0.007752538738138329	0.006202394452620518	0.008410603842873446	134	0.9999903755330488	0.9999926063780775	0.9999902768234888	0.9999968362658797	134	134	134													
HER2ST_manual_controlled	HER2ST_C1_CONTROLLED	within_section_controlled_combined	HER2ST::C	manual_truth_controlled	reverse	HER2ST_C1_CONTROLLED__reverse	uot	0.25	2.0	N	I_EXPR	richardson_vector	134	0.9996708188381401	1.0	0.0009686924872604814	0.003346664865223696	-0.0013817436650093856	1.0081476173963133	0.9998814920746788	134	0.005152226699158227	0.006440486837317885	0.005113344836766971	0.007243686798849676	134	0.9999928297866734	0.999994913808213	0.9999927856219275	0.9999993106056999	134	134	134													
HER2ST_manual_controlled	HER2ST_C1_CONTROLLED	within_section_controlled_combined	HER2ST::C	manual_truth_controlled	reverse	HER2ST_C1_CONTROLLED__reverse	uot	0.25	2.0	N	I_SPATIAL	richardson_vector	134	0.9997506203319245	0.9285714285714286	0.0009773834321299855	0.0033766905754901403	0.0014409969764030083	0.9916730318985604	0.9998806490968964	134	0.0052009563396572984	0.006518264315170709	0.005165178665342542	0.007349908653333815	134	0.9999927195194083	0.9999948365444878	0.9999926828864061	0.9999993282291122	134	134	134													
HER2ST_manual_controlled	HER2ST_C1_CONTROLLED	within_section_controlled_combined	HER2ST::C	manual_truth_controlled	reverse	HER2ST_C1_CONTROLLED__reverse	row_softmax	0.25		R	I_EXPR	richardson_vector	134	0.9999750620331925	1.0	3.226504682984687e-05	0.0008932692135421007	-0.00013827370493958783	1.0035686961817214	0.9999744365187441	134	0.0012838085022073543	0.0018117768375071261	0.0013208789869138765	0.00625154361847682	134	0.9999986128956142	0.9999997894392844	0.9999986371458165	0.9999999065508709	134	134	134	134.0	1.7393259425787603e-08	2.7009411326409145e-08	1.8459827551740214e-08	1.5321363479768016e-07	134.0	1.0	1.0	5.214124575977297e-10	1.4435487779147639e-08	-3.1068319805331624e-09	1.0000001004492278	0.9999999999999908
HER2ST_manual_controlled	HER2ST_C1_CONTROLLED	within_section_controlled_combined	HER2ST::C	manual_truth_controlled	reverse	HER2ST_C1_CONTROLLED__reverse	row_softmax	0.25		R	I_SPATIAL	richardson_vector	134	0.9999002481327698	1.0	0.0011116102688529662	0.003891411064138235	0.0010474280164487182	0.9924711583270535	0.9999832931941989	134	0.0058109115192173585	0.0067461333010883275	0.005606907915901453	0.007094518904246673	134	0.9999928942061522	0.999994778785039	0.9999931037554789	0.9999957556923625	134	134	134	134.0	2.758856999713759e-07	3.770834222942401e-07	2.702083512756239e-07	4.347431517869883e-07	134.0	1.0	1.0	1.9453799371570718e-08	6.810185834431112e-08	-2.145306888913464e-08	1.000000141816256	0.999999999999903
HER2ST_manual_controlled	HER2ST_C1_CONTROLLED	within_section_controlled_combined	HER2ST::C	manual_truth_controlled	reverse	HER2ST_C1_CONTROLLED__reverse	row_softmax	0.25		N	I_EXPR	richardson_vector	134	0.9999700744398311	1.0	0.0010646225732854808	0.0037663222978684147	-0.0008029192450342808	1.0066317924735209	0.9999815399608132	134	0.0057122224379216584	0.006711447205651463	0.005585818792427664	0.007099438708797063	134	0.9999928565734117	0.999994611512626	0.9999923564111922	0.9999971154380503	134	134	134	134.0	2.7041293965127015e-07	3.7823157612492213e-07	2.6586790611577544e-07	4.232970334194824e-07	134.0	1.0	1.0	1.9056912152171257e-08	6.741775947348395e-08	-5.78414767710887e-09	1.0000000844329977	0.9999999999998943
HER2ST_manual_controlled	HER2ST_C1_CONTROLLED	within_section_controlled_combined	HER2ST::C	manual_truth_controlled	reverse	HER2ST_C1_CONTROLLED__reverse	row_softmax	0.25		N	I_SPATIAL	richardson_vector	134	0.9999301736929389	0.9285714285714286	0.0010729247130968993	0.0037956928325959516	0.0008023125909414512	0.9933910461824622	0.9999813804138727	134	0.0057670961996400885	0.0067906932652330824	0.005638832209093657	0.00717299094279584	134	0.9999927403608702	0.9999945462994465	0.9999922590267314	0.9999970495981183	134	134	134	134.0	2.709179494543959e-07	3.791199705246207e-07	2.6638832805644703e-07	4.24327817041616e-07	134.0	1.0	1.0	1.9066112340253604e-08	6.745030703744888e-08	-5.702744449947706e-09	1.0000000841372554	0.9999999999998939
HER2ST_manual_controlled	HER2ST_D1_CONTROLLED	within_section_controlled_combined	HER2ST::D	manual_truth_controlled	forward	HER2ST_D1_CONTROLLED	balanced_ot	0.25		R	I_EXPR	richardson_vector	255	0.999997828855952	1.0	9.21099204901232e-06	0.0004421452814016135	-4.1308251721531286e-05	1.0024210819874055	0.999998597823106	255	0.0004946814090533264	0.0010459691925484046	0.0006156103736720663	0.003121172019241859	255	0.9999998335069726	0.9999999552006159	0.9999997946650893	0.999999978376676	255	255	255													
HER2ST_manual_controlled	HER2ST_D1_CONTROLLED	within_section_controlled_combined	HER2ST::D	manual_truth_controlled	forward	HER2ST_D1_CONTROLLED	balanced_ot	0.25		R	I_SPATIAL	richardson_vector	255	0.9999059170912461	1.0	0.0011081345553361206	0.004020283577943782	0.0001648754642512634	0.9954000456124656	0.9999252488628502	255	0.006001527732445266	0.00706258163995065	0.005861273138442559	0.0077081463592990765	255	0.9999924013394961	0.999994547266996	0.9999921649785641	0.999997955672555	255	255	255													
HER2ST_manual_controlled	HER2ST_D1_CONTROLLED	within_section_controlled_combined	HER2ST::D	manual_truth_controlled	forward	HER2ST_D1_CONTROLLED	balanced_ot	0.25		N	I_EXPR	richardson_vector	255	0.9998849293654469	1.0	0.0010786263453255059	0.0039950181098200675	-4.3058545301208966e-05	1.004171162292737	0.999921192836528	255	0.005907141128568525	0.007015656698066769	0.0058012849821078545	0.007616724206556698	255	0.9999923793948337	0.9999944565944108	0.9999918871947276	0.9999953976624733	255	255	255													
HER2ST_manual_controlled	HER2ST_D1_CONTROLLED	within_section_controlled_combined	HER2ST::D	manual_truth_controlled	forward	HER2ST_D1_CONTROLLED	balanced_ot	0.25		N	I_SPATIAL	richardson_vector	255	0.9999160490968041	1.0	0.0010898009667211076	0.00403640669211642	7.179465965360162e-05	0.9957149762228124	0.9999187704897661	255	0.005963902619707702	0.007117959610021338	0.005865447447842891	0.007734648842461283	255	0.9999922497692806	0.9999943594085069	0.9999917598053306	0.9999953277733808	255	255	255													
