dataset	pair_id	pair_type	independent_unit_id	cohort_role	direction	pair_file_id	method	epsilon	tau	stage	arm	intervention	h	converged	iterations	seconds	last_log_scaling_error	row_mass_l1	col_mass_l1	transported_mass
HER2ST_manual_controlled	HER2ST_F1_CONTROLLED	within_section_controlled_combined	HER2ST::F	manual_truth_controlled	forward	HER2ST_F1_CONTROLLED	balanced_ot	0.25		finite_step	N	I_SPATIAL	0.02	True	200	1.3048846000019694	1.7763568394002505e-15	5.516420653606247e-16	8.140189911021167e-16	0.9999999999999998
HER2ST_manual_controlled	HER2ST_F1_CONTROLLED	within_section_controlled_combined	HER2ST::F	manual_truth_controlled	forward	HER2ST_F1_CONTROLLED	balanced_ot	0.25		finite_step	N	I_SPATIAL	0.01	True	200	1.2209698000078788	1.7763568394002505e-15	9.081277396738585e-16	8.909973453485875e-16	1.0000000000000002
HER2ST_manual_controlled	HER2ST_F1_CONTROLLED	within_section_controlled_combined	HER2ST::F	manual_truth_controlled	forward	HER2ST_F1_CONTROLLED	balanced_ot	0.25		finite_step	N	I_SPATIAL	0.005	True	200	1.1665783999924315	1.7763568394002505e-15	5.436189692842319e-16	8.452440136696993e-16	0.9999999999999996
HER2ST_manual_controlled	HER2ST_F1_CONTROLLED	within_section_controlled_combined	HER2ST::F	manual_truth_controlled	forward	HER2ST_F1_CONTROLLED	balanced_ot	0.25		finite_step	N	I_SPATIAL	0.0025	True	200	1.1674064999970142	1.7763568394002505e-15	9.215718466126788e-16	9.948639134726989e-16	0.9999999999999996
HER2ST_manual_controlled	HER2ST_F1_CONTROLLED	within_section_controlled_combined	HER2ST::F	manual_truth_controlled	forward	HER2ST_F1_CONTROLLED	balanced_ot	0.25		finite_step	N	I_SPATIAL	0.00125	True	200	1.1595864000119036	1.7763568394002505e-15	5.123939467166494e-16	7.771561172376096e-16	0.9999999999999998
HER2ST_manual_controlled	HER2ST_F1_CONTROLLED	within_section_controlled_combined	HER2ST::F	manual_truth_controlled	forward	HER2ST_F1_CONTROLLED	balanced_ot	0.25		finite_step	N	I_SPATIAL	0.000625	True	200	1.182098599994788	1.7763568394002505e-15	8.654101740779296e-16	8.979362392524948e-16	1.0
HER2ST_manual_controlled	HER2ST_F1_CONTROLLED	within_section_controlled_combined	HER2ST::F	manual_truth_controlled	reverse	HER2ST_F1_CONTROLLED__reverse	uot	0.25	2.0	base	BASE	NONE	0.0	True	80	0.47820679999131244	8.739187151718397e-09	0.7211510999699928	0.7211510999699929	1.721151099969993
HER2ST_manual_controlled	HER2ST_F1_CONTROLLED	within_section_controlled_combined	HER2ST::F	manual_truth_controlled	reverse	HER2ST_F1_CONTROLLED__reverse	uot	0.25	2.0	finite_step	R	I_EXPR	0.02	True	80	0.4796566000004532	8.775674409378098e-09	0.7252004883700668	0.7252004883700667	1.7252004883700671
HER2ST_manual_controlled	HER2ST_F1_CONTROLLED	within_section_controlled_combined	HER2ST::F	manual_truth_controlled	reverse	HER2ST_F1_CONTROLLED__reverse	uot	0.25	2.0	finite_step	R	I_EXPR	0.01	True	80	0.4654080000036629	8.757430336459038e-09	0.7231745797289464	0.7231745797289464	1.723174579728947
HER2ST_manual_controlled	HER2ST_F1_CONTROLLED	within_section_controlled_combined	HER2ST::F	manual_truth_controlled	reverse	HER2ST_F1_CONTROLLED__reverse	uot	0.25	2.0	finite_step	R	I_EXPR	0.005	True	80	0.45631179999327287	8.748308744088718e-09	0.7221625364206572	0.7221625364206571	1.7221625364206565
HER2ST_manual_controlled	HER2ST_F1_CONTROLLED	within_section_controlled_combined	HER2ST::F	manual_truth_controlled	reverse	HER2ST_F1_CONTROLLED__reverse	uot	0.25	2.0	finite_step	R	I_EXPR	0.0025	True	80	0.44250239999382757	8.743747947903557e-09	0.7216567423607915	0.7216567423607914	1.7216567423607914
HER2ST_manual_controlled	HER2ST_F1_CONTROLLED	within_section_controlled_combined	HER2ST::F	manual_truth_controlled	reverse	HER2ST_F1_CONTROLLED__reverse	uot	0.25	2.0	finite_step	R	I_EXPR	0.00125	True	80	0.45260639999469277	8.741467993900187e-09	0.7214039022095917	0.7214039022095916	1.7214039022095915
HER2ST_manual_controlled	HER2ST_F1_CONTROLLED	within_section_controlled_combined	HER2ST::F	manual_truth_controlled	reverse	HER2ST_F1_CONTROLLED__reverse	uot	0.25	2.0	finite_step	R	I_EXPR	0.000625	True	80	0.4644207999954233	8.740328460987712e-09	0.7212774963511962	0.7212774963511961	1.721277496351196
HER2ST_manual_controlled	HER2ST_F1_CONTROLLED	within_section_controlled_combined	HER2ST::F	manual_truth_controlled	reverse	HER2ST_F1_CONTROLLED__reverse	uot	0.25	2.0	finite_step	R	I_SPATIAL	0.02	True	80	0.4615081999945687	8.751075419866083e-09	0.7229972005784809	0.7229972005784807	1.7229972005784808
HER2ST_manual_controlled	HER2ST_F1_CONTROLLED	within_section_controlled_combined	HER2ST::F	manual_truth_controlled	reverse	HER2ST_F1_CONTROLLED__reverse	uot	0.25	2.0	finite_step	R	I_SPATIAL	0.01	True	80	0.4859421000001021	8.745105972707279e-09	0.7220707283394011	0.722070728339401	1.7220707283394014
HER2ST_manual_controlled	HER2ST_F1_CONTROLLED	within_section_controlled_combined	HER2ST::F	manual_truth_controlled	reverse	HER2ST_F1_CONTROLLED__reverse	uot	0.25	2.0	finite_step	R	I_SPATIAL	0.005	True	80	0.4624690000055125	8.7421403449639e-09	0.7216100652221229	0.7216100652221229	1.7216100652221233
HER2ST_manual_controlled	HER2ST_F1_CONTROLLED	within_section_controlled_combined	HER2ST::F	manual_truth_controlled	reverse	HER2ST_F1_CONTROLLED__reverse	uot	0.25	2.0	finite_step	R	I_SPATIAL	0.0025	True	80	0.4748798000073293	8.740662416073519e-09	0.7213803711737732	0.7213803711737731	1.721380371173773
HER2ST_manual_controlled	HER2ST_F1_CONTROLLED	within_section_controlled_combined	HER2ST::F	manual_truth_controlled	reverse	HER2ST_F1_CONTROLLED__reverse	uot	0.25	2.0	finite_step	R	I_SPATIAL	0.00125	True	80	0.5290481999982148	8.739924339806748e-09	0.7212656828171724	0.7212656828171724	1.7212656828171724
HER2ST_manual_controlled	HER2ST_F1_CONTROLLED	within_section_controlled_combined	HER2ST::F	manual_truth_controlled	reverse	HER2ST_F1_CONTROLLED__reverse	uot	0.25	2.0	finite_step	R	I_SPATIAL	0.000625	True	80	0.46968769999512006	8.739555745762573e-09	0.7212083782174817	0.7212083782174816	1.7212083782174818
HER2ST_manual_controlled	HER2ST_F1_CONTROLLED	within_section_controlled_combined	HER2ST::F	manual_truth_controlled	reverse	HER2ST_F1_CONTROLLED__reverse	uot	0.25	2.0	finite_step	N	I_EXPR	0.02	True	80	0.46711559999675956	8.763985981374844e-09	0.7233768841288519	0.723376884128852	1.7233768841288521
HER2ST_manual_controlled	HER2ST_F1_CONTROLLED	within_section_controlled_combined	HER2ST::F	manual_truth_controlled	reverse	HER2ST_F1_CONTROLLED__reverse	uot	0.25	2.0	finite_step	N	I_EXPR	0.01	True	80	0.47781039999972563	8.751562141640079e-09	0.7222605715107936	0.7222605715107935	1.7222605715107937
HER2ST_manual_controlled	HER2ST_F1_CONTROLLED	within_section_controlled_combined	HER2ST::F	manual_truth_controlled	reverse	HER2ST_F1_CONTROLLED__reverse	uot	0.25	2.0	finite_step	N	I_EXPR	0.005	True	80	0.4566952000022866	8.74536798534109e-09	0.7217049757463492	0.7217049757463492	1.7217049757463494
HER2ST_manual_controlled	HER2ST_F1_CONTROLLED	within_section_controlled_combined	HER2ST::F	manual_truth_controlled	reverse	HER2ST_F1_CONTROLLED__reverse	uot	0.25	2.0	finite_step	N	I_EXPR	0.0025	True	80	0.4736084000032861	8.742276236262114e-09	0.7214278222460014	0.7214278222460013	1.7214278222460013
HER2ST_manual_controlled	HER2ST_F1_CONTROLLED	within_section_controlled_combined	HER2ST::F	manual_truth_controlled	reverse	HER2ST_F1_CONTROLLED__reverse	uot	0.25	2.0	finite_step	N	I_EXPR	0.00125	True	80	0.4646193999942625	8.740731693990256e-09	0.7212894071278536	0.7212894071278536	1.7212894071278535
HER2ST_manual_controlled	HER2ST_F1_CONTROLLED	within_section_controlled_combined	HER2ST::F	manual_truth_controlled	reverse	HER2ST_F1_CONTROLLED__reverse	uot	0.25	2.0	finite_step	N	I_EXPR	0.000625	True	80	0.5068907000095351	8.739959866943536e-09	0.721220240044225	0.7212202400442249	1.721220240044225
HER2ST_manual_controlled	HER2ST_F1_CONTROLLED	within_section_controlled_combined	HER2ST::F	manual_truth_controlled	reverse	HER2ST_F1_CONTROLLED__reverse	uot	0.25	2.0	finite_step	N	I_SPATIAL	0.02	True	80	0.4598538999998709	8.714591714920061e-09	0.7189529957401017	0.7189529957401017	1.7189529957401022
HER2ST_manual_controlled	HER2ST_F1_CONTROLLED	within_section_controlled_combined	HER2ST::F	manual_truth_controlled	reverse	HER2ST_F1_CONTROLLED__reverse	uot	0.25	2.0	finite_step	N	I_SPATIAL	0.01	True	80	0.5359738000115613	8.726864564323478e-09	0.7200485479455879	0.7200485479455879	1.7200485479455883
HER2ST_manual_controlled	HER2ST_F1_CONTROLLED	within_section_controlled_combined	HER2ST::F	manual_truth_controlled	reverse	HER2ST_F1_CONTROLLED__reverse	uot	0.25	2.0	finite_step	N	I_SPATIAL	0.005	True	80	0.48535180000180844	8.73301875259358e-09	0.7205989540436235	0.7205989540436234	1.7205989540436233
HER2ST_manual_controlled	HER2ST_F1_CONTROLLED	within_section_controlled_combined	HER2ST::F	manual_truth_controlled	reverse	HER2ST_F1_CONTROLLED__reverse	uot	0.25	2.0	finite_step	N	I_SPATIAL	0.0025	True	80	0.45881050000025425	8.736101619888359e-09	0.7208748101546617	0.7208748101546616	1.7208748101546616
HER2ST_manual_controlled	HER2ST_F1_CONTROLLED	within_section_controlled_combined	HER2ST::F	manual_truth_controlled	reverse	HER2ST_F1_CONTROLLED__reverse	uot	0.25	2.0	finite_step	N	I_SPATIAL	0.00125	True	80	0.4664984999981243	8.737644385803378e-09	0.7210129009271877	0.7210129009271877	1.7210129009271875
HER2ST_manual_controlled	HER2ST_F1_CONTROLLED	within_section_controlled_combined	HER2ST::F	manual_truth_controlled	reverse	HER2ST_F1_CONTROLLED__reverse	uot	0.25	2.0	finite_step	N	I_SPATIAL	0.000625	True	80	0.4676698999974178	8.738416212850098e-09	0.7210819869245175	0.7210819869245175	1.721081986924517
HER2ST_manual_controlled	HER2ST_F1_CONTROLLED	within_section_controlled_combined	HER2ST::F	manual_truth_controlled	reverse	HER2ST_F1_CONTROLLED__reverse	row_softmax	0.25		base	BASE	NONE	0.0	True	1	0.004908499991870485				1.0
HER2ST_manual_controlled	HER2ST_F1_CONTROLLED	within_section_controlled_combined	HER2ST::F	manual_truth_controlled	reverse	HER2ST_F1_CONTROLLED__reverse	row_softmax	0.25		finite_step	R	I_EXPR	0.02	True	1	0.004874799997196533				1.0000000000000002
HER2ST_manual_controlled	HER2ST_F1_CONTROLLED	within_section_controlled_combined	HER2ST::F	manual_truth_controlled	reverse	HER2ST_F1_CONTROLLED__reverse	row_softmax	0.25		finite_step	R	I_EXPR	0.01	True	1	0.005898100003832951				1.0
HER2ST_manual_controlled	HER2ST_F1_CONTROLLED	within_section_controlled_combined	HER2ST::F	manual_truth_controlled	reverse	HER2ST_F1_CONTROLLED__reverse	row_softmax	0.25		finite_step	R	I_EXPR	0.005	True	1	0.006881100009195507				1.0000000000000002
HER2ST_manual_controlled	HER2ST_F1_CONTROLLED	within_section_controlled_combined	HER2ST::F	manual_truth_controlled	reverse	HER2ST_F1_CONTROLLED__reverse	row_softmax	0.25		finite_step	R	I_EXPR	0.0025	True	1	0.004849000004469417				0.9999999999999999
HER2ST_manual_controlled	HER2ST_F1_CONTROLLED	within_section_controlled_combined	HER2ST::F	manual_truth_controlled	reverse	HER2ST_F1_CONTROLLED__reverse	row_softmax	0.25		finite_step	R	I_EXPR	0.00125	True	1	0.005029600011766888				1.0
HER2ST_manual_controlled	HER2ST_F1_CONTROLLED	within_section_controlled_combined	HER2ST::F	manual_truth_controlled	reverse	HER2ST_F1_CONTROLLED__reverse	row_softmax	0.25		finite_step	R	I_EXPR	0.000625	True	1	0.005386700009694323				1.0000000000000002
HER2ST_manual_controlled	HER2ST_F1_CONTROLLED	within_section_controlled_combined	HER2ST::F	manual_truth_controlled	reverse	HER2ST_F1_CONTROLLED__reverse	row_softmax	0.25		finite_step	R	I_SPATIAL	0.02	True	1	0.005568599997786805				1.0
HER2ST_manual_controlled	HER2ST_F1_CONTROLLED	within_section_controlled_combined	HER2ST::F	manual_truth_controlled	reverse	HER2ST_F1_CONTROLLED__reverse	row_softmax	0.25		finite_step	R	I_SPATIAL	0.01	True	1	0.005157299994607456				0.9999999999999999
HER2ST_manual_controlled	HER2ST_F1_CONTROLLED	within_section_controlled_combined	HER2ST::F	manual_truth_controlled	reverse	HER2ST_F1_CONTROLLED__reverse	row_softmax	0.25		finite_step	R	I_SPATIAL	0.005	True	1	0.005088800011435524				1.0
HER2ST_manual_controlled	HER2ST_F1_CONTROLLED	within_section_controlled_combined	HER2ST::F	manual_truth_controlled	reverse	HER2ST_F1_CONTROLLED__reverse	row_softmax	0.25		finite_step	R	I_SPATIAL	0.0025	True	1	0.00622500000463333				1.0000000000000002
HER2ST_manual_controlled	HER2ST_F1_CONTROLLED	within_section_controlled_combined	HER2ST::F	manual_truth_controlled	reverse	HER2ST_F1_CONTROLLED__reverse	row_softmax	0.25		finite_step	R	I_SPATIAL	0.00125	True	1	0.006695799995213747				0.9999999999999998
HER2ST_manual_controlled	HER2ST_F1_CONTROLLED	within_section_controlled_combined	HER2ST::F	manual_truth_controlled	reverse	HER2ST_F1_CONTROLLED__reverse	row_softmax	0.25		finite_step	R	I_SPATIAL	0.000625	True	1	0.005318399998941459				1.0
HER2ST_manual_controlled	HER2ST_F1_CONTROLLED	within_section_controlled_combined	HER2ST::F	manual_truth_controlled	reverse	HER2ST_F1_CONTROLLED__reverse	row_softmax	0.25		finite_step	N	I_EXPR	0.02	True	1	0.004935699995257892				1.0
HER2ST_manual_controlled	HER2ST_F1_CONTROLLED	within_section_controlled_combined	HER2ST::F	manual_truth_controlled	reverse	HER2ST_F1_CONTROLLED__reverse	row_softmax	0.25		finite_step	N	I_EXPR	0.01	True	1	0.005257899989373982				1.0000000000000002
HER2ST_manual_controlled	HER2ST_F1_CONTROLLED	within_section_controlled_combined	HER2ST::F	manual_truth_controlled	reverse	HER2ST_F1_CONTROLLED__reverse	row_softmax	0.25		finite_step	N	I_EXPR	0.005	True	1	0.0055598000035388395				0.9999999999999999
HER2ST_manual_controlled	HER2ST_F1_CONTROLLED	within_section_controlled_combined	HER2ST::F	manual_truth_controlled	reverse	HER2ST_F1_CONTROLLED__reverse	row_softmax	0.25		finite_step	N	I_EXPR	0.0025	True	1	0.005923600008827634				1.0000000000000004
HER2ST_manual_controlled	HER2ST_F1_CONTROLLED	within_section_controlled_combined	HER2ST::F	manual_truth_controlled	reverse	HER2ST_F1_CONTROLLED__reverse	row_softmax	0.25		finite_step	N	I_EXPR	0.00125	True	1	0.00501599999552127				0.9999999999999996
HER2ST_manual_controlled	HER2ST_F1_CONTROLLED	within_section_controlled_combined	HER2ST::F	manual_truth_controlled	reverse	HER2ST_F1_CONTROLLED__reverse	row_softmax	0.25		finite_step	N	I_EXPR	0.000625	True	1	0.005016099996282719				1.0
HER2ST_manual_controlled	HER2ST_F1_CONTROLLED	within_section_controlled_combined	HER2ST::F	manual_truth_controlled	reverse	HER2ST_F1_CONTROLLED__reverse	row_softmax	0.25		finite_step	N	I_SPATIAL	0.02	True	1	0.004845399991609156				1.0
HER2ST_manual_controlled	HER2ST_F1_CONTROLLED	within_section_controlled_combined	HER2ST::F	manual_truth_controlled	reverse	HER2ST_F1_CONTROLLED__reverse	row_softmax	0.25		finite_step	N	I_SPATIAL	0.01	True	1	0.005294299990055151				0.9999999999999999
HER2ST_manual_controlled	HER2ST_F1_CONTROLLED	within_section_controlled_combined	HER2ST::F	manual_truth_controlled	reverse	HER2ST_F1_CONTROLLED__reverse	row_softmax	0.25		finite_step	N	I_SPATIAL	0.005	True	1	0.0059332999953767285				1.0000000000000002
HER2ST_manual_controlled	HER2ST_F1_CONTROLLED	within_section_controlled_combined	HER2ST::F	manual_truth_controlled	reverse	HER2ST_F1_CONTROLLED__reverse	row_softmax	0.25		finite_step	N	I_SPATIAL	0.0025	True	1	0.004907299997285008				1.0000000000000002
HER2ST_manual_controlled	HER2ST_F1_CONTROLLED	within_section_controlled_combined	HER2ST::F	manual_truth_controlled	reverse	HER2ST_F1_CONTROLLED__reverse	row_softmax	0.25		finite_step	N	I_SPATIAL	0.00125	True	1	0.007555099989986047				1.0
HER2ST_manual_controlled	HER2ST_F1_CONTROLLED	within_section_controlled_combined	HER2ST::F	manual_truth_controlled	reverse	HER2ST_F1_CONTROLLED__reverse	row_softmax	0.25		finite_step	N	I_SPATIAL	0.000625	True	1	0.005034800007706508				0.9999999999999998
HER2ST_manual_controlled	HER2ST_F1_CONTROLLED	within_section_controlled_combined	HER2ST::F	manual_truth_controlled	reverse	HER2ST_F1_CONTROLLED__reverse	balanced_ot	0.25		base	BASE	NONE	0.0	True	200	1.1735532000020612	1.7763568394002505e-15	9.230897296541585e-16	8.81239525796218e-16	0.9999999999999998
HER2ST_manual_controlled	HER2ST_F1_CONTROLLED	within_section_controlled_combined	HER2ST::F	manual_truth_controlled	reverse	HER2ST_F1_CONTROLLED__reverse	balanced_ot	0.25		finite_step	R	I_EXPR	0.02	True	200	1.1622481999947922	1.7763568394002505e-15	9.185360805297194e-16	9.001046435974658e-16	1.0000000000000007
HER2ST_manual_controlled	HER2ST_F1_CONTROLLED	within_section_controlled_combined	HER2ST::F	manual_truth_controlled	reverse	HER2ST_F1_CONTROLLED__reverse	balanced_ot	0.25		finite_step	R	I_EXPR	0.01	True	200	1.3127198000001954	1.7763568394002505e-15	5.280064580004407e-16	7.984064798183255e-16	1.0000000000000002
HER2ST_manual_controlled	HER2ST_F1_CONTROLLED	within_section_controlled_combined	HER2ST::F	manual_truth_controlled	reverse	HER2ST_F1_CONTROLLED__reverse	balanced_ot	0.25		finite_step	R	I_EXPR	0.005	True	200	1.1736481999978423	1.7763568394002505e-15	5.483894588431681e-16	7.446300520630444e-16	1.0
HER2ST_manual_controlled	HER2ST_F1_CONTROLLED	within_section_controlled_combined	HER2ST::F	manual_truth_controlled	reverse	HER2ST_F1_CONTROLLED__reverse	balanced_ot	0.25		finite_step	R	I_EXPR	0.0025	True	200	1.1735886999958893	1.7763568394002505e-15	9.295949426890715e-16	9.107298248878237e-16	1.0000000000000004
HER2ST_manual_controlled	HER2ST_F1_CONTROLLED	within_section_controlled_combined	HER2ST::F	manual_truth_controlled	reverse	HER2ST_F1_CONTROLLED__reverse	balanced_ot	0.25		finite_step	R	I_EXPR	0.00125	True	200	1.1573569000029238	1.7763568394002505e-15	9.215718466126788e-16	9.250412935646324e-16	0.9999999999999997
HER2ST_manual_controlled	HER2ST_F1_CONTROLLED	within_section_controlled_combined	HER2ST::F	manual_truth_controlled	reverse	HER2ST_F1_CONTROLLED__reverse	balanced_ot	0.25		finite_step	R	I_EXPR	0.000625	True	200	1.1555354000010993	1.7763568394002505e-15	8.784206001477557e-16	9.796850830579018e-16	0.9999999999999997
HER2ST_manual_controlled	HER2ST_F1_CONTROLLED	within_section_controlled_combined	HER2ST::F	manual_truth_controlled	reverse	HER2ST_F1_CONTROLLED__reverse	balanced_ot	0.25		finite_step	R	I_SPATIAL	0.02	True	200	1.1432217999972636	1.7763568394002505e-15	8.890457814381136e-16	9.532305500492555e-16	0.9999999999999999
HER2ST_manual_controlled	HER2ST_F1_CONTROLLED	within_section_controlled_combined	HER2ST::F	manual_truth_controlled	reverse	HER2ST_F1_CONTROLLED__reverse	balanced_ot	0.25		finite_step	R	I_SPATIAL	0.01	True	200	1.1585047000116901	1.7763568394002505e-15	5.48172618408671e-16	7.491837011874836e-16	0.9999999999999997
HER2ST_manual_controlled	HER2ST_F1_CONTROLLED	within_section_controlled_combined	HER2ST::F	manual_truth_controlled	reverse	HER2ST_F1_CONTROLLED__reverse	balanced_ot	0.25		finite_step	R	I_SPATIAL	0.005	True	200	1.1524057000060566	1.7763568394002505e-15	5.0133508455729725e-16	7.906002241764298e-16	0.9999999999999999
HER2ST_manual_controlled	HER2ST_F1_CONTROLLED	within_section_controlled_combined	HER2ST::F	manual_truth_controlled	reverse	HER2ST_F1_CONTROLLED__reverse	balanced_ot	0.25		finite_step	R	I_SPATIAL	0.0025	True	200	1.1405120999988867	1.7763568394002505e-15	8.523997480081036e-16	9.196202827022049e-16	1.0
HER2ST_manual_controlled	HER2ST_F1_CONTROLLED	within_section_controlled_combined	HER2ST::F	manual_truth_controlled	reverse	HER2ST_F1_CONTROLLED__reverse	balanced_ot	0.25		finite_step	R	I_SPATIAL	0.00125	True	200	1.1763489000004483	1.7763568394002505e-15	5.434021288497348e-16	8.315830662963819e-16	1.0000000000000002
HER2ST_manual_controlled	HER2ST_F1_CONTROLLED	within_section_controlled_combined	HER2ST::F	manual_truth_controlled	reverse	HER2ST_F1_CONTROLLED__reverse	balanced_ot	0.25		finite_step	R	I_SPATIAL	0.000625	True	200	1.2545356000046013	1.7763568394002505e-15	5.269222558279552e-16	7.682656594232284e-16	0.9999999999999998
HER2ST_manual_controlled	HER2ST_F1_CONTROLLED	within_section_controlled_combined	HER2ST::F	manual_truth_controlled	reverse	HER2ST_F1_CONTROLLED__reverse	balanced_ot	0.25		finite_step	N	I_EXPR	0.02	True	200	1.1873937000054866	1.7763568394002505e-15	8.903468240450962e-16	8.996709627284716e-16	1.0000000000000004
HER2ST_manual_controlled	HER2ST_F1_CONTROLLED	within_section_controlled_combined	HER2ST::F	manual_truth_controlled	reverse	HER2ST_F1_CONTROLLED__reverse	balanced_ot	0.25		finite_step	N	I_EXPR	0.01	True	200	1.1582899000059115	1.7763568394002505e-15	5.154297127996088e-16	7.717351063751821e-16	1.0000000000000002
HER2ST_manual_controlled	HER2ST_F1_CONTROLLED	within_section_controlled_combined	HER2ST::F	manual_truth_controlled	reverse	HER2ST_F1_CONTROLLED__reverse	balanced_ot	0.25		finite_step	N	I_EXPR	0.005	True	200	1.1852087000006577	1.7763568394002505e-15	9.035740905494194e-16	9.681925400295555e-16	1.0000000000000002
HER2ST_manual_controlled	HER2ST_F1_CONTROLLED	within_section_controlled_combined	HER2ST::F	manual_truth_controlled	reverse	HER2ST_F1_CONTROLLED__reverse	balanced_ot	0.25		finite_step	N	I_EXPR	0.0025	True	200	1.2530702999938512	1.7763568394002505e-15	5.254043727864754e-16	7.793245215825806e-16	1.0000000000000002
HER2ST_manual_controlled	HER2ST_F1_CONTROLLED	within_section_controlled_combined	HER2ST::F	manual_truth_controlled	reverse	HER2ST_F1_CONTROLLED__reverse	balanced_ot	0.25		finite_step	N	I_EXPR	0.00125	True	200	1.1849751999980072	1.7763568394002505e-15	5.371137562493189e-16	7.771561172376096e-16	1.0000000000000002
HER2ST_manual_controlled	HER2ST_F1_CONTROLLED	within_section_controlled_combined	HER2ST::F	manual_truth_controlled	reverse	HER2ST_F1_CONTROLLED__reverse	balanced_ot	0.25		finite_step	N	I_EXPR	0.000625	True	200	1.1584898000000976	1.7763568394002505e-15	9.072603779358701e-16	8.779869192787615e-16	0.9999999999999994
HER2ST_manual_controlled	HER2ST_F1_CONTROLLED	within_section_controlled_combined	HER2ST::F	manual_truth_controlled	reverse	HER2ST_F1_CONTROLLED__reverse	balanced_ot	0.25		finite_step	N	I_SPATIAL	0.02	True	200	1.1072276000049897	1.7763568394002505e-15	8.979362392524948e-16	9.28510740516586e-16	0.9999999999999998
HER2ST_manual_controlled	HER2ST_F1_CONTROLLED	within_section_controlled_combined	HER2ST::F	manual_truth_controlled	reverse	HER2ST_F1_CONTROLLED__reverse	balanced_ot	0.25		finite_step	N	I_SPATIAL	0.01	True	200	1.03048729999864	1.7763568394002505e-15	8.933825901280557e-16	9.107298248878237e-16	1.0000000000000002
HER2ST_manual_controlled	HER2ST_F1_CONTROLLED	within_section_controlled_combined	HER2ST::F	manual_truth_controlled	reverse	HER2ST_F1_CONTROLLED__reverse	balanced_ot	0.25		finite_step	N	I_SPATIAL	0.005	True	200	1.056978100008564	1.7763568394002505e-15	5.648693318649478e-16	7.541710311809169e-16	1.0000000000000002
HER2ST_manual_controlled	HER2ST_F1_CONTROLLED	within_section_controlled_combined	HER2ST::F	manual_truth_controlled	reverse	HER2ST_F1_CONTROLLED__reverse	balanced_ot	0.25		finite_step	N	I_SPATIAL	0.0025	True	200	1.0921167000051355	1.7763568394002505e-15	8.94249951866044e-16	8.998878031629687e-16	0.9999999999999998
HER2ST_manual_controlled	HER2ST_F1_CONTROLLED	within_section_controlled_combined	HER2ST::F	manual_truth_controlled	reverse	HER2ST_F1_CONTROLLED__reverse	balanced_ot	0.25		finite_step	N	I_SPATIAL	0.00125	True	200	1.1459612000035122	1.7763568394002505e-15	5.078402975922103e-16	7.949370328663719e-16	0.9999999999999998
HER2ST_manual_controlled	HER2ST_F1_CONTROLLED	within_section_controlled_combined	HER2ST::F	manual_truth_controlled	reverse	HER2ST_F1_CONTROLLED__reverse	balanced_ot	0.25		finite_step	N	I_SPATIAL	0.000625	True	200	1.0657205999887083	1.7763568394002505e-15	9.152834740122628e-16	9.11380346191315e-16	0.9999999999999998
HER2ST_manual_controlled	HER2ST_G2_CONTROLLED	within_section_controlled_combined	HER2ST::G	manual_truth_controlled	forward	HER2ST_G2_CONTROLLED	balanced_ot	0.25		base	BASE	NONE	0.0	True	200	0.4963393000070937	1.7763568394002505e-15	4.566659550508945e-16	7.138387103644561e-16	0.9999999999999998
HER2ST_manual_controlled	HER2ST_G2_CONTROLLED	within_section_controlled_combined	HER2ST::G	manual_truth_controlled	forward	HER2ST_G2_CONTROLLED	balanced_ot	0.25		finite_step	R	I_EXPR	0.02	True	200	0.53775059999316	1.7763568394002505e-15	8.244273319579776e-16	7.251144129583054e-16	1.0
HER2ST_manual_controlled	HER2ST_G2_CONTROLLED	within_section_controlled_combined	HER2ST::G	manual_truth_controlled	forward	HER2ST_G2_CONTROLLED	balanced_ot	0.25		finite_step	R	I_EXPR	0.01	True	200	0.2750687000079779	1.7763568394002505e-15	5.186823193170653e-16	6.418476861114186e-16	0.9999999999999997
HER2ST_manual_controlled	HER2ST_G2_CONTROLLED	within_section_controlled_combined	HER2ST::G	manual_truth_controlled	forward	HER2ST_G2_CONTROLLED	balanced_ot	0.25		finite_step	R	I_EXPR	0.005	True	200	0.262359500004095	1.7763568394002505e-15	5.117434254131581e-16	6.800116025829084e-16	0.9999999999999996
HER2ST_manual_controlled	HER2ST_G2_CONTROLLED	within_section_controlled_combined	HER2ST::G	manual_truth_controlled	forward	HER2ST_G2_CONTROLLED	balanced_ot	0.25		finite_step	R	I_EXPR	0.0025	True	200	0.2541535000054864	1.7763568394002505e-15	5.282232984349378e-16	6.518223460982853e-16	0.9999999999999997
HER2ST_manual_controlled	HER2ST_G2_CONTROLLED	within_section_controlled_combined	HER2ST::G	manual_truth_controlled	forward	HER2ST_G2_CONTROLLED	balanced_ot	0.25		finite_step	R	I_EXPR	0.00125	True	200	0.4952071000006981	1.7763568394002505e-15	4.874572967494828e-16	6.982261990806649e-16	0.9999999999999998
HER2ST_manual_controlled	HER2ST_G2_CONTROLLED	within_section_controlled_combined	HER2ST::G	manual_truth_controlled	forward	HER2ST_G2_CONTROLLED	balanced_ot	0.25		finite_step	R	I_EXPR	0.000625	True	200	0.5028536000027088	1.7763568394002505e-15	4.887583393564654e-16	6.153931531027723e-16	1.0
