dataset	pair_id	pair_type	independent_unit_id	cohort_role	direction	pair_file_id	method	epsilon	tau	arm	intervention	local_to_endpoint_n_estimable	local_to_endpoint_spearman	local_to_endpoint_top_overlap	local_to_endpoint_raw_mae	local_to_endpoint_rmae	local_to_endpoint_intercept	local_to_endpoint_slope	local_to_endpoint_r2	h001_to_endpoint_n_estimable	h001_to_endpoint_spearman	h001_to_endpoint_top_overlap	h001_to_endpoint_raw_mae	h001_to_endpoint_rmae	h001_to_endpoint_intercept	h001_to_endpoint_slope	h001_to_endpoint_r2	path_eta_n_estimable	path_eta_median	path_eta_q90	path_eta_mean	path_eta_maximum	path_kappa_n_estimable	path_kappa_median	path_kappa_q90	path_kappa_mean	path_kappa_maximum	path_length_n_estimable	path_length_median	path_length_q90	path_length_mean	path_length_maximum
spatialDLPFC	SDLPFC_Br6432_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6432	primary_expansion	forward	SDLPFC_Br6432_ANT_MID	row_softmax	0.25		N	I_EXPR	1500	0.9569603150934735	0.8	0.07147622338117846	0.31482501803468005	0.0131312854083736	0.716568191366923	0.9138462487187481	1500	0.9582847636821172	0.8	0.07044486147332009	0.31028226918923263	0.012910943534978408	0.719793229087723	0.9161624589092217	1500	0.9819577448867773	0.9873525337764619	0.9804672357883085	0.9912660155378751	1500	0.7571715818388345	0.8102680695564491	0.7572671029654154	0.8716944315960647	1500	0.22746290319511664	0.284476775855659	0.23174294099369133	0.3540702054359391
spatialDLPFC	SDLPFC_Br6432_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6432	primary_expansion	forward	SDLPFC_Br6432_ANT_MID	row_softmax	0.25		N	I_SPATIAL	1500	0.5872319872142165	0.3933333333333333	0.1668459691077468	0.3585333089126942	0.1649104595633307	1.0064838804337617	0.3565653988740022	1500	0.590544874019944	0.3933333333333333	0.16580543497796116	0.3562973175574118	0.16324962256091752	1.0085321296715557	0.3603390607797833	1500	0.943414736367366	0.968016521523538	0.9406230570432793	0.9827908517858323	1500	1.8205599049198486	2.4506215870292074	1.8718163642823602	2.8679422910694723	1500	0.5000739867118599	0.6237797519751925	0.4970317396596609	0.7797431515703551
spatialDLPFC	SDLPFC_Br6432_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6432	primary_expansion	reverse	SDLPFC_Br6432_ANT_MID__reverse	balanced_ot	0.25		R	I_EXPR	1500	0.9994735179882304	0.9866666666666667	0.0004989934939909313	0.011554556369232043	0.0010260338176492848	0.9686116092967361	0.9987279056333873	1500	0.9994842237707662	0.9866666666666667	0.0004946225867026804	0.011453344839913586	0.0010192595293067649	0.9688142000365029	0.9987528406292452	1500	0.9994695243032647	0.9998159691181283	0.9993784945769767	0.9999958399416774	1500	0.9939993221268515	1.0063496262860896	0.9929920843256057	1.0515985712793643	1500	0.0368377861392986	0.06595207426678601	0.04321713695905009	0.14651499715204974
spatialDLPFC	SDLPFC_Br6432_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6432	primary_expansion	reverse	SDLPFC_Br6432_ANT_MID__reverse	balanced_ot	0.25		R	I_SPATIAL	1500	0.5592039996462221	0.42	0.17980087398328354	0.3907742526362052	-0.23221584050120658	2.4473000909795326	0.2878946880397597	1500	0.5683220730320325	0.43333333333333335	0.17863853875290625	0.38824806535523765	-0.23932899517388154	2.46194157396447	0.2982031117883127	1500	0.9457359116706113	0.9657264603858178	0.9448498905259163	0.9828587019005602	1500	1.900075733287271	2.455880737203973	1.8579136586276357	2.8933214770034654	1500	0.49672427327436774	0.6341778638575676	0.4879104002732131	0.7588367545450432
spatialDLPFC	SDLPFC_Br6432_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6432	primary_expansion	reverse	SDLPFC_Br6432_ANT_MID__reverse	balanced_ot	0.25		N	I_EXPR	1500	0.5174269108564049	0.5333333333333333	0.07979287577431761	0.38596320907218645	0.09051885058548209	0.4056056940791992	0.3301858934745614	1500	0.5286369353941937	0.5333333333333333	0.07861047841791256	0.3802438779458424	0.08755689119143055	0.4176665909168672	0.3430798394134321	1500	0.9855245841802528	0.9886754430761248	0.9852545255245257	0.9922502140592272	1500	0.6952159837238783	0.7843574798623689	0.7028961239023589	0.8804308513430981	1500	0.20952880479612151	0.23184092137926116	0.20982631863831977	0.2655721835394625
spatialDLPFC	SDLPFC_Br6432_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6432	primary_expansion	reverse	SDLPFC_Br6432_ANT_MID__reverse	balanced_ot	0.25		N	I_SPATIAL	1500	0.5444582082036481	0.32666666666666666	0.17817183708088366	0.38556276457560823	-0.19391265565350757	2.289538468816232	0.2594616803872609	1500	0.5535059526693124	0.32666666666666666	0.1770218628535347	0.38307422738840907	-0.20282057859516608	2.3109974813040983	0.26988685308501503	1500	0.9451855621748615	0.9645082839062461	0.9444254404965647	0.9796681283059079	1500	1.9009475034064338	2.4300223224817357	1.8438657621761	2.8769863255563233	1500	0.49934198039621847	0.636565649449291	0.4902104506992867	0.7510169427632869
spatialDLPFC	SDLPFC_Br6432_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6432	primary_expansion	reverse	SDLPFC_Br6432_ANT_MID__reverse	uot	0.25	2.0	R	I_EXPR	1500	0.9980334960148872	0.9933333333333333	0.006261965229100524	0.08109600201590424	-0.004259250730118655	1.1482806859752275	0.9985203113115942	1500	0.9980780435902417	0.9933333333333333	0.00620289042809303	0.08033094983079636	-0.004214623133925473	1.1466970213571996	0.9985515237597111	1500	0.9996982923268898	0.999948418448216	0.9996030720234103	0.9999978176409225	1500	1.1001448195171852	1.1269850375517851	1.1036332485104914	1.168017646521701	1500	0.07137312930445737	0.10124287005684034	0.07724726776534188	0.18091936895696226
spatialDLPFC	SDLPFC_Br6432_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6432	primary_expansion	reverse	SDLPFC_Br6432_ANT_MID__reverse	uot	0.25	2.0	R	I_SPATIAL	1500	0.6201849618599832	0.4666666666666667	0.19773116609788183	0.4173397353437642	-0.36850696727762183	3.037353593132805	0.3808241381424924	1500	0.6279482364214384	0.4666666666666667	0.1965201930494033	0.4147838045740529	-0.3726290975484274	3.0386012842008006	0.3906931322157864	1500	0.9495446018287323	0.9691208321423141	0.948665187784749	0.9846790833849414	1500	2.0016883176988944	2.604611968124832	1.9604397419331976	3.030221556305077	1500	0.5059721346542151	0.6607094829217539	0.5003936813198193	0.824968361544722
spatialDLPFC	SDLPFC_Br6432_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6432	primary_expansion	reverse	SDLPFC_Br6432_ANT_MID__reverse	uot	0.25	2.0	N	I_EXPR	1500	0.5784603388712618	0.6	0.06692507924148862	0.28765438273942506	0.09515800860984194	0.45897106454512815	0.4192952166832983	1500	0.5864011672894078	0.6066666666666667	0.0659016079243074	0.28325534409304626	0.09245825112360535	0.46958704086561487	0.42988274649872693	1500	0.9898414871109926	0.9921685410739585	0.9893838597894145	0.994947708846558	1500	0.7666789494717299	0.8479324363724206	0.7710027715945074	0.9318408298779627	1500	0.2341513763589507	0.2570772272286407	0.23514947875347442	0.30441365465589115
spatialDLPFC	SDLPFC_Br6432_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6432	primary_expansion	reverse	SDLPFC_Br6432_ANT_MID__reverse	uot	0.25	2.0	N	I_SPATIAL	1500	0.6715955553758024	0.4066666666666667	0.16094711952334262	0.35174382382792924	-0.3701611458183881	2.7629411692182666	0.4327777229245362	1500	0.6773381357058381	0.4066666666666667	0.15994521519307717	0.3495541999236243	-0.37272753886669635	2.761973567913383	0.4417184697728196	1500	0.954388202874674	0.9707641986863157	0.9536307639744858	0.9801006519658717	1500	1.7835814746764203	2.2815572473303014	1.7331726103419138	2.582290882367661	1500	0.4879129638885693	0.6211321698116096	0.48062671113122024	0.7600739240363314
spatialDLPFC	SDLPFC_Br6432_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6432	primary_expansion	reverse	SDLPFC_Br6432_ANT_MID__reverse	row_softmax	0.25		R	I_EXPR	1500	0.9935985998216	0.9266666666666666	0.036956702146025755	0.17764749601563254	-0.05520867039867947	1.53873556209265	0.9881934153105357	1500	0.9937036096460489	0.9266666666666666	0.036643225324677266	0.17614064153085035	-0.05450649507170135	1.5318242570643568	0.988416400752037	1500	0.9871167738427694	0.9916638854454836	0.9872853160566017	0.9951884275764504	1500	1.2887726147764824	1.3455898737521532	1.2777294728484356	1.3954105030118469	1500	0.21290201443174556	0.2518730207816395	0.21079172916237363	0.289386316729814
spatialDLPFC	SDLPFC_Br6432_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6432	primary_expansion	reverse	SDLPFC_Br6432_ANT_MID__reverse	row_softmax	0.25		R	I_SPATIAL	1500	0.8895217748985668	0.6333333333333333	0.16852257429044218	0.3686862213035515	-0.15325121806431027	2.1150753711364487	0.7647138583933445	1500	0.8915063873361722	0.6333333333333333	0.1673716672872633	0.3661683179552291	-0.15300067439174048	2.105808425555565	0.7688459381661039	1500	0.9499751901438089	0.9738858855343875	0.9464014729974208	0.9854797338349787	1500	1.8345443162292776	2.1935722744944024	1.8233187772574715	2.41324583181751	1500	0.49023917570044695	0.6258644355883191	0.48537518795587115	0.7535120282336485
spatialDLPFC	SDLPFC_Br6432_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6432	primary_expansion	reverse	SDLPFC_Br6432_ANT_MID__reverse	row_softmax	0.25		N	I_EXPR	1500	0.7912850734600327	0.3933333333333333	0.04710380999811066	0.1662570577530571	0.02184348771283847	0.7930341806719885	0.626736024698652	1500	0.796180926302634	0.3933333333333333	0.04626520826184683	0.16329713885682723	0.020009231353058866	0.8006712274632045	0.6336489470505704	1500	0.96375493896643	0.9756928694318007	0.9623573825552963	0.9847669262107089	1500	0.9198384412684326	1.0694084689590837	0.9275857605641498	1.2237906265213612	1500	0.295792168284994	0.3521400000629528	0.29480685561282854	0.4515583235919885
spatialDLPFC	SDLPFC_Br6432_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6432	primary_expansion	reverse	SDLPFC_Br6432_ANT_MID__reverse	row_softmax	0.25		N	I_SPATIAL	1500	0.7631589205150757	0.7133333333333334	0.14247693882422785	0.30174296530665906	-0.06283449259112546	1.6226543456907687	0.5839912298662274	1500	0.7679039537350906	0.72	0.14161246807097022	0.29991215696208445	-0.06505400666608162	1.6251265534873942	0.5907007196739485	1500	0.941132270846536	0.9660720361669055	0.9370147994708067	0.9770475894535349	1500	1.7141325802825071	2.060737026591843	1.6943832210514969	2.289248783414588	1500	0.5086886774853501	0.6433933891892862	0.5064435048211963	0.7910767821477196
spatialDLPFC	SDLPFC_Br6471_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6471	primary_expansion	forward	SDLPFC_Br6471_ANT_MID	balanced_ot	0.25		R	I_EXPR	1500	0.9962948214643651	0.9533333333333334	0.003020307503136861	0.045223945316002385	-0.0019662148372104316	1.0690792154540925	0.9921718915723601	1500	0.9963777157234293	0.9533333333333334	0.002987273698547879	0.04472932052340758	-0.0019413385879521376	1.0682086762583078	0.9923321549325732	1500	0.9989709414067856	0.9996781832850833	0.9987190567333674	0.999959412687853	1500	1.033028359796238	1.1058991233871192	1.0362216441566914	1.1861756009987423	1500	0.056254296956774454	0.11424155456545874	0.0668810234201806	0.2111144227659349
spatialDLPFC	SDLPFC_Br6471_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6471	primary_expansion	forward	SDLPFC_Br6471_ANT_MID	balanced_ot	0.25		R	I_SPATIAL	1500	0.387171624520722	0.4066666666666667	0.1835656937129715	0.40197968932728256	-0.08461546049718544	1.9579593118861907	0.14826125721471972	1500	0.4006320962809317	0.4066666666666667	0.18244616249883358	0.3995280939308408	-0.10340530411084936	2.0173705688993535	0.1590939737188709	1500	0.9471091866830585	0.9650673079533898	0.9465914820887186	0.9838086356288497	1500	1.9889435905160227	2.4487218314759884	1.8922578218792157	3.1843957138092662	1500	0.4959919202959283	0.6262389798065997	0.4834659873959113	0.7562096217117306
spatialDLPFC	SDLPFC_Br6471_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6471	primary_expansion	forward	SDLPFC_Br6471_ANT_MID	balanced_ot	0.25		N	I_EXPR	1500	0.7532054263135228	0.5666666666666667	0.07166790019698195	0.36472698434286527	0.02828647514307676	0.6272657972926231	0.7112845508613215	1500	0.7600743786997239	0.5733333333333334	0.07060088782383514	0.3592968237822137	0.02718499963526033	0.6338954764296778	0.7198428349037964	1500	0.9866895596602903	0.9895726993473948	0.9862343201483827	0.9936837905319166	1500	0.7169474307554863	0.7822304037599702	0.7161878968329377	0.8633502643060563	1500	0.1988032428756187	0.22300906186243757	0.19924928146426207	0.32778281890326866
spatialDLPFC	SDLPFC_Br6471_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6471	primary_expansion	forward	SDLPFC_Br6471_ANT_MID	balanced_ot	0.25		N	I_SPATIAL	1500	0.3535115420051298	0.5933333333333334	0.17674221848386182	0.40020556051199563	0.11877535428778181	1.2039337349430332	0.12590436916110515	1500	0.361324793477686	0.5933333333333334	0.17571315474138707	0.39787540399708643	0.1115063344018484	1.2261117400165982	0.13179867533434209	1500	0.9506862702719361	0.9673303674001893	0.9483069458764727	0.980536003112061	1500	1.961121606983546	2.5189489780603895	1.913751632012281	3.945340400364751	1500	0.47413667552682187	0.6078885565550692	0.4667348150535416	0.7712328815388778
spatialDLPFC	SDLPFC_Br6471_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6471	primary_expansion	forward	SDLPFC_Br6471_ANT_MID	uot	0.25	2.0	R	I_EXPR	1500	0.9946144758286559	0.9733333333333334	0.009578349790118517	0.10655326999767026	-0.005954531957772547	1.19340133235293	0.9936342369947841	1500	0.9947263372117056	0.9733333333333334	0.0094888525860033	0.10555766846263723	-0.005892970130599571	1.1913073015552211	0.9937649872413384	1500	0.9987161122396169	0.9996969096896298	0.9985599197685889	0.9999944603218974	1500	1.123402618387995	1.2121546951363698	1.1315019306527334	1.3342758407465003	1500	0.07600807183780864	0.15796570768198429	0.0900265332567199	0.24855180689854459
spatialDLPFC	SDLPFC_Br6471_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6471	primary_expansion	forward	SDLPFC_Br6471_ANT_MID	uot	0.25	2.0	R	I_SPATIAL	1500	0.5144775619900276	0.48	0.19948104920958812	0.42536229642072887	-0.27823278416194175	2.755260620058613	0.26300805916046044	1500	0.5272803872357277	0.4866666666666667	0.19832220645399526	0.4228912445706276	-0.2927185265481371	2.7962426658645807	0.27504572216795153	1500	0.95112516403334	0.9671585439961434	0.9501525640549641	0.9863912097773281	1500	2.080381896084102	2.606612555399618	1.9888709632170236	3.321831184109236	1500	0.5048818679834475	0.6498391192764933	0.49464998264398224	0.816260515007377
spatialDLPFC	SDLPFC_Br6471_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6471	primary_expansion	forward	SDLPFC_Br6471_ANT_MID	uot	0.25	2.0	N	I_EXPR	1500	0.7534614122050721	0.72	0.06036517947091031	0.27205603852053073	0.0033074126914367577	0.7744108746005708	0.6947512473638788	1500	0.7602218383208171	0.7266666666666667	0.05943708972414416	0.26787328909263586	0.0019375775709007835	0.7818349528979351	0.7023560211833071	1500	0.9905558834398784	0.9939832495294179	0.9903156817773758	0.9974694251407068	1500	0.7703598520207977	0.869113955992672	0.7789047352030815	0.9873439869471652	1500	0.21856735336513106	0.264803969618866	0.22403666664987826	0.3614870556071411
spatialDLPFC	SDLPFC_Br6471_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6471	primary_expansion	forward	SDLPFC_Br6471_ANT_MID	uot	0.25	2.0	N	I_SPATIAL	1500	0.5347459905537736	0.52	0.15882190041708197	0.36272462857132204	-0.06840945747286886	1.7936829885881524	0.31230678643033205	1500	0.5419418906408404	0.52	0.15792170094930016	0.36066871237378395	-0.07365491442023385	1.806263725079761	0.31938902312278383	1500	0.9587425732858519	0.9726528516867652	0.9570027057607476	0.9852610561035526	1500	1.816388968383095	2.373786689268765	1.7794074270744107	3.0498476833053534	1500	0.46507258076111957	0.5964203787764092	0.45835851258206456	0.7347090853979183
spatialDLPFC	SDLPFC_Br6471_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6471	primary_expansion	forward	SDLPFC_Br6471_ANT_MID	row_softmax	0.25		R	I_EXPR	1500	0.9885213815650585	0.8933333333333333	0.01703971737282078	0.13323299509615188	-0.019328569405634356	1.3276445598130877	0.9670416736834483	1500	0.9887387896616843	0.8933333333333333	0.0168911162353856	0.13207108764299402	-0.01911130217327773	1.3239154102111854	0.9675973568085839	1500	0.9952535677722704	0.9978668596865192	0.9950009939756325	0.9995132024360329	1500	1.1718655611499131	1.3043682892668726	1.1824092695911068	1.417312297604893	1500	0.1260308673469075	0.1705971486622737	0.12860239443642763	0.2847445311338036
spatialDLPFC	SDLPFC_Br6471_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6471	primary_expansion	forward	SDLPFC_Br6471_ANT_MID	row_softmax	0.25		R	I_SPATIAL	1500	0.9354957793314576	0.6866666666666666	0.16545261399539585	0.37134550126977156	-0.20385158102504125	2.3184897172429473	0.8443582470631257	1500	0.9365735255882337	0.6866666666666666	0.16434961445676538	0.3688699047428744	-0.20210379682387758	2.3031800201941612	0.8468148717357962	1500	0.9494247463213484	0.9757813907823704	0.9476859184424324	0.9869961452604467	1500	1.8628655145747361	2.177138093815876	1.8325529606015922	2.4268801294597875	1500	0.47793523665973814	0.6119588698572392	0.4726334194986558	0.7633296623889225
spatialDLPFC	SDLPFC_Br6471_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6471	primary_expansion	forward	SDLPFC_Br6471_ANT_MID	row_softmax	0.25		N	I_EXPR	1500	0.8998604603824268	0.7733333333333333	0.06681214344337379	0.2940730090280631	0.025903454116370222	0.6846493117377928	0.855121406685589	1500	0.9017645216731208	0.7733333333333333	0.06583816025262441	0.2897860313487858	0.02529866596390151	0.6889888265396449	0.858627902685803	1500	0.9797543247084223	0.9868587639824407	0.9784335008845861	0.9922386420668851	1500	0.7809501761680144	0.8515334957610465	0.7795277138685298	1.00416625654789	1500	0.2272140931798702	0.2739478435778592	0.23243773014257837	0.46846375038602417
spatialDLPFC	SDLPFC_Br6471_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6471	primary_expansion	forward	SDLPFC_Br6471_ANT_MID	row_softmax	0.25		N	I_SPATIAL	1500	0.8518052354689937	0.54	0.14897604323108107	0.33630121656133616	0.004843756798248185	1.4902326784506224	0.6531371986156983	1500	0.8540186551194024	0.5466666666666666	0.1479933251797757	0.33408281104442933	0.003820790576229878	1.4887359789422059	0.6574724279455815	1500	0.94810157951873	0.9751613737672367	0.9452568698127789	0.9888146178917553	1500	1.7724712416536976	2.165349226955716	1.75746953615767	2.494941548851874	1500	0.47375754285290594	0.6196666841462852	0.47142507279688484	0.7909419752990933
spatialDLPFC	SDLPFC_Br6471_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6471	primary_expansion	reverse	SDLPFC_Br6471_ANT_MID__reverse	balanced_ot	0.25		R	I_EXPR	1500	0.9957270772120344	0.9733333333333334	0.0029419551959682082	0.044050753364157196	-0.0022596471618940416	1.0736420402006661	0.9939875434854024	1500	0.995821925254189	0.9733333333333334	0.002909125222913453	0.04355918060058525	-0.0022325218525488352	1.0727344790655537	0.9941153242625403	1500	0.9990808360767796	0.9996790172268626	0.9987623040825947	0.9999551257268133	1500	1.0383663146220865	1.0969821921522356	1.0370934920285133	1.1541755728515026	1500	0.05800300024072083	0.1158880672373344	0.0668810234201806	0.20329153671830755
spatialDLPFC	SDLPFC_Br6471_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6471	primary_expansion	reverse	SDLPFC_Br6471_ANT_MID__reverse	balanced_ot	0.25		R	I_SPATIAL	1500	0.35780153857846164	0.4066666666666667	0.18363345527033761	0.40212807636642606	-0.07156609219500559	1.9107552353177233	0.12721014487872384	1500	0.3720739111439606	0.4066666666666667	0.1825167478999084	0.3996826647388236	-0.09272298859818011	1.9788921739186138	0.1380352494832493	1500	0.9473276491581621	0.9644552061514323	0.9462472563328019	0.9832328935772598	1500	1.9933901928694484	2.455812276661363	1.893111328569973	3.0972763262822545	1500	0.4966039557843841	0.6227469370417344	0.4834659873959111	0.7231170411700147
spatialDLPFC	SDLPFC_Br6471_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6471	primary_expansion	reverse	SDLPFC_Br6471_ANT_MID__reverse	balanced_ot	0.25		N	I_EXPR	1500	0.7564326135256062	0.43333333333333335	0.0716679001966378	0.364726984341114	0.04384009321130446	0.5692656806386046	0.6057153171445571	1500	0.7638951946200865	0.44	0.07060088782382988	0.3592968237821872	0.04228617864868961	0.5773575639382335	0.6165614746259476	1500	0.9867048543812176	0.9895265857653134	0.9861540717589942	0.9929350668324808	1500	0.7129655711788863	0.7861627548914792	0.7163117481978102	0.8700930034150341	1500	0.19977447047028152	0.22391525529668208	0.19924928146426188	0.2599453433954846
spatialDLPFC	SDLPFC_Br6471_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6471	primary_expansion	reverse	SDLPFC_Br6471_ANT_MID__reverse	balanced_ot	0.25		N	I_SPATIAL	1500	0.3190266769007453	0.44	0.1768595066158304	0.40047114144109436	0.11485839379339939	1.218540250585824	0.09747267391194281	1500	0.3283101121378276	0.44666666666666666	0.17583407876349108	0.39814921783998525	0.10485930569739826	1.250799563165843	0.10380936220394343	1500	0.9504057115684816	0.9654876537972048	0.9476567573477275	0.977104228244265	1500	1.9814187239384822	2.4934359114867446	1.9115844582341863	4.115291361626106	1500	0.4784029893839069	0.6094213841159113	0.46673481505354153	0.7230195322194475
spatialDLPFC	SDLPFC_Br6471_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6471	primary_expansion	reverse	SDLPFC_Br6471_ANT_MID__reverse	uot	0.25	2.0	R	I_EXPR	1500	0.9940971351542824	0.9666666666666667	0.009374967920207537	0.10563508813277937	-0.005446178879669622	1.1867262885689334	0.9928444122025051	1500	0.9942087227594324	0.9666666666666667	0.009287335155518179	0.10464766130635515	-0.005390573908700562	1.1847177496431975	0.9929935634618877	1500	0.9986838109953906	0.9996335809376333	0.9986098433522945	0.9999874641123979	1500	1.13207374901413	1.1964217168477431	1.1362169905188813	1.2609250618636731	1500	0.08078181650320851	0.13800057825603665	0.08888176281931787	0.22451363182697562
spatialDLPFC	SDLPFC_Br6471_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6471	primary_expansion	reverse	SDLPFC_Br6471_ANT_MID__reverse	uot	0.25	2.0	R	I_SPATIAL	1500	0.462530971791543	0.4266666666666667	0.19930132239517293	0.42527296711979556	-0.22352591718662426	2.552842297140241	0.21430120539130815	1500	0.47566617762941227	0.44	0.198141992653048	0.42279916718019395	-0.24025420949793616	2.6029792038597486	0.2261535678538238	1500	0.9515955924403661	0.9657598347348926	0.9498901113912581	0.9876720455751371	1500	2.091414896897601	2.5806790811088938	1.9898223276916467	3.1783098269808425	1500	0.5039530647302755	0.6461902824570107	0.49427879278560555	0.7535591000549757
spatialDLPFC	SDLPFC_Br6471_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6471	primary_expansion	reverse	SDLPFC_Br6471_ANT_MID__reverse	uot	0.25	2.0	N	I_EXPR	1500	0.821587120705387	0.44666666666666666	0.06068917390196565	0.2744982099896296	0.027911543693748625	0.685568316976403	0.6898090959933119	1500	0.8268461132649394	0.4533333333333333	0.05975752131189616	0.2702843288002204	0.026485166679476674	0.692921341616708	0.6978529267628616	1500	0.9906805731695071	0.9932433937029723	0.990334509788775	0.9964610911533521	1500	0.7734712549389267	0.8478342579335735	0.7784679846157209	0.9443392994268384	1500	0.2225308936549913	0.2539576692656949	0.22325012454474294	0.3113960186331409
spatialDLPFC	SDLPFC_Br6471_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6471	primary_expansion	reverse	SDLPFC_Br6471_ANT_MID__reverse	uot	0.25	2.0	N	I_SPATIAL	1500	0.48185242037885356	0.48	0.15928759248316704	0.3638863892770099	-0.05036729624224067	1.7322248860857397	0.24730266528814848	1500	0.48918182808081256	0.4866666666666667	0.15839090090025673	0.3618379317837823	-0.056859697508849914	1.7494188499352759	0.254767084935437	1500	0.9585680710905345	0.9702646107096149	0.9564529486034399	0.9833822765084066	1500	1.84558831838185	2.3413723532300086	1.7837388209236946	3.1877513796332155	1500	0.4681237996713253	0.5927372416676884	0.4582231984458203	0.7088150936534121
spatialDLPFC	SDLPFC_Br6471_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6471	primary_expansion	reverse	SDLPFC_Br6471_ANT_MID__reverse	row_softmax	0.25		R	I_EXPR	1500	0.982476141544952	0.86	0.027171734197562237	0.14885443108060262	-0.018589371863158816	1.2945351153411075	0.9558715389977067	1500	0.9827525647789177	0.86	0.026936682685974513	0.1475667525401889	-0.018350009313924328	1.291041304279127	0.9565329955421817	1500	0.9901556441503748	0.9951175689745577	0.9897837804294098	0.9982141219100615	1500	1.227623436515226	1.3228802749377777	1.224954773737679	1.4159477485767178	1500	0.18220310030934644	0.24437091395785443	0.18456916836332168	0.32362005958650003
spatialDLPFC	SDLPFC_Br6471_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6471	primary_expansion	reverse	SDLPFC_Br6471_ANT_MID__reverse	row_softmax	0.25		R	I_SPATIAL	1500	0.7932217463207762	0.7133333333333334	0.16682490740706515	0.3707929389653416	-0.019754967341630906	1.6590855229215578	0.6358783381808133	1500	0.7958813777250568	0.72	0.16572499099608623	0.3683482126652819	-0.020198504314279844	1.6542249592454834	0.6396907882761013	1500	0.9486262882253338	0.9747600891623537	0.946672274446131	0.9872369629082584	1500	1.8580094921437755	2.2899824294914013	1.8522500071940164	2.5394302529561994	1500	0.47971846327574313	0.6219203208301476	0.4776846150510831	0.7486477754519322
spatialDLPFC	SDLPFC_Br6471_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6471	primary_expansion	reverse	SDLPFC_Br6471_ANT_MID__reverse	row_softmax	0.25		N	I_EXPR	1500	0.9682946881309726	0.6933333333333334	0.056766900413587056	0.21281314446515273	0.016566354348827528	0.773321498578613	0.9161415289555163	1500	0.9689871933276415	0.7	0.05589548762880111	0.2095463095048799	0.01633034655351693	0.7761416321317524	0.9179091898630404	1500	0.9716546752757544	0.9824703021008926	0.970218239291561	0.9877400622325408	1500	0.8593016992074463	0.9465541569687351	0.8602273026906859	1.114274222802353	1500	0.2599931983137099	0.3725960494537181	0.2755138646179022	0.4654172119542612
spatialDLPFC	SDLPFC_Br6471_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6471	primary_expansion	reverse	SDLPFC_Br6471_ANT_MID__reverse	row_softmax	0.25		N	I_SPATIAL	1500	0.6702634658948738	0.6	0.1429072584344437	0.3063921623601163	0.15072283968126127	0.9758414616890098	0.5514280233105809	1500	0.6721667769630121	0.6	0.14202709199258773	0.30450509166607753	0.14984507575808972	0.975899604294975	0.554464862503373	1500	0.9389158493543537	0.9694027535985854	0.9356633354714089	0.9810052368090761	1500	1.701891707012691	2.3624878384589634	1.7602259863971992	2.8978740160749883	1500	0.487708465108864	0.6856502084043296	0.5016217245025455	0.8169491497190037
