dataset	pair_type	biological_pair_id	independent_unit_id	cohort_role	pair_id	direction	method	epsilon	tau	score	n_estimable	spearman	aurc	oracle_aurc	random_aurc	normalized_excess_aurc	retained_loss_at_80pct_coverage	retained_loss_at_90pct_coverage	auroc	auprc	prevalence	precision_at_prevalence	recall_at_prevalence
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_A1_CONTROLLED	HER2ST::A	manual_truth_controlled	HER2ST_A1_CONTROLLED	forward	row_softmax	0.25		conditional_entropy	341	-0.4539175510356601	0.27491946788060706	0.04329529310352105	0.19941348973607037	1.4836462358212656	0.2490842490842491	0.22149837133550487	0.1720534367593191	0.12235085028202865	0.19941348973607037	0.0	0.0
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_A1_CONTROLLED	HER2ST::A	manual_truth_controlled	HER2ST_A1_CONTROLLED	forward	row_softmax	0.25		low_max_probability	341	-0.4481764781989739	0.26694685311229316	0.04329529310352105	0.19941348973607037	1.4325784234823953	0.2490842490842491	0.22149837133550487	0.17620124973066148	0.12054732853476048	0.19941348973607037	0.0	0.0
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_A1_CONTROLLED	HER2ST::A	manual_truth_controlled	HER2ST_A1_CONTROLLED	forward	row_softmax	0.25		probability_margin_risk	341	0.21808620840658768	0.1684440267342551	0.04329529310352105	0.19941348973607037	0.8016281018496058	0.19047619047619047	0.18892508143322476	0.6575630252100841	0.3171978797019415	0.19941348973607037	0.23529411764705882	0.23529411764705882
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_A1_CONTROLLED	HER2ST::A	manual_truth_controlled	HER2ST_A1_CONTROLLED	forward	row_softmax	0.25		assigned_raw_cost	341	0.6114615368008292	0.06593757162533885	0.04329529310352105	0.19941348973607037	0.1450329238372529	0.04395604395604396	0.11074918566775244	0.941769015298427	0.8824319780351395	0.19941348973607037	0.8235294117647058	0.8235294117647058
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_A1_CONTROLLED	HER2ST::A	manual_truth_controlled	HER2ST_A1_CONTROLLED	forward	row_softmax	0.25		barycentric_displacement	341	0.5964005405279641	0.07364466324465598	0.04329529310352105	0.19941348973607037	0.1943999533415526	0.08058608058608059	0.11074918566775244	0.9308877397112691	0.8257222445072506	0.19941348973607037	0.6764705882352942	0.6764705882352942
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_A1_CONTROLLED	HER2ST::A	manual_truth_controlled	HER2ST_A1_CONTROLLED	forward	row_softmax	0.25		transported_mass_deficit	341	0.0	0.21056908264274735	0.04329529310352105	0.19941348973607037	1.071456070767545	0.22249355582688915	0.2142598624683315	0.5	0.19551258154990925	0.19941348973607037	0.10294117647058823	0.10294117647058823
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_A1_CONTROLLED	HER2ST::A	manual_truth_controlled	HER2ST_A1_CONTROLLED	forward	row_softmax	0.25		source_boundary_proximity	341	0.3441061530621215	0.14669890503859068	0.04329529310352105	0.19941348973607037	0.6623418292388271	0.16483516483516483	0.18892508143322476	0.7485994397759104	0.33573907748349546	0.19941348973607037	0.3382352941176471	0.3382352941176471
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_B1_CONTROLLED	HER2ST::B	manual_truth_controlled	HER2ST_B1_CONTROLLED	forward	balanced_ot	0.25		finite_response_h001	269	-0.34026141303452545	0.2681144364546026	0.04404573185770837	0.20074349442379186	1.4299419527601658	0.24537037037037038	0.2222222222222222	0.25478036175710594	0.1336689755405666	0.20074349442379183	0.018518518518518517	0.018518518518518517
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_B1_CONTROLLED	HER2ST::B	manual_truth_controlled	HER2ST_B1_CONTROLLED	forward	balanced_ot	0.25		local_reference	269	-0.34014189725896016	0.2681144364546026	0.04404573185770837	0.20074349442379186	1.4299419527601658	0.24537037037037038	0.2222222222222222	0.2548664944013781	0.13367980508355987	0.20074349442379183	0.018518518518518517	0.018518518518518517
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_B1_CONTROLLED	HER2ST::B	manual_truth_controlled	HER2ST_B1_CONTROLLED	forward	balanced_ot	0.25		endpoint_response	269	-0.3365564239919999	0.2672376412639623	0.04404573185770837	0.20074349442379186	1.4243464983243024	0.24537037037037038	0.2222222222222222	0.25745047372954344	0.1338869173470337	0.20074349442379183	0.018518518518518517	0.018518518518518517
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_B1_CONTROLLED	HER2ST::B	manual_truth_controlled	HER2ST_B1_CONTROLLED	forward	balanced_ot	0.25		conditional_entropy	269	-0.3422931812191363	0.2604886655540203	0.04404573185770837	0.20074349442379186	1.3812764786927467	0.25	0.2222222222222222	0.2533161068044789	0.13165149480406663	0.20074349442379183	0.0	0.0
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_B1_CONTROLLED	HER2ST::B	manual_truth_controlled	HER2ST_B1_CONTROLLED	forward	balanced_ot	0.25		low_max_probability	269	-0.11533272342055396	0.23282942929923373	0.04404573185770837	0.20074349442379186	1.2047631973169395	0.23148148148148148	0.2222222222222222	0.4168819982773471	0.16240586412218205	0.20074349442379183	0.07407407407407407	0.07407407407407407
