dataset	pair_id	pair_type	independent_unit_id	cohort_role	direction	pair_file_id	method	epsilon	tau	stage	arm	intervention	t	converged	iterations	seconds
Stereo-seq	ST_DEV_E14_5_E15_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	reverse	ST_DEV_E14_5_E15_5__reverse	row_softmax	0.25		local_neighborhood	N	I_EXPR	0.05	True	1	0.039631400009966455
Stereo-seq	ST_DEV_E14_5_E15_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	reverse	ST_DEV_E14_5_E15_5__reverse	row_softmax	0.25		local_neighborhood	N	I_SPATIAL	0.05	True	1	0.03805800000554882
Stereo-seq	ST_DEV_E15_5_E16_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	forward	ST_DEV_E15_5_E16_5	balanced_ot	0.25		base	BASE	NONE	0.0	True	200	8.418926999991527
Stereo-seq	ST_DEV_E15_5_E16_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	forward	ST_DEV_E15_5_E16_5	balanced_ot	0.25		local_neighborhood	R	I_EXPR	0.05	True	200	8.275632799995947
Stereo-seq	ST_DEV_E15_5_E16_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	forward	ST_DEV_E15_5_E16_5	balanced_ot	0.25		local_neighborhood	R	I_SPATIAL	0.05	True	200	8.366815999994287
Stereo-seq	ST_DEV_E15_5_E16_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	forward	ST_DEV_E15_5_E16_5	balanced_ot	0.25		local_neighborhood	N	I_EXPR	0.05	True	200	8.297202900008415
Stereo-seq	ST_DEV_E15_5_E16_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	forward	ST_DEV_E15_5_E16_5	balanced_ot	0.25		local_neighborhood	N	I_SPATIAL	0.05	True	200	8.255036700007622
Stereo-seq	ST_DEV_E15_5_E16_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	forward	ST_DEV_E15_5_E16_5	uot	0.25	2.0	base	BASE	NONE	0.0	True	85	3.558269699991797
Stereo-seq	ST_DEV_E15_5_E16_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	forward	ST_DEV_E15_5_E16_5	uot	0.25	2.0	local_neighborhood	R	I_EXPR	0.05	True	85	3.538644200001727
Stereo-seq	ST_DEV_E15_5_E16_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	forward	ST_DEV_E15_5_E16_5	uot	0.25	2.0	local_neighborhood	R	I_SPATIAL	0.05	True	85	3.4598404999997
Stereo-seq	ST_DEV_E15_5_E16_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	forward	ST_DEV_E15_5_E16_5	uot	0.25	2.0	local_neighborhood	N	I_EXPR	0.05	True	85	3.486441899993224
Stereo-seq	ST_DEV_E15_5_E16_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	forward	ST_DEV_E15_5_E16_5	uot	0.25	2.0	local_neighborhood	N	I_SPATIAL	0.05	True	85	3.602136400004383
Stereo-seq	ST_DEV_E15_5_E16_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	forward	ST_DEV_E15_5_E16_5	row_softmax	0.25		base	BASE	NONE	0.0	True	1	0.03847769999993034
Stereo-seq	ST_DEV_E15_5_E16_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	forward	ST_DEV_E15_5_E16_5	row_softmax	0.25		local_neighborhood	R	I_EXPR	0.05	True	1	0.03771760000381619
Stereo-seq	ST_DEV_E15_5_E16_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	forward	ST_DEV_E15_5_E16_5	row_softmax	0.25		local_neighborhood	R	I_SPATIAL	0.05	True	1	0.03658890000951942
Stereo-seq	ST_DEV_E15_5_E16_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	forward	ST_DEV_E15_5_E16_5	row_softmax	0.25		local_neighborhood	N	I_EXPR	0.05	True	1	0.03718949999893084
Stereo-seq	ST_DEV_E15_5_E16_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	forward	ST_DEV_E15_5_E16_5	row_softmax	0.25		local_neighborhood	N	I_SPATIAL	0.05	True	1	0.039874299996881746
Stereo-seq	ST_DEV_E15_5_E16_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	reverse	ST_DEV_E15_5_E16_5__reverse	balanced_ot	0.25		base	BASE	NONE	0.0	True	200	8.307168500003172
Stereo-seq	ST_DEV_E15_5_E16_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	reverse	ST_DEV_E15_5_E16_5__reverse	balanced_ot	0.25		local_neighborhood	R	I_EXPR	0.05	True	200	8.266358300010324
Stereo-seq	ST_DEV_E15_5_E16_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	reverse	ST_DEV_E15_5_E16_5__reverse	balanced_ot	0.25		local_neighborhood	R	I_SPATIAL	0.05	True	200	8.215370200006873
Stereo-seq	ST_DEV_E15_5_E16_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	reverse	ST_DEV_E15_5_E16_5__reverse	balanced_ot	0.25		local_neighborhood	N	I_EXPR	0.05	True	200	8.142598999998881
Stereo-seq	ST_DEV_E15_5_E16_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	reverse	ST_DEV_E15_5_E16_5__reverse	balanced_ot	0.25		local_neighborhood	N	I_SPATIAL	0.05	True	200	8.285715900012292
Stereo-seq	ST_DEV_E15_5_E16_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	reverse	ST_DEV_E15_5_E16_5__reverse	uot	0.25	2.0	base	BASE	NONE	0.0	True	85	3.486398900000495
Stereo-seq	ST_DEV_E15_5_E16_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	reverse	ST_DEV_E15_5_E16_5__reverse	uot	0.25	2.0	local_neighborhood	R	I_EXPR	0.05	True	85	3.507693699997617
Stereo-seq	ST_DEV_E15_5_E16_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	reverse	ST_DEV_E15_5_E16_5__reverse	uot	0.25	2.0	local_neighborhood	R	I_SPATIAL	0.05	True	85	3.4521411000023363
Stereo-seq	ST_DEV_E15_5_E16_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	reverse	ST_DEV_E15_5_E16_5__reverse	uot	0.25	2.0	local_neighborhood	N	I_EXPR	0.05	True	85	3.530811000004178
Stereo-seq	ST_DEV_E15_5_E16_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	reverse	ST_DEV_E15_5_E16_5__reverse	uot	0.25	2.0	local_neighborhood	N	I_SPATIAL	0.05	True	85	3.5163555999897653
Stereo-seq	ST_DEV_E15_5_E16_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	reverse	ST_DEV_E15_5_E16_5__reverse	row_softmax	0.25		base	BASE	NONE	0.0	True	1	0.036760799994226545
Stereo-seq	ST_DEV_E15_5_E16_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	reverse	ST_DEV_E15_5_E16_5__reverse	row_softmax	0.25		local_neighborhood	R	I_EXPR	0.05	True	1	0.03893529999186285
Stereo-seq	ST_DEV_E15_5_E16_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	reverse	ST_DEV_E15_5_E16_5__reverse	row_softmax	0.25		local_neighborhood	R	I_SPATIAL	0.05	True	1	0.03946889999497216
Stereo-seq	ST_DEV_E15_5_E16_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	reverse	ST_DEV_E15_5_E16_5__reverse	row_softmax	0.25		local_neighborhood	N	I_EXPR	0.05	True	1	0.045501400003558956
Stereo-seq	ST_DEV_E15_5_E16_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	reverse	ST_DEV_E15_5_E16_5__reverse	row_softmax	0.25		local_neighborhood	N	I_SPATIAL	0.05	True	1	0.036620300001231954
Stereo-seq	ST_E15_5_S1_S2	same_age_sections	ST_E15_5_S1_S2	legacy_replication	forward	ST_E15_5_S1_S2	balanced_ot	0.25		base	BASE	NONE	0.0	True	200	8.247077299994999
Stereo-seq	ST_E15_5_S1_S2	same_age_sections	ST_E15_5_S1_S2	legacy_replication	forward	ST_E15_5_S1_S2	balanced_ot	0.25		local_neighborhood	R	I_EXPR	0.05	True	200	8.298302000010153
Stereo-seq	ST_E15_5_S1_S2	same_age_sections	ST_E15_5_S1_S2	legacy_replication	forward	ST_E15_5_S1_S2	balanced_ot	0.25		local_neighborhood	R	I_SPATIAL	0.05	True	200	8.300068800002919
Stereo-seq	ST_E15_5_S1_S2	same_age_sections	ST_E15_5_S1_S2	legacy_replication	forward	ST_E15_5_S1_S2	balanced_ot	0.25		local_neighborhood	N	I_EXPR	0.05	True	200	8.298205300001428
Stereo-seq	ST_E15_5_S1_S2	same_age_sections	ST_E15_5_S1_S2	legacy_replication	forward	ST_E15_5_S1_S2	balanced_ot	0.25		local_neighborhood	N	I_SPATIAL	0.05	True	200	8.259434199993848
Stereo-seq	ST_E15_5_S1_S2	same_age_sections	ST_E15_5_S1_S2	legacy_replication	forward	ST_E15_5_S1_S2	uot	0.25	2.0	base	BASE	NONE	0.0	True	85	3.4905585999949835
Stereo-seq	ST_E15_5_S1_S2	same_age_sections	ST_E15_5_S1_S2	legacy_replication	forward	ST_E15_5_S1_S2	uot	0.25	2.0	local_neighborhood	R	I_EXPR	0.05	True	85	3.4674630999943474
Stereo-seq	ST_E15_5_S1_S2	same_age_sections	ST_E15_5_S1_S2	legacy_replication	forward	ST_E15_5_S1_S2	uot	0.25	2.0	local_neighborhood	R	I_SPATIAL	0.05	True	85	3.5105859999894165
Stereo-seq	ST_E15_5_S1_S2	same_age_sections	ST_E15_5_S1_S2	legacy_replication	forward	ST_E15_5_S1_S2	uot	0.25	2.0	local_neighborhood	N	I_EXPR	0.05	True	85	3.5394009000010556
Stereo-seq	ST_E15_5_S1_S2	same_age_sections	ST_E15_5_S1_S2	legacy_replication	forward	ST_E15_5_S1_S2	uot	0.25	2.0	local_neighborhood	N	I_SPATIAL	0.05	True	85	3.4988022000034107
Stereo-seq	ST_E15_5_S1_S2	same_age_sections	ST_E15_5_S1_S2	legacy_replication	forward	ST_E15_5_S1_S2	row_softmax	0.25		base	BASE	NONE	0.0	True	1	0.03869750000012573
Stereo-seq	ST_E15_5_S1_S2	same_age_sections	ST_E15_5_S1_S2	legacy_replication	forward	ST_E15_5_S1_S2	row_softmax	0.25		local_neighborhood	R	I_EXPR	0.05	True	1	0.03790919999300968
Stereo-seq	ST_E15_5_S1_S2	same_age_sections	ST_E15_5_S1_S2	legacy_replication	forward	ST_E15_5_S1_S2	row_softmax	0.25		local_neighborhood	R	I_SPATIAL	0.05	True	1	0.0376247000094736
Stereo-seq	ST_E15_5_S1_S2	same_age_sections	ST_E15_5_S1_S2	legacy_replication	forward	ST_E15_5_S1_S2	row_softmax	0.25		local_neighborhood	N	I_EXPR	0.05	True	1	0.03674919999320991
Stereo-seq	ST_E15_5_S1_S2	same_age_sections	ST_E15_5_S1_S2	legacy_replication	forward	ST_E15_5_S1_S2	row_softmax	0.25		local_neighborhood	N	I_SPATIAL	0.05	True	1	0.0370662000059383
Stereo-seq	ST_E15_5_S1_S2	same_age_sections	ST_E15_5_S1_S2	legacy_replication	reverse	ST_E15_5_S1_S2__reverse	balanced_ot	0.25		base	BASE	NONE	0.0	True	200	8.371332499998971
Stereo-seq	ST_E15_5_S1_S2	same_age_sections	ST_E15_5_S1_S2	legacy_replication	reverse	ST_E15_5_S1_S2__reverse	balanced_ot	0.25		local_neighborhood	R	I_EXPR	0.05	True	200	8.245739099991624
Stereo-seq	ST_E15_5_S1_S2	same_age_sections	ST_E15_5_S1_S2	legacy_replication	reverse	ST_E15_5_S1_S2__reverse	balanced_ot	0.25		local_neighborhood	R	I_SPATIAL	0.05	True	200	8.315981299994746
Stereo-seq	ST_E15_5_S1_S2	same_age_sections	ST_E15_5_S1_S2	legacy_replication	reverse	ST_E15_5_S1_S2__reverse	balanced_ot	0.25		local_neighborhood	N	I_EXPR	0.05	True	200	8.220753400004469
Stereo-seq	ST_E15_5_S1_S2	same_age_sections	ST_E15_5_S1_S2	legacy_replication	reverse	ST_E15_5_S1_S2__reverse	balanced_ot	0.25		local_neighborhood	N	I_SPATIAL	0.05	True	200	8.213572399996337
Stereo-seq	ST_E15_5_S1_S2	same_age_sections	ST_E15_5_S1_S2	legacy_replication	reverse	ST_E15_5_S1_S2__reverse	uot	0.25	2.0	base	BASE	NONE	0.0	True	85	3.5384061000077054
Stereo-seq	ST_E15_5_S1_S2	same_age_sections	ST_E15_5_S1_S2	legacy_replication	reverse	ST_E15_5_S1_S2__reverse	uot	0.25	2.0	local_neighborhood	R	I_EXPR	0.05	True	85	3.491560800001025
Stereo-seq	ST_E15_5_S1_S2	same_age_sections	ST_E15_5_S1_S2	legacy_replication	reverse	ST_E15_5_S1_S2__reverse	uot	0.25	2.0	local_neighborhood	R	I_SPATIAL	0.05	True	85	3.5314377000031527
Stereo-seq	ST_E15_5_S1_S2	same_age_sections	ST_E15_5_S1_S2	legacy_replication	reverse	ST_E15_5_S1_S2__reverse	uot	0.25	2.0	local_neighborhood	N	I_EXPR	0.05	True	85	3.5250181000010343
Stereo-seq	ST_E15_5_S1_S2	same_age_sections	ST_E15_5_S1_S2	legacy_replication	reverse	ST_E15_5_S1_S2__reverse	uot	0.25	2.0	local_neighborhood	N	I_SPATIAL	0.05	True	85	3.5377250999881653
Stereo-seq	ST_E15_5_S1_S2	same_age_sections	ST_E15_5_S1_S2	legacy_replication	reverse	ST_E15_5_S1_S2__reverse	row_softmax	0.25		base	BASE	NONE	0.0	True	1	0.03685350000159815
Stereo-seq	ST_E15_5_S1_S2	same_age_sections	ST_E15_5_S1_S2	legacy_replication	reverse	ST_E15_5_S1_S2__reverse	row_softmax	0.25		local_neighborhood	R	I_EXPR	0.05	True	1	0.03754000000481028
Stereo-seq	ST_E15_5_S1_S2	same_age_sections	ST_E15_5_S1_S2	legacy_replication	reverse	ST_E15_5_S1_S2__reverse	row_softmax	0.25		local_neighborhood	R	I_SPATIAL	0.05	True	1	0.037751200012280606
Stereo-seq	ST_E15_5_S1_S2	same_age_sections	ST_E15_5_S1_S2	legacy_replication	reverse	ST_E15_5_S1_S2__reverse	row_softmax	0.25		local_neighborhood	N	I_EXPR	0.05	True	1	0.04292120000172872
Stereo-seq	ST_E15_5_S1_S2	same_age_sections	ST_E15_5_S1_S2	legacy_replication	reverse	ST_E15_5_S1_S2__reverse	row_softmax	0.25		local_neighborhood	N	I_SPATIAL	0.05	True	1	0.03717229999892879
STARmap_PLUS	STAR_8M_D1_D2	same_age_replicates	STAR_8M_D1_D2	legacy_replication	forward	STAR_8M_D1_D2	balanced_ot	0.25		base	BASE	NONE	0.0	True	200	8.258580599998822
STARmap_PLUS	STAR_8M_D1_D2	same_age_replicates	STAR_8M_D1_D2	legacy_replication	forward	STAR_8M_D1_D2	balanced_ot	0.25		local_neighborhood	R	I_EXPR	0.05	True	200	8.262301900002058
STARmap_PLUS	STAR_8M_D1_D2	same_age_replicates	STAR_8M_D1_D2	legacy_replication	forward	STAR_8M_D1_D2	balanced_ot	0.25		local_neighborhood	R	I_SPATIAL	0.05	True	200	8.225673900000402
STARmap_PLUS	STAR_8M_D1_D2	same_age_replicates	STAR_8M_D1_D2	legacy_replication	forward	STAR_8M_D1_D2	balanced_ot	0.25		local_neighborhood	N	I_EXPR	0.05	True	200	8.236971999998786
STARmap_PLUS	STAR_8M_D1_D2	same_age_replicates	STAR_8M_D1_D2	legacy_replication	forward	STAR_8M_D1_D2	balanced_ot	0.25		local_neighborhood	N	I_SPATIAL	0.05	True	200	8.28434380001272
STARmap_PLUS	STAR_8M_D1_D2	same_age_replicates	STAR_8M_D1_D2	legacy_replication	forward	STAR_8M_D1_D2	uot	0.25	2.0	base	BASE	NONE	0.0	True	85	3.5116201999917394
STARmap_PLUS	STAR_8M_D1_D2	same_age_replicates	STAR_8M_D1_D2	legacy_replication	forward	STAR_8M_D1_D2	uot	0.25	2.0	local_neighborhood	R	I_EXPR	0.05	True	85	3.5109752000134904
STARmap_PLUS	STAR_8M_D1_D2	same_age_replicates	STAR_8M_D1_D2	legacy_replication	forward	STAR_8M_D1_D2	uot	0.25	2.0	local_neighborhood	R	I_SPATIAL	0.05	True	85	3.553397600000608
STARmap_PLUS	STAR_8M_D1_D2	same_age_replicates	STAR_8M_D1_D2	legacy_replication	forward	STAR_8M_D1_D2	uot	0.25	2.0	local_neighborhood	N	I_EXPR	0.05	True	85	3.4770864000020083
STARmap_PLUS	STAR_8M_D1_D2	same_age_replicates	STAR_8M_D1_D2	legacy_replication	forward	STAR_8M_D1_D2	uot	0.25	2.0	local_neighborhood	N	I_SPATIAL	0.05	True	85	3.4948825999890687
STARmap_PLUS	STAR_8M_D1_D2	same_age_replicates	STAR_8M_D1_D2	legacy_replication	forward	STAR_8M_D1_D2	row_softmax	0.25		base	BASE	NONE	0.0	True	1	0.03799530000833329
STARmap_PLUS	STAR_8M_D1_D2	same_age_replicates	STAR_8M_D1_D2	legacy_replication	forward	STAR_8M_D1_D2	row_softmax	0.25		local_neighborhood	R	I_EXPR	0.05	True	1	0.0433128000004217
STARmap_PLUS	STAR_8M_D1_D2	same_age_replicates	STAR_8M_D1_D2	legacy_replication	forward	STAR_8M_D1_D2	row_softmax	0.25		local_neighborhood	R	I_SPATIAL	0.05	True	1	0.03715889999875799
STARmap_PLUS	STAR_8M_D1_D2	same_age_replicates	STAR_8M_D1_D2	legacy_replication	forward	STAR_8M_D1_D2	row_softmax	0.25		local_neighborhood	N	I_EXPR	0.05	True	1	0.036851800003205426
STARmap_PLUS	STAR_8M_D1_D2	same_age_replicates	STAR_8M_D1_D2	legacy_replication	forward	STAR_8M_D1_D2	row_softmax	0.25		local_neighborhood	N	I_SPATIAL	0.05	True	1	0.03625069999543484
STARmap_PLUS	STAR_8M_D1_D2	same_age_replicates	STAR_8M_D1_D2	legacy_replication	reverse	STAR_8M_D1_D2__reverse	balanced_ot	0.25		base	BASE	NONE	0.0	True	200	8.243873600004008
STARmap_PLUS	STAR_8M_D1_D2	same_age_replicates	STAR_8M_D1_D2	legacy_replication	reverse	STAR_8M_D1_D2__reverse	balanced_ot	0.25		local_neighborhood	R	I_EXPR	0.05	True	200	8.190114700002596
STARmap_PLUS	STAR_8M_D1_D2	same_age_replicates	STAR_8M_D1_D2	legacy_replication	reverse	STAR_8M_D1_D2__reverse	balanced_ot	0.25		local_neighborhood	R	I_SPATIAL	0.05	True	200	8.322918599995319
STARmap_PLUS	STAR_8M_D1_D2	same_age_replicates	STAR_8M_D1_D2	legacy_replication	reverse	STAR_8M_D1_D2__reverse	balanced_ot	0.25		local_neighborhood	N	I_EXPR	0.05	True	200	8.293764699992607
STARmap_PLUS	STAR_8M_D1_D2	same_age_replicates	STAR_8M_D1_D2	legacy_replication	reverse	STAR_8M_D1_D2__reverse	balanced_ot	0.25		local_neighborhood	N	I_SPATIAL	0.05	True	200	8.233898299993598
STARmap_PLUS	STAR_8M_D1_D2	same_age_replicates	STAR_8M_D1_D2	legacy_replication	reverse	STAR_8M_D1_D2__reverse	uot	0.25	2.0	base	BASE	NONE	0.0	True	85	3.5039192999975057
STARmap_PLUS	STAR_8M_D1_D2	same_age_replicates	STAR_8M_D1_D2	legacy_replication	reverse	STAR_8M_D1_D2__reverse	uot	0.25	2.0	local_neighborhood	R	I_EXPR	0.05	True	85	3.47635199999786
STARmap_PLUS	STAR_8M_D1_D2	same_age_replicates	STAR_8M_D1_D2	legacy_replication	reverse	STAR_8M_D1_D2__reverse	uot	0.25	2.0	local_neighborhood	R	I_SPATIAL	0.05	True	85	3.5183413999911863
STARmap_PLUS	STAR_8M_D1_D2	same_age_replicates	STAR_8M_D1_D2	legacy_replication	reverse	STAR_8M_D1_D2__reverse	uot	0.25	2.0	local_neighborhood	N	I_EXPR	0.05	True	85	3.504981999998563
STARmap_PLUS	STAR_8M_D1_D2	same_age_replicates	STAR_8M_D1_D2	legacy_replication	reverse	STAR_8M_D1_D2__reverse	uot	0.25	2.0	local_neighborhood	N	I_SPATIAL	0.05	True	85	3.546770800006925
STARmap_PLUS	STAR_8M_D1_D2	same_age_replicates	STAR_8M_D1_D2	legacy_replication	reverse	STAR_8M_D1_D2__reverse	row_softmax	0.25		base	BASE	NONE	0.0	True	1	0.03650309999648016
STARmap_PLUS	STAR_8M_D1_D2	same_age_replicates	STAR_8M_D1_D2	legacy_replication	reverse	STAR_8M_D1_D2__reverse	row_softmax	0.25		local_neighborhood	R	I_EXPR	0.05	True	1	0.03671080000640359
STARmap_PLUS	STAR_8M_D1_D2	same_age_replicates	STAR_8M_D1_D2	legacy_replication	reverse	STAR_8M_D1_D2__reverse	row_softmax	0.25		local_neighborhood	R	I_SPATIAL	0.05	True	1	0.04349989999900572
STARmap_PLUS	STAR_8M_D1_D2	same_age_replicates	STAR_8M_D1_D2	legacy_replication	reverse	STAR_8M_D1_D2__reverse	row_softmax	0.25		local_neighborhood	N	I_EXPR	0.05	True	1	0.037890699997660704
STARmap_PLUS	STAR_8M_D1_D2	same_age_replicates	STAR_8M_D1_D2	legacy_replication	reverse	STAR_8M_D1_D2__reverse	row_softmax	0.25		local_neighborhood	N	I_SPATIAL	0.05	True	1	0.0361131999961799
