dataset	pair_type	biological_pair_id	independent_unit_id	cohort_role	method	epsilon	tau	arm	intervention	h001_spearman	h001_top_overlap	h001_rmae	vector_relative_l1_median	direction_cosine_median	neighborhood_error_median	neighborhood_error_q90
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br2743_ANT_MID	spatialDLPFC::Br2743	primary_expansion	row_softmax	0.25		N	I_SPATIAL	0.9999857084380928	0.9966666666666666	0.0024496563694897827	0.00655203292865557	0.9999838889676661	0.006757755159715586	0.010059604930162724
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br2743_ANT_MID	spatialDLPFC::Br2743	primary_expansion	row_softmax	0.25		R	I_EXPR	0.9999974986655551	1.0	0.0019138840262531574	0.0027186802793344542	0.999996736429362	0.004255739462038097	0.007056181894930152
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br2743_ANT_MID	spatialDLPFC::Br2743	primary_expansion	row_softmax	0.25		R	I_SPATIAL	0.9999887679950081	0.9966666666666666	0.003729361644790906	0.005766674499284885	0.9999926249101874	0.010066983825807509	0.011978409964108467
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br2743_ANT_MID	spatialDLPFC::Br2743	primary_expansion	uot	0.25	2.0	N	I_EXPR	0.999961720871876	0.9933333333333333	0.0032946558278629484	0.00512933211305076	0.9999927355025782	0.008657317589568447	0.011693184726996611
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br2743_ANT_MID	spatialDLPFC::Br2743	primary_expansion	uot	0.25	2.0	N	I_SPATIAL	0.9999624693166531	1.0	0.0033279210779693256	0.0051824806349239725	0.9999926325701753	0.008986077246682829	0.012153353119874262
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br2743_ANT_MID	spatialDLPFC::Br2743	primary_expansion	uot	0.25	2.0	R	I_EXPR	0.9999990577773592	1.0	0.001005114553847471	0.0011910406080143454	0.9999996384174179	0.0022896898216198613	0.0034039092613368698
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br2743_ANT_MID	spatialDLPFC::Br2743	primary_expansion	uot	0.25	2.0	R	I_SPATIAL	0.9998945919531521	0.99	0.004476937509109814	0.006360952150958592	0.9999915032741776	0.012014195722355573	0.01547166551708421
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br3942_ANT_MID	spatialDLPFC::Br3942	primary_expansion	balanced_ot	0.25		N	I_EXPR	0.9998751875000834	0.99	0.004094709589055581	0.006135639132546535	0.9999913529821192	0.010878984587970215	0.014509125020216295
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br3942_ANT_MID	spatialDLPFC::Br3942	primary_expansion	balanced_ot	0.25		N	I_SPATIAL	0.9998704443868642	0.99	0.0041379124009095075	0.006206456820142814	0.9999912252993821	0.011267362129014675	0.015087524490032917
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br3942_ANT_MID	spatialDLPFC::Br3942	primary_expansion	balanced_ot	0.25		R	I_EXPR	0.9999988942217308	1.0	0.00015213574406572773	0.0006544868417270964	0.9999996887714497	0.0002672202046850498	0.0007897911288791749
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br3942_ANT_MID	spatialDLPFC::Br3942	primary_expansion	balanced_ot	0.25		R	I_SPATIAL	0.9998432070414255	0.9966666666666666	0.0042462392898544405	0.006223958195319262	0.9999923720340811	0.011630409077579368	0.015114295182389367
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br3942_ANT_MID	spatialDLPFC::Br3942	primary_expansion	row_softmax	0.25		N	I_EXPR	0.9999736373216166	1.0	0.003025466109197056	0.006471338235156094	0.9999841781004024	0.007947869625905601	0.011382566360378736
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br3942_ANT_MID	spatialDLPFC::Br3942	primary_expansion	row_softmax	0.25		N	I_SPATIAL	0.9999740337662373	0.9966666666666666	0.003057913443363897	0.006527082449959357	0.9999840223544133	0.008246284769556196	0.011903664423755962
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br3942_ANT_MID	spatialDLPFC::Br3942	primary_expansion	row_softmax	0.25		R	I_EXPR	0.9999970897764844	0.9966666666666666	0.0012820585160702811	0.0024360565876135614	0.999997301457133	0.0030755954656728405	0.004471545884888229
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br3942_ANT_MID	spatialDLPFC::Br3942	primary_expansion	row_softmax	0.25		R	I_SPATIAL	0.9999650630955836	0.9966666666666666	0.003963307829402613	0.005850177927193572	0.9999925107226459	0.010484723801103733	0.01366266997039949
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br3942_ANT_MID	spatialDLPFC::Br3942	primary_expansion	uot	0.25	2.0	N	I_EXPR	0.9998983910659517	0.9966666666666666	0.0033536717848337925	0.0051286054301141505	0.9999933608362821	0.00886796985924804	0.012536830198105081
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br3942_ANT_MID	spatialDLPFC::Br3942	primary_expansion	uot	0.25	2.0	N	I_SPATIAL	0.9998879626168724	0.9933333333333333	0.0033903332876684734	0.005185493479954031	0.9999932622846721	0.00920157588778812	0.013081540398377188
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br3942_ANT_MID	spatialDLPFC::Br3942	primary_expansion	uot	0.25	2.0	R	I_EXPR	0.9999992711107872	1.0	0.0009010659541219106	0.0010130152056382921	0.9999996743872757	0.001904946263087179	0.003023554540004648
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br3942_ANT_MID	spatialDLPFC::Br3942	primary_expansion	uot	0.25	2.0	R	I_SPATIAL	0.9998682257192115	0.9833333333333334	0.0044655767011175344	0.006446277331420508	0.999991783601316	0.012151204419553755	0.01555179845134489
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br6423_ANT_MID	spatialDLPFC::Br6423	primary_expansion	balanced_ot	0.25		N	I_EXPR	0.9998929101746269	1.0	0.0040506118744475	0.006143532695279367	0.999990581207872	0.010683965254994102	0.01437817435264771
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br6423_ANT_MID	spatialDLPFC::Br6423	primary_expansion	balanced_ot	0.25		N	I_SPATIAL	0.9998947039532018	0.9966666666666666	0.004090025642668501	0.006214596177370236	0.9999904470308343	0.010919590310626134	0.014806925776658205
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br6423_ANT_MID	spatialDLPFC::Br6423	primary_expansion	balanced_ot	0.25		R	I_EXPR	0.9999992711107872	1.0	0.00017830280737468656	0.0007679715539043297	0.9999995379128238	0.0002594935257959949	0.0008288577179730769
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br6423_ANT_MID	spatialDLPFC::Br6423	primary_expansion	balanced_ot	0.25		R	I_SPATIAL	0.9998733794992799	0.9966666666666666	0.00425625891510934	0.006131505256267928	0.9999920286372799	0.011465952141672293	0.01508524271816419
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br6423_ANT_MID	spatialDLPFC::Br6423	primary_expansion	row_softmax	0.25		N	I_EXPR	0.9999722595432265	0.9966666666666666	0.0025709212725767054	0.006892363053648174	0.9999825645122715	0.006807523233263426	0.010887687073051015
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br6423_ANT_MID	spatialDLPFC::Br6423	primary_expansion	row_softmax	0.25		N	I_SPATIAL	0.9999707253203225	0.9966666666666666	0.0025914093611195572	0.006938899014156529	0.9999824821042844	0.006948470653605334	0.011334095923793187
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br6423_ANT_MID	spatialDLPFC::Br6423	primary_expansion	row_softmax	0.25		R	I_EXPR	0.9999978417768186	1.0	0.0023768530633734054	0.003367191445885237	0.9999957087892916	0.0057488943386847235	0.008643737569637946
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br6423_ANT_MID	spatialDLPFC::Br6423	primary_expansion	row_softmax	0.25		R	I_SPATIAL	0.9999822915476853	0.9966666666666666	0.0038296466166433947	0.005770430749990037	0.9999926778685556	0.010090344989925316	0.012776119947346854
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br6423_ANT_MID	spatialDLPFC::Br6423	primary_expansion	uot	0.25	2.0	N	I_EXPR	0.9999506897558622	1.0	0.0030339117905072792	0.005078671971305075	0.9999925948160573	0.007847667344483701	0.01179704626890429
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br6423_ANT_MID	spatialDLPFC::Br6423	primary_expansion	uot	0.25	2.0	N	I_SPATIAL	0.9999493670886077	0.9966666666666666	0.003065669654876253	0.005127856703425096	0.9999924945274815	0.008118453579108894	0.012239872077250535
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br6423_ANT_MID	spatialDLPFC::Br6423	primary_expansion	uot	0.25	2.0	R	I_EXPR	0.9999990577773591	0.9966666666666666	0.001171764956008796	0.001285965002385001	0.9999995599183702	0.002432112012368365	0.004222947994809857
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br6423_ANT_MID	spatialDLPFC::Br6423	primary_expansion	uot	0.25	2.0	R	I_SPATIAL	0.9999036621794055	0.99	0.004450383431171939	0.006308120617014332	0.999991419502189	0.011879088359330152	0.015449564797304423
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br6432_ANT_MID	spatialDLPFC::Br6432	primary_expansion	balanced_ot	0.25		N	I_EXPR	0.9998807092803154	0.9866666666666667	0.004126611073130714	0.006143577918444007	0.9999911587504207	0.010965024210034001	0.014359334367517613
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br6432_ANT_MID	spatialDLPFC::Br6432	primary_expansion	balanced_ot	0.25		N	I_SPATIAL	0.9998836906149737	0.9966666666666666	0.00416701982696822	0.0062081676244583545	0.9999910218365174	0.011273979542272586	0.014769449610669932
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br6432_ANT_MID	spatialDLPFC::Br6432	primary_expansion	balanced_ot	0.25		R	I_EXPR	0.999999473777544	1.0	0.00010778626881424898	0.0006154776536291361	0.9999997198252635	0.00017969026744191902	0.0005318882820374382
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br6432_ANT_MID	spatialDLPFC::Br6432	primary_expansion	balanced_ot	0.25		R	I_SPATIAL	0.9998689510528671	0.9833333333333334	0.004265990970030149	0.006171776273261325	0.9999920209435882	0.011571285598503364	0.014998357304430545
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br6432_ANT_MID	spatialDLPFC::Br6432	primary_expansion	row_softmax	0.25		N	I_EXPR	0.9999583857592826	0.9966666666666666	0.003024963376385697	0.006646631519354058	0.9999829690251897	0.008016300738475713	0.010563067991666557
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br6432_ANT_MID	spatialDLPFC::Br6432	primary_expansion	row_softmax	0.25		N	I_SPATIAL	0.999960293315686	0.9966666666666666	0.00305559722808687	0.0066979191137911415	0.999982875327931	0.008345491053237227	0.010949641505502192
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br6432_ANT_MID	spatialDLPFC::Br6432	primary_expansion	row_softmax	0.25		R	I_EXPR	0.9999987199994311	1.0	0.0013506372991385933	0.002530731059666355	0.9999970267881066	0.0035124838987004034	0.0044048727849581235
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br6432_ANT_MID	spatialDLPFC::Br6432	primary_expansion	row_softmax	0.25		R	I_SPATIAL	0.9999721226542768	1.0	0.003955333792769233	0.005920258294760221	0.9999926366330598	0.010652499158088871	0.012804669731186545
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br6432_ANT_MID	spatialDLPFC::Br6432	primary_expansion	uot	0.25	2.0	N	I_EXPR	0.9999218239652552	0.9933333333333333	0.003401048924166662	0.005233149170687011	0.9999930808703278	0.009257444658155303	0.012091662348831005
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br6432_ANT_MID	spatialDLPFC::Br6432	primary_expansion	uot	0.25	2.0	N	I_SPATIAL	0.9999196088531596	0.9933333333333333	0.003436621376662617	0.0052908984439565074	0.999992974480328	0.009558919118305658	0.012556349636861794
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br6432_ANT_MID	spatialDLPFC::Br6432	primary_expansion	uot	0.25	2.0	R	I_EXPR	0.9999991413329519	1.0	0.0008423007212975456	0.000975325457936598	0.999999760519469	0.001885378667128233	0.0028452720758312977
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br6432_ANT_MID	spatialDLPFC::Br6432	primary_expansion	uot	0.25	2.0	R	I_SPATIAL	0.9998824746144332	0.9933333333333333	0.004481448597954199	0.006402480963456435	0.9999914790475433	0.01218386455834312	0.015353603367969124
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br6471_ANT_MID	spatialDLPFC::Br6471	primary_expansion	balanced_ot	0.25		N	I_EXPR	0.9999107306269914	0.9933333333333333	0.003978935436971195	0.0060642934233260185	0.9999912593044498	0.010844135987759813	0.013644885175736757
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br6471_ANT_MID	spatialDLPFC::Br6471	primary_expansion	balanced_ot	0.25		N	I_SPATIAL	0.9999039004017336	0.9966666666666666	0.004019605496360962	0.006133942250701695	0.9999911320730697	0.011243185162209228	0.014156489590460567
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br6471_ANT_MID	spatialDLPFC::Br6471	primary_expansion	balanced_ot	0.25		R	I_EXPR	0.9999982737770108	1.0	0.0005154479468497922	0.000989785291889697	0.9999994763581426	0.0009949934437687813	0.002455254903546261
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br6471_ANT_MID	spatialDLPFC::Br6471	primary_expansion	balanced_ot	0.25		R	I_SPATIAL	0.9998024959122206	0.9933333333333333	0.004242206902387387	0.006224560297379301	0.9999924899917834	0.01161072008885753	0.015173958911781592
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br6471_ANT_MID	spatialDLPFC::Br6471	primary_expansion	row_softmax	0.25		N	I_EXPR	0.9999855751047002	0.9933333333333334	0.00300319002687382	0.006368088889559154	0.999984711914043	0.007773256008865882	0.01076307163327356
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br6471_ANT_MID	spatialDLPFC::Br6471	primary_expansion	row_softmax	0.25		N	I_SPATIAL	0.9999841653262957	0.9933333333333334	0.00303157393191192	0.006419202450045555	0.9999845749644192	0.008069302307378073	0.011102929384694827
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br6471_ANT_MID	spatialDLPFC::Br6471	primary_expansion	row_softmax	0.25		R	I_EXPR	0.999997063109806	1.0	0.0014265127242458304	0.002429434527554707	0.9999974207829092	0.003410652491075708	0.005351208943358247
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br6471_ANT_MID	spatialDLPFC::Br6471	primary_expansion	row_softmax	0.25		R	I_SPATIAL	0.9999844959931095	0.9966666666666666	0.003911668417834944	0.005863087177150603	0.9999928022482782	0.01063147122132447	0.012351646914062122
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br6471_ANT_MID	spatialDLPFC::Br6471	primary_expansion	uot	0.25	2.0	N	I_EXPR	0.9999227288545462	0.9933333333333333	0.003297243123293124	0.005146852091242379	0.9999932685449185	0.009053350339925657	0.011436169282732748
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br6471_ANT_MID	spatialDLPFC::Br6471	primary_expansion	uot	0.25	2.0	N	I_SPATIAL	0.9999220835209262	0.9933333333333333	0.003332937983817544	0.00520325441757739	0.999993164808256	0.00947481440387954	0.011889483196089918
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br6471_ANT_MID	spatialDLPFC::Br6471	primary_expansion	uot	0.25	2.0	R	I_EXPR	0.9999982488881107	1.0	0.001109195754419666	0.0014313774713101462	0.9999994139091477	0.0025608443353890356	0.004089836161558812
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br6471_ANT_MID	spatialDLPFC::Br6471	primary_expansion	uot	0.25	2.0	R	I_SPATIAL	0.9998205279202348	0.9866666666666667	0.004443755563855815	0.0064264750952364	0.999992004676794	0.01213498665446906	0.015441060696207983
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br6522_ANT_MID	spatialDLPFC::Br6522	primary_expansion	balanced_ot	0.25		N	I_EXPR	0.9996957580870036	0.9933333333333333	0.004335902868056781	0.006534620779437036	0.9999898285364857	0.011293062881997025	0.0160142556653767
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br6522_ANT_MID	spatialDLPFC::Br6522	primary_expansion	balanced_ot	0.25		N	I_SPATIAL	0.9997059092026265	0.99	0.004381433877625989	0.006603968078142352	0.9999896753330388	0.011638395141998511	0.0164827642445778
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br6522_ANT_MID	spatialDLPFC::Br6522	primary_expansion	balanced_ot	0.25		R	I_EXPR	0.9999978915546186	1.0	0.00036692837570150244	0.001095995600467328	0.9999992486741252	0.0008172435944474422	0.0018556772487356116
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br6522_ANT_MID	spatialDLPFC::Br6522	primary_expansion	balanced_ot	0.25		R	I_SPATIAL	0.999655918069297	0.9966666666666666	0.004444620576832099	0.006371027429818819	0.9999916424368959	0.01204510704986123	0.015865612348320485
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br6522_ANT_MID	spatialDLPFC::Br6522	primary_expansion	row_softmax	0.25		N	I_EXPR	0.9999206986314217	0.9866666666666666	0.0027300387653682924	0.0073376752337198075	0.9999764572792877	0.007034179524790192	0.012607363247437591
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br6522_ANT_MID	spatialDLPFC::Br6522	primary_expansion	row_softmax	0.25		N	I_SPATIAL	0.9999159146292955	0.99	0.0027715789572737783	0.007384554822319466	0.9999764593840885	0.007420151066114212	0.0132149080283624
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br6522_ANT_MID	spatialDLPFC::Br6522	primary_expansion	row_softmax	0.25		R	I_EXPR	0.9999964071095143	1.0	0.002822018723392477	0.0039205827057819	0.999995024742951	0.0072644093061818215	0.009324804555002852
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br6522_ANT_MID	spatialDLPFC::Br6522	primary_expansion	row_softmax	0.25		R	I_SPATIAL	0.9999716870985277	0.99	0.0042156623555702055	0.0059737569539608446	0.9999925096823551	0.010761439779504157	0.014687344810151912
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br6522_ANT_MID	spatialDLPFC::Br6522	primary_expansion	uot	0.25	2.0	N	I_EXPR	0.9998317865919053	0.9933333333333334	0.0035117017765772026	0.005561661208594203	0.9999911859931551	0.00894635728845489	0.014343907155046715
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br6522_ANT_MID	spatialDLPFC::Br6522	primary_expansion	uot	0.25	2.0	N	I_SPATIAL	0.9998388194839198	0.9966666666666666	0.0035513711127209482	0.005617062711654946	0.9999910653495567	0.00932260816615741	0.01490010015490769
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br6522_ANT_MID	spatialDLPFC::Br6522	primary_expansion	uot	0.25	2.0	R	I_EXPR	0.9999977279989902	1.0	0.001205550627236626	0.0015604242992770384	0.9999994540587066	0.0030634062080371507	0.004168967512133109
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br6522_ANT_MID	spatialDLPFC::Br6522	primary_expansion	uot	0.25	2.0	R	I_SPATIAL	0.9997452247756555	0.9933333333333333	0.004653346134626769	0.006584785649435864	0.9999910020847818	0.012481366813639058	0.01635682289739783
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br8325_ANT_MID	spatialDLPFC::Br8325	primary_expansion	balanced_ot	0.25		N	I_EXPR	0.999926346633932	0.9933333333333333	0.004028131362033356	0.006072349729273646	0.9999911776801853	0.01083230729137152	0.01375892439468523
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br8325_ANT_MID	spatialDLPFC::Br8325	primary_expansion	balanced_ot	0.25		N	I_SPATIAL	0.9999220906320403	0.9966666666666666	0.004067124881364131	0.006138820223999775	0.9999910405521526	0.011121759445850869	0.014255970129030281
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br8325_ANT_MID	spatialDLPFC::Br8325	primary_expansion	balanced_ot	0.25		R	I_EXPR	0.9999992995552442	1.0	0.0001344914663108023	0.0006625462773473883	0.9999996597435322	0.0001876626962468047	0.0006757962948362069
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br8325_ANT_MID	spatialDLPFC::Br8325	primary_expansion	balanced_ot	0.25		R	I_SPATIAL	0.9999124248499667	0.9933333333333333	0.00415440775941543	0.006090740695962443	0.9999921478647037	0.011308796026031893	0.01453646592457933
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br8325_ANT_MID	spatialDLPFC::Br8325	primary_expansion	row_softmax	0.25		N	I_EXPR	0.9999614097606266	0.9966666666666666	0.0031400916320120666	0.006588754983333637	0.9999838497761014	0.008717102222988616	0.010717519772561223
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br8325_ANT_MID	spatialDLPFC::Br8325	primary_expansion	row_softmax	0.25		N	I_SPATIAL	0.9999599573155367	0.9933333333333334	0.0031713725604796466	0.006645908054927557	0.9999836938858225	0.009063584317702902	0.011067374166675786
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br8325_ANT_MID	spatialDLPFC::Br8325	primary_expansion	row_softmax	0.25		R	I_EXPR	0.9999946044420465	1.0	0.00116044333345158	0.0023670658254867456	0.9999973802233668	0.002922080389730751	0.004222252877500214
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br8325_ANT_MID	spatialDLPFC::Br8325	primary_expansion	row_softmax	0.25		R	I_SPATIAL	0.9999634097615155	1.0	0.00397810155750624	0.005988550692251996	0.9999925038891766	0.01091466615717622	0.012864959285334496
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br8325_ANT_MID	spatialDLPFC::Br8325	primary_expansion	uot	0.25	2.0	N	I_EXPR	0.9999198435199306	0.9933333333333333	0.00332978150063195	0.005205075123186572	0.9999931032682217	0.009097887830487159	0.011710463719228303
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br8325_ANT_MID	spatialDLPFC::Br8325	primary_expansion	uot	0.25	2.0	N	I_SPATIAL	0.9999181279636125	1.0	0.0033644026238054976	0.005260016527247141	0.9999929980603641	0.009464321415234329	0.012132653821129527
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br8325_ANT_MID	spatialDLPFC::Br8325	primary_expansion	uot	0.25	2.0	R	I_EXPR	0.999999251555223	1.0	0.0008032782002827651	0.0009465703566926211	0.9999997437000369	0.0018333861357964138	0.0026186792108523474
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br8325_ANT_MID	spatialDLPFC::Br8325	primary_expansion	uot	0.25	2.0	R	I_SPATIAL	0.9999135732949216	0.9966666666666666	0.004377830330196496	0.0063137233447141125	0.9999915741343304	0.01195263975667637	0.014872461646957198
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br8492_ANT_MID	spatialDLPFC::Br8492	primary_expansion	balanced_ot	0.25		N	I_EXPR	0.9997677492301109	0.9833333333333334	0.004181353050286904	0.0061780550421937355	0.9999912445402864	0.01087968287313074	0.014735350572463769
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br8492_ANT_MID	spatialDLPFC::Br8492	primary_expansion	balanced_ot	0.25		N	I_SPATIAL	0.9997699056755137	0.99	0.004223357656095571	0.0062425363559621035	0.9999911051105461	0.011215961569120404	0.01525704634770772
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br8492_ANT_MID	spatialDLPFC::Br8492	primary_expansion	balanced_ot	0.25		R	I_EXPR	0.9999995768887009	1.0	5.276762711747102e-05	0.0005477724064108889	0.9999997798560196	7.781509085194982e-05	0.00025533337191066226
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br8492_ANT_MID	spatialDLPFC::Br8492	primary_expansion	balanced_ot	0.25		R	I_SPATIAL	0.9997265509895783	0.99	0.004277232192387741	0.006212819782938943	0.999992002239263	0.01132350874920527	0.015354636957026338
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br8492_ANT_MID	spatialDLPFC::Br8492	primary_expansion	row_softmax	0.25		N	I_EXPR	0.9999703715423873	0.9966666666666666	0.0033835802477560294	0.006281397233778317	0.9999863506299276	0.00882796548693418	0.011451126557585803
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br8492_ANT_MID	spatialDLPFC::Br8492	primary_expansion	row_softmax	0.25		N	I_SPATIAL	0.9999675822078145	1.0	0.0034148657434950845	0.006336728008038027	0.9999862218056723	0.009107887876836453	0.01178727371577042
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br8492_ANT_MID	spatialDLPFC::Br8492	primary_expansion	row_softmax	0.25		R	I_EXPR	0.9999979377768613	1.0	0.0006464426612774951	0.0018647621324915454	0.9999981594908883	0.0015994854218099068	0.002470327389305681
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br8492_ANT_MID	spatialDLPFC::Br8492	primary_expansion	row_softmax	0.25		R	I_SPATIAL	0.9999766346562822	0.9933333333333333	0.0040327444870783685	0.005920307219049721	0.9999924961120445	0.010791081417636558	0.013019449278954414
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br8492_ANT_MID	spatialDLPFC::Br8492	primary_expansion	uot	0.25	2.0	N	I_EXPR	0.9998454399313067	0.99	0.003480504152881826	0.005340569240948192	0.9999931835877851	0.009387487928074645	0.012314517532758154
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br8492_ANT_MID	spatialDLPFC::Br8492	primary_expansion	uot	0.25	2.0	N	I_SPATIAL	0.9998414008184004	0.9966666666666666	0.0035171227867596567	0.005402798750965393	0.9999930858939048	0.009749578007558574	0.012787704317205648
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br8492_ANT_MID	spatialDLPFC::Br8492	primary_expansion	uot	0.25	2.0	R	I_EXPR	0.999999749333222	1.0	0.0006982452984701042	0.0008126026046677575	0.9999998255993869	0.001607539847244969	0.002274926007945114
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br8492_ANT_MID	spatialDLPFC::Br8492	primary_expansion	uot	0.25	2.0	R	I_SPATIAL	0.9997888852395045	0.9966666666666666	0.004491464147800224	0.006425214342729529	0.9999915250644459	0.011899730361806493	0.015702451886938154
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br8667_ANT_MID	spatialDLPFC::Br8667	primary_expansion	balanced_ot	0.25		N	I_EXPR	0.9998389777062123	0.9933333333333334	0.004211076866979427	0.006229333362411846	0.999990771737125	0.011009068523038724	0.015468371778222217
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br8667_ANT_MID	spatialDLPFC::Br8667	primary_expansion	balanced_ot	0.25		N	I_SPATIAL	0.9998355057046693	0.9866666666666667	0.004253588509657474	0.006301336850013802	0.9999906178195389	0.011346972030391294	0.016018716775064203
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br8667_ANT_MID	spatialDLPFC::Br8667	primary_expansion	balanced_ot	0.25		R	I_EXPR	0.9999990577773591	1.0	0.00019467361487090937	0.0008055452964968371	0.9999994981739575	0.00038022883040567866	0.0009454234646508571
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br8667_ANT_MID	spatialDLPFC::Br8667	primary_expansion	balanced_ot	0.25		R	I_SPATIAL	0.9997893599063823	0.99	0.00435777048667395	0.006234441950501357	0.9999920353591387	0.011643732407567227	0.01617999524901829
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br8667_ANT_MID	spatialDLPFC::Br8667	primary_expansion	row_softmax	0.25		N	I_EXPR	0.9999703146534733	0.9966666666666666	0.00277004798963557	0.006986218558571986	0.9999800668139174	0.007335620003023422	0.011596644918627021
