threshold_set	independent_unit_id	cohort_role	method	epsilon	tau	arm	intervention	h001_spearman	h001_top_overlap	h001_rmae	vector_relative_l1_median	direction_cosine_median	neighborhood_error_median	neighborhood_error_q90	biological_pairs	gate_pass	sensitivity_gate_pass
stress	spatialDLPFC::Br2720	primary_expansion	uot	0.25	2.0	R	I_SPATIAL	0.999837239038773	0.9966666666666666	0.0044734356782388	0.0065187791734691	0.9999913070478068	0.0120601314735291	0.0154528607358249	1	True	True
stress	spatialDLPFC::Br2743	primary_expansion	balanced_ot	0.25		N	I_EXPR	0.999876250611667	0.9866666666666666	0.0042046427930552	0.0060807413326738	0.9999907211108672	0.0108616199428742	0.0151793808543293	1	True	False
stress	spatialDLPFC::Br2743	primary_expansion	balanced_ot	0.25		N	I_SPATIAL	0.9998720301653468	0.99	0.0042459472954751	0.0061437006144538	0.999990586897896	0.0111219655635544	0.0156551763119856	1	True	True
stress	spatialDLPFC::Br2743	primary_expansion	balanced_ot	0.25		R	I_EXPR	0.999998942221752	1.0	0.0002420299225948	0.0007797245340234	0.9999995726647912	0.0004160846614306	0.0011256458051236	1	True	True
stress	spatialDLPFC::Br2743	primary_expansion	balanced_ot	0.25		R	I_SPATIAL	0.9998443999308446	0.9833333333333334	0.0042796676546852	0.0061533643204096	0.9999919756347784	0.0114689557578402	0.0152646233594758	1	True	False
stress	spatialDLPFC::Br2743	primary_expansion	row_softmax	0.25		N	I_EXPR	0.9999854346601932	1.0	0.0024290278189859	0.0065065339309221	0.99998401655776	0.0066020673567342	0.0097396774949454	1	True	True
stress	spatialDLPFC::Br2743	primary_expansion	row_softmax	0.25		N	I_SPATIAL	0.9999857084380928	0.9966666666666666	0.0024496563694897	0.0065520329286555	0.999983888967666	0.0067577551597155	0.0100596049301627	1	True	True
stress	spatialDLPFC::Br2743	primary_expansion	row_softmax	0.25		R	I_EXPR	0.9999974986655552	1.0	0.0019138840262531	0.0027186802793344	0.999996736429362	0.004255739462038	0.0070561818949301	1	True	True
stress	spatialDLPFC::Br2743	primary_expansion	row_softmax	0.25		R	I_SPATIAL	0.999988767995008	0.9966666666666666	0.0037293616447909	0.0057666744992848	0.9999926249101874	0.0100669838258075	0.0119784099641084	1	True	True
stress	spatialDLPFC::Br2743	primary_expansion	uot	0.25	2.0	N	I_EXPR	0.999961720871876	0.9933333333333332	0.0032946558278629	0.0051293321130507	0.9999927355025782	0.0086573175895684	0.0116931847269966	1	True	True
stress	spatialDLPFC::Br2743	primary_expansion	uot	0.25	2.0	N	I_SPATIAL	0.9999624693166532	1.0	0.0033279210779693	0.0051824806349239	0.9999926325701752	0.0089860772466828	0.0121533531198742	1	True	True
stress	spatialDLPFC::Br2743	primary_expansion	uot	0.25	2.0	R	I_EXPR	0.9999990577773592	1.0	0.0010051145538474	0.0011910406080143	0.999999638417418	0.0022896898216198	0.0034039092613368	1	True	True
stress	spatialDLPFC::Br2743	primary_expansion	uot	0.25	2.0	R	I_SPATIAL	0.999894591953152	0.99	0.0044769375091098	0.0063609521509585	0.9999915032741776	0.0120141957223555	0.0154716655170842	1	True	True
stress	spatialDLPFC::Br3942	primary_expansion	balanced_ot	0.25		N	I_EXPR	0.9998751875000834	0.99	0.0040947095890555	0.0061356391325465	0.9999913529821192	0.0108789845879702	0.0145091250202162	1	True	True
stress	spatialDLPFC::Br3942	primary_expansion	balanced_ot	0.25		N	I_SPATIAL	0.9998704443868642	0.99	0.0041379124009095	0.0062064568201428	0.999991225299382	0.0112673621290146	0.0150875244900329	1	True	True
stress	spatialDLPFC::Br3942	primary_expansion	balanced_ot	0.25		R	I_EXPR	0.9999988942217308	1.0	0.0001521357440657	0.000654486841727	0.9999996887714496	0.000267220204685	0.0007897911288791	1	True	True
stress	spatialDLPFC::Br3942	primary_expansion	balanced_ot	0.25		R	I_SPATIAL	0.9998432070414256	0.9966666666666666	0.0042462392898544	0.0062239581953192	0.9999923720340812	0.0116304090775793	0.0151142951823893	1	True	True
stress	spatialDLPFC::Br3942	primary_expansion	row_softmax	0.25		N	I_EXPR	0.9999736373216166	1.0	0.003025466109197	0.006471338235156	0.9999841781004024	0.0079478696259056	0.0113825663603787	1	True	True
stress	spatialDLPFC::Br3942	primary_expansion	row_softmax	0.25		N	I_SPATIAL	0.9999740337662372	0.9966666666666666	0.0030579134433638	0.0065270824499593	0.9999840223544132	0.0082462847695561	0.0119036644237559	1	True	True
stress	spatialDLPFC::Br3942	primary_expansion	row_softmax	0.25		R	I_EXPR	0.9999970897764844	0.9966666666666666	0.0012820585160702	0.0024360565876135	0.999997301457133	0.0030755954656728	0.0044715458848882	1	True	True
stress	spatialDLPFC::Br3942	primary_expansion	row_softmax	0.25		R	I_SPATIAL	0.9999650630955836	0.9966666666666666	0.0039633078294026	0.0058501779271935	0.999992510722646	0.0104847238011037	0.0136626699703994	1	True	True
stress	spatialDLPFC::Br3942	primary_expansion	uot	0.25	2.0	N	I_EXPR	0.9998983910659516	0.9966666666666666	0.0033536717848337	0.0051286054301141	0.999993360836282	0.008867969859248	0.012536830198105	1	True	True
stress	spatialDLPFC::Br3942	primary_expansion	uot	0.25	2.0	N	I_SPATIAL	0.9998879626168724	0.9933333333333332	0.0033903332876684	0.005185493479954	0.999993262284672	0.0092015758877881	0.0130815403983771	1	True	True
stress	spatialDLPFC::Br3942	primary_expansion	uot	0.25	2.0	R	I_EXPR	0.9999992711107872	1.0	0.0009010659541219	0.0010130152056382	0.9999996743872756	0.0019049462630871	0.0030235545400046	1	True	True
stress	spatialDLPFC::Br3942	primary_expansion	uot	0.25	2.0	R	I_SPATIAL	0.9998682257192116	0.9833333333333334	0.0044655767011175	0.0064462773314205	0.999991783601316	0.0121512044195537	0.0155517984513448	1	True	False
stress	spatialDLPFC::Br6423	primary_expansion	balanced_ot	0.25		N	I_EXPR	0.9998929101746268	1.0	0.0040506118744475	0.0061435326952793	0.999990581207872	0.0106839652549941	0.0143781743526477	1	True	True
stress	spatialDLPFC::Br6423	primary_expansion	balanced_ot	0.25		N	I_SPATIAL	0.9998947039532018	0.9966666666666666	0.0040900256426685	0.0062145961773702	0.9999904470308344	0.0109195903106261	0.0148069257766582	1	True	True
stress	spatialDLPFC::Br6423	primary_expansion	balanced_ot	0.25		R	I_EXPR	0.9999992711107872	1.0	0.0001783028073746	0.0007679715539043	0.9999995379128238	0.0002594935257959	0.000828857717973	1	True	True
stress	spatialDLPFC::Br6423	primary_expansion	balanced_ot	0.25		R	I_SPATIAL	0.99987337949928	0.9966666666666666	0.0042562589151093	0.0061315052562679	0.99999202863728	0.0114659521416722	0.0150852427181641	1	True	True
stress	spatialDLPFC::Br6423	primary_expansion	row_softmax	0.25		N	I_EXPR	0.9999722595432264	0.9966666666666666	0.0025709212725767	0.0068923630536481	0.9999825645122716	0.0068075232332634	0.010887687073051	1	True	True
stress	spatialDLPFC::Br6423	primary_expansion	row_softmax	0.25		N	I_SPATIAL	0.9999707253203224	0.9966666666666666	0.0025914093611195	0.0069388990141565	0.9999824821042844	0.0069484706536053	0.0113340959237931	1	True	True
stress	spatialDLPFC::Br6423	primary_expansion	row_softmax	0.25		R	I_EXPR	0.9999978417768186	1.0	0.0023768530633734	0.0033671914458852	0.9999957087892916	0.0057488943386847	0.0086437375696379	1	True	True
stress	spatialDLPFC::Br6423	primary_expansion	row_softmax	0.25		R	I_SPATIAL	0.9999822915476853	0.9966666666666666	0.0038296466166433	0.00577043074999	0.9999926778685556	0.0100903449899253	0.0127761199473468	1	True	True
stress	spatialDLPFC::Br6423	primary_expansion	uot	0.25	2.0	N	I_EXPR	0.9999506897558622	1.0	0.0030339117905072	0.005078671971305	0.9999925948160572	0.0078476673444837	0.0117970462689042	1	True	True
stress	spatialDLPFC::Br6423	primary_expansion	uot	0.25	2.0	N	I_SPATIAL	0.9999493670886076	0.9966666666666666	0.0030656696548762	0.005127856703425	0.9999924945274816	0.0081184535791088	0.0122398720772505	1	True	True
stress	spatialDLPFC::Br6423	primary_expansion	uot	0.25	2.0	R	I_EXPR	0.9999990577773592	0.9966666666666666	0.0011717649560087	0.001285965002385	0.9999995599183702	0.0024321120123683	0.0042229479948098	1	True	True
stress	spatialDLPFC::Br6423	primary_expansion	uot	0.25	2.0	R	I_SPATIAL	0.9999036621794056	0.99	0.0044503834311719	0.0063081206170143	0.999991419502189	0.0118790883593301	0.0154495647973044	1	True	True
stress	spatialDLPFC::Br6432	primary_expansion	balanced_ot	0.25		N	I_EXPR	0.9998807092803154	0.9866666666666668	0.0041266110731307	0.006143577918444	0.9999911587504208	0.010965024210034	0.0143593343675176	1	True	False
stress	spatialDLPFC::Br6432	primary_expansion	balanced_ot	0.25		N	I_SPATIAL	0.9998836906149736	0.9966666666666666	0.0041670198269682	0.0062081676244583	0.9999910218365174	0.0112739795422725	0.0147694496106699	1	True	True
stress	spatialDLPFC::Br6432	primary_expansion	balanced_ot	0.25		R	I_EXPR	0.999999473777544	1.0	0.0001077862688142	0.0006154776536291	0.9999997198252636	0.0001796902674419	0.0005318882820374	1	True	True
stress	spatialDLPFC::Br6432	primary_expansion	balanced_ot	0.25		R	I_SPATIAL	0.9998689510528672	0.9833333333333334	0.0042659909700301	0.0061717762732613	0.9999920209435882	0.0115712855985033	0.0149983573044305	1	True	False
stress	spatialDLPFC::Br6432	primary_expansion	row_softmax	0.25		N	I_EXPR	0.9999583857592826	0.9966666666666666	0.0030249633763856	0.006646631519354	0.9999829690251896	0.0080163007384757	0.0105630679916665	1	True	True
stress	spatialDLPFC::Br6432	primary_expansion	row_softmax	0.25		N	I_SPATIAL	0.999960293315686	0.9966666666666666	0.0030555972280868	0.0066979191137911	0.999982875327931	0.0083454910532372	0.0109496415055021	1	True	True
stress	spatialDLPFC::Br6432	primary_expansion	row_softmax	0.25		R	I_EXPR	0.9999987199994312	1.0	0.0013506372991385	0.0025307310596663	0.9999970267881066	0.0035124838987004	0.0044048727849581	1	True	True
stress	spatialDLPFC::Br6432	primary_expansion	row_softmax	0.25		R	I_SPATIAL	0.9999721226542768	1.0	0.0039553337927692	0.0059202582947602	0.9999926366330598	0.0106524991580888	0.0128046697311865	1	True	True
stress	spatialDLPFC::Br6432	primary_expansion	uot	0.25	2.0	N	I_EXPR	0.9999218239652552	0.9933333333333332	0.0034010489241666	0.005233149170687	0.9999930808703278	0.0092574446581553	0.012091662348831	1	True	True
stress	spatialDLPFC::Br6432	primary_expansion	uot	0.25	2.0	N	I_SPATIAL	0.9999196088531596	0.9933333333333332	0.0034366213766626	0.0052908984439565	0.999992974480328	0.0095589191183056	0.0125563496368617	1	True	True
stress	spatialDLPFC::Br6432	primary_expansion	uot	0.25	2.0	R	I_EXPR	0.999999141332952	1.0	0.0008423007212975	0.0009753254579365	0.999999760519469	0.0018853786671282	0.0028452720758312	1	True	True
stress	spatialDLPFC::Br6432	primary_expansion	uot	0.25	2.0	R	I_SPATIAL	0.9998824746144332	0.9933333333333332	0.0044814485979541	0.0064024809634564	0.9999914790475432	0.0121838645583431	0.0153536033679691	1	True	True
stress	spatialDLPFC::Br6471	primary_expansion	balanced_ot	0.25		N	I_EXPR	0.9999107306269914	0.9933333333333332	0.0039789354369711	0.006064293423326	0.9999912593044498	0.0108441359877598	0.0136448851757367	1	True	True
stress	spatialDLPFC::Br6471	primary_expansion	balanced_ot	0.25		N	I_SPATIAL	0.9999039004017336	0.9966666666666666	0.0040196054963609	0.0061339422507016	0.9999911320730696	0.0112431851622092	0.0141564895904605	1	True	True
stress	spatialDLPFC::Br6471	primary_expansion	balanced_ot	0.25		R	I_EXPR	0.9999982737770108	1.0	0.0005154479468497	0.0009897852918896	0.9999994763581426	0.0009949934437687	0.0024552549035462	1	True	True
stress	spatialDLPFC::Br6471	primary_expansion	balanced_ot	0.25		R	I_SPATIAL	0.9998024959122206	0.9933333333333332	0.0042422069023873	0.0062245602973793	0.9999924899917834	0.0116107200888575	0.0151739589117815	1	True	True
stress	spatialDLPFC::Br6471	primary_expansion	row_softmax	0.25		N	I_EXPR	0.9999855751047002	0.9933333333333334	0.0030031900268738	0.0063680888895591	0.999984711914043	0.0077732560088658	0.0107630716332735	1	True	True
stress	spatialDLPFC::Br6471	primary_expansion	row_softmax	0.25		N	I_SPATIAL	0.9999841653262956	0.9933333333333334	0.0030315739319119	0.0064192024500455	0.9999845749644192	0.008069302307378	0.0111029293846948	1	True	True
stress	spatialDLPFC::Br6471	primary_expansion	row_softmax	0.25		R	I_EXPR	0.999997063109806	1.0	0.0014265127242458	0.0024294345275547	0.9999974207829092	0.0034106524910757	0.0053512089433582	1	True	True
stress	spatialDLPFC::Br6471	primary_expansion	row_softmax	0.25		R	I_SPATIAL	0.9999844959931096	0.9966666666666666	0.0039116684178349	0.0058630871771506	0.9999928022482782	0.0106314712213244	0.0123516469140621	1	True	True
stress	spatialDLPFC::Br6471	primary_expansion	uot	0.25	2.0	N	I_EXPR	0.9999227288545462	0.9933333333333332	0.0032972431232931	0.0051468520912423	0.9999932685449184	0.0090533503399256	0.0114361692827327	1	True	True
stress	spatialDLPFC::Br6471	primary_expansion	uot	0.25	2.0	N	I_SPATIAL	0.9999220835209262	0.9933333333333332	0.0033329379838175	0.0052032544175773	0.999993164808256	0.0094748144038795	0.0118894831960899	1	True	True
stress	spatialDLPFC::Br6471	primary_expansion	uot	0.25	2.0	R	I_EXPR	0.9999982488881108	1.0	0.0011091957544196	0.0014313774713101	0.9999994139091476	0.002560844335389	0.0040898361615588	1	True	True
stress	spatialDLPFC::Br6471	primary_expansion	uot	0.25	2.0	R	I_SPATIAL	0.9998205279202348	0.9866666666666668	0.0044437555638558	0.0064264750952364	0.999992004676794	0.012134986654469	0.0154410606962079	1	True	False
stress	spatialDLPFC::Br6522	primary_expansion	balanced_ot	0.25		N	I_EXPR	0.9996957580870036	0.9933333333333332	0.0043359028680567	0.006534620779437	0.9999898285364855	0.011293062881997	0.0160142556653767	1	True	True
stress	spatialDLPFC::Br6522	primary_expansion	balanced_ot	0.25		N	I_SPATIAL	0.9997059092026264	0.99	0.0043814338776259	0.0066039680781423	0.9999896753330388	0.0116383951419985	0.0164827642445778	1	True	True
stress	spatialDLPFC::Br6522	primary_expansion	balanced_ot	0.25		R	I_EXPR	0.9999978915546186	1.0	0.0003669283757015	0.0010959956004673	0.9999992486741252	0.0008172435944474	0.0018556772487356	1	True	True
stress	spatialDLPFC::Br6522	primary_expansion	balanced_ot	0.25		R	I_SPATIAL	0.999655918069297	0.9966666666666666	0.004444620576832	0.0063710274298188	0.999991642436896	0.0120451070498612	0.0158656123483204	1	True	True
stress	spatialDLPFC::Br6522	primary_expansion	row_softmax	0.25		N	I_EXPR	0.9999206986314216	0.9866666666666666	0.0027300387653682	0.0073376752337198	0.9999764572792876	0.0070341795247901	0.0126073632474375	1	True	False
stress	spatialDLPFC::Br6522	primary_expansion	row_softmax	0.25		N	I_SPATIAL	0.9999159146292956	0.99	0.0027715789572737	0.0073845548223194	0.9999764593840884	0.0074201510661142	0.0132149080283624	1	True	True
stress	spatialDLPFC::Br6522	primary_expansion	row_softmax	0.25		R	I_EXPR	0.9999964071095144	1.0	0.0028220187233924	0.0039205827057819	0.999995024742951	0.0072644093061818	0.0093248045550028	1	True	True
stress	spatialDLPFC::Br6522	primary_expansion	row_softmax	0.25		R	I_SPATIAL	0.9999716870985276	0.99	0.0042156623555702	0.0059737569539608	0.9999925096823552	0.0107614397795041	0.0146873448101519	1	True	True
stress	spatialDLPFC::Br6522	primary_expansion	uot	0.25	2.0	N	I_EXPR	0.9998317865919052	0.9933333333333334	0.0035117017765772	0.0055616612085942	0.9999911859931552	0.0089463572884548	0.0143439071550467	1	True	True
stress	spatialDLPFC::Br6522	primary_expansion	uot	0.25	2.0	N	I_SPATIAL	0.9998388194839198	0.9966666666666666	0.0035513711127209	0.0056170627116549	0.9999910653495568	0.0093226081661574	0.0149001001549076	1	True	True
stress	spatialDLPFC::Br6522	primary_expansion	uot	0.25	2.0	R	I_EXPR	0.9999977279989902	1.0	0.0012055506272366	0.001560424299277	0.9999994540587066	0.0030634062080371	0.0041689675121331	1	True	True
stress	spatialDLPFC::Br6522	primary_expansion	uot	0.25	2.0	R	I_SPATIAL	0.9997452247756556	0.9933333333333332	0.0046533461346267	0.0065847856494358	0.9999910020847818	0.012481366813639	0.0163568228973978	1	True	True
stress	spatialDLPFC::Br8325	primary_expansion	balanced_ot	0.25		N	I_EXPR	0.999926346633932	0.9933333333333332	0.0040281313620333	0.0060723497292736	0.9999911776801852	0.0108323072913715	0.0137589243946852	1	True	True
stress	spatialDLPFC::Br8325	primary_expansion	balanced_ot	0.25		N	I_SPATIAL	0.9999220906320404	0.9966666666666666	0.0040671248813641	0.0061388202239997	0.9999910405521526	0.0111217594458508	0.0142559701290302	1	True	True
stress	spatialDLPFC::Br8325	primary_expansion	balanced_ot	0.25		R	I_EXPR	0.9999992995552442	1.0	0.0001344914663108	0.0006625462773473	0.9999996597435322	0.0001876626962468	0.0006757962948362	1	True	True
stress	spatialDLPFC::Br8325	primary_expansion	balanced_ot	0.25		R	I_SPATIAL	0.9999124248499668	0.9933333333333332	0.0041544077594154	0.0060907406959624	0.9999921478647036	0.0113087960260318	0.0145364659245793	1	True	True
stress	spatialDLPFC::Br8325	primary_expansion	row_softmax	0.25		N	I_EXPR	0.9999614097606266	0.9966666666666666	0.003140091632012	0.0065887549833336	0.9999838497761014	0.0087171022229886	0.0107175197725612	1	True	True
stress	spatialDLPFC::Br8325	primary_expansion	row_softmax	0.25		N	I_SPATIAL	0.9999599573155368	0.9933333333333334	0.0031713725604796	0.0066459080549275	0.9999836938858224	0.0090635843177029	0.0110673741666757	1	True	True
stress	spatialDLPFC::Br8325	primary_expansion	row_softmax	0.25		R	I_EXPR	0.9999946044420464	1.0	0.0011604433334515	0.0023670658254867	0.9999973802233668	0.0029220803897307	0.0042222528775002	1	True	True
stress	spatialDLPFC::Br8325	primary_expansion	row_softmax	0.25		R	I_SPATIAL	0.9999634097615157	1.0	0.0039781015575062	0.0059885506922519	0.9999925038891766	0.0109146661571762	0.0128649592853344	1	True	True
stress	spatialDLPFC::Br8325	primary_expansion	uot	0.25	2.0	N	I_EXPR	0.9999198435199306	0.9933333333333332	0.0033297815006319	0.0052050751231865	0.9999931032682216	0.0090978878304871	0.0117104637192283	1	True	True
stress	spatialDLPFC::Br8325	primary_expansion	uot	0.25	2.0	N	I_SPATIAL	0.9999181279636123	1.0	0.0033644026238054	0.0052600165272471	0.999992998060364	0.0094643214152343	0.0121326538211295	1	True	True
stress	spatialDLPFC::Br8325	primary_expansion	uot	0.25	2.0	R	I_EXPR	0.999999251555223	1.0	0.0008032782002827	0.0009465703566926	0.9999997437000367	0.0018333861357964	0.0026186792108523	1	True	True
stress	spatialDLPFC::Br8325	primary_expansion	uot	0.25	2.0	R	I_SPATIAL	0.9999135732949216	0.9966666666666666	0.0043778303301964	0.0063137233447141	0.9999915741343304	0.0119526397566763	0.0148724616469571	1	True	True
stress	spatialDLPFC::Br8492	primary_expansion	balanced_ot	0.25		N	I_EXPR	0.9997677492301108	0.9833333333333334	0.0041813530502869	0.0061780550421937	0.9999912445402864	0.0108796828731307	0.0147353505724637	1	True	False
stress	spatialDLPFC::Br8492	primary_expansion	balanced_ot	0.25		N	I_SPATIAL	0.9997699056755136	0.99	0.0042233576560955	0.0062425363559621	0.999991105110546	0.0112159615691204	0.0152570463477077	1	True	True
stress	spatialDLPFC::Br8492	primary_expansion	balanced_ot	0.25		R	I_EXPR	0.9999995768887008	1.0	5.276762711747102e-05	0.0005477724064108	0.9999997798560196	7.781509085194982e-05	0.0002553333719106	1	True	True
stress	spatialDLPFC::Br8492	primary_expansion	balanced_ot	0.25		R	I_SPATIAL	0.9997265509895784	0.99	0.0042772321923877	0.0062128197829389	0.999992002239263	0.0113235087492052	0.0153546369570263	1	True	True
stress	spatialDLPFC::Br8492	primary_expansion	row_softmax	0.25		N	I_EXPR	0.9999703715423872	0.9966666666666666	0.003383580247756	0.0062813972337783	0.9999863506299276	0.0088279654869341	0.0114511265575858	1	True	True
