independent_unit_id	cohort_role	method	epsilon	tau	arm	intervention	h	h_spearman	h_top_overlap	h_rmae	scalar_gate_pass
Stereo-seq::shared_developmental_series	legacy_replication	uot	0.25	2.0	N	I_SPATIAL	0.005	0.9999930933302638	1.0	0.0015264303591309056	True
Stereo-seq::shared_developmental_series	legacy_replication	uot	0.25	2.0	N	I_SPATIAL	0.01	0.9999789937684418	0.9966666666666666	0.0030608693574675225	True
Stereo-seq::shared_developmental_series	legacy_replication	uot	0.25	2.0	N	I_SPATIAL	0.02	0.9999285155237848	0.99	0.006154291402737728	True
Stereo-seq::shared_developmental_series	legacy_replication	uot	0.25	2.0	R	I_EXPR	0.000625	0.9999999466666432	1.0	5.5164697319988836e-05	True
Stereo-seq::shared_developmental_series	legacy_replication	uot	0.25	2.0	R	I_EXPR	0.00125	0.999999880888836	1.0	0.00011033137808377898	True
Stereo-seq::shared_developmental_series	legacy_replication	uot	0.25	2.0	R	I_EXPR	0.0025	0.9999997546665578	1.0	0.00022066897727482287	True
Stereo-seq::shared_developmental_series	legacy_replication	uot	0.25	2.0	R	I_EXPR	0.005	0.9999994808886583	1.0	0.0004413617584637686	True
Stereo-seq::shared_developmental_series	legacy_replication	uot	0.25	2.0	R	I_EXPR	0.01	0.9999989795551021	1.0	0.0008828312978710054	True
Stereo-seq::shared_developmental_series	legacy_replication	uot	0.25	2.0	R	I_EXPR	0.02	0.9999973457765983	0.9966666666666666	0.0017660416913632617	True
Stereo-seq::shared_developmental_series	legacy_replication	uot	0.25	2.0	R	I_SPATIAL	0.000625	0.9999995288886796	1.0	0.0002613690519974835	True
Stereo-seq::shared_developmental_series	legacy_replication	uot	0.25	2.0	R	I_SPATIAL	0.00125	0.999999041777352	1.0	0.0005227862407158425	True
Stereo-seq::shared_developmental_series	legacy_replication	uot	0.25	2.0	R	I_SPATIAL	0.0025	0.9999976977767546	1.0	0.0010460778701035253	True
Stereo-seq::shared_developmental_series	legacy_replication	uot	0.25	2.0	R	I_SPATIAL	0.005	0.9999934151081846	1.0	0.00209447785743078	True
Stereo-seq::shared_developmental_series	legacy_replication	uot	0.25	2.0	R	I_SPATIAL	0.01	0.9999802151023179	1.0	0.004198432283667928	True
Stereo-seq::shared_developmental_series	legacy_replication	uot	0.25	2.0	R	I_SPATIAL	0.02	0.9999310079693369	0.9966666666666666	0.008435832704173116	True
spatialDLPFC::Br2720	primary_expansion	balanced_ot	0.25		N	I_EXPR	0.000625	0.9999983608881604	1.0	0.0002615304311503209	True
spatialDLPFC::Br2720	primary_expansion	balanced_ot	0.25		N	I_EXPR	0.00125	0.999995877331501	1.0	0.0005230006294304633	True
spatialDLPFC::Br2720	primary_expansion	balanced_ot	0.25		N	I_EXPR	0.0025	0.9999881493280665	0.9966666666666666	0.0010454402873771099	True
spatialDLPFC::Br2720	primary_expansion	balanced_ot	0.25		N	I_EXPR	0.005	0.9999609102048491	0.9933333333333333	0.002088401669728546	True
spatialDLPFC::Br2720	primary_expansion	balanced_ot	0.25		N	I_EXPR	0.01	0.9998590328262369	0.9833333333333334	0.004166787618646235	True
spatialDLPFC::Br2720	primary_expansion	balanced_ot	0.25		N	I_EXPR	0.02	0.9994729899879956	0.9833333333333334	0.00829362866148618	True
spatialDLPFC::Br2720	primary_expansion	balanced_ot	0.25		N	I_SPATIAL	0.000625	0.9999982542214464	0.9966666666666666	0.0002618772554316558	True
spatialDLPFC::Br2720	primary_expansion	balanced_ot	0.25		N	I_SPATIAL	0.00125	0.9999958311092584	0.9966666666666666	0.0005238263859393415	True
spatialDLPFC::Br2720	primary_expansion	balanced_ot	0.25		N	I_SPATIAL	0.0025	0.9999871146609399	0.9933333333333334	0.0010481999293313216	True
spatialDLPFC::Br2720	primary_expansion	balanced_ot	0.25		N	I_SPATIAL	0.005	0.9999584710926539	0.9933333333333334	0.002098915633354225	True
spatialDLPFC::Br2720	primary_expansion	balanced_ot	0.25		N	I_SPATIAL	0.01	0.9998521243787221	0.9866666666666666	0.0042079792201529225	True
spatialDLPFC::Br2720	primary_expansion	balanced_ot	0.25		N	I_SPATIAL	0.02	0.9994503606446048	0.98	0.008457440182899584	True
spatialDLPFC::Br2720	primary_expansion	balanced_ot	0.25		R	I_EXPR	0.000625	0.9999999822222144	1.0	4.32742736834424e-06	True
spatialDLPFC::Br2720	primary_expansion	balanced_ot	0.25		R	I_EXPR	0.00125	0.9999999608888717	1.0	8.654900723875196e-06	True
spatialDLPFC::Br2720	primary_expansion	balanced_ot	0.25		R	I_EXPR	0.0025	0.9999999235555217	1.0	1.7309470982663433e-05	True
spatialDLPFC::Br2720	primary_expansion	balanced_ot	0.25		R	I_EXPR	0.005	0.999999839999929	1.0	3.4619133812917834e-05	True
spatialDLPFC::Br2720	primary_expansion	balanced_ot	0.25		R	I_EXPR	0.01	0.9999996124442723	1.0	6.924847253000526e-05	True
spatialDLPFC::Br2720	primary_expansion	balanced_ot	0.25		R	I_EXPR	0.02	0.9999990453329091	1.0	0.0001385075830594603	True
spatialDLPFC::Br2720	primary_expansion	balanced_ot	0.25		R	I_SPATIAL	0.000625	0.9999981137769396	1.0	0.00026469348079608	True
spatialDLPFC::Br2720	primary_expansion	balanced_ot	0.25		R	I_SPATIAL	0.00125	0.9999949048866245	1.0	0.0005294440067457197	True
spatialDLPFC::Br2720	primary_expansion	balanced_ot	0.25		R	I_SPATIAL	0.0025	0.9999850062155584	1.0	0.0010594218930913726	True
spatialDLPFC::Br2720	primary_expansion	balanced_ot	0.25		R	I_SPATIAL	0.005	0.9999496604220713	0.9966666666666666	0.002121359134861151	True
spatialDLPFC::Br2720	primary_expansion	balanced_ot	0.25		R	I_SPATIAL	0.01	0.9998124834722149	0.99	0.004253175172793883	True
spatialDLPFC::Br2720	primary_expansion	balanced_ot	0.25		R	I_SPATIAL	0.02	0.9992880085724484	0.9833333333333334	0.008548619790521933	True
spatialDLPFC::Br2720	primary_expansion	row_softmax	0.25		N	I_EXPR	0.000625	0.9999995768887009	1.0	0.00022552067558415432	True
spatialDLPFC::Br2720	primary_expansion	row_softmax	0.25		N	I_EXPR	0.00125	0.9999990222217878	1.0	0.00045096388126956386	True
spatialDLPFC::Br2720	primary_expansion	row_softmax	0.25		N	I_EXPR	0.0025	0.9999977635545616	0.9966666666666666	0.0009014802346314628	True
spatialDLPFC::Br2720	primary_expansion	row_softmax	0.25		N	I_EXPR	0.005	0.9999937937750195	0.9933333333333333	0.0018010506086781042	True
spatialDLPFC::Br2720	primary_expansion	row_softmax	0.25		N	I_EXPR	0.01	0.9999804515468674	0.9933333333333333	0.0035944682128046007	True
spatialDLPFC::Br2720	primary_expansion	row_softmax	0.25		N	I_EXPR	0.02	0.9999336924149747	0.99	0.007158220486748217	True
spatialDLPFC::Br2720	primary_expansion	row_softmax	0.25		N	I_SPATIAL	0.000625	0.9999996035553795	1.0	0.0002257242911760412	True
spatialDLPFC::Br2720	primary_expansion	row_softmax	0.25		N	I_SPATIAL	0.00125	0.9999990595551377	1.0	0.00045151792898082826	True
spatialDLPFC::Br2720	primary_expansion	row_softmax	0.25		N	I_SPATIAL	0.0025	0.999997601776712	1.0	0.0009034592934666088	True
spatialDLPFC::Br2720	primary_expansion	row_softmax	0.25		N	I_SPATIAL	0.005	0.9999935502193558	1.0	0.0018087684704005105	True
spatialDLPFC::Br2720	primary_expansion	row_softmax	0.25		N	I_SPATIAL	0.01	0.9999796853243046	0.9966666666666666	0.003625114981692652	True
spatialDLPFC::Br2720	primary_expansion	row_softmax	0.25		N	I_SPATIAL	0.02	0.9999326719700765	0.9966666666666666	0.007280834441167675	True
spatialDLPFC::Br2720	primary_expansion	row_softmax	0.25		R	I_EXPR	0.000625	0.9999999679999858	0.9966666666666666	2.1303088870059853e-05	True
spatialDLPFC::Br2720	primary_expansion	row_softmax	0.25		R	I_EXPR	0.00125	0.9999999377777502	0.9966666666666666	4.2610590203826255e-05	True
spatialDLPFC::Br2720	primary_expansion	row_softmax	0.25		R	I_EXPR	0.0025	0.9999998311110361	0.9966666666666666	8.521690586141033e-05	True
spatialDLPFC::Br2720	primary_expansion	row_softmax	0.25		R	I_EXPR	0.005	0.9999996035553793	0.9966666666666666	0.00017040012595359713	True
spatialDLPFC::Br2720	primary_expansion	row_softmax	0.25		R	I_EXPR	0.01	0.9999991502218446	0.9966666666666666	0.00034065423078007476	True
spatialDLPFC::Br2720	primary_expansion	row_softmax	0.25		R	I_EXPR	0.02	0.9999979004435113	0.9966666666666666	0.0006807793794531904	True
spatialDLPFC::Br2720	primary_expansion	row_softmax	0.25		R	I_SPATIAL	0.000625	0.9999995288886796	1.0	0.00024835203735770853	True
spatialDLPFC::Br2720	primary_expansion	row_softmax	0.25		R	I_SPATIAL	0.00125	0.9999989813328807	0.9966666666666666	0.000496762576609815	True
spatialDLPFC::Br2720	primary_expansion	row_softmax	0.25		R	I_SPATIAL	0.0025	0.9999975466655764	0.9933333333333333	0.0009939734826567592	True
spatialDLPFC::Br2720	primary_expansion	row_softmax	0.25		R	I_SPATIAL	0.005	0.9999939946639977	0.9933333333333333	0.001990000559315625	True
spatialDLPFC::Br2720	primary_expansion	row_softmax	0.25		R	I_SPATIAL	0.01	0.9999825831033704	0.9933333333333333	0.003988593744746593	True
spatialDLPFC::Br2720	primary_expansion	row_softmax	0.25		R	I_SPATIAL	0.02	0.9999402755290114	0.9866666666666667	0.008012165150824776	True
spatialDLPFC::Br2720	primary_expansion	uot	0.25	2.0	N	I_EXPR	0.000625	0.9999985599993602	1.0	0.0002203163022053122	True
spatialDLPFC::Br2720	primary_expansion	uot	0.25	2.0	N	I_EXPR	0.00125	0.9999965013317784	1.0	0.00044058030239168763	True
spatialDLPFC::Br2720	primary_expansion	uot	0.25	2.0	N	I_EXPR	0.0025	0.9999901333289483	1.0	0.0008806761761776022	True
spatialDLPFC::Br2720	primary_expansion	uot	0.25	2.0	N	I_EXPR	0.005	0.9999692266529898	1.0	0.0017591483047554482	True
spatialDLPFC::Br2720	primary_expansion	uot	0.25	2.0	N	I_EXPR	0.01	0.9998958986203994	0.9966666666666666	0.0035093383242867033	True
spatialDLPFC::Br2720	primary_expansion	uot	0.25	2.0	N	I_EXPR	0.02	0.999619983831104	0.9933333333333333	0.006983015971056005	True
spatialDLPFC::Br2720	primary_expansion	uot	0.25	2.0	N	I_SPATIAL	0.000625	0.9999988213328097	0.9966666666666666	0.00022064770443859825	True
spatialDLPFC::Br2720	primary_expansion	uot	0.25	2.0	N	I_SPATIAL	0.00125	0.999996935109749	0.9966666666666666	0.0004413478369436192	True
spatialDLPFC::Br2720	primary_expansion	uot	0.25	2.0	N	I_SPATIAL	0.0025	0.999991331551703	0.9933333333333333	0.0008831809150551756	True
spatialDLPFC::Br2720	primary_expansion	uot	0.25	2.0	N	I_SPATIAL	0.005	0.9999722435432195	0.99	0.0017685638511147103	True
spatialDLPFC::Br2720	primary_expansion	uot	0.25	2.0	N	I_SPATIAL	0.01	0.999902289734351	0.99	0.0035463258768921196	True
spatialDLPFC::Br2720	primary_expansion	uot	0.25	2.0	N	I_SPATIAL	0.02	0.9996279251679667	0.99	0.007129945251120814	True
spatialDLPFC::Br2720	primary_expansion	uot	0.25	2.0	R	I_EXPR	0.000625	0.9999999857777715	1.0	4.063656291714401e-05	True
spatialDLPFC::Br2720	primary_expansion	uot	0.25	2.0	R	I_EXPR	0.00125	0.9999999626666501	1.0	8.127340900446683e-05	True
spatialDLPFC::Br2720	primary_expansion	uot	0.25	2.0	R	I_EXPR	0.0025	0.9999999359999716	1.0	0.0001625527942858366	True
spatialDLPFC::Br2720	primary_expansion	uot	0.25	2.0	R	I_EXPR	0.005	0.9999998595554933	1.0	0.00032513570589878273	True
spatialDLPFC::Br2720	primary_expansion	uot	0.25	2.0	R	I_EXPR	0.01	0.9999997102220934	1.0	0.0006503985858849581	True
spatialDLPFC::Br2720	primary_expansion	uot	0.25	2.0	R	I_EXPR	0.02	0.999999407999737	1.0	0.0013013263787166724	True
spatialDLPFC::Br2720	primary_expansion	uot	0.25	2.0	R	I_SPATIAL	0.000625	0.9999983164436963	1.0	0.00027834648250158584	True
spatialDLPFC::Br2720	primary_expansion	uot	0.25	2.0	R	I_SPATIAL	0.00125	0.9999955519980233	1.0	0.0005567544245875706	True
spatialDLPFC::Br2720	primary_expansion	uot	0.25	2.0	R	I_SPATIAL	0.0025	0.9999868035496906	1.0	0.0011141149514940526	True
spatialDLPFC::Br2720	primary_expansion	uot	0.25	2.0	R	I_SPATIAL	0.005	0.9999546044242688	1.0	0.002231018133838336	True
spatialDLPFC::Br2720	primary_expansion	uot	0.25	2.0	R	I_SPATIAL	0.01	0.999837239038773	0.9966666666666666	0.0044734356782388796	True
spatialDLPFC::Br2720	primary_expansion	uot	0.25	2.0	R	I_SPATIAL	0.02	0.9993899037288462	0.9833333333333334	0.008993188633876464	True
spatialDLPFC::Br2743	primary_expansion	balanced_ot	0.25		N	I_EXPR	0.000625	0.9999987111105384	1.0	0.00026390690336474114	True
spatialDLPFC::Br2743	primary_expansion	balanced_ot	0.25		N	I_EXPR	0.00125	0.99999641244285	0.9933333333333333	0.0005277461204325723	True
spatialDLPFC::Br2743	primary_expansion	balanced_ot	0.25		N	I_EXPR	0.0025	0.9999894257730783	0.9933333333333333	0.0010549296270256042	True
spatialDLPFC::Br2743	primary_expansion	balanced_ot	0.25		N	I_EXPR	0.005	0.9999652497623334	0.9933333333333333	0.002107351879631418	True
spatialDLPFC::Br2743	primary_expansion	balanced_ot	0.25		N	I_EXPR	0.01	0.999876250611667	0.9866666666666666	0.004204642793055243	True
spatialDLPFC::Br2743	primary_expansion	balanced_ot	0.25		N	I_EXPR	0.02	0.9995356086824928	0.9733333333333334	0.008369055286460337	True
spatialDLPFC::Br2743	primary_expansion	balanced_ot	0.25		N	I_SPATIAL	0.000625	0.9999984746659889	1.0	0.0002642502159602066	True
spatialDLPFC::Br2743	primary_expansion	balanced_ot	0.25		N	I_SPATIAL	0.00125	0.9999961013316007	1.0	0.0005285674805258756	True
spatialDLPFC::Br2743	primary_expansion	balanced_ot	0.25		N	I_SPATIAL	0.0025	0.9999885155504515	0.9966666666666666	0.0010576798738191635	True
spatialDLPFC::Br2743	primary_expansion	balanced_ot	0.25		N	I_SPATIAL	0.005	0.999964053317357	0.9933333333333333	0.002117842929523203	True
spatialDLPFC::Br2743	primary_expansion	balanced_ot	0.25		N	I_SPATIAL	0.01	0.9998720301653469	0.99	0.004245947295475195	True
spatialDLPFC::Br2743	primary_expansion	balanced_ot	0.25		N	I_SPATIAL	0.02	0.9995218717874987	0.9833333333333334	0.008533671626043456	True
spatialDLPFC::Br2743	primary_expansion	balanced_ot	0.25		R	I_EXPR	0.000625	0.9999999519999788	1.0	1.5127882872249249e-05	True
spatialDLPFC::Br2743	primary_expansion	balanced_ot	0.25		R	I_EXPR	0.00125	0.9999998986666218	1.0	3.025425568569765e-05	True
spatialDLPFC::Br2743	primary_expansion	balanced_ot	0.25		R	I_EXPR	0.0025	0.9999997991110219	1.0	6.0507034010914184e-05	True
spatialDLPFC::Br2743	primary_expansion	balanced_ot	0.25		R	I_EXPR	0.005	0.9999995679998082	1.0	0.00012101200697171835	True
spatialDLPFC::Br2743	primary_expansion	balanced_ot	0.25		R	I_EXPR	0.01	0.9999989422217521	1.0	0.00024202992259488173	True
spatialDLPFC::Br2743	primary_expansion	balanced_ot	0.25		R	I_EXPR	0.02	0.9999975146655622	0.9966666666666666	0.00048409342620247425	True
spatialDLPFC::Br2743	primary_expansion	balanced_ot	0.25		R	I_SPATIAL	0.000625	0.9999981333325039	0.9966666666666666	0.00026635098642319014	True
spatialDLPFC::Br2743	primary_expansion	balanced_ot	0.25		R	I_SPATIAL	0.00125	0.9999951555534026	0.9933333333333333	0.0005327631906858549	True
spatialDLPFC::Br2743	primary_expansion	balanced_ot	0.25		R	I_SPATIAL	0.0025	0.9999860248826778	0.9933333333333333	0.0010660764562161222	True
spatialDLPFC::Br2743	primary_expansion	balanced_ot	0.25		R	I_SPATIAL	0.005	0.9999552142023176	0.99	0.002134682647578744	True
spatialDLPFC::Br2743	primary_expansion	balanced_ot	0.25		R	I_SPATIAL	0.01	0.9998443999308446	0.9833333333333334	0.004279667654685253	True
spatialDLPFC::Br2743	primary_expansion	balanced_ot	0.25		R	I_SPATIAL	0.02	0.999402675290078	0.9833333333333334	0.008601411651989585	True
spatialDLPFC::Br2743	primary_expansion	row_softmax	0.25		N	I_EXPR	0.000625	0.9999996319998365	1.0	0.00015236334199062346	True
spatialDLPFC::Br2743	primary_expansion	row_softmax	0.25		N	I_EXPR	0.00125	0.9999991893329732	1.0	0.00030468956924674113	True
spatialDLPFC::Br2743	primary_expansion	row_softmax	0.25		N	I_EXPR	0.0025	0.9999981795547466	1.0	0.0006090762914032952	True
spatialDLPFC::Br2743	primary_expansion	row_softmax	0.25		N	I_EXPR	0.005	0.9999952035534239	1.0	0.0012169528796419377	True
spatialDLPFC::Br2743	primary_expansion	row_softmax	0.25		N	I_EXPR	0.01	0.9999854346601933	1.0	0.002429027818985955	True
spatialDLPFC::Br2743	primary_expansion	row_softmax	0.25		N	I_EXPR	0.02	0.9999501155333848	0.9966666666666666	0.0048377347684988685	True
spatialDLPFC::Br2743	primary_expansion	row_softmax	0.25		N	I_SPATIAL	0.000625	0.9999995768887009	1.0	0.00015255014678194708	True
spatialDLPFC::Br2743	primary_expansion	row_softmax	0.25		N	I_SPATIAL	0.00125	0.9999990951107091	1.0	0.00030513216822889843	True
spatialDLPFC::Br2743	primary_expansion	row_softmax	0.25		N	I_SPATIAL	0.0025	0.9999980853324826	0.9966666666666666	0.0006104911510991509	True
spatialDLPFC::Br2743	primary_expansion	row_softmax	0.25		N	I_SPATIAL	0.005	0.9999952817756809	0.9966666666666666	0.0012222374476598208	True
spatialDLPFC::Br2743	primary_expansion	row_softmax	0.25		N	I_SPATIAL	0.01	0.9999857084380928	0.9966666666666666	0.0024496563694897827	True
spatialDLPFC::Br2743	primary_expansion	row_softmax	0.25		N	I_SPATIAL	0.02	0.9999530559791361	0.9966666666666666	0.00492061298120054	True
spatialDLPFC::Br2743	primary_expansion	row_softmax	0.25		R	I_EXPR	0.000625	0.9999999111110716	1.0	0.0001194067580784218	True
spatialDLPFC::Br2743	primary_expansion	row_softmax	0.25		R	I_EXPR	0.00125	0.9999998044443577	1.0	0.00023883571353025947	True
spatialDLPFC::Br2743	primary_expansion	row_softmax	0.25		R	I_EXPR	0.0025	0.9999995999998224	1.0	0.0004777872021316348	True
spatialDLPFC::Br2743	primary_expansion	row_softmax	0.25		R	I_EXPR	0.005	0.9999990382217949	1.0	0.0009560219683391511	True
spatialDLPFC::Br2743	primary_expansion	row_softmax	0.25		R	I_EXPR	0.01	0.9999974986655551	1.0	0.0019138840262531574	True
spatialDLPFC::Br2743	primary_expansion	row_softmax	0.25		R	I_EXPR	0.02	0.9999927164412074	0.9966666666666666	0.0038349758249773274	True
spatialDLPFC::Br2743	primary_expansion	row_softmax	0.25		R	I_SPATIAL	0.000625	0.9999996639998507	0.9966666666666666	0.000232246386460772	True
spatialDLPFC::Br2743	primary_expansion	row_softmax	0.25		R	I_SPATIAL	0.00125	0.9999992657774516	0.9966666666666666	0.0004645485688975926	True
spatialDLPFC::Br2743	primary_expansion	row_softmax	0.25		R	I_SPATIAL	0.0025	0.9999983288881462	0.9966666666666666	0.0009295059675075853	True
spatialDLPFC::Br2743	primary_expansion	row_softmax	0.25		R	I_SPATIAL	0.005	0.9999959822204365	0.9966666666666666	0.0018608839440186163	True
spatialDLPFC::Br2743	primary_expansion	row_softmax	0.25		R	I_SPATIAL	0.01	0.9999887679950081	0.9966666666666666	0.003729361644790906	True
spatialDLPFC::Br2743	primary_expansion	row_softmax	0.25		R	I_SPATIAL	0.02	0.9999645439842418	0.9966666666666666	0.007489095261606189	True
spatialDLPFC::Br2743	primary_expansion	uot	0.25	2.0	N	I_EXPR	0.000625	0.999999333333037	1.0	0.0002068039216518413	True
spatialDLPFC::Br2743	primary_expansion	uot	0.25	2.0	N	I_EXPR	0.00125	0.9999984693326531	1.0	0.00041356811282683615	True
spatialDLPFC::Br2743	primary_expansion	uot	0.25	2.0	N	I_EXPR	0.0025	0.9999959679982081	0.9966666666666666	0.0008267314762014652	True
spatialDLPFC::Br2743	primary_expansion	uot	0.25	2.0	N	I_EXPR	0.005	0.9999879715502096	0.9966666666666666	0.0016514858219820146	True
spatialDLPFC::Br2743	primary_expansion	uot	0.25	2.0	N	I_EXPR	0.01	0.999961720871876	0.9933333333333333	0.0032946558278629484	True
spatialDLPFC::Br2743	primary_expansion	uot	0.25	2.0	N	I_EXPR	0.02	0.9998668408297072	0.9866666666666667	0.006555810450787612	True
spatialDLPFC::Br2743	primary_expansion	uot	0.25	2.0	N	I_SPATIAL	0.000625	0.9999992159996517	1.0	0.00020709298059558252	True
spatialDLPFC::Br2743	primary_expansion	uot	0.25	2.0	N	I_SPATIAL	0.00125	0.9999982773325677	1.0	0.0004142251686091214	True
spatialDLPFC::Br2743	primary_expansion	uot	0.25	2.0	N	I_SPATIAL	0.0025	0.9999957528870014	1.0	0.0008288750218333168	True
spatialDLPFC::Br2743	primary_expansion	uot	0.25	2.0	N	I_SPATIAL	0.005	0.9999883875503945	1.0	0.0016598185170526142	True
spatialDLPFC::Br2743	primary_expansion	uot	0.25	2.0	N	I_SPATIAL	0.01	0.9999624693166531	1.0	0.0033279210779693256	True
spatialDLPFC::Br2743	primary_expansion	uot	0.25	2.0	N	I_SPATIAL	0.02	0.9998661670516299	0.9966666666666666	0.006688850098642516	True
spatialDLPFC::Br2743	primary_expansion	uot	0.25	2.0	R	I_EXPR	0.000625	0.9999999591110931	1.0	6.278501751551862e-05	True
spatialDLPFC::Br2743	primary_expansion	uot	0.25	2.0	R	I_EXPR	0.00125	0.9999998968888433	1.0	0.00012557136238514142	True
spatialDLPFC::Br2743	primary_expansion	uot	0.25	2.0	R	I_EXPR	0.0025	0.9999998008888005	1.0	0.0002511593489428474	True
spatialDLPFC::Br2743	primary_expansion	uot	0.25	2.0	R	I_EXPR	0.005	0.9999995804442581	1.0	0.0005023930872259069	True
spatialDLPFC::Br2743	primary_expansion	uot	0.25	2.0	R	I_EXPR	0.01	0.9999990577773592	1.0	0.001005114553847471	True
spatialDLPFC::Br2743	primary_expansion	uot	0.25	2.0	R	I_EXPR	0.02	0.999997642665619	1.0	0.00201158022768268	True
spatialDLPFC::Br2743	primary_expansion	uot	0.25	2.0	R	I_SPATIAL	0.000625	0.9999987324438813	1.0	0.0002786223677864201	True
spatialDLPFC::Br2743	primary_expansion	uot	0.25	2.0	R	I_SPATIAL	0.00125	0.9999966808874138	1.0	0.0005573044402414568	True
spatialDLPFC::Br2743	primary_expansion	uot	0.25	2.0	R	I_SPATIAL	0.0025	0.9999904071068475	0.9966666666666666	0.0011151940263315295	True
spatialDLPFC::Br2743	primary_expansion	uot	0.25	2.0	R	I_SPATIAL	0.005	0.9999698399865957	0.9933333333333333	0.002233033879090454	True
spatialDLPFC::Br2743	primary_expansion	uot	0.25	2.0	R	I_SPATIAL	0.01	0.9998945919531521	0.99	0.004476937509109814	True
spatialDLPFC::Br2743	primary_expansion	uot	0.25	2.0	R	I_SPATIAL	0.02	0.9996173118299164	0.98	0.00899860177941746	True
spatialDLPFC::Br3942	primary_expansion	balanced_ot	0.25		N	I_EXPR	0.000625	0.9999983306659248	1.0	0.0002570796413867949	True
spatialDLPFC::Br3942	primary_expansion	balanced_ot	0.25		N	I_EXPR	0.00125	0.9999959608870939	1.0	0.0005140963607120178	True
spatialDLPFC::Br3942	primary_expansion	balanced_ot	0.25		N	I_EXPR	0.0025	0.9999885635504727	1.0	0.0010276228091942287	True
spatialDLPFC::Br3942	primary_expansion	balanced_ot	0.25		N	I_EXPR	0.005	0.9999644675397634	0.9966666666666666	0.0020526375623386595	True
spatialDLPFC::Br3942	primary_expansion	balanced_ot	0.25		N	I_EXPR	0.01	0.9998751875000834	0.99	0.004094709589055581	True
spatialDLPFC::Br3942	primary_expansion	balanced_ot	0.25		N	I_EXPR	0.02	0.9995449491310886	0.9866666666666667	0.008147974382907052	True
spatialDLPFC::Br3942	primary_expansion	balanced_ot	0.25		N	I_SPATIAL	0.000625	0.9999985973327101	1.0	0.00025744998957854387	True
spatialDLPFC::Br3942	primary_expansion	balanced_ot	0.25		N	I_SPATIAL	0.00125	0.999996133331615	0.9933333333333333	0.0005149639918313781	True
spatialDLPFC::Br3942	primary_expansion	balanced_ot	0.25		N	I_SPATIAL	0.0025	0.9999885795504799	0.9933333333333333	0.0010305032554396739	True
spatialDLPFC::Br3942	primary_expansion	balanced_ot	0.25		N	I_SPATIAL	0.005	0.9999631715391875	0.9933333333333333	0.0020635679270887305	True
spatialDLPFC::Br3942	primary_expansion	balanced_ot	0.25		N	I_SPATIAL	0.01	0.9998704443868642	0.99	0.0041379124009095075	True
spatialDLPFC::Br3942	primary_expansion	balanced_ot	0.25		N	I_SPATIAL	0.02	0.9995188940083974	0.9866666666666666	0.00831930167159351	True
spatialDLPFC::Br3942	primary_expansion	balanced_ot	0.25		R	I_EXPR	0.000625	0.9999999644444288	1.0	9.518659768594536e-06	True
spatialDLPFC::Br3942	primary_expansion	balanced_ot	0.25		R	I_EXPR	0.00125	0.9999999164444073	1.0	1.9037327630664936e-05	True
spatialDLPFC::Br3942	primary_expansion	balanced_ot	0.25		R	I_EXPR	0.0025	0.9999997777776792	1.0	3.8069482912694416e-05	True
spatialDLPFC::Br3942	primary_expansion	balanced_ot	0.25		R	I_EXPR	0.005	0.9999995519998008	1.0	7.611197846631594e-05	True
spatialDLPFC::Br3942	primary_expansion	balanced_ot	0.25		R	I_EXPR	0.01	0.9999988942217308	1.0	0.00015213574406572773	True
spatialDLPFC::Br3942	primary_expansion	balanced_ot	0.25		R	I_EXPR	0.02	0.9999973048876911	0.9966666666666666	0.00030390441988621284	True
spatialDLPFC::Br3942	primary_expansion	balanced_ot	0.25		R	I_SPATIAL	0.000625	0.999998202665868	1.0	0.0002642516458871184	True
spatialDLPFC::Br3942	primary_expansion	balanced_ot	0.25		R	I_SPATIAL	0.00125	0.9999954471090877	1.0	0.0005285664454675414	True
spatialDLPFC::Br3942	primary_expansion	balanced_ot	0.25		R	I_SPATIAL	0.0025	0.9999868533274905	1.0	0.0010576798549292038	True
spatialDLPFC::Br3942	primary_expansion	balanced_ot	0.25		R	I_SPATIAL	0.005	0.9999541084240482	1.0	0.002117849076783569	True
spatialDLPFC::Br3942	primary_expansion	balanced_ot	0.25		R	I_SPATIAL	0.01	0.9998432070414255	0.9966666666666666	0.0042462392898544405	True
spatialDLPFC::Br3942	primary_expansion	balanced_ot	0.25		R	I_SPATIAL	0.02	0.9993988512883785	0.99	0.008534871111020189	True
spatialDLPFC::Br3942	primary_expansion	row_softmax	0.25		N	I_EXPR	0.000625	0.9999994275553011	1.0	0.00018998477124792309	True
spatialDLPFC::Br3942	primary_expansion	row_softmax	0.25		N	I_EXPR	0.00125	0.9999988835550595	1.0	0.0003798820595926408	True
spatialDLPFC::Br3942	primary_expansion	row_softmax	0.25		N	I_EXPR	0.0025	0.9999970293320131	1.0	0.0007592898644650714	True
spatialDLPFC::Br3942	primary_expansion	row_softmax	0.25		N	I_EXPR	0.005	0.9999914595517598	1.0	0.0015166762582258658	True
spatialDLPFC::Br3942	primary_expansion	row_softmax	0.25		N	I_EXPR	0.01	0.9999736373216166	1.0	0.003025466109197056	True
spatialDLPFC::Br3942	primary_expansion	row_softmax	0.25		N	I_EXPR	0.02	0.9999108017381342	0.99	0.0060189614518614785	True
spatialDLPFC::Br3942	primary_expansion	row_softmax	0.25		N	I_SPATIAL	0.000625	0.999999461333094	1.0	0.0001901778940308179	True
