independent_unit_id	method	metric	max_probability	top2_margin	raw_margin_minus_max	beneficial_margin_effect
HER2ST::F	balanced_ot	median_true_rank	1.0	1.0	0.0	-0.0
HER2ST::G	balanced_ot	median_true_rank	2.7	1.2999999999999998	-1.4000000000000004	1.4000000000000004
HER2ST::H	balanced_ot	median_true_rank	1.0	1.0	0.0	-0.0
HER2ST::A	row_softmax	median_true_rank	8.3	4.95	-3.3500000000000005	3.3500000000000005
HER2ST::B	row_softmax	median_true_rank	4.55	1.0	-3.55	3.55
HER2ST::C	row_softmax	median_true_rank	54.9	53.4	-1.5	1.5
HER2ST::D	row_softmax	median_true_rank	31.45	25.7	-5.75	5.75
HER2ST::E	row_softmax	median_true_rank	1.0	1.0	0.0	-0.0
HER2ST::F	row_softmax	median_true_rank	1.0	1.0	0.0	-0.0
HER2ST::G	row_softmax	median_true_rank	2.65	1.3	-1.3499999999999999	1.3499999999999999
HER2ST::H	row_softmax	median_true_rank	1.0	1.0	0.0	-0.0
HER2ST::A	uot	median_true_rank	11.65	6.85	-4.800000000000001	4.800000000000001
HER2ST::B	uot	median_true_rank	13.7	5.2	-8.5	8.5
HER2ST::C	uot	median_true_rank	53.8	51.65	-2.1499999999999986	2.1499999999999986
HER2ST::D	uot	median_true_rank	42.55	34.3	-8.25	8.25
HER2ST::E	uot	median_true_rank	1.0	1.0	0.0	-0.0
HER2ST::F	uot	median_true_rank	1.0	1.0	0.0	-0.0
HER2ST::G	uot	median_true_rank	1.65	1.0	-0.6499999999999999	0.6499999999999999
HER2ST::H	uot	median_true_rank	1.0	1.0	0.0	-0.0
HER2ST::A	balanced_ot	region_label_accuracy	0.870542013331387	0.8738215832238602	0.003279569892473133	0.003279569892473133
HER2ST::B	balanced_ot	region_label_accuracy	0.3926245904845608	0.46888910611077855	0.07626451562621778	0.07626451562621778
HER2ST::C	balanced_ot	region_label_accuracy	0.7986284437146506	0.805410052910053	0.006781609195402383	0.006781609195402383
HER2ST::D	balanced_ot	region_label_accuracy	0.4804853201290672	0.4809874722094115	0.0005021520803443202	0.0005021520803443202
HER2ST::E	balanced_ot	region_label_accuracy	0.9831954264250994	1.0	0.016804573574900616	0.016804573574900616
HER2ST::F	balanced_ot	region_label_accuracy	0.9952702787761294	1.0	0.004729721223870609	0.004729721223870609
HER2ST::G	balanced_ot	region_label_accuracy	0.6564741874445944	0.780721142730538	0.12424695528594365	0.12424695528594365
HER2ST::H	balanced_ot	region_label_accuracy	1.0	1.0	0.0	0.0
HER2ST::A	row_softmax	region_label_accuracy	0.8738753466647204	0.8754882498905269	0.001612903225806428	0.001612903225806428
HER2ST::B	row_softmax	region_label_accuracy	0.6658351256198856	0.863533312308671	0.19769818668878547	0.19769818668878547
HER2ST::C	row_softmax	region_label_accuracy	0.805550538222952	0.808998814085021	0.0034482758620689724	0.0034482758620689724
HER2ST::D	row_softmax	region_label_accuracy	0.48605807554702385	0.4880988918735545	0.0020408163265306367	0.0020408163265306367
HER2ST::E	row_softmax	region_label_accuracy	1.0	1.0	0.0	0.0
HER2ST::F	row_softmax	region_label_accuracy	1.0	1.0	0.0	0.0
HER2ST::G	row_softmax	region_label_accuracy	0.6622686966464203	0.820421982406534	0.15815328576011367	0.15815328576011367
HER2ST::H	row_softmax	region_label_accuracy	1.0	1.0	0.0	0.0
HER2ST::A	uot	region_label_accuracy	0.8721549165571936	0.8754344864496666	0.003279569892473022	0.003279569892473022
HER2ST::B	uot	region_label_accuracy	0.5214617437650589	0.6862307987246137	0.16476905495955474	0.16476905495955474
HER2ST::C	uot	region_label_accuracy	0.8056654807516876	0.8056654807516876	0.0	0.0
HER2ST::D	uot	region_label_accuracy	0.4804853201290672	0.4834264965996554	0.002941176470588225	0.002941176470588225
HER2ST::E	uot	region_label_accuracy	1.0	1.0	0.0	0.0
