dataset	pair_id	biological_pair_id	independent_unit_id	direction	method	representation_features	model	ridge_alpha	fold	strategy	coverage	repeat	source_ids_sha256	n_train_available	n_train_selected	n_test	training_positive_precision	top1	top5	top10	mean_reciprocal_rank	median_true_rank	region_label_accuracy	true_pair_cosine
HER2ST_manual_controlled	HER2ST_A1_CONTROLLED	HER2ST_A1_CONTROLLED	HER2ST::A	forward	balanced_ot	heldout_expression_100	multioutput_ridge	1.0	4	random_gate	0.8	4	82fad5edfdf5d0f55f26aeca5eef79e1bc88f32665ac60a4b3887c8aa2009dd3	222	178	51	0.7528089887640449	0.1568627450980392	0.23529411764705882	0.39215686274509803	0.22753997369894022	16.0	0.8431372549019608	0.8993446405476132
HER2ST_manual_controlled	HER2ST_A1_CONTROLLED	HER2ST_A1_CONTROLLED	HER2ST::A	forward	uot	heldout_expression_100	multioutput_ridge	1.0	0	identity_no_training	0.0	0	82fad5edfdf5d0f55f26aeca5eef79e1bc88f32665ac60a4b3887c8aa2009dd3	219	0	54		1.0	1.0	1.0	1.0	1.0	1.0	1.0
HER2ST_manual_controlled	HER2ST_A1_CONTROLLED	HER2ST_A1_CONTROLLED	HER2ST::A	forward	uot	heldout_expression_100	multioutput_ridge	1.0	0	all_top1	1.0	0	82fad5edfdf5d0f55f26aeca5eef79e1bc88f32665ac60a4b3887c8aa2009dd3	219	219	54	0.867579908675799	0.2777777777777778	0.7592592592592593	0.8888888888888888	0.46334916566611395	3.0	1.0	0.9163242744046597
HER2ST_manual_controlled	HER2ST_A1_CONTROLLED	HER2ST_A1_CONTROLLED	HER2ST::A	forward	uot	heldout_expression_100	multioutput_ridge	1.0	0	max_probability_gate	0.8	0	82fad5edfdf5d0f55f26aeca5eef79e1bc88f32665ac60a4b3887c8aa2009dd3	219	176	54	0.8465909090909091	0.14814814814814814	0.4074074074074074	0.6296296296296297	0.28609215087480766	8.0	1.0	0.9050413067382538
HER2ST_manual_controlled	HER2ST_A1_CONTROLLED	HER2ST_A1_CONTROLLED	HER2ST::A	forward	uot	heldout_expression_100	multioutput_ridge	1.0	0	top2_margin_gate	0.8	0	82fad5edfdf5d0f55f26aeca5eef79e1bc88f32665ac60a4b3887c8aa2009dd3	219	176	54	0.9261363636363636	0.24074074074074073	0.5555555555555556	0.7777777777777778	0.38484538342115504	4.0	1.0	0.910551155784055
HER2ST_manual_controlled	HER2ST_A1_CONTROLLED	HER2ST_A1_CONTROLLED	HER2ST::A	forward	uot	heldout_expression_100	multioutput_ridge	1.0	0	oracle_truth	0.8	0	82fad5edfdf5d0f55f26aeca5eef79e1bc88f32665ac60a4b3887c8aa2009dd3	219	176	54	1.0	0.24074074074074073	0.5555555555555556	0.7407407407407407	0.38326103001202205	5.0	1.0	0.9114722498919188
HER2ST_manual_controlled	HER2ST_A1_CONTROLLED	HER2ST_A1_CONTROLLED	HER2ST::A	forward	uot	heldout_expression_100	multioutput_ridge	1.0	0	random_gate	0.8	0	82fad5edfdf5d0f55f26aeca5eef79e1bc88f32665ac60a4b3887c8aa2009dd3	219	176	54	0.8522727272727273	0.1111111111111111	0.37037037037037035	0.5555555555555556	0.25324454632591975	9.0	1.0	0.9031345595800422
HER2ST_manual_controlled	HER2ST_A1_CONTROLLED	HER2ST_A1_CONTROLLED	HER2ST::A	forward	uot	heldout_expression_100	multioutput_ridge	1.0	0	random_gate	0.8	1	82fad5edfdf5d0f55f26aeca5eef79e1bc88f32665ac60a4b3887c8aa2009dd3	219	176	54	0.8579545454545454	0.12962962962962962	0.37037037037037035	0.5555555555555556	0.2647939537328449	9.0	1.0	0.9026898364322307
HER2ST_manual_controlled	HER2ST_A1_CONTROLLED	HER2ST_A1_CONTROLLED	HER2ST::A	forward	uot	heldout_expression_100	multioutput_ridge	1.0	0	random_gate	0.8	2	82fad5edfdf5d0f55f26aeca5eef79e1bc88f32665ac60a4b3887c8aa2009dd3	219	176	54	0.8579545454545454	0.1111111111111111	0.35185185185185186	0.5370370370370371	0.24342385965584692	9.0	1.0	0.9017508544785701
HER2ST_manual_controlled	HER2ST_A1_CONTROLLED	HER2ST_A1_CONTROLLED	HER2ST::A	forward	uot	heldout_expression_100	multioutput_ridge	1.0	0	random_gate	0.8	3	82fad5edfdf5d0f55f26aeca5eef79e1bc88f32665ac60a4b3887c8aa2009dd3	219	176	54	0.8579545454545454	0.14814814814814814	0.3333333333333333	0.5	0.26315606176045053	10.5	1.0	0.9031567056492952
