independent_unit_id	method	strategy	coverage	training_positive_precision	top1	top5	top10	mean_reciprocal_rank	median_true_rank	region_label_accuracy	true_pair_cosine
HER2ST::G	row_softmax	all_top1	1.0	0.7691898559357384	0.7725357802448248	0.9372465393024603	0.9678652336547072	0.8489477803212242	1.3	0.8159669517179504	0.9105050185796077
HER2ST::H	row_softmax	all_top1	1.0	0.9083414715464335	1.0	1.0	1.0	1.0	1.0	1.0	0.9470782693404134
HER2ST::A	row_softmax	identity_no_training	0.0		1.0	1.0	1.0	1.0	1.0	1.0	0.9960204885736801
HER2ST::B	row_softmax	identity_no_training	0.0		1.0	1.0	1.0	1.0	1.0	1.0	1.0
HER2ST::C	row_softmax	identity_no_training	0.0		1.0	1.0	1.0	1.0	1.0	0.9933333333333334	0.9860582010582013
HER2ST::D	row_softmax	identity_no_training	0.0		1.0	1.0	1.0	1.0	1.0	1.0	1.0
HER2ST::E	row_softmax	identity_no_training	0.0		1.0	1.0	1.0	1.0	1.0	1.0	1.0
HER2ST::F	row_softmax	identity_no_training	0.0		1.0	1.0	1.0	1.0	1.0	1.0	1.0
HER2ST::G	row_softmax	identity_no_training	0.0		1.0	1.0	1.0	1.0	1.0	1.0	1.0
HER2ST::H	row_softmax	identity_no_training	0.0		1.0	1.0	1.0	1.0	1.0	1.0	1.0
HER2ST::A	row_softmax	max_probability_gate	0.8	0.8173212162222874	0.15679229542865397	0.41358590652834637	0.5957679930233915	0.28397991279689005	8.3	0.8738753466647204	0.9044398147473711
HER2ST::B	row_softmax	max_probability_gate	0.8	0.8168510694864164	0.6168525561524077	0.706897184952603	0.7591565205370252	0.6690840676842127	4.55	0.6658351256198856	0.8438618415709924
HER2ST::C	row_softmax	max_probability_gate	0.8	0.6968191235497785	0.013596491228070176	0.12361279155743765	0.16592071654231366	0.08498811841448634	54.9	0.805550538222952	0.8913346359082548
HER2ST::D	row_softmax	max_probability_gate	0.8	0.9029341760561433	0.07341238292492863	0.21917130232032445	0.32618649426792007	0.1603314316352929	31.45	0.48605807554702385	0.9047139554892321
HER2ST::E	row_softmax	max_probability_gate	0.8	0.9535586689486515	1.0	1.0	1.0	1.0	1.0	1.0	0.9375613667031272
HER2ST::F	row_softmax	max_probability_gate	0.8	0.982477055400962	1.0	1.0	1.0	1.0	1.0	1.0	0.9534548616576629
HER2ST::G	row_softmax	max_probability_gate	0.8	0.7500518363917936	0.5413167793521505	0.8336539250870851	0.883281761053547	0.6787793403074701	2.65	0.6622686966464203	0.8956725698977414
