dataset	pair_id	independent_unit_id	direction	fold	n_train_available	n_train_selected	n_test	n_components	coverage	strategy	repeat	top1	top5	top10	mean_reciprocal_rank	median_true_rank	region_label_accuracy	true_pair_cosine
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED	HER2ST::E	forward	0	340	272	87	16	0.8	permuted_truth_control	2	0.0	0.0	0.011494252873563218	0.0131690012628315	227.0	0.6551724137931034	-0.017408818657198774
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED	HER2ST::E	forward	0	340	272	87	16	0.8	permuted_truth_control	3	0.0	0.011494252873563218	0.022988505747126436	0.014521847946698913	204.0	0.632183908045977	0.009539498685513613
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED	HER2ST::E	forward	0	340	272	87	16	0.8	permuted_truth_control	4	0.0	0.0	0.011494252873563218	0.009977385470270354	197.0	0.5862068965517241	-0.01310928943003687
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED	HER2ST::E	forward	0	340	272	87	16	0.8	permuted_truth_control	5	0.0	0.011494252873563218	0.022988505747126436	0.010606919555414145	243.0	0.6551724137931034	-0.03376441177168354
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED	HER2ST::E	forward	0	340	272	87	16	0.8	permuted_truth_control	6	0.0	0.011494252873563218	0.034482758620689655	0.017546644235257775	184.0	0.6091954022988506	0.03270448509132443
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED	HER2ST::E	forward	0	340	272	87	16	0.8	permuted_truth_control	7	0.0	0.011494252873563218	0.022988505747126436	0.011729405646774828	221.0	0.6896551724137931	-0.03181605177499873
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED	HER2ST::E	forward	0	340	272	87	16	0.8	permuted_truth_control	8	0.011494252873563218	0.04597701149425287	0.05747126436781609	0.034281579659696415	226.0	0.6091954022988506	0.012658695580252299
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED	HER2ST::E	forward	0	340	272	87	16	0.8	permuted_truth_control	9	0.011494252873563218	0.022988505747126436	0.034482758620689655	0.02685543101241103	238.0	0.632183908045977	-0.011956166992334484
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED	HER2ST::E	forward	1	340	272	87	16	0.8	oracle_truth	0	0.0	0.022988505747126436	0.022988505747126436	0.020958271400221738	163.0	0.47126436781609193	0.07685145821753252
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED	HER2ST::E	forward	1	340	272	87	16	0.8	permuted_truth_control	0	0.0	0.034482758620689655	0.05747126436781609	0.025445821960879477	193.0	0.5402298850574713	0.0021382745041003386
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED	HER2ST::E	forward	1	340	272	87	16	0.8	permuted_truth_control	1	0.0	0.011494252873563218	0.011494252873563218	0.01194853447399081	209.0	0.5517241379310345	0.036862733640574984
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED	HER2ST::E	forward	1	340	272	87	16	0.8	permuted_truth_control	2	0.0	0.0	0.011494252873563218	0.009528047504300202	224.0	0.5402298850574713	-0.0225405840793384
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED	HER2ST::E	forward	1	340	272	87	16	0.8	permuted_truth_control	3	0.0	0.011494252873563218	0.011494252873563218	0.010670231935397722	201.0	0.4482758620689655	0.013441464878122278
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED	HER2ST::E	forward	1	340	272	87	16	0.8	permuted_truth_control	4	0.011494252873563218	0.022988505747126436	0.022988505747126436	0.021269648796558432	220.0	0.42528735632183906	-0.020650887167818547
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED	HER2ST::E	forward	1	340	272	87	16	0.8	permuted_truth_control	5	0.0	0.0	0.022988505747126436	0.012508988452504595	205.0	0.5057471264367817	-0.0036007124247424017
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED	HER2ST::E	forward	1	340	272	87	16	0.8	permuted_truth_control	6	0.0	0.0	0.011494252873563218	0.009748235138489617	236.0	0.5172413793103449	-0.02556370330161449
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED	HER2ST::E	forward	1	340	272	87	16	0.8	permuted_truth_control	7	0.0	0.022988505747126436	0.022988505747126436	0.01533068238775458	229.0	0.45977011494252873	-0.010533060599040517
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED	HER2ST::E	forward	1	340	272	87	16	0.8	permuted_truth_control	8	0.0	0.0	0.011494252873563218	0.009719872813931248	252.0	0.5632183908045977	-0.03486804626303323
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED	HER2ST::E	forward	1	340	272	87	16	0.8	permuted_truth_control	9	0.0	0.0	0.0	0.007833683563043072	227.0	0.42528735632183906	-0.032323851140142704
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED	HER2ST::E	forward	2	347	278	80	16	0.8	oracle_truth	0	0.0	0.0125	0.025	0.011173735268100806	228.0	0.4125	-0.027341778497848628
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED	HER2ST::E	forward	2	347	278	80	16	0.8	permuted_truth_control	0	0.0	0.0	0.0375	0.012925309091647122	193.5	0.3875	0.012058457306941477
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED	HER2ST::E	forward	2	347	278	80	16	0.8	permuted_truth_control	1	0.0	0.0125	0.025	0.017021217913608482	168.0	0.3875	0.06017440792271293
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED	HER2ST::E	forward	2	347	278	80	16	0.8	permuted_truth_control	2	0.0	0.0	0.0	0.009815250692475585	214.0	0.3125	0.007354350386840012
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED	HER2ST::E	forward	2	347	278	80	16	0.8	permuted_truth_control	3	0.0	0.0	0.0125	0.00908972708182885	212.0	0.4375	-0.007771088389112629
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED	HER2ST::E	forward	2	347	278	80	16	0.8	permuted_truth_control	4	0.0	0.025	0.025	0.01606748321477986	250.0	0.375	-0.03358765625598017
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED	HER2ST::E	forward	2	347	278	80	16	0.8	permuted_truth_control	5	0.0	0.0	0.0	0.00760486262797556	212.5	0.375	-0.016533688510783094
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED	HER2ST::E	forward	2	347	278	80	16	0.8	permuted_truth_control	6	0.0125	0.0125	0.0125	0.02180205220642959	220.5	0.45	-0.003590875178799938
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED	HER2ST::E	forward	2	347	278	80	16	0.8	permuted_truth_control	7	0.0	0.0	0.0125	0.009732706725848512	217.0	0.4125	-0.0069354701868069414
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED	HER2ST::E	forward	2	347	278	80	16	0.8	permuted_truth_control	8	0.0	0.0125	0.025	0.01904837977994997	201.5	0.45	0.03400479560162102
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED	HER2ST::E	forward	2	347	278	80	16	0.8	permuted_truth_control	9	0.0	0.0	0.0	0.010068316674622022	178.0	0.475	0.037187242356221555
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED	HER2ST::E	forward	3	332	266	95	16	0.8	oracle_truth	0	0.010526315789473684	0.021052631578947368	0.021052631578947368	0.02212842007232283	202.0	0.4842105263157895	0.032682374835700745
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED	HER2ST::E	forward	3	332	266	95	16	0.8	permuted_truth_control	0	0.010526315789473684	0.021052631578947368	0.042105263157894736	0.023105941737318114	229.0	0.5368421052631579	0.002832954907012906
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED	HER2ST::E	forward	3	332	266	95	16	0.8	permuted_truth_control	1	0.0	0.010526315789473684	0.021052631578947368	0.013431328578907295	215.0	0.5157894736842106	-0.012846704527240536
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED	HER2ST::E	forward	3	332	266	95	16	0.8	permuted_truth_control	2	0.0	0.010526315789473684	0.031578947368421054	0.014436204741985618	237.0	0.5052631578947369	-0.022398380373733394
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED	HER2ST::E	forward	3	332	266	95	16	0.8	permuted_truth_control	3	0.0	0.0	0.0	0.009723617738853775	184.0	0.5684210526315789	0.029672556449450757
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED	HER2ST::E	forward	3	332	266	95	16	0.8	permuted_truth_control	4	0.0	0.010526315789473684	0.031578947368421054	0.01505429413025461	205.0	0.5368421052631579	-0.001109989986046518
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED	HER2ST::E	forward	3	332	266	95	16	0.8	permuted_truth_control	5	0.0	0.0	0.010526315789473684	0.010311419970721604	209.0	0.6210526315789474	-0.0044125139062703616
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED	HER2ST::E	forward	3	332	266	95	16	0.8	permuted_truth_control	6	0.010526315789473684	0.010526315789473684	0.010526315789473684	0.019368738291548778	228.0	0.5473684210526316	-0.00985668847221103
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED	HER2ST::E	forward	3	332	266	95	16	0.8	permuted_truth_control	7	0.0	0.021052631578947368	0.021052631578947368	0.015970188365003305	211.0	0.631578947368421	0.026513810351500425
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED	HER2ST::E	forward	3	332	266	95	16	0.8	permuted_truth_control	8	0.0	0.010526315789473684	0.031578947368421054	0.015620239162741807	205.0	0.5052631578947369	0.018930576107990805
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED	HER2ST::E	forward	3	332	266	95	16	0.8	permuted_truth_control	9	0.0	0.031578947368421054	0.042105263157894736	0.021468066895127595	195.0	0.5473684210526316	0.014753460688567924
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED	HER2ST::E	forward	4	349	280	78	16	0.8	oracle_truth	0	0.01282051282051282	0.02564102564102564	0.038461538461538464	0.029148241717139835	171.0	0.6666666666666666	0.07998432428926631
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED	HER2ST::E	forward	4	349	280	78	16	0.8	permuted_truth_control	0	0.0	0.0	0.01282051282051282	0.011652958102001273	188.0	0.5641025641025641	0.008998721257852829
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED	HER2ST::E	forward	4	349	280	78	16	0.8	permuted_truth_control	1	0.0	0.01282051282051282	0.01282051282051282	0.013387613092942657	169.5	0.5897435897435898	0.04873842456891545
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED	HER2ST::E	forward	4	349	280	78	16	0.8	permuted_truth_control	2	0.0	0.02564102564102564	0.02564102564102564	0.01722991781576894	188.0	0.6666666666666666	0.005908189805018507
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED	HER2ST::E	forward	4	349	280	78	16	0.8	permuted_truth_control	3	0.0	0.01282051282051282	0.02564102564102564	0.016915042461368743	227.0	0.6025641025641025	-0.008304241588959236
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED	HER2ST::E	forward	4	349	280	78	16	0.8	permuted_truth_control	4	0.0	0.01282051282051282	0.05128205128205128	0.01877161913758004	224.0	0.6153846153846154	-0.007916242310258732
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED	HER2ST::E	forward	4	349	280	78	16	0.8	permuted_truth_control	5	0.0	0.0	0.01282051282051282	0.009729098419264478	213.5	0.5512820512820513	-0.02259790819083974
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED	HER2ST::E	forward	4	349	280	78	16	0.8	permuted_truth_control	6	0.02564102564102564	0.02564102564102564	0.05128205128205128	0.036593814780853266	198.0	0.5897435897435898	0.039854235945611396
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED	HER2ST::E	forward	4	349	280	78	16	0.8	permuted_truth_control	7	0.0	0.01282051282051282	0.038461538461538464	0.0155818898978776	188.0	0.6153846153846154	0.030814025194438602
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED	HER2ST::E	forward	4	349	280	78	16	0.8	permuted_truth_control	8	0.0	0.0	0.02564102564102564	0.010661871163413468	229.5	0.6282051282051282	-0.026184713655019627
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED	HER2ST::E	forward	4	349	280	78	16	0.8	permuted_truth_control	9	0.01282051282051282	0.02564102564102564	0.02564102564102564	0.02267152634522859	191.5	0.6538461538461539	0.0033556081635269254
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED__reverse	HER2ST::E	reverse	0	354	284	73	16	0.8	oracle_truth	0	0.0136986301369863	0.0136986301369863	0.0136986301369863	0.02181925445519747	291.0	0.4383561643835616	-0.002321440705252939
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED__reverse	HER2ST::E	reverse	0	354	284	73	16	0.8	permuted_truth_control	0	0.0	0.0	0.0136986301369863	0.0067594247230145415	357.0	0.3972602739726027	-0.06683482955383313
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED__reverse	HER2ST::E	reverse	0	354	284	73	16	0.8	permuted_truth_control	1	0.0	0.0	0.0	0.010557953918427296	173.0	0.3972602739726027	0.07567675383460816
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED__reverse	HER2ST::E	reverse	0	354	284	73	16	0.8	permuted_truth_control	2	0.0136986301369863	0.0273972602739726	0.0410958904109589	0.023295852647079757	322.0	0.4383561643835616	-0.028180233116218603
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED__reverse	HER2ST::E	reverse	0	354	284	73	16	0.8	permuted_truth_control	3	0.0	0.0	0.0547945205479452	0.014521445339219613	300.0	0.3835616438356164	-0.009482449471822975
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED__reverse	HER2ST::E	reverse	0	354	284	73	16	0.8	permuted_truth_control	4	0.0136986301369863	0.0136986301369863	0.0273972602739726	0.021782425102379772	270.0	0.3150684931506849	-0.010768053333502411
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED__reverse	HER2ST::E	reverse	0	354	284	73	16	0.8	permuted_truth_control	5	0.0	0.0	0.0	0.0074458640062425785	288.0	0.4383561643835616	-0.01260049653607118
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED__reverse	HER2ST::E	reverse	0	354	284	73	16	0.8	permuted_truth_control	6	0.0136986301369863	0.0136986301369863	0.0136986301369863	0.02014693792938648	283.0	0.3287671232876712	-0.021396576555097083
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED__reverse	HER2ST::E	reverse	0	354	284	73	16	0.8	permuted_truth_control	7	0.0	0.0273972602739726	0.0547945205479452	0.019705503875361075	229.0	0.3561643835616438	0.0238474406089806
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED__reverse	HER2ST::E	reverse	0	354	284	73	16	0.8	permuted_truth_control	8	0.0	0.0136986301369863	0.0273972602739726	0.010451223369741167	262.0	0.3835616438356164	0.007792061051631957
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED__reverse	HER2ST::E	reverse	0	354	284	73	16	0.8	permuted_truth_control	9	0.0	0.0136986301369863	0.0273972602739726	0.012034942076319624	299.0	0.547945205479452	-0.019497427687253863
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED__reverse	HER2ST::E	reverse	1	334	268	93	16	0.8	oracle_truth	0	0.0	0.010752688172043012	0.03225806451612903	0.012572535425789726	248.0	0.6559139784946236	0.02644649313452152
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED__reverse	HER2ST::E	reverse	1	334	268	93	16	0.8	permuted_truth_control	0	0.0	0.0	0.010752688172043012	0.008641871268994296	274.0	0.5806451612903226	0.006131014966846494
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED__reverse	HER2ST::E	reverse	1	334	268	93	16	0.8	permuted_truth_control	1	0.0	0.0	0.03225806451612903	0.01289667752749509	213.0	0.6881720430107527	0.06800111394170066
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED__reverse	HER2ST::E	reverse	1	334	268	93	16	0.8	permuted_truth_control	2	0.0	0.0	0.03225806451612903	0.01185117796189676	241.0	0.6129032258064516	0.031664308940643315
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED__reverse	HER2ST::E	reverse	1	334	268	93	16	0.8	permuted_truth_control	3	0.0	0.0	0.021505376344086023	0.0111498875268333	304.0	0.6989247311827957	-0.015837168377052943
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED__reverse	HER2ST::E	reverse	1	334	268	93	16	0.8	permuted_truth_control	4	0.0	0.0	0.010752688172043012	0.007442890818401155	261.0	0.7311827956989247	-0.028331744163269664
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED__reverse	HER2ST::E	reverse	1	334	268	93	16	0.8	permuted_truth_control	5	0.0	0.0	0.0	0.008536123286315533	275.0	0.6129032258064516	-0.005949506702853873
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED__reverse	HER2ST::E	reverse	1	334	268	93	16	0.8	permuted_truth_control	6	0.0	0.0	0.0	0.007194569353944841	260.0	0.5591397849462365	0.007168336852157429
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED__reverse	HER2ST::E	reverse	1	334	268	93	16	0.8	permuted_truth_control	7	0.0	0.0	0.010752688172043012	0.00941625116688284	272.0	0.6344086021505376	-0.010823606351866435
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED__reverse	HER2ST::E	reverse	1	334	268	93	16	0.8	permuted_truth_control	8	0.0	0.010752688172043012	0.043010752688172046	0.016021608643080755	236.0	0.5698924731182796	0.03988041682541173
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED__reverse	HER2ST::E	reverse	1	334	268	93	16	0.8	permuted_truth_control	9	0.0	0.0	0.0	0.006736835571361114	275.0	0.6021505376344086	-0.03008672271512144
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED__reverse	HER2ST::E	reverse	2	341	273	86	16	0.8	oracle_truth	0	0.0	0.046511627906976744	0.046511627906976744	0.02043055253619382	231.5	0.5348837209302325	0.04373355777522761
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED__reverse	HER2ST::E	reverse	2	341	273	86	16	0.8	permuted_truth_control	0	0.0	0.0	0.0	0.006446158853956676	316.5	0.5348837209302325	-0.03336044094472859
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED__reverse	HER2ST::E	reverse	2	341	273	86	16	0.8	permuted_truth_control	1	0.0	0.0	0.011627906976744186	0.008624181627537513	264.5	0.45348837209302323	0.003240991927116308
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED__reverse	HER2ST::E	reverse	2	341	273	86	16	0.8	permuted_truth_control	2	0.0	0.023255813953488372	0.023255813953488372	0.01219344712971148	327.0	0.47674418604651164	-0.07539844308100575
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED__reverse	HER2ST::E	reverse	2	341	273	86	16	0.8	permuted_truth_control	3	0.0	0.0	0.011627906976744186	0.006757073696142506	298.0	0.4883720930232558	-0.03604999014577322
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED__reverse	HER2ST::E	reverse	2	341	273	86	16	0.8	permuted_truth_control	4	0.0	0.011627906976744186	0.03488372093023256	0.011047255663100651	251.0	0.5813953488372093	0.011268789592744213
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED__reverse	HER2ST::E	reverse	2	341	273	86	16	0.8	permuted_truth_control	5	0.0	0.011627906976744186	0.023255813953488372	0.012305468880761773	263.5	0.4883720930232558	0.029068738283048904
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED__reverse	HER2ST::E	reverse	2	341	273	86	16	0.8	permuted_truth_control	6	0.0	0.011627906976744186	0.011627906976744186	0.013575428169121986	249.0	0.4883720930232558	0.02317123930453048
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED__reverse	HER2ST::E	reverse	2	341	273	86	16	0.8	permuted_truth_control	7	0.0	0.0	0.011627906976744186	0.009435761449741066	284.5	0.4418604651162791	0.0012667185113207392
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED__reverse	HER2ST::E	reverse	2	341	273	86	16	0.8	permuted_truth_control	8	0.0	0.023255813953488372	0.03488372093023256	0.015047319824137052	258.0	0.32558139534883723	0.011659765413700384
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED__reverse	HER2ST::E	reverse	2	341	273	86	16	0.8	permuted_truth_control	9	0.0	0.03488372093023256	0.046511627906976744	0.01676449051867194	230.5	0.4418604651162791	0.028827913147633267
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED__reverse	HER2ST::E	reverse	3	332	266	95	16	0.8	oracle_truth	0	0.0	0.042105263157894736	0.05263157894736842	0.02600156223640734	249.0	0.5157894736842106	0.03947093743941769
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED__reverse	HER2ST::E	reverse	3	332	266	95	16	0.8	permuted_truth_control	0	0.0	0.0	0.010526315789473684	0.00939895370668118	244.0	0.7157894736842105	0.007300389170151996
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED__reverse	HER2ST::E	reverse	3	332	266	95	16	0.8	permuted_truth_control	1	0.0	0.010526315789473684	0.031578947368421054	0.014076580655763676	319.0	0.5894736842105263	-0.0330532302594792
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED__reverse	HER2ST::E	reverse	3	332	266	95	16	0.8	permuted_truth_control	2	0.0	0.010526315789473684	0.010526315789473684	0.013171586811430455	240.0	0.6210526315789474	0.025441213991271694
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED__reverse	HER2ST::E	reverse	3	332	266	95	16	0.8	permuted_truth_control	3	0.0	0.0	0.031578947368421054	0.011083220834621262	289.0	0.5368421052631579	-0.01563016325807749
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED__reverse	HER2ST::E	reverse	3	332	266	95	16	0.8	permuted_truth_control	4	0.0	0.021052631578947368	0.031578947368421054	0.014800386365594265	257.0	0.5684210526315789	0.014187101867453174
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED__reverse	HER2ST::E	reverse	3	332	266	95	16	0.8	permuted_truth_control	5	0.0	0.0	0.0	0.00813860069863336	302.0	0.4631578947368421	-0.019336075932108635
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED__reverse	HER2ST::E	reverse	3	332	266	95	16	0.8	permuted_truth_control	6	0.0	0.0	0.021052631578947368	0.01055479653413593	281.0	0.5052631578947369	-0.0017716532092236985
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED__reverse	HER2ST::E	reverse	3	332	266	95	16	0.8	permuted_truth_control	7	0.021052631578947368	0.021052631578947368	0.031578947368421054	0.027249258692387285	313.0	0.6210526315789474	-0.03444987201922489
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED__reverse	HER2ST::E	reverse	3	332	266	95	16	0.8	permuted_truth_control	8	0.0	0.010526315789473684	0.010526315789473684	0.010639359604985712	289.0	0.5684210526315789	-0.01849930390249029
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED__reverse	HER2ST::E	reverse	3	332	266	95	16	0.8	permuted_truth_control	9	0.0	0.0	0.0	0.010465845758698805	247.0	0.5473684210526316	0.030384226627927693
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED__reverse	HER2ST::E	reverse	4	347	278	80	16	0.8	oracle_truth	0	0.0	0.0	0.0125	0.009890523907788187	253.5	0.675	0.04435013931275851
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED__reverse	HER2ST::E	reverse	4	347	278	80	16	0.8	permuted_truth_control	0	0.0	0.0125	0.0125	0.010914665579184768	268.5	0.6125	-0.00783233857702015
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED__reverse	HER2ST::E	reverse	4	347	278	80	16	0.8	permuted_truth_control	1	0.0	0.0	0.025	0.008791840951227457	319.0	0.5875	-0.03215159208955554
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED__reverse	HER2ST::E	reverse	4	347	278	80	16	0.8	permuted_truth_control	2	0.0	0.0	0.025	0.00949759857802658	293.5	0.6875	-0.041755965216525054
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED__reverse	HER2ST::E	reverse	4	347	278	80	16	0.8	permuted_truth_control	3	0.0	0.0	0.0	0.006648058787340426	255.5	0.6125	-0.0021851878654088413
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED__reverse	HER2ST::E	reverse	4	347	278	80	16	0.8	permuted_truth_control	4	0.0	0.0	0.0125	0.00880029988126578	279.5	0.5875	-0.012775996086612253
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED__reverse	HER2ST::E	reverse	4	347	278	80	16	0.8	permuted_truth_control	5	0.0	0.0	0.0375	0.010894772472027811	231.0	0.5125	0.03739800822448406
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED__reverse	HER2ST::E	reverse	4	347	278	80	16	0.8	permuted_truth_control	6	0.0	0.025	0.05	0.021629811097573618	214.0	0.625	0.08441880226082808
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED__reverse	HER2ST::E	reverse	4	347	278	80	16	0.8	permuted_truth_control	7	0.0	0.0125	0.025	0.010543872444212652	292.5	0.575	-0.016123562887461196
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED__reverse	HER2ST::E	reverse	4	347	278	80	16	0.8	permuted_truth_control	8	0.0	0.0	0.0	0.006708213635816575	259.5	0.55	-0.019045672422045055
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED__reverse	HER2ST::E	reverse	4	347	278	80	16	0.8	permuted_truth_control	9	0.0	0.0	0.0	0.005334238246751835	289.5	0.475	-0.02294456306589841
HER2ST_manual_controlled	HER2ST_F1_CONTROLLED	HER2ST::F	forward	0	438	351	89	16	0.8	oracle_truth	0	0.0	0.0	0.011235955056179775	0.009887781932612276	251.0	0.7303370786516854	0.0117001544760578
HER2ST_manual_controlled	HER2ST_F1_CONTROLLED	HER2ST::F	forward	0	438	351	89	16	0.8	permuted_truth_control	0	0.0	0.011235955056179775	0.02247191011235955	0.010262049627540286	296.0	0.7303370786516854	-0.007394640665758613
HER2ST_manual_controlled	HER2ST_F1_CONTROLLED	HER2ST::F	forward	0	438	351	89	16	0.8	permuted_truth_control	1	0.0	0.02247191011235955	0.033707865168539325	0.014720260947797546	235.0	0.7415730337078652	0.02048651308528067
HER2ST_manual_controlled	HER2ST_F1_CONTROLLED	HER2ST::F	forward	0	438	351	89	16	0.8	permuted_truth_control	2	0.0	0.0	0.02247191011235955	0.010014799369179837	306.0	0.7752808988764045	-0.020390548455748534
HER2ST_manual_controlled	HER2ST_F1_CONTROLLED	HER2ST::F	forward	0	438	351	89	16	0.8	permuted_truth_control	3	0.0	0.011235955056179775	0.033707865168539325	0.0128362818113069	289.0	0.7303370786516854	-0.012960345520229228
HER2ST_manual_controlled	HER2ST_F1_CONTROLLED	HER2ST::F	forward	0	438	351	89	16	0.8	permuted_truth_control	4	0.011235955056179775	0.011235955056179775	0.02247191011235955	0.019531723208035832	241.0	0.7303370786516854	0.0009929200119316176
HER2ST_manual_controlled	HER2ST_F1_CONTROLLED	HER2ST::F	forward	0	438	351	89	16	0.8	permuted_truth_control	5	0.0	0.0	0.0449438202247191	0.011648719369860554	307.0	0.7303370786516854	-6.296943318052028e-05
HER2ST_manual_controlled	HER2ST_F1_CONTROLLED	HER2ST::F	forward	0	438	351	89	16	0.8	permuted_truth_control	6	0.0	0.011235955056179775	0.011235955056179775	0.012778965759531014	242.0	0.7865168539325843	0.015836599386686846
HER2ST_manual_controlled	HER2ST_F1_CONTROLLED	HER2ST::F	forward	0	438	351	89	16	0.8	permuted_truth_control	7	0.0	0.011235955056179775	0.02247191011235955	0.012038418140901447	251.0	0.7640449438202247	0.0005094195356169375
HER2ST_manual_controlled	HER2ST_F1_CONTROLLED	HER2ST::F	forward	0	438	351	89	16	0.8	permuted_truth_control	8	0.02247191011235955	0.02247191011235955	0.02247191011235955	0.029930924947802348	272.0	0.7078651685393258	-0.0010075583823551816
