dataset	pair_type	biological_pair_id	independent_unit_id	cohort_role	pair_id	direction	method	epsilon	tau	n_truth	top1	top5	top10	median_true_probability	median_reciprocal_rank	median_normalized_barycentric_error	metric	score	n_estimable	spearman	aurc	oracle_aurc	random_aurc	normalized_excess_aurc	retained_loss_at_80pct_coverage	retained_loss_at_90pct_coverage	auroc	auprc	prevalence	precision_at_prevalence	recall_at_prevalence
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_E1_CONTROLLED	HER2ST::E	manual_truth_controlled	HER2ST_E1_CONTROLLED__reverse	reverse	uot	0.25	2.0								barycentric_error_ranking	source_boundary_proximity	427.0	0.6718123896321683	0.07512498024197316	0.0697613919494064	0.08514429905982081	0.34867195479166235	0.07673395301201792	0.08084552626555556					
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_E1_CONTROLLED	HER2ST::E	manual_truth_controlled	HER2ST_E1_CONTROLLED__reverse	reverse	row_softmax	0.25		427.0	0.9742388758782201	0.9953161592505855	1.0	0.010560588832713354	1.0	0.07647033106560498															
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_E1_CONTROLLED	HER2ST::E	manual_truth_controlled	HER2ST_E1_CONTROLLED__reverse	reverse	row_softmax	0.25									top1_error_detection	finite_response_h001	427.0	-0.01643014885975517	0.025483202206539768	0.0007317785990494032	0.02576112412177986	0.9888961573131149	0.029239766081871343	0.02857142857142857	0.4700611888111888	0.027483853407691248	0.02576112412177986	0.0	0.0
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_E1_CONTROLLED	HER2ST::E	manual_truth_controlled	HER2ST_E1_CONTROLLED__reverse	reverse	row_softmax	0.25									barycentric_error_ranking	finite_response_h001	427.0	0.12314410439964746	0.07378224183953686	0.06117498116341684	0.07563562329025858	0.8718327004800505	0.07398595730616678	0.07415912344507015					
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_E1_CONTROLLED	HER2ST::E	manual_truth_controlled	HER2ST_E1_CONTROLLED__reverse	reverse	row_softmax	0.25									top1_error_detection	local_reference	427.0	-0.017149717422956127	0.025483202206539768	0.0007317785990494032	0.02576112412177986	0.9888961573131149	0.029239766081871343	0.02857142857142857	0.46875	0.0274216136734169	0.02576112412177986	0.0	0.0
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_E1_CONTROLLED	HER2ST::E	manual_truth_controlled	HER2ST_E1_CONTROLLED__reverse	reverse	row_softmax	0.25									barycentric_error_ranking	local_reference	427.0	0.12334370864377316	0.07378884820081742	0.06117498116341684	0.07563562329025858	0.8722895516504632	0.07398595730616678	0.07415912344507015					
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_E1_CONTROLLED	HER2ST::E	manual_truth_controlled	HER2ST_E1_CONTROLLED__reverse	reverse	row_softmax	0.25									top1_error_detection	endpoint_response	427.0	0.0041974832853389115	0.02421187948855438	0.0007317785990494032	0.02576112412177986	0.9381028708154382	0.02631578947368421	0.02857142857142857	0.5076486013986014	0.030066560348951245	0.02576112412177986	0.0	0.0
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_E1_CONTROLLED	HER2ST::E	manual_truth_controlled	HER2ST_E1_CONTROLLED__reverse	reverse	row_softmax	0.25									barycentric_error_ranking	endpoint_response	427.0	0.10937834760978928	0.07389259188709622	0.06117498116341684	0.07563562329025858	0.879463761852805	0.07454159524258061	0.0744103315513076					
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_E1_CONTROLLED	HER2ST::E	manual_truth_controlled	HER2ST_E1_CONTROLLED__reverse	reverse	row_softmax	0.25									top1_error_detection	conditional_entropy	427.0	-0.18900667593411785	0.03565259851698889	0.0007317785990494032	0.02576112412177986	1.395195087551373	0.03216374269005848	0.02857142857142857	0.1555944055944056	0.01584269111312127	0.02576112412177986	0.0	0.0
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_E1_CONTROLLED	HER2ST::E	manual_truth_controlled	HER2ST_E1_CONTROLLED__reverse	reverse	row_softmax	0.25									barycentric_error_ranking	conditional_entropy	427.0	-0.4469541317153727	0.08147835129907867	0.06117498116341684	0.07563562329025858	1.404043468994704	0.08105848345355947	0.0787045783172295					
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_E1_CONTROLLED	HER2ST::E	manual_truth_controlled	HER2ST_E1_CONTROLLED__reverse	reverse	row_softmax	0.25									top1_error_detection	low_max_probability	427.0	-0.07879275767050473	0.031864120552354394	0.0007317785990494032	0.02576112412177986	1.2438336401977463	0.03216374269005848	0.02857142857142857	0.3564248251748251	0.02024251135218249	0.02576112412177986	0.0	0.0
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_E1_CONTROLLED	HER2ST::E	manual_truth_controlled	HER2ST_E1_CONTROLLED__reverse	reverse	row_softmax	0.25									barycentric_error_ranking	low_max_probability	427.0	-0.6559790796256009	0.08443509666780862	0.06117498116341684	0.07563562329025858	1.60851193884513	0.08153330830325504	0.07805836782422769					
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_E1_CONTROLLED	HER2ST::E	manual_truth_controlled	HER2ST_E1_CONTROLLED__reverse	reverse	row_softmax	0.25									top1_error_detection	probability_margin_risk	427.0	0.2646813031640851	0.001673070734619374	0.0007317785990494032	0.02576112412177986	0.03760754090494033	0.0	0.0025974025974025974	0.982298951048951	0.6916620224745298	0.02576112412177986	0.6363636363636364	0.6363636363636364
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_E1_CONTROLLED	HER2ST::E	manual_truth_controlled	HER2ST_E1_CONTROLLED__reverse	reverse	row_softmax	0.25									barycentric_error_ranking	probability_margin_risk	427.0	-0.228825380658395	0.07785161383172917	0.06117498116341684	0.07563562329025858	1.1532428865905813	0.0761351503532319	0.07624741970391657					
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_E1_CONTROLLED	HER2ST::E	manual_truth_controlled	HER2ST_E1_CONTROLLED__reverse	reverse	row_softmax	0.25									top1_error_detection	assigned_raw_cost	427.0	0.15710580296554214	0.011367551006618978	0.0007317785990494032	0.02576112412177986	0.42493210211632076	0.011695906432748537	0.015584415584415584	0.7862762237762239	0.37335027782098845	0.02576112412177986	0.36363636363636365	0.36363636363636365
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_E1_CONTROLLED	HER2ST::E	manual_truth_controlled	HER2ST_E1_CONTROLLED__reverse	reverse	row_softmax	0.25									barycentric_error_ranking	assigned_raw_cost	427.0	0.2388838932168158	0.07178719949068722	0.06117498116341684	0.07563562329025858	0.7338690933767084	0.07183828916888815	0.07356561702136782					
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_E1_CONTROLLED	HER2ST::E	manual_truth_controlled	HER2ST_E1_CONTROLLED__reverse	reverse	row_softmax	0.25									top1_error_detection	barycentric_displacement	427.0	0.15122932636606767	0.014895092768746563	0.0007317785990494032	0.02576112412177986	0.5658683387000557	0.017543859649122806	0.01818181818181818	0.7755681818181819	0.09407729541063944	0.02576112412177986	0.09090909090909091	0.09090909090909091
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_E1_CONTROLLED	HER2ST::E	manual_truth_controlled	HER2ST_E1_CONTROLLED__reverse	reverse	row_softmax	0.25									barycentric_error_ranking	barycentric_displacement	427.0	0.6605416164830256	0.0657135254035201	0.06117498116341684	0.07563562329025858	0.3138549588803424	0.06747643356734384	0.07154965523044433					
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_E1_CONTROLLED	HER2ST::E	manual_truth_controlled	HER2ST_E1_CONTROLLED__reverse	reverse	row_softmax	0.25									top1_error_detection	transported_mass_deficit	427.0	0.0006111166393565677	0.026363539002021007	0.0007317785990494032	0.02576112412177986	1.0240683432850477	0.02696556205328135	0.025332691999358666	0.5010926573426573	0.027610987224380892	0.02576112412177986	0.09090909090909091	0.09090909090909091
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_E1_CONTROLLED	HER2ST::E	manual_truth_controlled	HER2ST_E1_CONTROLLED__reverse	reverse	row_softmax	0.25									barycentric_error_ranking	transported_mass_deficit	427.0	-0.05498481735798854	0.07645327284051764	0.06117498116341684	0.07563562329025858	1.0565431011352773	0.07651755007275136	0.07552660898871673					
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_E1_CONTROLLED	HER2ST::E	manual_truth_controlled	HER2ST_E1_CONTROLLED__reverse	reverse	row_softmax	0.25									top1_error_detection	source_boundary_proximity	427.0	0.14380500063527468	0.014887649546264863	0.0007317785990494032	0.02576112412177986	0.5655709588714485	0.017543859649122806	0.023376623376623377	0.7620192307692307	0.056208366025510076	0.02576112412177986	0.0	0.0
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_E1_CONTROLLED	HER2ST::E	manual_truth_controlled	HER2ST_E1_CONTROLLED__reverse	reverse	row_softmax	0.25									barycentric_error_ranking	source_boundary_proximity	427.0	0.7189833993678888	0.06495255029199035	0.06117498116341684	0.07563562329025858	0.2612310778068154	0.0667296425788738	0.07111250522845626					
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_E1_CONTROLLED	HER2ST::E	manual_truth_controlled	HER2ST_E1_CONTROLLED__reverse	reverse	balanced_ot	0.25		427.0	0.7283372365339579	0.8126463700234192	0.8360655737704918	0.008592823525817844	1.0	0.09515290329224495															
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_E1_CONTROLLED	HER2ST::E	manual_truth_controlled	HER2ST_E1_CONTROLLED__reverse	reverse	balanced_ot	0.25									top1_error_detection	finite_response_h001	427.0	-0.384198723443038	0.332831001174946	0.08219188331122965	0.27166276346604223	1.3228371434118242	0.3157894736842105	0.2961038961038961	0.25066526222419333	0.18025697069056465	0.2716627634660422	0.09401709401709402	0.09482758620689655
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_E1_CONTROLLED	HER2ST::E	manual_truth_controlled	HER2ST_E1_CONTROLLED__reverse	reverse	balanced_ot	0.25									barycentric_error_ranking	finite_response_h001	427.0	0.20196543131933936	0.0948775546063412	0.08193781734460938	0.0985054430399998	0.7810254468346679	0.09519175361524321	0.09629613252316478					
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_E1_CONTROLLED	HER2ST::E	manual_truth_controlled	HER2ST_E1_CONTROLLED__reverse	reverse	balanced_ot	0.25									top1_error_detection	local_reference	427.0	-0.3841560109668354	0.3328879812319261	0.08219188331122965	0.27166276346604223	1.323137875940926	0.3157894736842105	0.2961038961038961	0.25069298148353475	0.18025909257981443	0.2716627634660422	0.09401709401709402	0.09482758620689655
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_E1_CONTROLLED	HER2ST::E	manual_truth_controlled	HER2ST_E1_CONTROLLED__reverse	reverse	balanced_ot	0.25									barycentric_error_ranking	local_reference	427.0	0.20237065105509724	0.09487550353432289	0.08193781734460938	0.0985054430399998	0.7809016468372499	0.09519175361524321	0.09629613252316478					
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_E1_CONTROLLED	HER2ST::E	manual_truth_controlled	HER2ST_E1_CONTROLLED__reverse	reverse	balanced_ot	0.25									top1_error_detection	endpoint_response	427.0	-0.3920151065881271	0.3342196576972598	0.08219188331122965	0.27166276346604223	1.330166272411379	0.31871345029239767	0.2935064935064935	0.24559263776471896	0.17927344341117996	0.2716627634660422	0.09401709401709402	0.09482758620689655
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_E1_CONTROLLED	HER2ST::E	manual_truth_controlled	HER2ST_E1_CONTROLLED__reverse	reverse	balanced_ot	0.25									barycentric_error_ranking	endpoint_response	427.0	0.17919374682290157	0.09537495560286689	0.08193781734460938	0.0985054430399998	0.8110479138840099	0.09587716684798027	0.09602237752646198					
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_E1_CONTROLLED	HER2ST::E	manual_truth_controlled	HER2ST_E1_CONTROLLED__reverse	reverse	balanced_ot	0.25									top1_error_detection	conditional_entropy	427.0	-0.3595109121978934	0.34973869145865766	0.08219188331122965	0.27166276346604223	1.4120734960898544	0.3362573099415205	0.3012987012987013	0.266686994123517	0.1830030961516022	0.2716627634660422	0.02564102564102564	0.02586206896551724
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_E1_CONTROLLED	HER2ST::E	manual_truth_controlled	HER2ST_E1_CONTROLLED__reverse	reverse	balanced_ot	0.25									barycentric_error_ranking	conditional_entropy	427.0	-0.27278994944078444	0.10492471716773921	0.08193781734460938	0.0985054430399998	1.3874589060474394	0.10503499644939882	0.10219926932083653					
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_E1_CONTROLLED	HER2ST::E	manual_truth_controlled	HER2ST_E1_CONTROLLED__reverse	reverse	balanced_ot	0.25									top1_error_detection	low_max_probability	427.0	-0.07795026906987709	0.2968195128938761	0.08219188331122965	0.27166276346604223	1.1327736980335914	0.29239766081871343	0.2779220779220779	0.4494123517019626	0.25079678324687593	0.2716627634660422	0.1794871794871795	0.1810344827586207
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_E1_CONTROLLED	HER2ST::E	manual_truth_controlled	HER2ST_E1_CONTROLLED__reverse	reverse	balanced_ot	0.25									barycentric_error_ranking	low_max_probability	427.0	-0.30285635985362147	0.10402225617209149	0.08193781734460938	0.0985054430399998	1.3329875525632275	0.10242061808173951	0.1002978466415276					
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_E1_CONTROLLED	HER2ST::E	manual_truth_controlled	HER2ST_E1_CONTROLLED__reverse	reverse	balanced_ot	0.25									top1_error_detection	probability_margin_risk	427.0	0.6702014640961322	0.11213506831913829	0.08219188331122965	0.27166276346604223	0.15803581523156862	0.11695906432748537	0.1974025974025974	0.9349428983257568	0.8644423579857364	0.2716627634660422	0.7863247863247863	0.7931034482758621
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_E1_CONTROLLED	HER2ST::E	manual_truth_controlled	HER2ST_E1_CONTROLLED__reverse	reverse	balanced_ot	0.25									barycentric_error_ranking	probability_margin_risk	427.0	0.2630723825101675	0.0916943802160332	0.08193781734460938	0.0985054430399998	0.5888932458281196	0.09366729283393165	0.09518835690195764					
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_E1_CONTROLLED	HER2ST::E	manual_truth_controlled	HER2ST_E1_CONTROLLED__reverse	reverse	balanced_ot	0.25									top1_error_detection	assigned_raw_cost	427.0	0.7672442100286039	0.08343942602631105	0.08219188331122965	0.27166276346604223	0.0065843506614951105	0.09064327485380116	0.19220779220779222	0.9979210555493958	0.9958611663617067	0.2716627634660422	0.9658119658119658	0.9741379310344828
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_E1_CONTROLLED	HER2ST::E	manual_truth_controlled	HER2ST_E1_CONTROLLED__reverse	reverse	balanced_ot	0.25									barycentric_error_ranking	assigned_raw_cost	427.0	0.28075716440515314	0.09190131416772729	0.08193781734460938	0.0985054430399998	0.6013835057783831	0.09200015975182166	0.0949160569169798					
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_E1_CONTROLLED	HER2ST::E	manual_truth_controlled	HER2ST_E1_CONTROLLED__reverse	reverse	balanced_ot	0.25									top1_error_detection	barycentric_displacement	427.0	-0.1700810802390414	0.28672535576070185	0.08219188331122965	0.27166276346604223	1.0794981913967587	0.28362573099415206	0.2753246753246753	0.3896219093025834	0.23487522499737973	0.2716627634660422	0.21367521367521367	0.21551724137931033
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_E1_CONTROLLED	HER2ST::E	manual_truth_controlled	HER2ST_E1_CONTROLLED__reverse	reverse	balanced_ot	0.25									barycentric_error_ranking	barycentric_displacement	427.0	0.3005005673692839	0.09317252439715627	0.08193781734460938	0.0985054430399998	0.6781120758705159	0.09426517241215297	0.09647451925769848					
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_E1_CONTROLLED	HER2ST::E	manual_truth_controlled	HER2ST_E1_CONTROLLED__reverse	reverse	balanced_ot	0.25									top1_error_detection	transported_mass_deficit	427.0	-0.00012878289734038074	0.26911484772818034	0.08219188331122965	0.27166276346604223	0.986552467926575	0.2649122807017544	0.2645354645354645	0.4999168422219758	0.2797908126035746	0.2716627634660422	0.29914529914529914	0.3017241379310345
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_E1_CONTROLLED	HER2ST::E	manual_truth_controlled	HER2ST_E1_CONTROLLED__reverse	reverse	balanced_ot	0.25									barycentric_error_ranking	transported_mass_deficit	427.0	-0.01655773711522903	0.09933204837060658	0.08193781734460938	0.0985054430399998	1.0498928057528951	0.09903279705536239	0.09851571425710262					
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_E1_CONTROLLED	HER2ST::E	manual_truth_controlled	HER2ST_E1_CONTROLLED__reverse	reverse	balanced_ot	0.25									top1_error_detection	source_boundary_proximity	427.0	0.325366308221523	0.22042814648257592	0.08219188331122965	0.27166276346604223	0.7295910752005605	0.24561403508771928	0.2675324675324675	0.7111375984033708	0.38309779048518294	0.2716627634660422	0.41025641025641024	0.41379310344827586
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_E1_CONTROLLED	HER2ST::E	manual_truth_controlled	HER2ST_E1_CONTROLLED__reverse	reverse	balanced_ot	0.25									barycentric_error_ranking	source_boundary_proximity	427.0	0.5434025899589006	0.08978869118704234	0.08193781734460938	0.0985054430399998	0.4738683735845929	0.09105982408140456	0.09465103318610386					
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_F1_CONTROLLED	HER2ST::F	manual_truth_controlled	HER2ST_F1_CONTROLLED	forward	uot	0.25	2.0	527.0	0.9259962049335864	0.9924098671726755	1.0	0.008909974496689664	1.0	0.08097699697845741															
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_F1_CONTROLLED	HER2ST::F	manual_truth_controlled	HER2ST_F1_CONTROLLED	forward	uot	0.25	2.0								top1_error_detection	finite_response_h001	527.0	-0.3146629716286154	0.10140621675553765	0.005777281573809528	0.07400379506641366	1.4016388979351033	0.0924170616113744	0.08210526315789474	0.15300546448087432	0.04252427717773661	0.07400379506641366	0.0	0.0
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_F1_CONTROLLED	HER2ST::F	manual_truth_controlled	HER2ST_F1_CONTROLLED	forward	uot	0.25	2.0								barycentric_error_ranking	finite_response_h001	527.0	0.14142263174016192	0.07724495869384077	0.06652329228320748	0.07976404054227516	0.8097477726223477	0.07712575646420491	0.07840561008610264					
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_F1_CONTROLLED	HER2ST::F	manual_truth_controlled	HER2ST_F1_CONTROLLED	forward	uot	0.25	2.0								top1_error_detection	local_reference	527.0	-0.3147106189592678	0.10140621675553765	0.005777281573809528	0.07400379506641366	1.4016388979351033	0.0924170616113744	0.08210526315789474	0.15295292139554434	0.04252131724799688	0.07400379506641366	0.0	0.0
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_F1_CONTROLLED	HER2ST::F	manual_truth_controlled	HER2ST_F1_CONTROLLED	forward	uot	0.25	2.0								barycentric_error_ranking	local_reference	527.0	0.1417555855231269	0.07723635126354574	0.06652329228320748	0.07976404054227516	0.8090977013328241	0.07712575646420491	0.07840561008610264					
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_F1_CONTROLLED	HER2ST::F	manual_truth_controlled	HER2ST_F1_CONTROLLED	forward	uot	0.25	2.0								top1_error_detection	endpoint_response	527.0	-0.3077541086840137	0.10107096245817933	0.005777281573809528	0.07400379506641366	1.3967250560839488	0.0924170616113744	0.08210526315789474	0.16062421185372003	0.042777925425525894	0.07400379506641366	0.0	0.0
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_F1_CONTROLLED	HER2ST::F	manual_truth_controlled	HER2ST_F1_CONTROLLED	forward	uot	0.25	2.0								barycentric_error_ranking	endpoint_response	527.0	0.11028657473939256	0.07764195973156822	0.06652329228320748	0.07976404054227516	0.8397310507543502	0.07753875721045116	0.07834649860477987					
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_F1_CONTROLLED	HER2ST::F	manual_truth_controlled	HER2ST_F1_CONTROLLED	forward	uot	0.25	2.0								top1_error_detection	conditional_entropy	527.0	-0.06460978036468844	0.08819417953114948	0.005777281573809528	0.07400379506641366	1.2079892953385942	0.09004739336492891	0.08210526315789474	0.4287515762925599	0.06052166246288035	0.07400379506641366	0.0	0.0
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_F1_CONTROLLED	HER2ST::F	manual_truth_controlled	HER2ST_F1_CONTROLLED	forward	uot	0.25	2.0								barycentric_error_ranking	conditional_entropy	527.0	-0.6791475005755567	0.08846702540946177	0.06652329228320748	0.07976404054227516	1.6572879943719596	0.0863568524768456	0.08273228066453704					
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_F1_CONTROLLED	HER2ST::F	manual_truth_controlled	HER2ST_F1_CONTROLLED	forward	uot	0.25	2.0								top1_error_detection	low_max_probability	527.0	0.02363307600360285	0.07474364144237271	0.005777281573809528	0.07400379506641366	1.010843971618735	0.08056872037914692	0.07578947368421053	0.5260613703236654	0.07617440902775222	0.07400379506641366	0.05128205128205128	0.05128205128205128
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_F1_CONTROLLED	HER2ST::F	manual_truth_controlled	HER2ST_F1_CONTROLLED	forward	uot	0.25	2.0								barycentric_error_ranking	low_max_probability	527.0	-0.8132109600416108	0.09063269795580997	0.06652329228320748	0.07976404054227516	1.8208491847197237	0.08780222050629587	0.08382735679191282					
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_F1_CONTROLLED	HER2ST::F	manual_truth_controlled	HER2ST_F1_CONTROLLED	forward	uot	0.25	2.0								top1_error_detection	probability_margin_risk	527.0	0.41977298304786514	0.011444826619884494	0.005777281573809528	0.07400379506641366	0.08306953933223243	0.002369668246445498	0.023157894736842106	0.9629045817570407	0.684445726882648	0.07400379506641366	0.6153846153846154	0.6153846153846154
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_F1_CONTROLLED	HER2ST::F	manual_truth_controlled	HER2ST_F1_CONTROLLED	forward	uot	0.25	2.0								barycentric_error_ranking	probability_margin_risk	527.0	-0.6020815309610125	0.08696812621776367	0.06652329228320748	0.07976404054227516	1.5440844833338574	0.08458001103195677	0.08211758840403534					
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_F1_CONTROLLED	HER2ST::F	manual_truth_controlled	HER2ST_F1_CONTROLLED	forward	uot	0.25	2.0								top1_error_detection	assigned_raw_cost	527.0	0.42196476025787666	0.011059575540495784	0.005777281573809528	0.07400379506641366	0.07742289172168917	0.002369668246445498	0.016842105263157894	0.9653215636822193	0.793149741184079	0.07400379506641366	0.6666666666666666	0.6666666666666666
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_F1_CONTROLLED	HER2ST::F	manual_truth_controlled	HER2ST_F1_CONTROLLED	forward	uot	0.25	2.0								barycentric_error_ranking	assigned_raw_cost	527.0	0.07482433223950243	0.079069067290961	0.06652329228320748	0.07976404054227516	0.9475125394942672	0.07941964451216009	0.08036369980819165					
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_F1_CONTROLLED	HER2ST::F	manual_truth_controlled	HER2ST_F1_CONTROLLED	forward	uot	0.25	2.0								top1_error_detection	barycentric_displacement	527.0	-0.10644413667751768	0.09359339701690429	0.005777281573809528	0.07400379506641366	1.287125941920133	0.08767772511848342	0.08	0.3826187473728457	0.056245915563318975	0.07400379506641366	0.0	0.0
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_F1_CONTROLLED	HER2ST::F	manual_truth_controlled	HER2ST_F1_CONTROLLED	forward	uot	0.25	2.0								barycentric_error_ranking	barycentric_displacement	527.0	0.7272628886975105	0.06992936783070136	0.06652329228320748	0.07976404054227516	0.257241923254699	0.07180270790167453	0.07570760071469576					
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_F1_CONTROLLED	HER2ST::F	manual_truth_controlled	HER2ST_F1_CONTROLLED	forward	uot	0.25	2.0								top1_error_detection	transported_mass_deficit	527.0	-0.12154834049433642	0.09179935861035472	0.005777281573809528	0.07400379506641366	1.2608306160312608	0.08767772511848342	0.07789473684210527	0.36596258932324505	0.056894190806465426	0.07400379506641366	0.02564102564102564	0.02564102564102564
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_F1_CONTROLLED	HER2ST::F	manual_truth_controlled	HER2ST_F1_CONTROLLED	forward	uot	0.25	2.0								barycentric_error_ranking	transported_mass_deficit	527.0	0.5134757324983226	0.0718809468408749	0.06652329228320748	0.07976404054227516	0.40463382075090243	0.07241946373183586	0.07610389530375185					
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_F1_CONTROLLED	HER2ST::F	manual_truth_controlled	HER2ST_F1_CONTROLLED	forward	uot	0.25	2.0								top1_error_detection	source_boundary_proximity	527.0	0.16795725366532485	0.05875360936489885	0.005777281573809528	0.07400379506641366	0.7764771359279855	0.07345971563981042	0.08	0.6852143757881463	0.10541596237043704	0.07400379506641366	0.02564102564102564	0.02564102564102564
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_F1_CONTROLLED	HER2ST::F	manual_truth_controlled	HER2ST_F1_CONTROLLED	forward	uot	0.25	2.0								barycentric_error_ranking	source_boundary_proximity	527.0	0.5645226828106737	0.07132528290939548	0.06652329228320748	0.07976404054227516	0.3626676175872041	0.07209987766627647	0.07580629548356345					
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_F1_CONTROLLED	HER2ST::F	manual_truth_controlled	HER2ST_F1_CONTROLLED	forward	row_softmax	0.25		527.0	0.9829222011385199	1.0	1.0	0.008730055474386508	1.0	0.08996441099889307															
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_F1_CONTROLLED	HER2ST::F	manual_truth_controlled	HER2ST_F1_CONTROLLED	forward	row_softmax	0.25									top1_error_detection	finite_response_h001	527.0	0.0275334535115661	0.013161611068620125	0.000324034693595644	0.01707779886148008	0.7662502734539526	0.011848341232227487	0.014736842105263158	0.5613470613470614	0.03422821468104035	0.017077798861480076	0.0	0.0
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_F1_CONTROLLED	HER2ST::F	manual_truth_controlled	HER2ST_F1_CONTROLLED	forward	row_softmax	0.25									barycentric_error_ranking	finite_response_h001	527.0	0.4684058753347576	0.07843529058666236	0.0719736171055547	0.08778654218613517	0.4086323971169075	0.07885955516690733	0.08295441686426114					
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_F1_CONTROLLED	HER2ST::F	manual_truth_controlled	HER2ST_F1_CONTROLLED	forward	row_softmax	0.25									top1_error_detection	local_reference	527.0	0.02734091187861809	0.013161611068620125	0.000324034693595644	0.01707779886148008	0.7662502734539526	0.011848341232227487	0.014736842105263158	0.560918060918061	0.034196080835806796	0.017077798861480076	0.0	0.0
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_F1_CONTROLLED	HER2ST::F	manual_truth_controlled	HER2ST_F1_CONTROLLED	forward	row_softmax	0.25									barycentric_error_ranking	local_reference	527.0	0.46859469399079506	0.07843523854755478	0.0719736171055547	0.08778654218613517	0.40862910619462	0.07885955516690733	0.08295441686426114					
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_F1_CONTROLLED	HER2ST::F	manual_truth_controlled	HER2ST_F1_CONTROLLED	forward	row_softmax	0.25									top1_error_detection	endpoint_response	527.0	0.03725680597544084	0.012653284149380738	0.000324034693595644	0.01707779886148008	0.7359092161162942	0.009478672985781991	0.01263157894736842	0.583011583011583	0.03997898826698489	0.017077798861480076	0.0	0.0
