independent_unit_id	pair_id	direction	fold	repeat	pair_purity	n_train_available	n_train_selected	n_test	macro_f1	balanced_accuracy	accuracy
HER2ST::F	HER2ST_F1_CONTROLLED	forward	2	1	0.0	335	268	192	0.2810549313358302	0.4772727272727273	0.5625
HER2ST::F	HER2ST_F1_CONTROLLED	forward	2	1	0.5	335	268	192	0.30271887103577866	0.53125	0.609375
HER2ST::F	HER2ST_F1_CONTROLLED	forward	2	1	1.0	335	268	192	0.336015574302401	0.5113636363636364	0.78125
HER2ST::F	HER2ST_F1_CONTROLLED__reverse	reverse	0	0	0.0	332	266	195	0.2162598276513201	0.2787193973634652	0.4153846153846154
HER2ST::F	HER2ST_F1_CONTROLLED__reverse	reverse	0	0	0.5	332	266	195	0.28712414683637705	0.4016007532956686	0.5025641025641026
HER2ST::F	HER2ST_F1_CONTROLLED__reverse	reverse	0	0	1.0	332	266	195	0.33014471425067454	0.4665725047080979	0.6205128205128205
HER2ST::F	HER2ST_F1_CONTROLLED__reverse	reverse	0	1	0.0	332	266	195	0.21390526645589447	0.34745762711864403	0.358974358974359
HER2ST::F	HER2ST_F1_CONTROLLED__reverse	reverse	0	1	0.5	332	266	195	0.2603083050090981	0.3983050847457627	0.4512820512820513
HER2ST::F	HER2ST_F1_CONTROLLED__reverse	reverse	0	1	1.0	332	266	195	0.27379269729093053	0.4350282485875706	0.517948717948718
HER2ST::F	HER2ST_F1_CONTROLLED__reverse	reverse	1	0	0.0	342	274	185	0.232502965599051	0.18047882136279925	0.5297297297297298
HER2ST::F	HER2ST_F1_CONTROLLED__reverse	reverse	1	0	0.5	342	274	185	0.16666666666666666	0.11233885819521179	0.32972972972972975
HER2ST::F	HER2ST_F1_CONTROLLED__reverse	reverse	1	0	1.0	342	274	185	0.232502965599051	0.18047882136279925	0.5297297297297298
HER2ST::F	HER2ST_F1_CONTROLLED__reverse	reverse	1	1	0.0	342	274	185	0.266374269005848	0.35451197053407	0.5567567567567567
HER2ST::F	HER2ST_F1_CONTROLLED__reverse	reverse	1	1	0.5	342	274	185	0.20197990842923516	0.4567219152854512	0.372972972972973
HER2ST::F	HER2ST_F1_CONTROLLED__reverse	reverse	1	1	1.0	342	274	185	0.256327856238215	0.6602209944751382	0.4864864864864865
HER2ST::F	HER2ST_F1_CONTROLLED__reverse	reverse	2	0	0.0	380	304	147	0.2276315789473684	0.36296296296296293	0.3877551020408163
HER2ST::F	HER2ST_F1_CONTROLLED__reverse	reverse	2	0	0.5	380	304	147	0.22932738482510764	0.2861111111111111	0.4557823129251701
HER2ST::F	HER2ST_F1_CONTROLLED__reverse	reverse	2	0	1.0	380	304	147	0.23646723646723647	0.2935185185185185	0.46938775510204084
HER2ST::F	HER2ST_F1_CONTROLLED__reverse	reverse	2	1	0.0	380	304	147	0.27830551989730423	0.48703703703703705	0.47619047619047616
HER2ST::F	HER2ST_F1_CONTROLLED__reverse	reverse	2	1	0.5	380	304	147	0.2665377487712513	0.4722222222222222	0.4489795918367347
HER2ST::F	HER2ST_F1_CONTROLLED__reverse	reverse	2	1	1.0	380	304	147	0.21026514811825545	0.3101851851851852	0.36054421768707484
HER2ST::G	HER2ST_G2_CONTROLLED	forward	0	0	0.0	213	171	109	0.1088833769693629	0.13666666666666666	0.1559633027522936
HER2ST::G	HER2ST_G2_CONTROLLED	forward	0	0	0.5	213	171	109	0.17320200125078175	0.205	0.3302752293577982
HER2ST::G	HER2ST_G2_CONTROLLED	forward	0	0	1.0	213	171	109	0.29855629197734457	0.34500000000000003	0.44036697247706424
HER2ST::G	HER2ST_G2_CONTROLLED	forward	0	1	0.0	213	171	109	0.18917867547155623	0.255	0.23853211009174313
HER2ST::G	HER2ST_G2_CONTROLLED	forward	0	1	0.5	213	171	109	0.21229989580373212	0.27	0.3577981651376147
HER2ST::G	HER2ST_G2_CONTROLLED	forward	0	1	1.0	213	171	109	0.27737932737932736	0.3083333333333333	0.4036697247706422
HER2ST::G	HER2ST_G2_CONTROLLED	forward	1	0	0.0	203	163	119	0.15768238329814685	0.27155405405405403	0.25210084033613445
HER2ST::G	HER2ST_G2_CONTROLLED	forward	1	0	0.5	203	163	119	0.1776057937602292	0.26006756756756755	0.31932773109243695
HER2ST::G	HER2ST_G2_CONTROLLED	forward	1	0	1.0	203	163	119	0.23374367290775963	0.4099662162162162	0.46218487394957986
HER2ST::G	HER2ST_G2_CONTROLLED	forward	1	1	0.0	203	163	119	0.1001207729468599	0.13361486486486487	0.23529411764705882
HER2ST::G	HER2ST_G2_CONTROLLED	forward	1	1	0.5	203	163	119	0.14003112991877034	0.33513513513513515	0.2184873949579832
HER2ST::G	HER2ST_G2_CONTROLLED	forward	1	1	1.0	203	163	119	0.2533029878618114	0.46209459459459457	0.40336134453781514
HER2ST::G	HER2ST_G2_CONTROLLED	forward	2	0	0.0	228	183	94	0.1651811151811152	0.21614864864864866	0.23404255319148937
HER2ST::G	HER2ST_G2_CONTROLLED	forward	2	0	0.5	228	183	94	0.23897037102682264	0.34449324324324326	0.32978723404255317
HER2ST::G	HER2ST_G2_CONTROLLED	forward	2	0	1.0	228	183	94	0.1131750945992432	0.17239864864864868	0.19148936170212766
HER2ST::G	HER2ST_G2_CONTROLLED	forward	2	1	0.0	228	183	94	0.09770114942528736	0.10033783783783785	0.18085106382978725
HER2ST::G	HER2ST_G2_CONTROLLED	forward	2	1	0.5	228	183	94	0.13525111799105607	0.21158783783783788	0.18085106382978725
HER2ST::G	HER2ST_G2_CONTROLLED	forward	2	1	1.0	228	183	94	0.11549392227358328	0.17239864864864868	0.19148936170212766
HER2ST::G	HER2ST_G2_CONTROLLED__reverse	reverse	0	0	0.0	203	163	119	0.17471905570377558	0.2773801369863014	0.36134453781512604
HER2ST::G	HER2ST_G2_CONTROLLED__reverse	reverse	0	0	0.5	203	163	119	0.2000512446033027	0.29190068493150684	0.3445378151260504
HER2ST::G	HER2ST_G2_CONTROLLED__reverse	reverse	0	0	1.0	203	163	119	0.3132422813914923	0.47953767123287677	0.5126050420168067
HER2ST::G	HER2ST_G2_CONTROLLED__reverse	reverse	0	1	0.0	203	163	119	0.151723759332455	0.20868150684931508	0.33613445378151263
HER2ST::G	HER2ST_G2_CONTROLLED__reverse	reverse	0	1	0.5	203	163	119	0.1729340134178844	0.2956164383561644	0.2184873949579832
HER2ST::G	HER2ST_G2_CONTROLLED__reverse	reverse	0	1	1.0	203	163	119	0.2208068695873574	0.36280821917808226	0.4369747899159664
HER2ST::G	HER2ST_G2_CONTROLLED__reverse	reverse	1	0	0.0	208	167	114	0.14036625032526673	0.15227513227513226	0.19298245614035087
HER2ST::G	HER2ST_G2_CONTROLLED__reverse	reverse	1	0	0.5	208	167	114	0.23096880543689058	0.2958730158730159	0.3684210526315789
HER2ST::G	HER2ST_G2_CONTROLLED__reverse	reverse	1	0	1.0	208	167	114	0.1873192415689506	0.21841269841269845	0.32456140350877194
HER2ST::G	HER2ST_G2_CONTROLLED__reverse	reverse	1	1	0.0	208	167	114	0.17733094613518915	0.22349206349206346	0.2631578947368421
HER2ST::G	HER2ST_G2_CONTROLLED__reverse	reverse	1	1	0.5	208	167	114	0.18040272415272415	0.22814814814814813	0.2719298245614035
HER2ST::G	HER2ST_G2_CONTROLLED__reverse	reverse	1	1	1.0	208	167	114	0.2205489983267761	0.2615873015873016	0.3684210526315789
HER2ST::G	HER2ST_G2_CONTROLLED__reverse	reverse	2	0	0.0	233	187	89	0.10826210826210825	0.10424710424710426	0.20224719101123595
HER2ST::G	HER2ST_G2_CONTROLLED__reverse	reverse	2	0	0.5	233	187	89	0.15921985815602835	0.17900579150579152	0.21348314606741572
HER2ST::G	HER2ST_G2_CONTROLLED__reverse	reverse	2	0	1.0	233	187	89	0.16462382120984273	0.2093146718146718	0.19101123595505617
HER2ST::G	HER2ST_G2_CONTROLLED__reverse	reverse	2	1	0.0	233	187	89	0.11414965986394558	0.1002895752895753	0.15730337078651685
HER2ST::G	HER2ST_G2_CONTROLLED__reverse	reverse	2	1	0.5	233	187	89	0.16104971187332204	0.22002895752895751	0.2247191011235955
HER2ST::G	HER2ST_G2_CONTROLLED__reverse	reverse	2	1	1.0	233	187	89	0.15068160597572364	0.22176640926640925	0.2247191011235955
HER2ST::H	HER2ST_H1_CONTROLLED	forward	0	0	0.0	268	215	156	0.119278832567707	0.21312437562437564	0.16666666666666666
HER2ST::H	HER2ST_H1_CONTROLLED	forward	0	0	0.5	268	215	156	0.08873762376237625	0.11528471528471529	0.1346153846153846
HER2ST::H	HER2ST_H1_CONTROLLED	forward	0	0	1.0	268	215	156	0.07120746071693133	0.13426573426573427	0.08974358974358974
HER2ST::H	HER2ST_H1_CONTROLLED	forward	0	1	0.0	268	215	156	0.09837962788648791	0.231993006993007	0.1346153846153846
HER2ST::H	HER2ST_H1_CONTROLLED	forward	0	1	0.5	268	215	156	0.07940073348446719	0.12753496503496503	0.12179487179487179
HER2ST::H	HER2ST_H1_CONTROLLED	forward	0	1	1.0	268	215	156	0.056893687707641194	0.13907342657342658	0.07051282051282051
HER2ST::H	HER2ST_H1_CONTROLLED	forward	1	0	0.0	278	223	146	0.12523382945844516	0.22495238095238093	0.19863013698630136
HER2ST::H	HER2ST_H1_CONTROLLED	forward	1	0	0.5	278	223	146	0.13792049738315337	0.2979523809523809	0.2191780821917808
HER2ST::H	HER2ST_H1_CONTROLLED	forward	1	0	1.0	278	223	146	0.1742277356407791	0.2954285714285715	0.17123287671232876
HER2ST::H	HER2ST_H1_CONTROLLED	forward	1	1	0.0	278	223	146	0.11923250999085176	0.16223809523809524	0.18493150684931506
HER2ST::H	HER2ST_H1_CONTROLLED	forward	1	1	0.5	278	223	146	0.11410973089887731	0.14479365079365078	0.18493150684931506
HER2ST::H	HER2ST_H1_CONTROLLED	forward	1	1	1.0	278	223	146	0.21750071901064136	0.3407460317460317	0.19863013698630136
HER2ST::H	HER2ST_H1_CONTROLLED	forward	2	0	0.0	302	242	122	0.12486711740443085	0.2606796116504854	0.23770491803278687
HER2ST::H	HER2ST_H1_CONTROLLED	forward	2	0	0.5	302	242	122	0.10720467836257308	0.16411234396671287	0.21311475409836064
HER2ST::H	HER2ST_H1_CONTROLLED	forward	2	0	1.0	302	242	122	0.13015935214211075	0.25298196948682383	0.1721311475409836
HER2ST::H	HER2ST_H1_CONTROLLED	forward	2	1	0.0	302	242	122	0.0440771349862259	0.038834951456310676	0.13114754098360656
HER2ST::H	HER2ST_H1_CONTROLLED	forward	2	1	0.5	302	242	122	0.14994861769055318	0.32825936199722605	0.20491803278688525
HER2ST::H	HER2ST_H1_CONTROLLED	forward	2	1	1.0	302	242	122	0.11082123411978222	0.21726768377253813	0.16393442622950818
HER2ST::H	HER2ST_H1_CONTROLLED__reverse	reverse	0	0	0.0	279	224	145	0.13649778272222995	0.2435459433040078	0.27586206896551724
HER2ST::H	HER2ST_H1_CONTROLLED__reverse	reverse	0	0	0.5	279	224	145	0.1409035409035409	0.2607844574780059	0.2827586206896552
HER2ST::H	HER2ST_H1_CONTROLLED__reverse	reverse	0	0	1.0	279	224	145	0.10359357977495388	0.17816715542521994	0.20689655172413793
HER2ST::H	HER2ST_H1_CONTROLLED__reverse	reverse	0	1	0.0	279	224	145	0.12888714323121236	0.16690615835777126	0.2413793103448276
HER2ST::H	HER2ST_H1_CONTROLLED__reverse	reverse	0	1	0.5	279	224	145	0.09911655686334946	0.18968963831867058	0.21379310344827587
HER2ST::H	HER2ST_H1_CONTROLLED__reverse	reverse	0	1	1.0	279	224	145	0.1200114577824784	0.23578445747800586	0.21379310344827587
HER2ST::H	HER2ST_H1_CONTROLLED__reverse	reverse	1	0	0.0	273	219	151	0.07051438819597294	0.06785714285714285	0.12582781456953643
HER2ST::H	HER2ST_H1_CONTROLLED__reverse	reverse	1	0	0.5	273	219	151	0.05337394767026641	0.10535714285714284	0.08609271523178808
HER2ST::H	HER2ST_H1_CONTROLLED__reverse	reverse	1	0	1.0	273	219	151	0.08569121027650799	0.20714285714285716	0.10596026490066225
HER2ST::H	HER2ST_H1_CONTROLLED__reverse	reverse	1	1	0.0	273	219	151	0.07883597883597883	0.08214285714285714	0.152317880794702
HER2ST::H	HER2ST_H1_CONTROLLED__reverse	reverse	1	1	0.5	273	219	151	0.07678225527965728	0.26249999999999996	0.09933774834437085
HER2ST::H	HER2ST_H1_CONTROLLED__reverse	reverse	1	1	1.0	273	219	151	0.0739766081871345	0.1625	0.0728476821192053
HER2ST::H	HER2ST_H1_CONTROLLED__reverse	reverse	2	0	0.0	296	237	128	0.0768733850129199	0.08206820682068207	0.1640625
HER2ST::H	HER2ST_H1_CONTROLLED__reverse	reverse	2	0	0.5	296	237	128	0.09691567628749292	0.13443344334433444	0.2109375
HER2ST::H	HER2ST_H1_CONTROLLED__reverse	reverse	2	0	1.0	296	237	128	0.13314463314463312	0.18635863586358636	0.3203125
HER2ST::H	HER2ST_H1_CONTROLLED__reverse	reverse	2	1	0.0	296	237	128	0.10243055555555557	0.2848184818481848	0.2265625
HER2ST::H	HER2ST_H1_CONTROLLED__reverse	reverse	2	1	0.5	296	237	128	0.0913929573732476	0.29028518236439027	0.0625
HER2ST::H	HER2ST_H1_CONTROLLED__reverse	reverse	2	1	1.0	296	237	128	0.09517501691414736	0.21463146314631465	0.125
